Crime ID,Crime Type,Report Date,Report Month,Report Year,Occurred Date,Address,Street Number,Street Direction,Street Name,Street Type,Latitude,Longitude,City,Zip,Location 1,RowID
20190110670,Larceny,01/11/2019,Jan,2019,01/11/2019,1300 Block of S AARON,1300,S,AARON,,33.391753,-111.626119,MESA,85209,"(33.391753, -111.626119)",201901106701
20190170303,Larceny,01/17/2019,Jan,2019,01/17/2019,10000 Block of E MADERO AVE,10000,E,MADERO,AVE,33.371382,-111.615975,MESA,85209,"(33.371382, -111.615975)",201901703031
20190230405,Motor Vehicle Theft,01/23/2019,Jan,2019,01/22/2019,900 Block of S LONGMORE,900,S,LONGMORE,,33.398408,-111.866039,MESA,85202,"(33.398408, -111.866039)",201902304051
20190290229,Robbery,01/29/2019,Jan,2019,01/17/2019,1500 Block of S DOBSON RD,1500,S,DOBSON,RD,33.38693,-111.866546,MESA,85202,"(33.38693, -111.866546)",201902902291
20190340171,Larceny,02/03/2019,Feb,2019,02/03/2019,2800 Block of E MCKELLIPS RD,2800,E,MCKELLIPS,RD,33.451574,-111.770342,MESA,85213,"(33.451574, -111.770342)",201903401711
20190397001,Larceny,02/07/2019,Feb,2019,02/04/2019,2000 Block of N POWER RD,2000,N,POWER,RD,33.452117,-111.68374,MESA,85207,"(33.452117, -111.68374)",201903970011
20190450534,Larceny,02/14/2019,Feb,2019,02/11/2019,300 Block of W MAIN ST,300,W,MAIN,ST,33.415359,-111.839371,MESA,85201,"(33.415359, -111.839371)",201904505341
20190560429,Larceny,02/25/2019,Feb,2019,02/23/2019,700 Block of W PLATA AVE,700,W,PLATA,AVE,33.361568,-111.849246,MESA,85210,"(33.361568, -111.849246)",201905604291
20190620381,Larceny,03/03/2019,Mar,2019,03/03/2019,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384466,-111.598894,MESA,85209,"(33.384466, -111.598894)",201906203811
20190680443,Burglary,03/09/2019,Mar,2019,03/09/2019,100 Block of N DATE,100,N,DATE,,33.418014,-111.843967,MESA,85201,"(33.418014, -111.843967)",201906804431
20190777000,Larceny,03/15/2019,Mar,2019,03/14/2019,500 Block of W GUADALUPE RD,500,W,GUADALUPE,RD,33.363997,-111.845244,MESA,85210,"(33.363997, -111.845244)",201907770001
20190810804,Aggravated Assault,03/22/2019,Mar,2019,03/22/2019,3800 Block of E IVY ST,3800,E,IVY,ST,33.445966,-111.747664,MESA,85205,"(33.445966, -111.747664)",201908108041
20190880430,Larceny,03/29/2019,Mar,2019,03/29/2019,6600 Block of E SOUTHERN AVE,6600,E,SOUTHERN,AVE,33.391667,-111.689049,MESA,85206,"(33.391667, -111.689049)",201908804301
20190940343,Larceny,04/04/2019,Apr,2019,04/04/2019,400 Block of N CENTER ST,400,N,CENTER,ST,33.422771,-111.831665,MESA,85201,"(33.422771, -111.831665)",201909403431
20190957002,Larceny,04/05/2019,Apr,2019,04/04/2019,1100 Block of N POWER RD,1100,N,POWER,RD,33.436524,-111.684709,MESA,85205,"(33.436524, -111.684709)",201909570021
20190050118,Larceny,01/05/2019,Jan,2019,01/05/2019,4200 Block of E QUARTZ CIR,4200,E,QUARTZ,CIR,33.474504,-111.698631,MESA,85215,"(33.474504, -111.698631)",201900501181
20190087001,Larceny,01/05/2019,Jan,2019,01/05/2019,300 Block of E BROWN RD,300,E,BROWN,RD,33.43449,-111.824659,MESA,85201,"(33.43449, -111.824659)",201900870011
20190100643,Larceny,01/10/2019,Jan,2019,01/10/2019,1200 Block of S LONGMORE,1200,S,LONGMORE,,33.392782,-111.863489,MESA,85202,"(33.392782, -111.863489)",201901006431
20190110661,Burglary,01/11/2019,Jan,2019,01/11/2019,900 Block of W GROVE AVE,900,W,GROVE,AVE,33.390407,-111.852162,MESA,85210,"(33.390407, -111.852162)",201901106611
20190160522,Larceny,01/16/2019,Jan,2019,07/28/2018,1800 Block of S GREENFIELD RD,1800,S,GREENFIELD,RD,33.381572,-111.738981,MESA,85206,"(33.381572, -111.738981)",201901605221
20190170276,Larceny,01/17/2019,Jan,2019,01/12/2019,1800 Block of W EMELITA AVE,1800,W,EMELITA,AVE,33.39831,-111.870136,MESA,85202,"(33.39831, -111.870136)",201901702761
20190220475,Larceny,01/22/2019,Jan,2019,01/19/2019,400 Block of S MAPLE,400,S,MAPLE,,33.407285,-111.748049,MESA,85206,"(33.407285, -111.748049)",201902204751
20190230400,Larceny,01/23/2019,Jan,2019,,1100 Block of W SOUTHERN AVE,1100,W,SOUTHERN,AVE,33.394432,-111.855116,MESA,85210,"(33.394432, -111.855116)",201902304001
20190280366,Larceny,01/28/2019,Jan,2019,01/27/2019,1100 Block of W HILLVIEW ST,1100,W,HILLVIEW,ST,33.440794,-111.854165,MESA,85201,"(33.440794, -111.854165)",201902803661
20190290174,Larceny,01/29/2019,Jan,2019,01/27/2019,1500 Block of S ELLSWORTH RD,1500,S,ELLSWORTH,RD,33.387838,-111.632444,MESA,85209,"(33.387838, -111.632444)",201902901741
20190330012,Aggravated Assault,02/02/2019,Feb,2019,02/02/2019,2000 Block of E BROADWAY RD,2000,E,BROADWAY,RD,33.407891,-111.89956,MESA,85204,"(33.407891, -111.89956)",201903300121
20190340168,Larceny,02/03/2019,Feb,2019,02/03/2019,400 Block of S DOBSON RD,400,S,DOBSON,RD,33.407099,-111.874244,MESA,85202,"(33.407099, -111.874244)",201903401681
20190377006,Attempted Motor Vehicle Theft,02/06/2019,Feb,2019,02/05/2019,1400 Block of S DOBSON RD,1400,S,DOBSON,RD,33.389154,-111.87438,MESA,85202,"(33.389154, -111.87438)",201903770061
20190397000,Larceny,02/07/2019,Feb,2019,02/06/2019,3000 Block of S SIERRA HEIGHTS,3000,S,SIERRA HEIGHTS,,33.361041,-111.636448,MESA,85212,"(33.361041, -111.636448)",201903970001
20190440528,Robbery,02/13/2019,Feb,2019,02/13/2019,1900 Block of N STAPLEY DR,1900,N,STAPLEY,DR,33.450389,-111.803511,MESA,85203,"(33.450389, -111.803511)",201904405281
20190450512,Burglary,02/14/2019,Feb,2019,02/13/2019,300 Block of E BROWN RD,300,E,BROWN,RD,33.43449,-111.824659,MESA,85201,"(33.43449, -111.824659)",201904505121
20190550127,Robbery,02/24/2019,Feb,2019,02/24/2019,400 Block of E SOUTHERN AVE,400,E,SOUTHERN,AVE,33.393584,-111.822188,MESA,85210,"(33.393584, -111.822188)",201905501271
20190560423,Attempted Forcible Rape,02/25/2019,Feb,2019,02/25/2019,8900 Block of E GUADALUPE RD,8900,E,GUADALUPE,RD,33.364425,-111.641231,MESA,85212,"(33.364425, -111.641231)",201905604231
20190570399,Larceny,02/26/2019,Feb,2019,02/25/2019,4200 Block of E DECATUR ST,4200,E,DECATUR,ST,33.426957,-111.739427,MESA,85205,"(33.426957, -111.739427)",201905703991
20190620355,Larceny,03/03/2019,Mar,2019,03/03/2019,300 Block of E MCKELLIPS RD,300,E,MCKELLIPS,RD,33.451722,-111.823805,MESA,85201,"(33.451722, -111.823805)",201906203551
20190630495,Larceny,03/04/2019,Mar,2019,03/04/2019,300 Block of E BROWN RD,300,E,BROWN,RD,33.43449,-111.824659,MESA,85201,"(33.43449, -111.824659)",201906304951
20190680375,Larceny,03/09/2019,Mar,2019,06/28/2018,1200 Block of S LONGMORE,1200,S,LONGMORE,,33.392782,-111.863489,MESA,85202,"(33.392782, -111.863489)",201906803751
20190700142,Larceny,03/11/2019,Mar,2019,03/11/2019,400 Block of W 3RD AVE,400,W,3RD,AVE,33.409317,-111.841055,MESA,85210,"(33.409317, -111.841055)",201907001421
20190757000,Larceny,03/15/2019,Mar,2019,03/15/2019,7800 Block of E ALYSSUM LN,7800,E,ALYSSUM,LN,33.406016,-111.664129,MESA,85208,"(33.406016, -111.664129)",201907570001
20190760392,Burglary,03/17/2019,Mar,2019,03/17/2019,3000 Block of E CICERO ST,3000,E,CICERO,ST,33.423016,-111.766574,MESA,85213,"(33.423016, -111.766574)",201907603921
20190810794,Larceny,03/22/2019,Mar,2019,03/22/2019,300 Block of E BROWN RD,300,E,BROWN,RD,33.43449,-111.824659,MESA,85201,"(33.43449, -111.824659)",201908107941
20190830335,Larceny,03/24/2019,Mar,2019,03/24/2019,2200 Block of S SARANAC,2200,S,SARANAC,,33.375852,-111.686437,MESA,85209,"(33.375852, -111.686437)",201908303351
20190880428,Larceny,03/29/2019,Mar,2019,03/22/2019,9300 Block of E BASELINE RD,9300,E,BASELINE,RD,33.378195,-111.632863,MESA,85209,"(33.378195, -111.632863)",201908804281
20190890408,Aggravated Assault,03/30/2019,Mar,2019,03/30/2019,1300 Block of W SOUTHERN AVE,1300,W,SOUTHERN,AVE,33.393999,-111.85928,MESA,85202,"(33.393999, -111.85928)",201908904081
20190940322,Robbery,04/04/2019,Apr,2019,04/04/2019,500 Block of N MESA DR,500,N,MESA,DR,33.424627,-111.822189,MESA,85201,"(33.424627, -111.822189)",201909403221
20190950143,Aggravated Assault,04/05/2019,Apr,2019,04/05/2019,4100 Block of E ADOBE ST,4100,E,ADOBE,ST,33.429834,-111.74261,MESA,85205,"(33.429834, -111.74261)",201909501431
20190957001,Larceny,04/05/2019,Apr,2019,04/04/2019,7400 Block of E UNIVERSITY DR,7400,E,UNIVERSITY,DR,33.425165,-111.668095,MESA,85207,"(33.425165, -111.668095)",201909570011
20190040696,Aggravated Assault,01/04/2019,Jan,2019,01/04/2019,100 Block of N KACHINA,100,N,KACHINA,,33.417234,-111.790612,MESA,85203,"(33.417234, -111.790612)",201900406961
20190050112,Aggravated Assault,01/05/2019,Jan,2019,01/05/2019,900 Block of N COUNTRY CLUB DR,900,N,COUNTRY CLUB,DR,33.431636,-111.839547,MESA,85201,"(33.431636, -111.839547)",201900501121
20190050492,Larceny,01/05/2019,Jan,2019,01/04/2019,9800 Block of E EMELITA AVE,9800,E,EMELITA,AVE,33.398146,-111.618439,MESA,85208,"(33.398146, -111.618439)",201900504921
20190077020,Larceny,01/05/2019,Jan,2019,01/05/2019,2800 Block of E MCDOWELL RD,2800,E,MCDOWELL,RD,33.466572,-111.766266,MESA,85213,"(33.466572, -111.766266)",201900770201
20190100285,Forcible Rape,01/10/2019,Jan,2019,01/10/2019,7700 Block of E DOVER ST,7700,E,DOVER,ST,33.426756,-111.665124,MESA,85207,"(33.426756, -111.665124)",201901002851
20190100632,Larceny,01/10/2019,Jan,2019,01/10/2019,4400 Block of E MAIN ST,4400,E,MAIN,ST,33.415744,-111.735877,MESA,85205,"(33.415744, -111.735877)",201901006321
20190110271,Burglary,01/11/2019,Jan,2019,01/04/2019,1900 Block of W UNIVERSITY DR,1900,W,UNIVERSITY,DR,33.42194,-111.872147,MESA,85201,"(33.42194, -111.872147)",201901102711
20190110648,Larceny,01/11/2019,Jan,2019,01/11/2019,6100 Block of E SOUTHERN AVE,6100,E,SOUTHERN,AVE,33.393659,-111.699543,MESA,85206,"(33.393659, -111.699543)",201901106481
20190120341,Burglary,01/12/2019,Jan,2019,01/11/2019,900 Block of W 10TH PL,900,W,10TH,PL,33.433827,-111.850558,MESA,85201,"(33.433827, -111.850558)",201901203411
20190160511,Larceny,01/16/2019,Jan,2019,01/15/2019,7300 Block of E BROADWAY RD,7300,E,BROADWAY,RD,33.407613,-111.67199,MESA,85208,"(33.407613, -111.67199)",201901605111
20190177003,Larceny,01/16/2019,Jan,2019,01/16/2019,800 Block of E BROWN RD,800,E,BROWN,RD,33.435675,-111.813372,MESA,85203,"(33.435675, -111.813372)",201901770031
20190170255,Larceny,01/17/2019,Jan,2019,01/17/2019,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",201901702551
20190170759,Aggravated Assault,01/17/2019,Jan,2019,01/17/2019,600 Block of N COUNTRY CLUB DR,600,N,COUNTRY CLUB,DR,33.426248,-111.840216,MESA,85201,"(33.426248, -111.840216)",201901707591
20190220455,Larceny,01/22/2019,Jan,2019,01/15/2019,700 Block of S 32ND ST,700,S,32ND,ST,33.403078,-111.76221,MESA,85204,"(33.403078, -111.76221)",201902204551
20190237004,Larceny,01/22/2019,Jan,2019,01/22/2019,100 Block of E 1ST ST,100,E,1ST,ST,33.417485,-111.826967,MESA,85201,"(33.417485, -111.826967)",201902370041
20190230398,Larceny,01/23/2019,Jan,2019,01/23/2019,400 Block of S VAL VISTA DR,400,S,VAL VISTA,DR,33.407414,-111.753443,MESA,85206,"(33.407414, -111.753443)",201902303981
20190230598,Larceny,01/23/2019,Jan,2019,01/23/2019,4400 Block of E MAIN ST,4400,E,MAIN,ST,33.415744,-111.735877,MESA,85205,"(33.415744, -111.735877)",201902305981
20190280310,Motor Vehicle Theft,01/28/2019,Jan,2019,01/22/2019,400 Block of S MESA DR,400,S,MESA,DR,33.407266,-111.823609,MESA,85210,"(33.407266, -111.823609)",201902803101
20190280630,Larceny,01/28/2019,Jan,2019,01/21/2019,100 Block of N 67TH ST,100,N,67TH,ST,33.418143,-111.68713,MESA,85205,"(33.418143, -111.68713)",201902806301
20190290126,Larceny,01/29/2019,Jan,2019,01/29/2019,3400 Block of E UNIVERSITY DR,3400,E,UNIVERSITY,DR,33.422929,-111.758252,MESA,85213,"(33.422929, -111.758252)",201902901261
20190290500,Larceny,01/29/2019,Jan,2019,01/29/2019,2000 Block of S STAPLEY DR,2000,S,STAPLEY,DR,33.380367,-111.803553,MESA,85204,"(33.380367, -111.803553)",201902905001
20190357012,Larceny,02/01/2019,Feb,2019,01/31/2019,1100 Block of S GILBERT RD,1100,S,GILBERT,RD,33.395288,-111.786863,MESA,85204,"(33.395288, -111.786863)",201903570121
20190330277,Burglary,02/02/2019,Feb,2019,11/01/2018,5100 Block of E EVERGREEN ST,5100,E,EVERGREEN,ST,33.43204,-111.72139,MESA,85205,"(33.43204, -111.72139)",201903302771
20190340026,Aggravated Assault,02/03/2019,Feb,2019,02/03/2019,1700 Block of S DOBSON RD,1700,S,DOBSON,RD,33.381844,-111.875636,MESA,85202,"(33.381844, -111.875636)",201903400261
20190340338,Aggravated Assault,02/03/2019,Feb,2019,02/03/2019,2200 Block of W ELLA ST,2200,W,ELLA,ST,33.416853,-111.879335,MESA,85201,"(33.416853, -111.879335)",201903403381
20190377004,Larceny,02/06/2019,Feb,2019,01/29/2019,6900 Block of E PORTIA ST,6900,E,PORTIA,ST,33.471005,-111.677866,MESA,85207,"(33.471005, -111.677866)",201903770041
20190380312,Larceny,02/07/2019,Feb,2019,02/07/2019,400 Block of N STAPLEY DR,400,N,STAPLEY,DR,33.422945,-111.804986,MESA,85203,"(33.422945, -111.804986)",201903803121
20190380819,Larceny,02/07/2019,Feb,2019,02/03/2019,1400 Block of N COUNTRY CLUB DR,1400,N,COUNTRY CLUB,DR,33.440949,-111.839581,MESA,85201,"(33.440949, -111.839581)",201903808191
20190390537,Robbery,02/08/2019,Feb,2019,02/08/2019,200 Block of W BASELINE RD,200,W,BASELINE,RD,33.378547,-111.836957,MESA,85210,"(33.378547, -111.836957)",201903905371
20190440499,Larceny,02/13/2019,Feb,2019,02/13/2019,1900 Block of S VAL VISTA DR,1900,S,VAL VISTA,DR,33.380571,-111.75435,MESA,85204,"(33.380571, -111.75435)",201904404991
20190450195,Larceny,02/14/2019,Feb,2019,02/13/2019,1200 Block of S GREENFIELD RD,1200,S,GREENFIELD,RD,33.393086,-111.736964,MESA,85206,"(33.393086, -111.736964)",201904501951
20190450470,Motor Vehicle Theft,02/14/2019,Feb,2019,02/14/2019,300 Block of S WESTWOOD,300,S,WESTWOOD,,33.409503,-111.852342,MESA,85210,"(33.409503, -111.852342)",201904504701
20190467000,Larceny,02/14/2019,Feb,2019,02/12/2019,2200 Block of N POWER RD,2200,N,POWER,RD,33.456489,-111.683773,MESA,85207,"(33.456489, -111.683773)",201904670001
20190567004,Larceny,02/23/2019,Feb,2019,02/21/2019,1900 Block of E BROWN RD,1900,E,BROWN,RD,33.437373,-111.789783,MESA,85203,"(33.437373, -111.789783)",201905670041
20190550390,Larceny,02/24/2019,Feb,2019,02/23/2019,900 Block of W PLATA AVE,900,W,PLATA,AVE,33.361549,-111.853509,MESA,85210,"(33.361549, -111.853509)",201905503901
20190560391,Larceny,02/25/2019,Feb,2019,02/25/2019,1100 Block of W UNIVERSITY DR,1100,W,UNIVERSITY,DR,33.42239,-111.854556,MESA,85201,"(33.42239, -111.854556)",201905603911
20190567005,Larceny,02/25/2019,Feb,2019,02/24/2019,1000 Block of W HOLMES AVE,1000,W,HOLMES,AVE,33.387793,-111.854126,MESA,85210,"(33.387793, -111.854126)",201905670051
20190570398,Burglary,02/26/2019,Feb,2019,02/26/2019,600 Block of N COUNTRY CLUB DR,600,N,COUNTRY CLUB,DR,33.426248,-111.840216,MESA,85201,"(33.426248, -111.840216)",201905703981
20190610719,Burglary,03/02/2019,Mar,2019,03/02/2019,7700 Block of E HOLMES AVE,7700,E,HOLMES,AVE,33.388443,-111.665328,MESA,85209,"(33.388443, -111.665328)",201906107191
20190620310,Larceny,03/03/2019,Mar,2019,03/03/2019,200 Block of S ROOSEVELT RD,200,S,ROOSEVELT,RD,33.40612,-111.883457,MESA,85202,"(33.40612, -111.883457)",201906203101
20190630209,Larceny,03/04/2019,Mar,2019,03/03/2019,300 Block of S RECKER RD,300,S,RECKER,RD,33.410529,-111.701665,MESA,85206,"(33.410529, -111.701665)",201906302091
20190630465,Larceny,03/04/2019,Mar,2019,01/27/2019,2200 Block of N POWER RD,2200,N,POWER,RD,33.456489,-111.683773,MESA,85207,"(33.456489, -111.683773)",201906304651
20190670674,Forcible Rape,03/08/2019,Mar,2019,03/01/2019,9500 Block of E EMPRESS AVE,9500,E,EMPRESS,AVE,33.399041,-111.624997,MESA,85208,"(33.399041, -111.624997)",201906706741
20190680363,Aggravated Assault,03/09/2019,Mar,2019,03/09/2019,500 Block of W CLARK ST,500,W,CLARK,ST,33.4191,-111.842323,MESA,85201,"(33.4191, -111.842323)",201906803631
20190690216,Burglary,03/10/2019,Mar,2019,03/10/2019,10700 Block of E LOMITA AVE,10700,E,LOMITA,AVE,33.373949,-111.603696,MESA,85209,"(33.373949, -111.603696)",201906902161
20190700131,Larceny,03/11/2019,Mar,2019,03/11/2019,3800 Block of E ALDER AVE,3800,E,ALDER,AVE,33.414228,-111.749165,MESA,85206,"(33.414228, -111.749165)",201907001311
20190740334,Larceny,03/15/2019,Mar,2019,03/15/2019,1200 Block of S LONGMORE,1200,S,LONGMORE,,33.392782,-111.863489,MESA,85202,"(33.392782, -111.863489)",201907403341
20190740749,Aggravated Assault,03/15/2019,Mar,2019,03/15/2019,1200 Block of W MAIN ST,1200,W,MAIN,ST,33.414613,-111.85727,MESA,85202,"(33.414613, -111.85727)",201907407491
20190750745,Motor Vehicle Theft,03/16/2019,Mar,2019,03/06/2019,0 Block of N ROGERS,0,N,ROGERS,,33.415548,-111.862357,MESA,85201,"(33.415548, -111.862357)",201907507451
20190760368,Larceny,03/17/2019,Mar,2019,03/17/2019,100 Block of N HIGLEY RD,100,N,HIGLEY,RD,33.418212,-111.718865,MESA,85205,"(33.418212, -111.718865)",201907603681
20190810262,Larceny,03/22/2019,Mar,2019,03/22/2019,3000 Block of E EMELITA AVE,3000,E,EMELITA,AVE,33.398932,-111.765635,MESA,85204,"(33.398932, -111.765635)",201908102621
20190810764,Aggravated Assault,03/22/2019,Mar,2019,03/22/2019,2000 Block of E CLOVIS AVE,2000,E,CLOVIS,AVE,33.405276,-111.752173,MESA,85204,"(33.405276, -111.752173)",201908107641
20190820395,Larceny,03/23/2019,Mar,2019,03/22/2019,11500 Block of E CONTESSA ST,11500,E,CONTESSA,ST,33.425231,-111.582881,MESA,85207,"(33.425231, -111.582881)",201908203951
20190830273,Burglary,03/24/2019,Mar,2019,03/24/2019,1100 Block of S SIGNAL BUTTE RD,1100,S,SIGNAL BUTTE,RD,33.394795,-111.598464,MESA,85208,"(33.394795, -111.598464)",201908302731
20190880150,Larceny,03/29/2019,Mar,2019,03/22/2019,0 Block of S COUNTRY CLUB DR,0,S,COUNTRY CLUB,DR,33.414591,-111.839674,MESA,85210,"(33.414591, -111.839674)",201908801501
20190880381,Larceny,03/29/2019,Mar,2019,03/20/2019,1000 Block of E SORENSON ST,1000,E,SORENSON,ST,33.461972,-111.809275,MESA,85203,"(33.461972, -111.809275)",201908803811
20190917000,Larceny,03/29/2019,Mar,2019,03/28/2019,1600 Block of W BASELINE RD,1600,W,BASELINE,RD,33.37837,-111.871528,MESA,85202,"(33.37837, -111.871528)",201909170001
20190890389,Larceny,03/30/2019,Mar,2019,03/30/2019,2000 Block of E INVERNESS AVE,2000,E,INVERNESS,AVE,33.384379,-111.78769,MESA,85204,"(33.384379, -111.78769)",201908903891
20190937000,Larceny,04/03/2019,Apr,2019,03/21/2019,2300 Block of W RIO SALADO PKWY,2300,W,RIO SALADO,PKWY,33.430169,-111.881742,MESA,85201,"(33.430169, -111.881742)",201909370001
20190940306,Forcible Rape,04/04/2019,Apr,2019,04/03/2019,2700 Block of S FAITH,2700,S,FAITH,,33.365922,-111.623432,MESA,85209,"(33.365922, -111.623432)",201909403061
20190940623,Larceny,04/04/2019,Apr,2019,04/04/2019,5200 Block of E UNIVERSITY DR,5200,E,UNIVERSITY,DR,33.423078,-111.718444,MESA,85205,"(33.423078, -111.718444)",201909406231
20190950074,Larceny,04/05/2019,Apr,2019,04/04/2019,5700 Block of E JAEGER ST,5700,E,JAEGER,ST,33.449433,-111.708863,MESA,85205,"(33.449433, -111.708863)",201909500741
20190950419,Robbery,04/05/2019,Apr,2019,04/05/2019,1300 Block of E 7TH AVE,1300,E,7TH,AVE,33.40269,-111.803072,MESA,85204,"(33.40269, -111.803072)",201909504191
20190950677,Larceny,04/05/2019,Apr,2019,04/05/2019,1900 Block of E UNIVERSITY DR,1900,E,UNIVERSITY,DR,33.422377,-111.790514,MESA,85203,"(33.422377, -111.790514)",201909506771
20190010273,Larceny,01/01/2019,Jan,2019,12/31/2018,500 Block of S FOREST,500,S,FOREST,,33.406136,-111.79191,MESA,85204,"(33.406136, -111.79191)",201900102731
20190040660,Burglary,01/04/2019,Jan,2019,01/04/2019,11000 Block of E SERAFINA AVE,11000,E,SERAFINA,AVE,33.324242,-111.596759,MESA,85212,"(33.324242, -111.596759)",201900406601
20190077010,Larceny,01/04/2019,Jan,2019,01/03/2019,1900 Block of S GILBERT RD,1900,S,GILBERT,RD,33.381358,-111.788013,MESA,85204,"(33.381358, -111.788013)",201900770101
20190050040,Larceny,01/05/2019,Jan,2019,01/05/2019,400 Block of N COUNTRY CLUB DR,400,N,COUNTRY CLUB,DR,33.422773,-111.84032,MESA,85201,"(33.422773, -111.84032)",201900500401
20190050259,Larceny,01/05/2019,Jan,2019,01/04/2019,1700 Block of S VAL VISTA DR,1700,S,VAL VISTA,DR,33.384411,-111.75426,MESA,85204,"(33.384411, -111.75426)",201900502591
20190050394,Larceny,01/05/2019,Jan,2019,01/04/2019,3100 Block of S VINEYARD,3100,S,VINEYARD,,33.360138,-111.843753,MESA,85210,"(33.360138, -111.843753)",201900503941
20190050571,Aggravated Assault,01/05/2019,Jan,2019,01/05/2019,2100 Block of E JEROME AVE,2100,E,JEROME,AVE,33.382652,-111.786287,MESA,85204,"(33.382652, -111.786287)",201900505712
20190077017,Larceny,01/05/2019,Jan,2019,01/05/2019,4900 Block of E ENROSE ST,4900,E,ENROSE,ST,33.431954,-111.725082,MESA,85205,"(33.431954, -111.725082)",201900770171
20190060179,Larceny,01/06/2019,Jan,2019,01/05/2019,7300 Block of E MAIN ST,7300,E,MAIN,ST,33.416239,-111.673634,MESA,85208,"(33.416239, -111.673634)",201900601791
20190100268,Larceny,01/10/2019,Jan,2019,01/10/2019,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",201901002681
20190100472,Larceny,01/10/2019,Jan,2019,,400 Block of S POWER RD,400,S,POWER,RD,33.40707,-111.684302,MESA,85208,"(33.40707, -111.684302)",201901004721
20190100589,Aggravated Assault,01/10/2019,Jan,2019,01/10/2019,0 Block of N CENTENNIAL WAY,0,N,CENTENNIAL,WAY,33.415594,-111.828593,MESA,85201,"(33.415594, -111.828593)",201901005891
20190110083,Motor Vehicle Theft,01/11/2019,Jan,2019,01/11/2019,9900 Block of E EDGEWOOD AVE,9900,E,EDGEWOOD,AVE,33.398907,-111.617013,MESA,85208,"(33.398907, -111.617013)",201901100831
20190110253,Larceny,01/11/2019,Jan,2019,01/09/2019,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384466,-111.598894,MESA,85209,"(33.384466, -111.598894)",201901102531
