"objectid","line","class","fraddl","toaddl","fraddr","toaddr","munl","munr","addtyp","dirpre","feanme","featyp","dirsuf","platl","platr","gridl","gridr","riskcost","turn_mask","weight","height","width","speedlimit","status","citycode","fullname","revdate","blockage_mask","obstacle_mask","source","nsf","timefactor","aldirpre1","alfeanme1","alfeatyp1","aldirsuf1","aldirpre2","alfeanme2","alfeatyp2","aldirsuf2","flipped","rev_date","facilityid","delta","segid","fraddl_int","toaddl_int","fraddr_int","toaddr_int","shield_txt","delta_date","hundred_blk","hundred_dir","serv_time","speed","serv_side","elev_start","elev_end","cross_pen","travel_res","travel_dir","park_res_l","park_res_r","miles","drive_time","streetid","shape_length"
"1081203","LINESTRING (-111.7241377876 33.2212354606, -111.7239439634 33.2211786516, -111.7239161818 33.2211724245, -111.7238912409 33.2211682631, -111.7238667218 33.2211654767, -111.7238405651 33.2211638689, -111.7217606207 33.2211670052)","RES","3030","3138","3029","3137","GILB","GILB","0","E","MERLOT","ST",,"505","505","CA23","CA23","1","0","0","0","0","25","E","2","E MERLOT ST","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000029","3030","3138","3029","3137",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.1384456468642788","29.239721298217773","29","730.9944774345843"
"1081202","LINESTRING (-111.7217606207 33.2211670052, -111.7209104053 33.2211684189)","RES","3140","3178","3139","3177","GILB","GILB","0","E","MERLOT","ST",,"505","505","CA23","CA23","1","0","0","0","0","25","E","2","E MERLOT ST","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000026","3140","3178","3139","3177",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.0492430006575996","10.400121688842773","28","260.00356347808514"
"1081200","LINESTRING (-111.7194665809 33.2210547947, -111.7194578569 33.2210517303, -111.719448968 33.2210490498, -111.7194399484 33.2210467821, -111.7194307637 33.2210448982, -111.7194214804 33.2210434543, -111.7194121298 33.2210423952, -111.7194027138 33.2210417482, -111.71939326370001 33.2210415132, -111.7182180832 33.2210392873)","RES","3250","3304","3249","3303","GILB","GILB","0","E","MERLOT","ST",,"506","506","CA24","CA24","1","0","0","0","0","25","E","3","E MERLOT ST","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000023","3250","3304","3249","3303",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.07244000569255256","15.299328804016113","26","382.48399502818467"
"1081199","LINESTRING (-111.7182180832 33.2210392873, -111.7164665653 33.2210359043)","RES","3306","3384","3305","3383","GILB","GILB","0","E","MERLOT","ST",,"506","506","CA24","CA24","1","0","0","0","0","25","E","3","E MERLOT ST","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000022","3306","3384","3305","3383",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.10144511429701067","21.425207138061523","25","535.6312747514021"
"1081198","LINESTRING (-111.7164665653 33.2210359043, -111.7152913852 33.2210336508)","RES","3386","3438","3385","3437","GILB","GILB","0","E","MERLOT","ST",,"506","506","CA24","CA24","1","0","0","0","0","25","E","3","E MERLOT ST","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000020","3386","3438","3385","3437",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.06806455803044668","14.375234603881836","24","359.3815851657665"
"1081197","LINESTRING (-111.7068584547 33.2207229617, -111.7067660741 33.2207241801, -111.7067002453 33.2207257733, -111.7066213661 33.2207283886, -111.70654245170002 33.2207318804, -111.70647665050001 33.2207353726, -111.70635848690002 33.2207430612, -111.706266713 33.2207502994, -111.70618821570001 33.22075739580001, -111.70608355 33.2207680197, -111.7059921597 33.2207785289, -111.705940249 33.2207849551, -111.7058490521 33.2207971687, -111.7057582774 33.2208104282, -111.7056934739 33.2208206251, -111.7055773415 33.2208401896, -111.7054487399 33.2208640206, -111.7053334147 33.2208873519, -111.7052060132 33.2209153074, -111.705142637 33.2209301513, -111.7050667611 33.2209485745, -111.7049784164 33.2209710992, -111.7048509979 33.2210055684)","RES","3830","3924","3829","3923","GILB","GILB","0","E","LAFAYETTE","AVE",,"506","506","CA25","CA25","1","0","0","0","0","25","E","2","E LAFAYETTE AVE","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000018","3830","3924","3829","3923",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.11836824941993526","24.999374389648438","23","624.9856069063082"
"1081196","LINESTRING (-111.7269170369 33.2208964989, -111.7260774644 33.2208935114)","RES","2900","2938","2899","2937","GILB","GILB","0","E","MERLOT","ST",,"505","505","CA23","CA23","1","0","0","0","0","25","E","2","E MERLOT ST","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000016","2900","2938","2899","2937",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.04862706277295643","10.270035743713379","22","256.75140494045735"
"1081195","LINESTRING (-111.7260774644 33.2208935114, -111.7246098208 33.2208883141, -111.7245947142 33.220887793, -111.7245697685 33.2208858582, -111.7245442368 33.2208825482, -111.7245182836 33.2208776982, -111.724493379 33.2208716407, -111.7244698832 33.2208645682, -111.7244519121 33.220858194, -111.7243579784 33.2208214638)","RES","2940","3018","2939","3017","GILB","GILB","0","E","MERLOT","ST",,"505","505","CA23","CA23","1","0","0","0","0","25","E","2","E MERLOT ST","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000014","2940","3018","2939","3017",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.10044420176353784","21.213815689086914","21","530.3464460044733"
"1081194","LINESTRING (-111.7073689739 33.220721238, -111.7068611036 33.2207229661, -111.7068584547 33.2207229617)","RES","3810","3828","3809","3827","GILB","GILB","0","E","LAFAYETTE","AVE",,"506","506","CA25","CA25","1","0","0","0","0","25","E","2","E LAFAYETTE AVE","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000011","3810","3828","3809","3827",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.029568738436125345","6.244917392730713","20","156.12325118734788"
"1081193","LINESTRING (-111.7078492807 33.2207196266, -111.7073689739 33.220721238)","RES","3780","3808","3779","3807","GILB","GILB","0","E","LAFAYETTE","AVE",,"506","506","CA25","CA25","1","0","0","0","0","25","E","2","E LAFAYETTE AVE","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000010","3780","3808","3779","3807",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.02781885899178106","5.875342845916748","19","146.88386924340264"
"1081518","LINESTRING (-111.71676665210002 33.237945045100005, -111.7167256787 33.2379413516, -111.7166846399 33.2379380971, -111.7166435335 33.2379352825, -111.7166024272 33.237932908000005, -111.71656128670001 33.2379309725, -111.7165200798 33.2379294499, -111.71647890390001 33.2379283936, -111.7164376961 33.2379277501, -111.7163964529 33.2379275467, -111.7157433673 33.2379278677)","RES","3376","3418","3375","3417","GILB","GILB","0","E","BLUE RIDGE","WAY",,"494","494","BY24","BY24","1","0","0","0","0","25","E","3","E BLUE RIDGE WAY","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000493","3376","3418","3375","3417",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.05930075479468282","12.52431869506836","344","313.10861153442437"
"1081192","LINESTRING (-111.7066714148 33.219886059, -111.7065894311 33.219887982, -111.7064937765 33.219891256, -111.7063846447 33.21989640360001, -111.7062891806 33.2199020692, -111.7061667314 33.2199109867, -111.7061123733 33.2199155125, -111.7060443099 33.2199217735, -111.7059629326 33.2199298821, -111.7058950626 33.2199373254, -111.7057869225 33.2199503616, -111.7056924556 33.2199628997, -111.7056250051 33.2199725979, -111.7055309585 33.2199870329, -111.70545038620001 33.2200002806, -111.7053567593 33.2200168055, -111.7052635227 33.2200343472, -111.7051305988 33.2200612491, -111.7050909458 33.2200697842, -111.704998519 33.2200904056, -111.7049457438 33.220102684, -111.7048931973 33.2201152927, -111.7048013862 33.2201381685, -111.7046970731 33.2201656407, -111.7046191626 33.2201871657, -111.7044901037 33.2202247374, -111.7044130046 33.220248298, -111.7043107386 33.2202809402, -111.7038321142 33.2204407445, -111.7038161757 33.2204467083, -111.7038016389 33.2204537477, -111.7037909965 33.2204599135, -111.7037741926 33.2204718959, -111.7037641651 33.2204806462, -111.7037526911 33.2204926377, -111.7037446879 33.2205027658, -111.7037424888 33.2205062247, -111.70373506940001 33.220518031, -111.7037293182 33.2205298943, -111.7037262254 33.2205377773, -111.7037231276 33.2205477488, -111.7037200173 33.2205628601, -111.7037187747 33.2205762433, -111.7037187514 33.220585863, -111.7037193526 33.2205941094, -111.7037215424 33.2206082127, -111.7037266339 33.2206255644, -111.7037315114 33.22063692380001)","RES","3830","3974","3829","3973","GILB","GILB","0","E","RAVENSWOOD","DR",,"506","506","CA25","CA25","1","0","0","0","0","25","E","2","E RAVENSWOOD DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000008","3830","3974","3829","3973",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.18629910954720785","39.346370697021484","18","983.661265733954"
"1081191","LINESTRING (-111.7245857511 33.2204103944, -111.7245598018 33.2204038132, -111.7245281281 33.2203981023, -111.7244997192 33.2203947878, -111.7244848102 33.2203937477, -111.7244637531 33.220393028, -111.7236325793 33.2203944898)","RES","3010","3054","3009","3053","GILB","GILB","0","E","RAVENSWOOD","DR",,"505","505","CA23","CA23","1","0","0","0","0","25","E","2","E RAVENSWOOD DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000007","3010","3054","3009","3053",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.05533495129106669","11.686741828918457","17","292.1691271528155"
"1081190","LINESTRING (-111.7215430036 33.2203977716, -111.72090862060001 33.2203988365)","RES","3150","3178","3149","3177","GILB","GILB","0","E","RAVENSWOOD","DR",,"505","505","CA23","CA23","1","0","0","0","0","25","E","2","E RAVENSWOOD DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000005","3150","3178","3149","3177",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.03674268746546695","7.7600555419921875","16","194.00177782071606"
"1081188","LINESTRING (-111.7225877737 33.220396135, -111.7215430036 33.2203977716)","RES","3100","3148","3099","3147","GILB","GILB","0","E","RAVENSWOOD","DR",,"505","505","CA23","CA23","1","0","0","0","0","25","E","2","E RAVENSWOOD DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000003","3100","3148","3099","3147",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.060511786576089306","12.780089378356934","14","319.5028721289973"
"1081187","LINESTRING (-111.7236325793 33.2203944898, -111.7225877737 33.220396135)","RES","3056","3098","3055","3097","GILB","GILB","0","E","RAVENSWOOD","DR",,"505","505","CA23","CA23","1","0","0","0","0","25","E","2","E RAVENSWOOD DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000001","3056","3098","3055","3097",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.06051383708300778","12.780522346496582","13","319.5136988240976"
"1081539","LINESTRING (-111.7279667555 33.2396282039, -111.7273312682 33.2398645728)","RES","2856","2884","2855","2883","GILB","GILB","0","E","MEAD","DR",,"493","493","BY23","BY23","1","0","0","0","0","25","E","3","E MEAD DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000544","2856","2884","2855","2883",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.040242037458885424","8.499117851257324","365","212.47838273617245"
"1081538","LINESTRING (-111.7233264784 33.2394370952, -111.7228809203 33.2394392684, -111.7225830006 33.2394407192)","RES","3070","3104","3069","3103","GILB","GILB","0","E","BLUE RIDGE","WAY",,"493","493","BY23","BY23","1","0","0","0","0","25","E","3","E BLUE RIDGE WAY","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000531","3070","3104","3069","3103",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.04305262941809757","9.0927152633667","364","227.31833796779003"
"1081537","LINESTRING (-111.7032608794 33.2393496371, -111.7032609068 33.239346739, -111.7032694517 33.2384315031)","RES","6097","6145","6098","6146","GILB","GILB","0","S","RECKER","RD",,"312","494","UNKN","BY25","1","0","0","0","0","25","E","2","S RECKER RD","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"true",,,"NO","3000529","6097","6145","6098","6146",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.06326945110526137","13.362508773803711","363","334.0633699554985"
"1081536","LINESTRING (-111.72010063300002 33.2387502238, -111.7194891115 33.2387505446, -111.7194530679 33.2387508175, -111.7194170234 33.2387515304, -111.7193810099 33.2387527375, -111.7193450286 33.2387544388, -111.7193090462 33.2387566108, -111.7192731605 33.2387592446, -111.7192372747 33.2387623482, -111.7182177464 33.2388576952, -111.7181774107 33.2388612315, -111.7181370105 33.2388643555, -111.7180965791 33.2388670115, -111.7180561154 33.2388692283, -111.7180156195 33.238871005, -111.7179750935 33.2388723424, -111.7179345342 33.2388732118, -111.7175944358 33.23887877, -111.7175772956 33.2388793197, -111.7175602198 33.2388803366, -111.7175432094 33.2388818756, -111.7175262301 33.2388839098, -111.7175093795 33.2388864392, -111.7174926275 33.238889463, -111.7174760365 33.238892955, -111.7174595764 33.2388969684, -111.7174433105 33.238901423, -111.7174272076 33.2389063712, -111.7174113323 33.2389117877, -111.7173957177 33.2389176726, -111.7173803318 33.2389240241, -111.7173652378 33.238930789, -111.71735040560002 33.23893802060001, -111.7173358987 33.2389456657, -111.7173217181 33.2389537513, -111.71730789720002 33.2389622216, -111.7171314501 33.2390744341)","RES","3220","3354","3219","3353","GILB","GILB","0","E","MEAD","DR",,"494","494","BY24","BY24","1","0","0","0","0","25","E","3","E MEAD DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000525","3220","3354","3219","3353",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.17622912453465817","37.2195930480957","362","930.4916385292249"
