"date","month","year","place_name","employment","labor_force","unemployment","unemployment_rate"
"2000-09-01T00:00:00.000","September","2000","Tempe","96245","99049","2804","2.8"
"2000-09-01T00:00:00.000","September","2000","Tucson","226348","235914","9566","4.1"
"2000-10-01T00:00:00.000","October","2000","Chandler","102442","104920","2478","2.4"
"2000-10-01T00:00:00.000","October","2000","Gilbert","65882","67047","1165","1.7"
"2000-10-01T00:00:00.000","October","2000","Maricopa County","1560501","1610167","49666","3.1"
"2000-10-01T00:00:00.000","October","2000","Mesa","204737","210699","5962","2.8"
"2000-10-01T00:00:00.000","October","2000","Phoenix","665957","691201","25244","3.7"
"2000-10-01T00:00:00.000","October","2000","Tempe","96653","99323","2670","2.7"
"2000-10-01T00:00:00.000","October","2000","Tucson","228506","237675","9169","3.9"
"2000-11-01T00:00:00.000","November","2000","Chandler","102820","105169","2349","2.2"
"2000-11-01T00:00:00.000","November","2000","Gilbert","66125","67229","1104","1.6"
"2000-11-01T00:00:00.000","November","2000","Maricopa County","1566254","1613345","47091","2.9"
"2000-11-01T00:00:00.000","November","2000","Mesa","205491","211144","5653","2.7"
"2000-11-01T00:00:00.000","November","2000","Phoenix","668413","692348","23935","3.5"
"2000-11-01T00:00:00.000","November","2000","Tempe","97010","99542","2532","2.5"
"2000-11-01T00:00:00.000","November","2000","Tucson","230065","238796","8731","3.7"
"2000-12-01T00:00:00.000","December","2000","Chandler","103670","106027","2357","2.2"
"2000-12-01T00:00:00.000","December","2000","Gilbert","66671","67779","1108","1.6"
"2000-12-01T00:00:00.000","December","2000","Maricopa County","1579207","1626439","47232","2.9"
"2000-12-01T00:00:00.000","December","2000","Mesa","207190","212860","5670","2.7"
"2000-12-01T00:00:00.000","December","2000","Phoenix","673941","697948","24007","3.4"
"2000-12-01T00:00:00.000","December","2000","Tempe","97812","100351","2539","2.5"
"2000-12-01T00:00:00.000","December","2000","Tucson","230905","239729","8824","3.7"
"2001-01-01T00:00:00.000","January","2001","Chandler","105904","108910","3006","2.8"
"2001-01-01T00:00:00.000","January","2001","Gilbert","69930","71380","1450","2.0"
"2001-01-01T00:00:00.000","January","2001","Maricopa County","1569549","1628163","58614","3.6"
"2001-01-01T00:00:00.000","January","2001","Mesa","205969","213007","7038","3.3"
"2001-01-01T00:00:00.000","January","2001","Phoenix","658649","687944","29295","4.3"
"2001-01-01T00:00:00.000","January","2001","Tempe","94766","97838","3072","3.1"
"2001-01-01T00:00:00.000","January","2001","Tucson","225732","236643","10911","4.6"
"2001-02-01T00:00:00.000","February","2001","Chandler","106665","109420","2755","2.5"
"2001-02-01T00:00:00.000","February","2001","Gilbert","70432","71761","1329","1.9"
"2001-02-01T00:00:00.000","February","2001","Maricopa County","1580825","1634532","53707","3.3"
"2001-02-01T00:00:00.000","February","2001","Mesa","207448","213897","6449","3.0"
"2001-02-01T00:00:00.000","February","2001","Phoenix","663380","690223","26843","3.9"
"2001-02-01T00:00:00.000","February","2001","Tempe","95447","98262","2815","2.9"
"2001-02-01T00:00:00.000","February","2001","Tucson","228498","238442","9944","4.2"
"2001-03-01T00:00:00.000","March","2001","Chandler","106820","109855","3035","2.8"
"2001-03-01T00:00:00.000","March","2001","Gilbert","70535","71998","1463","2.0"
"2001-03-01T00:00:00.000","March","2001","Maricopa County","1583130","1642293","59163","3.6"
"2001-03-01T00:00:00.000","March","2001","Mesa","207751","214854","7103","3.3"
"2001-03-01T00:00:00.000","March","2001","Phoenix","664347","693917","29570","4.3"
"2001-03-01T00:00:00.000","March","2001","Tempe","95587","98688","3101","3.1"
"2001-03-01T00:00:00.000","March","2001","Tucson","229131","239528","10397","4.3"
"2001-04-01T00:00:00.000","April","2001","Chandler","106722","109598","2876","2.6"
"2001-04-01T00:00:00.000","April","2001","Gilbert","70469","71857","1388","1.9"
"2001-04-01T00:00:00.000","April","2001","Maricopa County","1581663","1637740","56077","3.4"
"2001-04-01T00:00:00.000","April","2001","Mesa","207558","214291","6733","3.1"
"2001-04-01T00:00:00.000","April","2001","Phoenix","663733","691760","28027","4.1"
"2001-04-01T00:00:00.000","April","2001","Tempe","95498","98437","2939","3.0"
"2001-04-01T00:00:00.000","April","2001","Tucson","229634","239341","9707","4.1"
"2001-05-01T00:00:00.000","May","2001","Chandler","106562","109493","2931","2.7"
"2001-05-01T00:00:00.000","May","2001","Gilbert","70364","71778","1414","2.0"
"2001-05-01T00:00:00.000","May","2001","Maricopa County","1579303","1636464","57161","3.5"
"2001-05-01T00:00:00.000","May","2001","Mesa","207249","214113","6864","3.2"
"2001-05-01T00:00:00.000","May","2001","Phoenix","662742","691311","28569","4.1"
"2001-05-01T00:00:00.000","May","2001","Tempe","95356","98352","2996","3.0"
"2001-05-01T00:00:00.000","May","2001","Tucson","227753","237281","9528","4.0"
"2001-06-01T00:00:00.000","June","2001","Chandler","106763","110329","3566","3.2"
"2001-06-01T00:00:00.000","June","2001","Gilbert","70497","72217","1720","2.4"
"2001-06-01T00:00:00.000","June","2001","Maricopa County","1582270","1651809","69539","4.2"
"2001-06-01T00:00:00.000","June","2001","Mesa","207638","215988","8350","3.9"
"2001-06-01T00:00:00.000","June","2001","Phoenix","663987","698742","34755","5.0"
"2001-06-01T00:00:00.000","June","2001","Tempe","95534","99178","3644","3.7"
"2001-06-01T00:00:00.000","June","2001","Tucson","226887","238400","11513","4.8"
"2001-07-01T00:00:00.000","July","2001","Chandler","107059","110659","3600","3.3"
"2001-07-01T00:00:00.000","July","2001","Gilbert","70692","72428","1736","2.4"
"2001-07-01T00:00:00.000","July","2001","Maricopa County","1586656","1656836","70180","4.2"
"2001-07-01T00:00:00.000","July","2001","Mesa","208213","216639","8426","3.9"
"2001-07-01T00:00:00.000","July","2001","Phoenix","665827","700903","35076","5.0"
"2001-07-01T00:00:00.000","July","2001","Tempe","95799","99478","3679","3.7"
"2001-07-01T00:00:00.000","July","2001","Tucson","225529","237219","11690","4.9"
"2001-08-01T00:00:00.000","August","2001","Chandler","106294","110444","4150","3.8"
"2001-08-01T00:00:00.000","August","2001","Gilbert","70187","72189","2002","2.8"
"2001-08-01T00:00:00.000","August","2001","Maricopa County","1575318","1656237","80919","4.9"
"2001-08-01T00:00:00.000","August","2001","Mesa","206725","216441","9716","4.5"
"2001-08-01T00:00:00.000","August","2001","Phoenix","661070","701513","40443","5.8"
"2001-08-01T00:00:00.000","August","2001","Tempe","95115","99357","4242","4.3"
"2001-08-01T00:00:00.000","August","2001","Tucson","224562","237505","12943","5.4"
"2001-09-01T00:00:00.000","September","2001","Chandler","107400","111588","4188","3.8"
"2001-09-01T00:00:00.000","September","2001","Gilbert","70917","72937","2020","2.8"
"2001-09-01T00:00:00.000","September","2001","Maricopa County","1591715","1673373","81658","4.9"
"2001-09-01T00:00:00.000","September","2001","Mesa","208877","218682","9805","4.5"
"2001-09-01T00:00:00.000","September","2001","Phoenix","667951","708764","40813","5.8"
"2001-09-01T00:00:00.000","September","2001","Tempe","96105","100385","4280","4.3"
"2001-09-01T00:00:00.000","September","2001","Tucson","228928","241912","12984","5.4"
"2001-10-01T00:00:00.000","October","2001","Chandler","107947","112109","4162","3.7"
"2001-10-01T00:00:00.000","October","2001","Gilbert","71279","73287","2008","2.7"
"2001-10-01T00:00:00.000","October","2001","Maricopa County","1599825","1680976","81151","4.8"
"2001-10-01T00:00:00.000","October","2001","Mesa","209942","219686","9744","4.4"
"2001-10-01T00:00:00.000","October","2001","Phoenix","671353","711912","40559","5.7"
"2001-10-01T00:00:00.000","October","2001","Tempe","96594","100847","4253","4.2"
"2001-10-01T00:00:00.000","October","2001","Tucson","229734","242821","13087","5.4"
"2001-11-01T00:00:00.000","November","2001","Chandler","107907","112136","4229","3.8"
"2001-11-01T00:00:00.000","November","2001","Gilbert","71251","73291","2040","2.8"
"2001-11-01T00:00:00.000","November","2001","Maricopa County","1599217","1681680","82463","4.9"
"2001-11-01T00:00:00.000","November","2001","Mesa","209862","219763","9901","4.5"
"2001-11-01T00:00:00.000","November","2001","Phoenix","671098","712313","41215","5.8"
"2001-11-01T00:00:00.000","November","2001","Tempe","96557","100879","4322","4.3"
"2001-11-01T00:00:00.000","November","2001","Tucson","232154","245511","13357","5.4"
"2001-12-01T00:00:00.000","December","2001","Chandler","108244","112581","4337","3.9"
"2001-12-01T00:00:00.000","December","2001","Gilbert","71474","73567","2093","2.8"
"2001-12-01T00:00:00.000","December","2001","Maricopa County","1604218","1688803","84585","5.0"
"2001-12-01T00:00:00.000","December","2001","Mesa","210518","220674","10156","4.6"
"2001-12-01T00:00:00.000","December","2001","Phoenix","673197","715472","42275","5.9"
"2001-12-01T00:00:00.000","December","2001","Tempe","96860","101294","4434","4.4"
"2001-12-01T00:00:00.000","December","2001","Tucson","232846","246341","13495","5.5"
"2002-01-01T00:00:00.000","January","2002","Chandler","109075","114153","5078","4.4"
"2002-01-01T00:00:00.000","January","2002","Gilbert","75605","78176","2571","3.3"
"2002-01-01T00:00:00.000","January","2002","Maricopa County","1586049","1683184","97135","5.8"
"2002-01-01T00:00:00.000","January","2002","Mesa","207521","219149","11628","5.3"
"2002-01-01T00:00:00.000","January","2002","Phoenix","656758","704663","47905","6.8"
"2002-01-01T00:00:00.000","January","2002","Tempe","93701","98682","4981","5.0"
"2002-01-01T00:00:00.000","January","2002","Tucson","226753","242149","15396","6.4"
"2002-02-01T00:00:00.000","February","2002","Chandler","110411","115232","4821","4.2"
"2002-02-01T00:00:00.000","February","2002","Gilbert","76531","78972","2441","3.1"
"2002-02-01T00:00:00.000","February","2002","Maricopa County","1605474","1697692","92218","5.4"
"2002-02-01T00:00:00.000","February","2002","Mesa","210062","221101","11039","5.0"
"2002-02-01T00:00:00.000","February","2002","Phoenix","664801","710281","45480","6.4"
"2002-02-01T00:00:00.000","February","2002","Tempe","94849","99578","4729","4.7"
"2002-02-01T00:00:00.000","February","2002","Tucson","229181","244139","14958","6.1"
"2002-03-01T00:00:00.000","March","2002","Chandler","110409","115382","4973","4.3"
"2002-03-01T00:00:00.000","March","2002","Gilbert","76530","79048","2518","3.2"
"2002-03-01T00:00:00.000","March","2002","Maricopa County","1605440","1700579","95139","5.6"
"2002-03-01T00:00:00.000","March","2002","Mesa","210058","221447","11389","5.1"
"2002-03-01T00:00:00.000","March","2002","Phoenix","664788","711709","46921","6.6"
"2002-03-01T00:00:00.000","March","2002","Tempe","94846","99726","4880","4.9"
"2002-03-01T00:00:00.000","March","2002","Tucson","228278","243408","15130","6.2"
"2002-04-01T00:00:00.000","April","2002","Chandler","110626","115579","4953","4.3"
"2002-04-01T00:00:00.000","April","2002","Gilbert","76680","79188","2508","3.2"
"2002-04-01T00:00:00.000","April","2002","Maricopa County","1608600","1703359","94759","5.6"
"2002-04-01T00:00:00.000","April","2002","Mesa","210471","221815","11344","5.1"
"2002-04-01T00:00:00.000","April","2002","Phoenix","666096","712829","46733","6.6"
"2002-04-01T00:00:00.000","April","2002","Tempe","95033","99893","4860","4.9"
"2002-04-01T00:00:00.000","April","2002","Tucson","228481","243441","14960","6.1"
"2002-05-01T00:00:00.000","May","2002","Chandler","110740","115548","4808","4.2"
"2002-05-01T00:00:00.000","May","2002","Gilbert","76759","79194","2435","3.1"
"2002-05-01T00:00:00.000","May","2002","Maricopa County","1610258","1702238","91980","5.4"
"2002-05-01T00:00:00.000","May","2002","Phoenix","666783","712146","45363","6.4"
"2002-05-01T00:00:00.000","May","2002","Tempe","95131","99848","4717","4.7"
"2002-05-01T00:00:00.000","May","2002","Tucson","228372","242917","14545","6.0"
"2002-06-01T00:00:00.000","June","2002","Chandler","111295","116559","5264","4.5"
"2002-06-01T00:00:00.000","June","2002","Gilbert","77144","79810","2666","3.3"
"2002-06-01T00:00:00.000","June","2002","Maricopa County","1618337","1719049","100712","5.9"
"2002-06-01T00:00:00.000","June","2002","Mesa","211745","223802","12057","5.4"
"2002-06-01T00:00:00.000","June","2002","Phoenix","670128","719797","49669","6.9"
"2002-06-01T00:00:00.000","June","2002","Tempe","95609","100774","5165","5.1"
"2002-06-01T00:00:00.000","June","2002","Tucson","226213","242406","16193","6.7"
"2002-07-01T00:00:00.000","July","2002","Chandler","111331","116500","5169","4.4"
"2002-07-01T00:00:00.000","July","2002","Gilbert","77169","79786","2617","3.3"
"2002-07-01T00:00:00.000","July","2002","Maricopa County","1618858","1717751","98893","5.8"
"2002-07-01T00:00:00.000","July","2002","Mesa","211813","223651","11838","5.3"
"2002-07-01T00:00:00.000","July","2002","Phoenix","670344","719116","48772","6.8"
"2002-07-01T00:00:00.000","July","2002","Tempe","95639","100711","5072","5.0"
"2002-07-01T00:00:00.000","July","2002","Tucson","223738","239654","15916","6.6"
"2002-08-01T00:00:00.000","August","2002","Chandler","111718","117116","5398","4.6"
"2002-08-01T00:00:00.000","August","2002","Gilbert","77437","80170","2733","3.4"
"2002-08-01T00:00:00.000","August","2002","Maricopa County","1624481","1727754","103273","6.0"
"2002-08-01T00:00:00.000","August","2002","Mesa","212550","224912","12362","5.5"
"2002-08-01T00:00:00.000","August","2002","Phoenix","672672","723604","50932","7.0"
"2002-08-01T00:00:00.000","August","2002","Tempe","95972","101268","5296","5.2"
"2002-08-01T00:00:00.000","August","2002","Tucson","225531","242126","16595","6.9"
"2002-09-01T00:00:00.000","September","2002","Chandler","112525","117638","5113","4.3"
"2002-09-01T00:00:00.000","September","2002","Gilbert","77997","80586","2589","3.2"
"2002-09-01T00:00:00.000","September","2002","Maricopa County","1636223","1734048","97825","5.6"
"2002-09-01T00:00:00.000","September","2002","Mesa","214086","225797","11711","5.2"
"2002-09-01T00:00:00.000","September","2002","Phoenix","677534","725779","48245","6.6"
"2002-09-01T00:00:00.000","September","2002","Tempe","96665","101681","5016","4.9"
"2002-09-01T00:00:00.000","September","2002","Tucson","229631","244948","15317","6.3"
"2002-10-01T00:00:00.000","October","2002","Chandler","112605","117649","5044","4.3"
"2002-10-01T00:00:00.000","October","2002","Gilbert","78051","80606","2555","3.2"
"2002-10-01T00:00:00.000","October","2002","Maricopa County","1637378","1733875","96497","5.6"
"2002-10-01T00:00:00.000","October","2002","Mesa","214237","225789","11552","5.1"
"2002-10-01T00:00:00.000","October","2002","Phoenix","678012","725602","47590","6.6"
"2002-10-01T00:00:00.000","October","2002","Tempe","96734","101683","4949","4.9"
"2002-10-01T00:00:00.000","October","2002","Tucson","230739","245912","15173","6.2"
"2002-11-01T00:00:00.000","November","2002","Chandler","112751","117654","4903","4.2"
"2002-11-01T00:00:00.000","November","2002","Gilbert","78153","80636","2483","3.1"
"2002-11-01T00:00:00.000","November","2002","Maricopa County","1639495","1733290","93795","5.4"
"2002-11-01T00:00:00.000","November","2002","Mesa","214514","225743","11229","5.0"
"2002-11-01T00:00:00.000","November","2002","Phoenix","678889","725147","46258","6.4"
"2002-11-01T00:00:00.000","November","2002","Tempe","96858","101668","4810","4.7"
"2002-11-01T00:00:00.000","November","2002","Tucson","230841","245884","15043","6.1"
"2002-12-01T00:00:00.000","December","2002","Chandler","112689","117474","4785","4.1"
"2002-12-01T00:00:00.000","December","2002","Gilbert","78109","80532","2423","3.0"
"2002-12-01T00:00:00.000","December","2002","Maricopa County","1638594","1730135","91541","5.3"
"2002-12-01T00:00:00.000","December","2002","Mesa","214396","225355","10959","4.9"
"2002-12-01T00:00:00.000","December","2002","Phoenix","678516","723662","45146","6.2"
"2002-12-01T00:00:00.000","December","2002","Tempe","96805","101499","4694","4.6"
"2002-12-01T00:00:00.000","December","2002","Tucson","231702","246386","14684","6.0"
"2003-01-01T00:00:00.000","January","2003","Chandler","113797","119082","5285","4.4"
"2003-01-01T00:00:00.000","January","2003","Gilbert","81468","84232","2764","3.3"
"2009-07-01T00:00:00.000","July","2009","Mesa","208746","229042","20296","8.9"
"2003-01-01T00:00:00.000","January","2003","Maricopa County","1625443","1724758","99315","5.8"
"2003-01-01T00:00:00.000","January","2003","Mesa","210500","222268","11768","5.3"
"2003-01-01T00:00:00.000","January","2003","Phoenix","664856","713239","48383","6.8"
"2003-01-01T00:00:00.000","January","2003","Tempe","93863","98841","4978","5.0"
"2003-01-01T00:00:00.000","January","2003","Tucson","229005","244533","15528","6.4"
"2003-02-01T00:00:00.000","February","2003","Chandler","114684","119648","4964","4.1"
"2003-02-01T00:00:00.000","February","2003","Gilbert","82103","84699","2596","3.1"
"2003-02-01T00:00:00.000","February","2003","Maricopa County","1638114","1731404","93290","5.4"
"2003-02-01T00:00:00.000","February","2003","Mesa","212141","223194","11053","5.0"
"2003-02-01T00:00:00.000","February","2003","Phoenix","670038","715485","45447","6.4"
"2003-02-01T00:00:00.000","February","2003","Tempe","94594","99270","4676","4.7"
"2003-02-01T00:00:00.000","February","2003","Tucson","230165","244911","14746","6.0"
"2003-03-01T00:00:00.000","March","2003","Chandler","114833","119737","4904","4.1"
"2003-03-01T00:00:00.000","March","2003","Gilbert","82210","84775","2565","3.0"
"2003-03-01T00:00:00.000","March","2003","Maricopa County","1640246","1732392","92146","5.3"
"2003-03-01T00:00:00.000","March","2003","Mesa","212417","223335","10918","4.9"
"2003-03-01T00:00:00.000","March","2003","Phoenix","670910","715799","44889","6.3"
"2003-03-01T00:00:00.000","March","2003","Tempe","94717","99336","4619","4.6"
"2003-03-01T00:00:00.000","March","2003","Tucson","230265","244905","14640","6.0"
"2003-04-01T00:00:00.000","April","2003","Chandler","115607","120402","4795","4.0"
"2003-04-01T00:00:00.000","April","2003","Gilbert","82763","85272","2509","2.9"
"2003-04-01T00:00:00.000","April","2003","Maricopa County","1651293","1741415","90122","5.2"
"2003-04-01T00:00:00.000","April","2003","Mesa","213848","224527","10679","4.8"
"2003-04-01T00:00:00.000","April","2003","Phoenix","675430","719334","43904","6.1"
"2003-04-01T00:00:00.000","April","2003","Tempe","95355","99873","4518","4.5"
"2003-04-01T00:00:00.000","April","2003","Tucson","230873","244719","13846","5.7"
"2003-05-01T00:00:00.000","May","2003","Chandler","115691","120345","4654","3.9"
"2003-05-01T00:00:00.000","May","2003","Gilbert","82824","85258","2434","2.9"
"2003-05-01T00:00:00.000","May","2003","Maricopa County","1652506","1739976","87470","5.0"
"2003-05-01T00:00:00.000","May","2003","Mesa","214005","224370","10365","4.6"
"2003-05-01T00:00:00.000","May","2003","Phoenix","675926","718538","42612","5.9"
"2003-05-01T00:00:00.000","May","2003","Tempe","95425","99810","4385","4.4"
"2003-05-01T00:00:00.000","May","2003","Tucson","229912","243518","13606","5.6"
"2003-06-01T00:00:00.000","June","2003","Chandler","116427","121613","5186","4.3"
"2003-06-01T00:00:00.000","June","2003","Gilbert","83350","86062","2712","3.2"
"2003-06-01T00:00:00.000","June","2003","Maricopa County","1663000","1760474","97474","5.5"
"2003-06-01T00:00:00.000","June","2003","Mesa","215364","226914","11550","5.1"
"2003-06-01T00:00:00.000","June","2003","Phoenix","680218","727703","47485","6.5"
"2003-06-01T00:00:00.000","June","2003","Tempe","96031","100917","4886","4.8"
"2003-06-01T00:00:00.000","June","2003","Tucson","227857","243536","15679","6.4"
"2003-07-01T00:00:00.000","July","2003","Chandler","115965","120941","4976","4.1"
"2003-07-01T00:00:00.000","July","2003","Gilbert","83020","85623","2603","3.0"
"2003-07-01T00:00:00.000","July","2003","Maricopa County","1656405","1749917","93512","5.3"
"2003-07-01T00:00:00.000","July","2003","Mesa","214510","225590","11080","4.9"
"2003-07-01T00:00:00.000","July","2003","Phoenix","677521","723076","45555","6.3"
"2003-07-01T00:00:00.000","July","2003","Tempe","95650","100337","4687","4.7"
"2003-07-01T00:00:00.000","July","2003","Tucson","226591","241770","15179","6.3"
"2003-08-01T00:00:00.000","August","2003","Chandler","115965","121114","5149","4.3"
"2003-08-01T00:00:00.000","August","2003","Gilbert","83019","85711","2692","3.1"
"2003-08-01T00:00:00.000","August","2003","Maricopa County","1656401","1753158","96757","5.5"
"2003-08-01T00:00:00.000","August","2003","Mesa","214510","225975","11465","5.1"
"2003-08-01T00:00:00.000","August","2003","Phoenix","677518","724655","47137","6.5"
"2003-08-01T00:00:00.000","August","2003","Tempe","95650","100500","4850","4.8"
"2003-08-01T00:00:00.000","August","2003","Tucson","228389","243780","15391","6.3"
"2003-09-01T00:00:00.000","September","2003","Chandler","116429","121324","4895","4.0"
"2003-09-01T00:00:00.000","September","2003","Gilbert","83352","85912","2560","3.0"
"2003-09-01T00:00:00.000","September","2003","Maricopa County","1663038","1755041","92003","5.2"
"2003-09-01T00:00:00.000","September","2003","Mesa","215368","226270","10902","4.8"
"2003-09-01T00:00:00.000","September","2003","Phoenix","680233","725053","44820","6.2"
"2003-09-01T00:00:00.000","September","2003","Tempe","96033","100645","4612","4.6"
"2003-09-01T00:00:00.000","September","2003","Tucson","231571","245907","14336","5.8"
"2003-10-01T00:00:00.000","October","2003","Chandler","117291","121912","4621","3.8"
"2003-10-01T00:00:00.000","October","2003","Gilbert","83970","86387","2417","2.8"
"2003-10-01T00:00:00.000","October","2003","Maricopa County","1675345","1762181","86836","4.9"
"2003-10-01T00:00:00.000","October","2003","Mesa","216963","227252","10289","4.5"
"2003-10-01T00:00:00.000","October","2003","Phoenix","685267","727570","42303","5.8"
"2003-10-01T00:00:00.000","October","2003","Tempe","96744","101097","4353","4.3"
"2003-10-01T00:00:00.000","October","2003","Tucson","232674","246518","13844","5.6"
"2003-11-01T00:00:00.000","November","2003","Chandler","118152","122522","4370","3.6"
"2003-11-01T00:00:00.000","November","2003","Gilbert","84586","86872","2286","2.6"
"2003-11-01T00:00:00.000","November","2003","Maricopa County","1687645","1769778","82133","4.6"
"2003-11-01T00:00:00.000","November","2003","Mesa","218555","228287","9732","4.3"
"2003-11-01T00:00:00.000","November","2003","Phoenix","690299","730311","40012","5.5"
"2003-11-01T00:00:00.000","November","2003","Tempe","97454","101571","4117","4.1"
"2003-11-01T00:00:00.000","November","2003","Tucson","234563","247766","13203","5.3"
"2003-12-01T00:00:00.000","December","2003","Chandler","118347","122573","4226","3.4"
"2003-12-01T00:00:00.000","December","2003","Gilbert","84726","86936","2210","2.5"
"2003-12-01T00:00:00.000","December","2003","Maricopa County","1690437","1769865","79428","4.5"
"2003-12-01T00:00:00.000","December","2003","Mesa","218917","228329","9412","4.1"
"2003-12-01T00:00:00.000","December","2003","Phoenix","691441","730136","38695","5.3"
"2003-12-01T00:00:00.000","December","2003","Tempe","97616","101597","3981","3.9"
"2003-12-01T00:00:00.000","December","2003","Tucson","235249","247945","12696","5.1"
"2004-01-01T00:00:00.000","January","2004","Chandler","119991","124847","4856","3.9"
"2004-01-01T00:00:00.000","January","2004","Gilbert","87871","90469","2598","2.9"
"2005-05-01T00:00:00.000","May","2005","Mesa","220504","228443","7939","3.5"
"2004-01-01T00:00:00.000","January","2004","Maricopa County","1678274","1767648","89374","5.1"
