"row_id","date","year","month","users","new_users","sessions","session_duration","bounces","city","region","network_location","device_category","host_name"
"48","2021-05-06T00:00:00.000","2021","May","6","3","8","3129","6","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"49","2021-05-10T00:00:00.000","2021","May","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"50","2021-05-12T00:00:00.000","2021","May","3","2","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"51","2021-05-13T00:00:00.000","2021","May","3","0","3","51","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"52","2021-05-17T00:00:00.000","2021","May","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"53","2021-05-18T00:00:00.000","2021","May","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"54","2021-05-19T00:00:00.000","2021","May","3","2","3","971","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"55","2021-05-20T00:00:00.000","2021","May","5","2","5","0","5","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"56","2021-05-25T00:00:00.000","2021","May","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"57","2021-05-26T00:00:00.000","2021","May","2","0","2","224","0","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"58","2021-05-27T00:00:00.000","2021","May","2","0","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"59","2021-06-02T00:00:00.000","2021","June","2","0","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"60","2021-06-07T00:00:00.000","2021","June","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"61","2021-06-10T00:00:00.000","2021","June","3","0","3","46","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"62","2021-06-14T00:00:00.000","2021","June","3","0","3","156","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"63","2021-06-15T00:00:00.000","2021","June","2","2","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"64","2021-06-16T00:00:00.000","2021","June","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"65","2021-06-17T00:00:00.000","2021","June","2","0","2","583","0","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"66","2021-06-21T00:00:00.000","2021","June","2","2","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"67","2021-06-22T00:00:00.000","2021","June","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"68","2021-06-24T00:00:00.000","2021","June","2","2","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"69","2021-06-30T00:00:00.000","2021","June","2","2","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"70","2021-07-06T00:00:00.000","2021","July","3","0","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"71","2021-07-07T00:00:00.000","2021","July","3","0","3","1474","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"72","2021-07-12T00:00:00.000","2021","July","5","0","5","11","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"73","2021-07-13T00:00:00.000","2021","July","3","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"74","2021-07-15T00:00:00.000","2021","July","2","2","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"75","2021-07-19T00:00:00.000","2021","July","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"76","2021-07-20T00:00:00.000","2021","July","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"77","2021-07-26T00:00:00.000","2021","July","2","0","3","3371","0","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"78","2021-07-27T00:00:00.000","2021","July","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"79","2021-07-28T00:00:00.000","2021","July","2","0","2","1590","0","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"80","2021-07-29T00:00:00.000","2021","July","6","3","6","0","6","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"81","2021-08-02T00:00:00.000","2021","August","3","0","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"82","2021-08-03T00:00:00.000","2021","August","6","0","8","766","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"83","2021-08-04T00:00:00.000","2021","August","3","2","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"84","2021-08-05T00:00:00.000","2021","August","5","0","3","25","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"85","2021-08-10T00:00:00.000","2021","August","3","0","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"86","2021-08-11T00:00:00.000","2021","August","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"87","2021-08-12T00:00:00.000","2021","August","3","0","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"88","2021-08-16T00:00:00.000","2021","August","3","0","5","532","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"89","2021-08-17T00:00:00.000","2021","August","6","2","8","49","5","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"90","2021-08-18T00:00:00.000","2021","August","3","0","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"91","2021-08-23T00:00:00.000","2021","August","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"92","2021-08-25T00:00:00.000","2021","August","3","0","5","0","5","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"93","2021-08-26T00:00:00.000","2021","August","3","0","5","3387","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"94","2021-08-30T00:00:00.000","2021","August","5","0","3","83","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"95","2021-08-31T00:00:00.000","2021","August","6","2","6","38","5","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"96","2021-09-07T00:00:00.000","2021","September","2","0","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"97","2021-09-08T00:00:00.000","2021","September","3","0","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"98","2021-09-09T00:00:00.000","2021","September","2","2","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"99","2021-09-13T00:00:00.000","2021","September","3","0","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"100","2021-09-15T00:00:00.000","2021","September","3","0","3","0","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"101","2021-09-20T00:00:00.000","2021","September","3","0","6","0","6","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"102","2021-09-21T00:00:00.000","2021","September","3","2","10","1379","6","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"103","2021-09-22T00:00:00.000","2021","September","2","0","2","364","0","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"104","2021-09-27T00:00:00.000","2021","September","6","2","6","1411","3","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"105","2021-09-28T00:00:00.000","2021","September","3","0","5","0","5","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"106","2021-09-29T00:00:00.000","2021","September","3","2","5","0","5","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"107","2021-09-30T00:00:00.000","2021","September","2","2","2","0","2","Mesa","Arizona","(not set)","desktop","appsinside.mesaaz.gov"
"108","2021-01-01T00:00:00.000","2021","January","2","2","2","0","2","(not set)","(not set)","(not set)","desktop","ecourt.mesaaz.gov"
"109","2021-01-01T00:00:00.000","2021","January","2","2","2","0","2","(not set)","(not set)","(not set)","mobile","ecourt.mesaaz.gov"
"110","2021-01-01T00:00:00.000","2021","January","2","2","3","3318","0","Apache Junction","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"111","2021-01-01T00:00:00.000","2021","January","5","2","5","521","0","Apache Junction","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"112","2021-01-01T00:00:00.000","2021","January","2","0","2","11","0","Casa Grande","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"113","2021-01-01T00:00:00.000","2021","January","5","3","6","5852","0","Chandler","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"114","2021-01-01T00:00:00.000","2021","January","19","13","22","9542","3","Chandler","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"115","2021-01-01T00:00:00.000","2021","January","3","2","5","12053","2","El Mirage","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"116","2021-01-01T00:00:00.000","2021","January","8","5","8","1576","2","Gilbert","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"117","2021-01-01T00:00:00.000","2021","January","16","13","19","3382","3","Gilbert","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"118","2021-01-01T00:00:00.000","2021","January","5","5","5","878","2","Glendale","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"119","2021-01-01T00:00:00.000","2021","January","2","2","3","125","2","Goodyear","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"120","2021-01-01T00:00:00.000","2021","January","32","24","46","7261","5","Mesa","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"121","2021-01-01T00:00:00.000","2021","January","60","38","68","16880","22","Mesa","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"122","2021-01-01T00:00:00.000","2021","January","2","0","2","10","0","Mesa","Arizona","(not set)","tablet","ecourt.mesaaz.gov"
"123","2021-01-01T00:00:00.000","2021","January","21","8","22","6657","6","Phoenix","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"124","2021-01-01T00:00:00.000","2021","January","91","52","105","30557","27","Phoenix","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"125","2021-01-01T00:00:00.000","2021","January","2","2","3","94","0","Phoenix","Arizona","(not set)","tablet","ecourt.mesaaz.gov"
"126","2021-01-01T00:00:00.000","2021","January","6","6","8","793","0","Queen Creek","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"127","2021-01-01T00:00:00.000","2021","January","8","6","10","3472","0","San Tan Valley","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"128","2021-01-01T00:00:00.000","2021","January","8","3","10","890","2","San Tan Valley","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"129","2021-01-01T00:00:00.000","2021","January","2","2","2","21","0","Scottsdale","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"130","2021-01-01T00:00:00.000","2021","January","5","2","5","1463","0","Scottsdale","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"131","2021-01-01T00:00:00.000","2021","January","2","2","2","612","0","Sun City","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"132","2021-01-01T00:00:00.000","2021","January","2","0","3","237","2","Surprise","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"133","2021-01-01T00:00:00.000","2021","January","2","2","2","151","0","Tempe","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"134","2021-01-01T00:00:00.000","2021","January","10","6","13","2162","2","Tempe","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"135","2021-01-01T00:00:00.000","2021","January","2","0","2","0","2","Tucson","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"136","2021-01-01T00:00:00.000","2021","January","2","0","2","1163","0","Tijuana","Baja California","(not set)","mobile","ecourt.mesaaz.gov"
"137","2021-01-01T00:00:00.000","2021","January","2","2","3","1687","0","Long Beach","California","(not set)","mobile","ecourt.mesaaz.gov"
"138","2021-01-01T00:00:00.000","2021","January","6","2","6","2132","3","Los Angeles","California","(not set)","mobile","ecourt.mesaaz.gov"
"139","2021-01-01T00:00:00.000","2021","January","2","0","2","6","0","Sacramento","California","(not set)","mobile","ecourt.mesaaz.gov"
"140","2021-01-01T00:00:00.000","2021","January","2","2","2","283","0","San Clemente","California","(not set)","desktop","ecourt.mesaaz.gov"
"141","2021-01-01T00:00:00.000","2021","January","2","0","2","0","2","San Diego","California","(not set)","mobile","ecourt.mesaaz.gov"
"142","2021-01-01T00:00:00.000","2021","January","2","0","3","71","2","San Francisco","California","(not set)","mobile","ecourt.mesaaz.gov"
"143","2021-01-01T00:00:00.000","2021","January","2","0","2","963","0","Santa Ana","California","(not set)","desktop","ecourt.mesaaz.gov"
"144","2021-01-01T00:00:00.000","2021","January","3","3","3","1306","0","Santa Ana","California","(not set)","mobile","ecourt.mesaaz.gov"
"145","2021-01-01T00:00:00.000","2021","January","2","2","2","206","0","Victorville","California","(not set)","mobile","ecourt.mesaaz.gov"
"146","2021-01-01T00:00:00.000","2021","January","2","2","2","60","0","Whittier","California","(not set)","mobile","ecourt.mesaaz.gov"
"147","2021-01-01T00:00:00.000","2021","January","2","2","2","0","2","Denver","Colorado","(not set)","mobile","ecourt.mesaaz.gov"
"148","2021-01-01T00:00:00.000","2021","January","2","0","2","41","0","Miami","Florida","(not set)","mobile","ecourt.mesaaz.gov"
"149","2021-01-01T00:00:00.000","2021","January","2","2","3","121","0","Lewiston","Idaho","(not set)","mobile","ecourt.mesaaz.gov"
"150","2021-01-01T00:00:00.000","2021","January","3","3","3","405","0","Chicago","Illinois","(not set)","mobile","ecourt.mesaaz.gov"
"151","2021-01-01T00:00:00.000","2021","January","2","0","3","0","3","Indianapolis","Indiana","(not set)","mobile","ecourt.mesaaz.gov"
"152","2021-01-01T00:00:00.000","2021","January","2","2","2","79","0","Branson","Missouri","(not set)","mobile","ecourt.mesaaz.gov"
"153","2021-01-01T00:00:00.000","2021","January","5","3","5","370","0","Las Vegas","Nevada","(not set)","mobile","ecourt.mesaaz.gov"
"154","2021-01-01T00:00:00.000","2021","January","2","2","3","71","0","Carneys Point Township","New Jersey","(not set)","mobile","ecourt.mesaaz.gov"
"155","2021-01-01T00:00:00.000","2021","January","2","2","2","0","2","Woodbridge Township","New Jersey","(not set)","mobile","ecourt.mesaaz.gov"
"156","2021-01-01T00:00:00.000","2021","January","3","2","3","699","0","Shiprock","New Mexico","(not set)","mobile","ecourt.mesaaz.gov"
"157","2021-01-01T00:00:00.000","2021","January","2","0","2","159","0","New York","New York","(not set)","desktop","ecourt.mesaaz.gov"
"158","2021-01-01T00:00:00.000","2021","January","2","0","2","124","0","Antigonish","Nova Scotia","(not set)","desktop","ecourt.mesaaz.gov"
"159","2021-01-01T00:00:00.000","2021","January","297","297","297","1449","0","Columbus","Ohio","(not set)","mobile","ecourt.mesaaz.gov"
"160","2021-01-01T00:00:00.000","2021","January","2","0","2","0","2","Mason","Ohio","(not set)","mobile","ecourt.mesaaz.gov"
"161","2021-01-01T00:00:00.000","2021","January","2","2","2","0","2","Oklahoma City","Oklahoma","(not set)","tablet","ecourt.mesaaz.gov"
"162","2021-01-01T00:00:00.000","2021","January","2","2","2","127","0","Portland","Oregon","(not set)","desktop","ecourt.mesaaz.gov"
"163","2021-01-01T00:00:00.000","2021","January","3","2","3","176","2","Dallas","Texas","(not set)","mobile","ecourt.mesaaz.gov"
"164","2021-01-01T00:00:00.000","2021","January","2","0","2","75","0","El Paso","Texas","(not set)","mobile","ecourt.mesaaz.gov"
"165","2021-01-01T00:00:00.000","2021","January","2","0","2","106","0","Layton","Utah","(not set)","mobile","ecourt.mesaaz.gov"
"166","2021-01-01T00:00:00.000","2021","January","4146","4146","4146","50353","0","Ashburn","Virginia","(not set)","mobile","ecourt.mesaaz.gov"
"167","2021-01-01T00:00:00.000","2021","January","2","0","2","0","2","Chester","Virginia","(not set)","mobile","ecourt.mesaaz.gov"
"168","2021-01-01T00:00:00.000","2021","January","2","2","2","967","0","Burien","Washington","(not set)","tablet","ecourt.mesaaz.gov"
"169","2021-01-01T00:00:00.000","2021","January","2","0","2","11","0","Depok","West Java","(not set)","mobile","ecourt.mesaaz.gov"
"170","2021-01-02T00:00:00.000","2021","January","2","2","2","30","0","(not set)","(not set)","(not set)","desktop","ecourt.mesaaz.gov"
"171","2021-01-02T00:00:00.000","2021","January","2","2","3","30","2","(not set)","(not set)","(not set)","mobile","ecourt.mesaaz.gov"
"172","2021-01-02T00:00:00.000","2021","January","2","2","2","162","0","Edmonton","Alberta","(not set)","desktop","ecourt.mesaaz.gov"
"173","2021-01-02T00:00:00.000","2021","January","2","0","2","52","0","Apache Junction","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"174","2021-01-02T00:00:00.000","2021","January","2","2","2","143","0","Avondale","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"175","2021-01-02T00:00:00.000","2021","January","2","0","2","10471","0","Buckeye","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"176","2021-01-02T00:00:00.000","2021","January","2","2","2","214","0","Bullhead City","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"177","2021-01-02T00:00:00.000","2021","January","10","5","10","3709","0","Chandler","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"178","2021-01-02T00:00:00.000","2021","January","6","0","13","334","8","Chandler","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"179","2021-01-02T00:00:00.000","2021","January","2","0","2","175","0","Chandler","Arizona","(not set)","tablet","ecourt.mesaaz.gov"
"180","2021-01-02T00:00:00.000","2021","January","2","2","2","57","0","Cottonwood","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"181","2021-01-02T00:00:00.000","2021","January","2","2","2","2711","0","Eloy","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"182","2021-01-02T00:00:00.000","2021","January","2","2","10","3596","3","Flagstaff","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"183","2021-01-02T00:00:00.000","2021","January","8","5","13","12209","2","Gilbert","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"184","2021-01-02T00:00:00.000","2021","January","21","17","24","5428","6","Gilbert","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"185","2021-01-02T00:00:00.000","2021","January","2","0","2","149","0","Glendale","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"186","2021-01-02T00:00:00.000","2021","January","2","2","3","921","0","Goodyear","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"187","2021-01-02T00:00:00.000","2021","January","2","0","2","187","0","Lake Havasu City","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"188","2021-01-02T00:00:00.000","2021","January","27","19","30","10380","0","Mesa","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"189","2021-01-02T00:00:00.000","2021","January","51","33","65","14771","17","Mesa","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"190","2021-01-02T00:00:00.000","2021","January","37","17","40","9200","2","Phoenix","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"191","2021-01-02T00:00:00.000","2021","January","103","56","119","25872","17","Phoenix","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"192","2021-01-02T00:00:00.000","2021","January","2","0","2","67","0","Phoenix","Arizona","(not set)","tablet","ecourt.mesaaz.gov"
"193","2021-01-02T00:00:00.000","2021","January","2","0","2","0","2","Queen Creek","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"194","2021-01-02T00:00:00.000","2021","January","3","3","3","0","3","Queen Creek","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"195","2021-01-02T00:00:00.000","2021","January","2","2","2","0","2","San Tan Valley","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"196","2021-01-02T00:00:00.000","2021","January","6","3","6","605","0","San Tan Valley","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"197","2021-01-02T00:00:00.000","2021","January","3","0","3","1322","0","Scottsdale","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"198","2021-01-02T00:00:00.000","2021","January","3","2","3","748","0","Scottsdale","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"199","2021-01-02T00:00:00.000","2021","January","2","2","2","51","0","Surprise","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"200","2021-01-02T00:00:00.000","2021","January","3","2","3","257","2","Surprise","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"201","2021-01-02T00:00:00.000","2021","January","3","3","3","375","0","Tempe","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"202","2021-01-02T00:00:00.000","2021","January","2","0","2","338","0","Tempe","Arizona","(not set)","mobile","ecourt.mesaaz.gov"
"203","2021-01-02T00:00:00.000","2021","January","2","0","2","975","0","Tucson","Arizona","(not set)","desktop","ecourt.mesaaz.gov"
"204","2021-01-02T00:00:00.000","2021","January","10","5","11","732","5","Los Angeles","California","(not set)","mobile","ecourt.mesaaz.gov"
"205","2021-01-02T00:00:00.000","2021","January","2","2","3","318","0","Rancho Cucamonga","California","(not set)","mobile","ecourt.mesaaz.gov"
"206","2021-01-02T00:00:00.000","2021","January","2","2","2","106","0","Roseville","California","(not set)","mobile","ecourt.mesaaz.gov"
