"affgeoid10","aland10","awater10","cnty","fid_san_be","fid_cb_201","geoid10","objectid","zcta5ce10","zip","the_geom"
"8600000US92325","26132629.0","363682.0","SBD","0","9324","92325","1","92325","92325","MULTIPOLYGON (((-117.24328700000001 34.2514, -117.24345599999998 34.244453, -117.243015 34.241022, -117.25003999999998 34.243217, -117.251118 34.243751, -117.251209 34.236728, -117.249836 34.235429, -117.24931000000001 34.23468400000001, -117.25109300000001 34.234313, -117.25145000000002 34.232739, -117.24927400000001 34.230053, -117.251292 34.228317, -117.25704999999999 34.226782, -117.26110700000001 34.22728, -117.265356 34.224653, -117.265801 34.223206000000005, -117.268247 34.223108, -117.26912600000001 34.225281, -117.27096699999998 34.226137, -117.295583 34.226244, -117.29643699999998 34.226565, -117.30016899999998 34.224649, -117.303932 34.226079, -117.305697 34.225979, -117.306799 34.226745, -117.307616 34.223204, -117.31270400000001 34.223276, -117.321878 34.223407, -117.330707 34.223477, -117.32977200000002 34.237244000000004, -117.32460800000001 34.237219, -117.32110400000002 34.237204, -117.31258 34.237165, -117.31042 34.236157, -117.30988400000001 34.234279, -117.309234 34.234343, -117.309766 34.236894, -117.312212 34.239469, -117.31220800000001 34.242602, -117.309723 34.244224, -117.30996299999998 34.245703, -117.307366 34.246793, -117.30897700000001 34.246911, -117.31029200000002 34.247986, -117.314174 34.247721, -117.314179 34.24862, -117.31221600000002 34.248761, -117.312238 34.251539, -117.31224799999998 34.254294, -117.310379 34.253249, -117.30927500000001 34.254261, -117.30563299999999 34.253178, -117.30685500000001 34.255727, -117.30329400000001 34.253756, -117.30305700000001 34.25151, -117.302733 34.251502, -117.302811 34.254893, -117.303705 34.256471, -117.30273500000001 34.257041, -117.30413400000002 34.257655, -117.304514 34.258761, -117.294453 34.258759, -117.292477 34.258019, -117.291241 34.258265, -117.29052800000001 34.258741, -117.28764799999999 34.258746, -117.277482 34.258725, -117.27753600000001 34.261277, -117.277025 34.264636, -117.27749100000001 34.265052, -117.277492 34.266037, -117.24224199999999 34.266372, -117.24328700000001 34.2514)))"
"8600000US92397","26705515.0","8669.0","SBD","0","9286","92397","1","92397","92397","MULTIPOLYGON (((-117.602381 34.33918200000001, -117.65025300000002 34.338924000000006, -117.650459 34.339025, -117.6510456014426 34.34617582586789, -117.65129119321603 34.34948205958092, -117.65165479620894 34.35444027889898, -117.65189904544003 34.35783736032491, -117.65230951084597 34.36349367314686, -117.65249719316303 34.36616514638078, -117.65268065160197 34.36905644095191, -117.65338176422395 34.374977375983875, -117.65369993761595 34.378959952904566, -117.65393379583568 34.38137383156267, -117.6542975848775 34.38580434462435, -117.65439169068996 34.38717532793149, -117.65483029492398 34.392515694237915, -117.65520484004217 34.39695322395252, -117.64209600000001 34.397313, -117.641959 34.39004, -117.632181 34.389763, -117.63023300000002 34.391401, -117.62909200000001 34.39098, -117.622627 34.391184, -117.620375 34.389783, -117.61865300000001 34.386412, -117.61356499999998 34.386411, -117.61362900000002 34.38819, -117.607071 34.38822, -117.607057 34.382981, -117.602618 34.383079, -117.60045500000001 34.384075, -117.598394 34.384119, -117.59618 34.384902, -117.595866 34.383135, -117.59410799999999 34.382953, -117.59166700000002 34.384933, -117.587936 34.387129, -117.588947 34.388368, -117.58439200000001 34.390179, -117.580942 34.395923, -117.581039 34.397712, -117.579061 34.401732, -117.58050999999999 34.39782, -117.579431 34.393579, -117.57625900000001 34.390807, -117.575119 34.389381, -117.573812 34.386487, -117.571939 34.38453, -117.569309 34.383134, -117.586574 34.38325, -117.594206 34.38286, -117.59749799999999 34.380003, -117.598986 34.379605, -117.601683 34.380184, -117.60464699999999 34.379756, -117.607602 34.37638, -117.60832199999999 34.373657, -117.60727700000001 34.371433, -117.60394400000001 34.368014, -117.603175 34.366011, -117.604194 34.361807, -117.60598900000001 34.35971800000001, -117.608786 34.358153, -117.609831 34.354045, -117.60687200000001 34.354044, -117.605753 34.349536, -117.60603000000002 34.346138, -117.61192400000002 34.346776, -117.60320500000002 34.342455, -117.602381 34.33918200000001)))"
"8600000US92341","18302538.0","41419.0","SBD","0","8395","92341","1","92341","92341","MULTIPOLYGON (((-117.088143 34.261692, -117.08430200000001 34.259472, -117.086501 34.258714, -117.08417500000002 34.256517, -117.08700400000001 34.254683, -117.08730799999998 34.25281, -117.092154 34.24945, -117.092017 34.24808, -117.093914 34.247629, -117.092896 34.249492, -117.09443100000001 34.25019300000001, -117.091154 34.252814, -117.09079600000001 34.255023, -117.091797 34.257631, -117.094705 34.257902, -117.098168 34.258409, -117.094062 34.260773, -117.089857 34.260691, -117.088143 34.261692)), ((-117.06824 34.221391, -117.073377 34.218532, -117.078922 34.214853, -117.081616 34.215524, -117.082543 34.215501, -117.08376 34.215243, -117.084263 34.215023, -117.08581 34.214025, -117.087341 34.215495000000004, -117.08969699999999 34.215835, -117.09235 34.214972, -117.092853 34.2133, -117.094568 34.211915, -117.09758400000001 34.213378, -117.09775899999998 34.214757000000006, -117.09679499999999 34.217788, -117.099132 34.221969, -117.09758 34.223838, -117.09404700000002 34.224381, -117.094031 34.226976, -117.095796 34.229016, -117.092791 34.232666, -117.08947799999999 34.233428, -117.08913500000001 34.235233, -117.08742 34.234594, -117.08812699999999 34.238042, -117.08722599999999 34.23856, -117.08784400000002 34.239895, -117.09150400000001 34.239863, -117.09190100000001 34.241197, -117.090246 34.24234, -117.085279 34.244755, -117.08644500000001 34.246766, -117.085671 34.247612, -117.08322300000002 34.248374, -117.08052700000002 34.248452, -117.079508 34.249188, -117.077743 34.247799, -117.075651 34.248151, -117.07351000000001 34.249619, -117.06739700000001 34.249299, -117.06410300000002 34.249649, -117.057347 34.248877, -117.05383800000001 34.249695, -117.053225 34.250989, -117.051371 34.25017, -117.05097000000002 34.251079, -117.04941900000001 34.251004, -117.04801600000002 34.249728, -117.047838 34.251309, -117.03376900000002 34.251293, -117.034516 34.225455, -117.036909 34.225545, -117.04045000000002 34.224702, -117.043251 34.222819, -117.04652400000002 34.221636, -117.051172 34.220872, -117.053519 34.219917, -117.05694299999999 34.220232, -117.05747100000002 34.222492, -117.05585900000001 34.225277, -117.056255 34.226206, -117.061013 34.224347, -117.063187 34.224341, -117.065541 34.222363, -117.06824 34.221391)))"
"8600000US92316","28465433.0","14094.0","SBD","0","7213","92316","1","92316","92316","MULTIPOLYGON (((-117.365907 34.068885, -117.365893 34.068191000000006, -117.36115 34.068251, -117.35528499999998 34.067591, -117.35339300000001 34.067002, -117.35235399999999 34.055889, -117.351806 34.051298, -117.35656600000002 34.048507, -117.360507 34.044471, -117.36280800000002 34.043065, -117.36432100000002 34.042999, -117.36562100000002 34.03941, -117.36737200000002 34.038234, -117.370373 34.036083, -117.372376 34.033872, -117.37527800000001 34.033875, -117.38838699740504 34.033870516375444, -117.39278297785394 34.033883625340735, -117.39868716425185 34.03386754243107, -117.414178 34.034306, -117.40949000000002 34.040725, -117.409466 34.041299, -117.40946399999999 34.047107, -117.41024199999998 34.048119, -117.412851 34.046644, -117.41474100000002 34.04856300000001, -117.422561 34.04851, -117.42254199999999 34.057656, -117.424477 34.05766, -117.42452000000002 34.061282, -117.422556 34.061286, -117.422583 34.063148, -117.420535 34.063151, -117.42045500000002 34.067006, -117.418224 34.067663, -117.42489300000001 34.06749400000001, -117.42489300000001 34.070403, -117.42313099999998 34.07041, -117.423123 34.072206, -117.426952 34.072178, -117.42695500000002 34.076251, -117.42652700000001 34.077076, -117.42424499999998 34.077634, -117.41923600000001 34.077652, -117.41824800000002 34.075999, -117.41329800000001 34.076251, -117.41270899999999 34.077673, -117.40953500000002 34.07768, -117.409562 34.084955, -117.405205 34.08497, -117.40522 34.092216, -117.401734 34.092226, -117.40086700000002 34.092157, -117.400874 34.092275, -117.39479300000002 34.092253, -117.394287 34.090793, -117.39420500000001 34.084987, -117.385968 34.084999, -117.38554300000001 34.082379, -117.38340200000002 34.082225, -117.38338700000001 34.077732, -117.37902400000002 34.077732, -117.375793 34.074874, -117.372271 34.070547, -117.37195399999999 34.069254, -117.37031700000001 34.069703, -117.370313 34.068956, -117.365907 34.068885)))"
"8600000US92378","2146365.0","0.0","SBD","0","6985","92378","1","92378","92378","MULTIPOLYGON (((-117.21268999999998 34.229151, -117.212874 34.227045, -117.20935600000001 34.223751, -117.208671 34.222698, -117.22443200000001 34.222616, -117.242662 34.222671, -117.242667 34.225167, -117.239168 34.224293, -117.241317 34.227578, -117.239991 34.22874, -117.23651999999998 34.230085, -117.233374 34.229787, -117.23135899999998 34.229061, -117.228292 34.23016, -117.224445 34.229909, -117.22041700000001 34.229845, -117.218353 34.229666, -117.21652600000002 34.230276, -117.215984 34.230691, -117.21547700000002 34.230902, -117.21268999999998 34.229151)))"
"8600000US91761","75482214.0","22016.0","SBD","0","32131","91761","1","91761","91761","MULTIPOLYGON (((-117.524096 34.06741, -117.524153 34.049549, -117.52431299999999 34.033469, -117.52669501210137 34.033467738897684, -117.54183040954598 34.03355475496731, -117.55840585636899 34.03356980462182, -117.55840318970867 34.03195262792393, -117.558414 34.031775, -117.55840099330206 34.03062063313418, -117.55838149675397 34.01879709359882, -117.55833999284387 34.00923588724747, -117.55842900000002 33.997112, -117.5583773555535 33.988479432143535, -117.57003635113973 33.98477662330701, -117.57546900000001 33.983079, -117.575134 33.989958, -117.575773 33.997229, -117.593175 33.997255, -117.599523 33.997282, -117.599463 34.004576, -117.60153099999998 34.004626, -117.60672499999998 34.004599, -117.606756 33.997834000000005, -117.61930700000002 33.997765, -117.61944800000002 34.005019, -117.65070199999998 34.004802, -117.650628 34.019331, -117.654483 34.019313, -117.654503 34.021857, -117.651246 34.022863, -117.65062600000002 34.022873, -117.650633 34.024265, -117.64988 34.024267, -117.64988 34.026591, -117.650649 34.026587, -117.65071600000002 34.030338, -117.65085400000001 34.058978, -117.64957599999998 34.060052, -117.650907 34.060053, -117.65084500000002 34.063361, -117.649598 34.063365, -117.64133300000002 34.063385, -117.641349 34.064318, -117.636717 34.064337, -117.635957 34.063399, -117.63359299999999 34.063406, -117.633532 34.064748, -117.63204600000002 34.06468100000001, -117.63193699999998 34.06341, -117.62999599999999 34.063414, -117.62996700000001 34.064405, -117.626211 34.06442, -117.625113 34.065282, -117.624566 34.063433, -117.61097600000001 34.063514, -117.610974 34.062484, -117.601183 34.062727, -117.602912 34.063224, -117.60456200000002 34.064587, -117.60141600000001 34.065845, -117.601148 34.067708, -117.59336400000001 34.067558, -117.58999800000001 34.067736, -117.53691500000001 34.06745, -117.534082 34.067245, -117.524096 34.06741)))"
"8600000US92267","42219469.0","2963396.0","SBD","0","6937","92267","1","92267","92267","MULTIPOLYGON (((-114.15489 34.30539, -114.15703 34.30476, -114.15855 34.30497, -114.15930500000002 34.306426, -114.15738 34.31591, -114.15376 34.31329, -114.15007 34.30924, -114.15489 34.30539)), ((-114.13876632703003 34.2910632821018, -114.138365 34.288564, -114.13605 34.280833, -114.137045 34.277018, -114.13689358230637 34.27594876436122, -114.13689824269098 34.27592710145571, -114.136857522957 34.275375817671396, -114.1367565096472 34.27498082614488, -114.136671 34.274377, -114.13650163407863 34.27389533506751, -114.13645117812295 34.27370740760192, -114.13629520813198 34.273284443092095, -114.13615934333497 34.27285662231658, -114.13601406060094 34.27227450454659, -114.13583977845303 34.27174645452297, -114.13560329246198 34.27120267670438, -114.13550038236198 34.27085015274689, -114.13531554680597 34.2704785153209, -114.13526397513476 34.27037551888037, -114.134768 34.268965, -114.131211 34.26273, -114.13148900000002 34.260387, -114.133264 34.258462, -114.13545 34.257886, -114.14120116683394 34.25895683039886, -114.141230738254 34.2589664624867, -114.14191021315497 34.259169619091125, -114.14252368074796 34.259296424759846, -114.14314999424903 34.2594318865204, -114.14357368195697 34.25950863999509, -114.14416742344396 34.25956055906521, -114.14445204558129 34.2595621231831, -114.144779 34.259623, -114.147159 34.259564, -114.153346 34.258289, -114.15681948512238 34.25841379587261, -114.15706855773604 34.25845579387156, -114.15823079445703 34.25874843909642, -114.15885598506395 34.25890853432469, -114.15927574713501 34.25899885003027, -114.15962389461296 34.259062152785404, -114.16016425281596 34.259194795813784, -114.16073005220701 34.259350243905075, -114.16137164604997 34.259442094533156, -114.16190941530895 34.2594151523262, -114.16255428890197 34.259435605477286, -114.163370908699 34.259538498531626, -114.16388693962597 34.25955211142511, -114.16444136724303 34.259522938178705, -114.164840388112 34.259560336329145, -114.16507708430797 34.25952659179549, -114.16523350166001 34.25943805112381, -114.165321300301 34.25918509635423, -114.16523314682598 34.25879731677487, -114.16511982345396 34.25845274605854, -114.164972373984 34.25798609079327, -114.16472953151502 34.25750541729724, -114.16456912654101 34.25710434857412, -114.16417565995503 34.256514402936176, -114.16396808534402 34.25613109193759, -114.16378224547101 34.25570721931908, -114.16360577772198 34.25515165021493, -114.16352940116002 34.25458000682151, -114.1634943718586 34.25426831613954, -114.163867 34.253349, -114.164476 34.251667, -114.1663678798823 34.2498118556493, -114.166543063885 34.249679011886826, -114.16675192873822 34.249567588868985, -114.16730448097117 34.24936437924484, -114.16777475564903 34.24925055273671, -114.16813717017098 34.24914653550907, -114.16871080826002 34.24898596206813, -114.16927654387001 34.248781134641916, -114.16994735631596 34.248667628531265, -114.17040223353195 34.248569285899364, -114.17076719118396 34.24848184232583, -114.17111892833003 34.2483939754063, -114.17168442768298 34.24826612635381, -114.17226935759496 34.248075647055785, -114.17271275973201 34.24793843462663, -114.17328231857104 34.2477942070316, -114.17368047076997 34.24770505699581, -114.17409908659002 34.247602799951295, -114.17435186622298 34.24750629613942, -114.17463257717304 34.24730618557841, -114.17489177526801 34.24706964361408, -114.175223741393 34.24661815751304, -114.17552384607198 34.246283912863305, -114.175736078448 34.24598813666297, -114.17587205104199 34.245766945972946, -114.17594119437003 34.245414401548885, -114.17589523027199 34.24504446586644, -114.17589128576896 34.24476935589102, -114.17589662535497 34.244508291786914, -114.17589592197398 34.24409028946029, -114.175871436595 34.243685282680175, -114.175906558926 34.24320791522031, -114.17594238194302 34.24285982014034, -114.17595019818968 34.24268928470657, -114.176403 34.241512, -114.17805 34.23996900000001, -114.190876 34.230858, -114.208253 34.215505, -114.211761 34.211539, -114.215454 34.208956, -114.22338400000001 34.20513600000001, -114.2246793682624 34.20406678442869, -114.224892150408 34.203917211380514, -114.22498573330098 34.203823893772565, -114.22501158638947 34.20379256681447, -114.225194 34.203642, -114.22523835177299 34.20351778843779, -114.22543041374003 34.20328506122571, -114.225723566356 34.20273049910638, -114.22589112730999 34.202172021654725, -114.225927237787 34.201592935112174, -114.225961934317 34.2011183053922, -114.22595970379999 34.200582021783845, -114.22589827969598 34.1999641467456, -114.22578621755898 34.19929519586877, -114.22565443470697 34.198842861470126, -114.225544792632 34.19841321640028, -114.2254101891764 34.19791368731704, -114.224941 34.193896, -114.227034 34.188866, -114.22902326002895 34.18742803433932, -114.22989 34.19223, -114.22633 34.19551, -114.22637 34.19748, -114.2274 34.19995, -114.22923 34.20161, -114.22862 34.20527, -114.22782 34.20617, -114.21793000000001 34.21278, -114.20813000000001 34.22056, -114.20132 34.22482, -114.19631 34.22836, -114.1919 34.23197, -114.18864 34.2341, -114.180755 34.240268, -114.17857600000002 34.240562, -114.177622 34.241607, -114.176345 34.244721, -114.176722 34.245793, -114.175477 34.24799, -114.171852 34.249193, -114.172533 34.257011, -114.17204 34.25961, -114.172795 34.260547, -114.171226 34.26479400000001, -114.169196 34.267474, -114.19274900000002 34.267474, -114.192678 34.257095, -114.19979 34.255222, -114.219602 34.244108, -114.222346 34.242923, -114.22195 34.2472, -114.22256 34.24814, -114.2225 34.25012, -114.2249 34.25241, -114.22668 34.25514, -114.22642 34.25797, -114.22551 34.25909, -114.22653 34.26053, -114.22623 34.26259, -114.22651 34.26478, -114.22778 34.26544, -114.22941 34.26743, -114.22991 34.27042, -114.23314 34.27292, -114.23196000000002 34.2734, -114.2318 34.27528, -114.23295 34.27598, -114.23252 34.27752, -114.233764 34.278464, -114.23616 34.28336, -114.234465 34.286292, -114.2347 34.288012, -114.236729 34.28957, -114.238928 34.289804, -114.23934 34.292146, -114.23878 34.29409, -114.23753 34.29617, -114.236364 34.296671, -114.234397 34.296362, -114.233317 34.294539, -114.231759 34.294482, -114.231121 34.295861, -114.231191 34.297473, -114.232075 34.300044, -114.232916 34.300933, -114.232601 34.302837000000004, -114.23216 34.30331, -114.228438 34.304123, -114.22521 34.3041, -114.22335 34.30461, -114.22004 34.30652, -114.21964 34.30809, -114.21731 34.30817, -114.21421 34.307080000000006, -114.21259 34.30809, -114.2084 34.30856, -114.20331 34.31077, -114.19493 34.30843, -114.181335 34.299779, -114.17186900000002 34.292527, -114.166092 34.291935, -114.145153 34.290327, -114.1416 34.28863, -114.13876632703003 34.2910632821018)))"
"8600000US93592","388870923.0","20906732.0","SBD","0","6631","93592","1","93592","93592","MULTIPOLYGON (((-117.30601936301855 35.795166211871575, -117.35988000000002 35.795191, -117.3598207544755 35.79536847013797, -117.35605263107598 35.79541528457315, -117.34793414801798 35.795369898734776, -117.33785699807798 35.79529699964969, -117.33023758395798 35.79524488334597, -117.32059153013294 35.795230597734076, -117.31232781644299 35.79521777448993, -117.30601936301855 35.795166211871575)))"
"8600000US93558","9503242.0","0.0","SBD","0","6629","93558","1","93558","93558","MULTIPOLYGON (((-117.63131200000001 35.344139, -117.63128567807838 35.35058935372092, -117.63126438763102 35.35222552411139, -117.63125525266294 35.35501404662028, -117.631226355657 35.357722835757016, -117.63119657291203 35.359879408163266, -117.63118479240495 35.361761298573526, -117.63122925272297 35.36306641271341, -117.63127876337002 35.363992414825816, -117.63132350486097 35.36523709356722, -117.63134069592101 35.36589100457408, -117.63139088210103 35.36666865250439, -117.63142041241905 35.367564372009625, -117.631437298052 35.36828697108141, -117.63148058966198 35.36910580544394, -117.63149126254596 35.36971848765113, -117.63152505896299 35.37041091658391, -117.63158213971299 35.3718973899054, -117.63164860516304 35.37353499611248, -117.63165850549494 35.374320758735536, -117.63170911657899 35.37500499287742, -117.63173013715601 35.376304539367396, -117.63173043791356 35.376331972768284, -117.613583 35.376218, -117.613506 35.332427, -117.61925 35.33744, -117.621021 35.335094, -117.62535400000002 35.336465000000004, -117.629758 35.336995, -117.631323 35.335873, -117.63132015448083 35.33801127833196, -117.63130624553003 35.33838174617378, -117.63131505081594 35.34015931271014, -117.631317048331 35.34034540875396, -117.63131388994648 35.3427187910778, -117.63130137486404 35.34321432951732, -117.63131247367949 35.343783051343664, -117.63131200000001 35.344139)), ((-117.60898 35.31471, -117.61424000000001 35.31381, -117.61936 35.31472, -117.62503000000001 35.31642, -117.62603000000001 35.31735, -117.628858 35.32391, -117.62529100000002 35.326893, -117.620066 35.328768, -117.61826 35.33037, -117.61270800000001 35.325328, -117.60952 35.32105, -117.608555 35.317386, -117.60898 35.31471)))"
"8600000US92304","106622786.0","0.0","SBD","0","31949","92304","1","92304","92304","MULTIPOLYGON (((-115.49411 34.5188, -115.508753 34.519894, -115.64614000000002 34.53057, -115.64794 34.53082, -115.690011 34.541003, -115.69366999999998 34.53725, -115.700616 34.53117, -115.69995000000002 34.521401, -115.700586 34.518721, -115.703795 34.512903, -115.70470699999998 34.509903, -115.70664300000001 34.50523, -115.705342 34.501085, -115.70583899999998 34.500378, -115.71129600000002 34.496782, -115.71400500000001 34.494549, -115.716105 34.491952, -115.71036000000001 34.48932, -115.71301 34.48378, -115.7122 34.47993, -115.71248000000001 34.47826, -115.71429000000002 34.47812, -115.72568 34.47812, -115.73068000000002 34.47849, -115.73561 34.47857, -115.74343 34.47825, -115.74387000000002 34.51723, -115.7445 34.52241, -115.74457000000001 34.52662, -115.74408 34.53179, -115.74424 34.53928, -115.74556 34.55001, -115.74584000000002 34.55063, -115.74775000000001 34.55197, -115.75546000000001 34.55405, -115.75637 34.555, -115.75359 34.55498, -115.75231 34.55544, -115.7503 34.5574, -115.74814 34.55824, -115.745577 34.558288, -115.744388 34.560155, -115.744058 34.562457, -115.744363 34.564253, -115.746081 34.567706, -115.744144 34.569345, -115.744119 34.573787, -115.71429000000002 34.571265, -115.702243 34.568712, -115.65920200000001 34.563183, -115.659563 34.559867, -115.56174 34.561611000000006, -115.55753500000002 34.585733, -115.55792299999999 34.588001, -115.557784 34.590405, -115.55905800000001 34.594367, -115.558697 34.595993, -115.55527199999999 34.600906, -115.55338399999998 34.598798, -115.552364 34.598292, -115.550265 34.597926, -115.547468 34.598303, -115.54576500000002 34.593931000000005, -115.54377200000002 34.591869, -115.54028300000002 34.590633, -115.538678 34.588869, -115.536157 34.588113, -115.534552 34.586211, -115.533916 34.582753, -115.532782 34.580852, -115.523402 34.562996, -115.524398 34.562251, -115.54421000000002 34.56192, -115.51310000000001 34.52192, -115.49657000000002 34.52077, -115.49562 34.520540000000004, -115.49411 34.5188)))"
