"name","gender","count","year","year_rank"
"Fannie","F","560","1880-01-01T00:00:00.000","49"
"Josephine","F","544","1880-01-01T00:00:00.000","50"
"Dora","F","524","1880-01-01T00:00:00.000","51"
"Rosa","F","507","1880-01-01T00:00:00.000","52"
"Katherine","F","502","1880-01-01T00:00:00.000","53"
"Agnes","F","473","1880-01-01T00:00:00.000","54"
"Marie","F","471","1880-01-01T00:00:00.000","55"
"Nora","F","471","1880-01-01T00:00:00.000","56"
"May","F","462","1880-01-01T00:00:00.000","57"
"Mamie","F","436","1880-01-01T00:00:00.000","58"
"Blanche","F","427","1880-01-01T00:00:00.000","59"
"Stella","F","414","1880-01-01T00:00:00.000","60"
"Ellen","F","411","1880-01-01T00:00:00.000","61"
"Nancy","F","411","1880-01-01T00:00:00.000","62"
"Effie","F","406","1880-01-01T00:00:00.000","63"
"Sallie","F","404","1880-01-01T00:00:00.000","64"
"Nettie","F","403","1880-01-01T00:00:00.000","65"
"Della","F","391","1880-01-01T00:00:00.000","66"
"Lizzie","F","388","1880-01-01T00:00:00.000","67"
"Flora","F","365","1880-01-01T00:00:00.000","68"
"Susie","F","361","1880-01-01T00:00:00.000","69"
"Maud","F","345","1880-01-01T00:00:00.000","70"
"Mae","F","344","1880-01-01T00:00:00.000","71"
"Etta","F","323","1880-01-01T00:00:00.000","72"
"Harriet","F","319","1880-01-01T00:00:00.000","73"
"Sadie","F","317","1880-01-01T00:00:00.000","74"
"Caroline","F","306","1880-01-01T00:00:00.000","75"
"Katie","F","303","1880-01-01T00:00:00.000","76"
"Lydia","F","302","1880-01-01T00:00:00.000","77"
"Elsie","F","301","1880-01-01T00:00:00.000","78"
"Kate","F","299","1880-01-01T00:00:00.000","79"
"Susan","F","286","1880-01-01T00:00:00.000","80"
"Mollie","F","283","1880-01-01T00:00:00.000","81"
"Alma","F","277","1880-01-01T00:00:00.000","82"
"Addie","F","274","1880-01-01T00:00:00.000","83"
"Georgia","F","259","1880-01-01T00:00:00.000","84"
"Eliza","F","252","1880-01-01T00:00:00.000","85"
"Lulu","F","249","1880-01-01T00:00:00.000","86"
"Nannie","F","248","1880-01-01T00:00:00.000","87"
"Lottie","F","245","1880-01-01T00:00:00.000","88"
"Amanda","F","241","1880-01-01T00:00:00.000","89"
"Belle","F","238","1880-01-01T00:00:00.000","90"
"Charlotte","F","237","1880-01-01T00:00:00.000","91"
"Rebecca","F","236","1880-01-01T00:00:00.000","92"
"Ruth","F","234","1880-01-01T00:00:00.000","93"
"Viola","F","229","1880-01-01T00:00:00.000","94"
"Olive","F","224","1880-01-01T00:00:00.000","95"
"Amelia","F","221","1880-01-01T00:00:00.000","96"
"Hannah","F","221","1880-01-01T00:00:00.000","97"
"Jane","F","215","1880-01-01T00:00:00.000","98"
"Virginia","F","213","1880-01-01T00:00:00.000","99"
"Emily","F","210","1880-01-01T00:00:00.000","100"
"Matilda","F","210","1880-01-01T00:00:00.000","101"
"Irene","F","204","1880-01-01T00:00:00.000","102"
"Kathryn","F","204","1880-01-01T00:00:00.000","103"
"Esther","F","198","1880-01-01T00:00:00.000","104"
"Willie","F","192","1880-01-01T00:00:00.000","105"
"Henrietta","F","191","1880-01-01T00:00:00.000","106"
"Ollie","F","183","1880-01-01T00:00:00.000","107"
"Amy","F","167","1880-01-01T00:00:00.000","108"
"Rachel","F","166","1880-01-01T00:00:00.000","109"
"Sara","F","165","1880-01-01T00:00:00.000","110"
"Estella","F","162","1880-01-01T00:00:00.000","111"
"Theresa","F","153","1880-01-01T00:00:00.000","112"
"Augusta","F","151","1880-01-01T00:00:00.000","113"
"Ora","F","149","1880-01-01T00:00:00.000","114"
"Pauline","F","144","1880-01-01T00:00:00.000","115"
"Josie","F","141","1880-01-01T00:00:00.000","116"
"Lola","F","138","1880-01-01T00:00:00.000","117"
"Sophia","F","138","1880-01-01T00:00:00.000","118"
"Leona","F","137","1880-01-01T00:00:00.000","119"
"Anne","F","136","1880-01-01T00:00:00.000","120"
"Mildred","F","132","1880-01-01T00:00:00.000","121"
"Ann","F","131","1880-01-01T00:00:00.000","122"
"Beulah","F","131","1880-01-01T00:00:00.000","123"
"Callie","F","131","1880-01-01T00:00:00.000","124"
"Lou","F","131","1880-01-01T00:00:00.000","125"
"Delia","F","129","1880-01-01T00:00:00.000","126"
"Eleanor","F","129","1880-01-01T00:00:00.000","127"
"Barbara","F","127","1880-01-01T00:00:00.000","128"
"Iva","F","127","1880-01-01T00:00:00.000","129"
"Louisa","F","126","1880-01-01T00:00:00.000","130"
"Maria","F","125","1880-01-01T00:00:00.000","131"
"Mayme","F","124","1880-01-01T00:00:00.000","132"
"Evelyn","F","122","1880-01-01T00:00:00.000","133"
"Estelle","F","119","1880-01-01T00:00:00.000","134"
"Nina","F","119","1880-01-01T00:00:00.000","135"
"Betty","F","117","1880-01-01T00:00:00.000","136"
"Marion","F","115","1880-01-01T00:00:00.000","137"
"Bettie","F","113","1880-01-01T00:00:00.000","138"
"Dorothy","F","112","1880-01-01T00:00:00.000","139"
"Luella","F","111","1880-01-01T00:00:00.000","140"
"Inez","F","106","1880-01-01T00:00:00.000","141"
"Lela","F","106","1880-01-01T00:00:00.000","142"
"Rosie","F","106","1880-01-01T00:00:00.000","143"
"Allie","F","105","1880-01-01T00:00:00.000","144"
"Millie","F","105","1880-01-01T00:00:00.000","145"
"Janie","F","96","1880-01-01T00:00:00.000","146"
"Cornelia","F","94","1880-01-01T00:00:00.000","147"
"Victoria","F","93","1880-01-01T00:00:00.000","148"
"Ruby","F","92","1880-01-01T00:00:00.000","149"
"Winifred","F","92","1880-01-01T00:00:00.000","150"
"Alta","F","91","1880-01-01T00:00:00.000","151"
"Celia","F","90","1880-01-01T00:00:00.000","152"
"Christine","F","89","1880-01-01T00:00:00.000","153"
"Beatrice","F","87","1880-01-01T00:00:00.000","154"
"Birdie","F","85","1880-01-01T00:00:00.000","155"
"Harriett","F","83","1880-01-01T00:00:00.000","156"
"Mable","F","83","1880-01-01T00:00:00.000","157"
"Myra","F","83","1880-01-01T00:00:00.000","158"
"Sophie","F","83","1880-01-01T00:00:00.000","159"
"Tillie","F","83","1880-01-01T00:00:00.000","160"
"Isabel","F","81","1880-01-01T00:00:00.000","161"
"Sylvia","F","81","1880-01-01T00:00:00.000","162"
"Carolyn","F","80","1880-01-01T00:00:00.000","163"
"Isabelle","F","80","1880-01-01T00:00:00.000","164"
"Leila","F","80","1880-01-01T00:00:00.000","165"
"Sally","F","80","1880-01-01T00:00:00.000","166"
"Ina","F","79","1880-01-01T00:00:00.000","167"
"Essie","F","78","1880-01-01T00:00:00.000","168"
"Bertie","F","77","1880-01-01T00:00:00.000","169"
"Nell","F","77","1880-01-01T00:00:00.000","170"
"Alberta","F","76","1880-01-01T00:00:00.000","171"
"Katharine","F","76","1880-01-01T00:00:00.000","172"
"Lora","F","74","1880-01-01T00:00:00.000","173"
"Rena","F","74","1880-01-01T00:00:00.000","174"
"Mina","F","73","1880-01-01T00:00:00.000","175"
"Rhoda","F","73","1880-01-01T00:00:00.000","176"
"Mathilda","F","72","1880-01-01T00:00:00.000","177"
"Abbie","F","71","1880-01-01T00:00:00.000","178"
"Eula","F","70","1880-01-01T00:00:00.000","179"
"Dollie","F","69","1880-01-01T00:00:00.000","180"
"Hettie","F","69","1880-01-01T00:00:00.000","181"
"Eunice","F","67","1880-01-01T00:00:00.000","182"
"Fanny","F","67","1880-01-01T00:00:00.000","183"
"Ola","F","67","1880-01-01T00:00:00.000","184"
"Lenora","F","66","1880-01-01T00:00:00.000","185"
"Adelaide","F","65","1880-01-01T00:00:00.000","186"
"Christina","F","65","1880-01-01T00:00:00.000","187"
"Lelia","F","65","1880-01-01T00:00:00.000","188"
"Nelle","F","65","1880-01-01T00:00:00.000","189"
"Sue","F","65","1880-01-01T00:00:00.000","190"
"Johanna","F","64","1880-01-01T00:00:00.000","191"
"Lilly","F","64","1880-01-01T00:00:00.000","192"
"Lucinda","F","63","1880-01-01T00:00:00.000","193"
"Minerva","F","63","1880-01-01T00:00:00.000","194"
"Lettie","F","62","1880-01-01T00:00:00.000","195"
"Roxie","F","62","1880-01-01T00:00:00.000","196"
"Cynthia","F","61","1880-01-01T00:00:00.000","197"
"Helena","F","60","1880-01-01T00:00:00.000","198"
"Hilda","F","60","1880-01-01T00:00:00.000","199"
"Hulda","F","60","1880-01-01T00:00:00.000","200"
"Bernice","F","59","1880-01-01T00:00:00.000","201"
"Genevieve","F","59","1880-01-01T00:00:00.000","202"
"Jean","F","59","1880-01-01T00:00:00.000","203"
"Cordelia","F","58","1880-01-01T00:00:00.000","204"
"Marian","F","56","1880-01-01T00:00:00.000","205"
"Francis","F","55","1880-01-01T00:00:00.000","206"
"Jeanette","F","55","1880-01-01T00:00:00.000","207"
"Adeline","F","54","1880-01-01T00:00:00.000","208"
"Gussie","F","54","1880-01-01T00:00:00.000","209"
"Leah","F","54","1880-01-01T00:00:00.000","210"
"Lois","F","53","1880-01-01T00:00:00.000","211"
"Lura","F","53","1880-01-01T00:00:00.000","212"
"Mittie","F","53","1880-01-01T00:00:00.000","213"
"Hallie","F","51","1880-01-01T00:00:00.000","214"
"Isabella","F","50","1880-01-01T00:00:00.000","215"
"Olga","F","50","1880-01-01T00:00:00.000","216"
"Phoebe","F","50","1880-01-01T00:00:00.000","217"
"Teresa","F","50","1880-01-01T00:00:00.000","218"
"Hester","F","49","1880-01-01T00:00:00.000","219"
"Lida","F","49","1880-01-01T00:00:00.000","220"
"Lina","F","49","1880-01-01T00:00:00.000","221"
"Winnie","F","49","1880-01-01T00:00:00.000","222"
"Claudia","F","48","1880-01-01T00:00:00.000","223"
"Marguerite","F","48","1880-01-01T00:00:00.000","224"
"Vera","F","48","1880-01-01T00:00:00.000","225"
"Cecelia","F","47","1880-01-01T00:00:00.000","226"
"Bess","F","46","1880-01-01T00:00:00.000","227"
"Emilie","F","46","1880-01-01T00:00:00.000","228"
"John","F","46","1880-01-01T00:00:00.000","229"
"Rosetta","F","46","1880-01-01T00:00:00.000","230"
"Verna","F","46","1880-01-01T00:00:00.000","231"
"Myrtie","F","45","1880-01-01T00:00:00.000","232"
"Cecilia","F","44","1880-01-01T00:00:00.000","233"
"Elva","F","44","1880-01-01T00:00:00.000","234"
"Olivia","F","44","1880-01-01T00:00:00.000","235"
"Ophelia","F","44","1880-01-01T00:00:00.000","236"
"Georgie","F","43","1880-01-01T00:00:00.000","237"
"Elnora","F","42","1880-01-01T00:00:00.000","238"
"Violet","F","42","1880-01-01T00:00:00.000","239"
"Adele","F","41","1880-01-01T00:00:00.000","240"
"Lily","F","41","1880-01-01T00:00:00.000","241"
"Linnie","F","41","1880-01-01T00:00:00.000","242"
"Loretta","F","41","1880-01-01T00:00:00.000","243"
"Madge","F","41","1880-01-01T00:00:00.000","244"
"Polly","F","41","1880-01-01T00:00:00.000","245"
"Virgie","F","41","1880-01-01T00:00:00.000","246"
"Eugenia","F","40","1880-01-01T00:00:00.000","247"
"Lucile","F","40","1880-01-01T00:00:00.000","248"
"Lucille","F","40","1880-01-01T00:00:00.000","249"
"Mabelle","F","39","1880-01-01T00:00:00.000","250"
"Rosalie","F","39","1880-01-01T00:00:00.000","251"
"Kittie","F","38","1880-01-01T00:00:00.000","252"
"Meta","F","37","1880-01-01T00:00:00.000","253"
"Angie","F","36","1880-01-01T00:00:00.000","254"
"Dessie","F","36","1880-01-01T00:00:00.000","255"
"Georgiana","F","36","1880-01-01T00:00:00.000","256"
"Lila","F","36","1880-01-01T00:00:00.000","257"
"Regina","F","36","1880-01-01T00:00:00.000","258"
"Selma","F","36","1880-01-01T00:00:00.000","259"
"Wilhelmina","F","36","1880-01-01T00:00:00.000","260"
"Bridget","F","35","1880-01-01T00:00:00.000","261"
"Lilla","F","35","1880-01-01T00:00:00.000","262"
"Malinda","F","35","1880-01-01T00:00:00.000","263"
"Vina","F","35","1880-01-01T00:00:00.000","264"
"Freda","F","34","1880-01-01T00:00:00.000","265"
"Gertie","F","34","1880-01-01T00:00:00.000","266"
"Jeannette","F","34","1880-01-01T00:00:00.000","267"
"Louella","F","34","1880-01-01T00:00:00.000","268"
"Mandy","F","34","1880-01-01T00:00:00.000","269"
"Roberta","F","34","1880-01-01T00:00:00.000","270"
"Cassie","F","33","1880-01-01T00:00:00.000","271"
"Corinne","F","33","1880-01-01T00:00:00.000","272"
"Ivy","F","33","1880-01-01T00:00:00.000","273"
"Melissa","F","33","1880-01-01T00:00:00.000","274"
"Lyda","F","32","1880-01-01T00:00:00.000","275"
"Naomi","F","32","1880-01-01T00:00:00.000","276"
"Norma","F","32","1880-01-01T00:00:00.000","277"
"Bell","F","31","1880-01-01T00:00:00.000","278"
"Margie","F","31","1880-01-01T00:00:00.000","279"
"Nona","F","31","1880-01-01T00:00:00.000","280"
"Zella","F","31","1880-01-01T00:00:00.000","281"
"Dovie","F","30","1880-01-01T00:00:00.000","282"
"Elvira","F","30","1880-01-01T00:00:00.000","283"
"Erma","F","30","1880-01-01T00:00:00.000","284"
"Irma","F","30","1880-01-01T00:00:00.000","285"
"Leota","F","30","1880-01-01T00:00:00.000","286"
"William","F","30","1880-01-01T00:00:00.000","287"
"Artie","F","29","1880-01-01T00:00:00.000","288"
"Blanch","F","29","1880-01-01T00:00:00.000","289"
"Charity","F","29","1880-01-01T00:00:00.000","290"
"Lorena","F","29","1880-01-01T00:00:00.000","291"
"Lucretia","F","29","1880-01-01T00:00:00.000","292"
"Orpha","F","29","1880-01-01T00:00:00.000","293"
"Alvina","F","28","1880-01-01T00:00:00.000","294"
"Annette","F","28","1880-01-01T00:00:00.000","295"
"Catharine","F","28","1880-01-01T00:00:00.000","296"
"Elma","F","28","1880-01-01T00:00:00.000","297"
"Geneva","F","28","1880-01-01T00:00:00.000","298"
"Janet","F","28","1880-01-01T00:00:00.000","299"
"Lee","F","28","1880-01-01T00:00:00.000","300"
"Leora","F","28","1880-01-01T00:00:00.000","301"
"Lona","F","28","1880-01-01T00:00:00.000","302"
"Miriam","F","28","1880-01-01T00:00:00.000","303"
"Zora","F","28","1880-01-01T00:00:00.000","304"
"Linda","F","27","1880-01-01T00:00:00.000","305"
"Octavia","F","27","1880-01-01T00:00:00.000","306"
"Sudie","F","27","1880-01-01T00:00:00.000","307"
"Zula","F","27","1880-01-01T00:00:00.000","308"
"Adella","F","26","1880-01-01T00:00:00.000","309"
"Alpha","F","26","1880-01-01T00:00:00.000","310"
"Frieda","F","26","1880-01-01T00:00:00.000","311"
"George","F","26","1880-01-01T00:00:00.000","312"
"Joanna","F","26","1880-01-01T00:00:00.000","313"
"Leonora","F","26","1880-01-01T00:00:00.000","314"
"Priscilla","F","26","1880-01-01T00:00:00.000","315"
"Tennie","F","26","1880-01-01T00:00:00.000","316"
"Angeline","F","25","1880-01-01T00:00:00.000","317"
"Docia","F","25","1880-01-01T00:00:00.000","318"
"Ettie","F","25","1880-01-01T00:00:00.000","319"
"Flossie","F","25","1880-01-01T00:00:00.000","320"
"Hanna","F","25","1880-01-01T00:00:00.000","321"
"Letha","F","25","1880-01-01T00:00:00.000","322"
"Minta","F","25","1880-01-01T00:00:00.000","323"
"Retta","F","25","1880-01-01T00:00:00.000","324"
"Rosella","F","25","1880-01-01T00:00:00.000","325"
"Adah","F","24","1880-01-01T00:00:00.000","326"
"Berta","F","24","1880-01-01T00:00:00.000","327"
"Elisabeth","F","24","1880-01-01T00:00:00.000","328"
"Elise","F","24","1880-01-01T00:00:00.000","329"
"Goldie","F","24","1880-01-01T00:00:00.000","330"
"Leola","F","24","1880-01-01T00:00:00.000","331"
"Margret","F","24","1880-01-01T00:00:00.000","332"
"Adaline","F","23","1880-01-01T00:00:00.000","333"
"Floy","F","23","1880-01-01T00:00:00.000","334"
"Idella","F","23","1880-01-01T00:00:00.000","335"
"Juanita","F","23","1880-01-01T00:00:00.000","336"
"Lenna","F","23","1880-01-01T00:00:00.000","337"
"Lucie","F","23","1880-01-01T00:00:00.000","338"
"Missouri","F","23","1880-01-01T00:00:00.000","339"
"Nola","F","23","1880-01-01T00:00:00.000","340"
"Zoe","F","23","1880-01-01T00:00:00.000","341"
"Eda","F","22","1880-01-01T00:00:00.000","342"
"Isabell","F","22","1880-01-01T00:00:00.000","343"
"James","F","22","1880-01-01T00:00:00.000","344"
"Julie","F","22","1880-01-01T00:00:00.000","345"
"Letitia","F","22","1880-01-01T00:00:00.000","346"
"Madeline","F","22","1880-01-01T00:00:00.000","347"
"Malissa","F","22","1880-01-01T00:00:00.000","348"
"Mariah","F","22","1880-01-01T00:00:00.000","349"
"Pattie","F","22","1880-01-01T00:00:00.000","350"
"Vivian","F","22","1880-01-01T00:00:00.000","351"
"Almeda","F","21","1880-01-01T00:00:00.000","352"
"Aurelia","F","21","1880-01-01T00:00:00.000","353"
"Claire","F","21","1880-01-01T00:00:00.000","354"
"Dolly","F","21","1880-01-01T00:00:00.000","355"
"Hazel","F","21","1880-01-01T00:00:00.000","356"
"Jannie","F","21","1880-01-01T00:00:00.000","357"
"Kathleen","F","21","1880-01-01T00:00:00.000","358"
"Kathrine","F","21","1880-01-01T00:00:00.000","359"
"Lavinia","F","21","1880-01-01T00:00:00.000","360"
"Marietta","F","21","1880-01-01T00:00:00.000","361"
"Melvina","F","21","1880-01-01T00:00:00.000","362"
"Ona","F","21","1880-01-01T00:00:00.000","363"
"Pinkie","F","21","1880-01-01T00:00:00.000","364"
"Samantha","F","21","1880-01-01T00:00:00.000","365"
"Susanna","F","21","1880-01-01T00:00:00.000","366"
"Chloe","F","20","1880-01-01T00:00:00.000","367"
"Donnie","F","20","1880-01-01T00:00:00.000","368"
"Elsa","F","20","1880-01-01T00:00:00.000","369"
"Gladys","F","20","1880-01-01T00:00:00.000","370"
"Matie","F","20","1880-01-01T00:00:00.000","371"
"Pearle","F","20","1880-01-01T00:00:00.000","372"
"Vesta","F","20","1880-01-01T00:00:00.000","373"
"Vinnie","F","20","1880-01-01T00:00:00.000","374"
"Antoinette","F","19","1880-01-01T00:00:00.000","375"
"Clementine","F","19","1880-01-01T00:00:00.000","376"
"Edythe","F","19","1880-01-01T00:00:00.000","377"
"Harriette","F","19","1880-01-01T00:00:00.000","378"
"Libbie","F","19","1880-01-01T00:00:00.000","379"
"Lilian","F","19","1880-01-01T00:00:00.000","380"
"Lue","F","19","1880-01-01T00:00:00.000","381"
"Lutie","F","19","1880-01-01T00:00:00.000","382"
"Magdalena","F","19","1880-01-01T00:00:00.000","383"
"Meda","F","19","1880-01-01T00:00:00.000","384"
"Rita","F","19","1880-01-01T00:00:00.000","385"
"Tena","F","19","1880-01-01T00:00:00.000","386"
"Zelma","F","19","1880-01-01T00:00:00.000","387"
"Adelia","F","18","1880-01-01T00:00:00.000","388"
"Annetta","F","18","1880-01-01T00:00:00.000","389"
"Antonia","F","18","1880-01-01T00:00:00.000","390"
"Dona","F","18","1880-01-01T00:00:00.000","391"
"Elizebeth","F","18","1880-01-01T00:00:00.000","392"
"Georgianna","F","18","1880-01-01T00:00:00.000","393"
"Gracie","F","18","1880-01-01T00:00:00.000","394"
"Iona","F","18","1880-01-01T00:00:00.000","395"
"Lessie","F","18","1880-01-01T00:00:00.000","396"
"Leta","F","18","1880-01-01T00:00:00.000","397"
"Liza","F","18","1880-01-01T00:00:00.000","398"
"Mertie","F","18","1880-01-01T00:00:00.000","399"
"Molly","F","18","1880-01-01T00:00:00.000","400"
"Neva","F","18","1880-01-01T00:00:00.000","401"
"Oma","F","18","1880-01-01T00:00:00.000","402"
"Alida","F","17","1880-01-01T00:00:00.000","403"
"Alva","F","17","1880-01-01T00:00:00.000","404"
"Cecile","F","17","1880-01-01T00:00:00.000","405"
"Cleo","F","17","1880-01-01T00:00:00.000","406"
"Donna","F","17","1880-01-01T00:00:00.000","407"
"Ellie","F","17","1880-01-01T00:00:00.000","408"
"Ernestine","F","17","1880-01-01T00:00:00.000","409"
"Evie","F","17","1880-01-01T00:00:00.000","410"
"Frankie","F","17","1880-01-01T00:00:00.000","411"
"Helene","F","17","1880-01-01T00:00:00.000","412"
"Minna","F","17","1880-01-01T00:00:00.000","413"
"Myrta","F","17","1880-01-01T00:00:00.000","414"
"Prudence","F","17","1880-01-01T00:00:00.000","415"
"Queen","F","17","1880-01-01T00:00:00.000","416"
"Rilla","F","17","1880-01-01T00:00:00.000","417"
"Savannah","F","17","1880-01-01T00:00:00.000","418"
"Tessie","F","17","1880-01-01T00:00:00.000","419"
"Tina","F","17","1880-01-01T00:00:00.000","420"
"Agatha","F","16","1880-01-01T00:00:00.000","421"
"America","F","16","1880-01-01T00:00:00.000","422"
"Anita","F","16","1880-01-01T00:00:00.000","423"
"Arminta","F","16","1880-01-01T00:00:00.000","424"
"Dorothea","F","16","1880-01-01T00:00:00.000","425"
"Ira","F","16","1880-01-01T00:00:00.000","426"
"Luvenia","F","16","1880-01-01T00:00:00.000","427"
"Marjorie","F","16","1880-01-01T00:00:00.000","428"
"Maybelle","F","16","1880-01-01T00:00:00.000","429"
"Mellie","F","16","1880-01-01T00:00:00.000","430"
"Nan","F","16","1880-01-01T00:00:00.000","431"
"Pearlie","F","16","1880-01-01T00:00:00.000","432"
"Sidney","F","16","1880-01-01T00:00:00.000","433"
"Velma","F","16","1880-01-01T00:00:00.000","434"
"Clare","F","15","1880-01-01T00:00:00.000","435"
"Constance","F","15","1880-01-01T00:00:00.000","436"
"Dixie","F","15","1880-01-01T00:00:00.000","437"
"Ila","F","15","1880-01-01T00:00:00.000","438"
"Iola","F","15","1880-01-01T00:00:00.000","439"
"Jimmie","F","15","1880-01-01T00:00:00.000","440"
"Louvenia","F","15","1880-01-01T00:00:00.000","441"
"Lucia","F","15","1880-01-01T00:00:00.000","442"
"Ludie","F","15","1880-01-01T00:00:00.000","443"
"Luna","F","15","1880-01-01T00:00:00.000","444"
"Metta","F","15","1880-01-01T00:00:00.000","445"
"Patsy","F","15","1880-01-01T00:00:00.000","446"
"Phebe","F","15","1880-01-01T00:00:00.000","447"
"Sophronia","F","15","1880-01-01T00:00:00.000","448"
"Adda","F","14","1880-01-01T00:00:00.000","449"
"Avis","F","14","1880-01-01T00:00:00.000","450"
"Betsy","F","14","1880-01-01T00:00:00.000","451"
"Bonnie","F","14","1880-01-01T00:00:00.000","452"
"Cecil","F","14","1880-01-01T00:00:00.000","453"
"Cordie","F","14","1880-01-01T00:00:00.000","454"
"Emmaline","F","14","1880-01-01T00:00:00.000","455"
"Ethelyn","F","14","1880-01-01T00:00:00.000","456"
"Hortense","F","14","1880-01-01T00:00:00.000","457"
"June","F","14","1880-01-01T00:00:00.000","458"
"Louie","F","14","1880-01-01T00:00:00.000","459"
"Lovie","F","14","1880-01-01T00:00:00.000","460"
"Marcella","F","14","1880-01-01T00:00:00.000","461"
"Melinda","F","14","1880-01-01T00:00:00.000","462"
"Mona","F","14","1880-01-01T00:00:00.000","463"
"Odessa","F","14","1880-01-01T00:00:00.000","464"
"Veronica","F","14","1880-01-01T00:00:00.000","465"
"Aimee","F","13","1880-01-01T00:00:00.000","466"
"Annabel","F","13","1880-01-01T00:00:00.000","467"
"Ava","F","13","1880-01-01T00:00:00.000","468"
"Bella","F","13","1880-01-01T00:00:00.000","469"
"Carolina","F","13","1880-01-01T00:00:00.000","470"
"Cathrine","F","13","1880-01-01T00:00:00.000","471"
"Christena","F","13","1880-01-01T00:00:00.000","472"
"Clyde","F","13","1880-01-01T00:00:00.000","473"
"Dena","F","13","1880-01-01T00:00:00.000","474"
"Dolores","F","13","1880-01-01T00:00:00.000","475"
"Eleanore","F","13","1880-01-01T00:00:00.000","476"
"Elmira","F","13","1880-01-01T00:00:00.000","477"
"Fay","F","13","1880-01-01T00:00:00.000","478"
"Frank","F","13","1880-01-01T00:00:00.000","479"
"Jenny","F","13","1880-01-01T00:00:00.000","480"
"Kizzie","F","13","1880-01-01T00:00:00.000","481"
"Lonnie","F","13","1880-01-01T00:00:00.000","482"
"Loula","F","13","1880-01-01T00:00:00.000","483"
"Magdalene","F","13","1880-01-01T00:00:00.000","484"
"Mettie","F","13","1880-01-01T00:00:00.000","485"
"Mintie","F","13","1880-01-01T00:00:00.000","486"
"Peggy","F","13","1880-01-01T00:00:00.000","487"
"Reba","F","13","1880-01-01T00:00:00.000","488"
"Serena","F","13","1880-01-01T00:00:00.000","489"
"Vida","F","13","1880-01-01T00:00:00.000","490"
"Zada","F","13","1880-01-01T00:00:00.000","491"
"Abigail","F","12","1880-01-01T00:00:00.000","492"
"Celestine","F","12","1880-01-01T00:00:00.000","493"
"Celina","F","12","1880-01-01T00:00:00.000","494"
"Claudie","F","12","1880-01-01T00:00:00.000","495"
"Clemmie","F","12","1880-01-01T00:00:00.000","496"
"Connie","F","12","1880-01-01T00:00:00.000","497"
"Daisie","F","12","1880-01-01T00:00:00.000","498"
"Deborah","F","12","1880-01-01T00:00:00.000","499"
"Dessa","F","12","1880-01-01T00:00:00.000","500"
"Easter","F","12","1880-01-01T00:00:00.000","501"
"Eddie","F","12","1880-01-01T00:00:00.000","502"
"Emelia","F","12","1880-01-01T00:00:00.000","503"
