"dataset_link","u_id","public","derived_view","domain","type","name","visits","creation_date","last_update_date_data","publication_stage"
"https://dashboard.edmonton.ca/d/dxmd-zn9y","dxmd-zn9y","true","false","dashboard.edmonton.ca","dataset","3.1 External partner satisfaction (%)","16","2018-12-17T21:37:00.000Z","2018-12-18T16:13:00.000Z","published"
"https://dashboard.edmonton.ca/d/k4fj-wi4a","k4fj-wi4a","true","false","dashboard.edmonton.ca","dataset","3.2 Number of external partners engaged","16","2018-12-17T21:37:00.000Z","2018-12-17T22:24:00.000Z","published"
"https://dashboard.edmonton.ca/d/86gf-64i3","86gf-64i3","true","false","dashboard.edmonton.ca","dataset","2.4 Number of crowdsourced datasets","15","2018-12-17T21:07:00.000Z","2018-12-17T21:15:00.000Z","published"
"https://dashboard.edmonton.ca/d/jwy7-kfj8","jwy7-kfj8","true","false","dashboard.edmonton.ca","dataset","2.3 Number of participants in external engagement sessions","17","2018-12-17T21:07:00.000Z","2018-12-17T21:14:00.000Z","published"
"https://dashboard.edmonton.ca/d/bbzm-27qh","bbzm-27qh","true","false","dashboard.edmonton.ca","dataset","2.2 Number of dataset requests from citizens","17","2018-12-17T20:57:00.000Z","2018-12-21T17:57:00.000Z","published"
"https://dashboard.edmonton.ca/d/ecaa-fpi9","ecaa-fpi9","true","false","dashboard.edmonton.ca","dataset","2.1 Number of external engagement sessions organized to prioritize data release and/or improvement","15","2018-12-17T20:31:00.000Z","2018-12-17T20:33:00.000Z","published"
"https://dashboard.edmonton.ca/d/xynq-8y93","xynq-8y93","true","false","dashboard.edmonton.ca","dataset","1.2 Number of external participant hours on steering committees","17","2018-12-17T20:24:00.000Z","2018-12-17T20:27:00.000Z","published"
"https://dashboard.edmonton.ca/d/2aw8-puaa","2aw8-puaa","true","false","dashboard.edmonton.ca","dataset","1.1 Number of internal participant hours on steering committees","39","2018-12-17T19:54:00.000Z","2018-12-17T20:20:00.000Z","published"
"https://dashboard.edmonton.ca/d/fqjq-xcwa","fqjq-xcwa","true","false","dashboard.edmonton.ca","dataset","4.4 Overall satisfaction of training programs (%)","7","2018-12-17T21:37:00.000Z","2018-12-18T17:14:00.000Z","published"
"https://dashboard.edmonton.ca/d/wvi8-hwtb","wvi8-hwtb","true","false","dashboard.edmonton.ca","dataset","Goal 1 2017 Internal : Open Data","15","2018-12-07T20:07:00.000Z","2018-12-07T21:18:00.000Z","published"
"https://dashboard.edmonton.ca/d/pw34-3mj9","pw34-3mj9","true","false","dashboard.edmonton.ca","dataset","2.3","22","2018-10-10T18:27:00.000Z","2018-10-10T19:01:00.000Z","published"
"https://dashboard.edmonton.ca/d/e37h-gdhd","e37h-gdhd","true","false","dashboard.edmonton.ca","dataset","Goal 1 2017 External : Open Data","16","2018-12-07T21:01:00.000Z","2018-12-07T23:05:00.000Z","published"
"https://dashboard.edmonton.ca/d/5rps-8xi9","5rps-8xi9","true","false","dashboard.edmonton.ca","dataset","EPS Citizen Survey Results","57","2018-07-30T16:31:00.000Z","2018-07-30T16:31:00.000Z","published"
"https://dashboard.edmonton.ca/d/psp2-845v","psp2-845v","true","false","dashboard.edmonton.ca","dataset","Solar Energy Capacity in Edmonton","205","2018-04-24T16:52:00.000Z","2019-01-17T00:00:00.000Z","published"
"https://dashboard.edmonton.ca/d/arsz-f2ur","arsz-f2ur","true","false","dashboard.edmonton.ca","dataset","Vehicles for Hire","336","2017-02-17T18:06:00.000Z","2017-06-16T16:28:00.000Z","published"
"https://dashboard.edmonton.ca/d/ajt9-qb3b","ajt9-qb3b","true","false","dashboard.edmonton.ca","dataset","Exceedances","114","2016-08-04T17:45:00.000Z","2016-08-04T18:37:00.000Z","published"
"https://dashboard.edmonton.ca/d/thmf-9u9y","thmf-9u9y","true","false","dashboard.edmonton.ca","dataset","EPS Checkstop/TADD Statistics","337","2016-06-29T17:02:00.000Z","2019-02-22T22:48:00.000Z","published"
"https://dashboard.edmonton.ca/d/uc4g-r43u","uc4g-r43u","true","false","dashboard.edmonton.ca","dataset","EPS Curb The Danger Statistics","289","2016-06-29T16:45:00.000Z","2019-02-22T22:44:00.000Z","published"
"https://dashboard.edmonton.ca/d/xthe-mnvi","xthe-mnvi","true","false","dashboard.edmonton.ca","dataset","EPS Neighbourhood Criminal Occurrences","6123","2016-06-22T15:39:00.000Z","2019-11-14T23:31:00.000Z","published"
"https://dashboard.edmonton.ca/d/xxeb-g98c","xxeb-g98c","true","false","dashboard.edmonton.ca","dataset","Business Satisfaction: Goods and Services Transportation","152","2016-06-14T22:25:00.000Z","2018-06-07T20:54:00.000Z","published"
"https://dashboard.edmonton.ca/d/vas7-htsy","vas7-htsy","true","false","dashboard.edmonton.ca","dataset","Police Strength Across Canada","196","2016-06-02T15:38:00.000Z","2019-11-20T16:43:00.000Z","published"
"https://dashboard.edmonton.ca/d/sjhf-upbn","sjhf-upbn","true","false","dashboard.edmonton.ca","dataset","EPS Domestic Violence Occurrences","611","2016-05-31T17:37:00.000Z","2019-12-20T16:18:00.000Z","published"
"https://dashboard.edmonton.ca/d/g4a4-btmx","g4a4-btmx","true","false","dashboard.edmonton.ca","dataset","Edmonton Central Air Pollutant Exceedances 2010-2015","100","2016-05-30T16:52:00.000Z","2016-05-30T16:52:00.000Z","published"
"https://dashboard.edmonton.ca/d/qw4u-ymne","qw4u-ymne","true","false","dashboard.edmonton.ca","dataset","Edmonton East Air Pollutant Exceedances 2010-2015","29","2016-05-30T14:54:00.000Z","2016-05-30T14:54:00.000Z","published"
"https://dashboard.edmonton.ca/d/7n4h-wxtr","7n4h-wxtr","true","false","dashboard.edmonton.ca","dataset","Edmonton South Air Pollutant Exceedances 2010-2015","25","2016-05-30T14:45:00.000Z","2016-05-30T14:45:00.000Z","published"
"https://dashboard.edmonton.ca/d/3hzu-tepj","3hzu-tepj","true","false","dashboard.edmonton.ca","dataset","EPS Response Times And Dispatch Volume","686","2016-05-27T19:35:00.000Z","2019-11-14T23:21:00.000Z","published"
"https://dashboard.edmonton.ca/d/cz97-ytpf","cz97-ytpf","true","false","dashboard.edmonton.ca","dataset","EPS Complaint Statistics","464","2016-05-27T19:02:00.000Z","2019-11-14T23:30:00.000Z","published"
"https://dashboard.edmonton.ca/d/75h8-as7j","75h8-as7j","true","false","dashboard.edmonton.ca","dataset","EPS Proactive Patrol Time","205","2016-05-27T18:39:00.000Z","2019-11-14T23:10:00.000Z","published"
"https://dashboard.edmonton.ca/d/5824-hsh6","5824-hsh6","true","false","dashboard.edmonton.ca","dataset","EPS Online Crime Reporting","598","2016-05-27T18:30:00.000Z","2019-11-14T23:26:00.000Z","published"
"https://dashboard.edmonton.ca/d/yuiz-et8i","yuiz-et8i","true","false","dashboard.edmonton.ca","dataset","EPS Warrants","1137","2016-05-26T19:40:00.000Z","2019-11-14T23:25:00.000Z","published"
"https://dashboard.edmonton.ca/d/6sij-5f8y","6sij-5f8y","true","false","dashboard.edmonton.ca","dataset","Legislated Debt Limit Used","294","2016-05-20T20:45:00.000Z","2017-06-01T15:51:00.000Z","published"
"https://dashboard.edmonton.ca/d/6wgz-mm4u","6wgz-mm4u","true","false","dashboard.edmonton.ca","dataset","EPS Impaired Driving Incidents","624","2016-05-20T17:08:00.000Z","2019-11-14T23:20:00.000Z","published"
"https://dashboard.edmonton.ca/d/ausx-6r6s","ausx-6r6s","true","false","dashboard.edmonton.ca","dataset","EPS Recruit Statistics","1069","2016-05-18T16:35:00.000Z","2019-11-20T16:06:00.000Z","published"
"https://dashboard.edmonton.ca/d/inf7-nqah","inf7-nqah","true","false","dashboard.edmonton.ca","dataset","EPS Traffic Injury Rate","367","2016-05-13T18:08:00.000Z","2018-11-14T15:53:00.000Z","published"
"https://dashboard.edmonton.ca/d/n5ux-m2xi","n5ux-m2xi","true","false","dashboard.edmonton.ca","dataset","Impaired Driving Across Canada","190","2016-05-10T20:22:00.000Z","2019-11-20T16:12:00.000Z","published"
"https://dashboard.edmonton.ca/d/wjj8-vmz3","wjj8-vmz3","true","false","dashboard.edmonton.ca","dataset","EPS Personnel Statistics","325","2016-04-06T17:05:00.000Z","2019-11-14T23:30:00.000Z","published"
"https://dashboard.edmonton.ca/d/7w6s-zw6v","7w6s-zw6v","true","false","dashboard.edmonton.ca","dataset","EPS Public Complaint Investigation Speed","206","2016-04-04T21:00:00.000Z","2019-11-14T23:23:00.000Z","published"
"https://dashboard.edmonton.ca/d/tmgg-y7cm","tmgg-y7cm","true","false","dashboard.edmonton.ca","dataset","CMA and City GDP Comparison","368","2016-03-09T17:59:00.000Z","2018-06-21T17:25:00.000Z","published"
"https://dashboard.edmonton.ca/d/9rdh-5ukn","9rdh-5ukn","true","false","dashboard.edmonton.ca","dataset","Edmonton Region Non-residential Permits Value ($ in Millions)","149","2016-03-09T17:31:00.000Z","2018-06-21T17:34:00.000Z","published"
"https://dashboard.edmonton.ca/d/58ik-gqh9","58ik-gqh9","true","false","dashboard.edmonton.ca","dataset","City of Edmonton Non-residential Permits Value","247","2016-03-09T16:47:00.000Z","2018-06-21T17:32:00.000Z","published"
"https://dashboard.edmonton.ca/d/5k3b-gbhz","5k3b-gbhz","true","false","dashboard.edmonton.ca","dataset","CMA Annual Bankruptcy Rates","175","2016-03-08T22:52:00.000Z","2018-06-21T17:18:00.000Z","published"
"https://dashboard.edmonton.ca/d/b5f5-znb9","b5f5-znb9","true","false","dashboard.edmonton.ca","dataset","CMA Small to Medium-sized Business","184","2016-03-07T23:29:00.000Z","2018-06-21T17:16:00.000Z","published"
"https://dashboard.edmonton.ca/d/i6fp-w72h","i6fp-w72h","true","false","dashboard.edmonton.ca","dataset","City Park Usage Breakdown","255","2016-03-07T21:57:00.000Z","2018-06-07T21:24:00.000Z","published"
"https://dashboard.edmonton.ca/d/e3w9-5nws","e3w9-5nws","true","false","dashboard.edmonton.ca","dataset","EPS Social Disorder Occurrences","483","2016-01-25T22:52:00.000Z","2019-11-20T15:51:00.000Z","published"
"https://dashboard.edmonton.ca/d/7qpa-hyqe","7qpa-hyqe","true","false","dashboard.edmonton.ca","dataset","EPS 8 Crime Indicators","2978","2016-01-25T21:42:00.000Z","2019-11-14T23:24:00.000Z","published"
"https://dashboard.edmonton.ca/d/ra5n-kihf","ra5n-kihf","true","false","dashboard.edmonton.ca","dataset","wallpaper_banner-2","131","2016-01-19T01:25:00.000Z","2018-04-10T21:42:00.000Z","published"
"https://dashboard.edmonton.ca/d/v2qe-dt4z","v2qe-dt4z","true","false","dashboard.edmonton.ca","dataset","featured_stories-2","109","2016-01-19T01:25:00.000Z","2016-01-19T01:25:00.000Z","published"
"https://dashboard.edmonton.ca/d/aiir-fp75","aiir-fp75","true","false","dashboard.edmonton.ca","dataset","category_tiles-2","135","2016-01-19T01:25:00.000Z","2016-01-19T01:25:00.000Z","published"
"https://dashboard.edmonton.ca/d/xhtb-5ejr","xhtb-5ejr","true","false","dashboard.edmonton.ca","dataset","wallpaper_banner","128","2016-01-19T00:46:00.000Z","2016-01-19T00:46:00.000Z","published"
"https://dashboard.edmonton.ca/d/hkdm-dtr7","hkdm-dtr7","true","false","dashboard.edmonton.ca","dataset","featured_stories","114","2016-01-19T00:45:00.000Z","2016-01-19T00:46:00.000Z","published"
"https://dashboard.edmonton.ca/d/wube-vyi4","wube-vyi4","true","false","dashboard.edmonton.ca","dataset","category_tiles","91","2016-01-19T00:45:00.000Z","2016-01-19T00:45:00.000Z","published"
"https://dashboard.edmonton.ca/d/hrsq-3tcq","hrsq-3tcq","true","false","dashboard.edmonton.ca","dataset","EPS Emergency/Non-Emergency Calls","322","2015-12-30T23:02:00.000Z","2019-11-14T23:27:00.000Z","published"
"https://dashboard.edmonton.ca/d/a73s-tjd5","a73s-tjd5","true","false","dashboard.edmonton.ca","dataset","EPS Historical Missing Person Files","269","2015-12-30T22:48:00.000Z","2019-12-06T19:00:00.000Z","published"
"https://dashboard.edmonton.ca/d/fqfh-kkr6","fqfh-kkr6","true","false","dashboard.edmonton.ca","dataset","Weighted Clearance Rates across Canada","172","2015-12-30T21:20:00.000Z","2019-11-20T16:50:00.000Z","published"
"https://dashboard.edmonton.ca/d/27i2-87k6","27i2-87k6","true","false","dashboard.edmonton.ca","dataset","Crime Severity Index across Canada","331","2015-12-30T20:59:00.000Z","2019-11-20T16:16:00.000Z","published"
"https://dashboard.edmonton.ca/d/4t55-mj2f","4t55-mj2f","true","false","dashboard.edmonton.ca","dataset","EPS Crime Severity Index / Weighted Clearance Rate","651","2015-12-30T17:44:00.000Z","2019-11-14T23:24:00.000Z","published"
"https://dashboard.edmonton.ca/d/2f4s-c2wy","2f4s-c2wy","true","false","dashboard.edmonton.ca","dataset","Transit Ridership/Capita","649","2015-09-18T15:23:00.000Z","2018-06-07T20:48:00.000Z","published"
"https://dashboard.edmonton.ca/d/w3au-tp37","w3au-tp37","true","false","dashboard.edmonton.ca","dataset","Edmonton Region Non-residential Permit Value","510","2015-09-11T20:44:00.000Z","2018-06-21T17:29:00.000Z","published"
"https://dashboard.edmonton.ca/d/2sdn-fbqt","2sdn-fbqt","true","false","dashboard.edmonton.ca","dataset","Edmonton Region Gross Domestic Product","553","2015-09-11T20:30:00.000Z","2019-08-30T23:41:00.000Z","published"
"https://dashboard.edmonton.ca/d/n3ua-d2h7","n3ua-d2h7","true","false","dashboard.edmonton.ca","dataset","Economic Diversity Edmonton CMA","600","2015-09-11T20:10:00.000Z","2019-08-30T23:37:00.000Z","published"
"https://dashboard.edmonton.ca/d/rgqe-gf9c","rgqe-gf9c","true","false","dashboard.edmonton.ca","dataset","Edmonton Small to Medium-sized Business","701","2015-09-11T20:20:00.000Z","2018-06-21T17:13:00.000Z","published"
"https://dashboard.edmonton.ca/d/y6es-av3a","y6es-av3a","true","false","dashboard.edmonton.ca","dataset","City Asset Sustainability","292","2015-09-11T19:52:00.000Z","2018-06-21T17:05:00.000Z","published"
"https://dashboard.edmonton.ca/d/fm3b-s764","fm3b-s764","true","false","dashboard.edmonton.ca","dataset","Ecological Footprint","411","2015-09-11T19:34:00.000Z","2018-06-21T16:51:00.000Z","published"
"https://dashboard.edmonton.ca/d/q53d-p9ac","q53d-p9ac","true","false","dashboard.edmonton.ca","dataset","Watershed Contaminant Reduction Index","256","2015-09-11T19:04:00.000Z","2020-02-07T20:22:00.000Z","published"
"https://dashboard.edmonton.ca/d/dv3m-teat","dv3m-teat","true","false","dashboard.edmonton.ca","dataset","Edmonton Crime Severity Index","1226","2015-09-11T18:40:00.000Z","2018-06-21T15:32:00.000Z","published"
"https://dashboard.edmonton.ca/d/g9eb-kjy9","g9eb-kjy9","true","false","dashboard.edmonton.ca","dataset","Edmontonians’ Assessment: Safe City","273","2015-09-11T18:14:00.000Z","2018-06-21T15:29:00.000Z","published"
"https://dashboard.edmonton.ca/d/t4r9-kbgu","t4r9-kbgu","true","false","dashboard.edmonton.ca","dataset","City Park Usage","487","2015-09-10T18:39:00.000Z","2018-06-07T21:16:00.000Z","published"
"https://dashboard.edmonton.ca/d/7kyq-sbbd","7kyq-sbbd","true","false","dashboard.edmonton.ca","dataset","Recreation Facility and Library Attendance","445","2015-09-10T18:23:00.000Z","2018-06-07T21:12:00.000Z","published"
"https://dashboard.edmonton.ca/d/5udq-fu7n","5udq-fu7n","true","false","dashboard.edmonton.ca","dataset","Health and Wellness","346","2015-09-10T17:57:00.000Z","2018-06-07T21:07:00.000Z","published"
"https://dashboard.edmonton.ca/d/hu35-twe3","hu35-twe3","true","false","dashboard.edmonton.ca","dataset","Edmontonians’ Assessment: Connected to Community","315","2015-09-10T17:45:00.000Z","2018-06-07T21:06:00.000Z","published"
"https://dashboard.edmonton.ca/d/ah8d-3u48","ah8d-3u48","true","false","dashboard.edmonton.ca","dataset","Reported Volunteer Rate","201","2015-09-10T17:24:00.000Z","2018-06-07T21:03:00.000Z","published"
"https://dashboard.edmonton.ca/d/2kue-72qc","2kue-72qc","true","false","dashboard.edmonton.ca","dataset","Travel Time and Reliability for Goods and Services Movement","433","2015-09-10T15:32:00.000Z","2018-06-07T20:58:00.000Z","published"
"https://dashboard.edmonton.ca/d/gkts-bntw","gkts-bntw","true","false","dashboard.edmonton.ca","dataset","Mode of Travel for Journey to Work","914","2015-09-09T22:13:00.000Z","2019-02-12T22:30:00.000Z","published"
"https://dashboard.edmonton.ca/d/kywn-pne4","kywn-pne4","true","false","dashboard.edmonton.ca","dataset","Edmontonians’ Assessment: Access to Amenities and Services that Improve Quality of Life","193","2015-09-09T20:18:00.000Z","2018-06-07T20:45:00.000Z","published"
"https://dashboard.edmonton.ca/d/jevd-aw9w","jevd-aw9w","true","false","dashboard.edmonton.ca","dataset","Infrastructure Density","497","2015-09-04T17:20:00.000Z","2018-06-07T20:40:00.000Z","published"
"https://dashboard.edmonton.ca/d/9pfb-haqv","9pfb-haqv","true","false","dashboard.edmonton.ca","dataset","Edmontonians' Assessment: Well-designed Attractive City","206","2015-09-04T15:56:00.000Z","2018-06-07T20:35:00.000Z","published"
"https://dashboard.edmonton.ca/d/y75c-cnbq","y75c-cnbq","true","false","dashboard.edmonton.ca","dataset","New Residential Units in Mature Areas","546","2015-09-03T21:03:00.000Z","2019-07-11T15:48:00.000Z","published"
"https://dashboard.edmonton.ca/d/tfee-uvc8","tfee-uvc8","true","false","dashboard.edmonton.ca","dataset","Civic Operations Green Electricity Purchase","323","2015-09-02T14:47:00.000Z","2019-02-12T21:36:00.000Z","published"
"https://dashboard.edmonton.ca/d/ybev-856b","ybev-856b","true","false","dashboard.edmonton.ca","dataset","Fire Rescue Events","507","2015-09-10T18:57:00.000Z","2018-06-21T15:22:00.000Z","published"
"https://dashboard.edmonton.ca/d/b5ph-x63w","b5ph-x63w","true","false","dashboard.edmonton.ca","dataset","Assessment And Short Term Counselling - Chart View","260","2015-04-16T16:46:00.000Z","2016-03-10T15:34:00.000Z","published"
"https://dashboard.edmonton.ca/d/3kqj-6if6","3kqj-6if6","true","false","dashboard.edmonton.ca","dataset","LAP Visits - Chart View","292","2015-04-15T16:33:00.000Z","2019-01-29T22:35:00.000Z","published"
"https://dashboard.edmonton.ca/d/hgz9-9xh3","hgz9-9xh3","true","false","dashboard.edmonton.ca","dataset","Housing Starts","544","2015-04-14T17:38:00.000Z","2019-08-30T22:43:00.000Z","published"
"https://dashboard.edmonton.ca/d/xt8y-3tzz","xt8y-3tzz","true","false","dashboard.edmonton.ca","dataset","Building Permits","809","2015-02-25T23:17:00.000Z","2018-02-14T21:11:00.000Z","published"
"https://dashboard.edmonton.ca/d/wu24-r6ym","wu24-r6ym","true","false","dashboard.edmonton.ca","dataset","Labour Force Edmonton CMA","815","2014-11-14T18:05:00.000Z","2018-03-26T20:21:00.000Z","published"
"https://dashboard.edmonton.ca/d/ngfr-qbdw","ngfr-qbdw","true","false","dashboard.edmonton.ca","dataset","Top 10 Free Items Accepted at Eco Stations 2015","283","2014-10-03T17:54:00.000Z","2016-01-28T16:10:00.000Z","published"
"https://dashboard.edmonton.ca/d/q9g6-vee9","q9g6-vee9","true","false","dashboard.edmonton.ca","dataset","Labour Force Participation Rate Edmonton CMA","400","2014-09-02T21:20:00.000Z","2019-08-30T23:22:00.000Z","published"
"https://dashboard.edmonton.ca/d/6x4g-s3n2","6x4g-s3n2","true","false","dashboard.edmonton.ca","dataset","Housing Sales - City Of Edmonton","831","2014-09-02T17:49:00.000Z","2019-09-05T23:53:00.000Z","published"
"https://dashboard.edmonton.ca/d/sgij-r32u","sgij-r32u","true","false","dashboard.edmonton.ca","dataset","Unemployment Rate Edmonton CMA","674","2014-08-08T21:10:00.000Z","2019-08-30T22:41:00.000Z","published"
"https://dashboard.edmonton.ca/d/mucq-an6s","mucq-an6s","true","false","dashboard.edmonton.ca","dataset","Vacancy Rate Edmonton CMA","1107","2014-06-12T19:44:00.000Z","2019-08-30T22:42:00.000Z","published"
"https://dashboard.edmonton.ca/d/u7wz-jhk9","u7wz-jhk9","true","false","dashboard.edmonton.ca","dataset","Inflation Rate Edmonton CMA","18772","2014-06-12T19:35:00.000Z","2019-08-30T23:15:00.000Z","published"
"https://dashboard.edmonton.ca/d/fqkw-u7ph","fqkw-u7ph","true","false","dashboard.edmonton.ca","dataset","Employment (000's) Edmonton CMA","177","2014-06-12T19:21:00.000Z","2014-06-12T19:21:00.000Z","published"
"https://dashboard.edmonton.ca/d/gpsg-ecex","gpsg-ecex","true","false","dashboard.edmonton.ca","dataset","Total Municipal Debt","339","2014-06-05T19:54:00.000Z","2016-06-22T19:16:00.000Z","published"
"https://dashboard.edmonton.ca/d/75bj-zhyp","75bj-zhyp","true","false","dashboard.edmonton.ca","dataset","Ratio: Tax-Supported Debt Servicing to Tax-Supported Revenues","310","2014-06-05T19:37:00.000Z","2017-06-01T16:07:00.000Z","published"
"https://dashboard.edmonton.ca/d/cxi8-u6rb","cxi8-u6rb","true","false","dashboard.edmonton.ca","dataset","City's Investment Return","256","2014-06-05T19:32:00.000Z","2017-06-01T16:15:00.000Z","published"
"https://dashboard.edmonton.ca/d/xxrs-2zzq","xxrs-2zzq","true","false","dashboard.edmonton.ca","dataset","Major Attractions Attendance - Chart View","560","2014-06-04T18:01:00.000Z","2018-12-06T20:09:00.000Z","published"
"https://dashboard.edmonton.ca/d/itya-9q58","itya-9q58","true","false","dashboard.edmonton.ca","dataset","TWWG Construction Waste Recycled from LEED City Buildings","322","2014-05-28T17:23:00.000Z","2016-08-18T21:01:00.000Z","published"
"https://dashboard.edmonton.ca/d/wj9w-kkrb","wj9w-kkrb","true","false","dashboard.edmonton.ca","dataset","Waste Produced per Person","51346","2014-05-28T15:40:00.000Z","2019-02-12T22:55:00.000Z","published"
"https://dashboard.edmonton.ca/d/pjek-bnfs","pjek-bnfs","true","false","dashboard.edmonton.ca","dataset","Traffic Safety: Intersection Collision Rate","876","2014-05-28T15:00:00.000Z","2018-03-14T15:54:00.000Z","published"
"https://dashboard.edmonton.ca/d/v6md-jsmb","v6md-jsmb","true","false","dashboard.edmonton.ca","dataset","Community Greenhouse Gas Emissions","868","2014-05-23T19:33:00.000Z","2020-08-26T17:55:00.000Z","published"
"https://dashboard.edmonton.ca/d/4k2z-djjh","4k2z-djjh","true","false","dashboard.edmonton.ca","dataset","River Water Quality Index","632","2014-05-22T17:31:00.000Z","2019-02-24T04:11:00.000Z","published"
"https://dashboard.edmonton.ca/d/8w36-jexb","8w36-jexb","true","false","dashboard.edmonton.ca","dataset","City Operations Greenhouse Gas Emissions","586","2014-05-23T19:28:00.000Z","2020-07-22T21:48:00.000Z","published"
"https://dashboard.edmonton.ca/d/ngin-2vm9","ngin-2vm9","true","false","dashboard.edmonton.ca","dataset","TWWG Constructed Wetlands","467","2014-05-23T17:38:00.000Z","2016-09-01T22:24:00.000Z","published"
"https://dashboard.edmonton.ca/d/mrpf-bspe","mrpf-bspe","true","false","dashboard.edmonton.ca","dataset","TWWG Green Building ( LEED)","471","2014-05-28T16:14:00.000Z","2016-08-17T17:34:00.000Z","published"
"https://dashboard.edmonton.ca/d/wtin-gya5","wtin-gya5","true","false","dashboard.edmonton.ca","dataset","TWWG Ecological Footprint","431","2014-05-22T21:14:00.000Z","2016-08-03T15:01:00.000Z","published"
"https://dashboard.edmonton.ca/d/f3cc-k4z3","f3cc-k4z3","true","false","dashboard.edmonton.ca","dataset","TWWG Green Building ( Ener Guide)","429","2014-05-22T20:02:00.000Z","2016-08-17T17:35:00.000Z","published"
"https://dashboard.edmonton.ca/d/quvh-4zga","quvh-4zga","true","false","dashboard.edmonton.ca","dataset","TWWG Green Building ( Built Green)","383","2014-05-22T19:46:00.000Z","2016-08-05T18:00:00.000Z","published"
"https://dashboard.edmonton.ca/d/wsvr-mca3","wsvr-mca3","true","false","dashboard.edmonton.ca","dataset","Edmonton's Watershed Contaminant Reduction Index (EWCRI)","415","2014-05-22T17:20:00.000Z","2019-02-26T02:59:00.000Z","published"
"https://dashboard.edmonton.ca/d/ybqj-tmb5","ybqj-tmb5","true","false","dashboard.edmonton.ca","dataset","Priority Natural Areas Secured","581","2014-05-21T17:27:00.000Z","2019-02-21T22:18:00.000Z","published"
"https://dashboard.edmonton.ca/d/mkf3-6amx","mkf3-6amx","true","false","dashboard.edmonton.ca","dataset","TWWG Pesticide Alternatives","349","2014-05-21T17:14:00.000Z","2016-08-04T18:53:00.000Z","published"
"https://dashboard.edmonton.ca/d/jfji-bpvn","jfji-bpvn","true","false","dashboard.edmonton.ca","dataset","TWWG Transit Ridership","530","2014-05-21T16:45:00.000Z","2016-08-15T21:15:00.000Z","published"
"https://dashboard.edmonton.ca/d/5ety-fn9h","5ety-fn9h","true","false","dashboard.edmonton.ca","dataset","TWWG LRT Ridership","433","2014-05-21T16:11:00.000Z","2016-08-15T21:05:00.000Z","published"
"https://dashboard.edmonton.ca/d/tjn9-mexy","tjn9-mexy","true","false","dashboard.edmonton.ca","dataset","City-Maintained Trees","640","2014-05-20T22:06:00.000Z","2019-02-21T22:29:00.000Z","published"
"https://dashboard.edmonton.ca/d/fvsv-sc9x","fvsv-sc9x","true","false","dashboard.edmonton.ca","dataset","TWWG Waste Diversion","460","2014-05-22T21:34:00.000Z","2016-08-08T22:42:00.000Z","published"
"https://dashboard.edmonton.ca/d/3zvg-77mq","3zvg-77mq","true","false","dashboard.edmonton.ca","dataset","Energy Used in Civic Operations per Capita","377","2014-05-20T21:18:00.000Z","2019-02-12T20:48:00.000Z","published"
