"gen_hght","height","shape_area","shape_len","geometry","multigeom"
"105","105-F","448925.82677","3799.430788","POLYGON ((-122.38836222304475 37.78454394359312, -122.38836126352776 37.784543363261534, -122.3883603150178 37.78454276923548, -122.38835937978511 37.784542161478655, -122.38835845901052 37.78454154177452, -122.38835755153607 37.784540909240434, -122.38835665849683 37.784540263858226, -122.38835577878059 37.784539606546836, -122.38835491465753 37.78453893727001, -122.38835406496965 37.78453825514505, -122.38835323092079 37.78453756285626, -122.38835241130708 37.78453685771936, -122.38835160846747 37.78453614240049, -122.38835082010885 37.78453541603515, -122.38835004847846 37.784534677686146, -122.38834929364502 37.78453393005603, -122.38834855556273 37.784533171343114, -122.38834783198435 37.784532402484565, -122.38834712860809 37.784531624290395, -122.38834643973583 37.78453083595058, -122.38834576993058 37.78453003829328, -122.38834511808032 37.7845292322375, -122.38834448300409 37.784528415999766, -122.38834386588273 37.78452759136361, -122.38834326787433 37.78452675921162, -122.38834268782081 37.78452591866117, -122.38834212683442 37.784525068793236, -122.3883415827366 37.784524213247586, -122.3883410599989 37.784523349248914, -122.388340555239 37.7845224777526, -122.38834006963783 37.78452160054222, -122.38833960314957 37.78452071581601, -122.38833915695507 37.7845198253575, -122.38833872991927 37.78451892918491, -122.38833832315437 37.78451802637916, -122.38833793554817 37.784517117859345, -122.38833756825862 37.78451620450804, -122.38833722128572 37.78451528632534, -122.38833689462953 37.78451436331113, -122.38833658720078 37.784513437285376, -122.38833630120085 37.784512505509184, -122.3883360366756 37.78451156978415, -122.3883357913777 37.78451063104758, -122.38833556757739 37.784509689263054, -122.38833536300454 37.784508744466955, -122.38833518106425 37.78450779660476, -122.38833501950937 37.784506846613624, -122.38833487833986 37.78450589449354, -122.38833475755574 37.78450494024457, -122.388334659473 37.78450398563202, -122.38833458064056 37.78450302890872, -122.3883345244865 37.784502070920986, -122.3883344876286 37.78450111262421, -122.38833447347204 37.784500153963855, -122.38833447976957 37.78449919587711, -122.38833450649827 37.78449823746313, -122.38833460172711 37.784496623673824, -122.38837327111656 37.78399267779692, -122.38839671100548 37.783687204097866, -122.38847394375807 37.7826806772917, -122.38849711228374 37.782378719849596, -122.38853378826147 37.781900734340404, -122.38857892233874 37.78190017988043, -122.38860270827502 37.78189940953251, -122.38862647336374 37.781898310572004, -122.38865021190654 37.78189688218901, -122.38867391368794 37.78189512454724, -122.3886975742361 37.7818930404219, -122.38872118555992 37.7818906281387, -122.38874473973665 37.78188788872573, -122.38876823000174 37.78188482409385, -122.38879164954469 37.781881434352144, -122.38881499044288 37.78187772052885, -122.38883824704394 37.78187368361573, -122.38886141031305 37.78186932556002, -122.38888447459775 37.78186464735355, -122.3889074331106 37.781859650006304, -122.38893027797477 37.7818543363482, -122.38895300237989 37.78184870648838, -122.38897559956139 37.781842762337774, -122.38899806277756 37.781836506708004, -122.38902038410586 37.78182994062736, -122.38904255793977 37.78182306688939, -122.38906457746882 37.78181588560323, -122.38908643599717 37.78180840138234, -122.38910812673745 37.78180061523679, -122.38912964294802 37.7817925299783, -122.38915097788731 37.78178414841864, -122.38917212479069 37.78177547246865, -122.38919307802884 37.781766504021164, -122.38921383090586 37.781757247689534, -122.38923437665738 37.78174770538471, -122.38925471078899 37.781737878981296, -122.38927482433482 37.781727773129006, -122.3892947128006 37.78171738970248, -122.38931437060262 37.78170673239614, -122.38933379102242 37.781695804922556, -122.38935296731852 37.78168461009354, -122.38937189501934 37.78167315068452, -122.38939056742934 37.781661431308954, -122.38940898007708 37.78164945474223, -122.38942712626702 37.78163722559779, -122.3894450003927 37.781624746669294, -122.38946259800561 37.78161202163302, -122.38977179121112 37.78136648514521, -122.3905410408086 37.78197667519915, -122.39057484568262 37.78194983038731, -122.39115433902688 37.78240949030282, -122.39111961006925 37.782436923271014, -122.39060514526447 37.782843297521026, -122.3898423576837 37.78344581063193, -122.38960901141947 37.783260715695384, -122.38907259448764 37.78283521601019, -122.38901529799179 37.78278976588701, -122.38899083599284 37.782809190478545, -122.38898948985457 37.782808141408914, -122.38898812031579 37.78280710983725, -122.3889867285804 37.78280609844777, -122.38898531462539 37.78280510633972, -122.38898387958585 37.782804133494885, -122.38898242234959 37.78280318083232, -122.38898094520974 37.78280224921643, -122.38897944814322 37.782801337746434, -122.38897793003802 37.78280044734127, -122.38897639316419 37.78279957796471, -122.38897483752169 37.782798729616594, -122.38897326313348 37.78279790319792, -122.38897167226959 37.78279709867221, -122.38897006266 37.78279631607585, -122.38896843546266 37.78279555629153, -122.38896679294757 37.782794819282856, -122.38896513397977 37.78279410506798, -122.38896345969427 37.78279341362881, -122.38896177124903 37.78279274584791, -122.38896006748611 37.78279210084267, -122.38895834958629 37.78279148039657, -122.3889566186618 37.78279088359057, -122.38895487471262 37.78279031042471, -122.38895311776156 37.782789761799776, -122.38895135121395 37.782789237661305, -122.38894957166444 37.78278873806375, -122.38894778138324 37.78278826297078, -122.38894598152822 37.78278781326507, -122.3889441720766 37.78278738804573, -122.38894235305112 37.782786988213665, -122.38894052558695 37.782786613750645, -122.38893869081906 37.78278626463851, -122.38893684761241 37.78278594089545, -122.38893499823716 37.782785642484995, -122.38893314271611 37.78278537030815, -122.38893128102643 37.78278512346395, -122.3889294143031 37.782784901934264, -122.3889275437041 37.78278470660171, -122.38892566809436 37.78278453748454, -122.388923789744 37.78278439454632, -122.38892190751798 37.78278427780527, -122.38892002479845 37.782784186305946, -122.38891813822616 37.782784121904655, -122.3889162522954 37.782784082726934, -122.38891436478197 37.78278407061083, -122.38891247791011 37.78278408371828, -122.38891059056762 37.78278412296835, -122.3889087050476 37.78278418922551, -122.38890682130415 37.78278428068802, -122.38890494049525 37.782784398238604, -122.38890306150876 37.78278454279626, -122.3889011865689 37.782784712522954, -122.38889931569864 37.78278490831947, -122.38889744889795 37.782785130185886, -122.38889558843692 37.78278537808575, -122.38889373202254 37.78278565115467, -122.38889188308285 37.782785950238896, -122.38889004048276 37.78278627535659, -122.38888820531157 37.78278662468795, -122.38888637875009 37.78278700001641, -122.38888455966328 37.78278740136018, -122.38888275027544 37.782787826881226, -122.38888095060945 37.782788277480314, -122.38887916180028 37.78278875313937, -122.38887738271299 37.782789253876494, -122.38887561445968 37.782789778772695, -122.38887385817532 37.78279032780979, -122.38887211615305 37.782790901852245, -122.38887038494177 37.782791499152914, -122.38886866796956 37.782792120558135, -122.38886696410141 37.78279276608606, -122.3888652755845 37.78279343479946, -122.38886360128369 37.78279412671654, -122.38886194346912 37.782794841800936, -122.38886030100583 37.78279558007081, -122.38885867500579 37.7827963406072, -122.38885706660415 37.78279712339183, -122.38885547466587 37.78279792844296, -122.38885390143807 37.782798754823325, -122.38885234583152 37.78279960435284, -122.38885081004764 37.782800474292586, -122.38884929297424 37.78280136556154, -122.38884779685846 37.78280227722259, -122.38884631947614 37.78280321111375, -122.38884486414065 37.782804163577076, -122.38884342862784 37.78280513645066, -122.38884201634274 37.78280612967991, -122.38884062496946 37.78280714149953, -122.38883925568892 37.78280817369302, -122.38883791070242 37.78280922352149, -122.38883658776277 37.78281029192218, -122.3888352891401 37.78281137885867, -122.38883401481145 37.78281248343009, -122.3888327647769 37.78281360563653, -122.3888315390134 37.782814744577074, -122.38883033867907 37.78281590113444, -122.388829164863 37.7828170734887, -122.38882801643022 37.782818261658086, -122.38882689340359 37.78281946654343, -122.38882579800743 37.78282068630669, -122.38882472908372 37.782821920065174, -122.38882368894839 37.782823169584226, -122.38882267417347 37.78282443401752, -122.38882168923028 37.78282571058987, -122.38882073189467 37.782827001139225, -122.38881980216654 37.78282830566568, -122.38881890340527 37.78282962231294, -122.38881803218277 37.78283095023474, -122.38881718967998 37.78283229121459, -122.3888163781211 37.782833643414364, -122.38881559637106 37.78283500685239, -122.38881484327197 37.78283638064589, -122.38881412222894 37.78283776474031, -122.38881343094896 37.782839158271244, -122.38881277056713 37.78284056122047, -122.38881214108335 37.782841973588035, -122.38881154247477 37.782843394472984, -122.38881097585356 37.782844822956406, -122.38881044008463 37.782846259056456, -122.38880993516796 37.782847702773125, -122.3888094644858 37.782849153150984, -122.38880902461014 37.78285060934379, -122.38880861556383 37.78285207225236, -122.38880823957118 37.782853540038666, -122.38880789663219 37.7828550127027, -122.3888075856118 37.782856490262624, -122.38880730762212 37.78285797179941, -122.38880706150525 37.78285945643044, -122.38880684841912 37.782860945038344, -122.38880666718288 37.78286243583962, -122.3888065200895 37.782863929698735, -122.38880640595815 37.782865424832224, -122.38880632363086 37.782866920357385, -122.3888062754465 37.782868418940375, -122.38880625902028 37.78286991611342, -122.38880627553328 37.782871413659954, -122.38880632612037 37.78287291156181, -122.38880640846574 37.78287440805366, -122.38880652370436 37.78287590311735, -122.38880667294843 37.782877395833836, -122.38880685395077 37.78287888714029, -122.38880706893563 37.78288037519875, -122.38880731563292 37.782881860045485, -122.3888075951777 37.782883341662355, -122.38880790641198 37.78288481916671, -122.38880825158299 37.78288629162134, -122.38880862842062 37.782887759062596, -122.38880903692488 37.78288922149051, -122.38880947820792 37.78289067798599, -122.38880995111171 37.7828921276664, -122.38881045565921 37.78289357143263, -122.38881099293972 37.78289500746478, -122.38881156068304 37.782896435799195, -122.3888121600243 37.782897856417726, -122.38881278978252 37.78289926753686, -122.38881345113874 37.78290067094008, -122.38881414404695 37.78290206482573, -122.38881486621433 37.78290344832929, -122.38881561991082 37.7829048214144, -122.38881640286642 37.78290618411749, -122.3888172150582 37.782907535537674, -122.38881805764414 37.78290887655757, -122.38881893055544 37.782910204474724, -122.38881983043288 37.782911521145344, -122.38882076063572 37.78291282471313, -122.38882171889384 37.78291411521456, -122.38882270518444 37.78291539174867, -122.38882372064246 37.78291665429742, -122.38882476188569 37.78291790381606, -122.38882583113846 37.78291913846666, -122.38882692837781 37.78292035734827, -122.38882805135655 37.78292156139812, -122.388829201164 37.7829227487964, -122.38883037557578 37.78292392138115, -122.38883157679327 37.782925076413406, -122.38883280259225 37.78292621573131, -122.38883405290396 37.782927336632284, -122.38883532890924 37.78292844089979, -122.38883795107584 37.78293059513944, -122.38881349011923 37.7829500196755, -122.38964427801886 37.783609023314575, -122.3889715792591 37.78414320685376, -122.38876741798332 37.78430532672395, -122.38845806899973 37.7845509726418, -122.38844742214147 37.784542527609744, -122.3884464801241 37.78454312668203, -122.38844552416514 37.784543713360726, -122.38844455535396 37.78454428582587, -122.38844357487133 37.78454484586099, -122.38844258153645 37.784545391682634, -122.38844157648438 37.7845459232726, -122.3884405608502 37.784546440612665, -122.38843953238661 37.7845469446401, -122.38843849447592 37.78454743439946, -122.3884374448481 37.784547909927156, -122.38843638461519 37.78454837030409, -122.38843531604738 37.784548815493956, -122.38843423687455 37.78454924553317, -122.38843314825462 37.784549661304276, -122.38843205132274 37.784550062789165, -122.38843094487501 37.78455044730349, -122.3884298301153 37.78455081753155, -122.38842870815579 37.78455117255437, -122.3884275778384 37.78455151148928, -122.38842644143338 37.784551834299904, -122.38842529669341 37.78455214192349, -122.38842414697798 37.7845524325037, -122.38842298895052 37.78455270879773, -122.38842182708265 37.78455296803026, -122.38842065799196 37.78455321115671, -122.3884194850838 37.78455343812247, -122.38841830608798 37.78455364896399, -122.38841712325168 37.784553842744025, -122.38841593662077 37.78455402126424, -122.38841474614937 37.784554182722964, -122.38841355186047 37.784554328021066, -122.38841235486619 37.78455445623952, -122.38841115518942 37.78455456827911, -122.3884099539424 37.784554663220916, -122.38840875001287 37.784554741983825, -122.38840754451309 37.784554803648916, -122.38840633746587 37.784554849117015, -122.38840513111845 37.784554877450915, -122.38840392206572 37.784554888705124, -122.38840271487075 37.78455488370782, -122.38840150726347 37.78455486249536, -122.38840030035604 37.784554824148636, -122.38839909414844 37.784554768667725, -122.38839788979864 37.784554696935295, -122.38839668728373 37.784554608050456, -122.38839548662668 37.78455450291407, -122.38839428780449 37.78455438062528, -122.3883930931332 37.784554242949476, -122.38839190143183 37.78455408810308, -122.38839071270051 37.78455391608614, -122.38838952812 37.78455372868213, -122.38838834764456 37.784553524089375, -122.388387172455 37.78455330409136, -122.38838600252852 37.78455306778728, -122.38838483784211 37.78455281427629, -122.38838367730654 37.78455254537823, -122.38838252430419 37.78455226013771, -122.38838137769989 37.78455195857298, -122.3883802375166 37.78455164158477, -122.3883791048894 37.78455130915498, -122.38837797981823 37.784550961283635, -122.38837686230312 37.78455059797064, -122.38837575232121 37.784550218315246, -122.38837465105334 37.78454982410091, -122.38837355961162 37.7845494144086, -122.38837247686106 37.78454898925649, -122.38837140282459 37.78454854954549, -122.38837033977224 37.7845480952392, -122.388369286569 37.78454762635577, -122.388368243192 37.78454714199441, -122.38836721198005 37.78454664482124, -122.3883661905943 37.78454613217013, -122.38836518135072 37.7845456058064, -122.38836418311422 37.784545065748205, -122.38836319701983 37.78454451197742, -122.38836222304475 37.78454394359312))","false"
"130","130-E","16499.98815","514.999738","POLYGON ((-122.41978131717475 37.783122529899195, -122.42025110344095 37.78306270519171, -122.42026754957426 37.78314405416721, -122.42028810760439 37.783245741503066, -122.42030181298912 37.78331353305731, -122.42031688823688 37.78338810287441, -122.41984709996552 37.7834479278405, -122.41978131717475 37.783122529899195))","false"
"130","130-E","43572.50935","1052.657111","POLYGON ((-122.39568950143943 37.78457372059632, -122.3962289896121 37.7841492136814, -122.39635677125231 37.78404866418475, -122.39644866836697 37.78412137916785, -122.3967325792203 37.78389797272871, -122.39698138173598 37.7840948408585, -122.39670511156311 37.78431223465415, -122.39656930291477 37.78441909956142, -122.39650352144004 37.784366442811766, -122.39596334310808 37.784791494680064, -122.39568950143943 37.78457372059632))","false"
"130","130-E","10080.00937","408.000095","POLYGON ((-122.41949996713716 37.784114483037285, -122.41978696793244 37.78407793681733, -122.4198527527292 37.78440333468101, -122.41956574957389 37.78443988107741, -122.41949996713716 37.784114483037285))","false"
"105","105-X","38448.75262","834.267877","POLYGON ((-122.39031230076982 37.78744653863137, -122.39064567645012 37.78718300401362, -122.39098253043272 37.7874497087712, -122.39029414646883 37.78799387829292, -122.3899628939973 37.78772274248359, -122.39031230076982 37.78744653863137))","false"
"105","105-X","26628.40045","655.841963","POLYGON ((-122.38966045540322 37.78976688680505, -122.39002355969382 37.78948021691138, -122.39046268782744 37.789830509294084, -122.39009958351917 37.790117180521584, -122.38966045540322 37.78976688680505))","false"
"110","110-X","14798.7977","518.168605","POLYGON ((-122.4086191838551 37.78453328143123, -122.40921385198128 37.78445837836886, -122.40925932970369 37.784689009630576, -122.40902436670913 37.78471860524233, -122.40866474976534 37.78476436567409, -122.4086191838551 37.78453328143123))","false"
"110","110-X","12375.02292","500.001121","POLYGON ((-122.40783885251338 37.78481231156382, -122.40780407776755 37.78463594534201, -122.40840216466087 37.78456061617585, -122.40844229033341 37.78476411408435, -122.40810052532206 37.78480716045717, -122.40809517587884 37.78478002768034, -122.40783885251338 37.78481231156382))","false"
"120","120-F","8898.30277","443.745388","POLYGON ((-122.40940968495384 37.78057303613959, -122.40953243043441 37.780476262876476, -122.40992215237021 37.780785751730086, -122.40976894768079 37.780906900082854, -122.4095869151233 37.78076234238504, -122.40961760040311 37.78073814882925, -122.40940968495384 37.78057303613959))","false"
"105","105-F","352512.46817","2505.24516","POLYGON ((-122.3896371488727 37.78606352319875, -122.3886104807642 37.785243637952455, -122.388585790846 37.78526311114809, -122.3885829966514 37.78526120568829, -122.38858153383416 37.78526025851714, -122.38858004997738 37.785259332410796, -122.3885785473284 37.78525842643208, -122.38857702479781 37.78525754240077, -122.38857548233986 37.785256678515324, -122.38857392113547 37.78525583655913, -122.38857234231966 37.78525501651407, -122.38857074475743 37.78525421839828, -122.38856913071888 37.78525344217544, -122.38856750022693 37.785252688746354, -122.3885658521465 37.78525195812922, -122.38856418872477 37.78525124938687, -122.3885625100306 37.78525056522173, -122.38856081715312 37.785249903814005, -122.38855910895732 37.785249265181875, -122.38855738778211 37.785248651991495, -122.38855565242365 37.78524806155853, -122.38855390519787 37.78524749564826, -122.38855214610486 37.78524695426075, -122.3885503739865 37.785246436513255, -122.38854859229397 37.78524594415298, -122.38854679986919 37.78524547629721, -122.38854499671224 37.78524503294604, -122.38854318398103 37.78524461498206, -122.38854136281068 37.78524422238706, -122.38853953317826 37.78524385426026, -122.3885376951296 37.78524351240334, -122.38853585091196 37.785243195879, -122.38853399939022 37.785242904705584, -122.38853214285743 37.78524263974744, -122.3885302790206 37.7852424001401, -122.3885284113078 37.785242186729946, -122.38852653856111 37.785241998634255, -122.38852466193845 37.785241836735686, -122.38852278257485 37.78524170101607, -122.38852090047044 37.78524159147536, -122.38851901562516 37.78524150811364, -122.38851713028625 37.78524144999369, -122.38851524336442 37.785241418935335, -122.38851335597187 37.78524141401955, -122.38851146922073 37.78524143432733, -122.38850958199892 37.78524148077771, -122.38850769659943 37.785241554235135, -122.38850581413438 37.78524165378064, -122.3885039334459 37.78524177853152, -122.38850205569187 37.78524192937043, -122.38850018089529 37.78524210719822, -122.38849831128042 37.78524231017689, -122.38849644689307 37.78524254010805, -122.38849458652949 37.78524279430742, -122.38849273250565 37.78524307454026, -122.38849088597946 37.785243381689284, -122.38848904461214 37.7852437130883, -122.38848721185462 37.785244070484445, -122.38848538654908 37.78524445299512, -122.38848357096552 37.78524486058387, -122.3884817639689 37.78524529326894, -122.38847996671721 37.78524575193296, -122.38847818027685 37.78524623385525, -122.38847640471647 37.78524674173829, -122.38847463996744 37.78524727287965, -122.38847288834562 37.78524782904451, -122.38847114755796 37.7852484093685, -122.38846942100975 37.78524901379707, -122.38846770756592 37.785249642348354, -122.38846600833855 37.78525029410338, -122.38846432335062 37.78525096996291, -122.38846265482645 37.78525166808901, -122.38846100054168 37.78525239031964, -122.38845936269779 37.785253133915965, -122.38845774134056 37.78525390067962, -122.38845613760505 37.78525469059248, -122.38845455144548 37.785255501852824, -122.3884529828618 37.78525633446066, -122.38845143187699 37.78525718931682, -122.38844990187332 37.78525806546596, -122.38844839058063 37.785258962944376, -122.38844689911114 37.78525988083313, -122.3884454285999 37.785260819113965, -122.38844397791179 37.78526177780511, -122.388442549317 37.78526275687017, -122.38844114279264 37.78526375540836, -122.38843975718073 37.78526477253697, -122.38843839479722 37.785265810021336, -122.38843705557335 37.785266865158924, -122.38843573953211 37.785267938850566, -122.38843444780848 37.785269031078094, -122.38843318035671 37.78527014003989, -122.38843193722268 37.785271267537524, -122.3884307183375 37.785272410868565, -122.3884295260173 37.78527357179828, -122.38842835794594 37.785274748561356, -122.38842721755174 37.7852759420041, -122.38842610251866 37.78527715036121, -122.38842501400464 37.78527837451529, -122.38842395425701 37.785279613529234, -122.38842291984753 37.78528086655664, -122.38842191420443 37.78528213444392, -122.38842093614684 37.78528341540746, -122.38841998683262 37.78528471032995, -122.38841906621604 37.78528601740973, -122.38841817432004 37.78528733754766, -122.38841731112166 37.78528866984284, -122.38841647773307 37.78529001337633, -122.3884156741772 37.78529136904885, -122.38841490040826 37.78529273505889, -122.38841415756126 37.78529411138812, -122.38841344338897 37.78529549897377, -122.38841276122801 37.78529689505883, -122.38841210998892 37.78529830146316, -122.38841148846814 37.78529971550234, -122.38841089898146 37.78530113894173, -122.3884103414602 37.78530256907886, -122.38840981368004 37.785304007751705, -122.38840931900044 37.785305453104066, -122.38840885628625 37.785306905154094, -122.38840842553749 37.78530836390185, -122.3884080267084 37.785309827545625, -122.3884076598218 37.78531129698624, -122.38840732598996 37.78531277130469, -122.38840702405487 37.78531424961831, -122.38840675401644 37.785315731927064, -122.38840651814498 37.78531721819468, -122.3884063141473 37.785318707556584, -122.38840614313565 37.78532019909379, -122.38840600397488 37.78532169282449, -122.38840589893528 37.78532318871236, -122.38840582683582 37.785324684973794, -122.38840578656438 37.78532618252788, -122.3884057803682 37.7853276804374, -122.38840580595426 37.78532917783787, -122.38840586561561 37.78533067559381, -122.3884059581713 37.785332171921674, -122.38840608246346 37.78533366593879, -122.38840624078502 37.78533515850966, -122.38840643084308 37.78533664876982, -122.38840665490764 37.785338136682874, -122.38840691066278 37.785339620483526, -122.38840719924367 37.785341100153595, -122.38840752067311 37.78534257659389, -122.38840787377023 37.78534404802091, -122.38840825967016 37.78534551441651, -122.38840867834996 37.78534697487985, -122.38840912753948 37.78534842944723, -122.38840960950881 37.78534987808236, -122.38841012421226 37.785351318983494, -122.38841066940253 37.7853527530879, -122.38841124619172 37.785354179476464, -122.38841185455705 37.78535559724841, -122.38841249336342 37.78535700642193, -122.3884131637458 37.78535840697882, -122.38841386454632 37.78535979803639, -122.38841459574202 37.78536117869387, -122.38841535733286 37.785362548951156, -122.38841614931894 37.7853639088083, -122.38841697054225 37.78536525738266, -122.38841782100279 37.785366594674215, -122.38841870178972 37.7853679188631, -122.3884196106789 37.78536923178734, -122.38842054875936 37.785370531627116, -122.38842151489622 37.78537181840058, -122.38842250908937 37.785373092107726, -122.38842353129303 37.78537435094686, -122.3884245815072 37.78537559491804, -122.3884256586426 37.785376825841034, -122.38842676260765 37.78537804011255, -122.3884278934481 37.78537923953423, -122.38842905000605 37.78538042322343, -122.38843023228138 37.78538159118012, -122.38843144022833 37.785382741602696, -122.38843267273477 37.785383875410076, -122.38840798272334 37.785403348567975, -122.38826781012027 37.78529227729082, -122.38826813148046 37.78528834737655, -122.388291425378 37.78500380491173, -122.38830179045266 37.784877194694175, -122.38830611835112 37.78487774541142, -122.38831045720075 37.7848782355721, -122.38831480700149 37.78487866517623, -122.38831916437111 37.784879035179074, -122.38832352928664 37.78487934467989, -122.38832790061296 37.78487959369681, -122.38833227719209 37.784879781347186, -122.38833665793487 37.78487990945089, -122.3883410393901 37.78487997626075, -122.38834542158078 37.78487998267764, -122.38834980448401 37.784879927800695, -122.38835418471736 37.7848798125853, -122.38835856114586 37.78487963704966, -122.38836293376941 37.78487940119374, -122.38836730143008 37.784879104134866, -122.38837166074549 37.78487874682849, -122.38837601169286 37.78487832837371, -122.38838035318271 37.7848778505904, -122.38838468294507 37.78487731351489, -122.38838899979892 37.784876715363765, -122.38839330379017 37.78487605793865, -122.38839759262568 37.7848753403751, -122.3884018651933 37.78487456359207, -122.38840611924579 37.78487372852684, -122.38841035478313 37.78487283517934, -122.38841456948941 37.784871881784305, -122.38841876343325 37.78487087104429, -122.3884229343216 37.78486980209471, -122.3884270810194 37.78486867495384, -122.38843120130237 37.784867491459735, -122.38843529628261 37.78486625069331, -122.3884393625778 37.78486495360996, -122.38844340018792 37.784863600209725, -122.38844740686575 37.78486219142982, -122.38845138261132 37.78486072727019, -122.38845532515441 37.78485920776723, -122.38845923451792 37.784857633821844, -122.38846310731965 37.78485600638931, -122.38846694469451 37.784854325451505, -122.38847074439539 37.78485259194567, -122.38847450415206 37.78485080590813, -122.3884782251225 37.78484896822154, -122.38848190617168 37.78484707890411, -122.3884855439172 37.78484513891122, -122.38848913838211 37.78484314914375, -122.38849268843123 37.784841109619805, -122.38849619295235 37.784839021258485, -122.38849965196852 37.78483688496062, -122.38850306318653 37.784834699861705, -122.38850642556304 37.784832469583336, -122.38851287205226 37.784827962114456, -122.38851708727822 37.78482484129813, -122.38852023124348 37.784822417152895, -122.38852332073768 37.78481994972074, -122.3885263558066 37.78481744080347, -122.38852933529232 37.78481488951834, -122.38984619922581 37.783769188860255, -122.3904008711724 37.78420915786509, -122.39108011596744 37.78474792577528, -122.39108017006913 37.78485377294251, -122.39084027366913 37.785111777058006, -122.39017676371968 37.78563665998752, -122.3896371488727 37.78606352319875))","false"
