"vehicle_position_date_time","vehicle_id","loc_x","loc_y","heading","average_speed"
"2021-01-04T16:11:45.000","8611","-122.394737","37.79311","120","0"
"2021-01-04T16:11:46.000","7281","-122.406464","37.78685","165","0"
"2021-01-04T16:11:46.000","7290","-122.394302","37.777576","30","0"
"2021-01-04T16:11:46.000","6544","-122.437691","37.714985","300","9"
"2021-01-04T16:11:47.000","2060","-122.4291","37.769112","345","0"
"2021-01-04T16:11:47.000","8611","-122.394737","37.79311","120","0"
"2021-01-04T16:11:48.000","1417","-122.426979","37.746483","165","7"
"2021-01-04T16:11:48.000","5772","-122.39859","37.791183","45","7"
"2021-01-04T16:11:49.000","8746","-122.403091","37.711857","30","0"
"2021-01-04T16:11:49.000","2054","-122.384575","37.751484","0","0"
"2021-01-04T16:11:51.000","6689","-122.412193","37.807217","345","0"
"2021-01-04T16:11:52.000","6591","-122.397003","37.77549","45","18"
"2021-01-04T16:11:52.000","1417","-122.426971","37.746422","165","0"
"2021-01-04T16:11:53.000","6570","-122.504372","37.781906","300","0"
"2021-01-04T16:11:53.000","6553","-122.508888","37.760201","30","0"
"2021-01-04T16:11:54.000","8831","-122.404297","37.710129","30","0"
"2021-01-04T16:11:54.000","8638","-122.404488","37.754467","255","13"
"2021-01-04T16:11:54.000","7270","-122.458763","37.803543","345","1"
"2021-01-04T16:11:55.000","1414","-122.447212","37.72187","180","0"
"2021-01-04T16:11:56.000","6706","-122.419739","37.764702","165","0"
"2021-01-04T16:11:56.000","8858","-122.389824","37.774323","345","0"
"2021-01-04T16:11:57.000","1417","-122.426971","37.746422","165","0"
"2021-01-04T16:11:57.000","1487","-122.385956","37.752274","210","0"
"2021-01-04T16:11:58.000","8627","-122.432915","37.764404","225","2"
"2021-01-04T16:11:58.000","2044","-122.446587","37.722343","0","0"
"2021-01-04T16:11:58.000","8933","-122.494789","37.745449","165","17"
"2021-01-04T16:11:58.000","6679","-122.419258","37.760868","345","6"
"2021-01-04T16:11:59.000","5831","-122.430191","37.778873","255","14"
"2021-01-04T16:11:59.000","5795","-122.484604","37.772598","255","0"
"2021-01-04T16:11:59.000","6658","-122.445847","37.723","255","21"
"2021-01-04T16:12:00.000","2024","-122.384628","37.752361","0","0"
"2021-01-04T16:12:00.000","6693","-122.404739","37.784084","30","23"
"2021-01-04T16:12:01.000","8962","-122.394463","37.794285","315","0"
"2021-01-04T16:12:02.000","7209","-122.408913","37.763878","0","0"
"2021-01-04T16:12:02.000","8901","-122.40773","37.784527","225","19"
"2021-01-04T16:12:03.000","5781","-122.446808","37.784454","345","0"
"2021-01-04T16:12:04.000","5744","-122.40947","37.76366","345","0"
"2021-01-04T16:12:04.000","5716","-122.389481","37.760712","0","0"
"2021-01-04T16:12:05.000","6633","-122.509399","37.779095","165","0"
"2021-01-04T16:12:05.000","5718","-122.43367","37.7878","165","0"
"2021-01-04T16:12:05.000","8740","-122.452362","37.745602","90","0"
"2021-01-04T16:12:06.000","6637","-122.417892","37.786171","255","0"
"2021-01-04T16:12:06.000","5864","-122.4468","37.784302","0","0"
"2021-01-04T16:12:07.000","1538","-122.384476","37.752544","0","0"
"2021-01-04T16:12:08.000","5831","-122.431343","37.778717","255","24"
"2021-01-04T16:12:09.000","2029","-122.385635","37.751972","0","0"
"2021-01-04T16:12:09.000","8834","-122.407715","37.784279","30","6"
"2021-01-04T16:12:10.000","5768","-122.399246","37.795143","75","16"
"2021-01-04T16:12:10.000","8742","-122.445282","37.746983","255","19"
"2021-01-04T16:12:10.000","6542","-122.491608","37.779785","45","0"
"2021-01-04T16:12:11.000","5751","-122.408707","37.763489","165","0"
"2021-01-04T16:12:12.000","1546","-122.44603","37.7201","15","0"
"2021-01-04T16:12:12.000","6635","-122.422844","37.741116","195","8"
"2021-01-04T16:12:12.000","6706","-122.41964","37.763962","165","17"
"2021-01-04T16:12:13.000","1417","-122.42691","37.74575","165","12"
"2021-01-04T16:12:13.000","6575","-122.39991","37.790077","210","7"
"2021-01-04T16:12:14.000","6530","-122.43589","37.769138","150","1"
"2021-01-04T16:12:14.000","5841","-122.447136","37.796978","165","0"
"2021-01-04T16:12:14.000","5720","-122.410393","37.765617","45","3"
"2021-01-04T16:12:15.000","2040","-122.384712","37.752373","0","0"
"2021-01-04T16:12:16.000","6701","-122.418839","37.755638","165","3"
"2021-01-04T16:12:16.000","8743","-122.388222","37.740196","210","0"
"2021-01-04T16:12:16.000","5778","-122.475914","37.784344","255","17"
"2021-01-04T16:12:17.000","8719","-122.389359","37.768177","165","22"
"2021-01-04T16:12:17.000","8946","-122.478638","37.727402","150","19"
"2021-01-04T16:12:18.000","6692","-122.426987","37.784988","75","17"
"2021-01-04T16:11:32.000","6667","-122.394615","37.79216","225","0"
"2021-01-04T16:11:32.000","8512","-122.41127","37.741367","180","14"
"2021-01-04T16:11:32.000","6548","-122.502892","37.760578","75","0"
"2021-01-04T16:11:33.000","6547","-122.452621","37.723743","90","0"
"2021-01-04T16:11:34.000","5814","-122.447052","37.784588","345","0"
"2021-01-04T16:11:34.000","5822","-122.436798","37.770157","135","12"
