"id_no","start_date","start_date_month","start_date_day","start_date_year","end_date","end_date_month","end_date_day","end_date_year","exhibition_type","title","gallery_site","gallery_terminal","gallery_area","gallery_level","gallery_name"
"286","1995-03-10T00:00:00.000","3","10","1995","1995-05-17T00:00:00.000","5","17","1995","General","Bread: The Staff of Life","D04","T2","D","D","D-04 Central Gallery"
"329","1995-03-16T00:00:00.000","3","16","1995","1995-04-15T00:00:00.000","4","15","1995","General","The M.H. de Young Memorial Museum","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"330","1995-04-16T00:00:00.000","4","16","1995","1995-06-15T00:00:00.000","6","15","1995","General","Recycling the Bay Area: The Clean City Coalition Artist in Residence Program","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"306","1995-04-28T00:00:00.000","4","28","1995","1995-07-17T00:00:00.000","7","17","1995","Aviation","Peace: Aircraft Recognition Materials of World War II","D05","T2","D","D","D-05 Central South Connector"
"249","1995-05-01T00:00:00.000","5","1","1995","1995-08-01T00:00:00.000","8","1","1995","General","Hawai'ian Kapas and Samoan Tapas","D01","T2","D","D","D-01 Central North Connector"
"197","1995-05-26T00:00:00.000","5","26","1995","1995-09-20T00:00:00.000","9","20","1995","General","Robots","A03","T1","A","D","A-03 Entrance Lobby A"
"287","1995-05-26T00:00:00.000","5","26","1995","1995-11-15T00:00:00.000","11","15","1995","General","World Beat","D04","T2","D","D","D-04 Central Gallery"
"331","1995-06-16T00:00:00.000","6","16","1995","1995-07-15T00:00:00.000","7","15","1995","General","San Francisco Public Schools: School of the Arts","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"332","1995-07-16T00:00:00.000","7","16","1995","1995-09-15T00:00:00.000","9","15","1995","General","Tenderloin Neighborhood Development Center","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"751","1995-08-12T00:00:00.000","8","12","1995","1995-10-06T00:00:00.000","10","6","1995","General","Local Break: California's Biggest Wave and the Surfers Who Ride It","B02","T1","B","D","B-02 Gate 26"
"250","1995-08-18T00:00:00.000","8","18","1995","1996-02-15T00:00:00.000","2","15","1996","General","Vintage Ukuleles","D01","T2","D","D","D-01 Central North Connector"
"388","1995-09-05T00:00:00.000","9","5","1995","1996-02-28T00:00:00.000","2","28","1996","General","Cuisine: In the Kitchen, On the Table","F02","T3","F","D","F-02 North Connector"
"333","1995-09-16T00:00:00.000","9","16","1995","1995-11-15T00:00:00.000","11","15","1995","General","The First Exposures Program","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"198","1995-10-03T00:00:00.000","10","3","1995","1996-03-25T00:00:00.000","3","25","1996","General","The Walking Stick","A03","T1","A","D","A-03 Entrance Lobby A"
"55","1995-11-13T00:00:00.000","11","13","1995","2013-10-31T00:00:00.000","10","31","2013","General","Aquarium:  Underwater Planet","C01","T1","C","D","C-01 Aquarium"
"334","1995-11-16T00:00:00.000","11","16","1995","1996-01-15T00:00:00.000","1","15","1996","General","Stop the Transmission: Mayor's Office on AIDS","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"200","1995-12-01T00:00:00.000","12","1","1995","1996-06-30T00:00:00.000","6","30","1996","General","Cross-Cultural Design","B01","T1","B","D","B-01 Gate 20"
"251","1995-12-01T00:00:00.000","12","1","1995","1996-04-01T00:00:00.000","4","1","1996","General","International Character Toys from the Collection of Teruhisa Kitahara","D02","T2","D","D","D-02 Central Fountain Gallery"
"288","1995-12-01T00:00:00.000","12","1","1995","1996-04-30T00:00:00.000","4","30","1996","General","International Character Toys","D04","T2","D","D","D-04 Central Gallery"
"669","1996-01-01T00:00:00.000","1","1","1996","1996-03-30T00:00:00.000","3","30","1996","General","Homage to Chocolate","C02","T1","C","D","C-02 Gate 40 Gallery"
"219","1996-01-15T00:00:00.000","1","15","1996","1996-03-30T00:00:00.000","3","30","1996","General","Rice Harvest in Nepal","B02","T1","B","D","B-02 Gate 26"
"335","1996-01-16T00:00:00.000","1","16","1996","1996-03-15T00:00:00.000","3","15","1996","General","First Exposures Program","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"307","1996-02-09T00:00:00.000","2","9","1996","1996-05-15T00:00:00.000","5","15","1996","General","Award Winning Costumes by Eiko Ishioka from the film Bram Stoker's Dracula, Directed by Francis Ford Coppola","D05","T2","D","D","D-05 Central South Connector"
"28","1996-03-01T00:00:00.000","3","1","1996","1997-03-20T00:00:00.000","3","20","1997","General","Puppet Theaters of Paris","D01","T2","D","D","D-01 Central North Connector"
"158","1996-03-15T00:00:00.000","3","15","1996","1996-09-15T00:00:00.000","9","15","1996","General","Boomerang","F02","T3","F","D","F-02 North Connector"
"336","1996-03-16T00:00:00.000","3","16","1996","1996-05-15T00:00:00.000","5","15","1996","General","San Francisco Art Institute's 125th Anniversary","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"199","1996-04-01T00:00:00.000","4","1","1996","1996-11-06T00:00:00.000","11","6","1996","General","Red, White, and Blue: American Poltical Campaigns","A03","T1","A","D","A-03 Entrance Lobby A"
"230","1996-04-01T00:00:00.000","4","1","1996","1996-08-01T00:00:00.000","8","1","1996","General","Mingei","C03","T1","C","D","C-03 Entrance Lobby C"
"670","1996-04-01T00:00:00.000","4","1","1996","1996-06-30T00:00:00.000","6","30","1996","General","The Moving Image: Pre-Cinema and Early Cinema Viewing Devices","C02","T1","C","D","C-02 Gate 40 Gallery"
"374","1996-04-04T00:00:00.000","4","4","1996","1996-05-16T00:00:00.000","5","16","1996","General","San Francisco Bay Area Regional Poison Control Center","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"26","1996-05-01T00:00:00.000","5","1","1996","1997-01-13T00:00:00.000","1","13","1997","General","Historic and Contemporary Glass Art","D02","T2","D","D","D-02 Central Fountain Gallery"
"289","1996-05-01T00:00:00.000","5","1","1996","1996-10-01T00:00:00.000","10","1","1996","General","Treasures of the Earth and Sea","D04","T2","D","D","D-04 Central Gallery"
"221","1996-05-16T00:00:00.000","5","16","1996","1996-06-30T00:00:00.000","6","30","1996","General","Sail Tahiti","B02","T1","B","D","B-02 Gate 26"
"337","1996-05-16T00:00:00.000","5","16","1996","1996-07-15T00:00:00.000","7","15","1996","General","Bread and Roses: 25 Years of Volunteer Service in Marin","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"201","1996-07-01T00:00:00.000","7","1","1996","1997-01-01T00:00:00.000","1","1","1997","General","San Francisco Performing Arts Library and Museum","B01","T1","B","D","B-01 Gate 20"
"222","1996-07-01T00:00:00.000","7","1","1996","1996-08-30T00:00:00.000","8","30","1996","General","See the Music","B02","T1","B","D","B-02 Gate 26"
"619","1996-07-01T00:00:00.000","7","1","1996","1996-08-30T00:00:00.000","8","30","1996","General","Summer Games (The Olympics)","C02","T1","C","D","C-02 Gate 40 Gallery"
"672","1996-07-16T00:00:00.000","7","16","1996","1996-09-30T00:00:00.000","9","30","1996","General","Puppets of Asia","A03","T1","A","D","A-03 Entrance Lobby A"
"11","1996-09-01T00:00:00.000","9","1","1996","1997-03-01T00:00:00.000","3","1","1997","General","American Packaging Design from the 1850s to the 1980s","C02","T1","C","D","C-02 Gate 40 Gallery"
"671","1996-09-01T00:00:00.000","9","1","1996","1996-10-31T00:00:00.000","10","31","1996","Aviation","Airborne Amenities","B02","T1","B","D","B-02 Gate 26"
"338","1996-09-16T00:00:00.000","9","16","1996","1996-11-15T00:00:00.000","11","15","1996","General","Mayor's AIDS Office","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"229","1996-09-30T00:00:00.000","9","30","1996","1996-12-15T00:00:00.000","12","15","1996","Aviation","Toy Airplanes","C03","T1","C","D","C-03 Entrance Lobby C"
"673","1996-10-01T00:00:00.000","10","1","1996","1996-12-21T00:00:00.000","12","21","1996","General","The Animal Kingdom","A03","T1","A","D","A-03 Entrance Lobby A"
"2","1996-10-07T00:00:00.000","10","7","1996","1997-04-15T00:00:00.000","4","15","1997","General","Magical Menagerie: Carousel Animals and Memorabilia, 1850-1920","F02","T3","F","D","F-02 North Connector"
"7","1996-10-10T00:00:00.000","10","10","1996","1997-05-27T00:00:00.000","5","27","1997","General","African Furniture and Decorative Arts","D04","T2","D","D","D-04 Central Gallery"
"12","1996-10-10T00:00:00.000","10","10","1996","1997-01-27T00:00:00.000","1","27","1997","General","Celebrating the 45th Anniversary of I Love Lucy","C03","T1","C","D","C-03 Entrance Lobby C"
"18","1996-10-31T00:00:00.000","10","31","1996","1996-12-12T00:00:00.000","12","12","1996","General","Bay View Opera House","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"20","1996-11-07T00:00:00.000","11","7","1996","1997-04-24T00:00:00.000","4","24","1997","General","Barbie® Takes A Vacation to Exotic Places","A03","T1","A","D","A-03 Entrance Lobby A"
"339","1996-11-16T00:00:00.000","11","16","1996","1997-01-31T00:00:00.000","1","31","1997","General","San Francisco Firefighters' Toys Program","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"4","1996-11-22T00:00:00.000","11","22","1996","1997-04-02T00:00:00.000","4","2","1997","Aviation","Airport: Photographs by David Levinthal","F03","T3","F","D","F-03 Gate 76"
"29","1997-02-03T00:00:00.000","2","3","1997","1997-03-21T00:00:00.000","3","21","1997","General","Coral Reef Masterpieces","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"27","1997-02-28T00:00:00.000","2","28","1997","1997-04-02T00:00:00.000","4","2","1997","General","The Lunar Year: Artifacts and Tradition","C03","T1","C","D","C-03 Entrance Lobby C"
"8","1997-03-03T00:00:00.000","3","3","1997","1998-02-23T00:00:00.000","2","23","1998","General","Newborn Ancestors:  The Art and Articles of Plains Indian Children","D05","T2","D","D","D-05 Central South Connector"
"5","1997-03-21T00:00:00.000","3","21","1997","1997-10-31T00:00:00.000","10","31","1997","Aviation","Building for Air Travel","D01","T2","D","D","D-01 Central North Connector"
"40","1997-04-21T00:00:00.000","4","21","1997","1998-01-15T00:00:00.000","1","15","1998","Aviation","SFO Photographic History, 1927-1997","B02","T1","B","D","B-02 Gate 26"
"33","1997-04-27T00:00:00.000","4","27","1997","1997-11-10T00:00:00.000","11","10","1997","General","Shiny & New: Contemporary British Design in Metal","A03","T1","A","D","A-03 Entrance Lobby A"
"13","1997-05-02T00:00:00.000","5","2","1997","1997-07-28T00:00:00.000","7","28","1997","General","Meso-American Cultures","C03","T1","C","D","C-03 Entrance Lobby C"
"35","1997-05-18T00:00:00.000","5","18","1997","1997-11-28T00:00:00.000","11","28","1997","General","The Big Game","B04","T1","B","D","B-04 Entrance Lobby B"
"3","1997-05-30T00:00:00.000","5","30","1997","1997-09-30T00:00:00.000","9","30","1997","General","Sweet Dreams II","F02","T3","F","D","F-02 North Connector"
"39","1997-06-02T00:00:00.000","6","2","1997","1998-06-02T00:00:00.000","6","2","1998","General","Welcome to San Francisco: Everybody’s Favorite City","D07","T2","D","A","D-07 International Customs Area"
"65","1997-06-09T00:00:00.000","6","9","1997","1998-07-05T00:00:00.000","7","5","1998","General","Pueblo Pottery","D04","T2","D","D","D-04 Central Gallery"
"34","1997-08-01T00:00:00.000","8","1","1997","1998-04-17T00:00:00.000","4","17","1998","General","Office Design: Then and Now","C02","T1","C","D","C-02 Gate 40 Gallery"
"58","1997-08-01T00:00:00.000","8","1","1997","2011-12-01T00:00:00.000","12","1","2011","General","Kids Spot","D06","T2","D","D","D-06 Kids’ Spot"
"617","1997-09-01T00:00:00.000","9","1","1997","1998-02-01T00:00:00.000","2","1","1998","General","Angel's Kite (La estrella de Angel)","D11","T2","D","D","D-11 Central Wall (Duty Free)"
"42","1997-09-29T00:00:00.000","9","29","1997","1998-09-29T00:00:00.000","9","29","1998","Aviation","SFO: 1929-1997","F03","T3","F","D","F-03 Gate 76"
"25","1997-10-23T00:00:00.000","10","23","1997","1998-02-28T00:00:00.000","2","28","1998","General","He’e Nalu: Wave Riding","F02","T3","F","D","F-02 North Connector"
"6","1997-11-11T00:00:00.000","11","11","1997","1998-06-01T00:00:00.000","6","1","1998","General","Universal Circus","D01","T2","D","D","D-01 Central North Connector"
"57","1997-11-17T00:00:00.000","11","17","1997","1998-08-01T00:00:00.000","8","1","1998","General","The Museum of Packaging Antiquities","A03","T1","A","D","A-03 Entrance Lobby A"
"14","1997-12-05T00:00:00.000","12","5","1997","1998-07-21T00:00:00.000","7","21","1998","General","A Medley of Skates and Memorabilia","B04","T1","B","D","B-04 Entrance Lobby B"
"497","1998-01-01T00:00:00.000","1","1","1998","1988-07-31T00:00:00.000","7","31","1988","General","Chess Sets of the World","D10","T2","D","D","D-10 Central Cases (Currency Exchange)"
"61","1998-03-01T00:00:00.000","3","1","1998","1998-09-21T00:00:00.000","9","21","1998","General","Firefighters: Historic Memorabilia","C03","T1","C","D","C-03 Entrance Lobby C"
"501","1998-03-01T00:00:00.000","3","1","1998","1988-07-31T00:00:00.000","7","31","1988","General","Magic Posters from the Collection of Robert J. Albo, M.D.","D05","T2","D","D","D-05 Central South Connector"
"37","1998-03-06T00:00:00.000","3","6","1998","1998-05-03T00:00:00.000","5","3","1998","General","Japan 2000 - Contemporary Design","D05","T2","D","D","D-05 Central South Connector"
"31","1998-03-10T00:00:00.000","3","10","1998","1999-01-04T00:00:00.000","1","4","1999","General","Shaken Not Stirred: Cocktail Shakers and Design","F02","T3","F","D","F-02 North Connector"
"48","1998-04-20T00:00:00.000","4","20","1998","1999-01-25T00:00:00.000","1","25","1999","General","Fantastic Animals: Folk Art & Contemporary Crafts","C02","T1","C","D","C-02 Gate 40 Gallery"
"9","1998-05-10T00:00:00.000","5","10","1998","1998-10-19T00:00:00.000","10","19","1998","General","African Barbershop Signs","D05","T2","D","D","D-05 Central South Connector"
"46","1998-06-04T00:00:00.000","6","4","1998","1999-08-23T00:00:00.000","8","23","1999","General","Historic Boat Models of Polynesia, Micronesia, and Melanesia","D01","T2","D","D","D-01 Central North Connector"
"82","1998-07-01T00:00:00.000","7","1","1998","1998-10-19T00:00:00.000","10","19","1998","General","Kings, Chiefs, and Women of Power","D05","T2","D","D","D-05 Central South Connector"
"62","1998-07-27T00:00:00.000","7","27","1998","1998-10-31T00:00:00.000","10","31","1998","General","Japan 2000 - New Architecture","B01","T1","B","D","B-01 Gate 20"
"202","1998-07-27T00:00:00.000","7","27","1998","1998-10-31T00:00:00.000","10","31","1998","General","Japan 2000 - New Architecture","B02","T1","B","D","B-02 Gate 26"
"44","1998-07-30T00:00:00.000","7","30","1998","1999-04-01T00:00:00.000","4","1","1999","General","Platform Shoes - History - 60’s Fashion - Today","B04","T1","B","D","B-04 Entrance Lobby B"
"36","1998-08-15T00:00:00.000","8","15","1998","1999-05-01T00:00:00.000","5","1","1999","General","Fascination with Beauty","A03","T1","A","D","A-03 Entrance Lobby A"
"56","1998-10-01T00:00:00.000","10","1","1998",,,,,"General","Kids' Spot II","F04","T3","F","D","F-04 Gate 87a"
"85","1998-10-01T00:00:00.000","10","1","1998","1998-11-15T00:00:00.000","11","15","1998","Aviation","SFO: Building the Next Century","F03","T3","F","D","F-03 Gate 76"
"64","1998-10-15T00:00:00.000","10","15","1998","1999-09-20T00:00:00.000","9","20","1999","General","Lighting from Past to Present","C03","T1","C","D","C-03 Entrance Lobby C"
"93","1998-10-16T00:00:00.000","10","16","1998","1999-01-29T00:00:00.000","1","29","1999","Aviation","Toy Planes from SFO Collection","E03","T3","E","D","E-03 Entrance Lobby E"
"43","1998-11-01T00:00:00.000","11","1","1998","1999-05-05T00:00:00.000","5","5","1999","General","Sunkawakan: American Indians and the Horse","D05","T2","D","D","D-05 Central South Connector"
"63","1998-11-15T00:00:00.000","11","15","1998","1999-07-30T00:00:00.000","7","30","1999","General","A World View of Puppets","D04","T2","D","D","D-04 Central Gallery"
"67","1999-03-01T00:00:00.000","3","1","1999","1999-09-06T00:00:00.000","9","6","1999","General","On the Air","F02","T3","F","D","F-02 North Connector"
"68","1999-04-10T00:00:00.000","4","10","1999","1999-11-05T00:00:00.000","11","5","1999","General","Gearing Up","B04","T1","B","D","B-04 Entrance Lobby B"
"74","1999-05-10T00:00:00.000","5","10","1999","1999-10-10T00:00:00.000","10","10","1999","General","How Does Your Garden Grow?","A03","T1","A","D","A-03 Entrance Lobby A"
"107","1999-05-28T00:00:00.000","5","28","1999","2000-01-16T00:00:00.000","1","16","2000","General","Beauty and Culture","D05","T2","D","D","D-05 Central South Connector"
"32","1999-08-05T00:00:00.000","8","5","1999","2000-06-05T00:00:00.000","6","5","2000","General","East or West, Tea is Best","D04","T2","D","D","D-04 Central Gallery"
"84","1999-09-15T00:00:00.000","9","15","1999","2000-01-11T00:00:00.000","1","11","2000","General","A Moment in Time: The Twentieth Century at a Glance","F02","T3","F","D","F-02 North Connector"
"47","1999-09-20T00:00:00.000","9","20","1999","2000-07-05T00:00:00.000","7","5","2000","General","Something Borrowed, Something New: A World of Bridal Attire","D01","T2","D","D","D-01 Central North Connector"
"45","1999-10-01T00:00:00.000","10","1","1999","2000-05-10T00:00:00.000","5","10","2000","General","The Clown, the Prince, His Wife, and Her Zebra: A World of Puppetry","C03","T1","C","D","C-03 Entrance Lobby C"
"120","1999-10-15T00:00:00.000","10","15","1999","2000-02-22T00:00:00.000","2","22","2000","General","Year of the Dragon","A03","T1","A","D","A-03 Entrance Lobby A"
"102","1999-11-15T00:00:00.000","11","15","1999","2000-03-30T00:00:00.000","3","30","2000","General","Out to Lunch","B04","T1","B","D","B-04 Entrance Lobby B"
"99","2000-02-01T00:00:00.000","2","1","2000","2002-02-01T00:00:00.000","2","1","2002","Aviation","The Nut Tree Restaurant and Airfield Model Aircraft Collection I","F02","T3","F","D","F-02 North Connector"
"106","2000-02-25T00:00:00.000","2","25","2000","2000-09-20T00:00:00.000","9","20","2000","General","Toys from the Attic","A03","T1","A","D","A-03 Entrance Lobby A"
"94","2000-03-03T00:00:00.000","3","3","2000","2000-08-23T00:00:00.000","8","23","2000","General","Shibori: Expanding the Tradition","D05","T2","D","D","D-05 Central South Connector"
"420","2000-04-01T00:00:00.000","4","1","2000","2001-03-01T00:00:00.000","3","1","2001","Aviation","Biplanes: Selections from the Aviation Museum","F03","T3","F","D","F-03 Gate 76"
"100","2000-04-05T00:00:00.000","4","5","2000","2000-11-30T00:00:00.000","11","30","2000","General","Playing By Ear","B04","T1","B","D","B-04 Entrance Lobby B"
"147","2000-04-25T00:00:00.000","4","25","2000","2006-01-01T00:00:00.000","1","1","2006","Aviation","Goosedale Aviation Models","F05","T3","F","D","F-05 Terminal 3 Hub"
"108","2000-05-15T00:00:00.000","5","15","2000","2001-01-03T00:00:00.000","1","3","2001","General","A Global Vision","C03","T1","C","D","C-03 Entrance Lobby C"
"70","2000-06-15T00:00:00.000","6","15","2000","2000-12-01T00:00:00.000","12","1","2000","General","Flea Markets","D04","T2","D","D","D-04 Central Gallery"
"146","2000-07-24T00:00:00.000","7","24","2000","2001-03-14T00:00:00.000","3","14","2001","General","From the Forest Floor to the Living Room Floor: Certified Wood","D01","T2","D","D","D-01 Central North Connector"
"98","2000-08-15T00:00:00.000","8","15","2000","2001-02-20T00:00:00.000","2","20","2001","General","Journey into the Spirit of Percussion","F02","T3","F","D","F-02 North Connector"
"66","2000-09-08T00:00:00.000","9","8","2000","2001-04-16T00:00:00.000","4","16","2001","General","African Shields","D05","T2","D","D","D-05 Central South Connector"
"123","2000-09-27T00:00:00.000","9","27","2000","2001-02-12T00:00:00.000","2","12","2001","General","Chez le coiffeur","A03","T1","A","D","A-03 Entrance Lobby A"
"75","2000-11-20T00:00:00.000","11","20","2000","2001-03-15T00:00:00.000","3","15","2001","General","Fascinations and Machinations of the Nineteenth Century: Automata and Mechanical Toys","G02","IT","G","D","G-02 International North Cases"
"78","2000-11-20T00:00:00.000","11","20","2000","2004-08-04T00:00:00.000","8","4","2004","Aviation","Air to Air: A Photographic Record of Flight","K06","IT","A","D","AML Aviation Museum Gallery 06a-e"
"79","2000-11-20T00:00:00.000","11","20","2000","2010-01-29T00:00:00.000","1","29","2010","Aviation","""China Clipper:"" Pan American Airways' Route to Asia","K03","IT","A","D","AML Aviation Museum Gallery 03"
"80","2000-11-20T00:00:00.000","11","20","2000","2002-01-07T00:00:00.000","1","7","2002","Aviation","Romance of Early Air Travel","K01","IT","A","D","AML Aviation Museum Gallery 01"
"96","2000-11-20T00:00:00.000","11","20","2000","2002-08-05T00:00:00.000","8","5","2002","Aviation","History of San Francisco International Airport","K02","IT","A","D","AML Aviation Museum Gallery 02"
"101","2000-11-20T00:00:00.000","11","20","2000","2001-06-30T00:00:00.000","6","30","2001","Aviation","Flight in Literature I","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"153","2000-11-22T00:00:00.000","11","22","2000",,,,,"Aviation","Legends of the Air","K07","IT","A","D","AML Aviation Museum Ceiling"
"10","2000-11-27T00:00:00.000","11","27","2000","2001-06-18T00:00:00.000","6","18","2001","General","Four Seasons in Japan: Parasols from the Gifu City Museum of History","G01","IT","G","D","G-01 International North Wall"
"21","2000-11-27T00:00:00.000","11","27","2000","2001-06-04T00:00:00.000","6","4","2001","General","Ancestors: Abelam Figures from Papua New Guinea","A01","IT","A","D","A-01 International South Wall"
"22","2000-11-27T00:00:00.000","11","27","2000","2001-06-25T00:00:00.000","6","25","2001","General","The Art and Utility of California Indian Basketry","A02","IT","A","D","A-02 International South Cases"
"114","2000-12-01T00:00:00.000","12","1","2000","2001-05-16T00:00:00.000","5","16","2001","General","Eccentric Collections","B04","T1","B","D","B-04 Entrance Lobby B"
"160","2000-12-01T00:00:00.000","12","1","2000","2001-06-15T00:00:00.000","6","15","2001","General","Momentum","B01","T1","B","D","B-01 Gate 20"
"154","2001-01-04T00:00:00.000","1","4","2001","2001-05-29T00:00:00.000","5","29","2001","General","International Police Headgear","C03","T1","C","D","C-03 Entrance Lobby C"
"139","2001-02-14T00:00:00.000","2","14","2001","2001-09-03T00:00:00.000","9","3","2001","General","Early Cycle Lighting","A03","T1","A","D","A-03 Entrance Lobby A"
"166","2001-02-25T00:00:00.000","2","25","2001","2003-01-21T00:00:00.000","1","21","2003","Aviation","Nut Tree","F02","T3","F","D","F-02 North Connector"
"117","2001-02-26T00:00:00.000","2","26","2001","2001-07-30T00:00:00.000","7","30","2001","General","Eames Connections","F02","T3","F","D","F-02 North Connector"
"163","2001-03-05T00:00:00.000","3","5","2001","2001-05-31T00:00:00.000","5","31","2001","Aviation","Flight in Literature II","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"133","2001-03-26T00:00:00.000","3","26","2001","2001-09-06T00:00:00.000","9","6","2001","General","Skyscrapers: The Next Millennium","D01","T2","D","D","D-01 Central North Connector"
"110","2001-03-29T00:00:00.000","3","29","2001","2001-08-22T00:00:00.000","8","22","2001","General","The Language of Fans","G02","IT","G","D","G-02 International North Cases"
"129","2001-04-27T00:00:00.000","4","27","2001","2002-06-10T00:00:00.000","6","10","2002","General","Story Cloths of Bali","D05","T2","D","D","D-05 Central South Connector"
"863","2005-01-02T00:00:00.000","1","2","2005","2010-01-01T00:00:00.000","1","1","2010","Aviation","PAA: China Clipper","K03","IT","A","D","AML Aviation Museum Gallery 03"
"60","2001-05-17T00:00:00.000","5","17","2001","2001-11-26T00:00:00.000","11","26","2001","General","The Chicken or the Egg","B04","T1","B","D","B-04 Entrance Lobby B"
"115","2001-05-30T00:00:00.000","5","30","2001","2001-11-13T00:00:00.000","11","13","2001","General","Masks of Java and Bali: Dance, Drama, and Culture","C03","T1","C","D","C-03 Entrance Lobby C"
"161","2001-06-15T00:00:00.000","6","15","2001","2001-10-15T00:00:00.000","10","15","2001","General","The Art of Avoidance: Decorated Shields from Aboriginal Australia","A01","IT","A","D","A-01 International South Wall"
"104","2001-06-29T00:00:00.000","6","29","2001","2001-12-03T00:00:00.000","12","3","2001","General","Minerals and Gemstones","A02","IT","A","D","A-02 International South Cases"
"23","2001-07-02T00:00:00.000","7","2","2001","2001-10-16T00:00:00.000","10","16","2001","General","The Art of Avoidance: Decorated Shields from Aboriginal Australia","A01","IT","A","D","A-01 International South Wall"
"118","2001-08-06T00:00:00.000","8","6","2001","2002-05-06T00:00:00.000","5","6","2002","General","Car Culture","F02","T3","F","D","F-02 North Connector"
"105","2001-08-29T00:00:00.000","8","29","2001","2002-01-21T00:00:00.000","1","21","2002","General","The Great Japanese Metal Arts: From Swords to Ploughshares","G02","IT","G","D","G-02 International North Cases"
"112","2001-09-05T00:00:00.000","9","5","2001","2002-03-04T00:00:00.000","3","4","2002","General","Origami: The Art of Paper Folding","A03","T1","A","D","A-03 Entrance Lobby A"
"116","2001-10-19T00:00:00.000","10","19","2001","2002-09-03T00:00:00.000","9","3","2002","General","Birds of the Pacific Slope","D01","T2","D","D","D-01 Central North Connector"
"109","2001-10-22T00:00:00.000","10","22","2001","2002-04-15T00:00:00.000","4","15","2002","General","Die Fledermaus: Costumes from San Francisco Opera","A01","IT","A","D","A-01 International South Wall"
"157","2001-10-22T00:00:00.000","10","22","2001","2002-04-15T00:00:00.000","4","15","2002","General","Manon: Costumes from San Francisco Opera","G01","IT","G","D","G-01 International North Wall"
"73","2001-11-14T00:00:00.000","11","14","2001","2002-03-30T00:00:00.000","3","30","2002","General","Product Imaging: The Art of Advertising","C03","T1","C","D","C-03 Entrance Lobby C"
"76","2001-12-07T00:00:00.000","12","7","2001","2002-05-28T00:00:00.000","5","28","2002","General","African Connections: Baskets from Two Continents","A02","IT","A","D","A-02 International South Cases"
"145","2001-12-10T00:00:00.000","12","10","2001","2002-09-25T00:00:00.000","9","25","2002","General","Microscopes","D09","T2","D",,"D-09 Central South"
"179","2002-01-08T00:00:00.000","1","8","2002","2002-07-29T00:00:00.000","7","29","2002","Aviation","The Golden Age of Airships","K01","IT","A","D","AML Aviation Museum Gallery 01"
"181","2002-01-29T00:00:00.000","1","29","2002","2002-07-07T00:00:00.000","7","7","2002","Aviation","Literature Takes Flight","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"38","2002-02-01T00:00:00.000","2","1","2002","2002-08-26T00:00:00.000","8","26","2002","General","Spirits into Seabirds: Arctic Masks","G02","IT","G","D","G-02 International North Cases"
"453","2002-03-04T00:00:00.000","3","4","2002","2002-09-30T00:00:00.000","9","30","2002","General","Faces in Clay: The Grotesque Jar Tradition","A03","T1","A","D","A-03 Entrance Lobby A"
"122","2002-04-07T00:00:00.000","4","7","2002","2002-09-17T00:00:00.000","9","17","2002","General","World's Fairs","F09","T3","F","A","F-09 Terminal 3 Connector Arrival Level"
"162","2002-04-22T00:00:00.000","4","22","2002","2002-11-12T00:00:00.000","11","12","2002","General","An Evolution of Form: The American Chair","A01","IT","A","D","A-01 International South Wall"
"125","2002-05-13T00:00:00.000","5","13","2002","2003-01-10T00:00:00.000","1","10","2003","General","Miniature Monuments: Souvenir Buildings from the Collection of Ace Architects","F02","T3","F","D","F-02 North Connector"
"813","2002-06-10T00:00:00.000","6","10","2002","2002-11-30T00:00:00.000","11","30","2002","General","Silver of the Americas","A02","IT","A","D","A-02 International South Cases"
"130","2002-06-18T00:00:00.000","6","18","2002","2003-04-21T00:00:00.000","4","21","2003","General","Halloween Made in America","D05","T2","D","D","D-05 Central South Connector"
"633","2002-07-08T00:00:00.000","7","8","2002","2003-01-30T00:00:00.000","1","30","2003","Aviation","Sky Prose","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"185","2002-08-12T00:00:00.000","8","12","2002","2003-01-30T00:00:00.000","1","30","2003","Aviation","2001: Building for Space Travel","K01","IT","A","D","AML Aviation Museum Gallery 01"
"131","2002-08-29T00:00:00.000","8","29","2002","2003-02-15T00:00:00.000","2","15","2003","General","Architectural Models from the Musee Antoine Brun, Sainte-Consorce, France","G02","IT","G","D","G-02 International North Cases"
