"gen_hght","height","shape_area","shape_len","geometry","multigeom"
"105","105-F","16089.3051926","524.945265584","POLYGON ((-122.39100059747048 37.784364525918775, -122.39125174784833 37.78416584418164, -122.39147140120689 37.78434006893285, -122.39146071512394 37.78434855403251, -122.39163265692292 37.78448493425432, -122.39144788982428 37.78463110175782, -122.39139221346937 37.78467514758679, -122.39122073060958 37.784539130956006, -122.39100059747048 37.784364525918775))","false"
"40","40-X","60304.7370708","1002.52775678","POLYGON ((-122.39946215738414 37.71084135319678, -122.39949191878338 37.71076242717577, -122.39982307493958 37.71084123875452, -122.39991579812538 37.71086330648917, -122.40015528757753 37.71092030183458, -122.40012195561258 37.711009121582876, -122.40008896662131 37.71109702735346, -122.40005597752901 37.711184932212696, -122.40002298949263 37.71127283704319, -122.39999000026732 37.71136074278233, -122.39995701207494 37.7114486475919, -122.39993231970837 37.711514444952535, -122.39990762732111 37.71158024320817, -122.39988293484411 37.71164603965623, -122.39985824234643 37.711711836999314, -122.39952471966532 37.71163246341785, -122.3991935603011 37.71155365101023, -122.39922406384608 37.711472758355846, -122.39925382575086 37.71139383240291, -122.39928358759245 37.711314906441444, -122.39931334937083 37.71123598047152, -122.3993431111091 37.711157055393876, -122.39937287276113 37.71107812940695, -122.39940263437298 37.71099920431234, -122.39943239589861 37.710920278308365, -122.39946215738414 37.71084135319678))","false"
"110","110-X","26007.930772","765.442085236","POLYGON ((-122.40893654854173 37.78354365568231, -122.40902340306694 37.78353247210345, -122.40908334702738 37.78383124971835, -122.40909695060877 37.78389905396523, -122.40912143709926 37.78402110088291, -122.408865116799 37.78405338700162, -122.40891545129702 37.784304263028886, -122.40870184996874 37.784331167194544, -122.40862703157116 37.78395824404502, -122.40859756699984 37.78381137979102, -122.40873065245597 37.78370626973159, -122.40886903176394 37.78359697958889, -122.40893654854173 37.78354365568231))","false"
"110","110-X","12375.022915","500.001121065","POLYGON ((-122.40783885251338 37.78481231156382, -122.40780407776755 37.78463594534201, -122.40840216466087 37.78456061617585, -122.40844229033341 37.78476411408435, -122.40810052532206 37.78480716045717, -122.40809517587884 37.78478002768034, -122.40783885251338 37.78481231156382))","false"
"105","105-X","34348.1993191","799.571054075","POLYGON ((-122.38962600243596 37.78884182596408, -122.3899324819886 37.78859956147047, -122.39060320733559 37.78913460626129, -122.39029660602779 37.789376774391926, -122.38962600243596 37.78884182596408))","false"
"105","105-X","26628.4004542","655.841962701","POLYGON ((-122.38966045540322 37.78976688680505, -122.39002355969382 37.78948021691138, -122.39046268782744 37.789830509294084, -122.39009958351917 37.790117180521584, -122.38966045540322 37.78976688680505))","false"
"120","120-F","8898.30276891","443.745387894","POLYGON ((-122.40940968495384 37.78057303613959, -122.40953243043441 37.780476262876476, -122.40992215237021 37.780785751730086, -122.40976894768079 37.780906900082854, -122.4095869151233 37.78076234238504, -122.40961760040311 37.78073814882925, -122.40940968495384 37.78057303613959))","false"
"120","120-F","3971.36548586","258.855101579","POLYGON ((-122.40800025892895 37.78105482849552, -122.40812352065899 37.78095846926213, -122.40831667677186 37.781113122966374, -122.40819407585664 37.7812100115306, -122.40800025892895 37.78105482849552))","false"
"120","120-F","24460.695278","655.003111649","POLYGON ((-122.41025330059537 37.78067896122064, -122.41031405006561 37.78063077126144, -122.4104976010452 37.78077653250848, -122.41043910240778 37.78082279263549, -122.41062834558021 37.780973072961515, -122.41050319301155 37.78107234488699, -122.41044200591101 37.781120879081776, -122.41031963146993 37.781217947374905, -122.4102584441295 37.78126648147317, -122.41006863180593 37.78111574836054, -122.41008088873777 37.781106056388055, -122.4098974316895 37.78096037048377, -122.41012294780391 37.780782039923864, -122.41025330059537 37.78067896122064))","false"
"120","120-R-2","29613.9692877","733.56584434","POLYGON ((-122.42008296454517 37.775436265302865, -122.4203895815554 37.775397247201894, -122.42045509423079 37.775722679325675, -122.42022021989538 37.77575256855158, -122.41961185321765 37.775829983927856, -122.4195466270573 37.77550451519243, -122.42008296454517 37.775436265302865))","false"
"150","150-S","20991.5043305","598.848748757","POLYGON ((-122.39951766489268 37.788383483798675, -122.3997922883665 37.78816643104874, -122.4002506922561 37.78853064147298, -122.39997598647552 37.788747629912685, -122.39951766489268 37.788383483798675))","false"
"150","150-S","32164.6106117","723.913182013","POLYGON ((-122.40095739685174 37.78877151783831, -122.40146178683786 37.788374449835246, -122.40162917843482 37.788507654758, -122.40184427720482 37.78867882312276, -122.40170940880887 37.78878540562263, -122.40152507611016 37.78893107816541, -122.40145151182428 37.78898921478122, -122.4013411645773 37.789076418275634, -122.40112492424963 37.78890461673718, -122.40101853860162 37.788820094198435, -122.40095739685174 37.78877151783831))","false"
"200","200-S","21202.7678953","585.995260982","POLYGON ((-122.41654127822963 37.77644017847432, -122.41686057150496 37.77618741489511, -122.41725757508 37.776504055016865, -122.41693762711958 37.77675683751205, -122.41654127822963 37.77644017847432))","false"
"150","150-S","21617.4919627","589.742696984","POLYGON ((-122.40143069454042 37.791566942680014, -122.40149897125035 37.791557930817056, -122.40152191106462 37.791669328178024, -122.40157571867167 37.79193060921957, -122.40103732378763 37.79199922745841, -122.40098351916019 37.79173794615618, -122.40096079684953 37.79162760592334, -122.40119166311968 37.79159818209474, -122.40126000212544 37.79158947217356, -122.40143069454042 37.791566942680014))","false"
"150","150-S","3895.97624538","262.05715839","POLYGON ((-122.4005482348088 37.79225239963879, -122.40084010321432 37.79221520265722, -122.40086556064628 37.792338825915174, -122.40057369179074 37.792376023859774, -122.4005482348088 37.79225239963879))","false"
"40","40-X","18555.7316924","658.203843212","POLYGON ((-122.46110518507682 37.70924499860024, -122.46116115194144 37.709192676448716, -122.46134384693485 37.70931875605468, -122.4614221440002 37.70937278984284, -122.46152654030392 37.709444836313445, -122.46169741519654 37.70956275778563, -122.46139770789294 37.7095652771195, -122.46121460038103 37.70956681670665, -122.46117610050146 37.709567140546056, -122.46104590222899 37.70956823415497, -122.46075682869767 37.70957066312516, -122.46088109090864 37.70945449527786, -122.46093705808862 37.709402173234515, -122.46102123404155 37.70932348088544, -122.46110518507682 37.70924499860024))","false"
"40","40-X","77585.0096688","1278.58440013","POLYGON ((-122.46168724314253 37.708700844812235, -122.46174134712815 37.7086502648412, -122.46200322324712 37.70882955021647, -122.46206869218476 37.70887437124807, -122.46215052904071 37.708930397701714, -122.46223236604376 37.70898642499882, -122.46231420198873 37.70904245045576, -122.46239603923847 37.70909847763819, -122.46242877392235 37.70912088759808, -122.462510611321 37.70917691379935, -122.46259244886676 37.709232940844124, -122.46265791851484 37.7092777615454, -122.46276790928302 37.70935305999823, -122.46283337803256 37.709397881520836, -122.46289884910495 37.709442702068124, -122.46305749765739 37.70955131281989, -122.46278017858009 37.709553647275975, -122.46266573599368 37.70955461078887, -122.46255129227036 37.70955557420947, -122.46236908645004 37.70955710777708, -122.46201569984464 37.70956008053216, -122.46200989072848 37.70956012953658, -122.46194795527431 37.70951738643768, -122.46188270614067 37.709472358895965, -122.46181745706227 37.709427330416936, -122.46175220919686 37.709382301882584, -122.4616869614342 37.7093372742126, -122.46162171259289 37.70929224562421, -122.46155646496456 37.70924721698047, -122.46129547299743 37.70906710297952, -122.46135144072811 37.70901478071723, -122.46140740724611 37.70896245844682, -122.46146337481923 37.7089101361305, -122.4615157974189 37.70886112718672, -122.46157181132196 37.70880876078458, -122.46163127701837 37.70875316721775, -122.46168724314253 37.708700844812235))","false"
"40","40-X","79657.9256061","1165.83157237","POLYGON ((-122.40705096858137 37.711377895591546, -122.40708429124636 37.7113027797295, -122.40734721568032 37.711376609823674, -122.40742870029656 37.71139949084798, -122.40751018496296 37.7114223718158, -122.4077834181156 37.71149909545884, -122.40774731861735 37.71158047314991, -122.40770940026466 37.71166595021706, -122.40767148182482 37.71175142727083, -122.40764275580499 37.71181618227593, -122.4076140297583 37.71188093817418, -122.40758530252758 37.71194569408315, -122.40755657638076 37.71201044996608, -122.40752785016075 37.712075204940476, -122.40749912391391 37.71213996080809, -122.40747039761696 37.71220471666798, -122.40735528807947 37.71246419574662, -122.40727353741593 37.71244191106936, -122.40719178793533 37.71241962631688, -122.4071100373698 37.712397341525964, -122.40702828798722 37.71237505665986, -122.40693760381087 37.71235033708773, -122.40689989392202 37.712335644812946, -122.40674469788976 37.712275178818444, -122.40666644109112 37.712244689196964, -122.40678744772644 37.711971920523865, -122.40682613407434 37.71188471541298, -122.40686482035453 37.711797511189, -122.40690848460208 37.71169908271766, -122.40695329839635 37.711598064422, -122.40698202490928 37.711533308681936, -122.40701534771352 37.711458192841214, -122.40705096858137 37.711377895591546))","false"
