"appendix","casenumber","contribute","criteriona","criterionb","criterionc","district","datelisted","ordinance","pos","shape_area","shape_leng","totalprop","url","geometry","multigeom"
"E",,"0.0",,,,"ALAMO SQUARE","1984-07-06","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix E, alamo square HD.pdf",,"0.0000227543127347","0.0286367743909","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixE","POLYGON ((-122.43145726699994 37.77652280700005, -122.43154066799991 37.77651215800006, -122.43162436199992 37.77650147300005, -122.43170805799991 37.77649078700006, -122.43179175199992 37.77648010300004, -122.43187544699991 37.776469417000044, -122.4318439029999 37.77631350000007, -122.4318951439999 37.77630695800008, -122.43187868699992 37.77622560900005, -122.43191284799991 37.77622124800007, -122.43194700999993 37.77621688700009, -122.43199825099991 37.77621034500004, -122.43208365299989 37.776199441000074, -122.43216905599992 37.77618853700006, -122.43223737699994 37.776179814000045, -122.4323056999999 37.77617109100004, -122.43232277999994 37.77616891000008, -122.43240818199992 37.77615800700005, -122.43247650499991 37.77614928300005, -122.4324935849999 37.776147103000085, -122.43247301199996 37.776045417000034, -122.43255841399991 37.77603451400006, -122.43264381599994 37.77602361000004, -122.43261501999991 37.77588128200006, -122.43258895499991 37.775752450000084, -122.43257009699995 37.77565923800006, -122.43236300799994 37.77568568000004, -122.43234422199991 37.77559245900005, -122.43231681299994 37.77545644900005, -122.43230314899989 37.77538865200006, -122.43228948699993 37.775320855000075, -122.43227582399992 37.77525305900008, -122.43226899299994 37.77521916100005, -122.43226216099994 37.775185262000036, -122.43224849899993 37.77511746600004, -122.43240222499992 37.77509786100006, -122.43250470899996 37.77508479000005, -122.4324500589999 37.77481360400009, -122.43243130899994 37.77472056100004, -122.43264862299993 37.774692661000074, -122.43429428399992 37.77447581700005, -122.43442670699994 37.77513503900008, -122.43454430399993 37.775120891000086, -122.43490299699994 37.77507513900008, -122.43486540499991 37.77488800500004, -122.4349764289999 37.77487384400007, -122.43495599799991 37.77477214100009, -122.43504860299994 37.77476032900006, -122.43505848199993 37.77475906800004, -122.43500399999994 37.77448786100007, -122.43498479999994 37.774392281000075, -122.43501900599995 37.77438814300007, -122.43503816199988 37.774483503000056, -122.43509264299992 37.77475471100007, -122.4352976089999 37.77472856600008, -122.4353180409999 37.77483026800007, -122.43553586799993 37.77480248300009, -122.43555591599996 37.774912579000045, -122.43574394599995 37.77488859300007, -122.43574723199993 37.774904863000074, -122.43594308799992 37.77487988000007, -122.43605975399993 37.774864998000055, -122.43606876399991 37.77490937600004, -122.4361868969999 37.77489423800006, -122.4364449059999 37.77486117400008, -122.43648626499994 37.77506451700009, -122.4365052199999 37.77515771600008, -122.4365542239999 37.775151436000044, -122.4365730529999 37.77524465100004, -122.43659228899993 37.775339880000054, -122.43661146099993 37.77543479000008, -122.43664562499991 37.775430449000055, -122.43668259899995 37.77561348800003, -122.43677302499992 37.77560199800007, -122.43678956899993 37.77568333500005, -122.43670201299994 37.77569446100006, -122.43673096499992 37.775836800000036, -122.43676129499994 37.77598591800006, -122.43678025099989 37.77607911700005, -122.43681527099994 37.776074667000046, -122.43683399999992 37.77616789500007, -122.43689221599993 37.776457684000036, -122.43698556599992 37.77644582200009, -122.43698898299994 37.77644538800007, -122.43699642799994 37.776482454000075, -122.43708140699994 37.77648379000004, -122.43712534299995 37.77648448200006, -122.43721321399995 37.77648586400005, -122.43721438399992 37.77648588200009, -122.43730108499994 37.77648724700004, -122.43734736099991 37.77648797400008, -122.4374768269999 37.77649001100008, -122.43748626099996 37.77653697200009, -122.43757132899991 37.77652616200004, -122.43765204399995 37.77651590500005, -122.43771272199992 37.77681928700008, -122.43773137099993 37.77691252600005, -122.43773562199993 37.77691198600007, -122.43775435199989 37.77700521300005, -122.43778952799994 37.777180297000086, -122.4377564999999 37.77718449300005, -122.43775704499988 37.777187206000065, -122.4377126299999 37.77719285000006, -122.43772576399995 37.77725822200006, -122.43773944199988 37.777326306000084, -122.43775306399995 37.77739410700008, -122.43766081699995 37.77740582900009, -122.43765244899991 37.777406893000034, -122.43757540299994 37.77741668400006, -122.43755678599992 37.77741905000005, -122.43748998999989 37.77742753800004, -122.4374628299999 37.77743098900004, -122.43740457499989 37.777438392000086, -122.43736887499995 37.777442928000085, -122.43731916099988 37.77744924600006, -122.43727491999995 37.77745486800006, -122.43723374699995 37.77746010000004, -122.43718096499992 37.77746680700005, -122.4371483339999 37.77747095300004, -122.43708700899992 37.77747874600004, -122.43710056999993 37.77754655500007, -122.43698099099993 37.77756175100007, -122.4368827649999 37.77757423200006, -122.43690283499991 37.77767459000006, -122.43688062799993 37.77767741200006, -122.4369215829999 37.777882197000054, -122.43694022699994 37.7779754240001, -122.43694535399993 37.77797477200006, -122.4369640029999 37.77806802100008, -122.43701128499991 37.77830443500005, -122.43687857599991 37.77832129800004, -122.43676315599994 37.77833596500005, -122.43688462899992 37.77893775300004, -122.4352410119999 37.77914487900006, -122.43417894999993 37.77928026900008, -122.43419781099995 37.77937348000006, -122.43424307899994 37.77959718500006, -122.43377750199994 37.779656533000036, -122.43366006399992 37.77967150200004, -122.43359593799994 37.77935458600007, -122.43340733499991 37.77842247600006, -122.43279794599995 37.77850015300004, -122.43277908699991 37.77840694200006, -122.43270913699992 37.77806121400005, -122.43283041599994 37.77804575500005, -122.43274949399988 37.777645795000076, -122.43272807199992 37.777552910000054, -122.43157464199993 37.777699925000036, -122.43071299499991 37.77780947700006, -122.42984919999992 37.77791929600005, -122.42968688299995 37.77697602300009, -122.42966516399993 37.77681000000007, -122.42982483799993 37.776789618000066, -122.42999323999994 37.77676812100009, -122.4299830619999 37.776717526000084, -122.43014760799991 37.776696521000076, -122.43011905199988 37.77655456400004, -122.4302556969999 37.77653712100005, -122.43023523999996 37.77643542200008, -122.43070495599993 37.776375457000086, -122.4311746709999 37.77631549100005, -122.4312922129999 37.776300484000046, -122.43133986799991 37.77653779500008, -122.43145726699994 37.77652280700005))","false"
"D",,"0.0",,,,"NORTHEAST WATERFRONT","1983-04-08","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix D, NE waterfront HD.pdf",,"0.0000126737300058","0.0151360100804","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixD","POLYGON ((-122.39989059499995 37.80174580700009, -122.39913024299995 37.80089647700004, -122.39766994899992 37.79923448300008, -122.39804358399994 37.799025854000035, -122.39811736199995 37.79899011500004, -122.39821608999989 37.79895644300007, -122.3982965319999 37.79893787300006, -122.39869570199994 37.79888096700006, -122.39987345699991 37.79872900100008, -122.4010512929999 37.79858005400007, -122.40222863999992 37.79842970200008, -122.40281537999994 37.79835592300009, -122.40283752199993 37.798466585000085, -122.40291233999996 37.798840494000046, -122.40292319399991 37.79889474100008, -122.40293404999994 37.79894898900005, -122.40294490399992 37.79900323600009, -122.40295575899988 37.79905748300007, -122.40298685699992 37.799212896000085, -122.40300556699992 37.79930639500009, -122.4030096419999 37.799305867000044, -122.40302782899992 37.79939887300009, -122.4031723519999 37.800137938000034, -122.40319070599992 37.80023180100005, -122.40303701499995 37.800250987000084, -122.40305435599993 37.80033869200008, -122.40310351799992 37.80058735300008, -122.4031403589999 37.800773750000076, -122.40316493699991 37.80089801200006, -122.4032191049999 37.800891463000085, -122.40325874699994 37.80109196600006, -122.40327479499992 37.80118326300004, -122.40278966499994 37.80124217200006, -122.40220027599993 37.80131154500009, -122.40161548399993 37.80138107600004, -122.4004364249999 37.801524903000086, -122.40011908699991 37.80165333400004, -122.40001709599994 37.80169461100007, -122.39989059499995 37.80174580700009))","false"
"G",,"0.0",,,,"TELEGRAPH HILL","1986-11-13","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix G, telegraph hill HD.pdf",,"0.00000293949942513","0.0119120572076","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixG","POLYGON ((-122.40316308799993 37.80129547800004, -122.40314430099994 37.80119910900004, -122.40327479499992 37.80118326300004, -122.40325874699994 37.80109196600006, -122.4032191049999 37.800891463000085, -122.40316493699991 37.80089801200006, -122.4031403589999 37.800773750000076, -122.40345401399992 37.800735830000065, -122.40341715999996 37.80054943500005, -122.40310351799992 37.80058735300008, -122.40309123399993 37.80052522200009, -122.40324794799996 37.80050627600008, -122.40321106799989 37.80031974500008, -122.4031935839999 37.80023131200006, -122.40373608999994 37.80016387400008, -122.40375417699994 37.800254083000084, -122.4037915639999 37.800440552000055, -122.40387596699992 37.80043034700009, -122.40392581599993 37.80067896200006, -122.40400423099992 37.800669482000046, -122.40402915599992 37.80079379400007, -122.4041061449999 37.800784485000065, -122.40411702199994 37.800838731000056, -122.40427527799994 37.80081959700004, -122.4043827619999 37.80080660100003, -122.40442966099995 37.80103756200003, -122.4047089209999 37.801001787000075, -122.40472710899991 37.801095075000035, -122.40477407299996 37.801335952000045, -122.40477638799992 37.80134782600004, -122.40485155999994 37.80133819300005, -122.40484924499991 37.801326320000044, -122.40483866199993 37.80127203700005, -122.4050624749999 37.80124335800008, -122.40509885499989 37.801429951000046, -122.40510449699991 37.80145888800007, -122.40463417799992 37.80151661900004, -122.4045816119999 37.80152310400007, -122.40452624799991 37.80152993300004, -122.40461235999992 37.80196035400007, -122.40455702399993 37.80196732300004, -122.4042623179999 37.80200444300005, -122.4042876229999 37.80213046000006, -122.40431735099992 37.80227849900007, -122.40438720399993 37.802626357000065, -122.40443011899993 37.80262189600006, -122.40462240599994 37.80259767500007, -122.40473698499994 37.80258324300007, -122.4048003939999 37.80290015400004, -122.40374833799989 37.80302732200005, -122.40372741599994 37.80292313000007, -122.40371107899995 37.802841767000075, -122.40369858899993 37.80277957000004, -122.4036969189999 37.80277125200007, -122.40368660099995 37.802719865000086, -122.40368275999992 37.80270073600008, -122.4036571879999 37.80257338700005, -122.40365253499994 37.802550214000064, -122.40364911599994 37.80255064500005, -122.40347819499993 37.802572172000055, -122.40344824199993 37.80242300600008, -122.40348926299994 37.80241783900004, -122.4034443349999 37.80219408900007, -122.4034286189999 37.80210945000005, -122.40339410099995 37.80211379700006, -122.40337761999992 37.80202925400005, -122.40333600499991 37.80181579400005, -122.40331484099995 37.801707230000034, -122.4033051749999 37.80165978500008, -122.40323583999992 37.80166866900004, -122.40322658099988 37.80162117200007, -122.40319483499991 37.801458325000056, -122.40316308799993 37.80129547800004), (-122.40449926199994 37.80139689900005, -122.4044443109999 37.80140394000006, -122.40438686799989 37.80141130000004, -122.4042177259999 37.80143297300009, -122.40422936799989 37.80149268300005, -122.4042386289999 37.801540180000075, -122.40446574499994 37.80151107800009, -122.4045210569999 37.80150399100006, -122.40449926199994 37.80139689900005))","false"
"F",,"0.0",,,,"LIBERTY HILL","1985-10-25","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix F, liberty hill HD.pdf",,"0.0000120019406873","0.0222249355799","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixF","POLYGON ((-122.42013310499995 37.75824748200006, -122.42012733699993 37.75818723600008, -122.41987476599991 37.75820243600003, -122.41980526099992 37.75820661900008, -122.41980552099996 37.758209358000045, -122.41981100299988 37.75826686600004, -122.41974256299994 37.75827098500008, -122.41960420899996 37.75827931100008, -122.41947485999992 37.75828709400008, -122.41946935599992 37.75822958700007, -122.41946568499992 37.75819124800006, -122.41946358799994 37.75816934100004, -122.41945781999993 37.758109095000066, -122.41945650899991 37.758095403000084, -122.41945205199994 37.75804885000008, -122.41944733299995 37.75799955800005, -122.41944628499994 37.75798860300006, -122.41944051699994 37.75792835800007, -122.41943815899994 37.757903712000086, -122.41943475099993 37.75786811200005, -122.41942898299993 37.757807866000064, -122.41942321499995 37.75774762000009, -122.41969091599991 37.75773151000004, -122.41975958399989 37.757727378000084, -122.41971965099992 37.757308384000055, -122.41978877199995 37.75730422500004, -122.41991026999995 37.75729691400005, -122.4199953619999 37.757291793000036, -122.4200413399999 37.75728902600008, -122.4200804209999 37.757286674000056, -122.42016551299992 37.75728155300004, -122.42030003299995 37.75727345700005, -122.42037214899995 37.75726911700008, -122.42037188599996 37.75726662200009, -122.4204377619999 37.75726264300005, -122.42061896199992 37.75725169600008, -122.42069656799994 37.757247007000046, -122.42070153299994 37.75729886900007, -122.42070756499993 37.75736185300008, -122.42071361099994 37.75742500600006, -122.42071962599994 37.75748782100004, -122.42072514799992 37.75754549700008, -122.42072696799995 37.75756449800008, -122.42103739899994 37.75754581400008, -122.42117819899995 37.757537339000066, -122.4211709829999 37.75746176000007, -122.4211175399999 37.756902008000054, -122.4217336669999 37.756864922000034, -122.42172527499991 37.75677729200004, -122.42169532499992 37.756464546000075, -122.42159156399993 37.75647079300006, -122.42153321299992 37.75647430400005, -122.42153006699995 37.756441444000075, -122.42152351199991 37.75637298200007, -122.42151643099993 37.75629904500005, -122.42150331999994 37.756162122000035, -122.4214949279999 37.75607449200004, -122.42165014099992 37.75606514900006, -122.42164174899996 37.755977519000055, -122.42161198199994 37.75566666900005, -122.42166199499991 37.75566365900005, -122.4217154559999 37.75566044100009, -122.42173787599988 37.75565909100004, -122.42180168499995 37.755655249000085, -122.42188791399991 37.75565005900006, -122.42196207099994 37.75564559500009, -122.42199138799991 37.755643830000054, -122.42203708999996 37.75564107900004, -122.42207416799995 37.75563884700006, -122.4221121089999 37.75563656200006, -122.4221569479999 37.75563386300008, -122.42219833699995 37.75563137200004, -122.42227594399994 37.75562669900006, -122.42228456599993 37.755626180000036, -122.42237079599994 37.75562099000007, -122.42245702399993 37.755615798000065, -122.42249151599994 37.75561372100009, -122.42254325199993 37.75561060700005, -122.42262948099994 37.75560541500005, -122.42263210399996 37.75563279900007, -122.42271833299993 37.755627608000054, -122.42272200399994 37.75566594600008, -122.42281857999991 37.75566013200006, -122.42290480999992 37.755654941000046, -122.4229910379999 37.75564974900004, -122.42308409899992 37.755644146000066, -122.42320056099993 37.75563713400005, -122.4232245899999 37.75563568700005, -122.42320848299993 37.755463543000076, -122.42320664199993 37.75544386000007, -122.42319714999991 37.75534240800005, -122.42334056599992 37.755333773000075, -122.42374583999992 37.75530937000008, -122.42377390799994 37.755307680000044, -122.42378195299993 37.75539005100006, -122.42380546699991 37.75538863500009, -122.42396900599994 37.75537878700004, -122.42404970299994 37.75537392800004, -122.4241304059999 37.75536906800005, -122.4242104519999 37.755364248000035, -122.42431392699991 37.75535801600006, -122.42430448199993 37.75525943200006, -122.42440795599992 37.75525320200006, -122.42460224599989 37.75524150200005, -122.42481148399993 37.75522890000008, -122.42483742999991 37.755227337000065, -122.4249488769999 37.756379472000056, -122.42492186999993 37.75638109800008, -122.42481151499993 37.75638774300006, -122.4247252859999 37.756392937000044, -122.42463905699994 37.75639812900005, -122.42465846199991 37.75660068800005, -122.42466685799991 37.756688318000045, -122.4243115709999 37.75670971300008, -122.42431996599993 37.75679734300007, -122.42434987299994 37.75710952500009, -122.42441885799992 37.75710537100009, -122.42445334899992 37.757103294000046, -122.42450508699994 37.75710017800009, -122.42469479399996 37.75708875400005, -122.42470699299992 37.75721609100009, -122.42479322399994 37.75721089800004, -122.42481083099995 37.757394684000076, -122.42481922399992 37.75748228800006, -122.42531072699988 37.757452571000044, -122.42531912699991 37.757540231000064, -122.4253391989999 37.75774972100004, -122.42525296899993 37.75775493500004, -122.42514949499993 37.75776119000005, -122.42515933299988 37.75786388200004, -122.42507310399992 37.757869094000064, -122.4251027809999 37.75817883600007, -122.4251111769999 37.75826646500008, -122.4234885309999 37.75836454900008, -122.42127172899991 37.75849850900005, -122.42050683199993 37.75854472100008, -122.42011008599991 37.75856869000006, -122.4201016959999 37.758481060000065, -122.4200796419999 37.75825069900009, -122.42013310499995 37.75824748200006))","true"
"F",,"0.0",,,,"LIBERTY HILL","1985-10-25","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix F, liberty hill HD.pdf",,"0.0000120019406873","0.0222249355799","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixF","POLYGON ((-122.4198757229999 37.75664150800009, -122.4199792469999 37.75663527700004, -122.42001109799992 37.756968602000086, -122.41968911399995 37.75698797800004, -122.41958870499991 37.756994020000036, -122.4195803149999 37.756906391000086, -122.4195567939999 37.756660701000044, -122.4196430249999 37.756655512000066, -122.41975857299991 37.75664855800005, -122.4198757229999 37.75664150800009))","true"
"H",,"0.0",,,,"BLACKSTONE COURT","1987-11-19","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix H, blackstone court HD.pdf",,"0.000000194215299924","0.00324727484033","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixH","POLYGON ((-122.42652977099995 37.80052211600008, -122.42655169599993 37.80051297400007, -122.42657676999994 37.80050978200006, -122.4266622049999 37.80049890400005, -122.42674763999992 37.80048802600004, -122.42683307499993 37.80047714700004, -122.42691851199993 37.80046626900008, -122.42700394699995 37.80045539100007, -122.42708938199992 37.80044451300006, -122.42717481799993 37.80043363400006, -122.42726025299994 37.800422756000046, -122.42727668899994 37.80050410700005, -122.42728422199991 37.80054139300006, -122.42716461299996 37.800556623000034, -122.42707917799994 37.800567501000046, -122.42699374199994 37.80057838000005, -122.42704837899993 37.800848804000054, -122.42706270499993 37.80091971000007, -122.42692710399989 37.80093691400003, -122.4268825229999 37.80086966300007, -122.42686625599994 37.80084512500009, -122.42685932799994 37.80084801700008, -122.42666404199991 37.80055341600007, -122.42659769799992 37.80058110400006, -122.42657980199995 37.800588573000084, -122.42622844599994 37.80073520900004, -122.42611724999995 37.80078161600005, -122.42610916799993 37.80074122500008, -122.42610102499992 37.80070085600005, -122.42621216899994 37.80065452200006, -122.42652977099995 37.80052211600008))","false"
"K",,"0.0",,,,"BUSH STREET-COTTAGE ROW","1991-09-04","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix K, bush st cottages HD.pdf",,"0.000000745575995303","0.00434381658206","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixK","POLYGON ((-122.43253221899995 37.78627500300007, -122.43260730699991 37.786647893000065, -122.43261359399993 37.786647094000045, -122.43270697899993 37.786635225000055, -122.43281290499993 37.786621764000074, -122.43290629099995 37.78660989500008, -122.43298203899991 37.786986056000046, -122.43300081199993 37.78707927700009, -122.43238604599992 37.787157756000056, -122.43181319499989 37.787230881000085, -122.43168521299992 37.78677666600004, -122.4317505649999 37.78676836100004, -122.43183594099992 37.786757511000076, -122.43218256499989 37.78671346100003, -122.4321790329999 37.78669592400007, -122.43216811199994 37.78664168500006, -122.43215718999994 37.786587447000045, -122.4321461589999 37.786532666000085, -122.43224012499992 37.78652072400007, -122.43224183299992 37.786520507000034, -122.43225722299992 37.786518551000086, -122.43221623199992 37.78631516100006, -122.43219742799994 37.786221856000054, -122.43251343499992 37.78618172200004, -122.43253221899995 37.78627500300007))","false"
"J",,"0.0",,,,"CIVIC CENTER","1994-12-23","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix J, civic center HD.pdf",,"0.0000268763254937","0.0279956720604","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixJ","POLYGON ((-122.4197854659999 37.777760740000076, -122.41969356599994 37.77729985600007, -122.41950629399992 37.776368870000056, -122.4211484239999 37.77615876500005, -122.4212354399999 37.77662574800007, -122.42133043199995 37.77709097300004, -122.42142612399994 37.77755963100009, -122.42152069799995 37.77802076100005, -122.42170930699989 37.778956865000055, -122.42189157099996 37.77989010600004, -122.42199256099991 37.78035498400004, -122.42208679299988 37.780821048000064, -122.42043951799992 37.781030842000064, -122.42034575399994 37.78056471800005, -122.42025545899993 37.78057621800008, -122.41870890399993 37.78077316200006, -122.41880844999993 37.781235767000055, -122.41714561199989 37.781447495000066, -122.41702304099995 37.780842619000055, -122.41690653199993 37.780856639000035, -122.4166108039999 37.78089329900007, -122.41656263899988 37.78065605200004, -122.4165499369999 37.78056278400004, -122.41613809899992 37.780614967000076, -122.41531561499993 37.78071917700004, -122.41367636099996 37.780926855000075, -122.41314804899993 37.78099378200005, -122.4125122559999 37.78047851200006, -122.41474122199993 37.778719429000034, -122.41592466799995 37.777783973000055, -122.4160094959999 37.777773072000066, -122.41640107099994 37.777722751000056, -122.41804316799994 37.777511711000045, -122.4181385679999 37.777970663000076, -122.41971162599992 37.77777015200007, -122.4197854659999 37.777760740000076))","false"
"L",,"0.0",,,,"DOGPATCH","2003-04-18","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix L, dogpatch HD.pdf",,"0.0000102450716787","0.0230007804524","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixL","POLYGON ((-122.3887318579999 37.757552513000064, -122.38868742199993 37.75707423800009, -122.38868080999991 37.75700307400007, -122.38868042399992 37.75699891800008, -122.38868017999995 37.75699629700006, -122.38867344499994 37.75692379100008, -122.38866462999995 37.75682891900004, -122.38865613799994 37.75673752300008, -122.38830889299993 37.756757823000044, -122.38814175599994 37.756767678000074, -122.38811713299994 37.75660747100005, -122.38807570699991 37.75614573300004, -122.38824852699992 37.756209176000084, -122.38862560399991 37.75634760200006, -122.38859243799993 37.75641094700006, -122.38898630299992 37.756557946000044, -122.38913002699992 37.756611587000066, -122.38919601499992 37.75732177900005, -122.38919659199989 37.75732799900004, -122.38933452899994 37.75731933900005, -122.38967937099994 37.75729769000009, -122.38968582099993 37.75736712000008, -122.39002093899988 37.75734698100007, -122.39015966399991 37.75733864400007, -122.39021008599993 37.75782586100007, -122.39069298599992 37.75779683800005, -122.39070146399989 37.757887218000064, -122.39081706799995 37.759119662000046, -122.39111553499994 37.75910172200008, -122.3911603769999 37.759099027000055, -122.39129830199994 37.759090738000054, -122.39141170799992 37.76029947300009, -122.39141429799992 37.760327078000046, -122.3904506479999 37.76038599800006, -122.39045425199994 37.76042434600004, -122.39057336699994 37.76165231200008, -122.39063635199994 37.76229332200006, -122.39049757599993 37.76230169200005, -122.39015263399995 37.762322495000035, -122.39020575599996 37.76287014300004, -122.39022407999995 37.763050819000064, -122.39024969199994 37.763324700000055, -122.39025609599992 37.763393170000086, -122.38991158099991 37.76341394700006, -122.38977360099994 37.76342226700007, -122.38973281599993 37.762986106000085, -122.3896077309999 37.761710649000065, -122.38948581299992 37.760435278000045, -122.38855639999993 37.76049100900008, -122.38854804399995 37.76040251300009, -122.3885013609999 37.75990805200007, -122.3886731209999 37.75989781900006, -122.38894563599989 37.759881584000084, -122.38893790899995 37.75979942300006, -122.38893468899995 37.75976518900006, -122.3889374289999 37.759765025000036, -122.38892362299994 37.75961643900007, -122.38892298699994 37.75960959200006, -122.38891547999992 37.75952879400006, -122.38863995999994 37.759545209000066, -122.38854020799992 37.759551153000075, -122.38847063899992 37.75955529700008, -122.38841756999994 37.758993185000065, -122.3884871379999 37.75898904100006, -122.38858709399994 37.75898308600006, -122.38886324699989 37.758966634000046, -122.38885688499995 37.75889816100005, -122.38885001399991 37.75882421000006, -122.38884664099994 37.75878792000009, -122.38884365199995 37.75875573800005, -122.38883728999993 37.75868726600004, -122.38883092799996 37.75861879300004, -122.38882628399996 37.758568807000074, -122.38882456499995 37.75855032000004, -122.38881820299993 37.75848184700004, -122.38881608399991 37.75845902400005, -122.3888118409999 37.75841337500009, -122.3888058199999 37.758348556000044, -122.38852897099991 37.758365050000066, -122.38835602699994 37.758375355000055, -122.38832322199995 37.75802786200006, -122.38831552999994 37.75793970500007, -122.38830716399993 37.75784381700004, -122.38826705199995 37.75758285300009, -122.38843790199991 37.75757201000005, -122.3887318579999 37.757552513000064))","false"
"B",,"0.0",,,,"JACKSON SQUARE","1972-08-09","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix B, jackson sq HD.pdf",,"0.00000613143574643","0.0108944959858","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixB","POLYGON ((-122.4027000879999 37.797759762000055, -122.40268426199992 37.79768194900004, -122.40254415099992 37.797699787000056, -122.40244163199993 37.79771284000009, -122.4022108879999 37.797742217000064, -122.40209219699994 37.797757328000046, -122.40204098299988 37.79750494400008, -122.40190694699993 37.79687570800007, -122.40185339099993 37.79662616500008, -122.40167602599989 37.79571937900005, -122.4027421639999 37.795597529000084, -122.40331694499991 37.79553183300004, -122.40394248299994 37.795453602000066, -122.4039587499999 37.79553342300005, -122.4040204129999 37.79583600800004, -122.4039899149999 37.79586373700005, -122.4039004719999 37.79594505700004, -122.40406848999994 37.796064037000065, -122.40441216099991 37.79630209800007, -122.40528839699992 37.79690905800004, -122.40531832999996 37.79708984800004, -122.40540910099992 37.797544593000055, -122.40481532299994 37.79762071500005, -122.40481229999996 37.79760585300005, -122.40460552299994 37.79763202700008, -122.40459595699991 37.79763325400006, -122.40458160599991 37.79763509500009, -122.40455768999993 37.797638161000066, -122.4038726259999 37.797725908000075, -122.40376577999992 37.797739593000074, -122.40375291399994 37.79767633900008, -122.40364640099995 37.79768956700008, -122.40342755799993 37.79771674500006, -122.4034407929999 37.797781816000054, -122.40338779299992 37.79778839800008, -122.40301194499993 37.797836535000044, -122.40297692299993 37.79784102100007, -122.40295382299992 37.797727457000065, -122.40291879599995 37.79773191700008, -122.4027000879999 37.797759762000055))","false"
