"districtna","shape_area","shape_len","url","zoning_sim","geometry","multigeom"
"PUBLIC","8865.33689579","376.705909586","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_234","P","POLYGON ((-122.41854837414435 37.751869915361794, -122.41886639879343 37.75185073980556, -122.4188915861916 37.752113884504325, -122.41857358694519 37.75213333997553, -122.41854837414435 37.751869915361794))","false"
"PUBLIC","7345.47564777","385.124084004","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_234","P","POLYGON ((-122.4176918235866 37.752005124924864, -122.41781714351059 37.751932757043235, -122.41784063142349 37.7521781800204, -122.41744391927392 37.75220244794355, -122.41742929447793 37.75204962530776, -122.41763638150147 37.75203714082925, -122.4176918235866 37.752005124924864))","false"
"PUBLIC","15000.0430697","490.000463337","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_234","P","POLYGON ((-122.49032473945324 37.75082399304671, -122.49073915671434 37.7508056745104, -122.49074393674083 37.750874228248236, -122.49074871566572 37.75094278290508, -122.49075349457527 37.75101133666013, -122.49075827349367 37.75107989041413, -122.49076305242086 37.751148444167164, -122.490348633254 37.75116676278641, -122.49032473945324 37.75082399304671))","false"
"PUBLIC","8506.61771712","370.132463552","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_234","P","POLYGON ((-122.41809869757513 37.75233867991851, -122.41830584630527 37.75232600761987, -122.41833205617016 37.75259985305936, -122.41812490668113 37.752612525403464, -122.41803868946634 37.75261779938563, -122.41801248067628 37.752343953881734, -122.41809869757513 37.75233867991851))","false"
"PUBLIC","1377082.11684","4900.88595872","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_234","P","POLYGON ((-122.49859127205502 37.74776317108802, -122.49954093498835 37.747721122345666, -122.4997860059309 37.75123059939901, -122.49883629941888 37.751272650071634, -122.49753260990563 37.75133036129158, -122.49692824888831 37.7513571099912, -122.49574331969959 37.75140954534804, -122.49559487880771 37.7492822371788, -122.49642459233459 37.74924552201526, -122.49632813494027 37.74786334464315, -122.49739941239645 37.74781593181994, -122.49859127205502 37.74776317108802))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","150927.772109","1890.46683154","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.40137430917119 37.74131505170376, -122.40156542139705 37.741102398227675, -122.40186175218034 37.741270339722035, -122.40200672648041 37.741352501589496, -122.40216208490757 37.74144054824006, -122.40248520770908 37.741623669317796, -122.40280833099155 37.74180679042311, -122.40320345146743 37.742030710378295, -122.40331993928099 37.74209672580388, -122.40326761274507 37.74238803125361, -122.40318000012404 37.742875777544725, -122.40317101678734 37.74286228268585, -122.40316173932597 37.74284891334012, -122.40315216901286 37.74283567489417, -122.40314230823229 37.742822571815594, -122.4031321627258 37.74280960671527, -122.40312173260878 37.742796784097294, -122.40311102366877 37.74278410837426, -122.40310003710962 37.74277158223025, -122.40308877647303 37.74275921101535, -122.40307724523153 37.74274699737706, -122.40306544806141 37.74273494664708, -122.40305338838894 37.742723059671235, -122.40304106748712 37.74271134183617, -122.40302849227784 37.74269979753611, -122.40301566621059 37.74268842851772, -122.4030025905351 37.74267723926687, -122.4029892721042 37.74266623147514, -122.40297571223675 37.74265541233104, -122.40296191887377 37.74264478170612, -122.40294789213064 37.74263434410462, -122.40293363885999 37.74262410121818, -122.40291916260352 37.74261405839682, -122.40289661738032 37.74259910085493, -122.4023663537601 37.74229859340926, -122.40204322829393 37.742115471125466, -122.40172010555457 37.74193234793177, -122.40112343899528 37.741594196628654, -122.40137430917119 37.74131505170376))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","292803.737793","2178.21178313","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.39758428337198 37.74235474178959, -122.39855281534032 37.741269623374826, -122.40025513177906 37.74223834390755, -122.39929038793755 37.743320015880705, -122.39758428337198 37.74235474178959))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","58952.1417379","1408.32974863","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.3962043896711 37.7434542512362, -122.39612050438969 37.74340652888289, -122.39611975636737 37.74340736913851, -122.39469498288646 37.742596795967245, -122.39487645583829 37.74239281623182, -122.39485115856418 37.74237841602809, -122.39493497335626 37.742284204936446, -122.39496027177188 37.742298606004994, -122.39491038117336 37.74235468359569, -122.3963349019726 37.74316553760285, -122.39637319464649 37.74312249381953, -122.39640693248803 37.74314168752455, -122.39641965518015 37.743127387722716, -122.39647038862027 37.7431562492169, -122.3962043896711 37.7434542512362))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","49051.7980055","1286.21257776","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.39853853626914 37.743508366964996, -122.39729634764146 37.74280556054292, -122.3972463490386 37.74286157599195, -122.39722099925372 37.7428472330091, -122.39719299993594 37.742878600997265, -122.39714230040786 37.74284991590403, -122.39742429059477 37.7425339911722, -122.39874304928051 37.74328011865993, -122.39857262147247 37.743470325311854, -122.3985979717308 37.74348466800251, -122.39851376054779 37.74357865200056, -122.39848841029666 37.74356431019289, -122.39853853626914 37.743508366964996))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","50010.3725153","1140.76551331","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.40353059153117 37.74247987038179, -122.40357359256097 37.7422404724792, -122.4037600158941 37.742346119814385, -122.40385473001011 37.74239979373202, -122.40396933148145 37.74246473861933, -122.40416194237257 37.742573889329975, -122.40408781622476 37.74267395452671, -122.40401888065051 37.74276701263395, -122.4039599644619 37.74284654462425, -122.403894849274 37.74293444542803, -122.40378719164126 37.74307977339247, -122.40359112253331 37.74334444775627, -122.4034183298696 37.743577700580325, -122.40333782716509 37.74355300886823, -122.40337952524766 37.74332086983589, -122.4034096388321 37.74315322529346, -122.40343158373572 37.74303105392447, -122.40345658591662 37.742891867711094, -122.4034822544031 37.74274896851579, -122.40350620048122 37.742615656366056, -122.40353059153117 37.74247987038179))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","4655.2336024","476.043686352","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.39849468918322 37.74373441307581, -122.39892882180742 37.74324989655406, -122.39898957935469 37.74328393696051, -122.39855544806217 37.74376845368501, -122.39849468918322 37.74373441307581))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","13479.1189742","561.507409598","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.39861399947443 37.74379262904937, -122.39904298304418 37.74331385742266, -122.39921161447002 37.7434083351113, -122.39878379464639 37.743887992522446, -122.39878298295294 37.74388887167245, -122.39878253948218 37.74388932672382, -122.39878208566329 37.74388977653461, -122.3987816236961 37.74389021836574, -122.39878115135777 37.74389065405548, -122.39878066978277 37.743891083585495, -122.39878017783657 37.743891506974116, -122.39877967774213 37.74389192238309, -122.3987791672535 37.74389233074979, -122.3987786497971 37.74389273292023, -122.39877812192351 37.743893127147565, -122.39877758592462 37.74389351429609, -122.39877704180044 37.74389389436582, -122.39877648952805 37.74389426645586, -122.39877592910733 37.74389463056623, -122.39877536053828 37.74389498669691, -122.39877478497843 37.74389533573051, -122.39877420124724 37.74389567588361, -122.39877360936777 37.743896008057014, -122.39877301047446 37.74389633223249, -122.39877240567873 37.74389664749092, -122.39877179386914 37.74389695475137, -122.39877117504571 37.74389725401388, -122.39877054918543 37.74389754437759, -122.39876991742268 37.743897825824234, -122.39876927975756 37.7438980983538, -122.39876863618997 37.74389836196629, -122.39876798671997 37.743898616661696, -122.39876733134754 37.74389886244001, -122.39876667120714 37.74389909928303, -122.39876600629877 37.74389932719065, -122.39876533657632 37.74389954436124, -122.39876466099753 37.74389975441644, -122.39876398171619 37.74389995281543, -122.39876329882428 37.743900143161696, -122.39876261000694 37.74390032368999, -122.39876191869048 37.743900495246415, -122.39876122369445 37.74390065604745, -122.39876052506494 37.74390080789487, -122.39875982277881 37.74390094988784, -122.39875911797061 37.743901082008016, -122.39875840950585 37.74390120427372, -122.39875769967645 37.7439013175492, -122.3987569873019 37.74390142005111, -122.39875627242829 37.74390151358107, -122.39875555614397 37.743901596319176, -122.3987548373375 37.74390166918449, -122.39875411714347 37.743901732158754, -122.3987533955617 37.743901785242016, -122.39875267372675 37.74390182841589, -122.3987519505041 37.7439018616988, -122.39875122700519 37.743901884171486, -122.39875050214171 37.743901897654, -122.39874977813635 37.74390190030804, -122.39874905390084 37.743901893953634, -122.39874833052353 37.74390187677075, -122.39874760689301 37.74390184967854, -122.39874688414375 37.74390181265874, -122.39874616111817 37.743901764828784, -122.39874544126575 37.743901707935535, -122.39874472227159 37.74390164021377, -122.39874400418158 37.7439015634653, -122.39874328808432 37.74390147587009, -122.3987425740257 37.743901379229825, -122.39874186198278 37.74390127264369, -122.39874115308992 37.74390115609339, -122.39874044621277 37.7439010295972, -122.39873974248573 37.74390089313687, -122.39873904193185 37.74390074761321, -122.39873834450503 37.74390059122453, -122.3987376513858 37.743900425754255, -122.39873696143974 37.743900251220715, -122.39873627464375 37.74390006672296, -122.39873559328981 37.743899873125336, -122.39873491508597 37.74389966956359, -122.39873424232417 37.743899456901936, -122.39873357384694 37.743899234257846, -122.39873291083472 37.74389900341474, -122.39873225324153 37.74389876257089, -122.39873159997893 37.74389851354631, -122.39873095329283 37.74389825540356, -122.39873031202573 37.74389798726013, -122.39872967622367 37.74389771091762, -122.39872904702108 37.74389742635783, -122.39872842439497 37.7438971326799, -122.39872780834533 37.743896829883795, -122.3987271989182 37.743896519771276, -122.39872659606755 37.743896200540554, -122.39872600095083 37.743895873074266, -122.39862388957287 37.743838663430886, -122.39862316857 37.74383825057427, -122.39862259001046 37.743837904816296, -122.39862201805045 37.74383755084109, -122.3986214549818 37.743837189512824, -122.39862089964713 37.74383681994904, -122.3986203520694 37.743836443050476, -122.39861981338305 37.74383605879895, -122.39861928245372 37.74383566721261, -122.39861876155018 37.74383526825505, -122.39861824840361 37.74383486196274, -122.39861774530591 37.7438344492, -122.39861724994216 37.74383402820167, -122.3986167646503 37.74383360163379, -122.39861628938424 37.74383316769457, -122.39861582305564 37.74383272820405, -122.39861536561844 37.74383228136054, -122.39861491936453 37.7438318280283, -122.39861448318253 37.74383136912646, -122.39861405704939 37.743830903754194, -122.3986136398767 37.74383043373144, -122.39861323388732 37.743829957220036, -122.39861284023866 37.74382947510241, -122.398612454393 37.7438289874518, -122.39861208091118 37.743828495095855, -122.39861171863566 37.74382799715204, -122.39861136645501 37.74382749453949, -122.39861102550373 37.74382698723995, -122.39861069575878 37.7438264743525, -122.39861037728917 37.74382595857974, -122.39861007002588 37.74382543721911, -122.39860977514944 37.74382491205403, -122.39860949152533 37.74382438310275, -122.39860921913053 37.74382384946448, -122.39860895801115 37.74382331294086, -122.39860871041299 37.74382277259452, -122.39860847409018 37.74382222936286, -122.39860824901982 37.74382168234502, -122.39860803635918 37.74382113242357, -122.3986078361084 37.743820579598534, -122.39860764713299 37.74382002388814, -122.39860747172482 37.74381946615675, -122.39860730759209 37.74381890553999, -122.39860715589212 37.743818342920505, -122.39860701778251 37.74381777918083, -122.39860689094823 37.743817212555825, -122.3986067765468 37.74381664392805, -122.39860667575869 37.74381607508093, -122.39860658626895 37.74381550424936, -122.39860650923508 37.74381493231584, -122.39860644579149 37.743814359262146, -122.39860639369232 37.74381378602569, -122.39860635516045 37.743813210768195, -122.39860632913044 37.743812636210485, -122.3986063155793 37.74381206145168, -122.39860631448398 37.743811485591, -122.39860632704807 37.74381091131266, -122.39860635093353 37.74381033595064, -122.39860638845532 37.74380976127018, -122.39860643734451 37.743809187307804, -122.39860649989312 37.743808614927765, -122.39860657492054 37.74380804234663, -122.39860666133843 37.74380747138442, -122.39860676141566 37.74380690200455, -122.39860687512925 37.74380633330624, -122.39860699912187 37.7438057671459, -122.3986071367738 37.74380520256795, -122.39860728695066 37.74380463959065, -122.39860744854096 37.74380407913305, -122.39860762381362 37.74380352115868, -122.39860780934232 37.743802964821484, -122.39860800857639 37.74380241186835, -122.39860822035838 37.74380186141669, -122.3986084424424 37.74380131440395, -122.39860867823182 37.7438007707752, -122.39860892430028 37.743800229684496, -122.39860918296267 37.74379969289699, -122.39860945417297 37.74379915861095, -122.39860973686578 37.74379862954719, -122.39861002986068 37.74379810392233, -122.39861033542648 37.743797581699795, -122.39861065247486 37.74379706469957, -122.3986109809827 37.74379655202077, -122.39861131981561 37.74379604368172, -122.39861167013106 37.743795540564925, -122.39861203190603 37.74379504176961, -122.39861240402904 37.74379454821487, -122.39861278650018 37.74379405990072, -122.39861318047684 37.74379357770968, -122.39861358477857 37.74379309985838, -122.39861399947443 37.74379262904937))","false"
"PUBLIC","49927.7396592","1359.34246136","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_234","P","POLYGON ((-122.49455958234292 37.74981371366699, -122.49484080496367 37.74980127228319, -122.49484147170294 37.74980234698664, -122.49484211596979 37.74980343018166, -122.49484273665377 37.74980452278823, -122.49484333259628 37.74980562392476, -122.49484390490753 37.74980673267118, -122.49484445245315 37.7498078490467, -122.49484497525721 37.749808973952234, -122.49484547324715 37.74981010468515, -122.49484594531278 37.74981124216564, -122.49484639374714 37.749812387256, -122.49484681620879 37.749813537292205, -122.49484721385626 37.7498146931559, -122.49484758555522 37.74981585486623, -122.49484793241594 37.74981702150322, -122.4948482532554 37.749818191284405, -122.49484854814636 37.74981936691226, -122.49484881701608 37.74982054568432, -122.49484905988888 37.74982172850135, -122.49484927674052 37.74982291446261, -122.49484946754679 37.74982410266721, -122.4948496323319 37.74982529401607, -122.49484977107167 37.749826487608196, -122.49484993809183 37.749828396303386, -122.49496049363057 37.75141321172844, -122.49496056324108 37.75141440919417, -122.49496060789184 37.75141560708247, -122.49496062528958 37.751416804530905, -122.49496061661719 37.75141800332185, -122.49496058180216 37.7514192007529, -122.49496051975832 37.75142039864492, -122.49496043270634 37.75142159515777, -122.49496031835295 37.75142278942913, -122.49496017785692 37.75142398234052, -122.49496001235269 37.75142517387282, -122.49495981952295 37.751426362262706, -122.49495960050214 37.751427547491055, -122.49495935644896 37.75142873043949, -122.49495908618057 37.75142990932548, -122.49495878969697 37.75143108414906, -122.49495846699804 37.75143225491029, -122.4949581191943 37.75143342068907, -122.49495774515105 37.75143458150462, -122.49495734713744 37.75143573731851, -122.49495692286025 37.751436887268355, -122.49495647231942 37.751438031354155, -122.49495599778402 37.75143916953749, -122.4949552085095 37.751440929494414, -122.49467397325799 37.75145338477534, -122.49455958234292 37.74981371366699))","false"
"PUBLIC","79804.6313871","1197.8589583","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_234","P","POLYGON ((-122.40246126835223 37.75204267628719, -122.40315145238671 37.752001257894676, -122.40325536584722 37.75309418878024, -122.40256513686585 37.753134202436975, -122.40246126835223 37.75204267628719))","false"
"PUBLIC","53433.5869051","958.790760218","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_234","P","POLYGON ((-122.4648626857424 37.751377044301414, -122.46530731745311 37.75135823406875, -122.46536213600028 37.75213201187147, -122.46494747047173 37.752151197687596, -122.46452778601468 37.75217061531086, -122.46452376710337 37.75211774225922, -122.46465524458728 37.75183040581382, -122.4646938544512 37.751746022551046, -122.46473499455156 37.75165611400592, -122.46477755838048 37.75156309048767, -122.46482835009833 37.75145208631609, -122.4648626857424 37.751377044301414))","false"
"PUBLIC","5199.99675374","308.00002824","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_234","P","POLYGON ((-122.40847563363353 37.75292323148153, -122.40864808115936 37.75291281802961, -122.40867523633213 37.75319762294257, -122.40850278703768 37.7532080373529, -122.40849652100043 37.75314231201915, -122.40847563363353 37.75292323148153))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","294613.799762","2260.50953822","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.39553598724572 37.72302430469889, -122.39576940383293 37.72250823442748, -122.39628403078775 37.72263076187865, -122.39705426494723 37.722814141074984, -122.39700020119808 37.722957303647334, -122.39694792468703 37.72310088441441, -122.39690464746306 37.723223966171005, -122.39686268445398 37.72334733406183, -122.3967802951353 37.72360263998375, -122.39669685480392 37.72388231823837, -122.39662624581611 37.7241398360964, -122.39655535137588 37.72442322532119, -122.39654725069815 37.724457525511454, -122.39653925025462 37.72449184121032, -122.39651608494265 37.72459380422856, -122.39649380202823 37.72469589001978, -122.3949499414156 37.724319985474416, -122.39506714343976 37.724060870263266, -122.39530156754425 37.72354258772688, -122.39553598724572 37.72302430469889))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","75754.5037852","1154.02376718","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.39109099862901 37.72450345078639, -122.39149724247565 37.72405214356977, -122.39191923306815 37.72429163452131, -122.39213022938407 37.72441137942678, -122.39255222292114 37.72465086811546, -122.3921459822305 37.72510217982668, -122.39172398630602 37.7248626897187, -122.39151299049765 37.72474294407626, -122.39109099862901 37.72450345078639))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","120821.265926","1602.48753805","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.38837114762933 37.724390426812725, -122.38850582612075 37.7242407113045, -122.3887585828631 37.724384167970406, -122.38892643935684 37.72447943643029, -122.38906803695893 37.72455980140484, -122.38974321486995 37.72494300099468, -122.39019333658858 37.72519846523731, -122.38978824602947 37.72564847121775, -122.38933812186681 37.72539300636523, -122.38866294197959 37.725009805382776, -122.38849347290984 37.724913621519846, -122.38835348694457 37.724834169996385, -122.38810092285227 37.7246908220246, -122.38837114762933 37.724390426812725))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","60136.6096657","1402.73656591","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.39555098702938 37.738364520384295, -122.39575270238414 37.73814144182148, -122.39744569661308 37.73910063564861, -122.39724398484807 37.73932371615464, -122.39668092934843 37.73900471222345, -122.39639940170963 37.73884520926998, -122.39611787757097 37.73868570650412, -122.39555098702938 37.738364520384295))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","81650.1549637","1252.16666984","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.40280953100753 37.74027180350938, -122.4042441305864 37.7398715169263, -122.40423245472272 37.739935798565774, -122.40421936839829 37.739999910136135, -122.4042048744587 37.740063829961656, -122.40418897806444 37.74012753813152, -122.40417168331098 37.74019101745571, -122.40415299760474 37.74025424708592, -122.40413292386067 37.7403172080486, -122.40411146953146 37.74037988129707, -122.40408864206987 37.740442247784394, -122.40406444550239 37.74050428761787, -122.40403889073124 37.74056598349725, -122.40401198405202 37.74062731549308, -122.4039837329177 37.74068826455833, -122.40395414709651 37.74074881341104, -122.40392323406472 37.74080894390492, -122.40389100463268 37.740868635136174, -122.40384789671845 37.740944287886855, -122.40279707116774 37.74035059195323, -122.40279658609309 37.74035030689023, -122.40279611317376 37.7403500090138, -122.40279565354419 37.740349698305714, -122.40279520836178 37.74034937564848, -122.40279477760343 37.74034904014127, -122.40279436129234 37.74034869268487, -122.40279396058578 37.74034833416182, -122.40279357659522 37.74034796365303, -122.40279320827847 37.740347584780125, -122.40279285670077 37.74034719482226, -122.40279252304262 37.7403467955629, -122.40279220730396 37.74034638700188, -122.40279190950794 37.740345970040195, -122.40279162965453 37.74034554467776, -122.40279137005867 37.74034511267969, -122.40279112842845 37.74034467318168, -122.40279090594441 37.74034422796722, -122.40279070485232 37.74034377609878, -122.4027905217951 37.740343319433, -122.4027903601759 37.74034285791489, -122.40279021886036 37.74034239156284, -122.40279009787156 37.74034192127767, -122.40278999725562 37.74034144886108, -122.40278991814688 37.7403409742947, -122.402789859388 37.74034049669608, -122.40278982104806 37.740340018767704, -122.40278980423845 37.74033953959041, -122.40278980898218 37.74033906006511, -122.40278983530239 37.74033858109258, -122.40278988208773 37.740338103591974, -122.40278992385791 37.740337784786995, -122.40279809255604 37.74028313991431, -122.40279817346516 37.74028266546757, -122.4027982759969 37.74028219337526, -122.40279839901676 37.74028172365582, -122.40279854257096 37.74028125811081, -122.4027987066595 37.74028079674031, -122.40279889130541 37.74028034044516, -122.40279909537429 37.74027988924369, -122.4027993189123 37.74027944493757, -122.40279956300766 37.740279005706775, -122.4027998243265 37.74027857430884, -122.40280010624879 37.740278149787905, -122.40280040541762 37.740277734000685, -122.40280072407862 37.74027732600965, -122.40280105887479 37.740276927671516, -122.40280141209799 37.74027653985035, -122.40280178141018 37.74027615988042, -122.40280216692682 37.74027579226586, -122.40280256971297 37.74027543428585, -122.40280298754597 37.74027508777866, -122.40280341931467 37.74027475366353, -122.40280386615329 37.74027443192209, -122.40280432692752 37.740274122572686, -122.40280480163734 37.74027382561533, -122.40280528803703 37.740273541987456, -122.4028057872841 37.74027327257165, -122.40280629824414 37.740273017386194, -122.40280681975965 37.740272775548554, -122.4028073507424 37.740272548878785, -122.40280789232685 37.74027233735852, -122.40280844222102 37.74027214012361, -122.40280900160555 37.74027195895733, -122.40280953100753 37.74027180350938))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","51398.3978773","1119.38331217","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.40619875035821 37.73534384206424, -122.40616471614223 37.73529761752169, -122.4064387662983 37.73565088710423, -122.40646235163233 37.73567950315947, -122.40648530411507 37.735708442173895, -122.40650761784346 37.7357376952312, -122.40652928462251 37.73576725255088, -122.40655029968333 37.73579710519825, -122.40657065490032 37.73582724609535, -122.40659034430074 37.735857663623285, -122.40661240302417 37.735893383442395, -122.40661509527132 37.735897959534405, -122.40661768630834 37.73590257151058, -122.40662017500085 37.73590721938919, -122.40662256243697 37.73591190135025, -122.40662484627872 37.735916614727934, -122.40662702539163 37.73592135954059, -122.40662909970652 37.735926133085684, -122.40663107035759 37.735930935344854, -122.40663293502996 37.73593576455315, -122.40663469138566 37.73594061804473, -122.40663634282761 37.73594549576451, -122.40663788590666 37.73595039596591, -122.40663932055334 37.735955315946406, -122.40664064787893 37.735960254786754, -122.40664186674908 37.73596521250533, -122.40664297480265 37.735970185535436, -122.40664397541946 37.73597517292121, -122.40664486519658 37.735980174717696, -122.40664564401831 37.73598518642064, -122.4066463141996 37.73599020979511, -122.40664687335624 37.735995240373505, -122.4066473214881 37.73600027815582, -122.40664765968332 37.73600532132205, -122.40664788565014 37.73601036900807, -122.40664800161089 37.736015419375406, -122.40664800636192 37.73602046973993, -122.40664790101444 37.736025519182476, -122.40664768327667 37.736030566838835, -122.40664735537095 37.736035610870616, -122.4066469161167 37.73604064949446, -122.40664636775956 37.73604568177293, -122.40664570793825 37.73605070413919, -122.40664493667593 37.736055717494146, -122.40664405732937 37.736060719981076, -122.4066430664262 37.73606570895244, -122.4066419673462 37.73607068345236, -122.40664075890886 37.736075641697525, -122.40663944111412 37.73608058368787, -122.40663801498077 37.73608550490079, -122.40663648055494 37.73609040713808, -122.40663484001293 37.736095286759486, -122.40663309217402 37.73610014198182, -122.40663123703827 37.73610497280497, -122.40662927571691 37.73610977830976, -122.40662721036291 37.736114553955225, -122.40662503988818 37.73611930156145, -122.40662057705168 37.736128336419874, -122.4065717731142 37.73623378852757, -122.40655752351569 37.736234630134994, -122.40580013174858 37.73627937869292, -122.40575100964342 37.735754126241886, -122.40610309156125 37.73564229323056, -122.40637109459735 37.735628997314635, -122.40635231666208 37.735592345679095, -122.40633273644973 37.73555595936312, -122.40631235882195 37.73551985090463, -122.40629119197416 37.73548403008415, -122.40626923958744 37.7354485076564, -122.40624651103757 37.735413295185054, -122.40622301227424 37.73537840338806, -122.40619875035821 37.73534384206424))","false"
