"dataset_link","u_id","public","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","owner_uid","contactemail","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","api_endpoint","provenance"
"https://performance.cityofcamas.us/d/yucq-fujs","yucq-fujs","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 27 - Ostenson",,"7","2020-10-27T19:45:00.000Z","2020-10-27T19:45:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/yucq-fujs.json","official"
"https://performance.cityofcamas.us/d/5ykm-3bzf","5ykm-3bzf","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 32 - Garbage Truck",,"9","2020-10-27T19:28:00.000Z","2020-10-27T19:28:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/5ykm-3bzf.json","official"
"https://performance.cityofcamas.us/d/79te-w9cd","79te-w9cd","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 39 - Wellfield",,"7","2020-10-27T20:59:00.000Z","2020-10-27T20:59:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/79te-w9cd.json","official"
"https://performance.cityofcamas.us/d/k7zf-jivx","k7zf-jivx","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 41 - Dallas Line",,"6","2020-10-27T21:08:00.000Z","2020-10-27T21:08:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/k7zf-jivx.json","official"
"https://performance.cityofcamas.us/d/mrey-w5xn","mrey-w5xn","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 37 - Forest Home Stn",,"6","2020-10-27T20:50:00.000Z","2020-10-27T20:50:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/mrey-w5xn.json","official"
"https://performance.cityofcamas.us/d/xzqi-a9zm","xzqi-a9zm","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 38 - 343 Res",,"7","2020-10-27T20:53:00.000Z","2020-10-27T20:53:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/xzqi-a9zm.json","official"
"https://performance.cityofcamas.us/d/un9c-xeud","un9c-xeud","true","false",,"performance.cityofcamas.us","story","DP 21-22: ODP13 - SolidWaste FTE",,"8","2020-10-27T19:25:00.000Z","2020-10-27T19:25:00.000Z","2021 2022 Budget","budget,operating decision package,biennial budget,decision package","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/un9c-xeud.json","official"
"https://performance.cityofcamas.us/d/c5jj-tp3e","c5jj-tp3e","true","false",,"performance.cityofcamas.us","story","DP 21-22: ODP10 - EPCR",,"6","2020-10-27T19:10:00.000Z","2020-10-27T19:10:00.000Z","2021 2022 Budget","budget,operating decision package,biennial budget,decision package","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/c5jj-tp3e.json","official"
"https://performance.cityofcamas.us/d/5fqi-9uid","5fqi-9uid","true","false",,"performance.cityofcamas.us","story","DP 21-22: ODP8 - Comp Plan",,"13","2020-10-27T19:03:00.000Z","2020-10-27T19:03:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/5fqi-9uid.json","official"
"https://performance.cityofcamas.us/d/ifxu-e7i8","ifxu-e7i8","true","false",,"performance.cityofcamas.us","story","DP 21-22: ODP5 - Ground FTE",,"6","2020-10-27T18:56:00.000Z","2020-10-27T18:56:00.000Z","2021 2022 Budget","budget,operating decision package,biennial budget,decision package","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/ifxu-e7i8.json","official"
"https://performance.cityofcamas.us/d/geep-kpmy","geep-kpmy","true","false",,"performance.cityofcamas.us","story","DP 21-22: ODP2 - Facilities FTE",,"5","2020-10-27T18:46:00.000Z","2020-10-27T18:46:00.000Z","2021 2022 Budget","budget,operating decision package,biennial budget,decision package","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/geep-kpmy.json","official"
"https://performance.cityofcamas.us/d/qh73-9ad3","qh73-9ad3","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 12 - Attenuator",,"3","2020-10-27T18:35:00.000Z","2020-10-27T18:35:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/qh73-9ad3.json","official"
"https://performance.cityofcamas.us/d/dbxz-krev","dbxz-krev","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 11 - 3rd Ave Bridge",,"3","2020-10-27T18:29:00.000Z","2020-10-27T18:29:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/dbxz-krev.json","official"
"https://performance.cityofcamas.us/d/bq6s-kxyq","bq6s-kxyq","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 10 - 12th Ave",,"5","2020-10-27T18:17:00.000Z","2020-10-27T18:17:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/bq6s-kxyq.json","official"
"https://performance.cityofcamas.us/d/ace7-vxc3","ace7-vxc3","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 9 - 6th Diet",,"4","2020-10-27T18:14:00.000Z","2020-10-27T18:14:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/ace7-vxc3.json","official"
"https://performance.cityofcamas.us/d/hbvt-x9y6","hbvt-x9y6","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 8 - Brady-Grand",,"3","2020-10-27T18:10:00.000Z","2020-10-27T18:10:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/hbvt-x9y6.json","official"
"https://performance.cityofcamas.us/d/5e7k-sdt7","5e7k-sdt7","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 7 - Traffic Signal",,"4","2020-10-27T18:04:00.000Z","2020-10-27T18:04:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/5e7k-sdt7.json","official"
"https://performance.cityofcamas.us/d/4aev-ewbh","4aev-ewbh","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 6 - NW 38th Ave",,"4","2020-10-27T17:56:00.000Z","2020-10-27T17:56:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/4aev-ewbh.json","official"
"https://performance.cityofcamas.us/d/up8g-kvzf","up8g-kvzf","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 5 - Lake-Everett",,"4","2020-10-27T17:51:00.000Z","2020-10-27T17:51:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/up8g-kvzf.json","official"
"https://performance.cityofcamas.us/d/jmru-csz6","jmru-csz6","true","false",,"performance.cityofcamas.us","story","DP 21-22: ODP12 - Hydro-Seeder",,"6","2020-10-27T19:21:00.000Z","2020-10-27T19:21:00.000Z","2021 2022 Budget","budget,operating decision package,biennial budget,decision package","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/jmru-csz6.json","official"
"https://performance.cityofcamas.us/d/4msm-kq22","4msm-kq22","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 4 - Pavement Mgmt",,"3","2020-10-27T17:46:00.000Z","2020-10-27T17:46:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/4msm-kq22.json","official"
"https://performance.cityofcamas.us/d/5hkv-kq5u","5hkv-kq5u","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 3 - ADA Upgrades",,"7","2020-10-27T17:29:00.000Z","2020-10-27T17:29:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/5hkv-kq5u.json","official"
"https://performance.cityofcamas.us/d/us53-ajmp","us53-ajmp","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 26 - Turf Sweeper",,"6","2020-10-27T17:09:00.000Z","2020-10-27T17:09:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/us53-ajmp.json","official"
"https://performance.cityofcamas.us/d/6ik5-5xfv","6ik5-5xfv","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 24 - Louis Bloch",,"7","2020-10-27T17:00:00.000Z","2020-10-27T17:00:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/6ik5-5xfv.json","official"
"https://performance.cityofcamas.us/d/tbpe-ztpy","tbpe-ztpy","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 22 - Tennis Courts",,"7","2020-10-27T16:44:00.000Z","2020-10-27T16:44:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/tbpe-ztpy.json","official"
"https://performance.cityofcamas.us/d/5dam-jbrh","5dam-jbrh","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 25 - Large Mower",,"6","2020-10-27T17:04:00.000Z","2020-10-27T17:04:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/5dam-jbrh.json","official"
"https://performance.cityofcamas.us/d/tpc8-djvp","tpc8-djvp","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 21 - Currie Trail",,"6","2020-10-27T16:35:00.000Z","2020-10-27T16:35:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/tpc8-djvp.json","official"
"https://performance.cityofcamas.us/d/x8zb-2apd","x8zb-2apd","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 20 - North Shore Consv",,"8","2020-10-26T21:58:00.000Z","2020-10-26T21:58:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/x8zb-2apd.json","official"
"https://performance.cityofcamas.us/d/9hkn-pdm9","9hkn-pdm9","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 19 - Skate Park",,"7","2020-10-26T21:52:00.000Z","2020-10-26T21:52:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/9hkn-pdm9.json","official"
"https://performance.cityofcamas.us/d/izr5-fnih","izr5-fnih","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 18 - Crown Park PH1",,"6","2020-10-26T21:46:00.000Z","2020-10-26T21:46:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/izr5-fnih.json","official"
"https://performance.cityofcamas.us/d/v8zb-b9nb","v8zb-b9nb","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 17 - Parklands to Heritage Trail",,"8","2020-10-26T21:42:00.000Z","2020-10-26T21:42:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/v8zb-b9nb.json","official"
"https://performance.cityofcamas.us/d/pijq-zh48","pijq-zh48","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 16 - E Lake Trail",,"4","2020-10-26T21:36:00.000Z","2020-10-26T21:36:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/pijq-zh48.json","official"
"https://performance.cityofcamas.us/d/cg7w-28ik","cg7w-28ik","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 15 - WL Boat Launch",,"8","2020-10-26T21:32:00.000Z","2020-10-26T21:32:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/cg7w-28ik.json","official"
"https://performance.cityofcamas.us/d/4ywv-3bb6","4ywv-3bb6","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 14 - OpenSpace",,"7","2020-10-26T21:26:00.000Z","2020-10-26T21:26:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/4ywv-3bb6.json","official"
"https://performance.cityofcamas.us/d/k3rm-x9ev","k3rm-x9ev","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 13 - Fire Truck",,"6","2020-10-26T21:19:00.000Z","2020-10-26T21:19:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/k3rm-x9ev.json","official"
"https://performance.cityofcamas.us/d/rij5-ftra","rij5-ftra","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 2 - ERP System",,"13","2020-10-26T21:00:00.000Z","2020-10-26T21:00:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/rij5-ftra.json","official"
"https://performance.cityofcamas.us/d/y5x5-i2td","y5x5-i2td","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 1 - Bldg Maint",,"10","2020-10-26T19:16:00.000Z","2020-10-26T19:16:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/y5x5-i2td.json","official"
"https://performance.cityofcamas.us/d/jymt-ref6","jymt-ref6","true","false",,"performance.cityofcamas.us","story","DP 21-22: CDP 23 - 3rd Ave Trail",,"9","2020-10-27T16:50:00.000Z","2020-10-27T16:50:00.000Z","2021 2022 Budget","budget,decision package,capital projects,biennial budget,capital budget","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/jymt-ref6.json","official"
"https://performance.cityofcamas.us/d/4ny2-uu3s","4ny2-uu3s","true","false",,"performance.cityofcamas.us","file","demographics image",,"1","2020-10-23T19:19:00.000Z","2020-10-23T19:19:00.000Z","Images",,"0","Debra Brooks","g4cp-a7an",,,"published",,,,,"https://performance.cityofcamas.us/resource/4ny2-uu3s.json","official"
"https://performance.cityofcamas.us/d/esdz-iyd8","esdz-iyd8","true","false",,"performance.cityofcamas.us","file","dollars per capita image",,"6","2020-10-23T18:56:00.000Z","2020-10-23T18:56:00.000Z","Images",,"1","Debra Brooks","g4cp-a7an",,,"published",,,,,"https://performance.cityofcamas.us/resource/esdz-iyd8.json","official"
"https://performance.cityofcamas.us/d/ktqz-yft2","ktqz-yft2","true","false",,"performance.cityofcamas.us","story","Special Revenue Funds Budget 2021-2022",,"25","2020-10-15T21:20:00.000Z","2020-10-15T21:20:00.000Z","2021 2022 Budget","special revenue,special revenue funds,camas-washougal fire dept,camas washougal fire dept,fire department,cwfd,fire dept,camas-washougal fire department,camas washougal fire department,camas-washougal fire and emergency services,ems,fire and ems,fire and emergency services,fire budget,budget,budgeting,cwfd budget,ems budget","0","Debra Brooks","g4cp-a7an","",,"published",,,,"https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/ktqz-yft2.json","official"
"https://performance.cityofcamas.us/d/4xzx-mic2","4xzx-mic2","true","false",,"performance.cityofcamas.us","file","property tax distribution image",,"5","2020-10-23T19:09:00.000Z","2020-10-23T19:09:00.000Z","Images",,"0","Debra Brooks","g4cp-a7an",,,"published",,,"City of Camas","http://www.cityofcamas.us","https://performance.cityofcamas.us/resource/4xzx-mic2.json","official"
"https://performance.cityofcamas.us/d/mp8v-6cfh","mp8v-6cfh","true","false",,"performance.cityofcamas.us","story","Finance Budget 2021-2022",,"7","2020-10-15T19:50:00.000Z","2020-10-15T19:50:00.000Z","2021 2022 Budget","finance,finances,finance department,finance dept,finance budget,budget,budgeting,general fund","0","Debra Brooks","g4cp-a7an","",,"published",,,,"https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/mp8v-6cfh.json","official"
"https://performance.cityofcamas.us/d/83bp-e75m","83bp-e75m","true","false",,"performance.cityofcamas.us","story","General Fund Budget 2021-2022",,"43","2020-10-15T16:37:00.000Z","2020-10-15T16:37:00.000Z","2021 2022 Budget","budget,budgeting,general fund","0","Debra Brooks","g4cp-a7an","",,"published",,,,"https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/83bp-e75m.json","official"
"https://performance.cityofcamas.us/d/ww75-mt8r","ww75-mt8r","true","false",,"performance.cityofcamas.us","story","Department Dashboard",,"82","2020-10-09T23:11:00.000Z","2020-10-09T23:11:00.000Z","Performance",,"0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/ww75-mt8r.json","official"
"https://performance.cityofcamas.us/d/k9gd-hkp8","k9gd-hkp8","true","false",,"performance.cityofcamas.us","measure","Social Media Presence","To communicate the wealth of services and opportunities offered to the community, the Camas Public Library will strive to reach 10000 combined social media followers across multiple platforms by the end of 2022.","0","2020-10-09T21:48:00.000Z","2020-10-09T21:48:00.000Z","Library","library,social media,library social media,library followers,social media followers,library social media followers","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/k9gd-hkp8.json","official"
"https://performance.cityofcamas.us/d/2uh8-cvay","2uh8-cvay","true","false",,"performance.cityofcamas.us","story","Performance - Strategic Plan - Manage Growth",,"36","2020-09-21T19:16:00.000Z","2020-09-21T19:16:00.000Z","Performance","strategic plan,manage growth","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/2uh8-cvay.json","official"
"https://performance.cityofcamas.us/d/bkgx-5m5g","bkgx-5m5g","true","false",,"performance.cityofcamas.us","story","Performance - Strategic Plan - Core Infrastructure",,"40","2020-09-21T19:03:00.000Z","2020-09-21T19:03:00.000Z","Performance","strategic plan,core infrastructure","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/bkgx-5m5g.json","official"
"https://performance.cityofcamas.us/d/yk8f-yqp3","yk8f-yqp3","true","false",,"performance.cityofcamas.us","story","Performance - Strategic Plan - Financial Stability",,"41","2020-09-21T18:56:00.000Z","2020-09-21T18:56:00.000Z","Performance","strategic plan,financial stability","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/yk8f-yqp3.json","official"
"https://performance.cityofcamas.us/d/vikh-tvwq","vikh-tvwq","true","false",,"performance.cityofcamas.us","story","Performance - Strategic Plan - Community Needs",,"53","2020-09-21T18:37:00.000Z","2020-09-21T18:37:00.000Z","Performance","strategic plan,community needs","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/vikh-tvwq.json","official"
"https://performance.cityofcamas.us/d/chxn-xvpv","chxn-xvpv","true","false",,"performance.cityofcamas.us","file","Maze Path",,"4","2020-09-17T17:24:00.000Z","2020-09-17T17:24:00.000Z","Images",,"1","Debra Brooks","g4cp-a7an",,,"published",,,,,"https://performance.cityofcamas.us/resource/chxn-xvpv.json","official"
"https://performance.cityofcamas.us/d/emv3-ubxa","emv3-ubxa","true","false",,"performance.cityofcamas.us","story","Legal Budget 2021-2022",,"13","2020-09-14T19:39:00.000Z","2020-09-14T19:39:00.000Z","2021 2022 Budget","legal,legal budget,general fund,budget,budgeting","0","Debra Brooks","g4cp-a7an","",,"published",,,"City of Camas","https://www.cityofcamas.us","https://performance.cityofcamas.us/resource/emv3-ubxa.json","official"
