"country","id","year","debtccgov","debtcb","totaldebt","gdp","debt_gdp","exchangeratencperusd","domestogdp","exttogdp","officialdebt","totalnonofficialdebt","foreignbanks","dombanks","totalbank","ext_resholders","ext_nonresholders","ext_marketinstrument","int_resholders","int_nonresholders","dom_market","total_mkt","ext_oth","int_oth","tot_oth","offdom","bankdom","mardom","othdom","credtype_int_sumshares","offext","bankext","marext","othext","credtype_ext_sumshares","credtype_total","officialexternaldebt","nonofficialexternaldebt","external","totaldomestic","legandcred_total","legandcred_ext_tot","legandcred_int_tot","for_ext","for_int","dom_ext","dom_int","currandleg_total","totaldebt_short_term_ext","totaldebt_short_term_int","totaldebt_short_term","totaldebt_med_term_ext","totaldebt_med_term_int","totaldebt_med_term","totaldebt_long_term_ext","totaldebt_long_term_int","totaldebt_long_term","avgmat_ext","avgmat_int","avgmat_totaldebt","matandleg_total","short_extcurr","short_intcurr","matandcurr_short_tot","med_extcurr","med_intcurr","matandcurr_med_tot","long_extcurr","long_intcurr","matandcurr_long_tot","matandcurr_tot","avgmat_extcurr","avgmat_intcurr","for_n_i_fr","for_n_i_flr","for_i_fr","for_i_flr","tot_debt_for","dom_n_i_fr","dom_n_i_flr","dom_i_fr","dom_i_flr","tot_debt_dom","debt_index","debt_nonindex","currandrate_tot","heldby_cb","heldby_others","heldby_tot","liqassetscg","net_debt_1","crossholding","net_debt_2","reserves","net_debt_3","ppfassets","net_debt_4","pay_ppcal_ext","pay_ppal_int","pay_ppal_tot","pay_int_ext","pay_int_int","pay_int_tot","pay_tot_kind","pay_ppal_cb","pay_int_cb","pay_cb_tot","pay_ppal_oth","pay_int_oth","pay_oth_tot","pay_tot_holders","bycurr_debt_for","bycurr_debt_dom","bycurr_debt_index","due_1y_ppal_ext","due_1y_ppal_int","due_1y_ppal_tot","due_1y_int_ext","due_1y_int_int","due_1y_int_tot","due_1y_tot_kind","due_2y_ppal_ext","due_2y_ppal_int","due_2y_ppal_tot","due_2y_int_ext","due_2y_int_int","due_2y_int_tot","due_2y_tot_kind","due_3y_ppal_ext","due_3y_ppal_int","due_3y_ppal_tot","due_3y_int_ext","due_3y_int_int","due_3y_int_tot","due_3y_tot_kind","due_4y_ppal_ext","due_4y_ppal_int","due_4y_ppal_tot","due_4y_int_ext","due_4y_int_int","due_4y_tot_kind","due_5y_ppal_ext","due_5y_ppal_int","due_5y_ppal_tot","due_5y_int_ext","due_5y_int_int","due_5y_int_tot","due_5y_tot_kind","due_6y_10y_ppal_ext","due_6y_10y_ppal_int","due_6y_10y_ppal_tot","due_6y_10y_int_ext","due_6y_10y_int_int","due_6y_10y_int_tot","due_6y_10y_tot_kind","due_11y_ppal_ext","due_11y_ppal_int","due_11y_ppal_tot","due_11y_int_ext","due_11y_int_int","due_11y_int_tot","due_11y_tot_kind","due_1y_ppal_cb","due_1y_int_cb","due_1y_tot_cb","due_1y_ppal_oth","due_1y_int_oth","due_1y_tot_oth","due_2y_ppal_cb","due_2y_int_cb","due_2y_tot_cb","due_2y_ppal_oth","due_2y_int_oth","due_2y_tot_oth","due_3y_ppal_cb","due_3y_int_cb","due_3y_tot_cb","due_3y_ppal_oth","due_3y_int_oth","due_3y_tot_oth","due_4y_ppal_cb","due_4y_int_cb","due_4y_tot_cb","due_4y_ppal_oth","due_4y_int_oth","due_4y_int_tot","due_4y_tot_oth","due_5y_ppal_cb","due_5y_int_cb","due_5y_tot_cb","due_5y_ppal_oth","due_5y_int_oth","due_5y_tot_oth","due_6y_10y_ppal_cb","due_6y_10y_int_cb","due_6y_10y_tot_cb","due_6y_10y_ppal_oth","due_6y_10y_int_oth","due_6y_10y_tot_oth","due_11y_ppal_cb","due_11y_int_cb","due_11y_tot_cb","due_11y_ppal_oth","due_int_oth","due_11y_tot_oth"
"Brazil","2020Brazil","2020","963999.40","0","963999","1444167","67","5.2","64","3","776","963223","3220","0","3220","0","42852","42852","832383","84769","917152","960003","0","0","0","0","0","100","0","100","2","7","91","0","100","963999","776","46072","46848","917152","963999","5","95","46848","0","0","917152","963999","6668","259063","265731","16951","500306","517257","23229","157783","181011","10.9","4.52","4.83","963999","6668","259063","265731","16951","500306","517257","23229","157783","181011","963999","10.9","4.52","2074","0","44774","0","46848","333235","340039","243878","0","917152","30.00","70.00","963999","0","963999.40","963999.40","278637","685362","0","963999.40","355620.00","608379.40","0","608379.40","256","71705","71961","1191","21186","22377","94338","0","0","0","71961","22377","94338","94338","0.00","70.00","30.00","4388","238428","242815","2284","25838","28122","270937","765","137457","138222","2097","23866","25963","164185","2317","149027","151344","2055","7074","9129","160473","1863","146300","148163","1965","17480","167609","6990","108489","115479","1754","4687","6440","121920","14029","129427","143456","6442","39070","45512","188968","18305","208830","227134","11943","114909","126852","353987","0","0","0","242815","28122","270937","0","0","0","138222","25963","164185","0","0","0","151344","9129","160473","0","0","0","148163","19445","19445","167609","0","0","0","115479","6440","121920","0","0","0","143456","45512","188968","0","0","0","227134","126852","353987"
"Brazil","2021-IBrazil","2021-I","1065519.50","0","1065520","1656817","64","5","62","3","3111","1062408","3286","0","3286","0","38917","38917","921165","99040","1020205","1059122","0","0","0","0","0","100","0","100","7","7","86","0","100","1065520","3111","42203","45315","1020205","1065520","4","96","45315","0","0","1020205","1065520","3037","236522","239560","18398","586799","605197","23879","196884","220763","11.66","4.71","5","1065520","3037","236522","239560","18398","586799","605197","23879","196884","220763","1065520","11.66","4.71","2153","0","43162","0","45315","353001","378116","289087","0","1020205","31.00","69.00","1065520","0","1065519.50","1065519.50","328555","736964","0","1065519.50","352486.00","713033.50","0","713033.50","4551","135002","139553","1302","9833","11134","150687","0","0","0","139553","11134","150687","150687","0.00","69.00","31.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brazil","2021Brazil","2021","1005941.40","0","1005941","1608832","63","5.58","60","3","3313","1002629","3160","0","3160","0","40964","40964","857265","101240","958505","999469","0","0","0","0","0","100","0","100","7","7","86","0","100","1005942","3313","44124","47437","958505","1005942","5","95","47437","0","0","958505","1005941","2989","208509","211497","18726","536430","555156","25722","213566","239288","11.5","4.84","5.16","1005941","2989","208509","211497","18726","536430","555156","25722","213566","239288","1005941","11.45","4.81","1929","0","45508","0","47437","288817","374959","294730","0","958505","34.00","66.00","1005941","0","1005941.40","1005941.40","284383","721558","0","1005941.40","362204.00","643737.40","0","643737.40","219","105871","106090","1125","14560","15685","121775","0","0","0","106091","15685","121775","121775","0.00","66.00","34.00","739","191660","192400","2278","24310","26588","218988","2300","207158","209458","2162","20643","22805","232263","1820","179259","181078","2072","22644","24715","205793","6959","112706","119665","1862","19810","141336","2559","79605","82165","1658","18890","20548","102713","14051","195977","210028","6395","73705","80100","290128","21050","204282","225332","11922","145549","157470","382802","0","0","0","192400","26588","218988","0","0","0","209458","22805","232263","0","0","0","181078","24715","205793","0","0","0","119665","21672","21672","141336","0","0","0","82165","20548","102713","0","0","0","210028","80100","290128","0","0","0","225332","157470","382802"
"Chile","2006Chile","2006",,,"20181","145633","14","534.43","11","3","1117","19064","0","165","165","0","3054","3054",,,"15845","18899","0","0","0","0","1","99","0","100","27","0","73","0","100","20181","1117","3054","4171","16010","20181","21","79","4171","790","0","15220","20181",,,,,,,,,,,,,,,,,,,,,,,,,,"3344","1617","0","0","4961","3257","0","11963","0","15220","59.00","41.00","20181","0","20181.00","20181.00",,,"0","20181.00","19428.90","752.1","88632","-87879.60","168","5891","6058","221","961","1182","7240",,,,,,"5660","7240","25.00","16.00","59.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chile","2007Chile","2007",,,"20646","172686","12","497.7","10","2","1139","19507","0","181","181","0","2517","2517",,,"16809","19326","0","0","0","0","1","99","0","100","31","0","69","0","100","20646","1139","2517","3656","16990","20646","18","82","3656","390","0","16600","20646",,,,,,,,,,,,,,,,,,,,,,,,,,"2907","1139","0","0","4046","4151","0","12449","0","16600","60.00","40.00","20646","0","20646.20","20646.20",,,"0","20646.20","16910.10","3736.10","111037","-107300.90","558","4219","4777","213","907","1120","5897",,,,,,"4767","5897","20.00","20.00","60.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chile","2008Chile","2008","7335.00","14895.90","22231","140731","16","648","14","2","1006","21225","0","139","139","0","1929","1929",,,"19157","21086","0","0","0","0","1","99","0","100","34","0","66","0","100","22231","1006","1929","2935","19296","22231","13","87","2935","5","0","19291","22231",,,,,,,,,,,,,,,,,,,,,,,,,,"1934","1006","0","0","2940","4061","0","15230","0","19291","69.00","31.00","22231","0","22230.90","22230.90",,,"0","22230.90","23162.30","-931.4","74313","-75244.10","811","2916","3726","148","724","872","4598",,,,,,"4459","4598","13.00","18.00","69.00","110","1984","2095","123","580","704","2798","103","698","801","120","545","665","1466","722","1513","2235","87","486","573","2808","901","2223","3124","39","393","3555",,,,,,,,"304","3741","4045","76","1432","1508","5553","1035","4132","5166","233","1237","1469","6636",,,"0",,,"2798",,,"0",,,"1466",,,"0",,,"2808",,,"0",,,"432","3555",,,"0",,,"5553",,,"0",,,,,,"0",,,"6636"
"Chile","2009-IChile","2009-I","8119.40","17542.50","25662","135773","19",,"17","2","998","24664","0","174","174","0","1488","1488",,,"23002","24490","0","0","0","0","1","99","0","100","40","0","60","0","100","25662","998","1488","2486","23176","25662","10","90","2486","5","0","23171","25662",,,,,,,,,,,,,,,,,,,,,,,,,,"1493","998","0","0","2491","5203","0","17968","0","23171","70.00","30.00","25662","0","25661.90","25661.90",,,"0","25661.90","23447.80","2214.10","100244","-98030.30","452","337","789","68","412","480","1269","0","0","0",,,"1269","1269","10.00","20.00","70.00","112","3564","3675","124","724","848","4523","106","2412","2517","120","679","799","3316","904","6536","7440","88","1147","1235","8675","717","3561","4278","39","784","5101",,,,,,,,"313","2227","2540","77","1117","1194","3734","299","4172","4471","233","1596","1829","6300",,,"0",,,"4523",,,"0",,,"3316",,,"0",,,"8675",,,"0",,,"823","5101",,,"0",,,"3734",,,"0",,,,,,"0",,,"6300"
"Chile","2009Chile","2009","11095.80","15582.60","26678","178148","15","506.43","14","1","1042","25637","0","153","153","0","1488","1488",,,"23995","25484","0","0","0","0","1","99","0","100","41","0","59","0","100","26678","1042","1488","2530","24148","26678","9","91","2530","0","0","24148","26678","115","3660","3775","1897","9592","11489","518","10896","11415","3.97","5.66","5.5","26678","115","3660","3775","1897","9592","11489","518","10896","11415","26678",,,"1691","840","0","0","2530","5244","0","18904","0","24148","71.00","29.00","26678","0","26678.40","26678.40",,,"0","26678.40","25371.00","1307.40","118053","-116745.10","464","1670","2134","114","542","655","2790","0","0","0",,,"2790","2790","9.00","20.00","71.00","113","1424","1538","121","815","937","2475","726","2261","2987","95","730","825","3812","908","3305","4213","46","638","684","4896","80","1664","1744","21","510","2275",,,,,,,,"347","6033","6380","68","1745","1813","8193","236","5801","6037","24","1622","1645","7683",,,"0",,,"2475",,,"0",,,"3812",,,"0",,,"4896",,,"0",,,"530","2275",,,"0",,,"8193",,,"0",,,,,,"0",,,"7683"
"Chile","2010-IChile","2010-I","13326.60","14430.80","27757","191140","15",,"13","1","990","26767","0","147","147","0","1488","1488",,,"25132","26620","0","0","0","0","1","99","0","100","40","0","60","0","100","27757","990","1488","2479","25278","27757","9","91","2479","0","0","25279","27757","74","2279","2353","1892","10498","12390","513","12502","13015","4.01","6.07","5.89","27757","74","2279","2353","1892","10498","12390","513","12502","13015","27757",,,"1488","990","0","0","2479","6149","0","19130","0","25279","69.00","31.00","27757","0","27757.40","27757.40",,,"0","27757.40","25175.50","2581.90","115829","-113247.30","43","1789","1832","11","420","431","2264","0","0","0",,,"2264","2264","9.00","22.00","69.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chile","2010Chile","2010","20357.90","15341.50","35699","237009","15","473.2","13","2","1026","34673","0","139","139","0","3070","3070",,,"31465","34534","0","0","0","0","0","100","0","100","25","0","75","0","100","35699","1026","3070","4095","31604","35699","11","89","3514","0","581","31604","35699","126","1501","1627","1908","12566","14474","2062","17537","19599","6.23","6.59","6.55","35699","126","1501","1627","1908","12566","14474","1481","18118","19599","35699",,,"2716","798","0","0","3514","7316","0","24869","0","32185","70.00","30.00","35699","0","35699.40","35699.40",,,"0","35699.40","27863.70","7835.60","148437","-140601.40","102","3790","3892","24","1059","1083","4975","0","0","0",,,"4975","4975","10.00","20.00","70.00","126","1501","1627","189","1211","1400","3027","723","3335","4058","163","1110","1273","5331","912","3598","4510","115","994","1108","5618","92","1792","1885","89","856","2830","90","3232","3323","87","733","820","4143","1951","9065","11016","403","2507","2910","13926","201","9080","9281","17","2730","2747","12028",,,"0",,,"3027",,,"0",,,"5331",,,"0",,,"5618",,,"0",,,"945","2830",,,"0",,,"4143",,,"0",,,"13926",,,"0",,,"12028"
"Chile","2011-IChile","2011-I","23509.10","19986.80","43496","255200","17",,"15","2","975","42521","0","146","146","0","3066","3066",,,"39309","42375","0","0","0","0","0","100","0","100","24","0","76","0","100","43496","975","3066","4041","39455","43496","9","91","3463","0","578","39455","43496","61","1090","1151","1915","15663","17578","2065","22702","24767","6.31","6.77","6.73","43496","61","1090","1151","1915","15663","17578","1487","23280","24767","43496",,,"2712","751","0","0","3463","9445","0","30588","0","40033","70.00","30.00","43496","0","43495.90","43495.90",,,"0","43495.90","34883.90","8612.10","153009","-144396.70","53","425","479","12","606","618","1097","0","0","0",,,"1097","1097","8.00","22.00","70.00","61","1090","1151","48","758","806","1957","724","3356","4080","94","1422","1516","5596","913","4325","5238","92","1291","1383","6621","94","1799","1893","90","1139","3122","92","3702","3795","87","1010","1098","4892","1953","12800","14753","404","8426","8830","23583","204","12382","12586","17","3612","3630","16215",,,"0",,,"1957",,,"0",,,"5596",,,"0",,,"6621",,,"0",,,"1229","3122",,,"0",,,"4892",,,"0",,,"23583",,,"0",,,"16215"
"Chile","2011Chile","2011","25927.60","23035.40","48963","232986","21","516.25","19","2","959","48004","0","113","113","0","4321","4321",,,"43569","47890","0","0","0","0","0","100","0","100","18","0","82","0","100","48963","959","4321","5280","43683","48963","11","89","4448","0","833","43683","48963","726","3066","3792","1315","16989","18303","3240","23628","26868","6.9","6.45","6.5","48963","726","3066","3792","1315","16989","18303","2407","24461","26868","48963",,,"3720","728","0","0","4448","11363","0","33152","0","44515","68.00","32.00","48963","0","48963.00","48963.00",,,"0","48963.00","41979.30","6983.70","134962","-127978.60","79","1401","1480","27","1264","1291","2771","0","0","0",,,"2771","2771","9.00","23.00","68.00","726","3066","3792","99","1614","1714","5505","915","4714","5629","167","1490","1657","7286","103","1640","1743","142","1326","1468","3210","101","3817","3917","140","1203","5260","100","4262","4362","137","1055","1192","5554","3184","13906","17090","561","3429","3990","21080","152","12279","12430","12","3848","3859","16290",,,"0",,,"5505",,,"0",,,"7286",,,"0",,,"3210",,,"0",,,"1342","5260",,,"0",,,"5554",,,"0",,,"21080",,,"0",,,"16290"
"Chile","2012-IChile","2012-I","28276.70","24086.50","52363","256071","20",,"19","2","925","51438","0","118","118","0","3688","3688",,,"47632","51320","0","0","0","0","0","100","0","100","20","0","80","0","100","52363","925","3688","4613","47750","52363","9","91","3761","0","852","47750","52363","41","1344","1385","1308","19352","20660","3263","27054","30317","7.79","6.71","6.8","52362","41","1344","1385","1308","19352","20660","2411","27906","30317","52362",,,"3071","690","0","0","3761","12198","0","36404","0","48602","70.00","30.00","52363","0","52363.00","52363.00",,,"0","52363.00","40344.00","12019.00","144196","-132177.00","60","1839","1899","25","742","767","2665","0","0","0",,,"2665","2665","7.00","23.00","70.00","41","1344","1385","95","584","679","2064","914","4877","5791","19","1062","1081","6873","95","2059","2154","18","1454","1472","3626","100","3941","4041","71","1234","5346","99","4404","4503","71","1124","1195","5698","3220","16001","19221","553","3733","4286","23507","142","15123","15265","12","4503","4515","19780",,,"0",,,"2064",,,"0",,,"6873",,,"0",,,"3626",,,"0",,,"1305","5346",,,"0",,,"5698",,,"0",,,"23507",,,"0",,,"19780"
"Chile","2012Chile","2012","32422.90","26438.80","58862","270791","22","478.6","19","2","913","57948","0","110","110","0","5221","5221",,,"52617","57838","0","0","0","0","0","100","0","100","15","0","85","0","100","58862","913","5221","6135","52727","58862","10","90","5227","0","908","52727","58862","918","5232","6149","491","20350","20841","4726","27146","31872","8.05","6.21","6.4","58862","918","5232","6149","491","20350","20841","3818","28053","31872","58862",,,"4552","675","0","0","5227","14138","0","39497","0","53635","67.00","33.00","58862","0","58861.80","58861.80",,,"0","58861.80","41650.00","17211.80","162021","-144809.20","134","3421","3555","53","1352","1404","4959","0","0","0","3555","1404","4959","4959","9.00","24.00","67.00","918","5232","6149","212","1660","1872","8021","97","2330","2428","187","1463","1649","4077","105","4223","4328","184","1333","1517","5845","104","4721","4825","182","1169","6176","104","5253","5356","179","991","1170","6527","3958","16009","19967","651","3524","4175","24143","848","14959","15808","542","4385","4927","20735",,,"0",,,"8021",,,"0",,,"4077",,,"0",,,"5845",,,"0",,,"1351","6176",,,"0",,,"6527",,,"0",,,"24143",,,"0",,,"20735"
"Chile","2013-IChile","2013-I","31913.30","24712.80","56626","264422","21",,"19","2","873","55753","0","105","105","0","4340","4340",,,"51308","55648","0","0","0","0","0","100","0","100","17","0","83","0","100","56626","873","4340","5213","51413","56626","9","91","4351","0","862","51413","56626","42","2809","2851","410","15500","15909","4762","33104","37866","9.34","7.25","7.44","56626","42","2809","2851","410","15500","15909","3899","33966","37866","56626",,,"3708","643","0","0","4351","14426","0","37849","0","52275","67.00","33.00","56626","0","56626.10","56626.10","50141","-18227","0","56626.10","41003.00","15623.10","158471","-142847.70","886","2151","3037","121","988","1109","4146","0","0","0","3037","1109","4146","4146","8.00","25.00","67.00","42","2814","2857","93","1465","1558","4415","100","2160","2260","184","1834","2018","4278","105","3959","4064","182","1692","1874","5938","105","4456","4560","179","1538","6278","99","4937","5036","176","1361","1538","6574","3945","17392","21337","644","4366","5010","26347","817","15899","16716","542","5019","5561","22277",,,"0",,,"4415",,,"0",,,"4278",,,"0",,,"5938",,,"0",,,"1717","6278",,,"0",,,"6574",,,"0",,,"26347",,,"0",,,"22277"
"Chile","2013Chile","2013","33514.80","22583.90","56099","261626","21","523.76","19","2","852","55246","0","89","89","0","4307","4307",,,"50850","55157","0","0","0","0","0","100","0","100","17","0","83","0","100","56099","852","4307","5160","50939","56099","9","91","4330","0","829","50939","56099","210","3860","4069","368","17128","17496","4582","29951","34533","9.1","6.8","7.01","56099","210","3860","4069","368","17128","17496","3753","30781","34533","56099",,,"3708","622","0","0","4330","14636","0","37133","0","51768","66.00","34.00","56099","0","56098.70","56098.70","48317","-14803","0","56098.70","41093.70","15005.00","162988","-147982.90","936","3421","4357","213","1981","2194","6550","0","0","0","4357","2194","6550","6550","8.00","26.00","66.00","210","3860","4069","184","1910","2094","6164","107","3854","3961","180","1773","1953","5913","102","4343","4445","177","1623","1800","6245","84","3052","3136","174","1451","4762","76","5799","5875","172","1223","1395","7270","3789","14857","18646","496","4035","4531","23177","793","15173","15966","513","16070","16582","32549",,,"0",,,"6164",,,"0",,,"5913",,,"0",,,"6245",,,"0",,,"1626","4762",,,"0",,,"7270",,,"0",,,"23177",,,"0",,,"32549"
"Chile","2014-IChile","2014-I","34862.90","20860.60","55723","258076","22","550.6","20","2","838","54886","0","87","87","0","4267","4267",,,"50532","54799","0","0","0","0","0","100","0","100","16","0","84","0","100","55723","838","4267","5105","50619","55723","9","91","4316","0","789","50619","55723","53","949","1003","505","19834","20339","4546","29836","34382","9.16","6.89","7.1","55723","53","949","1003","505","19834","20339","3758","30625","34382","55723",,,"3703","612","0","0","4316","14064","0","37344","0","51408","67.00","33.00","55723","0","55723.50","55723.50","49813","-14950","0","55723.50","41087.60","14635.90","170081","-155445.30","58","1100","1158","188","2091","2278","3436","0","0","0","1158","2278","3436","3436","8.00","25.00","67.00","53","949","1003","90","1440","1530","2533","114","3738","3852","178","1820","1998","5850","114","4219","4333","175","1680","1856","6189","109","4699","4808","173","1515","6496","89","5604","5693","170","1295","1465","7158","3808","14623","18431","492","4495","4987","23418","818","16787","17604","84","5653","5737","23342","0","0","0","1003","1530","2533","0","0","0","3852","1998","5850","0","0","0","4333","1856","6189","0","0","0","4808","1688","1688","6496","0","0","0","5693","1465","7158","0","0","0","18431","4987","23418","0","0","0","17604","5737","23342"
"Chile","2014Chile","2014","36586.50","19207.30","55794","242958","23","607.38","20","3","832","54962","0","70","70","0","5713","5713",,,"49180","54893","0","0","0","0","0","100","0","100","13","0","87","0","100","55794","832","5713","6544","49250","55794","12","88","5829","0","715","49249","55794","113","3444","3557","409","15198","15607","6022","30607","36630","9.38","7.06","7.33","55794","113","3444","3557","409","15198","15607","5307","31322","36630","55794",,,"5254","575","0","0","5829","14370","0","35594","0","49965","64.00","36.00","55794","0","55793.80","55793.80","47229","-10642","0","55793.80","40446.90","15346.90","165432","-150084.70","122","1925","2047","188","1855","2043","4090","0","0","0","2047","2043","4090","4090","10.00","26.00","64.00","113","3444","3557","170","1820","1990","5547","114","3893","4007","214","1670","1884","5890","116","4346","4462","170","1605","1775","6237","94","5147","5242","214","1462","6918","85","1813","1897","170","1386","1556","3453","5244","15338","20581","493","4653","5147","25728","779","15270","16048","27","5133","5160","21208","0","0","0","3557","1990","5547","0","0","0","4007","1884","5890","0","0","0","4462","1775","6237","0","0","0","5242","1676","1676","6918","0","0","0","1897","1556","3453","0","0","0","20581","5147","25728","0","0","0","16048","5160","21208"
"Chile","2015-IChile","2015-I","38913.00","18913.90","57827","243673","24","634.58","20","3","770","57057","0","68","68","0","7150","7150",,,"49839","56989","0","0","0","0","0","100","0","100","10","0","90","0","100","57827","770","7150","7920","49907","57827","14","86","7236","0","684","49907","57827","56","913","968","1998","19974","21971","5867","29020","34887","8.05","6.83","7","57827","56","913","968","1313","20658","21971","5867","29020","34887","57827",,,"6704","532","0","0","7236","16183","0","34408","0","50591","60.00","40.00","57827","0","57826.90","57826.90","48107","-9194","0","57826.90","38179.30","19647.60","166412","-146764.40","65","2388","2452","86","953","1039","3492","0","0","0","2452","1039","3492","3492","13.00","28.00","60.00","56","913","968","84","1079","1163","2131","114","3764","3877","210","1045","1255","5133","115","4208","4323","206","1032","1238","5561","95","4965","5060","204","927","6190","84","1753","1837","201","906","1107","2944","3151","15807","18958","601","3197","3798","22755","4306","18499","22805","633","5295","5928","28732","0","0","0","968","1163","2131","0","0","0","3877","1255","5133","0","0","0","4323","1238","5561","0","0","0","5060","1131","1131","6190","0","0","0","1837","1107","2944","0","0","0","18958","3798","22755","0","0","0","22805","5928","28732"
"Chile","2015Chile","2015","38963.10","17482.20","56445","225642","25","707.34","22","3","750","55696","0","51","51","0","7028","7028",,,"48617","55645","0","0","0","0","0","100","0","100","10","0","90","0","100","56445","750","7028","7777","48668","56445","14","86","7121","0","656","48668","56445","117","3438","3555","2551","18603","21155","5109","26627","31736","7.4","6.5","6.62","56445","117","3438","3555","1895","19259","21155","5109","26627","31736","56445",,,"6608","513","0","0","7121","15796","0","33528","0","49324","59.00","41.00","56445","0","56445.40","56445.40","46721","-7758","0","56445.40","38642.60","17802.80","154711","-136908.40","122","2046","2168","183","1432","1615","3783","0","0","0","2168","1615","3783","3783","13.00","28.00","59.00","117","3533","3650","222","1418","1640","5291","121","4072","4193","217","1363","1580","5773","100","4766","4866","215","1238","1453","6319","90","1757","1847","214","1147","3207","1522","5838","7360","212","1044","1256","8616","4009","12926","16935","579","4144","4723","21658","1818","30700","32519","552","6763","7315","39834","0","0","0","3650","1640","5291","0","0","0","4193","1580","5773","0","0","0","4866","1453","6319","0","0","0","1847","1360","1360","3207","0","0","0","7360","1256","8616","0","0","0","16935","4723","21658","0","0","0","32519","7315","39834"
"Chile","2016-IChile","2016-I","50570.80","17177.40","67748","248127","27","661.49","23","4","966","66782","0","57","57","0","9214","9214",,,"57512","66725","0","0","0","0","0","100","0","100","9","0","91","0","100","67748","966","9214","10180","57569","67748","15","85","9523","0","657","57569","67748","61","1392","1453","2464","20976","23441","7654","35200","42854","8.13","7.05","7.21","67748","61","1392","1453","1808","21633","23441","7654","35200","42854","67748",,,"8896","627","0","0","9523","22028","0","36198","0","58225","53.00","47.00","67748","0","67748.30","67748.30","58627","-8056","0","67748.30","39693.90","28054.30","167836","-139781.90","59","2355","2414","136","2402","2538","4952","0","0","0","2414","2538","4952","4952","14.00","33.00","53.00","61","1392","1453","104","1029","1133","2586","127","3487","3614","271","1961","2232","5847","111","4702","4813","268","1792","2061","6874","103","1675","1778","266","1648","3692","1488","4176","5664","263","1516","1779","7443","3650","11861","15511","883","5625","6508","22019","4639","30275","34914","628","8345","8973","43888","0","0","0","1453","1133","2586","0","0","0","3614","2232","5847","0","0","0","4813","2061","6874","0","0","0","1778","1914","1914","3692","0","0","0","5664","1779","7443","0","0","0","15511","6508","22019","0","0","0","34914","8973","43888"
"Chile","2016Chile","2016","53365.40","16075.60","69441","253967","27","667.29","23","4","1089","68352","0","45","45","0","8992","8992",,,"59315","68307","0","0","0","0","0","100","0","100","11","0","89","0","100","69441","1089","8992","10081","59360","69441","15","85","9430","0","651","59360","69441","128","3142","3270","3033","20189","23222","6920","36030","42949","8.67","13.15","12.5","69441","128","3142","3270","2382","20840","23222","6920","36030","42949","69441","9.06","13","8663","767","0","0","9430","24041","0","35971","0","60011","52.00","48.00","69441","0","69441.00","69441.00","50976","2390","0","69441.00","40493.60","28947.40","176010","-147062.30","61","1480","1541","104","1140","1244","2785","0","0","0","1541","1244","2785","2785","14.00","35.00","52.00","0","0","0","0","0","0","0","128","3142","3270","273","2035","2308","5578","112","4593","4705","270","1880","2150","6855","107","1748","1856","267","1735","3858","1486","3511","4997","264","1615","1879","6876","3550","12026","15576","887","6129","7016","22592","4696","34341","39037","631","10211","10842","49879","0","0","0","0","0","0","0","0","0","3270","2308","5578","0","0","0","4705","2150","6855","0","0","0","1856","2002","2002","3858","0","0","0","4997","1879","6876","0","0","0","15576","7016","22592","0","0","0","39037","10842","49879"
"Chile","2017-IChile","2017-I","61505.40","14933.20","76439","262071","29","663.21","24","5","1040","75398","0","44","44","0","11374","11374",,,"63981","75354","0","0","0","0","0","100","0","100","8","0","92","0","100","76439","1040","11374","12414","64025","76439","16","84","11759","0","655","64024","76438","67","1244","1312","3044","25258","28302","9302","37523","46825","11.28","12.51","12.31","76439","67","1244","1312","2389","25913","28302","9302","37523","46825","76439","11.74","12.39","11690","725","0","0","12415","27308","0","36716","0","64024","48.00","52.00","76439","0","76438.60","76438.60","58343","3162","0","76438.60","38914.90","37523.70","190072","-152548.20","352","1989","2341","177","1134","1311","3652","0","0","0","2341","3652","5993","5993","16.00","36.00","48.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
