"pais","ano","nombre_indicador","fuente_general","fuente_especifica","categoria","subcategoria1","nivel_educativo","tipo_desagregacion","desagregacion","edades","valor"
"_LAC","2006","Tasa_Bruta_Matri","ENH",".","Cobertura","No_Aplica","Prescolar","No_Aplica","No_Desagregado","No_Aplica","82.969895"
"_LAC","2006","Tasa_Bruta_Matri","ENH",".","Cobertura","No_Aplica","Primaria","No_Aplica","No_Desagregado","No_Aplica","113.32271"
"_LAC","2006","Tasa_Bruta_Matri","ENH",".","Cobertura","No_Aplica","Secundaria","No_Aplica","No_Desagregado","No_Aplica","81.305419"
"_LAC","2006","Tasa_Bruta_Matri","ENH",".","Cobertura","No_Aplica","Superior","No_Aplica","No_Desagregado","No_Aplica","32.94457"
"_LAC","2006","Tasa_Neta_Matri","ENH",".","Cobertura","No_Aplica","Prescolar","No_Aplica","No_Desagregado","No_Aplica","62.669172"
"_LAC","2006","Tasa_Neta_Matri","ENH",".","Cobertura","No_Aplica","Primaria","No_Aplica","No_Desagregado","No_Aplica","93.677631"
"_LAC","2006","Tasa_Neta_Matri","ENH",".","Cobertura","No_Aplica","Secundaria","No_Aplica","No_Desagregado","No_Aplica","63.681294"
"_LAC","2006","Tasa_Neta_Matri","ENH",".","Cobertura","No_Aplica","Superior","No_Aplica","No_Desagregado","No_Aplica","18.496112"
"_LAC","2006","Tasa_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","4_5","73.138035"
"_LAC","2006","Tasa_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","6_11","96.139445"
"_LAC","2006","Tasa_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","12_14","92.0134"
"_LAC","2006","Tasa_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","15_17","73.858905"
"_LAC","2006","Tasa_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","18_23","34.529453"
"_LAC","2006","Tasa_No_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","4_5","26.861964"
"_LAC","2006","Tasa_No_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","6_11","3.860555"
"_LAC","2006","Tasa_No_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","12_14","7.9866004"
"_LAC","2006","Tasa_No_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","15_17","26.141096"
"_LAC","2006","Tasa_No_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","18_23","65.470548"
"_LAC","2006","Nivel_Educ_25","ENH",".","Cobertura","No_Aplica","0","No_Aplica","No_Desagregado","No_Aplica","9.9462099"
"_LAC","2006","Nivel_Educ_25","ENH",".","Cobertura","No_Aplica","1_a_5","No_Aplica","No_Desagregado","No_Aplica","21.692046"
"_LAC","2006","Nivel_Educ_25","ENH",".","Cobertura","No_Aplica","6","No_Aplica","No_Desagregado","No_Aplica","13.995347"
"_LAC","2006","Nivel_Educ_25","ENH",".","Cobertura","No_Aplica","7_a_11","No_Aplica","No_Desagregado","No_Aplica","29.816788"
"_LAC","2006","Nivel_Educ_25","ENH",".","Cobertura","No_Aplica","12","No_Aplica","No_Desagregado","No_Aplica","8.7186889"
"_LAC","2006","Nivel_Educ_25","ENH",".","Cobertura","No_Aplica","13_mas","No_Aplica","No_Desagregado","No_Aplica","24.112124"
"_LAC","2006","Ninis_no","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","15_24",
"_LAC","2006","Ninis_no","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","15_29",
"_LAC","2006","Ninis","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","15_24","17.044344"
"_LAC","2006","Ninis","ENH",".","Cobertura","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","15_29","17.95752"
"_LAC","2006","leavers","ENH",".","Eficiencia","No_Aplica","No_Aplica","No_Aplica","No_Desagregado","No_Aplica","32.249404"
"_LAC","2006","tasa_terminacion","ENH",".","Cobertura","No_Aplica","Primaria","No_Aplica","No_Desagregado","No_Aplica","60.234386"
"_LAC","2006","tasa_terminacion","ENH",".","Cobertura","No_Aplica","Secundaria","No_Aplica","No_Desagregado","No_Aplica","41.278941"
"_LAC","2006","Tasa_Graduacion","ENH",".","Eficiencia","No_Aplica","Primaria","No_Aplica","No_Desagregado","No_Aplica","84.939542"
"_LAC","2006","Tasa_Graduacion","ENH",".","Eficiencia","No_Aplica","Secundaria","No_Aplica","No_Desagregado","No_Aplica","50.69703"
"_LAC","2006","tasa_bruta_asis_c","ENH",".","Cobertura","No_Aplica","Primaria","No_Aplica","No_Desagregado","No_Aplica","111.48986"
"_LAC","2006","tasa_bruta_asis_c","ENH",".","Cobertura","No_Aplica","Secundaria","No_Aplica","No_Desagregado","No_Aplica","84.21778"
"_LAC","2006","tasa_bruta_asis_c","ENH",".","Cobertura","No_Aplica","Superior","No_Aplica","No_Desagregado","No_Aplica","35.725051"
"_LAC","2006","tasa_neta_asis_c","ENH",".","Cobertura","No_Aplica","Primaria","No_Aplica","No_Desagregado","No_Aplica","93.684953"
"_LAC","2006","tasa_neta_asis_c","ENH",".","Cobertura","No_Aplica","Secundaria","No_Aplica","No_Desagregado","No_Aplica","64.412611"
"_LAC","2006","tasa_neta_asis_c","ENH",".","Cobertura","No_Aplica","Superior","No_Aplica","No_Desagregado","No_Aplica","20.310555"
"_LAC","2006","Tasa_sobre_edad","ENH",".","Eficiencia","No_Aplica","Primaria","No_Aplica","No_Desagregado","No_Aplica","18.256943"
"_LAC","2006","Tasa_Bruta_Matri","ENH",".","Cobertura","No_Aplica","Prescolar","Genero","Hombre","No_Aplica","82.770516"
"_LAC","2006","Tasa_Bruta_Matri","ENH",".","Cobertura","No_Aplica","Primaria","Genero","Hombre","No_Aplica","114.46192"
"_LAC","2006","Tasa_Bruta_Matri","ENH",".","Cobertura","No_Aplica","Secundaria","Genero","Hombre","No_Aplica","78.085892"
"_LAC","2006","Tasa_Bruta_Matri","ENH",".","Cobertura","No_Aplica","Superior","Genero","Hombre","No_Aplica","29.590746"
"_LAC","2006","Tasa_Neta_Matri","ENH",".","Cobertura","No_Aplica","Prescolar","Genero","Hombre","No_Aplica","62.844998"
"_LAC","2006","Tasa_Neta_Matri","ENH",".","Cobertura","No_Aplica","Primaria","Genero","Hombre","No_Aplica","93.506205"
"_LAC","2006","Tasa_Neta_Matri","ENH",".","Cobertura","No_Aplica","Secundaria","Genero","Hombre","No_Aplica","61.407888"
"_LAC","2006","Tasa_Neta_Matri","ENH",".","Cobertura","No_Aplica","Superior","Genero","Hombre","No_Aplica","16.699433"
"_LAC","2006","Tasa_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","Genero","Hombre","4_5","73.017044"
"_LAC","2006","Tasa_Asistencia","ENH",".","Cobertura","No_Aplica","No_Aplica","Genero","Hombre","6_11","95.846081"
