"iddate","year","idgeo","isoalpha3","source","indicator","area","quintile","sex","education_level","age","ethnicity","value","se","cv","sample"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","Total","Total","13+","Total","Total","0.26519390000000004","0.25218681","0.95095253","71470.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","Total","Total","Total","04_05","Total","76.285255","1.0240373999999999","1.3423791","4499.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","Total","Total","Total","04_05","Total","23.714743","1.0240373999999999","4.318146700000001","4499.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","Total","Total","Total","06_11","Total","98.987587","0.13318558","0.13454776","14136.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","Total","Total","Total","06_11","Total","1.0124141","0.13318558","13.155248","14136.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","Total","Total","Total","12_14","Total","97.61646999999999","0.25452659","0.26074144","7153.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","Total","Total","Total","12_14","Total","2.3835311000000003","0.25452659","10.678550999999999","7153.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","Total","Total","Total","15_17","Total","84.431862","0.6781196","0.80315614","7340.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","Total","Total","Total","15_17","Total","15.568142000000002","0.6781196","4.3558159000000005","7340.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","Total","Total","Total","18_23","Total","44.944168","0.65763313","1.4632223","13889.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","Total","Total","Total","18_23","Total","55.055831999999995","0.65763313","1.194484","13889.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","Total","Total","Total","15_24","Total","0.12119900999999998","0.33439448","2.7590529999999998","23593.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","Total","Total","Total","15_29","Total","0.13330910999999998","0.29104304","2.1832194","34541.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","Total","Total","primary","Total","Total","0.94046516","0.40515694","0.43080482","129410.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","Total","Total","secondary","Total","Total","0.69003647","0.90110689","1.3058829","129410.0"
"year","2006","country","ARG","ARG-EPHC","leavers","urban","Total","Total","Total","18_24","Total","0.20281554999999998","0.50354171","2.4827571","16253.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","urban","Total","Total","primary","Total","Total","7.523366900000001","0.30423304","4.0438414","18937.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_1","Total","preprimary","Total","Total","68.569115","2.3510767999999995","3.4287691","29652.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_1","Total","preprimary","Total","Total","59.598735999999995","2.051873","3.4428132000000007","29652.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_1","Total","primary","Total","Total","110.35956000000002","0.94618398","0.85736471","29652.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_1","Total","primary","Total","Total","96.471062","0.39302212","0.40739899999999996","29652.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_1","Total","secondary","Total","Total","82.118408","1.2879698999999998","1.5684303","29652.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_1","Total","secondary","Total","Total","70.68276999999999","1.0416235","1.4736596000000002","29652.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_1","Total","tertiary","Total","Total","24.294596","1.2809396","5.272528599999999","29652.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_1","Total","tertiary","Total","Total","13.717566","0.8956476999999999","6.529203400000001","29652.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_1","Total","0","Total","Total","0.036013724999999996","0.30416846","8.4459038","11122.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_1","Total","01-05","Total","Total","0.16237242000000002","0.61212152","3.7698617","11122.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_1","Total","06","Total","Total","0.013383377","0.16324435","12.197546","11122.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_1","Total","07-11","Total","Total","0.5782945600000001","0.77445555","1.339206","11122.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_1","Total","12","Total","Total","0.13691537","0.50708401","3.7036312000000007","11122.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_1","Total","13+","Total","Total","0.073020554","0.40155074","5.499146499999999","11122.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_1","Total","Total","04_05","Total","63.143333","2.0312154","3.2168329","1583.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_1","Total","Total","04_05","Total","36.856667","2.0312154","5.5111208","1583.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_1","Total","Total","06_11","Total","98.66415400000001","0.23207036","0.23521245","5391.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_1","Total","Total","06_11","Total","1.3358458","0.23207036","17.37254","5391.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_1","Total","Total","12_14","Total","95.94194","0.52417946","0.54635066","2600.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_1","Total","Total","12_14","Total","4.0580559","0.52417946","12.917009","2600.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_1","Total","Total","15_17","Total","74.10942800000001","1.4881866000000001","2.0080936","2391.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_1","Total","Total","15_17","Total","25.890575","1.4881866000000001","5.7479858","2391.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_1","Total","Total","18_23","Total","27.36455","1.2050313999999998","4.4036222","3169.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_1","Total","Total","18_23","Total","72.635452","1.2050313999999998","1.6590128","3169.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","quintile_1","Total","Total","15_24","Total","0.20993615999999998","0.84448117","4.0225616","5994.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","quintile_1","Total","Total","15_29","Total","0.23461807","0.76486534","3.2600446","7912.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","quintile_1","Total","primary","Total","Total","0.8858753199999999","0.97227031","1.097525","29652.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","quintile_1","Total","secondary","Total","Total","0.40948978","2.2145143","5.4079843","29652.0"
"year","2006","country","ARG","ARG-EPHC","leavers","urban","quintile_1","Total","Total","18_24","Total","0.39830822","1.3252019","3.3270763999999997","3603.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","urban","quintile_1","Total","primary","Total","Total","12.082678","0.5958277","4.9312553","7011.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_2","Total","preprimary","Total","Total","83.272026","2.8774482999999997","3.4554801","25331.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_2","Total","preprimary","Total","Total","72.341949","2.2895455","3.1648934","25331.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_2","Total","primary","Total","Total","107.7512","1.2187163","1.1310467","25331.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_2","Total","primary","Total","Total","96.717964","0.49570608","0.51252741","25331.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_2","Total","secondary","Total","Total","94.868576","1.6485496","1.7377194","25331.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_2","Total","secondary","Total","Total","79.340065","1.1696426000000002","1.4742143","25331.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_2","Total","tertiary","Total","Total","35.834301","1.5728111999999999","4.3891225","25331.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_2","Total","tertiary","Total","Total","20.354457999999997","1.065287","5.2336792999999995","25331.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_2","Total","0","Total","Total","0.023882306","0.22826582","9.5579472","12411.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_2","Total","01-05","Total","Total","0.12024258999999998","0.50868833","4.2305169000000005","12411.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_2","Total","06","Total","Total","0.0081922334","0.11329276","13.829288","12411.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_2","Total","07-11","Total","Total","0.55034576","0.70838737","1.2871678999999998","12411.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_2","Total","12","Total","Total","0.18892572000000002","0.53216803","2.8168108","12411.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_2","Total","13+","Total","Total","0.10841139999999999","0.3974928","3.6665223","12411.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_2","Total","Total","04_05","Total","75.87930300000001","2.2191985","2.9246426","1012.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_2","Total","Total","04_05","Total","24.120697","2.2191985","9.2003918","1012.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_2","Total","Total","06_11","Total","98.834579","0.31152871","0.31520215","3236.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_2","Total","Total","06_11","Total","1.1654174","0.31152871","26.731083","3236.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_2","Total","Total","12_14","Total","96.906487","0.69854116","0.72084045","1602.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_2","Total","Total","12_14","Total","3.0935118","0.69854116","22.580847","1602.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_2","Total","Total","15_17","Total","84.20564300000001","1.3761139999999998","1.6342301000000001","1752.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_2","Total","Total","15_17","Total","15.794354","1.3761139999999998","8.712696099999999","1752.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_2","Total","Total","18_23","Total","34.377846000000005","1.3559013999999998","3.9441137000000004","2910.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_2","Total","Total","18_23","Total","65.62215400000001","1.3559013999999998","2.0662251","2910.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","quintile_2","Total","Total","15_24","Total","0.15597202","0.83515489","5.3545169999999995","5145.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","quintile_2","Total","Total","15_29","Total","0.18350161","0.76852459","4.188108000000001","7195.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","quintile_2","Total","primary","Total","Total","0.949384","0.77314031","0.81435996","25331.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","quintile_2","Total","secondary","Total","Total","0.5536359399999999","2.1849291","3.9465086000000005","25331.0"
"year","2006","country","ARG","ARG-EPHC","leavers","urban","quintile_2","Total","Total","18_24","Total","0.27822844","1.2605536","4.530643","3393.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","urban","quintile_2","Total","primary","Total","Total","7.4769440000000005","0.69946963","9.3550205","4272.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_3","Total","preprimary","Total","Total","90.683647","2.5574958","2.8202390999999998","25346.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_3","Total","preprimary","Total","Total","80.92707800000001","2.0040939","2.4764194","25346.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_3","Total","primary","Total","Total","105.2323","1.0605223999999998","1.0077918","25346.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_3","Total","primary","Total","Total","97.566696","0.54632086","0.559946","25346.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_3","Total","secondary","Total","Total","104.34496999999999","1.8757863999999997","1.7976778999999998","25346.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_3","Total","secondary","Total","Total","85.444916","1.0559981999999999","1.2358818","25346.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_3","Total","tertiary","Total","Total","53.979298","1.9690976000000002","3.6478754999999996","25346.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_3","Total","tertiary","Total","Total","31.706614000000002","1.3168862","4.1533484","25346.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_3","Total","0","Total","Total","0.013825902000000001","0.13615526","9.8478384","14452.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_3","Total","01-05","Total","Total","0.09100684199999998","0.37963979999999997","4.171552200000001","14452.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_3","Total","06","Total","Total","0.005065962699999999","0.09850220400000001","19.443926","14452.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_3","Total","07-11","Total","Total","0.48347042","0.65377104","1.3522462","14452.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_3","Total","12","Total","Total","0.22915982999999998","0.53923029","2.3530752999999995","14452.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_3","Total","13+","Total","Total","0.17747103","0.45894456","2.5860252","14452.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_3","Total","Total","04_05","Total","84.181503","1.8276651999999998","2.1711009","818.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_3","Total","Total","04_05","Total","15.818498000000002","1.8276651999999998","11.553975","818.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_3","Total","Total","06_11","Total","99.569725","0.30723879","0.30856648","2406.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_3","Total","Total","06_11","Total","0.43027726","0.30723879","71.40484599999999","2406.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_3","Total","Total","12_14","Total","99.244621","0.19368443","0.19515862","1302.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_3","Total","Total","12_14","Total","0.75537753","0.19368443","25.640747","1302.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_3","Total","Total","15_17","Total","87.51146700000001","1.349269","1.5418197","1364.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_3","Total","Total","15_17","Total","12.488535","1.349269","10.804061","1364.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_3","Total","Total","18_23","Total","43.17915","1.4396025","3.3340223","3000.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_3","Total","Total","18_23","Total","56.82085","1.4396025","2.5335813","3000.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","quintile_3","Total","Total","15_24","Total","0.10630452","0.70050025","6.5895619000000005","4871.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","quintile_3","Total","Total","15_29","Total","0.12692451","0.6361713999999999","5.0122032","7049.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","quintile_3","Total","primary","Total","Total","0.9604361699999999","0.85102439","0.8860811","25346.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","quintile_3","Total","secondary","Total","Total","0.67257469","2.0518706","3.0507698","25346.0"
"year","2006","country","ARG","ARG-EPHC","leavers","urban","quintile_3","Total","Total","18_24","Total","0.19373873","1.1344326999999998","5.8554773","3507.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","urban","quintile_3","Total","primary","Total","Total","4.779038","0.593494","12.418692","3292.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_4","Total","preprimary","Total","Total","99.254395","2.7997012000000003","2.8207327999999996","24242.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_4","Total","preprimary","Total","Total","87.87354300000001","1.5791725","1.7970966","24242.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_4","Total","primary","Total","Total","104.11707","1.1891972","1.1421732","24242.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_4","Total","primary","Total","Total","96.862572","0.58801705","0.60706317","24242.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_4","Total","secondary","Total","Total","107.07182","1.9287136999999999","1.8013271","24242.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_4","Total","secondary","Total","Total","89.950317","1.063031","1.181798","24242.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_4","Total","tertiary","Total","Total","82.30660999999999","2.6147916","3.1768913","24242.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_4","Total","tertiary","Total","Total","46.186962","1.4983076000000002","3.2440052","24242.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_4","Total","0","Total","Total","0.010013272","0.12235896","12.219678","15663.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_4","Total","01-05","Total","Total","0.06850964999999999","0.30958104","4.5187945","15663.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_4","Total","06","Total","Total","0.0036506754","0.067601591","18.517557","15663.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_4","Total","07-11","Total","Total","0.38868590999999997","0.59747958","1.5371785","15663.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_4","Total","12","Total","Total","0.25292856","0.5235768","2.0700581000000002","15663.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_4","Total","13+","Total","Total","0.27621195","0.52003747","1.8827479","15663.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_4","Total","Total","04_05","Total","90.392395","1.3909513","1.5387924","633.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_4","Total","Total","04_05","Total","9.607605900000001","1.3909513","14.477604000000001","633.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_4","Total","Total","06_11","Total","99.287384","0.28233027","0.28435662","1746.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_4","Total","Total","06_11","Total","0.71261275","0.28233027","39.61903","1746.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_4","Total","Total","12_14","Total","99.829666","0.11674754","0.11694674","966.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_4","Total","Total","12_14","Total","0.17033365","0.11674754","68.540504","966.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_4","Total","Total","15_17","Total","93.63229399999999","1.3405913","1.4317619","1075.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_4","Total","Total","15_17","Total","6.3677095999999995","1.3405913","21.052959","1075.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_4","Total","Total","18_23","Total","54.454421999999994","1.5251894","2.8008549","2475.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_4","Total","Total","18_23","Total","45.545578000000006","1.5251894","3.3487101000000004","2475.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","quintile_4","Total","Total","15_24","Total","0.061219925999999994","0.59275573","9.682398800000001","3999.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","quintile_4","Total","Total","15_29","Total","0.07443163900000001","0.51973236","6.982680800000001","6217.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","quintile_4","Total","primary","Total","Total","0.98112411","0.49547878","0.50501132","24242.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","quintile_4","Total","secondary","Total","Total","0.8239960500000001","1.6576370999999999","2.0117051999999997","24242.0"
"year","2006","country","ARG","ARG-EPHC","leavers","urban","quintile_4","Total","Total","18_24","Total","0.092463837","0.82719737","8.9461718","2924.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","urban","quintile_4","Total","primary","Total","Total","3.1041229","0.55842882","17.989906","2478.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_5","Total","preprimary","Total","Total","99.775894","4.0600019","4.069120900000001","22986.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_5","Total","preprimary","Total","Total","87.401505","2.3852603","2.7290838","22986.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_5","Total","primary","Total","Total","102.62723000000001","1.2205714","1.1893251","22986.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_5","Total","primary","Total","Total","97.250015","0.67783761","0.69700515","22986.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_5","Total","secondary","Total","Total","106.32798000000001","2.0783577","1.9546668999999999","22986.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_5","Total","secondary","Total","Total","91.528099","1.1533309999999999","1.2600841999999999","22986.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","quintile_5","Total","tertiary","Total","Total","133.38269","4.2279805999999995","3.1698124","22986.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","quintile_5","Total","tertiary","Total","Total","60.439129","1.6626831999999998","2.7510047","22986.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_5","Total","0","Total","Total","0.0033928378999999995","0.061014704","17.983383","16912.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_5","Total","01-05","Total","Total","0.023988723999999996","0.17744629","7.3970709","16912.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_5","Total","06","Total","Total","0.0013464133","0.036753125","27.29706","16912.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_5","Total","07-11","Total","Total","0.21336203","0.47930208","2.2464263","16912.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_5","Total","12","Total","Total","0.23245318999999998","0.49322724","2.1218348","16912.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","urban","quintile_5","Total","13+","Total","Total","0.5254568100000001","0.58292222","1.1093627000000001","16912.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_5","Total","Total","04_05","Total","88.613396","2.3304307","2.6298854","412.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_5","Total","Total","04_05","Total","11.386605","2.3304307","20.466423000000002","412.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_5","Total","Total","06_11","Total","99.0858","0.33798811","0.3411065","1230.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_5","Total","Total","06_11","Total","0.91420078","0.33798811","36.970882","1230.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_5","Total","Total","12_14","Total","99.67675799999999","0.16518265","0.16571832","615.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_5","Total","Total","12_14","Total","0.32323885","0.16518265","51.102348","615.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_5","Total","Total","15_17","Total","95.282753","1.1905238999999999","1.249464","690.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_5","Total","Total","15_17","Total","4.7172441","1.1905238999999999","25.237698","690.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","urban","quintile_5","Total","Total","18_23","Total","66.551353","1.6160774","2.4283166","1848.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","urban","quintile_5","Total","Total","18_23","Total","33.44865","1.6160774","4.8315177","1848.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","quintile_5","Total","Total","15_24","Total","0.036503657999999994","0.47950745","13.135874","2966.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","urban","quintile_5","Total","Total","15_29","Total","0.033871975","0.34102094","10.067938","5305.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","quintile_5","Total","primary","Total","Total","0.9858084100000001","0.72270066","0.73310459","22986.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","urban","quintile_5","Total","secondary","Total","Total","0.9235560600000001","1.1686653","1.2653972","22986.0"
"year","2006","country","ARG","ARG-EPHC","leavers","urban","quintile_5","Total","Total","18_24","Total","0.040332808","0.60845298","15.085807","2276.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","urban","quintile_5","Total","primary","Total","Total","2.6643713","0.57880628","21.723934","1713.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","Total","men","preprimary","Total","Total","83.761101","1.9040316000000002","2.2731692999999997","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","Total","men","preprimary","Total","Total","73.052261","1.4807956","2.027036","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","Total","men","primary","Total","Total","107.60328","0.75272757","0.69953966","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","Total","men","primary","Total","Total","96.777557","0.33018208","0.34117627","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","Total","men","secondary","Total","Total","93.12732700000001","1.0620278","1.1404041","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","Total","men","secondary","Total","Total","78.682693","0.7691744","0.97756493","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","Total","men","tertiary","Total","Total","56.565815","1.3816700000000002","2.4425882999999997","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","Total","men","tertiary","Total","Total","29.482884999999996","0.84141904","2.8539236","61957.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","Total","men","0","Total","Total","0.013112676","0.099726565","7.6053557000000005","32755.0"
