"figura_tabla","cap_tulo","t_tulo","indicador","sub_indicador","pa_s","a_o","mes","per_odo","rubro","valor","valor_u_d","fuente","notas"
"Cuadro 2","Capítulo I","Variación del PIB de países del MERCOSUR (%)","Variación del PIB (%)",,"Bolivia",,,"2010-2011",,"4.6",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 2","Capítulo I","Variación del PIB de países del MERCOSUR (%)","Variación del PIB (%)",,"Bolivia",,,"2012-2015",,"5.6",,"BID-INTAL en base a fuentes nacionales","2015 basado en proyecciones"
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Argentina","2010",,,,"-0.4",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Argentina","2011",,,,"-0.8",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Argentina","2013",,,,"-0.7",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Argentina","2014",,,,"-1.0",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Brasil","2010",,,,"-2.2",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Brasil","2011",,,,"-2.1",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Brasil","2012",,,,"-2.4",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Brasil","2013",,,,"-3.4",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Brasil","2014",,,,"-3.9",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Paraguay","2010",,,,"-0.3",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Paraguay","2011",,,,"0.4",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Paraguay","2012",,,,"-2.0",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Paraguay","2013",,,,"1.7",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Paraguay","2014",,,,"-0.4",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Uruguay","2010",,,,"-1.9",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Uruguay","2011",,,,"-2.8",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Uruguay","2012",,,,"-5.2",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Uruguay","2013",,,,"-4.9",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Uruguay","2014",,,,"-4.4",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Venezuela","2010",,,,"3.7",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Venezuela","2011",,,,"7.7",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Venezuela","2012",,,,"2.9",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Venezuela","2013",,,,"1.4",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Venezuela","2014",,,,,,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Bolivia","2010",,,,"3.9",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Bolivia","2011",,,,"0.3",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Bolivia","2012",,,,"7.2",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Bolivia","2013",,,,"3.4",,"BID-INTAL en base a fuentes nacionales",
"Cuadro 3","Capítulo I","Resultado de Cuenta Corriente de países del MERCOSUR  (En %)","Variación del PIB (%)",,"Bolivia","2014",,,,"0.0",,"BID-INTAL en base a fuentes nacionales",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2010","1",,,,"-1488","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2010","2",,,,"2108","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2010","3",,,,"-561","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2010","4",,,,"-1525","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2011","1",,,,"-1863","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2011","2",,,,"824","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2011","3",,,,"-1088","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2011","4",,,,"-1585","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2012","1",,,,"-1493","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2012","2",,,,"753","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2012","3",,,,"273","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2012","4",,,,"-804","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2013","1",,,,"-2210","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2013","2",,,,"880","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2013","3",,,,"-1538","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2013","4",,,,"-1667","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2014","1",,,,"-3303","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2014","2",,,,"182","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2014","3",,,,"-792","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2014","4",,,,"-1729","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2015","1",,,,"-3710","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Argentina","2015","2",,,,,"INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2010","1",,,,"-11917","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2010","2",,,,"-11903","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2010","3",,,,"-11532","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2010","4",,,,"-11920","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2011","1",,,,"-14781","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2011","2",,,,"-11261","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2011","3",,,,"-10632","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2011","4",,,,"-15800","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2012","1",,,,"-12064","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2012","2",,,,"-13186","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2012","3",,,,"-8899","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2012","4",,,,"-20100","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2013","1",,,,"-24731","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2013","2",,,,"-18510","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2013","3",,,,"-17126","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2013","4",,,,"-20859","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2014","1",,,,"-25266","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2014","2",,,,"-18789","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2014","3",,,,"-19395","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2014","4",,,,"-27839","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2015","1",,,,"-25561","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Brasil","2015","2",,,,,"BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2010","1",,,,"212","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2010","2",,,,"131","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2010","3",,,,"-113","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2010","4",,,,"-287","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2011","1",,,,"-1","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2011","2",,,,"129","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2011","3",,,,"206","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2011","4",,,,"-226","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2012","1",,,,"-90","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2012","2",,,,"-56","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2012","3",,,,"-82","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2012","4",,,,"-273","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2013","1",,,,"-19","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2013","2",,,,"474","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2013","3",,,,"222","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2013","4",,,,"-200","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2014","1",,,,"265","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2014","2",,,,"571","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2014","3",,,,"-317","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2014","4",,,,"-636","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2015","1",,,,"268","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Paraguay","2015","2",,,,,"BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2010","1",,,,"101","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2010","2",,,,"88","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2010","3",,,,"-280","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2010","4",,,,"-640","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2011","1",,,,"-45","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2011","2",,,,"-443","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2011","3",,,,"-405","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2011","4",,,,"-422","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2012","1",,,,"-338","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2012","2",,,,"-738","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2012","3",,,,"-585","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2012","4",,,,"-932","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2013","1",,,,"-716","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2013","2",,,,"-397","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2013","3",,,,"-824","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2013","4",,,,"-888","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2014","1",,,,"-1140","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2014","2",,,,"-102","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2014","3",,,,"-425","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2014","4",,,,"-844","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2015","1",,,,"-715","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Uruguay","2015","2",,,,,"BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2010","1",,,,"3284","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2010","2",,,,"1339","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2010","3",,,,"1459","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2010","4",,,,"2730","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2011","1",,,,"6954","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2011","2",,,,"6872","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2011","3",,,,"6852","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2011","4",,,,"3709","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2012","1",,,,"5689","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2012","2",,,,"3667","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Cuenta Corriente (mill. de US$)",,"Venezuela","2012","3",,,,"2258","BCV",
