"date","fips","state","county","age","gender","veterans","lat","long","location"
"2043-09-30T00:00:00.000","26003","MI","Alger","85+","Male","66","47.080077","-86.564108","POINT (-86.564108 47.080077)"
"2043-09-30T00:00:00.000","26105","MI","Mason","85+","Male","170","43.996636","-86.750814","POINT (-86.750814 43.996636)"
"2045-09-30T00:00:00.000","26003","MI","Alger","85+","Male","58","47.080077","-86.564108","POINT (-86.564108 47.080077)"
"2045-09-30T00:00:00.000","26095","MI","Luce","85+","Male","31","46.940602","-85.582368","POINT (-85.582368 46.940602)"
"2015-09-30T00:00:00.000","26021","MI","Berrien","45-64","Female","309","41.791382","-86.742543","POINT (-86.742543 41.791382)"
"2015-09-30T00:00:00.000","26033","MI","Chippewa","65-84","Male","1294","46.321819","-84.52063","POINT (-84.52063 46.321819)"
"2015-09-30T00:00:00.000","26039","MI","Crawford","85+","Male","72","44.680175","-84.611343","POINT (-84.611343 44.680175)"
"2015-09-30T00:00:00.000","26141","MI","Presque Isle","65-84","Female","21","45.489515","-83.384019","POINT (-83.384019 45.489515)"
"2015-09-30T00:00:00.000","26079","MI","Kalkaska","65-84","Male","713","44.678881","-85.088992","POINT (-85.088992 44.678881)"
"2015-09-30T00:00:00.000","26103","MI","Marquette","85+","Female","24","46.656596","-87.584028","POINT (-87.584028 46.656596)"
"2015-09-30T00:00:00.000","26131","MI","Ontonagon","45-64","Male","245","47.216602","-89.500463","POINT (-89.500463 47.216602)"
"2015-09-30T00:00:00.000","26009","MI","Antrim","65-84","Male","1012","45.005455","-85.175639","POINT (-85.175639 45.005455)"
"2015-09-30T00:00:00.000","26083","MI","Keweenaw","45-64","Female","9","47.681974","-88.148797","POINT (-88.148797 47.681974)"
"2015-09-30T00:00:00.000","26151","MI","Sanilac","17-44","Male","342","43.449155","-82.642815","POINT (-82.642815 43.449155)"
"2015-09-30T00:00:00.000","26105","MI","Mason","85+","Female","5","43.996636","-86.750814","POINT (-86.750814 43.996636)"
"2015-09-30T00:00:00.000","26137","MI","Otsego","85+","Male","136","45.021787","-84.576603","POINT (-84.576603 45.021787)"
"2015-09-30T00:00:00.000","26091","MI","Lenawee","45-64","Male","2062","41.896022","-84.074356","POINT (-84.074356 41.896022)"
"2015-09-30T00:00:00.000","26161","MI","Washtenaw","85+","Male","1285","42.252217","-83.843423","POINT (-83.843423 42.252217)"
"2015-09-30T00:00:00.000","26071","MI","Iron","65-84","Male","696","46.170254","-88.540526","POINT (-88.540526 46.170254)"
"2015-09-30T00:00:00.000","26059","MI","Hillsdale","45-64","Female","95","41.927461","-84.637479","POINT (-84.637479 41.927461)"
"2015-09-30T00:00:00.000","26117","MI","Montcalm","85+","Male","343","43.312782","-85.149468","POINT (-85.149468 43.312782)"
"2015-09-30T00:00:00.000","26005","MI","Allegan","17-44","Female","150","42.595787","-86.634745","POINT (-86.634745 42.595787)"
"2015-09-30T00:00:00.000","26129","MI","Ogemaw","85+","Female","4","44.33328","-84.128073","POINT (-84.128073 44.33328)"
"2015-09-30T00:00:00.000","26015","MI","Barry","85+","Female","9","42.582811","-85.31455","POINT (-85.31455 42.582811)"
"2015-09-30T00:00:00.000","26029","MI","Charlevoix","45-64","Male","668","45.513164","-85.450392","POINT (-85.450392 45.513164)"
"2015-09-30T00:00:00.000","26107","MI","Mecosta","17-44","Female","76","43.635295","-85.332751","POINT (-85.332751 43.635295)"
"2015-09-30T00:00:00.000","26165","MI","Wexford","85+","Female","6","44.331375","-85.570046","POINT (-85.570046 44.331375)"
"2015-09-30T00:00:00.000","26135","MI","Oscoda","85+","Female","10","44.687257","-84.126905","POINT (-84.126905 44.687257)"
"2015-09-30T00:00:00.000","26113","MI","Missaukee","85+","Female","4","44.325424","-85.085471","POINT (-85.085471 44.325424)"
"2015-09-30T00:00:00.000","26075","MI","Jackson","45-64","Male","3711","42.248474","-84.420868","POINT (-84.420868 42.248474)"
"2015-09-30T00:00:00.000","26087","MI","Lapeer","65-84","Male","2687","43.088633","-83.224325","POINT (-83.224325 43.088633)"
"2015-09-30T00:00:00.000","26149","MI","Saint Joseph","65-84","Male","1652","41.911488","-85.52287","POINT (-85.52287 41.911488)"
"2015-09-30T00:00:00.000","26097","MI","Mackinac","65-84","Female","17","46.167868","-85.303762","POINT (-85.303762 46.167868)"
"2015-09-30T00:00:00.000","26145","MI","Saginaw","85+","Male","1251","43.328267","-84.05541","POINT (-84.05541 43.328267)"
"2015-09-30T00:00:00.000","26019","MI","Benzie","17-44","Male","163","44.648621","-86.494326","POINT (-86.494326 44.648621)"
"2015-09-30T00:00:00.000","26157","MI","Tuscola","65-84","Male","1788","43.487902","-83.436618","POINT (-83.436618 43.487902)"
"2015-09-30T00:00:00.000","26107","MI","Mecosta","45-64","Male","839","43.635295","-85.332751","POINT (-85.332751 43.635295)"
"2015-09-30T00:00:00.000","26013","MI","Baraga","45-64","Male","241","46.695859","-88.36181","POINT (-88.36181 46.695859)"
"2015-09-30T00:00:00.000","26121","MI","Muskegon","85+","Female","35","43.289258","-86.751892","POINT (-86.751892 43.289258)"
"2015-09-30T00:00:00.000","26011","MI","Arenac","17-44","Male","141","44.036833","-83.740675","POINT (-83.740675 44.036833)"
"2015-09-30T00:00:00.000","26053","MI","Gogebic","45-64","Male","446","46.461513","-89.806863","POINT (-89.806863 46.461513)"
"2015-09-30T00:00:00.000","26017","MI","Bay","65-84","Male","3028","43.699711","-83.978701","POINT (-83.978701 43.699711)"
"2015-09-30T00:00:00.000","26103","MI","Marquette","65-84","Male","2554","46.656596","-87.584028","POINT (-87.584028 46.656596)"
"2015-09-30T00:00:00.000","26037","MI","Clinton","65-84","Male","2297","42.950455","-84.591695","POINT (-84.591695 42.950455)"
"2015-09-30T00:00:00.000","26099","MI","Macomb","17-44","Male","6557","42.671553","-82.911456","POINT (-82.911456 42.671553)"
"2015-09-30T00:00:00.000","26117","MI","Montcalm","65-84","Female","45","43.312782","-85.149468","POINT (-85.149468 43.312782)"
"2015-09-30T00:00:00.000","26043","MI","Dickinson","45-64","Female","94","46.012825","-87.866123","POINT (-87.866123 46.012825)"
"2015-09-30T00:00:00.000","26111","MI","Midland","65-84","Male","1907","43.648203","-84.379414","POINT (-84.379414 43.648203)"
"2015-09-30T00:00:00.000","26069","MI","Iosco","45-64","Male","983","44.329482","-82.849444","POINT (-82.849444 44.329482)"
"2015-09-30T00:00:00.000","26047","MI","Emmet","85+","Male","204","45.590094","-84.986822","POINT (-84.986822 45.590094)"
"2015-09-30T00:00:00.000","26153","MI","Schoolcraft","85+","Male","66","46.021122","-86.197029","POINT (-86.197029 46.021122)"
"2015-09-30T00:00:00.000","26025","MI","Calhoun","65-84","Male","4450","42.24299","-85.012385","POINT (-85.012385 42.24299)"
"2015-09-30T00:00:00.000","26027","MI","Cass","17-44","Male","439","41.917243","-86.000142","POINT (-86.000142 41.917243)"
"2015-09-30T00:00:00.000","26021","MI","Berrien","45-64","Male","3346","41.791382","-86.742543","POINT (-86.742543 41.791382)"
"2015-09-30T00:00:00.000","26109","MI","Menominee","65-84","Female","27","45.536207","-87.501811","POINT (-87.501811 45.536207)"
"2015-09-30T00:00:00.000","26159","MI","Van Buren","17-44","Male","754","42.28215","-86.306076","POINT (-86.306076 42.28215)"
"2015-09-30T00:00:00.000","26147","MI","Saint Clair","45-64","Female","421","42.928803","-82.668913","POINT (-82.668913 42.928803)"
"2015-09-30T00:00:00.000","26033","MI","Chippewa","65-84","Female","35","46.321819","-84.52063","POINT (-84.52063 46.321819)"
"2015-09-30T00:00:00.000","26083","MI","Keweenaw","45-64","Male","51","47.681974","-88.148797","POINT (-88.148797 47.681974)"
"2015-09-30T00:00:00.000","26063","MI","Huron","85+","Male","244","43.907616","-82.857045","POINT (-82.857045 43.907616)"
"2015-09-30T00:00:00.000","26137","MI","Otsego","85+","Female","4","45.021787","-84.576603","POINT (-84.576603 45.021787)"
"2015-09-30T00:00:00.000","26061","MI","Houghton","45-64","Male","815","46.998427","-88.651903","POINT (-88.651903 46.998427)"
"2015-09-30T00:00:00.000","26127","MI","Oceana","65-84","Male","956","43.647255","-86.807575","POINT (-86.807575 43.647255)"
"2015-09-30T00:00:00.000","26125","MI","Oakland","65-84","Female","674","42.660452","-83.38421","POINT (-83.38421 42.660452)"
"2015-09-30T00:00:00.000","26051","MI","Gladwin","45-64","Female","65","43.98975","-84.389816","POINT (-84.389816 43.98975)"
"2015-09-30T00:00:00.000","26073","MI","Isabella","65-84","Female","35","43.645233","-84.839424","POINT (-84.839424 43.645233)"
"2015-09-30T00:00:00.000","26001","MI","Alcona","85+","Male","124","44.682535","-82.834078","POINT (-82.834078 44.682535)"
"2015-09-30T00:00:00.000","26165","MI","Wexford","85+","Male","177","44.331375","-85.570046","POINT (-85.570046 44.331375)"
"2015-09-30T00:00:00.000","26091","MI","Lenawee","45-64","Female","214","41.896022","-84.074356","POINT (-84.074356 41.896022)"
"2015-09-30T00:00:00.000","26081","MI","Kent","65-84","Female","324","43.032497","-85.547446","POINT (-85.547446 43.032497)"
"2015-09-30T00:00:00.000","26029","MI","Charlevoix","45-64","Female","67","45.513164","-85.450392","POINT (-85.450392 45.513164)"
"2015-09-30T00:00:00.000","26141","MI","Presque Isle","65-84","Male","807","45.489515","-83.384019","POINT (-83.384019 45.489515)"
"2015-09-30T00:00:00.000","26123","MI","Newaygo","45-64","Male","1292","43.562712","-85.791372","POINT (-85.791372 43.562712)"
"2015-09-30T00:00:00.000","26125","MI","Oakland","85+","Male","6998","42.660452","-83.38421","POINT (-83.38421 42.660452)"
"2015-09-30T00:00:00.000","26131","MI","Ontonagon","17-44","Female","7","47.216602","-89.500463","POINT (-89.500463 47.216602)"
"2015-09-30T00:00:00.000","26123","MI","Newaygo","17-44","Female","103","43.562712","-85.791372","POINT (-85.791372 43.562712)"
"2015-09-30T00:00:00.000","26095","MI","Luce","65-84","Male","254","46.940602","-85.582368","POINT (-85.582368 46.940602)"
"2015-09-30T00:00:00.000","26145","MI","Saginaw","85+","Female","44","43.328267","-84.05541","POINT (-84.05541 43.328267)"
"2015-09-30T00:00:00.000","26043","MI","Dickinson","65-84","Male","1072","46.012825","-87.866123","POINT (-87.866123 46.012825)"
"2015-09-30T00:00:00.000","26157","MI","Tuscola","65-84","Female","48","43.487902","-83.436618","POINT (-83.436618 43.487902)"
"2015-09-30T00:00:00.000","26057","MI","Gratiot","65-84","Male","1129","43.292326","-84.60469","POINT (-84.60469 43.292326)"
"2015-09-30T00:00:00.000","26037","MI","Clinton","65-84","Female","60","42.950455","-84.591695","POINT (-84.591695 42.950455)"
"2015-09-30T00:00:00.000","26055","MI","Grand Traverse","85+","Male","504","44.718688","-85.553848","POINT (-85.553848 44.718688)"
"2015-09-30T00:00:00.000","26031","MI","Cheboygan","85+","Female","8","45.476022","-84.495431","POINT (-84.495431 45.476022)"
"2015-09-30T00:00:00.000","26001","MI","Alcona","65-84","Female","21","44.682535","-82.834078","POINT (-82.834078 44.682535)"
"2015-09-30T00:00:00.000","26077","MI","Kalamazoo","45-64","Female","507","42.246266","-85.532854","POINT (-85.532854 42.246266)"
"2015-09-30T00:00:00.000","26163","MI","Wayne","45-64","Male","32761","42.284664","-83.261953","POINT (-83.261953 42.284664)"
"2015-09-30T00:00:00.000","26025","MI","Calhoun","65-84","Female","122","42.24299","-85.012385","POINT (-85.012385 42.24299)"
"2015-09-30T00:00:00.000","26101","MI","Manistee","17-44","Female","33","44.350386","-86.602967","POINT (-86.602967 44.350386)"
"2015-09-30T00:00:00.000","26029","MI","Charlevoix","17-44","Female","46","45.513164","-85.450392","POINT (-85.450392 45.513164)"
"2015-09-30T00:00:00.000","26049","MI","Genesee","65-84","Female","265","43.021077","-83.706372","POINT (-83.706372 43.021077)"
"2015-09-30T00:00:00.000","26119","MI","Montmorency","65-84","Male","613","45.024134","-84.130107","POINT (-84.130107 45.024134)"
"2015-09-30T00:00:00.000","26069","MI","Iosco","45-64","Female","107","44.329482","-82.849444","POINT (-82.849444 44.329482)"
"2015-09-30T00:00:00.000","26109","MI","Menominee","65-84","Male","1058","45.536207","-87.501811","POINT (-87.501811 45.536207)"
"2015-09-30T00:00:00.000","26035","MI","Clare","45-64","Male","861","43.991137","-84.838325","POINT (-84.838325 43.991137)"
"2015-09-30T00:00:00.000","26147","MI","Saint Clair","45-64","Male","4018","42.928803","-82.668913","POINT (-82.668913 42.928803)"
"2015-09-30T00:00:00.000","26115","MI","Monroe","45-64","Female","304","41.916097","-83.487106","POINT (-83.487106 41.916097)"
"2015-09-30T00:00:00.000","26061","MI","Houghton","45-64","Female","107","46.998427","-88.651903","POINT (-88.651903 46.998427)"
"2015-09-30T00:00:00.000","26159","MI","Van Buren","65-84","Male","1801","42.28215","-86.306076","POINT (-86.306076 42.28215)"
"2015-09-30T00:00:00.000","26051","MI","Gladwin","45-64","Male","698","43.98975","-84.389816","POINT (-84.389816 43.98975)"
"2015-09-30T00:00:00.000","26127","MI","Oceana","17-44","Male","252","43.647255","-86.807575","POINT (-86.807575 43.647255)"
"2015-09-30T00:00:00.000","26035","MI","Clare","17-44","Male","251","43.991137","-84.838325","POINT (-84.838325 43.991137)"
"2015-09-30T00:00:00.000","26101","MI","Manistee","85+","Female","7","44.350386","-86.602967","POINT (-86.602967 44.350386)"
"2015-09-30T00:00:00.000","26073","MI","Isabella","65-84","Male","1191","43.645233","-84.839424","POINT (-84.839424 43.645233)"
"2015-09-30T00:00:00.000","26133","MI","Osceola","65-84","Male","1036","43.997552","-85.322283","POINT (-85.322283 43.997552)"
"2015-09-30T00:00:00.000","26093","MI","Livingston","45-64","Male","3532","42.602532","-83.911718","POINT (-83.911718 42.602532)"
"2015-09-30T00:00:00.000","26015","MI","Barry","45-64","Male","1322","42.582811","-85.31455","POINT (-85.31455 42.582811)"
"2015-09-30T00:00:00.000","26041","MI","Delta","65-84","Female","42","45.805229","-86.901938","POINT (-86.901938 45.805229)"
"2015-09-30T00:00:00.000","26123","MI","Newaygo","45-64","Female","123","43.562712","-85.791372","POINT (-85.791372 43.562712)"
"2015-09-30T00:00:00.000","26081","MI","Kent","65-84","Male","12838","43.032497","-85.547446","POINT (-85.547446 43.032497)"
"2015-09-30T00:00:00.000","26023","MI","Branch","65-84","Female","28","41.918455","-85.066885","POINT (-85.066885 41.918455)"
"2015-09-30T00:00:00.000","26155","MI","Shiawassee","45-64","Male","1705","42.951545","-84.146352","POINT (-84.146352 42.951545)"
"2015-09-30T00:00:00.000","26007","MI","Alpena","45-64","Male","844","44.894954","-83.426574","POINT (-83.426574 44.894954)"
"2015-09-30T00:00:00.000","26039","MI","Crawford","85+","Female","3","44.680175","-84.611343","POINT (-84.611343 44.680175)"
"2015-09-30T00:00:00.000","26065","MI","Ingham","65-84","Male","5412","42.603534","-84.373811","POINT (-84.373811 42.603534)"
"2015-09-30T00:00:00.000","26023","MI","Branch","45-64","Male","923","41.918455","-85.066885","POINT (-85.066885 41.918455)"
"2015-09-30T00:00:00.000","26057","MI","Gratiot","65-84","Female","27","43.292326","-84.60469","POINT (-84.60469 43.292326)"
"2015-09-30T00:00:00.000","26089","MI","Leelanau","65-84","Male","1151","45.146182","-86.051574","POINT (-86.051574 45.146182)"
"2015-09-30T00:00:00.000","26005","MI","Allegan","45-64","Male","2045","42.595787","-86.634745","POINT (-86.634745 42.595787)"
"2015-09-30T00:00:00.000","26031","MI","Cheboygan","45-64","Male","698","45.476022","-84.495431","POINT (-84.495431 45.476022)"
"2015-09-30T00:00:00.000","26067","MI","Ionia","45-64","Male","1335","42.94465","-85.073766","POINT (-85.073766 42.94465)"
"2015-09-30T00:00:00.000","26111","MI","Midland","17-44","Male","847","43.648203","-84.379414","POINT (-84.379414 43.648203)"
"2015-09-30T00:00:00.000","26077","MI","Kalamazoo","45-64","Male","4321","42.246266","-85.532854","POINT (-85.532854 42.246266)"
"2015-09-30T00:00:00.000","26163","MI","Wayne","45-64","Female","3643","42.284664","-83.261953","POINT (-83.261953 42.284664)"
"2015-09-30T00:00:00.000","26045","MI","Eaton","45-64","Female","287","42.58953","-84.84645","POINT (-84.84645 42.58953)"
"2015-09-30T00:00:00.000","26115","MI","Monroe","45-64","Male","3732","41.916097","-83.487106","POINT (-83.487106 41.916097)"
"2015-09-30T00:00:00.000","26049","MI","Genesee","65-84","Male","10806","43.021077","-83.706372","POINT (-83.706372 43.021077)"
"2015-09-30T00:00:00.000","26151","MI","Sanilac","65-84","Male","1422","43.449155","-82.642815","POINT (-82.642815 43.449155)"
"2015-09-30T00:00:00.000","26001","MI","Alcona","65-84","Male","841","44.682535","-82.834078","POINT (-82.834078 44.682535)"
