"sex","name","number"
"GIRL","AILIN","2"
"GIRL","AILYNN","1"
"GIRL","AIMA","1"
"GIRL","AIMEE","2"
"GIRL","AINA","1"
"GIRL","AINHOA","2"
"GIRL","AINSLEE","1"
"GIRL","AINSLEY","4"
"GIRL","AISHA","4"
"GIRL","AISHWARYA","1"
"GIRL","AISLING","2"
"GIRL","AISLINN","4"
"GIRL","AISLYN","1"
"GIRL","AISLYNN","1"
"GIRL","AITANA","4"
"GIRL","AIVAH","1"
"GIRL","AIYANA","1"
"GIRL","AIYANNA","1"
"GIRL","AIYLA","1"
"GIRL","AIZA","1"
"GIRL","A'KADRIA","1"
"GIRL","AKASHA","1"
"GIRL","AKAYDIA","1"
"GIRL","AKEMI","1"
"GIRL","AKEWON","1"
"GIRL","AKINA","1"
"GIRL","AKIRA","1"
"GIRL","AKSHARA","1"
"GIRL","ALA","1"
"GIRL","A'LABYRINTH","1"
"GIRL","ALAIA","3"
"GIRL","ALAINA","7"
"GIRL","ALANA","3"
"GIRL","ALANAH","1"
"GIRL","ALANI","2"
"GIRL","ALANNAH","3"
"GIRL","ALANNI","1"
"GIRL","ALANTIS","1"
"GIRL","ALARIAH","1"
"GIRL","ALAYA","2"
"GIRL","A'LAYAH","1"
"GIRL","ALAYNA","2"
"GIRL","ALAZAY","1"
"GIRL","ALDEN","2"
"GIRL","ALDUVINA","1"
"GIRL","ALEAH","2"
"GIRL","ALEAHNA","1"
"GIRL","ALEEN","2"
"GIRL","ALEENA","5"
"GIRL","ALEIA","1"
"GIRL","ALEIDA","3"
"GIRL","ALEINA","1"
"GIRL","ALEISHA","1"
"GIRL","ALEISSA","1"
"GIRL","ALEJANDRA","8"
"GIRL","ALEKSANDRA","1"
"GIRL","ALENA","4"
"GIRL","ALESSANDRA","6"
"GIRL","ALESSIA","2"
"GIRL","ALEX","2"
"GIRL","ALEXA","25"
"GIRL","ALEXANDRA","18"
"GIRL","ALEXANDRIA","6"
"GIRL","ALEXIA","3"
"GIRL","ALEXIE","1"
"GIRL","ALEXIS","7"
"GIRL","ALEXSANDRA","1"
"GIRL","ALI","1"
"GIRL","ALIA","2"
"GIRL","ALIAH","4"
"GIRL","ALIANA","1"
"GIRL","ALIANNA","2"
"GIRL","ALICE","21"
"GIRL","ALICIA","3"
"GIRL","ALICIA-MARIE","1"
"GIRL","ALICIANA","1"
"GIRL","ALIERA","1"
"GIRL","ALIKA","1"
"GIRL","ALILLYONNA","1"
"GIRL","ALINA","12"
"GIRL","ALINALUZ","1"
"GIRL","ALINE","1"
"GIRL","ALIS","1"
"GIRL","ALISHA","1"
"GIRL","ALISIYA","1"
"GIRL","ALISON","4"
"GIRL","ALISSA","3"
"GIRL","ALISSANDRA","1"
"GIRL","ALISSON","2"
"GIRL","ALIVIA","2"
"GIRL","ALIYAH","4"
"GIRL","ALIYANA","2"
"GIRL","ALIYANAH","1"
"GIRL","ALIYANNA","3"
"GIRL","ALIZA","3"
"GIRL","ALIZAH","1"
"GIRL","ALIZE","2"
"GIRL","ALIZEAH","1"
"GIRL","ALIZET","1"
"GIRL","ALLANI","1"
"GIRL","ALLARYCE","1"
"GIRL","ALLEIGH","1"
"GIRL","ALLEY","1"
"GIRL","ALLIE","3"
"GIRL","ALLISON","37"
"GIRL","ALLISSON","1"
"GIRL","ALLORA","1"
"GIRL","ALLURA","1"
"GIRL","ALLY","1"
"GIRL","ALLYSON","7"
"GIRL","ALMA","5"
"GIRL","ALMA MIMI","1"
"GIRL","ALMA PEARL","1"
"GIRL","ALONDRA","13"
"GIRL","ALORA","1"
"GIRL","ALOUISE","1"
"GIRL","ALTAIR","1"
"GIRL","ALURA","1"
"GIRL","ALY","1"
"GIRL","ALYANA","1"
"GIRL","ALYANNA","1"
"GIRL","ALYCIA","1"
"GIRL","ALYSON","1"
"GIRL","ALYSSA","14"
"GIRL","ALYSSIA","1"
"GIRL","ALYSSON","1"
"GIRL","ALYVIA","1"
"GIRL","AMADA","1"
"GIRL","AMAIA","1"
"GIRL","AMAIYAH-ROSE","1"
"GIRL","AMAL","1"
"GIRL","AMALIA","3"
"GIRL","AMALYA","1"
"GIRL","AMANDA","6"
"GIRL","AMANI","3"
"GIRL","AMARA","6"
"GIRL","AMARI","4"
"GIRL","A'MARI","1"
"GIRL","AMARIS","1"
"GIRL","AMARISA","1"
"GIRL","AMARYAH","1"
"GIRL","AMARYLLIS","1"
"GIRL","AMAYA","4"
"GIRL","AMAYAH","2"
"GIRL","AMAZIAH","1"
"GIRL","AMBAR","1"
"GIRL","AMBER","1"
"GIRL","AMBRIE","1"
"GIRL","AMEERA","1"
"GIRL","AMEERAH","2"
"GIRL","AMELIA","52"
"GIRL","AMELIE","1"
"GIRL","AMERICA","2"
"GIRL","AMETHYST","2"
"GIRL","AMIA","3"
"GIRL","AMINA","6"
"GIRL","AMIRA","2"
"GIRL","AMIYAH","2"
"GIRL","AMIYAH-MAE","1"
"GIRL","AMNA","1"
"GIRL","AMOHA","1"
"GIRL","A'MORA","1"
"GIRL","AMPARO","1"
"GIRL","AMRAN","1"
"GIRL","AMREET","1"
"GIRL","AMY","8"
"GIRL","AMYRA","2"
"GIRL","ANA","9"
"GIRL","ANABELLA","3"
"GIRL","ANABIYA","1"
"GIRL","ANAEL","1"
"GIRL","ANAGHA","1"
"GIRL","ANAHI","5"
"GIRL","ANAIRA","2"
"GIRL","ANAIS","2"
"GIRL","ANAISE","1"
"GIRL","ANAISHA","2"
"GIRL","ANALAYA","1"
"GIRL","ANALEA","1"
"GIRL","ANALEAH","1"
"GIRL","ANALEE","2"
"GIRL","ANALEIGH","1"
"GIRL","ANALIA","3"
"GIRL","ANALISA","2"
"GIRL","ANALUCIA","2"
"GIRL","ANALY","1"
"GIRL","ANALYN","1"
"GIRL","ANALYSSA","1"
"GIRL","ANANYA","3"
"GIRL","ANARISSA","1"
"GIRL","ANARRI","1"
"GIRL","ANASTASIA","7"
"GIRL","ANASTASIE","1"
"GIRL","ANASTASSIA","1"
"GIRL","ANAY","1"
"GIRL","ANAYA","2"
"GIRL","ANAYAH","1"
"GIRL","ANAYANCI","1"
"GIRL","ANAYELI","1"
"GIRL","ANAYENSI","1"
"GIRL","ANAYII","1"
"GIRL","ANDALUCIA","1"
"GIRL","ANDERSON","1"
"GIRL","ANDERSYN","1"
"GIRL","ANDI","2"
"GIRL","ANDIS","1"
"GIRL","ANDREA","21"
"GIRL","ANEIRA","1"
"GIRL","ANGEL","2"
"GIRL","ANGELA","6"
"GIRL","ANGELIA","1"
"GIRL","ANGELINA","5"
"GIRL","ANGELINE","2"
"GIRL","ANGELIQUE","5"
"GIRL","ANGELY","1"
"GIRL","ANGELYZ","1"
"GIRL","ANGIE","2"
"GIRL","ANGIELINE","1"
"GIRL","ANIAH","2"
"GIRL","ANIKA","7"
"GIRL","ANISA","1"
"GIRL","ANISSIA","1"
"GIRL","ANIYA","1"
"GIRL","ANIYAH","8"
"GIRL","ANIYLAA","1"
"GIRL","ANJEL","1"
"GIRL","ANN","3"
"GIRL","ANN LUCIA","1"
"GIRL","ANNA","10"
"GIRL","ANNA ANH","1"
"GIRL","ANNA KATE","1"
"GIRL","ANNABEL","2"
"GIRL","ANNABELL","1"
"GIRL","ANNABELLA","3"
"GIRL","ANNABELLE","12"
"GIRL","ANNABETH","2"
"GIRL","ANNAEL","1"
"GIRL","ANNAELLE","1"
"GIRL","ANNAIS","1"
"GIRL","ANNALEAH","1"
"GIRL","ANNALEE","3"
"GIRL","ANNALISA","1"
"GIRL","ANNALISE","3"
"GIRL","ANNALY","1"
"GIRL","ANNALYN","1"
"GIRL","ANNALYNN","1"
"GIRL","ANNALYSIA","1"
"GIRL","ANNALYSSA","1"
"GIRL","ANNA'MARIE","1"
"GIRL","ANNASOPHIA","1"
"GIRL","ANNE","2"
"GIRL","ANNE ELIZABETH","1"
"GIRL","ANNELI","1"
"GIRL","ANNELIES","1"
"GIRL","ANNERIS","1"
"GIRL","ANNEYVA","1"
"GIRL","ANNIE","9"
"GIRL","ANNIKA","3"
"GIRL","ANNISSA","1"
"GIRL","ANNMARIE","3"
"GIRL","ANNYLA","1"
"GIRL","ANNZLEE","1"
"GIRL","ANORA","1"
"GIRL","ANSLEE","1"
"GIRL","ANSON","1"
"GIRL","ANTANIQUE","1"
"GIRL","ANTONELLA","2"
"GIRL","ANUSKA","1"
"GIRL","ANVI","1"
"GIRL","ANVIKA","2"
"GIRL","ANYA","2"
"GIRL","ANYIA","1"
"GIRL","AOIFE","1"
"GIRL","AOLANIS","1"
"GIRL","APRIL","5"
"GIRL","ARABELLA","9"
"GIRL","ARABELLE","2"
"GIRL","ARACELI","3"
"GIRL","ARACELY","2"
"GIRL","ARALYN","1"
"GIRL","ARAMIE","1"
"GIRL","ARANTZA","1"
"GIRL","ARANZA","6"
"GIRL","ARAXIE","1"
"GIRL","ARBOR","1"
"GIRL","ARDELIA","1"
"GIRL","ARDYN","1"
"GIRL","AREESHA","1"
"GIRL","ARELI","1"
"GIRL","ARELY","2"
"GIRL","ARFA","1"
"GIRL","ARIA","35"
"GIRL","ARIAH","3"
"GIRL","ARIAM","1"
"GIRL","ARIANA","12"
"GIRL","ARIANA JO","1"
"GIRL","ARIANNA","16"
"GIRL","ARIANY","1"
"GIRL","ARIBELLA","1"
"GIRL","ARIEANA","1"
"GIRL","ARIEL","12"
"GIRL","ARIELENA","1"
"GIRL","ARIELLA","3"
"GIRL","ARIELLE","2"
"GIRL","ARIETTA","1"
"GIRL","ARIKA","2"
"GIRL","ARISA","1"
"GIRL","ARISHA","1"
"GIRL","ARISSA","1"
"GIRL","ARITZEL","1"
"GIRL","ARIVA","1"
"GIRL","ARIYA","1"
"GIRL","ARIYAH","1"
"GIRL","ARIYAN","1"
"GIRL","ARKISHA  MAISIE","1"
"GIRL","ARLENE","1"
"GIRL","ARLET","2"
"GIRL","ARLETH","2"
"GIRL","ARLETTE","2"
"GIRL","ARMANI","1"
"GIRL","ARREYON","1"
"GIRL","ARROW","1"
"GIRL","ARTEMIS","3"
"GIRL","ARWEN","1"
"GIRL","ARYA","8"
"GIRL","ARYAH","2"
"GIRL","ARYANA","2"
"GIRL","ARYANNA","2"
"GIRL","ARYIAH","1"
"GIRL","ARYN","1"
"GIRL","ASA","1"
"GIRL","ASANNAH","1"
"GIRL","ASHA","1"
"GIRL","ASHAH","1"
"GIRL","ASHARI","1"
"GIRL","ASHBY","1"
"GIRL","ASHLEY","20"
"GIRL","ASHLY","1"
"GIRL","ASHLYNNE","1"
"GIRL","ASHMI","1"
"GIRL","ASHTEN","2"
"GIRL","ASHTON","2"
"GIRL","ASHTYN","1"
"GIRL","ASHVI","1"
"GIRL","ASHWINI","1"
"GIRL","ASIA","3"
"GIRL","ASIA'LEE","1"
"GIRL","ASIL","1"
"GIRL","ASLYN","1"
"GIRL","ASPEN","7"
"GIRL","ASSAL","1"
"GIRL","ASSINAT","1"
"GIRL","ASTRID","1"
"GIRL","ASYA","1"
"GIRL","ATHENA","14"
"GIRL","ATLEE","1"
"GIRL","ATLEY","1"
"GIRL","ATZIRI","1"
"GIRL","AUBREE","8"
"GIRL","AUBREY","20"
"GIRL","AUBRIELLA","2"
"GIRL","AUBRIELLE","3"
"GIRL","AUBRION","1"
"GIRL","AUBURN","1"
"GIRL","AUDELIA","1"
"GIRL","AUDRA","2"
"GIRL","AUDREY","26"
"GIRL","AUDRIANNA","2"
"GIRL","AUDRINA","1"
"GIRL","AUDRIYANA","1"
"GIRL","AUDYSSEY","1"
"GIRL","AUGUST","2"
"GIRL","AULANI","1"
"GIRL","AUNYSTI","1"
"GIRL","AURELIA","3"
"GIRL","AURIE","1"
"GIRL","AURORA","14"
"GIRL","A'URORA","1"
"GIRL","AUSTEN","2"
"GIRL","AUSTIN","1"
"GIRL","AUSTYN","1"
"GIRL","AUTRY","1"
"GIRL","AUTUMN","10"
"GIRL","AVA","73"
"GIRL","AVA CORALINE","1"
"GIRL","AVAE'","1"
"GIRL","AVAH","1"
"GIRL","AVALYN","3"
"GIRL","AVALYNN","2"
"GIRL","AVANI","1"
"GIRL","AVANTI","1"
"GIRL","AVANYA","1"
"GIRL","AVARY","1"
"GIRL","AVE","1"
"GIRL","AVELYN","1"
"GIRL","AVERI","1"
"GIRL","AVERIE","1"
"GIRL","AVERLEIGH","1"
"GIRL","AVERY","43"
"GIRL","AVIA","2"
"GIRL","AVIANAH","1"
"GIRL","AVIANNA","4"
"GIRL","AVIANNAH","3"
"GIRL","AVIE","1"
"GIRL","AVIERRE","1"
"GIRL","AVIGAIL","2"
"GIRL","AVILYN","1"
"GIRL","AVINNA","1"
"GIRL","AVNI","2"
"GIRL","AVRA","1"
"GIRL","AYA","1"
"GIRL","AYAH","1"
"GIRL","AYANA","1"
"GIRL","AYANI","1"
"GIRL","AYANNA","1"
"GIRL","AYDEN","1"
"GIRL","AYELET","2"
"GIRL","AYLA","5"
"GIRL","AYLEEN","5"
"GIRL","AYLEN","2"
"GIRL","AYLIN","13"
"GIRL","AYRA","1"
"GIRL","AYRIN","1"
"GIRL","AYSHA","1"
"GIRL","AYVA","2"
"GIRL","AYVAH","1"
"GIRL","AZALAYA","1"
"GIRL","AZALEA","6"
"GIRL","AZANIAH","1"
"GIRL","AZARIAH","3"
"GIRL","AZBAH","1"
"GIRL","AZENETH","1"
"GIRL","AZMA","1"
"GIRL","AZRAH","1"
"GIRL","AZRAHNAE","1"
"GIRL","AZUL","1"
"GIRL","AZURA","1"
"GIRL","A'ZYLAH","1"
"GIRL","BABETTE","1"
"GIRL","BAILEE","1"
"GIRL","BAILEY","13"
"GIRL","BAIN","1"
"GIRL","BAKER","1"
"GIRL","BARBARA","4"
"GIRL","BASMA","1"
"GIRL","BAYLEE","3"
"GIRL","BAYLEY","2"
"GIRL","BAYLI","1"
"GIRL","BEA","1"
"GIRL","BEATRICE","4"
"GIRL","BEATRIZ","3"
"GIRL","BEAUTI","1"
"GIRL","BEBEE","1"
"GIRL","BECKETT","1"
"GIRL","BEIJA","1"
"GIRL","BELEN","5"
"GIRL","BELICIA","1"
"GIRL","BELINDA","2"
"GIRL","BELKY","1"
"GIRL","BELLA","23"
"GIRL","BELLAMY","2"
"GIRL","BELLE","2"
"GIRL","BENITA","1"
"GIRL","BENNETT","2"
"GIRL","BENTLEY","2"
"GIRL","BENTLEY-ROSE","1"
"GIRL","BERKELEY","1"
"GIRL","BERKLEY","1"
"GIRL","BERLIN","1"
"GIRL","BERLYNN","1"
"GIRL","BERNADETTE","1"
"GIRL","BERNICE","1"
"GIRL","BETHANEE","1"
"GIRL","BETHANY","4"
"GIRL","BETHEL","1"
"GIRL","BETSELOT","1"
"GIRL","BETTY","1"
"GIRL","BETZAIDA","1"
"GIRL","BEVERLY","2"
"GIRL","BEXLEY","1"
"GIRL","BHAKTI","1"
"GIRL","BHUVI","1"
"GIRL","BIANCA","2"
"GIRL","BIBIANNA","1"
"GIRL","BILGE","1"
"GIRL","BILLIE","2"
"GIRL","BILLY'E","1"
"GIRL","BIRDIE","2"
"GIRL","BIURLYN","1"
"GIRL","BLAINE","1"
"GIRL","BLAIR","5"
"GIRL","BLAKE","12"
"GIRL","BLAKELEE","1"
"GIRL","BLAKELY","5"
"GIRL","BLANCA","1"
"GIRL","BLAYNE","1"
"GIRL","BLUE JAY","1"
"GIRL","BODHI","2"
"GIRL","BONNIE","4"
"GIRL","BONNIE-CLAIRE","1"
"GIRL","BOWIE","2"
"GIRL","BRADIE","1"
"GIRL","BRAYLIE","1"
"GIRL","BREA","1"
"GIRL","BREANNA","1"
"GIRL","BRE'LAH","1"
"GIRL","BRENNA","1"
"GIRL","BRIA","1"
"GIRL","BRIAH","1"
"GIRL","BRIANA","7"
"GIRL","BRIANNA","11"
"GIRL","BRI'ANNE","1"
"GIRL","BRIAR","2"
"GIRL","BRI'AYRA","1"
"GIRL","BRICEYDA","1"
"GIRL","BRICIA","1"
"GIRL","BRIDGET","4"
"GIRL","BRIELLA","4"
"GIRL","BRI'ELLA","1"
"GIRL","BRIELLE","7"
"GIRL","BRIGITTE","1"
"GIRL","BRIM","1"
"GIRL","BRINLEE","1"
"GIRL","BRINLEY","3"
"GIRL","BRISA","4"
"GIRL","BRISSA","1"
"GIRL","BRISTOL","1"
"GIRL","BRISYN","1"
"GIRL","BRITTANY","2"
"GIRL","BRITTNEY","1"
"GIRL","BRONTE","1"
"GIRL","BROOKE","8"
"GIRL","BROOKELEE","1"
"GIRL","BROOKLYN","23"
"GIRL","BROOKLYNN","1"
"GIRL","BRYAN","1"
"GIRL","BRYANA","2"
"GIRL","BRYANNA","1"
"GIRL","BRYCLYN","1"
"GIRL","BRYLEE","2"
"GIRL","BRYLEIGH","1"
"GIRL","BRYN","2"
"GIRL","BRYNLEE","3"
"GIRL","BRYNLEIGH","1"
"GIRL","BRYNN","5"
"GIRL","BRYNNE","1"
"GIRL","CADEAU","1"
"GIRL","CADENCE","5"
"GIRL","CA'HLANI","1"
"GIRL","CAIAH","1"
"GIRL","CAIJHA","1"
"GIRL","CAILEY","1"
"GIRL","CAIRA","1"
"GIRL","CAITLYN","1"
"GIRL","CALDER","1"
"GIRL","CALI","1"
"GIRL","CALIANA","1"
"GIRL","CALIANNA","1"
"GIRL","CALINA","2"
"GIRL","CALISTA","1"
"GIRL","CA'LIYAH","1"
"GIRL","CALLA","2"
"GIRL","CALLIE","4"
"GIRL","CALLIOPE","4"
"GIRL","CAMARII","1"
"GIRL","CAMBRIA","1"
"GIRL","CAMBRIE","1"
"GIRL","CAMDYN","1"
"GIRL","CAMELA","1"
"GIRL","CAMELLA","1"
"GIRL","CAMERON","4"
"GIRL","CAMI","1"
"GIRL","CAMILA","56"
"GIRL","CAMILAH","1"
"GIRL","CAMILLA","10"
"GIRL","CAMILLE","5"
"GIRL","CAMLYN","1"
"GIRL","CAMPBELL","3"
"GIRL","CAMRYN","5"
"GIRL","CANDACE","1"
"GIRL","CAPRI","1"
"GIRL","CARISSA","1"
"GIRL","CARLEIONA","1"
"GIRL","CARLENE","1"
"GIRL","CARLY","1"
"GIRL","CARLY JUNE","1"
"GIRL","CARMANI","1"
"GIRL","CARMEN","5"
"GIRL","CAROL","1"
"GIRL","CAROLINA","5"
"GIRL","CAROLINA ANGELA","1"
"GIRL","CAROLINE","23"
"GIRL","CAROLYN","1"
"GIRL","CARRIE","1"
"GIRL","CARSON","3"
"GIRL","CARTER","2"
"GIRL","CARYS","1"
"GIRL","CASANDRA","2"
"GIRL","CASEY","2"
"GIRL","CASIE","1"
"GIRL","CASSANDRA","2"
"GIRL","CASSIA","2"
"GIRL","CASSIDY","2"
"GIRL","CASSIE","2"
"GIRL","CASSINIA","1"
"GIRL","CATALEYA","1"
"GIRL","CATALINA","14"
"GIRL","CATELYN","1"
"GIRL","CATHERINE","5"
"GIRL","CATIE","1"
"GIRL","CATTLEYA","1"
"GIRL","CAYLANI","1"
"GIRL","CAYLEE","1"
"GIRL","CAYLEIGH","1"
"GIRL","CE'ANNA","1"
"GIRL","CECELIA","3"
"GIRL","CECILIA","19"
"GIRL","CECILY","1"
"GIRL","CEIBA","1"
"GIRL","CEILI","1"
"GIRL","CELESTE","3"
"GIRL","CELINA","1"
"GIRL","CELINE","2"
"GIRL","CERSEI","1"
"GIRL","CESIA","3"
"GIRL","CEYDA","1"
"GIRL","CHAARUVI","1"
"GIRL","CHAMYLE","1"
"GIRL","CHANDLER","1"
"GIRL","CHANEL","2"
"GIRL","CHARIS","1"
"GIRL","CHARISSA","1"
"GIRL","CHARLEE","2"
"GIRL","CHARLEIGH","1"
"GIRL","CHARLES","1"
"GIRL","CHARLEY","5"
"GIRL","CHARLIE","15"
"GIRL","CHARLIRAE","1"
"GIRL","CHARLISA","1"
"GIRL","CHARLIZE","1"
"GIRL","CHARLOTTE","59"
"GIRL","CHARVI","1"
"GIRL","CHASITY","1"
"GIRL","CHAYLEE","1"
"GIRL","CHELSEA","1"
"GIRL","CHELSEE","1"
"GIRL","CHERISH","1"
"GIRL","CHE'RIYAH","1"
"GIRL","CHEYENNE","5"
"GIRL","CHIAGOZIE","1"
"GIRL","CHIAMARA","1"
"GIRL","CHIKAODILI","1"
"GIRL","CHLOE","35"
"GIRL","CHLOE'","1"
"GIRL","CHLOE DANIELLA","1"
"GIRL","CHRISTAL","1"
"GIRL","CHRISTALYNN","1"
"GIRL","CHRISTI","1"
"GIRL","CHRISTIAN","1"
"GIRL","CHRISTINA","4"
"GIRL","CHRISTINE","4"
"GIRL","CHRISTY","1"
"GIRL","CHRISTYNNA","1"
"GIRL","CHRYSTAL","1"
"GIRL","CHYNNA","1"
"GIRL","CIELO","1"
"GIRL","CIENNA","1"
"GIRL","CINDY","1"
"GIRL","CING","1"
"GIRL","CINTHIA","1"
"GIRL","CINTHYA","1"
"GIRL","CIPIANA","1"
"GIRL","CITLALIC","1"
"GIRL","CITLALLI","1"
"GIRL","CITLALY","1"
"GIRL","CLAIRE","36"
"GIRL","CLARA","27"
"GIRL","CLARE","2"
"GIRL","CLARETTA","1"
"GIRL","CLARISA","1"
"GIRL","CLARISSA","1"
"GIRL","CLARITA","1"
"GIRL","CLARK","1"
"GIRL","CLARKE","1"
"GIRL","CLAUDIA","3"
"GIRL","CLAYTON","1"
"GIRL","CLEIO","1"
"GIRL","CLEMENTINE","8"
"GIRL","CLIO","2"
"GIRL","CLOVER","2"
"GIRL","CODI","1"
"GIRL","CODY","1"
"GIRL","COLBY","1"
"GIRL","COLETTE","6"
"GIRL","COLLINS","3"
"GIRL","COLLYN","1"
"GIRL","COLLYNS","1"
"GIRL","EDITH","3"
"GIRL","CONTESSINA","1"
"GIRL","COOPER","2"
"GIRL","CORA","28"
"GIRL","CORALINA","1"
"GIRL","CORALINE","4"
"GIRL","CORALYNN","1"
"GIRL","CORBIN","1"
"GIRL","CORDELIA","1"
"GIRL","CORENA","1"
"GIRL","CORI","1"
"GIRL","CORINNA","1"
"GIRL","CORINNE","1"
"GIRL","COSIMA","1"
"GIRL","COURINNE","1"
"GIRL","CREE","1"
"GIRL","CRISELDA","1"
"GIRL","CRISMELY","1"
"GIRL","CRISTAL","1"
"GIRL","CRISTINA","2"
"GIRL","CRISTY","1"
"GIRL","CROSBY","1"
"GIRL","CRYSTAL","2"
"GIRL","CURSCILLA","1"
"GIRL","CUVIE","1"
"GIRL","CYLEE","1"
"GIRL","CYNTHIA","5"
"GIRL","CYRIAH","1"
"GIRL","DACILA","1"
"GIRL","DAELANEE","1"
"GIRL","DAGNY","1"
"GIRL","DAHLIA","4"
"GIRL","DAHLIANNA","1"
"GIRL","DAIANA","1"
"GIRL","DAILANY","1"
"GIRL","DAILENY","1"
"GIRL","DAILY","1"
"GIRL","DAILYN","1"
"GIRL","DAILYNN","1"
"GIRL","D'AIRESS","1"
"GIRL","DAISY","17"
"GIRL","DAKOTA","3"
"GIRL","DALARY","1"
"GIRL","DA'LAYLAH","1"
"GIRL","DALEYSA","1"
"GIRL","DALEYZA","4"
"GIRL","DALIA","1"
"GIRL","DALIAH","1"
"GIRL","DALILAH","1"
"GIRL","DA'LIYAH","1"
"GIRL","DALYLA","1"
"GIRL","DALYN","1"
"GIRL","DA'MARIA","1"
"GIRL","DA'MYA","1"
"GIRL","DANA","2"
"GIRL","DANAE","1"
"GIRL","DANESIA","1"
"GIRL","DANETCY YERALDINE","1"
"GIRL","DANI","1"
"GIRL","DANIA","2"
"GIRL","DANIELA","9"
"GIRL","DANIELLA","3"
"GIRL","DANIELLE","1"
"GIRL","DANITZA","1"
"GIRL","DA'NIYAH","1"
"GIRL","DANNA","10"
"GIRL","DANNELI","1"
"GIRL","DANNETTE","1"
"GIRL","DANNEY","1"
"GIRL","DANNIELLE","1"
"GIRL","DANYELLA","1"
"GIRL","DAPHNE","3"
"GIRL","DAPHNIE","1"
"GIRL","DARA","2"
"GIRL","DARBY","1"
