"departamento","municipio","numero_del_predio","direccion","destino_economico","area_terreno","area_construida"
"68","1","000100020064000","LO DE TERRENO SALDO DENIOMINADO BA","D","12021","60"
"68","1","000100020065000","CHITOTA VDA RETIRO CHIQUITO","D","25500","993"
"68","1","000100020066000","VENECIA VDA RETIRO CHIQUITO","D","7500","178"
"68","1","000100020067000","LO PLANTA BOSCONIA VDA RETIRO CHIQ","D","71500","862"
"68","1","000100020070000","TEJAR SURATA VILLA INES","D","69000","564"
"68","1","000100020072000","EL PORVENIR","A","310000","0"
"68","1","000100020072001","CS MEJORA RETIRO CHIQUITO","A","0","79"
"68","1","000100020072002","CS MEJORA RETIRO CHIQUITO","A","0","192"
"68","1","000100020072003","CS MEJORA RETIRO CHIQUITO","A","0","139"
"68","1","000100020072004","CS MEJORA RETIRO CHIQUITO","A","0","42"
"68","1","000100020072005","CS MEJORA RETIRO CHIQUITO","A","0","47"
"68","1","000100020072006","CS MEJORA RETIRO CHIQUITO","A","0","58"
"68","1","000100020072007","CS MEJORA RETIRO CHIQUITO","A","0","119"
"68","1","000100020072008","CS MEJORA RETIRO CHIQUITO","A","0","141"
"68","1","000100020072009","CS MEJORA RETIRO CHIQUITO","A","0","215"
"68","1","000100020072010","CS MEJORA RETIRO CHIQUITO","A","0","224"
"68","1","000100020072011","CS MEJORA RETIRO CHIQUITO","A","0","191"
"68","1","000100020072012","CS MEJORA RETIRO CHIQUITO","A","0","133"
"68","1","000100020072013","CS MEJORA RETIRO CHIQUITO","A","0","909"
"68","1","000100020072014","CS MEJORA RETIRO CHIQUITO","A","0","115"
"68","1","000100020072015","CS MEJORA RETIRO CHIQUITO","A","0","123"
"68","1","000100020072016","CS MEJORA RETIRO CHIQUITO","A","0","110"
"68","1","000100020072017","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072018","CS MEJORA RETIRO CHIQUITO","A","0","271"
"68","1","000100020072019","CS MEJORA RETIRO CHIQUITO","A","0","86"
"68","1","000100020072020","CS MEJORA RETIRO CHIQUITO","A","0","77"
"68","1","000100020072021","CS MEJORA RETIRO CHIQUITO","A","0","45"
"68","1","000100020072022","CS MEJORA RETIRO CHIQUITO","A","0","22"
"68","1","000100020072023","CS MEJORA RETIRO CHIQUITO","A","0","70"
"68","1","000100020072024","CS MEJORA RETIRO CHIQUITO","A","0","40"
"68","1","000100020072025","CS MEJORA RETIRO CHIQUITO","A","0","17"
"68","1","000100020072026","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072027","CS MEJORA RETIRO CHIQUITO","A","0","40"
"68","1","000100020072028","CS MEJORA RETIRO CHIQUITO","A","0","23"
"68","1","000100020072029","CS MEJORA RETIRO CHIQUITO","A","0","89"
"68","1","000100020072030","CS MEJORA RETIRO CHIQUITO","A","0","70"
"68","1","000100020072031","CS MEJORA RETIRO CHIQUITO","A","0","34"
"68","1","000100020072032","CS MEJORA RETIRO CHIQUITO","A","0","50"
"68","1","000100020072033","CS MEJORA RETIRO CHIQUITO","A","0","54"
"68","1","000100020072034","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072035","CS MEJORA RETIRO CHIQUITO","A","0","59"
"68","1","000100020072036","CS MEJORA RETIRO CHIQUITO","A","0","68"
"68","1","000100020072037","CS MEJORA RETIRO CHIQUITO","A","0","115"
"68","1","000100020072038","CS MEJORA RETIRO CHIQUITO","A","0","35"
"68","1","000100020072039","CS MEJORA RETIRO CHIQUITO","A","0","59"
"68","1","000100020072040","CS MEJORA RETIRO CHIQUITO","A","0","110"
"68","1","000100020072041","CS MEJORA RETIRO CHIQUITO","A","0","15"
"68","1","000100020072042","CS MEJORA RETIRO CHIQUITO","A","0","86"
"68","1","000100020072043","CS MEJORA RETIRO CHIQUITO","A","0","70"
"68","1","000100020072044","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072045","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072046","CS MEJORA RETIRO CHIQUITO","A","0","77"
"68","1","000100020072047","CS MEJORA RETIRO CHIQUITO","A","0","42"
"68","1","000100020072048","CS MEJORA RETIRO CHIQUITO","A","0","171"
"68","1","000100020072049","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072050","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072051","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072052","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072053","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072054","CS MEJORA RETIRO CHIQUITO","A","0","13"
"68","1","000100020072055","CS MEJORA RETIRO CHIQUITO","A","0","73"
"68","1","000100020072056","CS MEJORA RETIRO CHIQUITO","A","0","18"
"68","1","000100020072057","CS MEJORA RETIRO CHIQUITO","A","0","21"
"68","1","000100020072058","CS MEJORA RETIRO CHIQUITO","A","0","48"
"68","1","000100020072059","CS MEJORA RETIRO CHIQUITO","A","0","48"
"68","1","000100020072060","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072061","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072062","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072063","CS MEJORA RETIRO CHIQUITO","A","0","72"
"68","1","000100020072064","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072065","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072066","CS MEJORA RETIRO CHIQUITO","A","0","60"
"68","1","000100020072067","MZ 1 CS 01 MIRADORES DE LA UIS","A","0","63"
"68","1","000100020072068","MZ 1 CS 4 MIRADORES DE LA UIS","A","0","195"
"68","1","000100020072069","MZ 1 CS 06 MIRADORES DE LA UIS","A","0","127"
"68","1","000100020072070","MZ 1 CS 07 MIRADORES DE LA UIS","A","0","193"
"68","1","000100020072071","MZ 1 CS 09 MIRADORES DE LA UIS","A","0","127"
"68","1","000100020072072","MZ 1 CS 10 MIRADORES DE LA UIS","A","0","193"
"68","1","000100020072073","MZ 1 CS 12 MIRADORES DE LA UIS","A","0","56"
"68","1","000100020072074","MZ 1 CS 15 MIRADORES DE LA UIS","A","0","125"
"68","1","000100020072075","MZ 1 CS 23 MIRADORES DE LA UIS","A","0","108"
"68","1","000100020072076","MZ 6 CS 1 MIRADORES DE LA UIS","A","0","595"
"68","1","000100020072077","MZ 6 CS 3 MIRADORES DE LA UIS","A","0","225"
"68","1","000100020072078","MZ 1 CS 4 MIRADORES DE LA UIS","A","0","14"
"68","1","000100020072079","MZ 6 CS 5 MIRADORES DE LA UIS","A","0","98"
"68","1","000100020072080","MZ 6 CS 06 MIRADORES DE LA UIS","A","0","177"
"68","1","000100020072081","MZ 6 CS 07 MIRADORES DE LA UIS","A","0","181"
"68","1","000100020072082","MZ 6 CS 8 MIRADORES DE LA UIS","A","0","119"
"68","1","000100020072083","MZ 6 CS 09 MIRADORES DE LA UIS","A","0","187"
"68","1","000100020072084","MZ 6 CS 10 MIRADORES DE LA UIS","A","0","30"
"68","1","000100020072085","MZ 6 CS 11 MIRADORES DE LA UIS","A","0","120"
"68","1","000100020072086","MZ 6 CS 12 MIRADORES DE LA UIS","A","0","192"
"68","1","000100020072087","MZ 6 CS 14 MIRADORES DE LA UIS","A","0","276"
"68","1","000100020072088","MZ 6 CS 16 MIRADORES DE LA UIS","A","0","59"
"68","1","000100020072089","MZ 6 CS 17 MIRADORES DE LA UIS","A","0","125"
"68","1","000100020072090","MZ 6 CS 18 MIRADORES DE LA UIS","A","0","141"
"68","1","000100020072091","MZ 6 CS 19 MIRADORES DE LA UIS","A","0","211"
"68","1","000100020072092","MZ 6 CS 20 MIRADORES DE LA UIS","A","0","343"
"68","1","000100020072093","MZ 6 CS 21 MIRADORES DE LA UIS","A","0","150"
"68","1","000100020072094","MZ 6 CS 22 MIRADORES DE LA UIS","A","0","162"
"68","1","000100020072095","MZ 6 CS 24 MIRADORES DE LA UIS","A","0","221"
"68","1","000100020072096","MZ 6 CS 25 MIRADORES DE LA UIS","A","0","226"
"68","1","000100020072097","MZ 6 CS 26 MIRADORES DE LA UIS","A","0","189"
"68","1","000100020072098","MZ 6 CS 27 MIRADORES DE LA UIS","A","0","188"
"68","1","000100020072099","MZ 6 CS 29 MIRADORES DE LA UIS","A","0","47"
"68","1","000100020072100","MZ 6 CS 30 MIRADORES DE LA UIS","A","0","66"
"68","1","000100020072101","MZ 7 CS 01 MIRADORES DE LA UIS","A","0","60"
"68","1","000100020072102","MZ 7 CS 02 MIRADORES DE LA UIS","A","0","118"
"68","1","000100020072103","MZ 7 CS  05 MIRADORES DE LA UIS","A","0","181"
"68","1","000100020072104","MZ 7 CS 06 MIRADORES DE LA UIS","A","0","184"
"68","1","000100020072105","MZ 7 CS 07 MIRADORES DE LA UIS","A","0","123"
"68","1","000100020072106","MZ 7 CS 08 MIRADORES DE LA UIS","A","0","187"
"68","1","000100020072107","MZ 7 CS 9 MIRADORES DE LA UIS","A","0","75"
"68","1","000100020072108","MZ 7 CS 10 MIRADORES DE LA UIS","A","0","244"
"68","1","000100020072109","MZ 7 CS 11 MIRADORES DE LA UIS","A","0","184"
"68","1","000100020072110","MZ 7 CS 12 MIRADORES DE LA UIS","A","0","124"
"68","1","000100020072111","MZ 7 CS 13 MIRADORES DE LA UIS","A","0","119"
"68","1","000100020072112","MZ 7 CS 14 MIRADORES DE LA UIS","A","0","182"
"68","1","000100020072113","MZ 7 CS 15 MIRADORES DE LA UIS","A","0","118"
"68","1","000100020072114","MZ 7 CS 16 MIRADORES DE LA UIS","A","0","184"
"68","1","000100020072115","MZ 7 CS 18 MIRADORES DE LA UIS","A","0","182"
"68","1","000100020072116","MZ 7 CS 19 MIRADORES DE LA UIS","A","0","201"
"68","1","000100020072117","MZ 8 CS 01 MIRADORES DE LA UIS","A","0","338"
"68","1","000100020072118","MZ 8 CS 02 MIRADORES DE LA UIS","A","0","328"
"68","1","000100020072119","MZ 8 CS 03 MIRADORES DE LA UIS","A","0","198"
"68","1","000100020072120","MZ 8 CS 4 MIRADORES DE LA UIS","A","0","290"
"68","1","000100020072121","MZ 8 CS 05 MIRADORES DE LA UIS","A","0","195"
"68","1","000100020072122","MZ 8 CS 06 MIRADORES DE LA UIS","A","0","231"
"68","1","000100020072123","MZ 8 CS 07 MIRADORES DE LA UIS","A","0","184"
"68","1","000100020072124","MZ 8 CS 08 MIRADORES DE LA UIS","A","0","41"
"68","1","000100020072125","MZ 8 CS 09 MIRADORES DE LA UIS","A","0","182"
"68","1","000100020072126","MZ 8 CS 11 MIRADORES DE LA UIS","A","0","165"
"68","1","000100020072127","MZ 2 CS 01 MIRADORES DE LA UIS","A","0","83"
"68","1","000100020072128","MZ 8 CS 2 MIRADORES DE LA UIS","A","0","86"
"68","1","000100020072129","MZ 2 CS 03 MIRADORES DE LA UIS","A","0","220"
"68","1","000100020072130","MZ 2 CS 04 MIRADORES DE LA UIS","A","0","143"
"68","1","000100020072131","MZ 2 CS 05 MIRADORES DE LA UIS","A","0","165"
"68","1","000100020072132","MZ 2 CS 06 MIRADORES DE LA UIS","A","0","66"
"68","1","000100020072133","MZ 2 CS 07 MIRADORES DE LA UIS","A","0","153"
"68","1","000100020072134","MZ 2 CS 08 MIRADORES DE LA UIS","A","0","71"
"68","1","000100020072135","MZ 2 CS 09 MIRADORES DE LA UIS","A","0","406"
"68","1","000100020072136","MZ 2 CS 10 MIRADORES DE LA UIS","A","0","335"
"68","1","000100020072137","MZ 2 CS 11 BR MIRADORES DE LA UIS","A","0","115"
"68","1","000100020072138","MZ 2 CS 12 BR MIRADORES DE LA UIS","A","0","174"
"68","1","000100020072139","MZ 2 CS 13 BR MIRADORES DE LA UIS","A","0","354"
"68","1","000100020072140","MZ 2 CS 15 BR MIRADORES DE LA UIS","A","0","157"
"68","1","000100020072141","MZ 2 CS 17 BR MIRADORES DE LA UIS","A","0","255"
"68","1","000100020072142","MZ 2 CS 19 BR MIRADORES DE LA UIS","A","0","52"
"68","1","000100020072143","MZ 2 CS 22 BR MIRADORES DE LA UIS","A","0","238"
"68","1","000100020072144","MZ 2 CS 23 BR MIRADORES DE LA UIS","A","0","46"
"68","1","000100020072145","MZ 2 CS 24 BR MIRADORES DE LA UIS","K","0","77"
"68","1","000100020072146","MZ 2 CS 28 BR MIRADORES DE LA UIS","A","0","82"
"68","1","000100020072147","MZ 15 CS 01 BR MIRADORES DE LA UIS","A","0","55"
"68","1","000100020072148","MZ 15 CS 02 BR MIRADORES DE LA UIS","A","0","46"
"68","1","000100020072149","MZ 15 CS 03 BR MIRADORES DE LA UIS","A","0","56"
"68","1","000100020072150","MZ 15 CS 05 BR MIRADORES DE LA UIS","A","0","77"
"68","1","000100020072151","MZ 15 CS 06 BR MIRADORES DE LA UIS","A","0","159"
"68","1","000100020072152","MZ 15 CS 11 BR MIRADORES DE LA UIS","A","0","60"
"68","1","000100020072153","MZ 15 CS 07 BR MIRADORES DE LA UIS","A","0","111"
"68","1","000100020072154","MZ 15 CS 10 BR MIRADORES DE LA UIS","A","0","161"
"68","1","000100020072155","MZ 15 CS 08 BR MIRADORES DE LA UIS","A","0","197"
"68","1","000100020072156","MZ 15 CS BR MIRADORES DE LA UIS","A","0","62"
"68","1","000100020072157","MZ 15 CS 09 BR MIRADORES DE LA UIS","A","0","290"
"68","1","000100020072158","MZ 16 CS 12 BR MIRADORES DE LA UIS","A","0","129"
"68","1","000100020072159","MZ 16 CS 08 BR MIRADORES DE LA UIS","A","0","99"
"68","1","000100020072160","MZ 16 CS 07 BR MIRADORES DE LA UIS","A","0","93"
"68","1","000100020072161","MZ 16 CS 06 BR MIRADORES DE LA UIS","A","0","192"
"68","1","000100020072162","MZ 16 CS 02 BR MIRADORES DE LA UIS","A","0","94"
"68","1","000100020072163","MZ 16 CS 05 BR MIRADORES DE LA UIS","A","0","52"
"68","1","000100020072164","MZ 16 CS 04 BR MIRADORES DE LA UIS","A","0","74"
"68","1","000100020072165","MZ 18 CS 06 BR MIRADORES DE LA UIS","A","0","54"
"68","1","000100020072166","MZ 18 CS 05 BR MIRADORES DE LA UIS","A","0","118"
"68","1","000100020072167","MZ 18 CS 03 BR MIRADORES DE LA UIS","A","0","102"
"68","1","000100020072168","MZ 19 CS 01 BR MIRADORES DE LA UIS","A","0","223"
"68","1","000100020072169","MZ 19 CS 05 BR MIRADORES DE LA UIS","A","0","416"
"68","1","000100020072170","MZ 19 CS 06 BR MIRADORES DE LA UIS","A","0","105"
"68","1","000100020072171","MZ 20 CS 03 BR MIRADORES DE LA UIS","A","0","104"
"68","1","000100020072172","MZ 20 CS 02 BR MIRADORES DE LA UIS","A","0","98"
"68","1","000100020072173","MZ 20 CS 01 BR MIRADORES DE LA UIS","A","0","63"
"68","1","000100020072174","MZ 14 CS 08 BR MIRADORES DE LA UIS","A","0","127"
"68","1","000100020072175","MZ 14 CS 07 BR MIRADORES DE LA UIS","A","0","70"
"68","1","000100020072176","MZ 14 CS 01 BR MIRADORES DE LA UIS","A","0","111"
"68","1","000100020072177","MZ 14 CS 02 BR MIRADORES DE LA UIS","A","0","70"
"68","1","000100020072178","MZ    CS    BR MIRADORES DE LA UIS","A","0","37"
"68","1","000100020072179","MZ 13 CS 01 BR MIRADORES DE LA UIS","A","0","189"
"68","1","000100020072180","MZ 12 CS 02 BR MIRADORES DE LA UIS","A","0","187"
"68","1","000100020072181","MZ 12 CS 03 BR MIRADORES DE LA UIS","A","0","170"
"68","1","000100020072182","MZ 12 CS 04 BR MIRADORES DE LA UIS","A","0","170"
"68","1","000100020072183","MZ 12 CS 05 BR MIRADORES DE LA UIS","A","0","26"
"68","1","000100020072184","MZ 12 CS 06 BR MIRADORES DE LA UIS","A","0","154"
"68","1","000100020072185","MZ 12 CS 07 BR MIRADORES DE LA UIS","A","0","276"
"68","1","000100020072186","MZ 12 CS 08 BR MIRADORES DE LA UIS","A","0","27"
"68","1","000100020072187","MZ 11 CS 05 BR MIRADORES DE LA UIS","A","0","52"
"68","1","000100020072188","MZ 11 CS 04 BR MIRADORES DE LA UIS","A","0","52"
"68","1","000100020072189","MZ 11 CS 06 BR MIRADORES DE LA UIS","A","0","449"
"68","1","000100020072190","MZ 10 CS 07 BR MIRADORES DE LA UIS","A","0","93"
"68","1","000100020072191","MZ 10 CS 09 BR MIRADORES DE LA UIS","A","0","60"
"68","1","000100020072192","MZ 9 CS 02 BR MIRADORES DE LA UIS","A","0","50"
"68","1","000100020072193","MZ 9 CS 03 BR MIRADORES DE LA UIS","A","0","175"
"68","1","000100020072195","MZ 4 CS 06 BR MIRADORES DE LA UIS","A","0","145"
"68","1","000100020072196","MZ 5 CS 04 BR MIRADORES DE LA UIS","A","0","76"
"68","1","000100020072197","MZ 21 CS 12 BR MIRADORES DE LA UIS","A","0","46"
"68","1","000100020072198","MZ 21 CS BR MIRADORES DE LA UIS","A","0","113"
"68","1","000100020072199","MZ 21 CS BR MIRADORES DE LA UIS","A","0","57"
"68","1","000100020072200","MZ 21 CS 19 BR MIRADORES DE LA UIS","A","0","75"
"68","1","000100020072201","MZ 21 CS 20 BR MIRADORES DE LA UIS","A","0","194"
"68","1","000100020072202","MZ 21 CS 01 BR MIRADORES DE LA UIS","A","0","172"
"68","1","000100020072203","MZ 21 CS 02 BR MIRADORES DE LA UIS","A","0","34"
"68","1","000100020072204","MZ 21 CS 05 BR MIRADORES DE LA UIS","A","0","51"
"68","1","000100020072205","MZ 21 CS 07 BR MIRADORES DE LA UIS","A","0","57"
"68","1","000100020072206","MZ 21 CS 08 BR MIRADORES DE LA UIS","A","0","53"
"68","1","000100020072207","MZ 21 CS 09 BR MIRADORES DE LA UIS","A","0","111"
"68","1","000100020072208","MZ 22 CS 01 BR MIRADORES DE LA UIS","A","0","146"
"68","1","000100020072209","MZ 22 CS 06 BR MIRADORES DE LA UIS","A","0","41"
"68","1","000100020072210","MZ 22 CS 03 BR MIRADORES DE LA UIS","A","0","147"
"68","1","000100020072211","MZ 22 CS 04 BR MIRADORES DE LA UIS","A","0","201"
"68","1","000100020072212","MZ 22 CS 05 BR MIRADORES DE LA UIS","A","0","33"
"68","1","000100020072213","MZ 22 CS 02 BR MIRADORES DE LA UIS","A","0","61"
"68","1","000100020072214","MZ 22 CS 07 BR MIRADORES DE LA UIS","A","0","97"
"68","1","000100020072215","CS MEJORA BR SANTOS BAJOS","A","0","99"
"68","1","000100020072216","CS MEJORA BR SANTOS BAJOS","A","0","162"
"68","1","000100020072217","CS MEJORA BR SANTOS BAJOS","A","0","68"
"68","1","000100020072218","CS MEJORA BR SANTOS BAJOS","A","0","23"
"68","1","000100020072219","CS MEJORA BR SANTOS BAJOS","A","0","78"
"68","1","000100020072220","CS MEJORA BR SANTOS BAJOS","A","0","41"
"68","1","000100020072221","CS MEJORA BR SANTOS BAJOS","A","0","205"
"68","1","000100020072222","CS MEJORA BR SANTOS BAJOS","A","0","46"
"68","1","000100020072223","CS MEJORA BR SANTOS BAJOS","A","0","29"
"68","1","000100020072224","CS MEJORA BR SANTOS BAJOS","A","0","28"
"68","1","000100020072225","CS MEJORA BR SANTOS BAJOS","A","0","40"
"68","1","000100020072226","CS MEJORA BR SANTOS BAJOS","A","0","18"
"68","1","000100020072227","CS MEJORA BR SANTOS BAJOS","A","0","33"
"68","1","000100020072228","CS MEJORA BR SANTOS BAJOS","A","0","34"
"68","1","000100020072229","CS MEJORA BR SANTOS BAJOS","A","0","27"
"68","1","000100020072230","CS MEJORA BR SANTOS BAJOS","A","0","20"
"68","1","000100020072231","CS MEJORA BR SANTOS BAJOS","A","0","38"
"68","1","000100020072232","CS MEJORA BR SANTOS BAJOS","A","0","44"
"68","1","000100020072233","CS MEJORA BR SANTOS BAJOS","A","0","20"
"68","1","000100020072234","CS MEJORA BR SANTOS BAJOS","A","0","40"
"68","1","000100020072235","CS MEJORA BR SANTOS BAJOS","A","0","32"
"68","1","000100020072236","CS MEJORA BR SANTOS BAJOS","A","0","32"
"68","1","000100020072237","CS MEJORA BR SANTOS BAJOS","A","0","61"
"68","1","000100020072238","CS MEJORA BR SANTOS BAJOS","A","0","18"
"68","1","000100020072239","CS MEJORA BR SANTOS BAJOS","A","0","50"
"68","1","000100020072240","CS MEJORA BR SANTOS BAJOS","A","0","60"
"68","1","000100020072241","CS MEJORA BR SANTOS BAJOS","A","0","63"
"68","1","000100020072242","CS MEJORA BR SANTOS BAJOS","A","0","52"
"68","1","000100020072243","CS MEJORA BR SANTOS BAJOS","A","0","38"
"68","1","000100020072244","CS MEJORA BR SANTOS BAJOS","A","0","16"
"68","1","000100020072245","CS MEJORA BR SANTOS BAJOS","A","0","57"
"68","1","000100020072246","CS MEJORA BR SANTOS BAJOS","A","0","30"
"68","1","000100020072247","CS MEJORA BR SANTOS BAJOS","A","0","24"
"68","1","000100020072248","CS MEJORA BR SANTOS BAJOS","A","0","23"
"68","1","000100020072249","CS MEJORA BR SANTOS BAJOS","A","0","30"
"68","1","000100020072250","CS MEJORA BR SANTOS BAJOS","A","0","29"
"68","1","000100020072646","CS MEJORA BR SANTOS BAJOS","A","0","11"
"68","1","000100020072647","CS MEJORA BR SANTOS BAJOS","A","0","8"
"68","1","000100020072648","CS MEJORA BR SANTOS BAJOS","A","0","7"
"68","1","000100020072649","CS MEJORA BR SANTOS BAJOS","A","0","7"
"68","1","000100020072650","CS MEJORA BR SANTOS BAJOS","A","0","18"
"68","1","000100020072651","CS MEJORA BR SANTOS BAJOS","A","0","15"
"68","1","000100020072652","CS MEJORA BR SANTOS BAJOS","A","0","21"
"68","1","000100020072653","CS MEJORA BR SANTOS BAJOS","A","0","14"
"68","1","000100020072654","CS MEJORA BR SANTOS BAJOS","A","0","11"
"68","1","000100020072655","CS MEJORA BR SANTOS BAJOS","A","0","13"
"68","1","000100020072656","CS MEJORA BR SANTOS BAJOS","A","0","14"
"68","1","000100020072657","CS MEJORA BR SANTOS BAJOS","A","0","30"
"68","1","000100020072658","CS MEJORA BR SANTOS BAJOS","A","0","22"
"68","1","000100020073000","LOTE VDA RETIRO CHIQUITO","D","122126","100"
"68","1","000100020076000","TERRENO VDA RETIRO CHIQUITO","D","69000","0"
"68","1","000100020076001","CS MEJORA RETIRO CHIQUITO","A","0","96"
"68","1","000100020076002","CS MEJORA RETIRO CHIQUITO","A","0","98"
"68","1","000100020083000","LAS BRISAS VDA RETIRO CHIQUITO","A","19500","54"
"68","1","000100020084000","VILLA BERTHA II VDA RETIRO CHIQUIT","D","40000","271"
"68","1","000100020085000","SAN ROQUE VDA RETIRO CHIQUITO","D","76117","254"
"68","1","000100020086000","LO 2 VDA RETIRO CHIQUITO","A","1475","216"
"68","1","000100020087000","ALTALOMA CLUB VDA RETIRO CHIQUITO","A","7195","1182"
"68","1","000100020089000","PATA DE VACA VDA RETIRO CHIQUITO","D","112500","64"
"68","1","000100020089001","MEJORA VDA RETIRO CHIQUITO","A","0","81"
"68","1","000100020089002","MEJORA VDA RETIRO CHIQUITO","A","0","28"
"68","1","000100020089003","MEJORA VDA RETIRO CHIQUITO","A","0","50"
"68","1","000100020089004","MEJORA VDA RETIRO CHIQUITO","A","0","35"
"68","1","000100020090000","VILLABEL VDA RETIRO CHIQUITO","D","50000","31"
"68","1","000100020091000","EL GUALILITO VDA RETIRO CHIQUITO","D","77296","85"
"68","1","000100020092000","VILLA GLADYS VDA RETIRO CHIQUITO","D","36300","50"
"68","1","000100020093000","ANDALUCIA VDA RETIRO CHIQUITO","D","134500","349"
"68","1","000100020094000","RETIRO CHIQUITO VDA RETIRO CHIQUIT","A","2500","83"
"68","1","000100020094001","MEJORA VDA RETIRO CHIQUITO","A","0","42"
"68","1","000100020095000","LO VDA RETIRO CHIQUITO","A","3000","61"
"68","1","000100020097000","LA ESPERANZA VDA RETIRO CHIQUITO","D","73403","45"
"68","1","000100020098000","TERRENO VDA RETIRO CHIQUITO","R","400","0"
"68","1","000100020099000","SAN ALONSO BOLIVAR VDA RETIRO CHIQ","D","187500","180"
"68","1","000100020100000","MAJADAS VDA RETIRO CHIQUITO","D","200000","878"
