Codigo,Nombre,Categoria,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Corriente
25028350,MANCHA LA [25028350],Limnimétrica,Suspendida,Bolívar,San Jacinto Del Cauca,"(8.26666667, -74.58333333)",30,1979-09-15,1999-07-15,Cno Rompedero
25027880,GALINDO [25027880],Limnimétrica,Suspendida,Bolívar,San Jacinto Del Cauca,"(8.3, -74.58333333)",33,1975-04-15,2002-05-15,Cauca
25025230,MONTECRISANTO [25025230],Climática Ordinaria,Suspendida,Bolívar,Montecristo,"(8.3, -74.48333333)",100,1974-08-15,2004-11-15,Cauca
25020450,MONTECRISANTO [25020440],Pluviométrica,Suspendida,Bolívar,Montecristo,"(8.3, -74.43333333)",80,1966-07-15,1974-10-15,Cauca
23195190,SAN ANTONIO SANTANDER [23195190],Climática Principal,Suspendida,Santander,Floridablanca,"(7.09952778, -73.06619444)",1480,1991-01-15,1991-01-15,Magdalena
23117030,EL TAGUAL - AUT [23117030],Limnigráfica,Suspendida,Santander,Cimitarra,"(6.73305556, -74.15975)",105,2005-08-19,2018-07-13 12:15,Tachira
16027300,PUENTE CAPIRA - AUT [16027300],Limnigráfica,Activa,Norte de Santander,Cucutilla,"(7.53719444, -72.77113889)",1320,2004-11-15,,Zulia
23195230,NEOMUNDO,Climática Principal,Suspendida,Santander,Bucaramanga,"(7.09999722, -73.11)",970,2005-08-17,2020-02-28 13:05,0
24035390,PARAMO ALMORZADERO  - AUT [24035390],Climática Principal,Activa,Santander,Cerrito,"(6.94538889, -72.69633333)",3600,2004-10-24 19:00,,0
24055070,SAN  VICENTE DE CHUCURI  - AUT [24055070],Agrometeorológica,Activa,Santander,San Vicente De Chucurí,"(6.82338889, -73.47205556)",173,2004-10-24 19:00,,0
24055080,VIZCAINA LA LIZAMA  - AUT [24055080],Agrometeorológica,Activa,Santander,Barrancabermeja,"(6.98297222, -73.70488889)",114,2004-10-24 19:00,,0
37015030,BERLIN - AUT [37015030],Climática Principal,Activa,Santander,Tona,"(7.187, -72.8685)",3316,2008-08-21,,Zulia
23195240,AGUACHICA - AUT [23195240],Agrometeorológica,Activa,Cesar,Aguachica,"(8.12341667, -73.57986111)",103,2005-08-19,,Cauca
