"fecha","pa_s","departamento","municipio","delito","pais_v_ctima","genero","zona","circunstanciaspersona"
"2020-01-10T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","RAPONAZO"
"2020-01-10T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","FEMENINO","URBANA","COSQUILLEO"
"2020-01-10T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","URBANA","VIOLACION DE CERRADURA"
"2020-01-10T00:00:00.000",,"META","ACACÍAS","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","RAPONAZO"
"2020-01-11T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","URBANA","USO SUSTANCIAS TOXICAS / ESCOPOLAMINADO"
"2020-01-11T00:00:00.000","COLOMBIA","QUINDÍO","SALENTO","ARTÍCULO 239. HURTO PERSONAS","NUEVA ZELANDA","FEMENINO","URBANA","RAPONAZO"
"2020-01-12T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-12T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","FEMENINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-12T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","FEMENINO","URBANA","COSQUILLEO"
"2020-01-12T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-12T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","URBANA","COSQUILLEO"
"2020-01-12T00:00:00.000","COLOMBIA","VALLE","CALI (CT)","ARTÍCULO 239. HURTO PERSONAS","SUECIA","FEMENINO","URBANA","ATRACO"
"2020-01-13T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","FEMENINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-13T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","URBANA","ATRACO"
"2020-01-14T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","URBANA","ATRACO"
"2020-01-15T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-15T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","NUEVA ZELANDA","FEMENINO","URBANA","COSQUILLEO"
"2020-01-15T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","FEMENINO","URBANA","ATRACO"
"2020-01-15T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","URBANA","ATRACO"
"2020-01-17T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-17T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","ATRACO"
"2020-01-18T00:00:00.000","COLOMBIA","QUINDÍO","SALENTO","ARTÍCULO 239. HURTO PERSONAS","ALEMANIA","FEMENINO","RURAL","ATRACO"
"2020-01-18T00:00:00.000","COLOMBIA","QUINDÍO","SALENTO","ARTÍCULO 239. HURTO PERSONAS","FRANCIA","FEMENINO","RURAL","ATRACO"
"2020-01-18T00:00:00.000","COLOMBIA","QUINDÍO","SALENTO","ARTÍCULO 239. HURTO PERSONAS","REINO UNIDO","FEMENINO","RURAL","ATRACO"
"2020-01-19T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","MASCULINO","URBANA","COSQUILLEO"
"2020-01-20T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO RESIDENCIAS","VENEZUELA","MASCULINO","URBANA","ROMPIMIENTO PARED"
"2020-01-21T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","URBANA","ATRACO"
"2020-01-21T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 246. ESTAFA","NO REPORTADO","FEMENINO","URBANA","TURINET"
"2020-01-22T00:00:00.000","COLOMBIA","GUAJIRA","DIBULLA","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-22T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","URBANA","ATRACO"
"2020-01-23T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","MASCULINO","URBANA","COSQUILLEO"
"2020-01-23T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","MASCULINO","URBANA","RAPONAZO"
"2020-01-23T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","MASCULINO","URBANA","ATRACO"
"2020-01-23T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","MASCULINO","URBANA","COSQUILLEO"
"2020-01-23T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-23T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","RAPONAZO"
"2020-01-23T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","ESPAÑA","FEMENINO","URBANA","ATRACO"
"2020-01-24T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","MASCULINO","URBANA","COSQUILLEO"
"2020-01-24T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","FRANCIA","FEMENINO","URBANA","COSQUILLEO"
"2020-01-24T00:00:00.000","COLOMBIA","SAN ANDRÉS","SAN ANDRÉS (CT)","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","FEMENINO","URBANA","RIÑAS"
"2020-01-25T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","BELGICA","MASCULINO","URBANA","RAPONAZO"
"2020-01-25T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","MASCULINO","URBANA","COSQUILLEO"
"2020-01-25T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","URBANA","COSQUILLEO"
"2020-01-26T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","FEMENINO","URBANA","COSQUILLEO"
"2020-01-26T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","RAPONAZO"
"2020-01-26T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","FEMENINO","URBANA","RAPONAZO"
"2020-01-27T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","ITALIA","MASCULINO","URBANA","ATRACO"
"2020-01-27T00:00:00.000","COLOMBIA","GUAJIRA","RIOHACHA (CT)","ARTÍCULO 239. HURTO PERSONAS","REINO UNIDO","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-28T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-29T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","ATRACO"
"2020-01-30T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","MEXICO","FEMENINO","URBANA","SUPL. DIJIN-SIJIN"
"2020-01-30T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","PERU","MASCULINO","URBANA","SUPL. DIJIN-SIJIN"
"2020-01-30T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","FEMENINO","URBANA","ATRACO"
"2020-01-30T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","RURAL","FACTOR DE OPORTUNIDAD"
"2020-01-30T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-31T00:00:00.000","COLOMBIA","ATLÁNTICO","SOLEDAD","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-01-31T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","FEMENINO","URBANA","COSQUILLEO"
"2020-01-31T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","BELGICA","FEMENINO","URBANA","ATRACO"
"2020-01-31T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-01T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-01T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","POLONIA","FEMENINO","RURAL","RAPONAZO"
"2020-02-01T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO RESIDENCIAS","COLOMBIA","FEMENINO","URBANA","VENTOSA"
"2020-02-01T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO RESIDENCIAS","VENEZUELA","MASCULINO","URBANA","VENTOSA"
"2020-02-02T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-02T00:00:00.000","COLOMBIA","SUCRE","SANTIAGO DE TOLÚ","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","RAPONAZO"
"2020-02-03T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","MEXICO","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-03T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","MASCULINO","URBANA","ATRACO"
"2020-02-03T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","MASCULINO","URBANA","COSQUILLEO"
"2020-02-04T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-04T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","MASCULINO","URBANA","ATRACO"
"2020-02-04T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-04T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","ARGENTINA","FEMENINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-04T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-06T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","FRANCIA","FEMENINO","URBANA","COSQUILLEO"
"2020-02-06T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","FRANCIA","MASCULINO","URBANA","COSQUILLEO"
"2020-02-06T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","RAPONAZO"
"2020-02-06T00:00:00.000","COLOMBIA","VALLE","CALI (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","FEMENINO","URBANA","ATRACO"
"2020-02-06T00:00:00.000","COLOMBIA","VALLE","CALI (CT)","ARTÍCULO 239. HURTO PERSONAS","ESTADOS UNIDOS","MASCULINO","URBANA","ATRACO"
"2020-02-06T00:00:00.000","COLOMBIA","VALLE","CALI (CT)","ARTÍCULO 239. HURTO PERSONAS","FRANCIA","FEMENINO","URBANA","VIOLACION DE CERRADURA"
"2020-02-07T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","SUPL. DIJIN-SIJIN"
"2020-02-07T00:00:00.000","COLOMBIA","VALLE","CALI (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","FEMENINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-08T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","AUSTRALIA","MASCULINO","URBANA","COSQUILLEO"
"2020-02-08T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","FEMENINO","URBANA","ATRACO"
"2020-02-08T00:00:00.000","COLOMBIA","SAN ANDRÉS","SAN ANDRÉS (CT)","ARTÍCULO 246. ESTAFA","COLOMBIA","FEMENINO","RURAL","ENGAÑO"
"2020-02-09T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","FEMENINO","URBANA","COSQUILLEO"
"2020-02-09T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","MASCULINO","URBANA","VIOLACION DE CERRADURA"
"2020-02-09T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","URBANA","COSQUILLEO"
"2020-02-09T00:00:00.000","COLOMBIA","SAN ANDRÉS","SAN ANDRÉS (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","RURAL","FACTOR DE OPORTUNIDAD"
"2020-02-09T00:00:00.000","COLOMBIA","VALLE","CALI (CT)","ARTÍCULO 239. HURTO PERSONAS","BELGICA","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-10T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","URBANA","SUPL. DIJIN-SIJIN"
"2020-02-10T00:00:00.000","COLOMBIA","MAGDALENA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","FEMENINO","URBANA","ATRACO"
"2020-02-12T00:00:00.000","COLOMBIA","BOLÍVAR","CARTAGENA (CT)","ARTÍCULO 239. HURTO PERSONAS","HOLANDA","MASCULINO","URBANA","ATRACO"
"2020-02-13T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","ALEMANIA","FEMENINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-14T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","VENEZUELA","MASCULINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-14T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","URBANA","ATRACO"
"2020-02-14T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","PORTUGAL","FEMENINO","URBANA","FACTOR DE OPORTUNIDAD"
"2020-02-15T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","GUATEMALA","FEMENINO","URBANA","ATRACO"
"2020-02-15T00:00:00.000","COLOMBIA","CUNDINAMARCA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","FRANCIA","MASCULINO","URBANA","ATRACO"
"2020-02-16T00:00:00.000","COLOMBIA","ANTIOQUIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","COSTA RICA","MASCULINO","URBANA","USO SUSTANCIAS TOXICAS / ESCOPOLAMINADO"
