Codigo,Nombre,Categoria,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Corriente
35017020,PUENTE LLERAS - AUT [35017020],Limnigráfica,Activa,Meta,Puerto López,"(4.10301944, -72.93638333)",177,1972-03-15,,Meta
35025110,LA LIBERTAD - AUT [35025110],Agrometeorológica,Activa,Meta,Villavicencio,"(4.05736111, -73.46791667)",336,2007-03-24 19:00,,0
3206500045,GRANADA SENA - AUT   [3206500045],Climática Principal,Activa,Meta,Granada (Meta),"(3.51633333, -73.73973333)",316,2017-12-27 19:00,,0
35185010,LA PALOMERA - AUT [35185010],Agrometeorológica,Activa,Meta,Puerto López,"(4.26036111, -72.56447222)",188,2005-05-17 19:00,,0
35035020,AEROPUERTO VANGUARDIA [35035020],Sinóptica Principal,Activa,Meta,Villavicencio,"(4.16191944, -73.61757778)",422,1924-10-15,,Quebrada Don Abad
32077100,PEÑAS BLANCAS [32077100],Limnigráfica,Activa,Meta,San Juan De Arama,"(3.25161111, -73.89283333)",350,1983-12-14 19:00,,Guejar
35017070,RANCHO ALEGRE [35017070],Limnimétrica,En Mantenimiento,Meta,Castilla La Nueva,"(3.86363889, -73.54061111)",337,1979-05-14 19:00,,Orotoy
32075030,VISTA HERMOSA [32075030],Climática Ordinaria,Suspendida,Meta,Vistahermosa,"(3.12038889, -73.75402778)",325,1969-04-14 19:00,2019-02-22 4:13,0
35037100,PUENTE ABADIA - AUT [35037100],Limnigráfica,Activa,Meta,Villavicencio,"(4.23533333, -73.63536111)",523,1968-04-14 19:00,,Guatiquia
35107040,GUAICARAMO  - AUT [35107040],Limnigráfica,Activa,Meta,Barranca De Upía,"(4.68909444, -73.04651944)",264,1981-03-14 19:00,,Upia
35035110,SALINAS DE UPIN  - AUT [35035110],Agrometeorológica,Activa,Meta,Restrepo (Meta),"(4.27386111, -73.58686111)",690,2007-03-22 19:00,,0
32070120,MESA DE FERNANDEZ [32070120],Pluviométrica,Activa,Meta,San Juan De Arama,"(3.45655556, -74.02994444)",650,1993-10-15,,Quebrada Mucuya
32070060,FUENTE DE ORO [32070060],Pluviométrica,Activa,Meta,Fuente De Oro,"(3.46666667, -73.63333333)",300,1979-07-15,,Aguacatal
32070110,AGUAS CLARAS [32070110],Pluviométrica,Activa,Meta,Granada (Meta),"(3.47202778, -73.85783333)",520,1989-04-15,,Anamichu
32075010,NARANJOS LOS [32075010],Climática Ordinaria,Suspendida,Meta,Granada (Meta),"(3.46666667, -73.71666667)",220,1968-03-15,1976-03-15,Aguacatal
32075040,LA HOLANDA [32075040],Climática Ordinaria,Suspendida,Meta,Granada (Meta),"(3.51633333, -73.71602778)",360,1978-11-14 19:00,2019-02-22 4:00,0
32060020,MESA DE YAMANES [32060020],Pluviométrica,Activa,Meta,El Castillo,"(3.53094444, -73.90108333)",600,1969-01-15,,Quebrada Sardinata
35027140,PUENTE CARRETERA  - AUT [35027140],Limnigráfica,Activa,Meta,Villavicencio,"(4.07019444, -73.7625)",575,1968-04-14 19:00,,Guayuriba
32020010,BOCAS DEL DUDA [32020010],Pluviométrica,Suspendida,Meta,La Macarena,"(2.53333333, -73.93333333)",377,1983-06-15,1983-10-15,Sucio
32037010,LA BALSORA [32037010],Limnimétrica,Activa,Meta,La Macarena,"(2.43838889, -73.93227778)",248,1983-02-14 19:00,,Guayabero
32030010,BALSORA LA [32030010],Pluviométrica,Suspendida,Meta,La Macarena,"(2.43838889, -73.93227778)",248,1983-06-15,1983-12-15,Guayabero
32060060,CALIME [32060060],Pluviométrica,Activa,Meta,El Dorado,"(3.74233333, -73.83469444)",800,1978-07-15,,Magdalena
35017030,ALTO COROZAL [35017030],Limnimétrica,Suspendida,Meta,Castilla La Nueva,"(3.8, -73.58333333)",331,1979-05-15,1990-01-15,Guamal
35015010,NUTRIA LA [35015010],Climática Ordinaria,Suspendida,Meta,Castilla La Nueva,"(3.8, -73.43333333)",230,1968-05-15,1975-09-15,Guamal
35010070,GUAMAL [35010070],Pluviométrica,Activa,Meta,Guamal (Meta),"(3.87833333, -73.75861111)",525,1978-04-15,,Inirida
35017080,OROTOY [35017080],Limnimétrica,Suspendida,Meta,Castilla La Nueva,"(3.83333333, -73.61666667)",358,1979-06-15,1985-11-15,Orotoy
35125020,VUELTA LARGA [35125020],Climática Principal,Suspendida,Meta,Puerto López,"(3.86666667, -72.2)",200,1987-03-15,1989-08-15,Chenche
35010150,YAGUARITO [35010150],Pluviométrica,Activa,Meta,San Carlos De Guaroa,"(3.88333333, -73.34)",275,1994-01-15,,Inirida
32010010,LA MARIPOSA [32010010],Pluviométrica,Activa,Meta,Uribe,"(2.56283333, -74.10308333)",383,1983-06-14 19:00,,0
35010040,CAÑO HONDO [35010040],Pluviométrica,Activa,Meta,Guamal (Meta),"(3.92422222, -73.81458333)",800,1968-11-14 19:00,,0
35130010,LA PLATA [35130010],Pluviométrica,Activa,Meta,Puerto López,"(3.95608333, -72.76572222)",225,1975-04-14 19:00,,0
35010050,BORREGO V RICA HACIENDA [35010050],Pluviométrica,Suspendida,Meta,San Carlos De Guaroa,"(3.96666667, -73.4)",300,1975-07-15,1989-01-15,Sumapaz
35010230,BAJO NARE [35010230],Pluviométrica,Activa,Meta,Puerto López,"(3.98463889, -72.97122222)",183,1983-06-15,,Cucuana
35010020,ACACIAS [35010020],Pluviométrica,Activa,Meta,Acacías,"(3.99463889, -73.76558333)",525,1961-04-15,,Guaviare
35020060,POMPEYA [35020060],Pluviométrica,Activa,Meta,Villavicencio,"(4.03975, -73.368)",260,1978-11-15,,Luisa
35177010,PORVENIR EL [35177010],Limnimétrica,Suspendida,Meta,Puerto Gaitán,"(4.73333333, -71.4)",128,1979-08-15,1986-06-15,Meta
35020270,LIBERTAD LA [35020270],Pluviométrica,Suspendida,Meta,Villavicencio,"(4.05736111, -73.46791667)",336,1968-05-15,1972-12-15,Iquira
35025030,PACHAQUIARO [35025030],Climática Principal,Suspendida,Meta,Puerto López,"(4.06666667, -73.18333333)",200,1968-06-15,1986-06-15,Prado
35035070,UNILLANOS [35035070],Climática Principal,Activa,Meta,Villavicencio,"(4.07672222, -73.582)",340,1983-10-15,,Guayuriba
35037130,PUENTE DEL AMOR [35037130],Limnimétrica,Activa,Meta,Villavicencio,"(4.08608333, -73.66888889)",433,1978-05-15,,Ocoa
35030050,OJO DE AGUA [35030050],Pluviométrica,Activa,Meta,Villavicencio,"(4.09113889, -73.44877778)",300,1978-07-15,,Ocoa
35030060,APIAY [35030060],Pluviométrica,Suspendida,Meta,Villavicencio,"(4.08333333, -73.56666667)",300,1968-04-15,1972-06-15,Morales
35030070,HIMAT R 6 [35030070],Pluviométrica,Suspendida,Meta,Villavicencio,"(4.08333333, -73.56666667)",400,1981-05-15,1994-04-15,Morales
35035080,TERMO OCOA [35035080],Meteorológica Especial,Suspendida,Meta,Villavicencio,"(4.1, -73.7)",400,1993-12-15,2000-07-15,Ocoa
35027180,PERALONSO [35027180],Limnimétrica,Suspendida,Meta,Villavicencio,"(4.1, -73.45)",261,1978-07-15,2002-06-15,Canal Pachaquiar
35035010,BASE AEREA APIAY [35035010],Sinóptica Secundaria,Suspendida,Meta,Villavicencio,"(4.07711111, -73.55991667)",400,1972-10-14 19:00,2019-02-22 3:49,0
35010010,PUERTO LOPEZ [35010010],Pluviométrica,Activa,Meta,Puerto López,"(4.10502778, -72.9365)",182,1960-09-15,,Canal Pachaquiar
35020030,MANZANARES [35020030],Pluviométrica,Suspendida,Meta,Acacías,"(4.11666667, -73.8)",1200,1968-08-15,2002-04-30,Canal Pachaquiar
35037140,MURUJUY [35037140],Limnimétrica,Suspendida,Meta,Villavicencio,"(4.11666667, -73.28333333)",340,1978-06-15,1985-08-15,Ocoa
32070020,CAÑO BLANCO [32070020],Pluviométrica,Activa,Meta,Puerto Lleras,"(3.25, -73.51666667)",240,1979-09-14 19:00,,0
32077060,PUERTO LLERAS [32077060],Limnimétrica,Suspendida,Meta,Puerto Lleras,"(3.26666667, -73.38333333)",238,1978-10-15,1984-12-15,Ariari
32020020,LA URIBE LA [32020020],Pluviométrica,Activa,Meta,Uribe,"(3.24322222, -74.35372222)",950,1993-03-14 19:00,,0
32075080,PUERTO LLERAS [32075080],Climática Ordinaria,Suspendida,Meta,Puerto Lleras,"(3.26769444, -73.37319444)",245,1990-10-14 19:00,2019-02-22 4:12,0
35105040,PETRIBA [35105040],Climática Ordinaria,Suspendida,Meta,Barranca De Upía,"(4.38333333, -72.9)",175,1990-12-15,1993-10-15,Cocora
35030090,BUENAVISTA [35030090],Pluviográfica,Activa,Meta,Restrepo (Meta),"(4.27477778, -73.61783333)",1280,1993-03-14 19:00,,0
35030030,SENA [35030030],Pluviográfica,Activa,Meta,Villavicencio,"(4.12736111, -73.63955556)",425,1984-08-15,,Orinoco
32080040,PORORIO EL [32080040],Pluviométrica,Suspendida,Meta,Puerto Concordia,"(2.83333333, -72.80933333)",235,1983-12-15,2000-11-30,Ariari
35025040,BAMBU EL [35025040],Agrometeorológica,Suspendida,Meta,Puerto López,"(4.11666667, -73.18333333)",220,1972-05-15,1980-10-15,Guaviare
35020070,SALADOS LOS [35020070],Pluviométrica,Suspendida,Meta,Puerto López,"(4.11666667, -73.15)",182,1967-10-15,1995-06-15,Guaviare
35030380,IDEAM V/CIO [35030380],Pluviométrica,Activa,Meta,Villavicencio,"(4.14408333, -73.64183333)",503,2009-10-01,,Chochal
35030100,ALCALDIA [35030100],Pluviográfica,Activa,Meta,Villavicencio,"(4.15, -73.63333333)",470,1993-08-15,,Clarin
32070090,PEÑAS BLANCAS [32070090],Pluviométrica,Activa,Meta,San Juan De Arama,"(3.31666667, -73.91666667)",440,1983-12-14 19:00,,0
32070030,LOS MICOS [32070030],Pluviométrica,Activa,Meta,San Juan De Arama,"(3.31638889, -73.89216667)",500,1979-09-14 19:00,,0
35030040,ACUEDUCTO LA ESMERALDA [35030040],Pluviográfica,Activa,Meta,Villavicencio,"(4.16363889, -73.64772222)",550,1986-02-15,,San Juan
32070080,TIERRA GRATA [32070080],Pluviométrica,Activa,Meta,Puerto Lleras,"(3.0875, -73.22638889)",191,1983-06-15,,Guaroco
35107010,PUENTE CABUYARITO [35107010],Limnimétrica,Activa,Meta,Cabuyaro,"(4.29563889, -72.86561111)",168,1976-04-15,,Cabuyarito
35105030,CABUYARO [35105030],Meteorológica Especial,Suspendida,Meta,Cabuyaro,"(4.28372222, -72.79283333)",180,1969-01-15,1971-07-15,Guaroco
35035090,ALTO DEL TIGRE [35035090],Meteorológica Especial,Suspendida,Meta,El Calvario,"(4.28486111, -73.74833333)",3530,1995-07-15,2010-10-15,Guaroco
32075060,COOPERATIVA LA [32075060],Climática Ordinaria,Suspendida,Meta,Fuente De Oro,"(3.36666667, -73.7)",280,1986-04-15,2005-04-30,Canal Principal
32075020,PUERTO LIMON [32075020],Climática Ordinaria,Suspendida,Meta,Fuente De Oro,"(3.36666667, -73.5)",255,1968-05-15,1990-01-15,Canal Principal
35045020,HACIENDA LA CABAÑA [35045020],Climática Ordinaria,Activa,Meta,Cumaral,"(4.30044444, -73.3575)",305,1979-05-14 19:00,,0
32077110,EL LIMON[32077110],Limnimétrica,Activa,Meta,San Juan De Arama,"(3.36890278, -74.02961111)",570,1983-12-15,,Guejar
35030020,MONFORT [35030020],Pluviométrica,Activa,Meta,El Calvario,"(4.31008333, -73.64802778)",1100,1968-08-15,,Coello
35120010,PUERTO GAITAN [35120010],Pluviométrica,Activa,Meta,Puerto Gaitán,"(4.31138889, -72.07663889)",150,1963-01-15,,Coello
35127010,PUERTO GAITAN [35127010],Limnimétrica,Activa,Meta,Puerto Gaitán,"(4.31155556, -72.07658333)",146,1977-12-15,,Manacacias
35047030,PUENTE CARRETERA [35047030],Limnimétrica,Activa,Meta,Cumaral,"(4.31245, -73.41238056)",389,1972-02-15,,Guacavia
35177030,SAN JOSE [35177030],Limnigráfica,Suspendida,Meta,Puerto Gaitán,"(4.85, -71.16666667)",122,1982-12-15,1984-11-15,Meta
32097010,MAPIRIPAN [32097010],Limnimétrica,Activa,Meta,Mapiripán,"(2.88972222, -72.13011111)",158,1983-03-15,,Guaviare
32087030,TEJA ROJA [32087030],Limnimétrica,Suspendida,Meta,Puerto Rico (Meta),"(2.9, -72.9)",220,1978-11-15,1983-05-15,Cno Pororio
35027210,CASETEJA-DELICIAS [35027210],Limnigráfica,Suspendida,Meta,Acacías,"(4.19527778, -73.76888889)",866,1980-05-14 19:00,2019-02-22 3:51,Negro
35030290,SERVITA [35030290],Pluviográfica,Activa,Meta,Villavicencio,"(4.18880556, -73.69311111)",191,1995-04-15,,Ceibas
35057040,PUENTE CARRETERA [35057040],Limnimétrica,Activa,Meta,Restrepo (Meta),"(4.19834444, -73.57019722)",390,1978-10-15,,Rio Salinas
35027160,PUENTE CARRETERA [35027160],Limnimétrica,Suspendida,Meta,Villavicencio,"(4.2, -73.71666667)",870,1978-04-15,1998-12-15,Quebrada Pipiral
32080020,PISTA LA [32080020],Pluviométrica,Suspendida,Meta,Puerto Lleras,"(3.15, -72.96666667)",300,1980-05-14 19:00,2019-01-21 2:59,0
35127020,CAMP YUCAO [35127020],Limnigráfica,Activa,Meta,Puerto López,"(4.34055556, -72.15636111)",147,1977-03-15,,Yucao
35037110,PALMARITO [35037110],Limnimétrica,Suspendida,Meta,Restrepo (Meta),"(4.23333333, -73.53333333)",349,1978-10-15,2002-06-15,Cno Chivo
32070010,CAMPO ALEGRE [32070010],Pluviométrica,Activa,Meta,Vistahermosa,"(3.2, -73.75)",260,1979-09-15,,Sonson
32095010,VIENTO EL [32095010],Climática Ordinaria,Suspendida,Meta,Mapiripán,"(3.2, -72.68333333)",295,1983-12-15,1984-10-15,Sonson
32070100,SAN JUAN DE ARAMA [32070100],Pluviométrica,Activa,Meta,San Juan De Arama,"(3.37508333, -73.89194444)",410,1983-12-15,,Fraile
32075050,MESETAS [32075050],Climática Ordinaria,Activa,Meta,Mesetas,"(3.38005556, -74.04297222)",620,1983-12-15,,Fraile
32077010,PUENTE CARRETERA [32077010],Limnimétrica,Suspendida,Meta,Granada (Meta),"(3.41666667, -73.78333333)",360,1988-09-15,2002-06-15,Quebrada La Colorada
32077030,PUENTE CARRETERA [32077030],Limnimétrica,Suspendida,Meta,Granada (Meta),"(3.41666667, -73.78333333)",360,1988-09-15,2002-06-15,Quebrada La Colorada
35105050,GUAICARAMO  - AUT [35105050],Climática Ordinaria,Activa,Meta,Barranca De Upía,"(4.46866667, -72.95358333)",190,1993-10-14 19:00,,0
32030020,RAUDAL UNO [32030020],Pluviométrica,Activa,Meta,La Macarena,"(2.3225, -73.94388889)",351,1983-06-15,,Bedon
35010090,SAN MARTIN [35010090],Pluviométrica,Activa,Meta,San Martín (Meta),"(3.75027778, -73.70083333)",420,1978-08-15,,Prado
35015040,GUALAS [35015040],Climática Ordinaria,Suspendida,Meta,San Martín (Meta),"(3.75, -73.43333333)",250,1978-08-15,1981-04-15,Prado
35017040,EL BARRO [35017040],Limnimétrica,Activa,Meta,Puerto López,"(3.74972222, -73.17977778)",193,1979-05-14 19:00,,Metica
35010060,EL TORO [35010060],Pluviométrica,Activa,Meta,Castilla La Nueva,"(3.78666667, -73.40055556)",230,1978-05-14 19:00,,0
32060030,SAN LUIS CUBARRAL [32060030],Pluviométrica,Activa,Meta,Cubarral,"(3.79072222, -73.84277778)",600,1969-01-15,,Saldana
35010080,NARE [35010080],Pluviométrica,Activa,Meta,Puerto López,"(3.79388889, -73.14972222)",200,1978-05-15,,Ariari
35105010,GUADUALITO [35105010],Meteorológica Especial,Suspendida,Meta,Cabuyaro,"(4.43333333, -72.96666667)",250,1968-10-15,1976-04-15,Quebrada El Corazon
35017090,PUENTE CAMACHO [35017090],Limnimétrica,Activa,Meta,San Martín (Meta),"(3.71061111, -73.70644444)",410,1978-08-15,,Cno Camoa
35015020,IRACA GRANJA [35015020],Climática Principal,Suspendida,Meta,San Martín (Meta),"(3.68333333, -73.7)",400,1960-08-15,1984-01-15,Meche
35010220,SAN MARTIN [35010220],Pluviométrica,Suspendida,Meta,San Martín (Meta),"(3.71666667, -73.7)",540,1960-01-15,1970-02-15,Cno Camoa
35015030,SAN CARLOS GUAROA [35015030],Climática Ordinaria,Suspendida,Meta,San Carlos De Guaroa,"(3.71666667, -73.25)",230,1977-02-15,1992-04-15,Cno Camoa
35135010,CEJALITO [35135010],Climática Principal,Suspendida,Meta,San Martín (Meta),"(3.71666667, -72.35)",200,1976-05-15,1984-12-15,Cno Camoa
32065010,LEJANIAS [32065010],Climática Ordinaria,Suspendida,Meta,Lejanías,"(3.53333333, -74.01666667)",680,1989-03-14 19:00,2019-02-22 4:07,0
32060090,LEJANIAS CASTILLO [32060090],Pluviométrica,Activa,Meta,Lejanías,"(3.57622222, -74.05963889)",840,1983-12-15,,Guaviare
32120010,SAN IGNACIO [32120010],Pluviométrica,Suspendida,Meta,San Martín (Meta),"(3.73408333, -72.36977778)",168,1983-12-15,2018-07-30 11:51,0
35137010,CEJALITO [35137010],Limnimétrica,En Mantenimiento,Meta,Puerto López,"(3.73447222, -72.36994444)",169,1984-11-15,,Cno Melua
35105020,BARRANCA DE UPIA [35105020],Climática Ordinaria,Suspendida,Meta,Barranca De Upía,"(4.56666667, -72.96666667)",225,1976-06-15,1990-12-15,Quebrada La Honda
33035010,CARIMAGUA - AUT [33035010],Meteorológica Especial,Activa,Meta,Puerto Gaitán,"(4.57441667, -71.34075)",200,1972-05-14 19:00,,0
32077050,PUENTE CARRETERA [32077050],Limnimétrica,Suspendida,Meta,Granada (Meta),"(3.43333333, -73.78333333)",348,1988-09-15,2002-06-15,Quebrada Urichare
32077040,PUENTE CARRETERA [32077040],Limnimétrica,Suspendida,Meta,Granada (Meta),"(3.45, -73.75)",327,1988-09-15,2002-06-15,Quebrada Mucuya
35015050,BARBASCAL [35015050],Climática Ordinaria,Suspendida,Meta,San Martín (Meta),"(3.63077778, -73.34927778)",250,1992-05-15,2018-05-10 9:49,0
32035010,LA MACARENA [32035010],Climática Principal,Activa,Meta,La Macarena,"(2.17611111, -73.79333333)",248,1967-10-14 19:00,,0
32037030,LA MACARENA [32037030],Limnigráfica,Activa,Meta,La Macarena,"(2.18563889, -73.79225)",218,1983-02-14 19:00,,Guayabero
32067020,LEJANIAS [32067020],Limnigráfica,Suspendida,Meta,Lejanías,"(3.53333333, -74.01666667)",707,2011-02-25,2018-06-19 10:42,Ariari
35125010,HACIENDA LAS MARGARITAS [35125010],Climática Ordinaria,Activa,Meta,Puerto López,"(4.34055556, -72.15636111)",150,1976-05-15,,0
