"combustible","estado","fecha_registro","anio_registro","clase","departamento","cantidad"
"ELECTRICO","ACTIVO","2021-08-28T00:00:00.000","2021","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2014-07-14T00:00:00.000","2014","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2013-08-30T00:00:00.000","2013","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2019-12-19T00:00:00.000","2019","CAMION","Antioquia","1"
"ELECTRICO","ACTIVO","2021-05-13T00:00:00.000","2021","CUADRICICLO","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-07-21T00:00:00.000","2021","AUTOMOVIL","Bolivar","1"
"ELECTRICO","ACTIVO","2022-01-26T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2012-02-15T00:00:00.000","2012","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2014-07-07T00:00:00.000","2014","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2017-11-03T00:00:00.000","2017","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2013-08-27T00:00:00.000","2013","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2019-02-28T00:00:00.000","2019","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2015-08-24T00:00:00.000","2015","MOTOCICLETA","Huila","1"
"ELECTRICO","ACTIVO","2022-01-15T00:00:00.000","2022","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-04-26T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2016-12-29T00:00:00.000","2016","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-02-18T00:00:00.000","2020","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2021-05-12T00:00:00.000","2021","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2015-09-11T00:00:00.000","2015","AUTOMOVIL","Bolivar","1"
"ELECTRICO","ACTIVO","2010-04-29T00:00:00.000","2010","CAMIONETA","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2020-03-04T00:00:00.000","2020","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-05-31T00:00:00.000","2021","CUADRICICLO","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-11-10T00:00:00.000","2020","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2014-11-13T00:00:00.000","2014","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2018-11-09T00:00:00.000","2018","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2020-07-15T00:00:00.000","2020","CUADRICICLO","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-27T00:00:00.000","2022","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-11-14T00:00:00.000","2020","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-01-26T00:00:00.000","2021","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2020-05-14T00:00:00.000","2020","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2020-08-26T00:00:00.000","2020","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2017-04-24T00:00:00.000","2017","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2020-10-26T00:00:00.000","2020","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2015-06-16T00:00:00.000","2015","MOTOCICLETA","Santander","1"
"ELECTRICO","ACTIVO","2012-12-22T00:00:00.000","2012","AUTOMOVIL","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2021-11-25T00:00:00.000","2021","CAMION","Antioquia","1"
"ELECTRICO","ACTIVO","2020-12-09T00:00:00.000","2020","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2019-10-16T00:00:00.000","2019","TRICIMOTO","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2021-03-02T00:00:00.000","2021","AUTOMOVIL","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2013-05-24T00:00:00.000","2013","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-08-30T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2017-10-02T00:00:00.000","2017","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-11-25T00:00:00.000","2021","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2022-02-01T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-12-28T00:00:00.000","2020","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2014-12-02T00:00:00.000","2014","MOTOCICLETA","Meta","1"
"ELECTRICO","ACTIVO","2019-08-13T00:00:00.000","2019","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2015-08-24T00:00:00.000","2015","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2017-11-15T00:00:00.000","2017","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-07-30T00:00:00.000","2019","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2019-08-31T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-18T00:00:00.000","2022","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2018-11-28T00:00:00.000","2018","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2018-09-21T00:00:00.000","2018","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2020-02-27T00:00:00.000","2020","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-10-28T00:00:00.000","2020","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2022-01-29T00:00:00.000","2022","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-10-29T00:00:00.000","2021","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-11-29T00:00:00.000","2021","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-24T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-09-26T00:00:00.000","2019","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2019-09-20T00:00:00.000","2019","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2020-11-09T00:00:00.000","2020","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-07-30T00:00:00.000","2020","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2020-09-15T00:00:00.000","2020","CAMION","Antioquia","1"
"ELECTRICO","ACTIVO","2017-09-05T00:00:00.000","2017","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-02-27T00:00:00.000","2021","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2019-12-06T00:00:00.000","2019","BUS","Antioquia","1"
"ELECTRICO","ACTIVO","2013-08-15T00:00:00.000","2013","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2016-12-29T00:00:00.000","2016","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2021-03-08T00:00:00.000","2021","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-02-21T00:00:00.000","2022","CAMIONETA","Cundinamarca","1"
"ELECTRICO","ACTIVO","2020-07-23T00:00:00.000","2020","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2011-12-07T00:00:00.000","2011","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-12-28T00:00:00.000","2020","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2019-03-28T00:00:00.000","2019","CAMIONETA","Caldas","1"
"ELECTRICO","ACTIVO","2012-11-23T00:00:00.000","2012","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-07-30T00:00:00.000","2020","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2017-05-30T00:00:00.000","2017","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-12-29T00:00:00.000","2020","AUTOMOVIL","Risaralda","1"
"ELECTRICO","ACTIVO","2019-12-05T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2014-11-15T00:00:00.000","2014","MOTOCICLETA","Meta","1"
"ELECTRICO","ACTIVO","2014-07-22T00:00:00.000","2014","MOTOCICLETA","Santander","1"
"ELECTRICO","ACTIVO","2021-04-19T00:00:00.000","2021","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2020-06-17T00:00:00.000","2020","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-06-02T00:00:00.000","2021","CUADRICICLO","Santander","1"
"ELECTRICO","ACTIVO","2021-07-15T00:00:00.000","2021","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2012-10-11T00:00:00.000","2012","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2016-12-19T00:00:00.000","2016","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-10-28T00:00:00.000","2020","AUTOMOVIL","Meta","1"
"ELECTRICO","ACTIVO","2020-06-08T00:00:00.000","2020","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-12-28T00:00:00.000","2020","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2020-11-09T00:00:00.000","2020","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-12-28T00:00:00.000","2020","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2021-09-16T00:00:00.000","2021","AUTOMOVIL","Cundinamarca","1"
"ELECTRICO","ACTIVO","2015-02-13T00:00:00.000","2015","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2021-10-20T00:00:00.000","2021","CAMION","Antioquia","1"
"ELECTRICO","ACTIVO","2019-02-05T00:00:00.000","2019","TRICIMOTO","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-11-13T00:00:00.000","2020","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-11-26T00:00:00.000","2021","CUADRICICLO","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-03-11T00:00:00.000","2020","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2020-11-11T00:00:00.000","2020","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-03-11T00:00:00.000","2020","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2019-12-06T00:00:00.000","2019","BUS","Antioquia","1"
"ELECTRICO","ACTIVO","2010-11-02T00:00:00.000","2010","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2015-10-16T00:00:00.000","2015","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-05-12T00:00:00.000","2021","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2016-06-27T00:00:00.000","2016","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2018-12-12T00:00:00.000","2018","CUADRICICLO","Cundinamarca","1"
"ELECTRICO","ACTIVO","2018-07-04T00:00:00.000","2018","MOTOCICLETA","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2022-02-21T00:00:00.000","2022","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-03-02T00:00:00.000","2021","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2014-10-20T00:00:00.000","2014","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-02-24T00:00:00.000","2021","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-11-25T00:00:00.000","2021","CAMION","Antioquia","1"
"ELECTRICO","ACTIVO","2022-01-15T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2012-09-05T00:00:00.000","2012","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-09-14T00:00:00.000","2021","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-10-22T00:00:00.000","2021","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2020-12-29T00:00:00.000","2020","MOTOCICLETA","Risaralda","1"
"ELECTRICO","ACTIVO","2019-09-09T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-03T00:00:00.000","2022","CAMION","Antioquia","1"
"ELECTRICO","ACTIVO","2014-09-03T00:00:00.000","2014","MOTOCICLETA","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2022-01-15T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-02-19T00:00:00.000","2020","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2021-12-30T00:00:00.000","2021","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2012-11-28T00:00:00.000","2012","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2020-11-05T00:00:00.000","2020","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2013-05-24T00:00:00.000","2013","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-11-28T00:00:00.000","2019","BUS","Antioquia","1"
"ELECTRICO","ACTIVO","2012-11-28T00:00:00.000","2012","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2021-11-19T00:00:00.000","2021","CAMIONETA","Cundinamarca","1"
"ELECTRICO","ACTIVO","2013-08-15T00:00:00.000","2013","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2016-07-15T00:00:00.000","2016","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-07-30T00:00:00.000","2021","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2010-08-30T00:00:00.000","2010","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-26T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-24T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-05-22T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-03-30T00:00:00.000","2019","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2016-09-23T00:00:00.000","2016","MOTOCICLETA","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2019-08-27T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-24T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-02-27T00:00:00.000","2020","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-09-22T00:00:00.000","2021","MOTOCARRO","Cundinamarca","1"
"ELECTRICO","ACTIVO","2021-12-02T00:00:00.000","2021","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-26T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-05-22T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-09-13T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-02-10T00:00:00.000","2021","CUADRICICLO","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2015-02-24T00:00:00.000","2015","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2017-04-07T00:00:00.000","2017","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2018-12-05T00:00:00.000","2018","MOTOCARRO","Antioquia","1"
"ELECTRICO","ACTIVO","2021-12-29T00:00:00.000","2021","AUTOMOVIL","Cundinamarca","1"
"ELECTRICO","ACTIVO","2019-02-18T00:00:00.000","2019","CUADRICICLO","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2017-03-16T00:00:00.000","2017","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2017-03-16T00:00:00.000","2017","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2022-02-14T00:00:00.000","2022","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2015-09-08T00:00:00.000","2015","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2021-08-06T00:00:00.000","2021","CAMIONETA","Archipielago de San Andres, Providencia","1"
"ELECTRICO","ACTIVO","2021-04-05T00:00:00.000","2021","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-05-15T00:00:00.000","2020","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-04-10T00:00:00.000","2019","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2021-02-26T00:00:00.000","2021","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2020-09-18T00:00:00.000","2020","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2022-01-19T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-07-23T00:00:00.000","2020","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2014-02-12T00:00:00.000","2014","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2015-04-24T00:00:00.000","2015","MOTOCICLETA","Cundinamarca","1"
"ELECTRICO","ACTIVO","2014-06-28T00:00:00.000","2014","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2021-11-09T00:00:00.000","2021","MOTOCARRO","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2011-11-18T00:00:00.000","2011","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2017-03-15T00:00:00.000","2017","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2018-12-27T00:00:00.000","2018","AUTOMOVIL","Cundinamarca","1"
"ELECTRICO","ACTIVO","2021-01-13T00:00:00.000","2021","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2015-08-05T00:00:00.000","2015","MOTOCICLETA","Santander","1"
"ELECTRICO","ACTIVO","2021-01-27T00:00:00.000","2021","TRICIMOTO","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2016-04-27T00:00:00.000","2016","AUTOMOVIL","Caldas","1"
"ELECTRICO","ACTIVO","2013-05-25T00:00:00.000","2013","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2018-05-23T00:00:00.000","2018","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2022-02-18T00:00:00.000","2022","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-10-10T00:00:00.000","2019","AUTOMOVIL","Antioquia","1"
"ELECTRICO","ACTIVO","2020-12-28T00:00:00.000","2020","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2016-06-30T00:00:00.000","2016","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2012-06-28T00:00:00.000","2012","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2018-04-17T00:00:00.000","2018","CUADRICICLO","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2012-12-06T00:00:00.000","2012","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2017-10-19T00:00:00.000","2017","CUADRICICLO","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-03-10T00:00:00.000","2021","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2015-10-23T00:00:00.000","2015","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-12-28T00:00:00.000","2020","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2015-06-18T00:00:00.000","2015","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-11-13T00:00:00.000","2020","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-08-30T00:00:00.000","2019","AUTOMOVIL","Cundinamarca","1"
"ELECTRICO","ACTIVO","2014-08-06T00:00:00.000","2014","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2011-03-30T00:00:00.000","2011","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2019-12-26T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-31T00:00:00.000","2022","CAMION","Antioquia","1"
"ELECTRICO","ACTIVO","2020-12-29T00:00:00.000","2020","CAMIONETA","Cundinamarca","1"
"ELECTRICO","ACTIVO","2017-11-09T00:00:00.000","2017","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2013-05-24T00:00:00.000","2013","MOTOCICLETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2019-10-23T00:00:00.000","2019","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2015-02-13T00:00:00.000","2015","MOTOCICLETA","Antioquia","1"
"ELECTRICO","ACTIVO","2021-10-22T00:00:00.000","2021","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2021-01-14T00:00:00.000","2021","MICROBUS","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2021-08-31T00:00:00.000","2021","CUADRICICLO","Cundinamarca","1"
"ELECTRICO","ACTIVO","2021-09-27T00:00:00.000","2021","CUADRICICLO","Antioquia","1"
"ELECTRICO","ACTIVO","2021-06-24T00:00:00.000","2021","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-11-11T00:00:00.000","2020","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-12-09T00:00:00.000","2021","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2020-10-28T00:00:00.000","2020","AUTOMOVIL","Meta","1"
"ELECTRICO","ACTIVO","2019-12-17T00:00:00.000","2019","CAMION","Cundinamarca","1"
"ELECTRICO","ACTIVO","2021-02-01T00:00:00.000","2021","BUS","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2020-10-02T00:00:00.000","2020","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-10-27T00:00:00.000","2021","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2021-12-14T00:00:00.000","2021","CAMIONETA","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2021-12-28T00:00:00.000","2021","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-09-22T00:00:00.000","2021","CAMIONETA","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-11T00:00:00.000","2022","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2021-07-22T00:00:00.000","2021","CAMIONETA","Cundinamarca","1"
"ELECTRICO","ACTIVO","2021-02-16T00:00:00.000","2021","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2011-10-18T00:00:00.000","2011","CAMIONETA","Cundinamarca","1"
"ELECTRICO","ACTIVO","2019-02-26T00:00:00.000","2019","MOTOCICLETA","Valle del Cauca","1"
"ELECTRICO","ACTIVO","2020-12-14T00:00:00.000","2020","AUTOMOVIL","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2018-06-28T00:00:00.000","2018","CUADRICICLO","Bogota D.C.","1"
"ELECTRICO","ACTIVO","2022-01-22T00:00:00.000","2022","CAMIONETA","Antioquia","1"
"ELECTRICO","ACTIVO","2020-10-15T00:00:00.000","2020","BUS","Bogota D.C.","1"
