"id_caso","c_digo_dane_de_municipio","municipio","departamento","a_o","mes","d_a","id_persona","sexo","etnia","ocupaci_n","calidad_de_la_v_ctima_o_la","tipo_de_poblaci_n_vulnerable","fuerza_o_grupo_armado","descripci_n_fuerza_o_grupo","edad","latitud_longitud"
"185269","17001","MANIZALES","CALDAS","1991","6","1","225299","HOMBRE",,"CONDUCTOR/MOTORISTA","CIVIL",,,,"JUVENTUD (18-28 AÑOS)","POINT (-75.4910489848 5.057688197)"
"185269","17001","MANIZALES","CALDAS","1991","6","1","225300","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,"JUVENTUD (18-28 AÑOS)","POINT (-75.49104898 5.057688197)"
"185269","17001","MANIZALES","CALDAS","1991","6","1","225301","HOMBRE",,"ECONOMÍA INFORMAL","CIVIL",,,,"JUVENTUD (18-28 AÑOS)","POINT (-75.49104898 5.057688197)"
"185269","17001","MANIZALES","CALDAS","1991","6","1","225302","MUJER",,"SIN INFORMACIÓN","CIVIL",,,,"ADULTEZ (29-59 AÑOS)","POINT (-75.49104898 5.057688197)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225331","MUJER",,"EMPLEADO","CIVIL",,,,"JUVENTUD (18-28 AÑOS)","POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225332","HOMBRE",,"SIN INFORMACIÓN","CIVIL",,,,,"POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225333","HOMBRE",,"EMPLEADO","CIVIL",,,,"ADULTEZ (29-59 AÑOS)","POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225334","HOMBRE",,"EMPLEADO","CIVIL",,,,,"POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225335","HOMBRE",,"EMPLEADO","CIVIL",,,,,"POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225336","HOMBRE",,"EMPLEADO","CIVIL",,,,,"POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225337","HOMBRE",,"OTRA ¿CUÁL?","CIVIL",,,,,"POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225338","MUJER",,"ESTUDIANTE","CIVIL",,,,,"POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225339","MUJER",,"EMPLEADO","CIVIL",,,,,"POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225340","MUJER",,"EMPLEADO","CIVIL",,,,,"POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225341","HOMBRE",,"PROFESIONAL","CIVIL",,,,"ADULTEZ (29-59 AÑOS)","POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225342","HOMBRE",,"EMPLEADO","CIVIL",,,,,"POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225343","HOMBRE",,"EMPLEADO","CIVIL",,,,"JUVENTUD (18-28 AÑOS)","POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225344","HOMBRE",,"EMPLEADO","CIVIL",,,,,"POINT (-74.21452753 4.585491658)"
"185271","25754","SOACHA","CUNDINAMARCA","1989","11","27","225345","MUJER",,"EMPLEADO","CIVIL",,,,"JUVENTUD (18-28 AÑOS)","POINT (-74.21452753 4.585491658)"
