"periodo","mes","codigo_departamento","departamento","codigo_municipio","municipio","nombre_comercial","bandera","direccion","producto","precio","estado"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO TERPEL LA 45","TERPEL","CARRERA 45 No. 66-10","BIODIESEL EXTRA","8130","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO TERPEL LA 45","TERPEL","CARRERA 45 No. 66-10","GASOLINA EXTRA OXIGENADA","10930","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO TERPEL LA 45","TERPEL","CARRERA 45 No. 66-10","GASOLINA CORRIENTE OXIGENADA","8720","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO LA AGUACATALA","MOBIL","Carrera 48 No 15 sur 30","GASOLINA EXTRA OXIGENADA","11730","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO LA AGUACATALA","MOBIL","Carrera 48 No 15 sur 30","BIODIESEL EXTRA","8920","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO LA AGUACATALA","MOBIL","Carrera 48 No 15 sur 30","GASOLINA CORRIENTE OXIGENADA","9010","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO LA AGUACATALA","MOBIL","Carrera 48 No 15 sur 30","GASOLINA EXTRA OXIGENADA","11730","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO LA AGUACATALA","MOBIL","Carrera 48 No 15 sur 30","BIODIESEL EXTRA","9080","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO LA AGUACATALA","MOBIL","Carrera 48 No 15 sur 30","GASOLINA CORRIENTE OXIGENADA","8870","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO JARDIN","ZEUSS","Carrera 51 No.73-20 San Pedro","GASOLINA EXTRA OXIGENADA","10500","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO JARDIN","ZEUSS","Carrera 51 No.73-20 San Pedro","GASOLINA CORRIENTE OXIGENADA","8750","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO JARDIN","ZEUSS","Carrera 51 No.73-20 San Pedro","BIODIESEL EXTRA","8234","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO JARDIN","ZEUSS","Carrera 51 No.73-20 San Pedro","GASOLINA EXTRA OXIGENADA","10500","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO JARDIN","ZEUSS","Carrera 51 No.73-20 San Pedro","BIODIESEL EXTRA","8330","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO JARDIN","ZEUSS","Carrera 51 No.73-20 San Pedro","GASOLINA CORRIENTE OXIGENADA","8610","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","AUTOCENTRO LA PALMA 2","TERPEL","CALLE 28 No 80A-32","GASOLINA EXTRA OXIGENADA","11430","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","AUTOCENTRO LA PALMA 2","TERPEL","CALLE 28 No 80A-32","BIODIESEL EXTRA","8100","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","AUTOCENTRO LA PALMA 2","TERPEL","CALLE 28 No 80A-32","GASOLINA CORRIENTE OXIGENADA","8670","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","AUTOCENTRO LA PALMA 2","TERPEL","CALLE 28 No 80A-32","BIODIESEL EXTRA","8260","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","AUTOCENTRO LA PALMA 2","TERPEL","CALLE 28 No 80A-32","GASOLINA CORRIENTE OXIGENADA","8530","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","AUTOCENTRO LA PALMA 2","TERPEL","CALLE 28 No 80A-32","GASOLINA EXTRA OXIGENADA","11270","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","AUTOCENTRO LA PALMA 2","TERPEL","CALLE 28 No 80A-32","BIODIESEL EXTRA","8100","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","AUTOCENTRO LA PALMA 2","TERPEL","CALLE 28 No 80A-32","GASOLINA EXTRA OXIGENADA","11430","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","AUTOCENTRO LA PALMA 2","TERPEL","CALLE 28 No 80A-32","GASOLINA CORRIENTE OXIGENADA","8530","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","APARCADERO TASSA","ZEUSS","Carrera 51B  No 87 - 29","BIODIESEL EXTRA","8195","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO PARQUE SAN CRISTOBAL","TERPEL","CALLE 61 No. 129 A-31","GASOLINA CORRIENTE OXIGENADA","8695","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO PARQUE SAN CRISTOBAL","TERPEL","CALLE 61 No. 129 A-31","BIODIESEL EXTRA","8109","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS ESSO SANTA MARTA","MOBIL","Calle 45A No 60 - 13","BIODIESEL EXTRA","8240","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS ESSO SANTA MARTA","MOBIL","Calle 45A No 60 - 13","BIODIESEL EXTRA","8080","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS ESSO SANTA MARTA","MOBIL","Calle 45A No 60 - 13","GASOLINA EXTRA OXIGENADA","11590","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS ESSO SANTA MARTA","MOBIL","Calle 45A No 60 - 13","GASOLINA CORRIENTE OXIGENADA","8590","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS ESSO SANTA MARTA","MOBIL","Calle 45A No 60 - 13","GASOLINA CORRIENTE OXIGENADA","8730","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS ESSO SANTA MARTA","MOBIL","Calle 45A No 60 - 13","GASOLINA EXTRA OXIGENADA","11590","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO MÓBIL LOS ALMENDROS","MOBIL","AVENIDA 33 No. 75C-145","GASOLINA CORRIENTE OXIGENADA","8750","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO MÓBIL LOS ALMENDROS","MOBIL","AVENIDA 33 No. 75C-145","GASOLINA EXTRA OXIGENADA","11850","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO MÓBIL LOS ALMENDROS","MOBIL","AVENIDA 33 No. 75C-145","BIODIESEL EXTRA","8130","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO MÓBIL LOS ALMENDROS","MOBIL","AVENIDA 33 No. 75C-145","GASOLINA EXTRA OXIGENADA","11690","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO MÓBIL LOS ALMENDROS","MOBIL","AVENIDA 33 No. 75C-145","GASOLINA CORRIENTE OXIGENADA","8610","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO MÓBIL LOS ALMENDROS","MOBIL","AVENIDA 33 No. 75C-145","BIODIESEL EXTRA","8130","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO PALACE","TEXACO","CARRERA 50 No. 40-77","GASOLINA EXTRA OXIGENADA","10900","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO PALACE","TEXACO","CARRERA 50 No. 40-77","GASOLINA CORRIENTE OXIGENADA","8110","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO PALACE","TEXACO","CARRERA 50 No. 40-77","BIODIESEL EXTRA","8020","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","SERVICENTRO ESSO SERGIO RAMIREZ","MOBIL","Calle 49 No 28 - 25","BIODIESEL EXTRA","8088","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","SERVICENTRO ESSO SERGIO RAMIREZ","MOBIL","Calle 49 No 28 - 25","GASOLINA CORRIENTE OXIGENADA","8584","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","TEXACO NUEVAS PALMAS","TEXACO","Carrera 38 No 26 - 259","BIODIESEL EXTRA","8180","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","TEXACO NUEVAS PALMAS","TEXACO","Carrera 38 No 26 - 259","GASOLINA CORRIENTE OXIGENADA","8670","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","TEXACO NUEVAS PALMAS","TEXACO","Carrera 38 No 26 - 259","GASOLINA EXTRA OXIGENADA","11350","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","OSCAR CANO MARIN","ZEUSS","CARRERA 67 A NO 81 B-14","BIODIESEL EXTRA","8146","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","PRIMAX INDUSTRIALES","MOBIL","CARRERA 48 No. 16A-35","GASOLINA CORRIENTE OXIGENADA","8690","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","PRIMAX INDUSTRIALES","MOBIL","CARRERA 48 No. 16A-35","GASOLINA EXTRA OXIGENADA","11610","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","PRIMAX INDUSTRIALES","MOBIL","CARRERA 48 No. 16A-35","BIODIESEL EXTRA","9060","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS COESCO AVENIDA DEL RÍO","MOBIL","Carrera 50 14 - 25","GASOLINA CORRIENTE OXIGENADA","8730","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS COESCO AVENIDA DEL RÍO","MOBIL","Carrera 50 14 - 25","BIODIESEL EXTRA","7970","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS COESCO AVENIDA DEL RÍO","MOBIL","Carrera 50 14 - 25","BIODIESEL EXTRA","8130","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS COESCO AVENIDA DEL RÍO","MOBIL","Carrera 50 14 - 25","GASOLINA EXTRA OXIGENADA","11400","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS COESCO AVENIDA DEL RÍO","MOBIL","Carrera 50 14 - 25","GASOLINA CORRIENTE OXIGENADA","8590","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","EDS COESCO AVENIDA DEL RÍO","MOBIL","Carrera 50 14 - 25","GASOLINA EXTRA OXIGENADA","11450","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO TERMINAL","MOBIL","CALLE 62 No. 131-80 Corregimiento San Cristobal","BIODIESEL EXTRA","8176","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO TERMINAL","MOBIL","CALLE 62 No. 131-80 Corregimiento San Cristobal","BIODIESEL EXTRA","8016","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO CARABOBO","ZEUSS","Calle 59 No 52 - 27","GASOLINA EXTRA OXIGENADA","11500","A"
"2017","12","5","ANTIOQUIA","5001","MEDELLIN","ESTACION DE SERVICIO CARABOBO","ZEUSS","Calle 59 No 52 - 27","BIODIESEL EXTRA","8090","A"
