"caracterizacion","parentesco","fuerza","grado_alfabetico","rango","sexo","estado_civil","edad","ciudad","dpto","pais"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","84","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","67","TUNJA","BOYACA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","67","SOGAMOSO","BOYACA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","69","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","68","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","67","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","68","MONTERIA","CORDOBA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","PIEDECUESTA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","66","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","56","SOCORRO","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","BG","OFICIAL","MASCULINO","CASADO","71","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CT","OFICIAL","MASCULINO","SOLTERO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","CASADO","76","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","75","SABANA DE TORRES","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","85","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","89","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","79","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","79","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","TE","OFICIAL","MASCULINO","CASADO","79","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","80","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","78","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","78","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","80","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","77","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","79","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","79","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","79","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","80","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","82","PASTO","NARIÑO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","79","PASTO","NARIÑO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","75","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","77","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","64","TORONTO","ONTARIO","CANADA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","62","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","63","BELLO","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","66","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","72","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","72","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","74","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","73","CALDAS","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","63","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","65","NEIVA","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","63","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","63","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","57","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","58","SOLEDAD","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","59","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","95","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","83","PITALITO","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","68","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","68","NEIVA","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","69","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","71","MANIZALES","CALDAS","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","70","DOSQUEBRADAS","RISARALDA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","70","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","60","NEIVA","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","57","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","56","PITALITO","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","55","NEIVA","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","BUGA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","72","LA DORADA","CALDAS","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","71","SUBA","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","SOLTERO","66","SANTA ROSA DE CABAL","RISARALDA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","60","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","66","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","60","SOLEDAD","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","59","COROZAL","SUCRE","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","70","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","63","BELLO","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","65","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","63","RIOSUCIO","CALDAS","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","66","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","SOLTERO","69","JAMUNDI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","63","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","63","ENVIGADO","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SS","SUBOFICIAL","MASCULINO","CASADO","56","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","60","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","60","BARRANCABERMEJA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","60","MADRID","COMUNIDAD DE MADRID","ESPAÑA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","77","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","76","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","CASADO","76","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","76","GAMA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","76","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","CT","OFICIAL","MASCULINO","CASADO","80","ACACIAS","META","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","75","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","BELLO","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","56","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","56","MANIZALES","CALDAS","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","S1","SUBOFICIAL","MASCULINO","CASADO","56","MANIZALES","CALDAS","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","74","NEIVA","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","72","NEIVA","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","74","NEIVA","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SP","SUBOFICIAL","MASCULINO","CASADO","58","HONDA","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","68","SOLEDAD","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","68","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","75","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","75","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","64","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","59","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","64","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","62","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","65","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","63","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","63","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","67","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","66","SUBA","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","67","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CT","OFICIAL","MASCULINO","CASADO","66","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","CASADO","63","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","64","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","63","GARZON","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","68","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","66","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","67","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","64","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","66","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","SANTA LUCIA","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","LA PLATA","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","53","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","53","OCAÑA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","JAMUNDI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","56","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","55","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","ZARZAL","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","61","TUNJA","BOYACA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","63","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","61","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","69","CHAPINERO","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","69","MANIZALES","CALDAS","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","69","POPAYAN","CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","71","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","70","PASTO","NARIÑO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","70","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","CC","OFICIAL","MASCULINO","CASADO","59","RIONEGRO","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","70","GIRARDOT","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","70","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","72","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","69","PASTO","NARIÑO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","62","ARMERO (GUAYABAL)","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","60","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","71","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","S1","SUBOFICIAL","MASCULINO","CASADO","52","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","56","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","S1","SUBOFICIAL","MASCULINO","CASADO","51","COVEÑAS","SUCRE","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","68","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","64","FLORENCIA","CAQUETA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","64","LERIDA","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","63","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","60","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","59","PAMPLONA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","57","CERETE","CORDOBA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","59","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","59","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","CF","OFICIAL","MASCULINO","CASADO","59","PUERTO COLOMBIA","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","59","ACACIAS","META","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SV","SUBOFICIAL","MASCULINO","CASADO","58","ENVIGADO","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","65","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","77","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","76","SOCORRO","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","72","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","76","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","74","VILLAVICENCIO","META","COLOMBIA"
