"area","curso","fechainicial","horainicial","fechafinal","horafinal","diascurso","cupominimo","cupomaximo","costocurso","direccion","ciudad","departamento","requisito"
"FISICA","Estadística Básica","2017-07-26T00:00:00.000","8:15","2017-07-28T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Algebra Lineal"
"FISICA","Estadística Básica","2017-07-26T00:00:00.000","8:15","2017-07-28T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Cálculo"
"FISICA","Estadística Básica","2017-11-01T00:00:00.000","8:15","2017-11-03T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Algebra Lineal"
"FISICA","Estadística Básica","2017-11-01T00:00:00.000","8:15","2017-11-03T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Cálculo"
"FISICA","Fuerza","2017-03-07T00:00:00.000","8:15","2017-03-10T00:00:00.000","17:00","4","4","8","1246300.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Fuerza","2017-11-07T00:00:00.000","8:15","2017-11-10T00:00:00.000","17:00","4","4","8","1246300.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Grandes Volúmenes","2017-03-07T00:00:00.000","8:15","2017-03-09T00:00:00.000","17:00","3","4","8","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Grandes Volúmenes","2017-03-07T00:00:00.000","8:15","2017-03-09T00:00:00.000","17:00","3","4","8","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"FISICA","Grandes Volúmenes","2017-09-06T00:00:00.000","8:15","2017-09-08T00:00:00.000","17:00","3","4","8","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Grandes Volúmenes","2017-09-06T00:00:00.000","8:15","2017-09-08T00:00:00.000","17:00","3","4","8","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"FISICA","Incertidumbre de Medición","2017-03-22T00:00:00.000","8:15","2017-03-24T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Incertidumbre de Medición","2017-03-22T00:00:00.000","8:15","2017-03-24T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"FISICA","Incertidumbre de Medición","2017-05-30T00:00:00.000","8:15","2017-06-01T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Incertidumbre de Medición","2017-05-30T00:00:00.000","8:15","2017-06-01T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"FISICA","Incertidumbre de Medición","2017-07-31T00:00:00.000","8:15","2017-08-02T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Incertidumbre de Medición","2017-07-31T00:00:00.000","8:15","2017-08-02T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"FISICA","Incertidumbre de Medición","2017-11-22T00:00:00.000","8:15","2017-11-24T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Incertidumbre de Medición","2017-11-22T00:00:00.000","8:15","2017-11-24T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"FISICA","Masa Nivel 1","2017-03-27T00:00:00.000","8:15","2017-03-31T00:00:00.000","17:00","5","6","12","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Masa Nivel 1","2017-03-27T00:00:00.000","8:15","2017-03-31T00:00:00.000","17:00","5","6","12","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"FISICA","Masa Nivel 1","2017-06-12T00:00:00.000","8:15","2017-06-16T00:00:00.000","17:00","5","6","12","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Masa Nivel 1","2017-06-12T00:00:00.000","8:15","2017-06-16T00:00:00.000","17:00","5","6","12","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"FISICA","Masa Nivel 1","2017-09-04T00:00:00.000","8:15","2017-09-08T00:00:00.000","17:00","5","6","12","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Masa Nivel 1","2017-09-04T00:00:00.000","8:15","2017-09-08T00:00:00.000","17:00","5","6","12","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"FISICA","Masa Nivel 2","2017-03-13T00:00:00.000","8:15","2017-03-17T00:00:00.000","17:00","5","6","12","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Masa Nivel 1"
"FISICA","Masa Nivel 2","2017-07-24T00:00:00.000","8:15","2017-07-28T00:00:00.000","17:00","5","6","12","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Masa Nivel 1"
"FISICA","Masa Nivel 2","2017-09-25T00:00:00.000","8:15","2017-09-29T00:00:00.000","17:00","5","6","12","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Masa Nivel 1"
"FISICA","Masa Nivel 3","2017-05-20T00:00:00.000","8:15","2017-05-26T00:00:00.000","17:00","7","3","4","2026900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Masa Nivel 1"
"FISICA","Masa Nivel 3","2017-05-20T00:00:00.000","8:15","2017-05-26T00:00:00.000","17:00","7","3","4","2026900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Masa Nivel 2"
"FISICA","Masa Nivel 3","2017-11-18T00:00:00.000","8:15","2017-11-24T00:00:00.000","17:00","7","3","4","2026900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Masa Nivel 1"
"FISICA","Masa Nivel 3","2017-11-18T00:00:00.000","8:15","2017-11-24T00:00:00.000","17:00","7","3","4","2026900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Masa Nivel 2"
"FISICA","Mediciones Geométricas","2017-08-10T00:00:00.000","8:15","2017-08-11T00:00:00.000","17:00","2","4","6","725900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Metrología Básica","2017-02-22T00:00:00.000","8:15","2017-02-24T00:00:00.000","17:00","3","8","12","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Metrología Básica","2017-03-15T00:00:00.000","8:15","2017-03-17T00:00:00.000","17:00","3","8","12","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Metrología Básica","2017-05-03T00:00:00.000","8:15","2017-05-05T00:00:00.000","17:00","3","8","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Metrología Básica","2017-07-05T00:00:00.000","8:15","2017-07-07T00:00:00.000","17:00","3","8","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Metrología Básica","2017-09-06T00:00:00.000","8:15","2017-09-08T00:00:00.000","17:00","3","8","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Metrología Básica","2017-09-27T00:00:00.000","8:15","2017-09-29T00:00:00.000","17:00","3","8","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Metrología Básica","2017-11-08T00:00:00.000","8:15","2017-11-10T00:00:00.000","17:00","3","8","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Norma NTC-ISO 10012","2017-07-13T00:00:00.000","8:15","2017-07-14T00:00:00.000","17:00","2","7","20","725900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Norma NTC-ISO 10012","2017-07-13T00:00:00.000","8:15","2017-07-14T00:00:00.000","17:00","2","7","20","725900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","área de Medición"
"FISICA","Norma NTC-ISO 10012","2017-09-04T00:00:00.000","8:15","2017-09-05T00:00:00.000","17:00","2","7","20","725900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Norma NTC-ISO 10012","2017-09-04T00:00:00.000","8:15","2017-09-05T00:00:00.000","17:00","2","7","20","725900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","área de Medición"
"FISICA","Norma NTC-ISO 17025","2017-03-29T00:00:00.000","8:15","2017-03-31T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Norma NTC-ISO 17025","2017-05-10T00:00:00.000","8:15","2017-05-12T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Norma NTC-ISO 17025","2017-09-13T00:00:00.000","8:15","2017-09-15T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Norma NTC-ISO 17025","2017-11-15T00:00:00.000","8:15","2017-11-17T00:00:00.000","17:00","3","7","20","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"FISICA","Par torsional","2017-05-22T00:00:00.000","8:15","2017-05-24T00:00:00.000","17:00","3","5","8","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Par torsional","2017-09-18T00:00:00.000","8:15","2017-09-20T00:00:00.000","17:00","3","5","8","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Patrones de energía y EPM","2017-09-11T00:00:00.000","8:15","2017-09-12T00:00:00.000","17:00","2","4","6","725900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Pequeños Volúmenes","2017-03-22T00:00:00.000","8:15","2017-03-24T00:00:00.000","17:00","3","4","8","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Pequeños Volúmenes","2017-03-22T00:00:00.000","8:15","2017-03-24T00:00:00.000","17:00","3","4","8","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"FISICA","Pequeños Volúmenes","2017-07-17T00:00:00.000","8:15","2017-07-19T00:00:00.000","17:00","3","4","8","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Pequeños Volúmenes","2017-07-17T00:00:00.000","8:15","2017-07-19T00:00:00.000","17:00","3","4","8","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"FISICA","Pequeños Volúmenes","2017-09-27T00:00:00.000","8:15","2017-09-29T00:00:00.000","17:00","3","4","9","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Pequeños Volúmenes","2017-09-27T00:00:00.000","8:15","2017-09-29T00:00:00.000","17:00","3","4","9","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"FISICA","Presión","2017-05-24T00:00:00.000","8:15","2017-05-26T00:00:00.000","17:00","3","6","13","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Presión","2017-07-17T00:00:00.000","8:15","2017-07-19T00:00:00.000","17:00","3","6","12","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Presión","2017-09-20T00:00:00.000","8:15","2017-09-22T00:00:00.000","17:00","3","6","12","986100.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Temperatura y humedad","2017-03-13T00:00:00.000","8:15","2017-03-17T00:00:00.000","17:00","5","7","10","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Temperatura y humedad","2017-06-12T00:00:00.000","8:15","2017-06-16T00:00:00.000","17:00","5","7","12","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Temperatura y humedad","2017-09-11T00:00:00.000","8:15","2017-09-15T00:00:00.000","17:00","5","7","11","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Temperatura y humedad","2017-11-20T00:00:00.000","8:15","2017-11-24T00:00:00.000","17:00","5","7","10","1506500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Tiempo y frecuencia","2017-05-08T00:00:00.000","8:15","2017-05-09T00:00:00.000","17:00","2","5","8","725900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"FISICA","Tiempo y frecuencia","2017-11-16T00:00:00.000","8:15","2017-11-17T00:00:00.000","17:00","2","5","8","725900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"QUIMICA","Buenas prácticas de medición de la conductividad electrolítica","2017-06-30T00:00:00.000","8:15","2017-06-30T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"QUIMICA","Buenas prácticas de medición de la conductividad electrolítica","2017-06-30T00:00:00.000","8:15","2017-06-30T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"QUIMICA","Buenas prácticas de medición de la conductividad electrolítica","2017-12-01T00:00:00.000","8:15","2017-12-01T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"QUIMICA","Buenas prácticas de medición de la conductividad electrolítica","2017-12-01T00:00:00.000","8:15","2017-12-01T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"QUIMICA","Buenas prácticas de medición de la conductividad electrolítica","2017-07-28T00:00:00.000","8:15","2017-07-28T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"QUIMICA","Buenas prácticas de medición de la conductividad electrolítica","2017-07-28T00:00:00.000","8:15","2017-07-28T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"QUIMICA","Buenas Prácticas de Medición del pH","2017-06-29T00:00:00.000","8:15","2017-06-29T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"QUIMICA","Buenas Prácticas de Medición del pH","2017-06-29T00:00:00.000","8:15","2017-06-29T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"QUIMICA","Buenas Prácticas de Medición del pH","2017-11-30T00:00:00.000","8:15","2017-11-30T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"QUIMICA","Buenas Prácticas de Medición del pH","2017-11-30T00:00:00.000","8:15","2017-11-30T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"QUIMICA","Buenas Prácticas de Medición del pH","2017-07-27T00:00:00.000","8:15","2017-07-27T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"QUIMICA","Buenas Prácticas de Medición del pH","2017-07-27T00:00:00.000","8:15","2017-07-27T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"QUIMICA","Calibración Espectrofotómetros UV-Vis","2017-09-21T00:00:00.000","8:15","2017-09-22T00:00:00.000","17:00","2","3","6","808200.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"QUIMICA","Calibración Espectrofotómetros UV-Vis","2017-09-21T00:00:00.000","8:15","2017-09-22T00:00:00.000","17:00","2","3","6","808200.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"QUIMICA","Calibración Espectrofotómetros UV-Vis","2017-09-21T00:00:00.000","8:15","2017-09-22T00:00:00.000","17:00","2","3","6","808200.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"QUIMICA","Calibración Espectrofotómetros UV-Vis","2017-10-05T00:00:00.000","8:15","2017-10-06T00:00:00.000","17:00","2","3","6","808200.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"QUIMICA","Calibración Espectrofotómetros UV-Vis","2017-10-05T00:00:00.000","8:15","2017-10-06T00:00:00.000","17:00","2","3","6","808200.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"QUIMICA","Calibración Espectrofotómetros UV-Vis","2017-10-05T00:00:00.000","8:15","2017-10-06T00:00:00.000","17:00","2","3","6","808200.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
"QUIMICA","Conceptos Básicos en Metrología Química","2017-08-17T00:00:00.000","8:15","2017-08-18T00:00:00.000","17:00","2","5","15","808200.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"QUIMICA","Conceptos Básicos en Metrología Química","2017-09-11T00:00:00.000","8:15","2017-09-12T00:00:00.000","17:00","2","5","15","808200.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"QUIMICA","Incertidumbre de medición en ensayos químicos cuantitativos","2017-04-19T00:00:00.000","8:15","2017-04-21T00:00:00.000","17:00","3","5","15","1109500.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","-"
"QUIMICA","Introducción buenas prácticas pesaje en Química","2017-09-06T00:00:00.000","8:15","2017-09-06T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Metrología Básica"
"QUIMICA","Introducción buenas prácticas pesaje en Química","2017-09-06T00:00:00.000","8:15","2017-09-06T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Estadística Básica"
"QUIMICA","Introducción buenas prácticas pesaje en Química","2017-09-06T00:00:00.000","8:15","2017-09-06T00:00:00.000","17:00","1","4","6","506900.00","Avenida Carrera (AK) 50 No. 26-55 Int 2 (CAN)","BOGOTA D.C.","BOGOTA D.C.","Incertidumbre de Medición"
