"vigencia","codigo_regional","nombre_regional","nombre_centro_zonal","codigo_dane_departamento","departamento","codigo_dane_municipio","municipio","numero_de_contrato","codigo_unidad_servicio","nombre_unidad_servicio","zona_ubicacion","direccion","estado","fecha_de_corte","geocoded_column"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053370","HCB LOS MENIQUEZ","C","CL 25 C 72 10","ACTIVA","31/08/2020","POINT (-75.5779444444444 6.3145)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053372","HCB LOS ENANOS","C","KR 71 20 F 29","ACTIVA","31/08/2020","POINT (-75.57747 6.311975)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053377","HCB LOS PITUFOS","C","CL 25 A 71 26","ACTIVA","31/08/2020","POINT (-75.5775833333333 6.313361111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053389","HCB DISNEY","C","CL 21 72 26","ACTIVA","31/08/2020","POINT (-75.5783333333333 6.312888889)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053390","HCB LOS SUPER AMIGOS","C","CL 25 B 81 A 89","ACTIVA","31/08/2020","POINT (-75.56585 6.314563889)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053395","HCB LAS CHISPITAS","C","KR 78A  25 B 49 INT 138","ACTIVA","31/08/2020","POINT (-75.5827055555555 6.314097222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053412","HCB LOS ENANITOS 1","C","CL 20 DD 77 24 INT 302","ACTIVA","31/08/2020","POINT (-75.5829027777778 6.312147222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800055632","HCB LA PANDILLA FELIZ","C","KR 45 31 40","ACTIVA","31/08/2020","POINT (-75.5360277777778 6.319805556)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800055838","HCB DANIEL EL TRAVIESO","C","KR 53 68 57 BELLO","ACTIVA","31/08/2020","POINT (-75.5594722222222 6.34725)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800056405","HCB PUCHEROS","C","KR 40 20 DB 107","ACTIVA","31/08/2020","POINT (-75.55916100000002 6.34034)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800056432","HCB MI MUNDO MAGICO","C","KR 64 62B38","ACTIVA","31/08/2020","POINT (-75.5671111111111 6.346111111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800056489","HCB LAS ESTRELLITAS","C","KR 59 70 31","ACTIVA","31/08/2020","POINT (-75.5628611111111 6.349638889)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800056496","HCB NIÑOS FELICES","C","CL 64B 65 D 40","ACTIVA","31/08/2020","POINT (-75.5690833333333 6.346583333)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800056518","HCB MANITAS TIERNAS","C","CL 59C 68 D 30","ACTIVA","31/08/2020","POINT (-75.5735111111111 6.346397222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800056867","HCB DULCE HOGAR","C","KR 67A 50 A 52 109","ACTIVA","31/08/2020","POINT (-75.5716027777778 6.343927778)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800057156","HCB TRAVESURAS","C","CL 57 63 B 54","ACTIVA","31/08/2020","POINT (-75.56268055555562 6.344844444)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800057182","HCB LAS PULGUITAS","C","DG 53 44 71","ACTIVA","31/08/2020","POINT (-75.5526694444444 6.3383)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800060812","HCB FAMI MI RANCHITO","C","DG 42 F 32 C 10","ACTIVA","31/08/2020","POINT (-75.55916100000002 6.34034)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800064912","LATIDITOS","C","KR 41 F 21 B 15","ACTIVA","31/08/2020","POINT (-75.5498611111111 6.308416667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800066368","LUIS AMIGO","C","KR 65 25 AA 66","ACTIVA","31/08/2020","POINT (-75.5746527777778 6.313219444)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800070140","HCB LAS TERNURAS","C","AV 13 D 55 B 80 INT 243","ACTIVA","31/08/2020","POINT (-75.5251194444444 6.348811111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800070208","HCB CARITAS LINDAS","C","AV 36 42 D 38","ACTIVA","31/08/2020","POINT (-75.539375 6.327402778)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800078377","HOGAR INFANTIL SUSURROS","C","CALLE 62 59 - 23","ACTIVA","31/08/2020","POINT (-75.564416667 6.343361111000001)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800081587","MANITAS ALEGRES","C","CL 57 A 63 73","ACTIVA","31/08/2020","POINT (-75.567825 6.341369444)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800081591","EL CLAN DE LOS POLLITOS","C","KR 76 20 D 46  BARRIO PARIS","ACTIVA","31/08/2020","POINT (-75.5819805555555 6.311736111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800081596","LOS PITUFOS","C","KR 65 57 9","ACTIVA","31/08/2020","POINT (-75.5695972222222 6.341466667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800081641","APOYO AL NIÑO","C","KR 63 A 56 57 INT 301","ACTIVA","31/08/2020","POINT (-75.5684972222222 6.340361111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800082930","HCB PICAPIEDRAS","C","CL 52C 54 A 61","ACTIVA","31/08/2020","POINT (-75.5624555555556 6.336605556)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800082939","HCB CAPULLITOS","C","CL 53A 54 74 INT 201","ACTIVA","31/08/2020","POINT (-75.5622472222222 6.337052778)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800088020","LA ALEGRIA","C","CL 49 B 59 AA 29 101","ACTIVA","31/08/2020","POINT (-75.5654333333333 6.333225)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800089860","LOS AMIGUITOS","C","AV 48 B 61 88","ACTIVA","31/08/2020","POINT (-75.5555333333333 6.345433333)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800121919","PASITOS INQUIETOS I","C","TV 56 A 50 132","ACTIVA","31/08/2020","POINT (-75.5599861111111 6.340819444)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800133210","MIS PEQUITAS","C","AV 36 A 44 49","ACTIVA","31/08/2020","POINT (-75.5408333333333 6.331111111000001)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800134176","ANGELITOS","C","AV 34 C 42 B 55","ACTIVA","31/08/2020","POINT (-75.5421694444444 6.340905556)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800134559","LOS GOMELITOS","C","DG 42 F 32 24","ACTIVA","31/08/2020","POINT (-75.55916100000002 6.34034)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800135483","CARIÑOSITOS","C","AV 47 B 61 13","ACTIVA","31/08/2020","POINT (-75.5553472222222 6.344744444)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800135512","CORAZONCITOS","C","AV 37 65 A 64","INACTIVA","31/08/2020","POINT (-75.5450361111111 6.346236111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800138259","ESTRELLITAS DEL MAÑANA","C","KR 73 25 C 91","ACTIVA","31/08/2020","POINT (-75.5761666666667 6.316472222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800138311","AMOR A LA VIDA","C","CL 21 75 14","ACTIVA","31/08/2020","POINT (-75.5801944444444 6.313472222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900053654","HCB LOS PEQUENITOS","C","CL 4 A 18 A 44","ACTIVA","31/08/2020","POINT (-75.3363888888889 6.434791667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900053847","HCB LOS PEQUENOS","C","KR 18 9 78","ACTIVA","31/08/2020","POINT (-75.3337388888889 6.436691667000001)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900053851","HCB LA CASA DE LA SONRICITA","R","VEREDA BUENOS AIRES BARBOSA","ACTIVA","31/08/2020","POINT (-75.3273166666667 6.434611111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900053874","HCB LA TERNURA","C","KR 17 A 19 28 PEPE SIERRA 1","ACTIVA","31/08/2020","POINT (-75.3295111111111 6.440372222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900055550","HCB MIS PRIMAVERAS","R","SECTOR 1 CALLE ARRIBA","ACTIVA","31/08/2020","POINT (-75.395975 6.410644444000001)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900055599","HCB LA SORPRESA","C","CL 9 15 45","ACTIVA","31/08/2020","POINT (-75.333425 6.4360527780000005)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791136565","CER LA CHORRERA/ESE GIRARDOTA","R","VEREDA LA CHORRERA","ACTIVA","31/08/2020","POINT (-75.3643527777778 6.4486277780000005)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791136639","INSTITUCION EDUCATI HATILLO/ESE GIRARDOTA","R","CORREGIMIENTO HATILLO","ACTIVA","31/08/2020","POINT (-75.331571 6.43624)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791143606","CER GABRIEL ANGEL GOMEZ/ESE GIRARDOTA","R","VEREDA CHORROHONDO","ACTIVA","31/08/2020","POINT (-75.331571 6.43624)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791143642","CER LA AGUADA/ESE GIRARDOTA","R","VEREDA LA AGUADA","ACTIVA","31/08/2020","POINT (-75.331571 6.43624)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05086","Belmira",,"050861134367","CASETA COMUNAL LA SALAZAR/AUTONOMA","R","VEREDA SALAZAR","ACTIVA","31/08/2020","POINT (-75.667171 6.60648)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800044830","HCB EL PARAISO","C","SAN FELIX","ACTIVA","31/08/2020","POINT (-75.6084166666667 6.340416667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800050922","EL EDEN","C","CL 82 A N 67 B 25   INT 101","ACTIVA","31/08/2020","POINT (-75.5712972222222 6.3577)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800051783","HCB EL DIVINO NIÑO","C","CL 23 A 58 DD 88","ACTIVA","31/08/2020","POINT (-75.567638 6.313104)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053379","HCB PICO PACO","C","CL 25 A 71 28","ACTIVA","31/08/2020","POINT (-75.5775833333333 6.313361111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053406","HCB MAFALDA","C","CL 25 B 76 25 APTO 202","ACTIVA","31/08/2020","POINT (-75.5812333333333 6.315272222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900055546","HCB LOS PITUFOS","C","KR 15 C 8 A 36  LETICIA","INACTIVA","31/08/2020","POINT (-75.3274138888889 6.434327778)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900121749","MARAVILLOSA INFANCIA","R","VEREDA ISAZA","ACTIVA","31/08/2020","POINT (-75.3634055555555 6.427597222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791114907","CENTRO DE SALUD YARUMITO/ESE GIRARDOTA","R","VEREDA YARUMITO","ACTIVA","31/08/2020","POINT (-75.3025386111111 6.458758333)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791114912","CENTRO DE SALUD EL PARAISO/ESE GIRARDOTA","R","VEREDA EL PARAISO","ACTIVA","31/08/2020","POINT (-75.331571 6.43624)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791114914","CER GUAYABAL/ESE GIRARDOTA","R","VEREDA GUAYABAL","ACTIVA","31/08/2020","POINT (-75.331571 6.43624)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791136556","AUDITORIO HOSPITAL/ESE GIRARDOTA","C","CR 17 NO 10-34","ACTIVA","31/08/2020","POINT (-75.3326416666667 6.436552778)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791136563","CER HERRADURA/ESE GIRARDOTA","R","VEREDA LA HERRADURA","ACTIVA","31/08/2020","POINT (-75.2830666666667 6.450191667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05086","Belmira",,"0508600102586","HUELLAS DE AMOR","C","KR 21 17 52","ACTIVA","31/08/2020","POINT (-75.6659694444445 6.604686111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800044705","HCB BLANCA NIEVES","C","SAN FELIX","ACTIVA","31/08/2020","POINT (-75.6080833333333 6.339333333)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800051827","HCB LOS TIGRILLOS","C","CL 23 A 58 DD 104","ACTIVA","31/08/2020","POINT (-75.5635472222222 6.313094444000001)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053362","HCB LOS CARINOSITOS","C","KR 71 26 14","ACTIVA","31/08/2020","POINT (-75.5772222222222 6.31475)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053375","HCB SEMILLAS DE AMOR","C","KR 75 20 E 67","ACTIVA","31/08/2020","POINT (-75.5808333333333 6.312472222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053409","HCB LOS OSITOS","C","CL 25 A 78 47","ACTIVA","31/08/2020","POINT (-75.5813444444444 6.315880556)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053518","HCB ENANITOS II","C","CL 25A 81 A 18  INT 102","ACTIVA","31/08/2020","POINT (-75.56585 6.314563889)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053588","HCB GURI GURIS","C","CL 25 C 75 A 60","ACTIVA","31/08/2020","POINT (-75.5813444444444 6.315880556)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800055626","HCB GATO CON BOTAS","C","CL 31 A 42 86","ACTIVA","31/08/2020","POINT (-75.5491527777778 6.318786111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900053632","HCB CARITAS ALEGRES","C","KR 19 C 16 24","ACTIVA","31/08/2020","POINT (-75.3322944444444 6.439683333)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900053784","HCB LOS SALTARINES","R","VEREDA LA PRIMAVERA","ACTIVA","31/08/2020","POINT (-75.4077083333333 6.41315)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900053796","HCB LA CAMPINA","C","CL 3 A 18 A 42 INT 101","ACTIVA","31/08/2020","POINT (-75.3367083333333 6.434372222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900053829","HCB LOS PELUCHITOS","C","KR 20 19 27 INT P2","ACTIVA","31/08/2020","POINT (-75.3348861111111 6.438669444000001)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900055548","HCB EL CHAVO","R","TABLAZO","ACTIVA","31/08/2020","POINT (-75.4125888888889 6.415822222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900055586","HCB LOS SALTARINES","C","CL 9 15 28","ACTIVA","31/08/2020","POINT (-75.3332638888889 6.435741667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900090244","HOGAR INFANTIL LA ALEGRIA","C","CL 15 10 29","ACTIVA","31/08/2020","POINT (-75.3295 6.435416667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05086","Belmira",,"0508600061126","HCB LOS PAJARITOS","R","SANCUDITO PARTE ALTA","ACTIVA","31/08/2020","POINT (-75.667171 6.60648)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05086","Belmira",,"050861118165","I.E CARLOS GONZALEZ/AUTONOMA","R","VEREDA ZANCUDO","ACTIVA","31/08/2020","POINT (-75.667171 6.60648)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0500100049045","SAN JUAN DE LUZ","R","KR 41 F 20 C BIS C 50","ACTIVA","31/08/2020","POINT (-75.55916100000002 6.34034)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800043268","CASA DE SU NIÑO","R","KM 7 ANTIGUA CARRETERA A GUARNE","ACTIVA","31/08/2020","POINT (-75.5369694444444 6.303525)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800044848","HCB ARCO IRIS","C","SAN FELIX","ACTIVA","31/08/2020","POINT (-75.6079444444444 6.344277778)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800048711","CASITA ENCANTADA","C","KR 63 A N 72 A 56","ACTIVA","31/08/2020","POINT (-75.56687500000001 6.351730556)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800050955","MI MUNDO DE SUEÑOS","C","CL 81D N 67 55 INT 102","ACTIVA","31/08/2020","POINT (-75.5713638888889 6.357091667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800051102","EL CARRUSEL","C","KR 63 N 69 B 05","ACTIVA","31/08/2020","POINT (-75.5705166666667 6.35585)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053463","HCB MI FINQUITA","C","KR 81 A 21 40","ACTIVA","31/08/2020","POINT (-75.5851555555555 6.315272222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800055805","HCB MIS PEQUEÑOS SALTARINES","C","KR 51 64 06 BELLO","ACTIVA","31/08/2020","POINT (-75.5598888888889 6.344583333)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900053880","HCB CAPARUCITA ROJA","C","KR 6 15 26 INT 120","ACTIVA","31/08/2020","POINT (-75.3336641666667 6.4363555560000005)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900055562","HCB MIS PEQUENAS TERNURAS","R","AUTOPISTA NORTE K 27 VEREDA PARAISO","ACTIVA","31/08/2020","POINT (-75.3341 6.438791667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"0507900084548","HCB PEQUEÑOS SUEÑOS","C","CL 12 21 B 05","ACTIVA","31/08/2020","POINT (-75.3344305555556 6.438055556)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791136523","CER PANTANILLO/ESE GIRARDOTA","R","VEREDA PANTANILLO","ACTIVA","31/08/2020","POINT (-75.331571 6.43624)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05086","Belmira",,"0508600061165","HCB EL FILITO","R","VEREDA PLAYAS","ACTIVA","31/08/2020","POINT (-75.667171 6.60648)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05079","Barbosa",,"050791136544","CASETA COMUNAL LA PRIMAVERA/ESE GIRARDOTA","R","VEREDA LA PRIMAVERA","ACTIVA","31/08/2020","POINT (-75.331571 6.43624)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05086","Belmira",,"050861134391","SALON ROS C. LABORES/AUTONOMA","R","CORREGIMIENTO LABORES","ACTIVA","31/08/2020","POINT (-75.667171 6.60648)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0500100076064","OSITO","C","CL 20 F BIS 43 C 44","ACTIVA","31/08/2020","POINT (-75.5538583333333 6.309286111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800049028","GUS GUS","R","AV 46 C 65 47","ACTIVA","31/08/2020","POINT (-75.5531194444444 6.346477778)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800050822","LOS PAYASITOS LOCOS","C","KR 65 A N 80 14","ACTIVA","31/08/2020","POINT (-75.569075 6.355986111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800051820","HCB SEMILLITAS DEL MAÑANA","C","CL 27 58 D 49","ACTIVA","31/08/2020","POINT (-75.5674222222222 6.316016667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053373","HCB LOS TRIBILINES","C","KR 75 21 22","ACTIVA","31/08/2020","POINT (-75.5800555555555 6.313611111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053399","HCB PATULA","C","CL 25 A 76 19","ACTIVA","31/08/2020","POINT (-75.5816277777778 6.314761111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053421","HCB MI CASITA","C","CLL 20E NO 75 - 68","ACTIVA","31/08/2020","POINT (-75.5815416666667 6.312166667)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800053524","HCB LOS BUHOS","C","CL 80 20 FF 15 INT 102","ACTIVA","31/08/2020","POINT (-75.5850666666667 6.314488889)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800055627","HCB LOS PINGUINOS","C","KR 43B D 43 C 15 INT 118","ACTIVA","31/08/2020","POINT (-75.55916100000002 6.34034)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800055635","HCB ESTRELLITAS DEL MAÑANA","C","KR 43 C 31 19 INT 201","ACTIVA","31/08/2020","POINT (-75.5498944444444 6.319086111)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800056078","HCB OSITOS SOÑADORES","C","CL 55 63 33 INT 201","ACTIVA","31/08/2020","POINT (-75.5679861111111 6.339497222)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800056163","HCB EL PORVENIR","C","CLL 52D NO 64 - 52","ACTIVA","31/08/2020","POINT (-75.5697361111111 6.335108333000001)"
"2019","05","Antioquia","CZ ABURRA NORTE","05","Antioquia","05088","Bello",,"0508800056924","HCB PEQUEÑOS GIGANTES","C","AV 37A 44 46","ACTIVA","31/08/2020","POINT (-75.542375 6.331519444)"
