"fecha","pais","municipio","delito","circunstacia_de_la_captura","pais_capturado","genero","zona"
"6/12/22","COLOMBIA","IBAGUÉ (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/12/22","COLOMBIA","LORICA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/12/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/12/22","COLOMBIA","MONTERÍA (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/12/22","COLOMBIA","OCAÑA","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/12/22","COLOMBIA","PALMIRA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/12/22","COLOMBIA","PEREIRA (CT)","ARTÍCULO 206. ACTO SEXUAL VIOLENTO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/12/22","COLOMBIA","SABANALARGA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/12/22","COLOMBIA","VILLAVICENCIO (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/12/22","COLOMBIA","YOPAL (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/11/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 206. ACTO SEXUAL VIOLENTO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/11/22","COLOMBIA","MOCOA (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/11/22","COLOMBIA","NUEVA GRANADA","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/11/22","COLOMBIA","SAHAGÚN","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","CAQUEZA","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","ESPINAL","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","LA CEJA","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/10/22","COLOMBIA","LA ESTRELLA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","MOMIL","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","MONTERÍA (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","PASTO (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","SUCRE","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/10/22","COLOMBIA","VALLE DEL GUAMUEZ","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","VALLEDUPAR (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","VEGACHÍ","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/10/22","COLOMBIA","YOPAL (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","BARRANCABERMEJA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","FLAGRANCIA LEY 906","FRANCIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","BUCARAMANGA (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","JAMUNDÍ","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","VENEZUELA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","LA JAGUA DEL PILAR","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","LEBRIJA","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","FEMENINO","RURAL"
"6/9/22","COLOMBIA","LEBRIJA","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/9/22","COLOMBIA","MONTERÍA (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","PASTO (CT)","ARTÍCULO 206. ACTO SEXUAL VIOLENTO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","PASTO (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","QUIBDÓ (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","RIONEGRO","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","SABANAS DE SAN ANGEL","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","SABANETA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","VENEZUELA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","SAN ANDRÉS (CT)","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/9/22","COLOMBIA","SAN ONOFRE","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/9/22","COLOMBIA","SAN PEDRO","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/9/22","COLOMBIA","SANTA SOFÍA","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/9/22","COLOMBIA","VILLANUEVA","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","ACEVEDO","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","BELLO","ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN)","ORDEN JUDICIAL LEY 906","VENEZUELA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","CALI (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","CANDELARIA","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","CÚCUTA (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","CÚCUTA (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","ESPINAL","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","FUSAGASUGÁ","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","GIRÓN","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","NÓVITA","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","OTANCHE","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","POPAYÁN (CT)","ARTÍCULO 218. PORNOGRAFÍA CON MENORES","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","PUERTO CARREÑO (CT)","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","VENEZUELA","MASCULINO","RURAL"
"6/8/22","COLOMBIA","QUIBDÓ (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","RESTREPO","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","SAN BENITO","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","SOACHA","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","SOGAMOSO","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/8/22","COLOMBIA","VALLEDUPAR (CT)","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/8/22","COLOMBIA","VILLAVICENCIO (CT)","ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","BUCARAMANGA (CT)","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","CAJAMARCA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","DON MATÍAS","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/7/22","COLOMBIA","EL SANTUARIO","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","ENVIGADO","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","ITAGUI","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","JAMUNDÍ","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","FLAGRANCIA LEY 906","VENEZUELA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","LA ESPERANZA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/7/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","FLAGRANCIA LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN)","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","SALGAR","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","FEMENINO","RURAL"
"6/7/22","COLOMBIA","SALGAR","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/7/22","COLOMBIA","SANTIAGO DE TOLÚ","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","SANTIAGO DE TOLÚ","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","SEGOVIA","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","SOACHA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","TORO","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","RURAL"
"6/7/22","COLOMBIA","TURBO","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","ORDEN JUDICIAL LEY 906","COLOMBIA","FEMENINO","URBANA"
"6/7/22","COLOMBIA","VALLEDUPAR (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","VILLAVICENCIO (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
"6/7/22","COLOMBIA","VISTAHERMOSA","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR","ORDEN JUDICIAL LEY 906","COLOMBIA","MASCULINO","URBANA"
