"departamento","municipio","numero_del_predio","direccion","destino_economico","area_terreno","area_construida"
"68","307","000000010792000","LO MIRADORES DE SAN ANTONIO","A","000000000072","000150"
"68","307","000000010793000","LO MIRADORES DE SAN ANTONIO CARRIZ","A","000000000072","000066"
"68","307","000000010794000","EL TAMARINDO VDA EL CARRIZAL","A","000000000229","000048"
"68","307","000000010795000","LO ALTO DE LA PALMA CARRIZAL","A","000000000072","000144"
"68","307","000000010796000","LA FORTUNA CARRIZAL","R","000000000072","000000"
"68","307","000000010797000","LO MIRADORES DE SAN ANTONIO CARRIZ","A","000000000072","000056"
"68","307","000000010798000","LO ALTOS DE LA PALMA CARRIZAL","A","000000000072","000132"
"68","307","000000010799000","LO ALTOS DE LA PALMA CARRIZAL","A","000000000072","000090"
"68","307","000000010800000","LO ALTOS DE LA PALMA CARRIZAL","A","000000000072","000067"
"68","307","000000010801000","LO ALTOS DE LA PALMA CARRIZAL","A","000000000072","000069"
"68","307","000000010802000","LO MIRADORES DE SAN ANTONIO CARRIZ","A","000000000072","000063"
"68","307","000000010804000","LO 28 MIRADORES DE SAN ANTONIO CAR","A","000000000072","000138"
"68","307","000000010805000","MIRADORES DE SAN ANTONIO LO 20","A","000000000072","000060"
"68","307","000000010806000","ALTO DE LA PALMA LT 13 CARRIZAL","R","000000000072","000000"
"68","307","000000010807000","MIRADORES DE SAN ANTONIO CARRIZAL","R","000000000072","000000"
"68","307","000000010809000","LOTE 1 VDA CARRIZAL","D","000000130367","000000"
"68","307","000000010810000","LOTE 5 VDA CARRIZAL","D","000000050055","000000"
"68","307","000000010814000","MIRADORES DEL CARRIZAL VDA. CARRIZ","D","000000000330","000000"
"68","307","000000010815000","LOTE VDA CARRIZAL","D","000000000072","000000"
"68","307","000000010816000","LOTE VDA CARRIZAL","D","000000000072","000000"
"68","307","000000010817000","LOTE VDA CARRIZAL","D","000000000072","000000"
"68","307","000000010818000","LO VDA CARRIZAL","D","000000000125","000000"
"68","307","000000010821000","VILLA DELMA VDA CARRIZAL","D","000000002065","000067"
"68","307","000000010822000","LO VDA CARRIZAL","D","000000000072","000000"
"68","307","000000010851000","LOTE VDA. CARRIZAL","D","000000047000","000090"
"68","307","000000010854000","LA ESPERANZA VDA CARRIZAL","D","000000104600","000000"
"68","307","000000010856000","LO 1 VDA CARRIZAL","D","000000000638","000083"
"68","307","000000010860000","LO 2 VDA CARRIZAL","D","000000000280","000000"
"68","307","000000010861000","LO VDA CARRIZAL","D","000000000087","000000"
"68","307","000000010862000","LOTE VDA CARRIZAL","D","000000000060","000000"
"68","307","000000010863000","LO 3 VDA CARRIZAL","D","000000000056","000000"
"68","307","000000010864000","LO 1 CARRIZAL","A","000000001413","000053"
"68","307","000000010865000","LO 2 CARRIZAL","A","000000001404","000194"
"68","307","000000010866000","LO 3 CARRIZAL","A","000000001300","000142"
"68","307","000000010867000","LO 4 VIA CARRIZAL","R","000000001127","000000"
"68","307","000000010868000","LO CARRIZAL","A","000000000094","000089"
"68","307","000000010869000","LO 1 CARRIZAL","A","000000000081","000078"
"68","307","000000010870000","LO 2 CARRIZAL","A","000000000081","000078"
"68","307","000000010871000","LO CARRIZAL","R","000000000112","000000"
"68","307","000000010872000","LO CARRIZAL","R","000000000072","000000"
"68","307","000000010873000","LO CARRIZAL","A","000000000072","000053"
"68","307","000000010874000","LO CARRIZAL","A","000000000021","000121"
"68","307","000000010882000","LO VDA CARRIZAL","S","000000000091","000000"
"68","307","000000010883000","LO VDA CARRIZAL","D","000000000829","000000"
"68","307","000000010884000","LO VDA CARRIZAL","A","000000000083","000163"
"68","307","000000010888000","LO CARRIZAL","A","000000000072","000068"
"68","307","000000010889000","ALTOS DE LA PALMA CARRIZAL","A","000000000072","000142"
"68","307","000000010890000","SANDRA CARRIZAL","A","000000000072","000141"
"68","307","000000010892000","LO A MIRADORES DE SAN ANTONIO CARR","R","000000000863","000000"
"68","307","000000010897000","SAN CLEMENTE VDA CARRIZAL","R","000000002211","000000"
"68","307","000000010898000","LO VDA CARRIZAL","S","000000000090","000000"
"68","307","000000010899000","LO VDA CARRIZAL","S","000000000055","000000"
"68","307","000000010900000","LO CARRIZAL","A","000000000072","000150"
"68","307","000000010901000","LOTE DE TERRENO VDA CARRIZAL","D","000000000400","000000"
"68","307","000000010902000","LO VDA CARRIZAL","D","000000033000","000000"
"68","307","000000010908000","LO VDA CARRIZAL","A","000000000072","000203"
"68","307","000000010909000","LO SEC 3 VDA CARRIZAL","A","000000000072","000141"
"68","307","000000010910000","LO VDA CARRIZAL","A","000000000072","000144"
"68","307","000000010911000","LO VDA CARRIZAL","D","000000000072","000000"
"68","307","000000010912000","LO VDA CARRIZAL","D","000000000620","000000"
"68","307","000000010913000","LO VDA CARRIZAL","D","000000000285","000000"
"68","307","000000010915000","LO MIRADORES DE SAN ANTONIO","A","000000000072","000060"
"68","307","000000010916000","LO MIRADORES DE SAN ANTONIO CARRIZ","R","000000000144","000000"
"68","307","000000010917000","LO CARRIZAL","A","000000000072","000057"
"68","307","000000010936000","LO MIRADORES DE SAN ANTONIO CARRIZ","R","000000000144","000000"
"68","307","000000010939000","LA ESTRELLA VDA CARRIZAL","D","000000001710","000000"
"68","307","000000010941001","CS VDA CARRIZAL","A","000000000000","000060"
"68","307","000000010941002","CS VDA CARRIZAL","A","000000000000","000066"
"68","307","000000010941003","CS VDA CARRIZAL","A","000000000000","000028"
"68","307","000000010947000","LO MI VILLA UR MIRADORES DE SAN AN","A","000000000072","000060"
"68","307","000000011061000","DAYANNA LO CARRIZAL","A","000000000084","000035"
"68","307","000000011064000","LO A1 VDA CARRIZAL","D","000000000857","000000"
"68","307","000000011065000","PARCELA 4 VDA CARRIZAL","D","000000000553","000000"
"68","307","000000011066000","PARCELA 5 VDA CARRIZAL","D","000000020982","000000"
"68","307","000000011067000","AREA CESION PARA VIAS PEATONALES","D","000000001812","000000"
"68","307","000000011068000","LOTE AREA DE CESION PARA VIAS PEAT","D","000000000608","000000"
"68","307","000000011069000","PARCELA 1 MZ 4 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011070000","PARCELA 1 MZ 1 SEC 1 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011071000","PARCELA 2 MZ 1 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011072000","PARCELA 3 MZ 1 SEC 1 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011073000","PARCELA 4 MZ 1 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011074000","PARCELA 5 MZ 1 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011075000","PARCELA 6 MZ 1 SEC 1 VDA CARRIZAL","D","000000000072","000030"
"68","307","000000011076000","PARCELA 7 MZ 1 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011077000","PARCELA 8 MZ 1 SEC 1 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011078000","PARCELA 9 MZ 1A SEC 1 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011079000","PARCELA 10 MZ 1A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011080000","PARCELA 11 MZ 1A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011081000","PARCELA 12 MZ 1A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011082000","PARCELA 13 MZ 1A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011083000","PARCELA 14 MZ 1A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011084000","PARCELA 15 MZ 1A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011085000","PARCELA 16 MZ 1A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011086000","PARCELA 1 MZ 2 SEC 1 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011087000","PARCELA 2 MZ 2 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011088000","PARCELA 3 MZ 2 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011089000","PARCELA 4 MZ 2 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011090000","PARCELA 5 MZ 2 SEC 1 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011091000","PARCELA 6 MZ 2 SEC 1 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011092000","PARCELA 7 MZ 2 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011093000","PARCELA 8 MZ 2 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011094000","PARCELA 9 MZ 2 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011095000","PARCELA 10 MZ 2 SEC 1 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011096000","PARCELA 11 MZ 2 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011097000","PARCELA 12 MZ 2 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011098000","PARCELA 13 MZ 2 SEC 1 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011099000","PARCELA 14 MZ 2 SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011100000","PARCELA 15 MZ 2A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011101000","PARCELA 16 MZ 2A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011102000","PARCELA 17 MZ 2A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011103000","PARCELA 18 MZ 2A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011104000","PARCELA 19 MZ 2A SEC 1 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011105000","PARCELA 1 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011106000","PARCELA 2 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011107000","PARCELA 3 MZ 1 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011108000","PARCELA 4 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011109000","PARCELA 5 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011110000","PARCELA 7 MZ 1 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011111000","PARCELA 9 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011112000","PARCELA 11 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011113000","PARCELA 13 MZ 1 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011114000","PARCELA 15 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011115000","PARCELA 17 MZ 1 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011116000","PARCELA 6 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011117000","PARCELA 8 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011118000","PARCELA 10 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011119000","PARCELA 12 MZ 1 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011120000","PARCELA 14 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011121000","PARCELA 16 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011122000","PARCELA 18 MZ 1 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011123000","PARCELA 1 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011124000","PARCELA 3 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011125000","PARCELA 5 MZ 2 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011126000","PARCELA 7 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011127000","PARCELA 9 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011128000","PARCELA 11 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011129000","PARCELA 13 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011130000","PARCELA 15 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011131000","PARCELA 16 MZ 2 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011132000","PARCELA 14 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011133000","PARCELA 12 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011134000","PARCELA 10 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011135000","PARCELA 8 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011136000","PARCELA 6 MZ 2 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011137000","PARCELA 4 MZ 2 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011138000","PARCELA 2 MZ 2 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011139000","PARCELA 1 MZ 3 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011140000","PARCELA 3 MZ 3 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011141000","PARCELA 5 MZ 3 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011142000","PARCELA 7 MZ 3 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011143000","PARCELA 9 MZ 3 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011144000","PARCELA 11 MZ 3 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011145000","PARCELA 13 MZ 3 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011146000","PARCELA 14 MZ 3 SEC 2 VDA CARRIZA","D","000000000072","000000"
"68","307","000000011147000","PARCELA 12 MZ 3 SEC 2 VDA CARRIZAL","D","000000000072","000000"
"68","307","000000011148000","PARCELA 10 MZ 3 SEC 2 VDA CARRIZA","D","000000000072","000000"
