"pais","departamento","codigo_dane","municipio","cultivo","a_o","periodo","rea_sembrada_ha","rea_cosechada_ha","producci_n_t","rendimiento_t_ha","estado_fisico_produccion","ciclo_de_cultivo"
"COLOMBIA","CALDAS","17013","AGUADAS","FRESA","2020","2020","20","15","800","800","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17013","AGUADAS","GRANADILLA","2020","2020","45","12","405","405","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17013","AGUADAS","GULUPA O CHOLUPA","2020","2020","15","12","225","225","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17013","AGUADAS","IRACA","2020","2020","18","10","25","25","COGOLLO","PERMANENTE"
"COLOMBIA","CALDAS","17013","AGUADAS","LULO","2020","2020","59","13","1332","1332","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17013","AGUADAS","MORA","2020","2020","800","640","11200","11200","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17013","AGUADAS","NARANJA","2020","2020","100","100","1520","1520","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17013","AGUADAS","PLÁTANO","2020","2020","1800","1580","12600","12600","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17013","AGUADAS","TOMATE DE ÁRBOL","2020","2020","50","42","750","750","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17013","AGUADAS","MANDARINA","2020","2020","4","4","68","68","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17013","AGUADAS","MAÍZ","2020","2020A","28","28","49","49","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","MAÍZ","2020","2020B","15","14","65","65","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","MAÍZ","2020","2020B","14","14","26","26","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","CEBOLLA DE RAMA","2020","2020B","1","1","7","7","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","CILANTRO","2020","2020B","1","1","4","4","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","ESPÁRRAGO","2020","2020B","42","42","140","140","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","TOMATE","2020","2020B","11","10","190","190","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","TOMATE","2020","2020B","12","11","300","300","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","FRIJOL","2020","2020B","2","2","3","3","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","MAÍZ","2020","2020A","15","13","60","60","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","MAÍZ","2020","2020A","20","18","29","29","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","CEBOLLA DE RAMA","2020","2020A","1","1","6","6","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","CILANTRO","2020","2020A","1","1","4","4","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","ESPÁRRAGO","2020","2020A","48","45","180","180","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","TOMATE","2020","2020A","9","8","170","170","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","TOMATE","2020","2020A","15","13","288","288","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","FRIJOL","2020","2020A","20","18","30","30","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17042","ANSERMA","AGUACATE","2020","2020","562","312","555","555","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","AGUACATE","2020","2020","258","178","1181","1181","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","AGUACATE","2020","2020","28","23","165","165","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","CACAO","2020","2020","498","449","140","140","GRANO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","CAFÉ","2020","2020","5473","3952","4837","4837","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","CAÑA AZUCARERA","2020","2020","57","57","709","709","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","CAÑA PANELERA","2020","2020","180","160","560","560","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","CÍTRICOS","2020","2020","1529","1379","15169","15169","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","GUANÁBANA","2020","2020","6","5","16","16","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","GUAYABA","2020","2020","3","3","12","12","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","NARANJA","2020","2020","188","188","1501","1501","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","PIÑA","2020","2020","10","10","70","70","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","PLÁTANO","2020","2020","3982","3982","43802","43802","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17042","ANSERMA","MANDARINA","2020","2020","41","41","325","325","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17050","ARANZAZU","MAÍZ","2020","2020A","40","40","32","32","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","CEBOLLA DE RAMA","2020","2020A","20","20","100","100","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","REPOLLO","2020","2020A","20","20","450","450","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","TOMATE","2020","2020A","10","10","180","180","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","ARVEJA","2020","2020A","20","20","9","9","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","FRIJOL","2020","2020A","200","200","420","420","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","MAÍZ","2020","2020B","40","40","280","280","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","CEBOLLA DE RAMA","2020","2020B","20","20","100","100","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","REPOLLO","2020","2020B","20","20","200","200","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","TOMATE","2020","2020B","10","10","180","180","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","ARVEJA","2020","2020B","20","20","20","20","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","FRIJOL","2020","2020B","200","200","420","420","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17050","ARANZAZU","AGUACATE","2020","2020","1200","159","1588","1588","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17050","ARANZAZU","AGUACATE","2020","2020","8","8","52","52","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17050","ARANZAZU","CAFÉ","2020","2020","1739","1404","1668","1668","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17050","ARANZAZU","CAÑA PANELERA","2020","2020","50","50","400","400","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17050","ARANZAZU","GULUPA O CHOLUPA","2020","2020","15","15","375","375","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17050","ARANZAZU","MORA","2020","2020","0","0","0","0","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17050","ARANZAZU","PLÁTANO","2020","2020","320","320","2240","2240","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17050","ARANZAZU","LULO","2020","2020","10","0","0","0","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","MAÍZ","2020","2020A","25","20","17","17","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17088","BELALCAZAR","TOMATE","2020","2020A","7","7","245","245","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17088","BELALCAZAR","FRIJOL","2020","2020A","8","6","4","4","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17088","BELALCAZAR","MAÍZ","2020","2020B","50","45","38","38","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17088","BELALCAZAR","TOMATE","2020","2020B","2","2","70","70","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17088","BELALCAZAR","FRIJOL","2020","2020B","5","4","3","3","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17088","BELALCAZAR","AGUACATE","2020","2020","350","300","2450","2450","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","AGUACATE","2020","2020","53","33","371","371","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","BANANO","2020","2020","58","53","928","928","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","CACAO","2020","2020","715","675","449","449","GRANO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","CAFÉ","2020","2020","2757","2034","2482","2482","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","CAÑA AZUCARERA","2020","2020","214","94","1127","1127","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","CAÑA PANELERA","2020","2020","44","22","154","154","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","CÍTRICOS","2020","2020","197","167","5845","5845","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","GUANÁBANA","2020","2020","12","11","165","165","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","GUAYABA","2020","2020","4","3","30","30","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","LULO","2020","2020","11","8","96","96","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","MARACUYÁ","2020","2020","20","10","54","54","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","PAPAYA","2020","2020","7","7","280","280","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","PLÁTANO","2020","2020","3140","2990","39520","39520","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17088","BELALCAZAR","MANDARINA","2020","2020","37","35","315","315","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","MAÍZ","2020","2020A","3","3","2","2","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","HORTALIZAS VARIAS","2020","2020A","2","2","2","2","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","TOMATE","2020","2020A","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","FRIJOL","2020","2020A","3","3","3","3","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","HABICHUELA","2020","2020A","2","2","8","8","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","MAÍZ","2020","2020B","2","2","1","1","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","HORTALIZAS VARIAS","2020","2020B","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","TOMATE","2020","2020B","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","FRIJOL","2020","2020B","2","2","2","2","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","HABICHUELA","2020","2020B","1","1","4","4","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","AGUACATE","2020","2020","483","483","4830","4830","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","AGUACATE","2020","2020","17","17","170","170","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","CACAO","2020","2020","31","11","4","4","GRANO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","CAFÉ","2020","2020","3941","2899","3605","3605","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","CAÑA PANELERA","2020","2020","66","66","330","330","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","CÍTRICOS","2020","2020","958","958","21075","21075","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","GUAYABA","2020","2020","87","87","792","792","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","NARANJA","2020","2020","154","154","3077","3077","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","PLÁTANO","2020","2020","650","620","9300","9300","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17174","CHINCHINÁ","MANDARINA","2020","2020","57","57","1255","1255","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17272","FILADELFIA","MAÍZ","2020","2020A","50","48","47","47","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17272","FILADELFIA","FRIJOL","2020","2020A","35","33","59","59","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17272","FILADELFIA","MAÍZ","2020","2020B","35","33","32","32","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17272","FILADELFIA","FRIJOL","2020","2020B","9","8","14","14","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17272","FILADELFIA","AGUACATE","2020","2020","19","19","174","174","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17272","FILADELFIA","CAFÉ","2020","2020","2023","1549","1874","1874","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17272","FILADELFIA","CAÑA PANELERA","2020","2020","1677","1677","8385","8385","PANELA Y PULVERIZADA","PERMANENTE"
"COLOMBIA","CALDAS","17272","FILADELFIA","PLÁTANO","2020","2020","597","597","6174","6174","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17380","LA DORADA","MAÍZ","2020","2020A","6","6","8","8","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17380","LA DORADA","PATILLA","2020","2020A","6","6","48","48","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17380","LA DORADA","AHUYAMA","2020","2020A","7","7","105","105","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17380","LA DORADA","ALBAHACA","2020","2020A","0","0","0","0","NO APLICA","PERMANENTE"
"COLOMBIA","CALDAS","17380","LA DORADA","MAÍZ","2020","2020B","7","7","10","10","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17380","LA DORADA","PATILLA","2020","2020B","8","8","64","64","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17380","LA DORADA","AHUYAMA","2020","2020B","7","7","105","105","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17380","LA DORADA","YUCA","2020","2020A","9","9","90","90","TUBERCULO FRESCO","TRANSITORIO"
"COLOMBIA","CALDAS","17380","LA DORADA","YUCA","2020","2020B","9","8","80","80","TUBERCULO FRESCO","TRANSITORIO"
"COLOMBIA","CALDAS","17380","LA DORADA","AGUACATE","2020","2020","7","7","70","70","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17380","LA DORADA","GUANÁBANA","2020","2020","4","3","32","32","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17380","LA DORADA","GUAYABA","2020","2020","4","4","40","40","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17380","LA DORADA","LIMÓN","2020","2020","28","22","220","220","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17380","LA DORADA","MANGO","2020","2020","6","5","40","40","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17380","LA DORADA","NARANJA","2020","2020","6","6","36","36","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17380","LA DORADA","PLÁTANO","2020","2020","76","70","700","700","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17380","LA DORADA","PAPAYA","2020","2020","15","5","150","150","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17380","LA DORADA","LIMÓN","2020","2020","2","0","0","0","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17388","LA MERCED","MAÍZ","2020","2020A","20","20","90","90","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17388","LA MERCED","MAÍZ","2020","2020A","18","18","36","36","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17388","LA MERCED","FRIJOL","2020","2020A","27","27","22","22","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17388","LA MERCED","MAÍZ","2020","2020B","12","12","60","60","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17388","LA MERCED","MAÍZ","2020","2020B","15","15","38","38","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17388","LA MERCED","FRIJOL","2020","2020B","25","25","25","25","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17388","LA MERCED","AGUACATE","2020","2020","44","34","340","340","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17388","LA MERCED","CACAO","2020","2020","18","13","5","5","GRANO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17388","LA MERCED","CAFÉ","2020","2020","917","671","812","812","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17388","LA MERCED","CAÑA PANELERA","2020","2020","107","107","535","535","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17388","LA MERCED","CÍTRICOS","2020","2020","5","5","60","60","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17388","LA MERCED","PLÁTANO","2020","2020","205","205","1640","1640","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17388","LA MERCED","AGUACATE","2020","2020","22","0","0","0","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","MAÍZ","2020","2020B","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","MAÍZ","2020","2020B","14","8","8","8","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","CEBOLLA DE RAMA","2020","2020B","1","1","21","21","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","CILANTRO","2020","2020B","1","1","10","10","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","LECHUGA","2020","2020B","1","1","13","13","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","PIMENTÓN","2020","2020B","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","REPOLLO","2020","2020B","1","1","13","13","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","TOMATE","2020","2020B","17","17","437","437","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","ZANAHORIA","2020","2020B","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","FRIJOL","2020","2020B","16","13","14","14","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","PAPA","2020","2020B","215","187","2431","2431","TUBERCULO FRESCO","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","MAÍZ","2020","2020A","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","MAÍZ","2020","2020A","33","33","23","23","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","CEBOLLA DE RAMA","2020","2020A","1","0","9","9","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","CILANTRO","2020","2020A","1","1","7","7","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","LECHUGA","2020","2020A","1","1","7","7","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","PIMENTÓN","2020","2020A","10","7","105","105","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","REPOLLO","2020","2020A","1","0","5","5","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","TOMATE","2020","2020A","20","10","260","260","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","ZANAHORIA","2020","2020A","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","FRIJOL","2020","2020A","13","13","14","14","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","PAPA","2020","2020A","210","150","1950","1950","TUBERCULO FRESCO","TRANSITORIO"
"COLOMBIA","CALDAS","17001","MANIZALES","AGUACATE","2020","2020","106","74","1579","1579","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","AGUACATE","2020","2020","73","49","491","491","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","BANANO","2020","2020","115","115","1093","1093","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","CACAO","2020","2020","57","55","28","28","GRANO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","CAFÉ","2020","2020","4920","3362","4149","4149","CAFÉ PERGAMINO SECO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","CAÑA PANELERA","2020","2020","15","15","75","75","PANELA","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","GUAYABA","2020","2020","136","136","2040","2040","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","GULUPA O CHOLUPA","2020","2020","6","5","100","100","NO APLICA","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","LULO","2020","2020","0","0","0","0","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","NARANJA","2020","2020","308","285","4325","4325","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","PIÑA","2020","2020","0","0","0","0","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","PLÁTANO","2020","2020","1461","1441","24497","24497","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","SÁBILA","2020","2020","2","2","40","40","NO APLICA","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","MANDARINA","2020","2020","54","40","402","402","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17001","MANIZALES","LIMÓN","2020","2020","90","0","0","0","FRESCO","PERMANENTE"
"COLOMBIA","CALDAS","17433","MANZANARES","MAÍZ","2020","2020A","8","8","9","9","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","FRIJOL","2020","2020A","5","5","10","10","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","CILANTRO","2020","2020A","0","0","3","3","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","CEBOLLA DE RAMA","2020","2020A","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","FRIJOL","2020","2020A","4","4","4","4","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","HABICHUELA","2020","2020A","0","0","1","1","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","REPOLLO","2020","2020A","1","1","1","1","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","TOMATE","2020","2020A","3","3","251","251","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","MAÍZ","2020","2020B","9","9","9","9","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","FRIJOL","2020","2020B","5","5","11","11","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","FRIJOL","2020","2020B","4","4","4","4","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","CILANTRO","2020","2020B","0","0","3","3","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","CEBOLLA DE RAMA","2020","2020B","0","0","0","0","NO APLICA","TRANSITORIO"
"COLOMBIA","CALDAS","17433","MANZANARES","HABICHUELA","2020","2020B","0","0","1","1","NO APLICA","TRANSITORIO"
