Codigo,Nombre,Categoria,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Corriente
35190100,CUSIANA VADO HONDO  [35190100],Pluviométrica,Suspendida,Boyacá,Pajarito,"(5.46666667, -72.73333333)",2050,1947-08-15,1948-08-15,Bugalagrande
35190110,CUSIANA-TOQUILLA  [35190110],Pluviométrica,Suspendida,Boyacá,Aquitania,"(5.46666667, -72.75)",3000,1947-08-15,1948-08-15,Bugalagrande
35197080,TOQUILLA  [35197080],Limnimétrica,Activa,Boyacá,Aquitania,"(5.52300833, -72.79241667)",2862,1981-10-15,,Cusiana
38010060,APTO MARANDUA  [38010060],Pluviográfica,Activa,Vichada,Cumaribo,"(5.52913889, -68.69136111)",56,2005-02-15,,Cusiana
23050240,MARINA LA  [23050240],Pluviométrica,Activa,Caldas,Pensilvania,"(5.53333333, -75.08333333)",1570,1968-01-15,,Cusiana
35190060,CINTAS LAS-SOGAMOS  [35190060],Pluviométrica,Suspendida,Boyacá,Sogamoso,"(5.6, -72.83333333)",3300,1941-01-15,1948-06-15,Chiquinquira
35197150,CANDELAS  [35197150],Limnimétrica,Activa,Boyacá,Pajarito,"(5.43333333, -72.71666667)",1600,1981-10-15,,La Rocha
35197140,PTE CARRETERA  [35197140],Limnimétrica,Activa,Boyacá,Pajarito,"(5.38333333, -72.7)",1150,1981-10-15,,Qda La Conguta
35190090,CUSIANA  [35190090],Pluviométrica,Suspendida,Boyacá,Pajarito,"(5.4, -72.75)",2000,1945-09-15,1948-12-15,Lag De Fuquene
35197160,PTE CARRETERA  [35197160],Limnimétrica,Activa,Boyacá,Pajarito,"(5.41666667, -72.73333333)",1618,1981-10-15,,La Legia
