Codigo,Nombre,Categoria,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Corriente
21117100,PUEBLO NUEVO - AUT [21117100],Limnigráfica,Activa,Huila,Neiva,"(2.82744444, -75.08883333)",1280,1983-06-15,,Ceibas
48017050,BOCATOMA YAGUARCACA [48017050],Limnimétrica,Suspendida,Amazonas,Leticia,"(-4.19047222, -69.95027778)",83,1989-12-15,2014-01-14,Quebrada Yahuarcaca
25027980,UNION LA [25027980],Limnigráfica,Suspendida,Bolívar,Pinillos,"(8.7, -74.31666667)",23,1976-10-15,1976-11-15,Cga. La Iguana
25027640,TRES CRUCES [25027640],Limnimétrica,Activa,Bolívar,Achí,"(8.70308333, -74.51730556)",31,1974-09-15,,Cauca
25020030,GUACAMAYO [25020030],Pluviométrica,Activa,Bolívar,Achí,"(8.72722222, -74.51222222)",30,1966-07-15,,Cauca
25028210,CNO VIDE [25028210],Limnimétrica,Suspendida,Bolívar,Pinillos,"(8.78333333, -74.33333333)",21,1974-09-15,1981-07-15,Cno Vide
25027400,ALTO DEL ROSARIO [25027400],Limnimétrica,Activa,Bolívar,Altos Del Rosario,"(8.79444444, -74.16027778)",24,1973-07-15,,Cno Las Palomas
25028220,NO TE PASES HACIENDA [25028220],Limnimétrica,Suspendida,Bolívar,Pinillos,"(8.8, -74.33333333)",21,1978-06-15,1981-07-15,Cno Tapoa
25028230,PUERTO CARMEN [25028230],Limnimétrica,Suspendida,Bolívar,Pinillos,"(8.81666667, -74.31666667)",22,1976-06-15,1981-07-15,Cno Tapoa
25027390,PALOMAS LAS [25027390],Limnimétrica,Activa,Bolívar,Altos Del Rosario,"(8.83055556, -74.17055556)",24,1973-07-15,,Magdalena
25028240,NUEVO HORIZONTE [25028240],Limnimétrica,Suspendida,Bolívar,Pinillos,"(8.86666667, -74.35)",21,1979-09-15,1981-07-15,Bzo De Loba
25027990,CONTENTO EL [25027990],Limnimétrica,Suspendida,Bolívar,Pinillos,"(8.88333333, -74.45)",20,1974-09-15,1981-07-15,Bzo De Tapoa
25028410,MANTEQUERA [25028410],Limnimétrica,Suspendida,Bolívar,Pinillos,"(8.88333333, -74.45)",20,1974-09-15,1981-07-15,Cga. Mantequera
25020410,CANDELARIA LA [25020410],Pluviométrica,Activa,Bolívar,San Jacinto Del Cauca,"(8.21944444, -74.72875)",28,1966-07-15,,Vaupes
25027280,CANDELARIA LA [25027280],Limnimétrica,Suspendida,Bolívar,San Jacinto Del Cauca,"(8.23333333, -74.71666667)",22,1966-11-15,1969-05-15,Cauca
25028350,MANCHA LA [25028350],Limnimétrica,Suspendida,Bolívar,San Jacinto Del Cauca,"(8.26666667, -74.58333333)",30,1979-09-15,1999-07-15,Cno Rompedero
13090030,BERRUGAS [13090030],Pluviométrica,Activa,Sucre,San Onofre,"(9.91027778, -75.60055556)",1,1974-04-15,,Cno Rompedero
25027880,GALINDO [25027880],Limnimétrica,Suspendida,Bolívar,San Jacinto Del Cauca,"(8.3, -74.58333333)",33,1975-04-15,2002-05-15,Cauca
25025230,MONTECRISANTO [25025230],Climática Ordinaria,Suspendida,Bolívar,Montecristo,"(8.3, -74.48333333)",100,1974-08-15,2004-11-15,Cauca
25020450,MONTECRISANTO [25020440],Pluviométrica,Suspendida,Bolívar,Montecristo,"(8.3, -74.43333333)",80,1966-07-15,1974-10-15,Cauca
48017010,LETICIA [48017010],Limnigráfica,Activa,Amazonas,Leticia,"(-4.22252778, -69.94272222)",120,1986-05-15,,Amazonas
25020800,BUENAVISTA [25020800],Pluviométrica,Activa,Bolívar,Achí,"(8.57305556, -74.52972222)",10,1974-04-14 19:00,,0
24035380,NEVADO DEL COCUY - AUT [24035380],Climática Principal,Activa,Boyacá,Guicán,"(6.50911111, -72.31416667)",4676,2005-11-18 19:00,,0
24037001,"LA PLAYA, CARDENILLO [24037001]",Limnigráfica,Activa,Boyacá,Guicán,"(6.49955556, -72.37613889)",3742,2013-10-23 19:00,,Rio Cardenillo
21057030,PUENTE RICAURTE - AUT [21057030],Limnigráfica,Activa,Cauca,Páez (Belalcázar),"(2.52291667, -75.96158333)",1140,1971-06-15,,Paez
21055070,INZA - AUT [21055070],Climática Principal,Activa,Cauca,Inzá,"(2.54819444, -76.06394444)",1800,2005-11-11,,Paez
53045040,AEROPUERTO GUAPI - AUT [53045040],Climática Principal,Activa,Cauca,Guapi,"(2.57441667, -77.89475)",42,2004-03-01,,Paez
21087080,HACIENDA VENECIA - AUT [21087080],Limnigráfica,Activa,Huila,Yaguará,"(2.64380556, -75.54430556)",575,1983-06-15,,Yaguara
21115180,HACIENDA MANILA - AUT [21115180],Agrometeorológica,Activa,Huila,Baraya,"(3.13305556, -75.08152778)",600,2005-06-15,,Yaguara
26075120,LA DIANA - AUT [26075120],Climática Principal,Activa,Valle del Cauca,Florida,"(3.31405556, -76.18569444)",1615,2005-06-26,,Yaguara
26055100,FARALLONES - AUT [26055100],Climática Principal,Activa,Valle del Cauca,Cali,"(3.41605556, -76.6515)",227,2005-06-28,,Yaguara
26055110,LA INDEPENDENCIA - AUT [26055110],Agrometeorológica,Activa,Valle del Cauca,Jamundí,"(3.18536111, -76.56930556)",14,2005-06-27 19:00,,0
26135320,NEVADO SANTA ISABEL  - AUT [26135320],Climática Principal,Activa,Caldas,Villamaria,"(4.80261111, -75.38047222)",4757,2005-10-16 19:00,,0
26055120,UNIVERSIDAD DEL VALLE  - AUT [26055120],Climática Principal,Activa,Valle del Cauca,Cali,"(3.378, -76.53388889)",996,2006-11-25 19:00,,0
26085160,SILOE - AUT [26085160],Climática Principal,Activa,Valle del Cauca,Cali,"(3.4255, -76.56061111)",1238,2005-06-28,,Yaguara
54077210,JUANCHACO - AUT [54077210],Mareográfica,Activa,Valle del Cauca,Buenaventura,"(3.92514722, -77.34900556)",18,2005-06-23,,Oceano Pacifico
21185090,NATAIMA - AUT [21185090],Agrometeorológica,Activa,Tolima,Espinal,"(4.18813889, -74.96047222)",393,2005-10-16,,Cuinde
21195170,PAQUILO - AUT [21195170],Climática Principal,Activa,Cundinamarca,Cabrera (Cundinamarca),"(3.99361111, -74.39805556)",2957,2005-07-23,,Cuinde
21167090,HACIENDA EL RUBY - AUT [21167090],Limnigráfica,Activa,Tolima,Cunday,"(4.01105556, -74.71902778)",450,1991-08-15,,Cunday
22075050,PARAMO DE YERBABUENA  - AUT [22075050],Climática Principal,Activa,Tolima,Roncesvalles,"(4.07580556, -75.70083333)",3394,2007-09-29 19:00,,0
35017020,PUENTE LLERAS - AUT [35017020],Limnigráfica,Activa,Meta,Puerto López,"(4.10301944, -72.93638333)",177,1972-03-15,,Meta
21167080,LA MORA - AUT [21167080],Limnigráfica,Activa,Tolima,Prado,"(3.72519444, -74.82644444)",464,1990-10-15,,Negro
26095320,EL VINCULO - AUT [26095320],Agrometeorológica,Activa,Valle del Cauca,Buga,"(3.83480556, -76.30000556)",98,2005-06-24,,Negro
21137010,PURIFICACION - AUT [21137010],Limnigráfica,Activa,Tolima,Purificación,"(3.84952778, -74.93577778)",306,1959-11-15,,Magdalena
21137050,RIO ANGOSTURA  - AUT [21137050],Limnigráfica,Activa,Tolima,Natagaima,"(3.44319444, -75.11880556)",345,1975-01-14 19:00,,Magdalena
26085170,BASE AEREA MARCO FIDEL SUAREZ  - AUT [26085170],Climática Principal,Activa,Valle del Cauca,Cali,"(3.4545, -76.49972222)",975,2006-11-22 19:00,,0
26105240,EL PLACER - AUT [26105240],Climática Principal,Activa,Valle del Cauca,Buga,"(3.87911111, -76.10055556)",22,2005-06-30,,Magdalena
21215190,CAJAMARCA - AUT [21215190],Climática Principal,Activa,Tolima,Cajamarca,"(4.43566667, -75.50036111)",2530,2005-12-10,,Saldana
21217180,MONTEZUMA [21217180],Limnigráfica,Activa,Tolima,Ibagué,"(4.48205556, -75.28605556)",1450,1973-12-15,,Combeima
23125170,SAN CAYETANO - AUT [23125170],Climática Principal,Activa,Cundinamarca,San Cayetano (Cundinamarca),"(5.33333333, -74.01666667)",2807,2004-12-01,,0
21195190,PASCA - AUT [21195190],Agrometeorológica,Activa,Cundinamarca,Pasca,"(4.31011111, -74.31175)",2256,2005-08-26,,Guatiquia
21206920,VILLA TERESA - AUT [21206920],Climática Principal,Activa,Bogotá,"Bogota, D.C","(4.35, -74.15)",3624,2005-07-19,,Guatiquia
21237010,NARINO - AUT [21237010],Limnigráfica,Activa,Cundinamarca,Nariño (Cundinamarca),"(4.38777778, -74.838375)",277,1977-08-15,,Magdalena
31095030,PUERTO INIRIDA - AUT [31095030],Agrometeorológica,Activa,Guainía,Inírida,"(3.87441667, -67.91905556)",100,2003-03-26 19:00,,0
21195160,SUBIA - AUT [21195160],Climática Principal,Suspendida,Cundinamarca,Silvania,"(4.47661111, -74.38388889)",275,2004-09-27 19:00,2019-05-03 9:58,0
22057010,PIEDRAS DE COBRE  - AUT [22057010],Limnigráfica,Activa,Tolima,Saldaña,"(3.90838889, -75.10327778)",3452,1959-09-14 19:00,,Saldana
53119010,BUENAVENTURA IDEAM  - AUT [53119010],Mareográfica,Activa,Valle del Cauca,Buenaventura,"(3.890175, -77.06190833)",40,1941-05-14 19:00,,Pacifico
21235030,UNIVERSIDAD DE CUNDINAMARCA - AUT [21235030],Climática Principal,Activa,Cundinamarca,Girardot,"(4.30533333, -74.80811111)",309,2004-09-29 19:00,,0
21215160,CERROS NOROCCIDENTALES  - AUT [21215160],Climática Principal,Activa,Tolima,Ibagué,"(4.47036111, -75.24386111)",1946,2005-10-17 19:00,,0
21215170,LA MARTINICA - AUT [21215170],Climática Principal,Suspendida,Tolima,Ibagué,"(4.402, -75.22905556)",1780,2005-12-10,2014-08-28,Magdalena
26127010,EL ALAMBRADO [26127010],Limnigráfica,Activa,Valle del Cauca,Caicedonia,"(4.41025, -75.87538889)",151,1953-01-15,,La Vieja
26105250,ZARAGOZA - AUT [26105250],Agrometeorológica,Activa,Valle del Cauca,Cartago,"(4.68977778, -75.92519444)",943,2005-06-30,,La Vieja
26127040,CARTAGO [26127040],Limnigráfica,Activa,RIsaralda,Pereira,"(4.75761111, -75.89925)",937,1945-01-15,,La Vieja
21255160,HACIENDA PAJONALES [21255160],Agrometeorológica,Activa,Tolima,Ambalema,"(4.76072222, -74.83425)",277,2005-10-18,,La Vieja
26135300,PNN QUIMBAYA - AUT [26135300],Agrometeorológica,Activa,RIsaralda,Pereira,"(4.76191667, -75.74491667)",1881,2004-07-14,,La Vieja
26115090,LAS BRISAS - AUT [26115090],Climática Principal,Activa,Valle del Cauca,Ansermanuevo,"(4.77558333, -76.14427778)",1971,2005-06-30,,La Vieja
21206990,TIBAITATA - AUT [21206990],Agrometeorológica,Activa,Cundinamarca,Mosquera (Cundinamarca),"(4.69141667, -74.209)",2543,2004-10-27,,Meta
26137220,EL RETEN - AUT [26137220],Limnigráfica,Activa,RIsaralda,Santa Rosa De Cabal,"(4.72819444, -75.60344444)",188,1993-11-15,,Otun
26125300,CALARCA - AUT [26125300],Climática Principal,Activa,Quindío,Calarcá,"(4.52830556, -75.59638889)",2255,2004-10-04,,Otun
35035130,PARAMO CHINGAZA  - AUT [35035130],Climática Principal,Activa,Cundinamarca,Guasca,"(4.71366667, -73.80325)",3863,2004-11-23 19:00,,0
21215180,BATALLON ROOKE  - AUT [21215180],Climática Principal,Activa,Tolima,Ibagué,"(4.41838889, -75.24866667)",1323,2005-12-09 19:00,,0
21206980,SANTA CRUZ DE SIECHA  - AUT [21206980],Agrometeorológica,Activa,Cundinamarca,Guasca,"(4.78427778, -73.87080556)",3100,2005-11-07 19:00,,0
21206940,CIUDAD BOLIVAR [21206940],Climática Principal,Suspendida,Bogotá,"Bogota, D.C","(4.57686111, -74.17677778)",2687,2005-05-19,2018-08-24 10:27,0
35025080,PNN CHINGAZA - AUT [35025080],Climática Principal,Activa,Cundinamarca,La Calera,"(4.661, -73.82733333)",3205,2007-12-06,,Otun
26155280,NEV SANTA ISABEL [26155280],Climática Principal,Activa,Caldas,Villamaria,"(4.81758333, -75.37405556)",4685,2010-04-23,,Lagunilla
35085070,SANTA MARIA - AUT [35085070],Climática Principal,Activa,Boyacá,Santa María (Boyacá),"(4.84125, -73.25669444)",1300,2005-03-10,,Lagunilla
26135310,SANTA ROSA - AUT [26135310],Climática Principal,Suspendida,RIsaralda,Santa Rosa De Cabal,"(4.84686111, -75.63563889)",1898,2005-10-23,2016-01-06,Lagunilla
26155240,PNN NEVADOS - AUT [26155240],Climática Principal,Activa,Caldas,Villamaria,"(4.85944444, -75.38241667)",3641,2007-08-24,,Lagunilla
21255170,MURILLO - AUT [21255170],Climática Principal,Activa,Tolima,Murillo,"(4.87055556, -75.17327778)",323,2005-10-21,,Lagunilla
26177030,LA VIRGINIA - AUT [26177030],Limnigráfica,Activa,RIsaralda,La Virginia,"(4.8925, -75.88269444)",922,1946-10-15,,Cauca
35225030,MODULOS - AUT [35225030],Climática Ordinaria,Activa,Casanare,Orocué,"(4.91047222, -71.43305556)",130,2016-12-15,,0
26135290,MARSELLA - AUT [26135290],Agrometeorológica,Activa,RIsaralda,Marsella,"(4.92958333, -75.73838889)",1659,2005-06-19,,Cauca
26125290,ARMENIA - AUT [26125290],Climática Principal,En Mantenimiento,Quindío,Armenia (Quindío),"(4.53158333, -75.69069444)",1485,2004-09-28 19:00,,0
21206960,IDEAM BOGOTA  - AUT [21206960],Climática Principal,Activa,Bogotá,"Bogota, D.C","(4.6, -74.06666667)",2646,2005-04-10 19:00,,0
21205012,UNIVERSIDAD NACIONAL  - AUT [21205012],Climática Principal,Activa,Bogotá,"Bogota, D.C","(4.63808333, -74.08908333)",2556,2004-08-18 19:00,,0
21209920,SANTA ROSITA - AUT [21209920],Limnigráfica,Activa,Cundinamarca,Suesca,"(5.19225, -73.77905556)",2618,2005-05-19,,Bogota
24015110,LA BOYERA - AUT [24015110],Climática Ordinaria,Activa,Cundinamarca,Ubaté,"(5.30380556, -73.85175)",2610,1960-03-15,,Bogota
35215020,AEROPUERTO YOPAL - AUT [35215020],Climática Principal,Activa,Casanare,Yopal,"(5.32044444, -72.3875)",325,2005-11-17,,Bogota
35075080,PARAMO RABANAL - AUT [35075080],Climática Principal,Activa,Boyacá,Ventaquemada,"(5.39238889, -73.56277778)",3398,2005-03-13,,Bogota
35237030,TRINIDAD PAUTO - AUT [35237030],Limnigráfica,Activa,Casanare,Trinidad,"(5.41438889, -71.66836111)",178,2016-12-15,,Bogota
23017040,ESPERANZA LA [23017040],Limnigráfica,Activa,Tolima,Mariquita,"(5.20616667, -74.91372222)",550,1988-09-15,,Guali
26145090,SANTA EMILIA - AUT [26145090],Climática Principal,Activa,RIsaralda,Belén De Umbría,"(5.20747222, -75.90294444)",1748,2005-10-21,,Guali
35075070,CHINAVITA - AUT [35075070],Agrometeorológica,Activa,Boyacá,Chinavita,"(5.21925, -73.35038889)",212,2005-03-06,,Guali
54017040,TADO - AUT [54017040],Limnigráfica,Activa,Chocó,Tadó,"(5.26511111, -76.56275)",95,1973-08-15,,San Juan
35085060,ZETAQUIRA - AUT [35085060],Climática Principal,Activa,Boyacá,Zetaquirá,"(5.29494444, -73.16994444)",1436,2004-12-12,,San Juan
23065180,VILLETA - AUT [23065180],Climática Principal,Activa,Cundinamarca,Villeta,"(5.01686111, -74.47097222)",878,2004-12-10,,San Juan
26155220,VILLAMARIA - AUT [26155220],Climática Principal,Activa,Caldas,Villamaria,"(5.04866667, -75.51388889)",1906,2004-06-14,,San Juan
26155210,TORRE 4 - AUT [26155210],Climática Principal,Suspendida,Caldas,Manizales,"(5.06077778, -75.35611111)",3787,2004-07-14,2010-09-29,San Juan
26155230,EMAS - AUT [26155230],Climática Principal,Activa,Caldas,Manizales,"(5.08525, -75.50713889)",2211,2004-06-10,,San Juan
21206790,HACIENDA SANTA ANA - AUT [21206790],Climática Principal,Activa,Cundinamarca,Nemocón,"(5.0905, -73.88125)",2572,2004-06-10,,San Juan
35085080,LA CAPILLA - AUT [35085080],Climática Principal,Activa,Boyacá,La Capilla,"(5.09919444, -73.436)",1917,2005-03-08,,San Juan
26145080,PARAMO TATAMA [26145080],Climática Principal,Suspendida,RIsaralda,Santuario (Risaralda),"(5.12386111, -76.061)",3814,2005-12-14,2010-09-29,San Juan
23065190,QUEBRADA NEGRA - AUT [23065190],Climática Principal,Activa,Cundinamarca,Quebradanegra,"(5.13761111, -74.48125)",1107,2005-10-06,,Negro
23035030,BASE PALANQUERO  - AUT [23035030],Climática Principal,Activa,Cundinamarca,Puerto Salgar,"(5.49286111, -74.658)",170,2005-11-02 19:00,,0
35235040,TRINIDAD - AUT [35235040],Climática Ordinaria,Activa,Casanare,Trinidad,"(5.41902778, -71.66616667)",265,2016-12-15,,Atrato
35217030,PUENTE LA CABANA [35217030],Limnigráfica,Activa,Casanare,Yopal,"(5.43794444, -72.45522222)",497,1979-12-15,,Cravo Sur
23037010,PUERTO SALGAR - AUT [23037010],Limnigráfica,Activa,Cundinamarca,Puerto Salgar,"(5.46966667, -74.66216667)",186,1936-01-15,,Magdalena
35160010,POTRERITO [35160010],Pluviométrica,Activa,Boyacá,Aquitania,"(5.47758333, -72.94861111)",347,2016-12-31,,Magdalena
55015010,PIE DE PATO - AUT [55015010],Climática Principal,Activa,Chocó,Alto Baudó (Pie De Pato),"(5.52108333, -76.97316667)",40,2006-03-12,,Atrato
23125160,SAN PABLO DE BORBUR  - AUT [23125160],Climática Principal,Activa,Boyacá,San Pablo De Borbur,"(5.64702778, -74.07130556)",742,2004-12-13 19:00,,0
23067060,TOBIA  - AUT [23067060],Limnigráfica,Activa,Cundinamarca,Nimaima,"(5.12530556, -74.44705556)",620,1986-12-14 19:00,,Negro
11027070,BORAUDO - AUT [11027070],Limnigráfica,Activa,Chocó,Lloró,"(5.51461111, -76.57569444)",78,2005-04-14 19:00,,Atrato
35195060,TOQUILLA - AUT [35195060],Climática Ordinaria,Activa,Boyacá,Aquitania,"(5.52361111, -72.79097222)",2950,2016-12-15,,Atrato
35217060,PLAYON EL [35217060],Limnigráfica,Activa,Casanare,Nunchía,"(5.5405, -72.23172222)",271,2016-12-15,,Tocaria
35095120,AQUITANIA - AUT [35095120],Climática Principal,Activa,Boyacá,Aquitania,"(5.55663889, -72.88175)",321,2004-12-06,,Tocaria
35165000,EL TUNEL [35165000],Climática Ordinaria,Activa,Boyacá,Cuítiva,"(5.57497222, -72.941)",30,2016-12-31,,Tocaria
35167010,HATO LAGUNA - AUT [35167010],Limnigráfica,Activa,Boyacá,Aquitania,"(5.58444444, -72.90008333)",3020,2016-12-31,,Las Cintas
35160020,LLANO ALARCON [35160020],Pluviométrica,Activa,Boyacá,Cuítiva,"(5.59972222, -72.91347222)",339,2016-12-31,,Quito
35160000,LAS CINTAS [35160000],Pluviométrica,Activa,Boyacá,Sogamoso,"(5.61427778, -72.86747222)",3400,2016-12-31,,Quito
24035360,SOCHA - AUT [24035360],Climática Principal,Activa,Boyacá,Socha,"(5.98541667, -72.99702778)",2503,2004-12-10,,Cauca
35215030,Pisba - Aut [35215030],Climática Ordinaria,Activa,Boyacá,Pisva,"(5.72055556, -72.48847222)",1482,2016-12-15,,Cauca
23057140,SAN MIGUEL - AUT [23057140],Limnigráfica,Activa,Antioquia,Sonsón,"(5.73102778, -74.72583333)",176,1974-08-15,,La Miel
26187040,QUITASUENO  - AUT [26187040],Limnigráfica,Activa,Caldas,Aguadas,"(5.72113889, -75.55258333)",560,2014-03-09 19:00,,Arma
26185050,SANTA BARBARA - AUT [26185050],Climática Principal,Activa,Antioquia,Santa Bárbara (Antioquia),"(5.85958333, -75.55627778)",1680,2004-11-29 19:00,,0
24035430,TUNGUAVITA - AUT [24035430],Agrometeorológica,Activa,Boyacá,Paipa,"(5.74591667, -73.11636111)",2470,2004-12-15,,La Miel
24035410,SOGAMOSO - AUT [24035410],Meteorológica Especial,Activa,Boyacá,Sogamoso,"(5.75333333, -72.91115278)",2495,2007-12-06,,La Miel
26185030,JERICO - AUT [26185030],Climática Principal,Suspendida,Antioquia,Jericó (Antioquia),"(5.79916667, -75.78952778)",2313,2004-11-28,2016-01-06,La Miel
36015020,EL DIAMANTE - AUT [36015020],Climática Principal,Activa,Casanare,Paz De Ariporo,"(5.81619444, -71.41983333)",160,2005-11-19,,La Miel
24025090,MOGOTES - AUT [24025090],Agrometeorológica,Activa,Santander,Mogotes,"(6.47, -72.96888889)",1673,2004-10-25,,La Miel
26207080,BOLOMBOLO [26207080],Limnigráfica,Activa,Antioquia,Venecia (Antioquia),"(5.97, -75.84)",1750,1971-10-15,,Cauca
23097030,PUERTO BERRIO - AUT [23097030],Limnigráfica,Activa,Antioquia,Puerto Berrío,"(6.48513889, -74.40116667)",111,1936-01-15,,Magdalena
24035370,EL ESPINO - AUT [24035370],Climática Principal,Activa,Boyacá,El Espino,"(6.50672222, -72.45266667)",3510,2005-11-19,,Magdalena
23127020,PUERTO ARAUJO - AUT [23127020],Limnigráfica,Activa,Santander,Cimitarra,"(6.52555556, -74.08583333)",92,1965-10-15,,Carare
27015300,VILLANUEVA VILLAHERMOSA [27015300],Climática Principal,Suspendida,Antioquia,Medellín,"(6.25327778, -75.55)",1591,2005-09-08,2016-01-06,Carare
