"date","age","sport","participants","fiscal_year","month_order","month"
"2015-12-01T00:00:00.000","Youth","Golf","83","2016","6","December"
"2016-01-01T00:00:00.000","Youth","Golf","41","2016","7","January"
"2016-02-01T00:00:00.000","Youth","Golf","46","2016","8","February"
"2016-02-01T00:00:00.000","Youth","Swim","2313","2016","8","February"
"2016-03-01T00:00:00.000","Youth","Golf","168","2016","9","March"
"2016-03-01T00:00:00.000","Youth","Swim","2847","2016","9","March"
"2016-04-01T00:00:00.000","Youth","Golf","205","2016","10","April"
"2016-04-01T00:00:00.000","Youth","Swim","2979","2016","10","April"
"2016-05-01T00:00:00.000","Youth","Golf","344","2016","11","May"
"2016-05-01T00:00:00.000","Youth","Swim","2717","2016","11","May"
"2016-06-01T00:00:00.000","Youth","Golf","460","2016","12","June"
"2016-06-01T00:00:00.000","Youth","Swim","22625","2016","12","June"
"2016-07-01T00:00:00.000","Adult","Kickball","1836","2017","1","July"
"2016-07-01T00:00:00.000","Adult","Softball","2844","2017","1","July"
"2016-07-01T00:00:00.000","Youth","Basketball","823","2017","1","July"
"2016-07-01T00:00:00.000","Youth","Baseball/Softball","990","2017","1","July"
"2016-07-01T00:00:00.000","Youth","Golf","995","2017","1","July"
"2016-07-01T00:00:00.000","Youth","Swim","24860","2017","1","July"
"2016-07-01T00:00:00.000","Youth","Tennis","1320","2017","1","July"
"2016-08-01T00:00:00.000","Adult","Soccer","220","2017","2","August"
"2016-08-01T00:00:00.000","Adult","Softball","1908","2017","2","August"
"2016-08-01T00:00:00.000","Youth","Baseball/Softball","480","2017","2","August"
"2016-08-01T00:00:00.000","Youth","Golf","484","2017","2","August"
"2016-08-01T00:00:00.000","Youth","Soccer","90","2017","2","August"
"2016-08-01T00:00:00.000","Youth","Swim","3241","2017","2","August"
"2016-09-01T00:00:00.000","Adult","Kickball","3744","2017","3","September"
"2016-09-01T00:00:00.000","Adult","Soccer","2112","2017","3","September"
"2016-09-01T00:00:00.000","Adult","Softball","1296","2017","3","September"
"2016-09-01T00:00:00.000","Youth","Flag Football","216","2017","3","September"
"2016-09-01T00:00:00.000","Youth","Golf","491","2017","3","September"
"2016-09-01T00:00:00.000","Youth","Soccer","828","2017","3","September"
"2016-09-01T00:00:00.000","Youth","Swim","3332","2017","3","September"
"2016-10-01T00:00:00.000","Adult","Kickball","3744","2017","4","October"
"2016-10-01T00:00:00.000","Adult","Soccer","1760","2017","4","October"
"2016-10-01T00:00:00.000","Adult","Softball","1692","2017","4","October"
"2016-10-01T00:00:00.000","Youth","Baseball/Softball","870","2017","4","October"
"2016-10-01T00:00:00.000","Youth","Flag Football","864","2017","4","October"
"2016-10-01T00:00:00.000","Youth","Golf","262","2017","4","October"
"2016-10-01T00:00:00.000","Youth","Soccer","720","2017","4","October"
"2016-10-01T00:00:00.000","Youth","Swim","3401","2017","4","October"
"2016-11-01T00:00:00.000","Adult","Kickball","1620","2017","5","November"
"2016-11-01T00:00:00.000","Adult","Soccer","660","2017","5","November"
"2016-11-01T00:00:00.000","Adult","Softball","1008","2017","5","November"
"2016-11-01T00:00:00.000","Youth","Golf","130","2017","5","November"
"2016-11-01T00:00:00.000","Youth","Soccer","396","2017","5","November"
"2016-11-01T00:00:00.000","Youth","Swim","2270","2017","5","November"
"2016-12-01T00:00:00.000","Adult","Basketball","120","2017","6","December"
"2016-12-01T00:00:00.000","Youth","Basketball","1776","2017","6","December"
"2016-12-01T00:00:00.000","Youth","Golf","18","2017","6","December"
"2016-12-01T00:00:00.000","Youth","Swim","1164","2017","6","December"
"2017-01-01T00:00:00.000","Adult","Basketball","120","2017","7","January"
"2017-01-01T00:00:00.000","Youth","Basketball","2832","2017","7","January"
"2017-01-01T00:00:00.000","Youth","Golf","36","2017","7","January"
"2017-01-01T00:00:00.000","Youth","Swim","1242","2017","7","January"
"2017-01-01T00:00:00.000","Youth","Tennis Memphis","831","2017","7","January"
"2017-02-01T00:00:00.000","Adult","Basketball","200","2017","8","February"
"2017-02-01T00:00:00.000","Youth","Basketball","3816","2017","8","February"
"2017-02-01T00:00:00.000","Youth","Golf","119","2017","8","February"
"2017-02-01T00:00:00.000","Youth","Swim","1167","2017","8","February"
"2017-02-01T00:00:00.000","Youth","Tennis Memphis","938","2017","8","February"
"2017-03-01T00:00:00.000","Adult","Basketball","240","2017","9","March"
"2017-03-01T00:00:00.000","Adult","Soccer","440","2017","9","March"
"2017-03-01T00:00:00.000","Youth","Baseball/Softball","2130","2017","9","March"
"2017-03-01T00:00:00.000","Youth","Basketball","1464","2017","9","March"
"2017-03-01T00:00:00.000","Youth","Golf","137","2017","9","March"
"2017-03-01T00:00:00.000","Youth","Swim","1313","2017","9","March"
"2017-03-01T00:00:00.000","Youth","Tennis Memphis","1036","2017","9","March"
"2017-04-01T00:00:00.000","Adult","Baseball","240","2017","10","April"
"2017-04-01T00:00:00.000","Adult","Soccer","2068","2017","10","April"
"2017-04-01T00:00:00.000","Adult","Softball/Kickball","5550","2017","10","April"
"2017-04-01T00:00:00.000","Youth","Baseball/Softball","4590","2017","10","April"
"2017-04-01T00:00:00.000","Youth","Golf","321","2017","10","April"
"2017-04-01T00:00:00.000","Youth","Soccer","1656","2017","10","April"
"2017-04-01T00:00:00.000","Youth","Swim","1992","2017","10","April"
"2017-04-01T00:00:00.000","Youth","Tennis Memphis","989","2017","10","April"
"2017-05-01T00:00:00.000","Adult","Baseball","240","2017","11","May"
"2017-05-01T00:00:00.000","Adult","Soccer","1100","2017","11","May"
"2017-05-01T00:00:00.000","Adult","Softball/Kickball","7596","2017","11","May"
"2017-05-01T00:00:00.000","Youth","Baseball/Softball","1500","2017","11","May"
"2017-05-01T00:00:00.000","Youth","Basketball","216","2017","11","May"
"2017-05-01T00:00:00.000","Youth","Golf","598","2017","11","May"
"2017-05-01T00:00:00.000","Youth","Soccer","738","2017","11","May"
"2017-05-01T00:00:00.000","Youth","Swim","3579","2017","11","May"
"2017-05-01T00:00:00.000","Youth","Tennis Memphis","1324","2017","11","May"
"2017-06-01T00:00:00.000","Adult","Baseball","360","2017","12","June"
"2017-06-01T00:00:00.000","Adult","Soccer","1188","2017","12","June"
"2017-06-01T00:00:00.000","Adult","Softball/Kickball","7884","2017","12","June"
"2017-06-01T00:00:00.000","Youth","Baseball/Softball","1560","2017","12","June"
"2017-06-01T00:00:00.000","Youth","Basketball","3024","2017","12","June"
"2017-06-01T00:00:00.000","Youth","Golf","552","2017","12","June"
"2017-06-01T00:00:00.000","Youth","Soccer","288","2017","12","June"
"2017-06-01T00:00:00.000","Youth","Swim","18300","2017","12","June"
"2017-06-01T00:00:00.000","Youth","Tennis Memphis","1841","2017","12","June"
"2017-07-01T00:00:00.000","Adult","Soccer","308","2018","1","July"
"2017-07-01T00:00:00.000","Adult","Softball/Kickball","4536","2018","1","July"
"2017-07-01T00:00:00.000","Youth","Basketball","790","2018","1","July"
"2017-07-01T00:00:00.000","Youth","Baseball/Softball","1140","2018","1","July"
"2017-07-01T00:00:00.000","Youth","Golf","1130","2018","1","July"
"2017-07-01T00:00:00.000","Youth","Swim","14876","2018","1","July"
"2017-07-01T00:00:00.000","Youth","Tennis Clinics","690","2018","1","July"
"2017-07-01T00:00:00.000","Youth","Tennis Memphis","2110","2018","1","July"
"2017-08-01T00:00:00.000","Adult","Soccer","88","2018","2","August"
"2017-08-01T00:00:00.000","Adult","Softball/Kickball","972","2018","2","August"
"2017-08-01T00:00:00.000","Youth","Golf","733","2018","2","August"
"2017-08-01T00:00:00.000","Youth","Soccer","234","2018","2","August"
"2017-08-01T00:00:00.000","Youth","Swim","1822","2018","2","August"
"2017-08-01T00:00:00.000","Youth","Tennis Memphis","1602","2018","2","August"
"2017-09-01T00:00:00.000","Adult","Soccer","1672","2018","3","September"
"2017-09-01T00:00:00.000","Adult","Softball/Kickball","4284","2018","3","September"
"2017-09-01T00:00:00.000","Youth","Flag Football","460","2018","3","September"
"2017-09-01T00:00:00.000","Youth","Golf","464","2018","3","September"
"2017-09-01T00:00:00.000","Youth","Soccer","558","2018","3","September"
"2017-09-01T00:00:00.000","Youth","Swim","1706","2018","3","September"
"2017-09-01T00:00:00.000","Youth","Swim Lessons","147","2018","3","September"
"2017-09-01T00:00:00.000","Youth","Tennis Memphis","1956","2018","3","September"
"2017-10-01T00:00:00.000","Adult","Soccer","660","2018","4","October"
"2017-10-01T00:00:00.000","Adult","Softball/Kickball","5868","2018","4","October"
"2017-10-01T00:00:00.000","Youth","Flag Football","720","2018","4","October"
"2017-10-01T00:00:00.000","Youth","Golf","212","2018","4","October"
"2017-10-01T00:00:00.000","Youth","Soccer","360","2018","4","October"
"2017-10-01T00:00:00.000","Youth","Swim","2370","2018","4","October"
"2017-10-01T00:00:00.000","Youth","Tennis Memphis","1928","2018","4","October"
"2017-11-01T00:00:00.000","Adult","Soccer","330","2018","5","November"
"2017-11-01T00:00:00.000","Adult","Softball/Kickball","2592","2018","5","November"
"2017-11-01T00:00:00.000","Youth","Golf","115","2018","5","November"
"2017-11-01T00:00:00.000","Youth","Soccer","180","2018","5","November"
"2017-11-01T00:00:00.000","Youth","Swim","1220","2018","5","November"
"2017-11-01T00:00:00.000","Youth","Tennis Memphis","1639","2018","5","November"
"2017-12-01T00:00:00.000","Youth","Basketball","2448","2018","6","December"
"2017-12-01T00:00:00.000","Youth","Golf","31","2018","6","December"
"2017-12-01T00:00:00.000","Youth","Swim","848","2018","6","December"
"2017-12-01T00:00:00.000","Youth","Tennis Memphis","1251","2018","6","December"
"2018-01-01T00:00:00.000","Youth","Basketball","3696","2018","7","January"
"2018-01-01T00:00:00.000","Youth","Golf","28","2018","7","January"
"2018-01-01T00:00:00.000","Youth","Swim","1279","2018","7","January"
"2018-01-01T00:00:00.000","Youth","Tennis Memphis","1349","2018","7","January"
"2018-02-01T00:00:00.000","Adult","Basketball","240","2018","8","February"
"2018-02-01T00:00:00.000","Youth","Basketball","4368","2018","8","February"
"2018-02-01T00:00:00.000","Youth","Golf","34","2018","8","February"
"2018-02-01T00:00:00.000","Youth","Swim","1000","2018","8","February"
"2018-02-01T00:00:00.000","Youth","Tennis Memphis","1584","2018","8","February"
"2018-03-01T00:00:00.000","Adult","Basketball","240","2018","9","March"
"2018-03-01T00:00:00.000","Adult","Soccer","880","2018","9","March"
"2018-03-01T00:00:00.000","Adult","Softball/Kickball","1656","2018","9","March"
"2018-03-01T00:00:00.000","Youth","Baseball/Kickball","1830","2018","9","March"
"2018-03-01T00:00:00.000","Youth","Basketball","1272","2018","9","March"
"2018-03-01T00:00:00.000","Youth","Golf","111","2018","9","March"
"2018-03-01T00:00:00.000","Youth","Swim","1800","2018","9","March"
"2018-03-01T00:00:00.000","Youth","Tennis Memphis","2164","2018","9","March"
"2018-04-01T00:00:00.000","Adult","Baseball","300","2018","10","April"
"2018-04-01T00:00:00.000","Adult","Basketball","80","2018","10","April"
"2018-04-01T00:00:00.000","Adult","Soccer","924","2018","10","April"
"2018-04-01T00:00:00.000","Adult","Softball/Kickball","4068","2018","10","April"
"2018-04-01T00:00:00.000","Youth","Baseball/Softball","3360","2018","10","April"
"2018-04-01T00:00:00.000","Youth","Golf","622","2018","10","April"
"2018-04-01T00:00:00.000","Youth","Soccer","242","2018","10","April"
"2018-04-01T00:00:00.000","Youth","Swim","1306","2018","10","April"
"2018-04-01T00:00:00.000","Youth","Tennis Memphis","2110","2018","10","April"
"2018-05-01T00:00:00.000","Adult","Baseball","210","2018","11","May"
"2018-05-01T00:00:00.000","Adult","Basketball","40","2018","11","May"
"2018-05-01T00:00:00.000","Adult","Soccer","2860","2018","11","May"
"2018-05-01T00:00:00.000","Adult","Softball/Kickball","6336","2018","11","May"
"2018-05-01T00:00:00.000","Youth","Baseball/Softball","720","2018","11","May"
"2018-05-01T00:00:00.000","Youth","Golf","431","2018","11","May"
"2018-05-01T00:00:00.000","Youth","Soccer","550","2018","11","May"
"2018-05-01T00:00:00.000","Youth","Swim","7211","2018","11","May"
"2018-05-01T00:00:00.000","Youth","Tennis Memphis","1260","2018","11","May"
"2018-06-01T00:00:00.000","Adult","Baseball","450","2018","12","June"
"2018-06-01T00:00:00.000","Adult","Soccer","1760","2018","12","June"
"2018-06-01T00:00:00.000","Adult","Softball/Kickball","8244","2018","12","June"
"2018-06-01T00:00:00.000","Youth","Baseball/Softball","1980","2018","12","June"
"2018-06-01T00:00:00.000","Youth","Basketball","3425","2018","12","June"
"2018-06-01T00:00:00.000","Youth","Golf","665","2018","12","June"
"2018-06-01T00:00:00.000","Youth","Soccer","770","2018","12","June"
"2018-06-01T00:00:00.000","Youth","Swim","17971","2018","12","June"
"2018-06-01T00:00:00.000","Youth","Tennis Memphis","3981","2018","12","June"
"2018-07-01T00:00:00.000","Adult","Baseball","450","2019","1","July"
"2018-07-01T00:00:00.000","Adult","Basketball","80","2019","1","July"
"2018-07-01T00:00:00.000","Adult","Soccer","1364","2019","1","July"
"2018-07-01T00:00:00.000","Adult","Softball/Kickball","5508","2019","1","July"
"2018-07-01T00:00:00.000","Youth","Basketball","1345","2019","1","July"
"2018-07-01T00:00:00.000","Youth","Baseball/Softball","390","2019","1","July"
"2018-07-01T00:00:00.000","Youth","Soccer","748","2019","1","July"
"2018-07-01T00:00:00.000","Youth","Swim","14418","2019","1","July"
"2018-07-01T00:00:00.000","Youth","Tennis Clinics","720","2019","1","July"
"2018-07-01T00:00:00.000","Youth","Tennis Memphis","1747","2019","1","July"
"2018-07-01T00:00:00.000","Youth","Golf","884","2019","1","July"
"2018-08-01T00:00:00.000","Adult","Baseball","450","2019","2","August"
"2018-08-01T00:00:00.000","Adult","Basketball","160","2019","2","August"
"2018-08-01T00:00:00.000","Adult","Soccer","1364","2019","2","August"
"2018-08-01T00:00:00.000","Adult","Softball/Kickball","756","2019","2","August"
"2018-08-01T00:00:00.000","Youth","Soccer","748","2019","2","August"
"2018-08-01T00:00:00.000","Youth","Swim","2483","2019","2","August"
"2018-08-01T00:00:00.000","Youth","Tennis Memphis","1102","2019","2","August"
"2018-08-01T00:00:00.000","Youth","Golf","657","2019","3","September"
"2018-09-01T00:00:00.000","Adult","Softball/Kickball","2412","2019","3","September"
"2018-09-01T00:00:00.000","Adult","Basketball","120","2019","3","September"
"2018-09-01T00:00:00.000","Adult","Baseball","300","2019","3","September"
"2018-09-01T00:00:00.000","Adult","Soccer","2200","2019","3","September"
"2018-09-01T00:00:00.000","Youth","Soccer","660","2019","3","September"
"2018-09-01T00:00:00.000","Youth","Tennis Memphis","1932","2019","3","September"
"2018-09-01T00:00:00.000","Youth","Golf","754","2019","3","September"
"2018-09-01T00:00:00.000","Youth","Swim","1970","2019","3","September"
"2018-10-01T00:00:00.000","Adult","Softball/Kickball","3456","2019","4","October"
"2018-10-01T00:00:00.000","Adult","Basketball","60","2019","4","October"
"2018-10-01T00:00:00.000","Adult","Baseball","60","2019","4","October"
"2018-10-01T00:00:00.000","Adult","Soccer","1958","2019","4","October"
"2018-10-01T00:00:00.000","Youth","Soccer","286","2019","4","October"
"2018-10-01T00:00:00.000","Youth","Baseball/Softball","87","2019","4","October"
"2018-10-01T00:00:00.000","Youth","Tennis Memphis","1932","2019","4","October"
"2018-10-01T00:00:00.000","Youth","Swim","2355","2019","4","October"
"2018-10-01T00:00:00.000","Youth","Golf","331","2019","4","October"
"2018-10-01T00:00:00.000","Youth","Fall Camp","3157","2019","4","October"
"2018-11-01T00:00:00.000","Youth","Golf","22","2019","5","November"
"2018-11-01T00:00:00.000","Youth","Soccer","440","2019","5","November"
"2018-11-01T00:00:00.000","Youth","Baseball/Softball","29","2019","5","November"
"2018-11-01T00:00:00.000","Youth","Tennis Memphis","1755","2019","5","November"
"2018-11-01T00:00:00.000","Adult","Softball/Kickball","3780","2019","5","November"
"2018-11-01T00:00:00.000","Adult","Soccer","748","2019","5","November"
"2018-11-01T00:00:00.000","Youth","Swim","1381","2019","5","November"
"2018-11-01T00:00:00.000","Youth","Basketball","168","2019","5","November"
"2018-12-01T00:00:00.000","Youth","Tennis Memphis","1156","2019","6","December"
"2018-12-01T00:00:00.000","Youth","Basketball","2376","2019","6","December"
"2018-12-01T00:00:00.000","Youth","Golf","57","2019","6","December"
"2018-12-01T00:00:00.000","Youth","Swim","1309","2019","6","December"
"2019-01-01T00:00:00.000","Youth","Tennis Memphis","1420","2019","7","January"
"2019-01-01T00:00:00.000","Youth","Basketball","3480","2019","7","January"
"2019-01-01T00:00:00.000","Youth","Golf","30","2019","7","January"
"2019-01-01T00:00:00.000","Youth","Swim","1569","2019","7","January"
"2019-02-01T00:00:00.000","Youth","Tennis Memphis","1870","2019","8","February"
"2019-02-01T00:00:00.000","Youth","Basketball","3768","2019","8","February"
"2019-02-01T00:00:00.000","Youth","Golf","40","2019","8","February"
"2019-02-01T00:00:00.000","Youth","Swim","1605","2019","8","February"
"2019-03-01T00:00:00.000","Adult","Soccer","1452","2019","9","March"
"2019-03-01T00:00:00.000","Adult","Softball","540","2019","9","March"
"2019-03-01T00:00:00.000","Adult","Kickball","1656","2019","9","March"
"2019-03-01T00:00:00.000","Youth","Tennis Memphis","1993","2019","9","March"
"2019-03-01T00:00:00.000","Youth","Basketball","1272","2019","9","March"
"2019-03-01T00:00:00.000","Youth","Soccer","2354","2019","9","March"
"2019-03-01T00:00:00.000","Youth","Baseball/Softball","3750","2019","9","March"
"2019-03-01T00:00:00.000","Youth","Golf","90","2019","9","March"
"2019-03-01T00:00:00.000","Youth","Swim","1477","2019","9","March"
"2019-04-01T00:00:00.000","Adult","Kickball","2952","2019","10","April"
"2019-04-01T00:00:00.000","Adult","Soccer","2068","2019","10","April"
"2019-04-01T00:00:00.000","Adult","Softball","1548","2019","10","April"
"2019-04-01T00:00:00.000","Youth","Baseball/Softball","4470","2019","10","April"
"2019-04-01T00:00:00.000","Youth","Golf","622","2019","10","April"
"2019-04-01T00:00:00.000","Youth","Soccer","3820","2019","10","April"
"2019-04-01T00:00:00.000","Youth","Swim","2177","2019","10","April"
"2019-04-01T00:00:00.000","Youth","Tennis Memphis","839","2019","10","April"
"2019-05-01T00:00:00.000","Adult","Kickball","2916","2019","11","May"
"2019-05-01T00:00:00.000","Adult","Soccer","1518","2019","11","May"
"2019-05-01T00:00:00.000","Adult","Softball","2412","2019","11","May"
"2019-05-01T00:00:00.000","Youth","Baseball/Softball","1260","2019","11","May"
"2019-05-01T00:00:00.000","Youth","Golf","744","2019","11","May"
"2019-05-01T00:00:00.000","Youth","Soccer","3024","2019","11","May"
"2019-05-01T00:00:00.000","Youth","Swim","7211","2019","11","May"
"2019-05-01T00:00:00.000","Youth","Tennis Memphis","1115","2019","11","May"
"2019-06-01T00:00:00.000","Adult","Kickball","2484","2019","12","June"
"2019-06-01T00:00:00.000","Adult","Soccer","1606","2019","12","June"
"2019-06-01T00:00:00.000","Adult","Softball","2088","2019","12","June"
"2019-06-01T00:00:00.000","Youth","Baseball/Softball","1860","2019","12","June"
"2019-06-01T00:00:00.000","Youth","Basketball","1056","2019","12","June"
"2019-06-01T00:00:00.000","Youth","Golf","747","2019","12","June"
"2019-06-01T00:00:00.000","Youth","Play Your Park","4257","2019","12","June"
"2019-06-01T00:00:00.000","Youth","Soccer","1498","2019","12","June"
"2019-06-01T00:00:00.000","Youth","Summer Camp Athletics","791","2019","12","June"
"2019-06-01T00:00:00.000","Youth","Swim","16252","2019","12","June"
"2019-06-01T00:00:00.000","Youth","Tennis Memphis","4015","2019","12","June"
"2019-07-01T00:00:00.000","Adult","Kickball","1908","2020","1","July"
"2019-07-01T00:00:00.000","Adult","Soccer","660","2020","1","July"
"2019-07-01T00:00:00.000","Adult","Softball","1944","2020","1","July"
"2019-07-01T00:00:00.000","Youth","Baseball/Softball","540","2020","1","July"
"2019-07-01T00:00:00.000","Youth","Golf","1167","2020","1","July"
"2019-07-01T00:00:00.000","Youth","Play Your Park","10861","2020","1","July"
"2019-07-01T00:00:00.000","Youth","Soccer","418","2020","1","July"
"2019-07-01T00:00:00.000","Youth","Summer Camp Athletics","825","2020","1","July"
"2019-07-01T00:00:00.000","Youth","Swim","12718","2020","1","July"
"2019-07-01T00:00:00.000","Youth","Tennis Memphis","1824","2020","1","July"
"2019-08-01T00:00:00.000","Adult","Soccer","220","2020","2","August"
"2019-08-01T00:00:00.000","Adult","Softball","1404","2020","2","August"
"2019-08-01T00:00:00.000","Adult","Baseball","420","2020","2","August"
"2019-08-01T00:00:00.000","Youth","Golf","745","2020","2","August"
"2019-08-01T00:00:00.000","Youth","Play Your Park","124","2020","2","August"
"2019-08-01T00:00:00.000","Youth","Soccer","264","2020","2","August"
"2019-08-01T00:00:00.000","Youth","Swim","2712","2020","2","August"
"2019-08-01T00:00:00.000","Youth","Tennis Memphis","1530","2020","2","August"
"2019-09-01T00:00:00.000","Adult","Soccer","1100","2020","3","September"
"2019-09-01T00:00:00.000","Adult","Kickball","3168","2020","3","September"
"2019-09-01T00:00:00.000","Adult","Softball","1368","2020","3","September"
"2019-09-01T00:00:00.000","Adult","Baseball","150","2020","3","September"
"2019-09-01T00:00:00.000","Youth","Golf","808","2020","3","September"
"2019-09-01T00:00:00.000","Youth","Soccer","154","2020","3","September"
"2019-09-01T00:00:00.000","Youth","Flag Football","360","2020","3","September"
"2019-09-01T00:00:00.000","Youth","Tennis Memphis","2682","2020","3","September"
"2019-09-01T00:00:00.000","Youth","Swim","2217","2020","3","September"
"2019-10-01T00:00:00.000","Adult","Kickball","3168","2020","4","October"
"2019-10-01T00:00:00.000","Adult","Socer","858","2020","4","October"
"2019-10-01T00:00:00.000","Adult","Basketball","140","2020","4","October"
"2019-10-01T00:00:00.000","Adult","Softball","1332","2020","4","October"
"2019-10-01T00:00:00.000","Youth","Golf","420","2020","4","October"
"2019-10-01T00:00:00.000","Youth","Baseball","95","2020","4","October"
"2019-10-01T00:00:00.000","Youth","Soccer","242","2020","4","October"
"2019-10-01T00:00:00.000","Youth","Flag Football","400","2020","4","October"
"2019-10-01T00:00:00.000","Youth","Tennis Memphis","2189","2020","4","October"
"2019-10-01T00:00:00.000","Youth","Swim","2492","2020","4","October"
"2019-10-01T00:00:00.000","Youth","Fall Camp","4640","2020","4","October"
"2019-11-01T00:00:00.000","Adult","Kickball","1565","2020","5","November"
"2019-11-01T00:00:00.000","Adult","Socer","638","2020","5","November"
"2019-11-01T00:00:00.000","Adult","Basketball","420","2020","5","November"
"2019-11-01T00:00:00.000","Adult","Softball","1116","2020","5","November"
"2019-11-01T00:00:00.000","Youth","Golf","50","2020","5","November"
"2019-11-01T00:00:00.000","Youth","Soccer","528","2020","5","November"
"2019-11-01T00:00:00.000","Youth","Tennis Memphis","1269","2020","5","November"
"2019-11-01T00:00:00.000","Youth","Swim","1748","2020","5","November"
"2019-12-01T00:00:00.000","Adult","Basketball","380","2020","6","December"
"2019-12-01T00:00:00.000","Adult","Softball","54","2020","6","December"
"2019-12-01T00:00:00.000","Youth","Golf","86","2020","6","December"
"2019-12-01T00:00:00.000","Youth","Basketball","1848","2020","6","December"
"2019-12-01T00:00:00.000","Youth","Tennis Memphis","1096","2020","6","December"
"2019-12-01T00:00:00.000","Youth","Swim","1127","2020","6","December"
"2020-01-01T00:00:00.000","Adult","Basketball","580","2020","7","January"
"2020-01-01T00:00:00.000","Youth","Golf","64","2020","7","January"
"2020-01-01T00:00:00.000","Youth","Basketball","2860","2020","7","January"
"2020-01-01T00:00:00.000","Youth","Tennis Memphis","1777","2020","7","January"
"2020-01-01T00:00:00.000","Youth","Swim","1623","2020","7","January"
"2020-02-01T00:00:00.000","Adult","Basketball","240","2020","8","February"
"2020-02-01T00:00:00.000","Youth","Golf",,"2020","8","February"
"2020-02-01T00:00:00.000","Youth","Basketball","2838","2020","8","February"
"2020-02-01T00:00:00.000","Youth","Tennis Memphis","1340","2020","8","February"
"2020-02-01T00:00:00.000","Youth","Swim",,"2020","8","February"
"2020-03-01T00:00:00.000","Youth","Basketball","690","2020","9","March"
"2020-03-01T00:00:00.000","Youth","Tennis Memphis","607","2020","9","March"
"2020-04-01T00:00:00.000","Youth","CLOSED","0","2020","10","April"
"2020-05-01T00:00:00.000","Youth","CLOSED","0","2020","11","May"
"2020-06-01T00:00:00.000","Youth","Soccer","1753","2020","12","June"
"2020-07-01T00:00:00.000","Youth","Soccer","2684","2021","1","July"
"2020-08-01T00:00:00.000","Youth","Soccer","2651","2021","2","August"
"2020-09-01T00:00:00.000","Youth","Soccer","2651","2021","3","September"
"2020-10-01T00:00:00.000","Youth","Soccer","2398","2021","4","October"
"2020-11-01T00:00:00.000","Youth","Soccer","2746","2021","5","November"
"2020-12-01T00:00:00.000","Youth",,"0","2021","6","December"
"2021-01-01T00:00:00.000","Youth",,"0","2021","7","January"
"2021-02-01T00:00:00.000","Youth","Soccer","502","2021","8","February"
"2021-03-01T00:00:00.000","Adult","Soccer","1386","2021","9","March"
"2021-03-01T00:00:00.000","Adult","Baseball","216","2021","9","March"
