"timestamp","value","asset_uid","user_segment","access_type","asset_name","asset_type","dataset_link","derived_view"
"2022-02-22T06:00:00.000","1080","gxqm-z6fa","anonymous","API read","COVID-19 in Alberta: Day by day","dataset","https://data.edmonton.ca/d/gxqm-z6fa","False"
"2022-02-22T06:00:00.000","600","tbsn-ir7p","anonymous","API read","COVID-19 Relaunch Status","dataset","https://data.edmonton.ca/d/tbsn-ir7p","False"
"2022-02-22T06:00:00.000","21","w7yp-px4i","anonymous","API read","COVID-19 in Alberta: Vaccination Sites","dataset","https://data.edmonton.ca/d/w7yp-px4i","False"
"2022-02-22T06:00:00.000","295","k4tx-5k8p","anonymous","API read","Traffic Disruptions","dataset","https://data.edmonton.ca/d/k4tx-5k8p","False"
"2022-02-22T06:00:00.000","120","ix8f-s9xp","anonymous","API read","COVID-19 in Alberta: Current cases by local geographic area","dataset","https://data.edmonton.ca/d/ix8f-s9xp","False"
"2022-02-22T06:00:00.000","259","4vt2-8zrq","anonymous","API read","ETS Bus Schedule GTFS Data Feed - Stops","dataset","https://data.edmonton.ca/d/4vt2-8zrq","False"
"2022-02-22T06:00:00.000","1","pxin-eggp","anonymous","primer page view","Mill Creek Bridges - Edmonton Insight Community","dataset","https://data.edmonton.ca/d/pxin-eggp","False"
"2022-02-22T06:00:00.000","1","x2gc-xf9e","anonymous","primer page view","2012 Budget Consultation Survey - City Goals And Outcomes","dataset","https://data.edmonton.ca/d/x2gc-xf9e","False"
"2022-02-22T06:00:00.000","32","4vt2-8zrq","site_member","API read","ETS Bus Schedule GTFS Data Feed - Stops","dataset","https://data.edmonton.ca/d/4vt2-8zrq","False"
"2022-02-22T06:00:00.000","2","qdgm-hex6","anonymous","API read","Most Popular Books by Branch – Edmonton Public Library","dataset","https://data.edmonton.ca/d/qdgm-hex6","False"
"2022-02-22T06:00:00.000","8","d577-xky7","site_member","API read","ETS Bus Schedule GTFS Data Feed - Routes","dataset","https://data.edmonton.ca/d/d577-xky7","False"
"2022-02-22T06:00:00.000","2","x2gc-xf9e","anonymous","grid view","2012 Budget Consultation Survey - City Goals And Outcomes","dataset","https://data.edmonton.ca/d/x2gc-xf9e","False"
"2022-02-22T06:00:00.000","12","k4tx-5k8p","anonymous","download","Traffic Disruptions","dataset","https://data.edmonton.ca/d/k4tx-5k8p","False"
"2022-02-22T06:00:00.000","1","mhbf-f3zb","anonymous","visualization canvas view","Traffic Disruptions Map","map","https://data.edmonton.ca/d/mhbf-f3zb","True"
"2022-02-22T06:00:00.000","2","x2gc-xf9e","anonymous","download","2012 Budget Consultation Survey - City Goals And Outcomes","dataset","https://data.edmonton.ca/d/x2gc-xf9e","False"
"2022-02-22T06:00:00.000","1","72aw-fq6m","anonymous","primer page view","2012 Budget Consultation Survey - Satisfaction With City Services","dataset","https://data.edmonton.ca/d/72aw-fq6m","False"
"2022-02-22T06:00:00.000","4","sthd-gad4","anonymous","API read","2016 Street Construction Projects (Map VIEW)","map","https://data.edmonton.ca/d/sthd-gad4","True"
"2022-02-22T06:00:00.000","4","k29i-u25u","anonymous","API read","Ward 06 - COYS Projects (Map View)","map","https://data.edmonton.ca/d/k29i-u25u","True"
"2022-02-22T06:00:00.000","4","qn6v-4dbh","anonymous","API read","2012 Census - Previous Residence If Less Than One Year (Citywide) - Chart View","chart","https://data.edmonton.ca/d/qn6v-4dbh","True"
"2022-02-22T06:00:00.000","1","y4r5-xpku","anonymous","API read","Ward 04 - COYS Projects","filter","https://data.edmonton.ca/d/y4r5-xpku","True"
"2022-02-22T06:00:00.000","7","m6c2-uhxn","anonymous","API read","Edmonton Arts Council - Public Art (Map)","map","https://data.edmonton.ca/d/m6c2-uhxn","True"
"2022-02-22T06:00:00.000","13","24uj-dj8v","anonymous","API read","General Building Permits","dataset","https://data.edmonton.ca/d/24uj-dj8v","False"
"2022-02-22T06:00:00.000","4","qsmn-3w99","anonymous","API read","Ward 01 - COYS Projects (Map View)","map","https://data.edmonton.ca/d/qsmn-3w99","True"
"2022-02-22T06:00:00.000","6","xgwu-c37w","anonymous","API read","Bylaw Infractions","dataset","https://data.edmonton.ca/d/xgwu-c37w","False"
"2022-02-22T06:00:00.000","6","2ccn-pwtu","anonymous","API read","Development Permits","dataset","https://data.edmonton.ca/d/2ccn-pwtu","False"
"2022-02-22T06:00:00.000","4","7yqh-39tz","anonymous","API read","Edmonton Public Schools 2015-2016 (Map View)","map","https://data.edmonton.ca/d/7yqh-39tz","True"
"2022-02-22T06:00:00.000","4","ickf-52qg","anonymous","API read","Mosquitoes Trap Data - Aedes (Female) Total Trap Count","chart","https://data.edmonton.ca/d/ickf-52qg","True"
"2022-02-22T06:00:00.000","1","83ud-pzgi","anonymous","API read","Ward 12 - COYS Projects (Map View)","map","https://data.edmonton.ca/d/83ud-pzgi","True"
"2022-02-22T06:00:00.000","4","mvbx-i64u","anonymous","API read","Mosquitoes Trap Data - Aedes Female Trap Count by Locations","chart","https://data.edmonton.ca/d/mvbx-i64u","True"
"2022-02-22T06:00:00.000","3","5ex6-4nvf","anonymous","API read","EPark Event Parking Schedule","dataset","https://data.edmonton.ca/d/5ex6-4nvf","False"
"2022-02-22T06:00:00.000","1","n6v5-df88","anonymous","primer page view","ETS Customer Satisfaction Survey Annual Data 2014-2018","dataset","https://data.edmonton.ca/d/n6v5-df88","False"
"2022-02-22T06:00:00.000","1","gypu-jems","anonymous","API read","2013 Edmonton Election - Voter Turn-Out by Voting Station","chart","https://data.edmonton.ca/d/gypu-jems","True"
"2022-02-22T06:00:00.000","4","rm66-tzy5","anonymous","API read","Ward 11 - COYS Projects (Map View)","map","https://data.edmonton.ca/d/rm66-tzy5","True"
"2022-02-22T06:00:00.000","4","c89k-cwcz","anonymous","API read","2012 Census - Dwelling Unit Status (Citywide) - Chart View","chart","https://data.edmonton.ca/d/c89k-cwcz","True"
"2022-02-22T06:00:00.000","1","n6v5-df88","anonymous","download","ETS Customer Satisfaction Survey Annual Data 2014-2018","dataset","https://data.edmonton.ca/d/n6v5-df88","False"
"2022-02-22T06:00:00.000","1","n6v5-df88","anonymous","grid view","ETS Customer Satisfaction Survey Annual Data 2014-2018","dataset","https://data.edmonton.ca/d/n6v5-df88","False"
"2022-02-22T06:00:00.000","1","2kvx-xvgm","anonymous","visualization canvas view","River Valley - Trail Cautions and Closures Map","map","https://data.edmonton.ca/d/2kvx-xvgm","True"
"2022-02-22T06:00:00.000","1","y9sx-n6j7","anonymous","API read","Parking - Edmonton Insight Community","dataset","https://data.edmonton.ca/d/y9sx-n6j7","False"
"2022-02-22T06:00:00.000","25","bsfu-a7sm","anonymous","API read","Arenas","dataset","https://data.edmonton.ca/d/bsfu-a7sm","False"
"2022-02-22T06:00:00.000","1","3t6v-ay56","anonymous","API read","City of Edmonton - Payroll Codes","dataset","https://data.edmonton.ca/d/3t6v-ay56","False"
"2022-02-22T06:00:00.000","1","u7r4-acwa","anonymous","download","Facility/Service Notification History","dataset","https://data.edmonton.ca/d/u7r4-acwa","False"
"2022-02-22T06:00:00.000","3","552h-hjwj","anonymous","API read","Capital Projects","dataset","https://data.edmonton.ca/d/552h-hjwj","False"
"2022-02-22T06:00:00.000","57","dkuv-2zh9","anonymous","API read","ETS Sales Outlet Locations","dataset","https://data.edmonton.ca/d/dkuv-2zh9","False"
"2022-02-22T06:00:00.000","1","f2bf-5wqc","anonymous","API read","Ward 08 - COYS Projects (Map View)","map","https://data.edmonton.ca/d/f2bf-5wqc","True"
"2022-02-22T06:00:00.000","1","r9z6-7mh8","anonymous","download","Media Releases","dataset","https://data.edmonton.ca/d/r9z6-7mh8","False"
"2022-02-22T06:00:00.000","1","24uj-dj8v","anonymous","grid view","General Building Permits","dataset","https://data.edmonton.ca/d/24uj-dj8v","False"
"2022-02-22T06:00:00.000","2","vfpx-jrew","anonymous","API read","Public Notices","dataset","https://data.edmonton.ca/d/vfpx-jrew","False"
