"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS095-2016121511:49:49-01","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T11:49:00.000","79","15","1","6","20","0","19","3"
"DFS095-2016121511:49:49-02","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T11:49:00.000","79","6","2","21","26","0","3","4"
"DFS095-2016121511:49:49-03","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T11:49:00.000","79","6","3","27","32","0","2","0"
"DFS095-2016121511:49:49-04","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T11:49:00.000","79","6","4","33","38","0","7","3"
"DFS095-2016121511:49:49-05","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T11:49:00.000","79","6","5","39","44","0","16","5"
"DFS095-2016121511:49:49-06","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T11:49:00.000","79","6","6","45","50","1","19","14"
"DFS095-2016121511:49:49-07","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T11:49:00.000","79","6","7","51","56","2","12","27"
"DFS095-2016121511:49:49-08","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T11:49:00.000","79","6","8","57","62","2","1","20"
"DFS095-2016121511:49:49-09","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T11:49:00.000","79","6","9","63","68","2","0","3"
"DFS095-2016121511:49:49-10","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T11:49:00.000","79","157","10","69","225","2","0","0"
"DFS095-2016121512:04:49-01","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:04:00.000","76","15","1","6","20","0","10","5"
"DFS095-2016121512:04:49-02","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:04:00.000","76","6","2","21","26","0","4","0"
"DFS095-2016121512:04:49-03","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:04:00.000","76","6","3","27","32","0","5","0"
"DFS095-2016121512:04:49-04","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:04:00.000","76","6","4","33","38","0","11","0"
"DFS095-2016121512:04:49-05","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:04:00.000","76","6","5","39","44","0","23","1"
"DFS095-2016121512:04:49-06","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:04:00.000","76","6","6","45","50","1","18","18"
"DFS095-2016121512:04:49-07","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:04:00.000","76","6","7","51","56","2","3","31"
"DFS095-2016121512:04:49-08","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:04:00.000","76","6","8","57","62","2","2","14"
"DFS095-2016121512:04:49-09","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:04:00.000","76","6","9","63","68","2","0","7"
"DFS095-2016121512:04:49-10","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:04:00.000","76","157","10","69","225","2","0","0"
"DFS095-2016121512:19:49-01","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:19:00.000","77","15","1","6","20","0","15","0"
"DFS095-2016121512:19:49-02","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:19:00.000","77","6","2","21","26","0","2","1"
"DFS095-2016121512:19:49-03","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:19:00.000","77","6","3","27","32","0","13","2"
"DFS095-2016121512:19:49-04","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:19:00.000","77","6","4","33","38","0","10","3"
"DFS095-2016121512:19:49-05","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:19:00.000","77","6","5","39","44","0","13","2"
"DFS095-2016121512:19:49-06","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:19:00.000","77","6","6","45","50","1","19","18"
"DFS095-2016121512:19:49-07","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:19:00.000","77","6","7","51","56","2","5","30"
"DFS095-2016121512:19:49-08","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:19:00.000","77","6","8","57","62","2","0","20"
"DFS095-2016121512:19:49-09","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:19:00.000","77","6","9","63","68","2","0","1"
"DFS095-2016121512:19:49-10","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:19:00.000","77","157","10","69","225","2","0","0"
"DFS095-2016121512:34:49-01","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:34:00.000","80","15","1","6","20","0","11","0"
"DFS095-2016121512:34:49-02","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:34:00.000","80","6","2","21","26","0","3","0"
"DFS095-2016121512:34:49-03","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:34:00.000","80","6","3","27","32","0","12","2"
"DFS095-2016121512:34:49-04","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:34:00.000","80","6","4","33","38","0","3","0"
"DFS095-2016121512:34:49-05","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:34:00.000","80","6","5","39","44","0","17","5"
"DFS095-2016121512:34:49-06","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:34:00.000","80","6","6","45","50","1","31","20"
"DFS095-2016121512:34:49-07","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:34:00.000","80","6","7","51","56","2","3","29"
"DFS095-2016121512:34:49-08","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:34:00.000","80","6","8","57","62","2","0","18"
"DFS095-2016121512:34:49-09","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:34:00.000","80","6","9","63","68","2","0","5"
"DFS095-2016121512:34:49-10","DFS095","Jasper Av @ 90 St","EB","50","KPH","15","75","2016-12-15T12:34:00.000","80","157","10","69","225","2","0","1"
