"facilityid","facilityname","activity","bookingdate","day","_0500","_0515","_0530","_0545","_0600","_0615","_0630","_0645","_0700","_0715","_0730","_0745","_0800","_0815","_0830","_0845","_0900","_0915","_0930","_0945","_1000","_1015","_1030","_1045","_1100","_1115","_1130","_1145","_1200","_1215","_1230","_1245","_1300","_1315","_1330","_1345","_1400","_1415","_1430","_1445","_1500","_1515","_1530","_1545","_1600","_1615","_1630","_1645","_1700","_1715","_1730","_1745","_1800","_1815","_1830","_1845","_1900","_1915","_1930","_1945","_2000","_2015","_2030","_2045","_2100","_2115","_2130","_2145","_2200","_2215","_2230","_2245","_2300","_2315","_2330","_2345"
"4358","Fred Broadstock Outdoor Swimming Pool","25 m dedicated lanes for swimming laps","2022-08-29T00:00:00.000","Mon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Mill Woods Rec Centre","25 m dedicated lanes for swimming laps","2022-08-29T00:00:00.000","Mon","0","0","5","5","5","5","5","5","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","0","0","0","0","0","0","0","0"
"6","Mill Woods Rec Centre","25 m dedicated lanes for swimming laps","2022-08-30T00:00:00.000","Tue","0","0","5","5","5","5","5","5","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","0","0","0","0","0","0","0","0"
"6","Mill Woods Rec Centre","25 m dedicated lanes for swimming laps","2022-08-31T00:00:00.000","Wed","0","0","5","5","5","5","5","5","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","0","0","0","0","0","0","0","0"
"6","Mill Woods Rec Centre","25 m dedicated lanes for swimming laps","2022-09-01T00:00:00.000","Thu","0","0","5","5","5","5","5","5","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","0","0","0","0","0","0","0","0"
"6","Mill Woods Rec Centre","25 m dedicated lanes for swimming laps","2022-09-02T00:00:00.000","Fri","0","0","5","5","5","5","5","5","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Mill Woods Rec Centre","25 m dedicated lanes for swimming laps","2022-09-03T00:00:00.000","Sat","0","0","0","0","0","0","0","0","5","5","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
