"received_date","animal_type","source","primary_breed","colour","age","gender","fsa"
"2016-01-01T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","9 Years 4 Months 2 Weeks (approx)","Male","T5T"
"2016-01-02T00:00:00.000","Cat","Public","Domestic Longhair Mix","Grey","6 Years 5 Months 3 Weeks","Female","T6L"
"2016-01-02T00:00:00.000","Cat","Public","Siamese Mix","Lilac Point","2 Years","Unknown","T5A"
"2016-01-02T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black","5 Years 11 Months 2 Weeks","Male","T6J"
"2016-01-02T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black","5 Years 11 Months 2 Weeks","Male","T6J"
"2016-01-02T00:00:00.000","Dog","Public","Mini Pinscher Mix","Black / Brown","19 Years 5 Months 3 Weeks","Female","T5V"
"2016-01-02T00:00:00.000","Dog","Public","Staffordshire Bull Terrier Mix","Tan","4 Years","Female","T5G"
"2016-01-02T00:00:00.000","Dog","Public","Staffordshire Bull Terrier Mix","Tan","2 Years","Female","T5G"
"2016-01-02T00:00:00.000","Dog","Public","Pomeranian Mix","Tan","16 Years 5 Months 3 Weeks","Male","T5Y"
"2016-01-02T00:00:00.000","Puppy","Public","Bernese Mountain Dog","Black / Brown","4 Years 9 Months 3 Weeks","Female","T5Z"
"2016-01-02T00:00:00.000","Puppy","Public","Staffordshire Bull Terrier Mix","Brown / White",,"Unknown","3Z2"
"2016-01-02T00:00:00.000","Dog","Agency","Rottweiler Mix","Black / Tan","8 Years 10 Months 2 Weeks (approx)","Female","T5X"
"2016-01-02T00:00:00.000","Dog","Agency","Border Collie Mix","Black / White","9 Years 5 Months 3 Weeks (approx)","Female","T5B"
"2016-01-03T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black / White","8 Years 5 Months 3 Weeks","Male","1X7"
"2016-01-03T00:00:00.000","Cat","Public","Himalayan Mix","Seal Point","11 Years 5 Months 3 Weeks","Male","T5J"
"2016-01-03T00:00:00.000","Dog","Public","American Staffy Mix","Black","8 Years 5 Months 3 Weeks","Male","T5V"
"2016-01-03T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Grey Tabby / White","7 Years 5 Months 2 Weeks","Female","T6H"
"2016-01-03T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Ginger Tabby","11 Years 5 Months 3 Weeks","Male","T5R"
"2016-01-03T00:00:00.000","Dog","Agency","Mastiff / Labrador","Brindle","6 Years 11 Months 2 Weeks (approx)","Male","T5H"
"2016-01-03T00:00:00.000","Dog","Agency","Siberian Husky Mix","Black / White","7 Years 3 Months (approx)","Female","T5E"
