"date","age","count_female","percent_female","count_male","percent_male","count_unknown","percent_unknown","count_all","percent_all"
"2020-10-14T00:00:00.000","Under 1 year","3217.0","0.0","3734.0","0.0","8.0","0.0","6959.0","0.01"
"2020-10-14T00:00:00.000","1-4 years","24263.0","0.02","27313.0","0.02","33.0","0.0","51609.0","0.04"
"2020-10-14T00:00:00.000","5-9 years","40616.0","0.04","45124.0","0.04","66.0","0.0","85806.0","0.07"
"2020-10-14T00:00:00.000","10-19 years","65221.0","0.06","65162.0","0.06","102.0","0.0","130485.0","0.11"
"2020-10-14T00:00:00.000","20-29 years","96992.0","0.08","72963.0","0.06","164.0","0.0","170119.0","0.15"
"2020-10-14T00:00:00.000","30-39 years","122782.0","0.11","93675.0","0.08","155.0","0.0","216612.0","0.19"
"2020-10-14T00:00:00.000","40-49 years","96751.0","0.08","71271.0","0.06","93.0","0.0","168115.0","0.14"
"2020-10-14T00:00:00.000","50-59 years","78775.0","0.07","55726.0","0.05","79.0","0.0","134580.0","0.12"
"2020-10-14T00:00:00.000","60-69 years","56657.0","0.05","45174.0","0.04","59.0","0.0","101890.0","0.09"
"2020-10-14T00:00:00.000","70-79 years","27846.0","0.02","24354.0","0.02","18.0","0.0","52218.0","0.05"
"2020-10-14T00:00:00.000","80+ years","25390.0","0.02","15351.0","0.01","21.0","0.0","40762.0","0.04"
"2020-10-14T00:00:00.000","Unknown","88.0","0.0","128.0","0.0","89.0","0.0","305.0","0.0"
"2020-10-14T00:00:00.000","All","638600.0","0.55","519976.0","0.45","887.0","0.0","1159463.0","1.0"
"2020-10-15T00:00:00.000","Under 1 year","3238.0","0.0","3759.0","0.0","7.0","0.0","7004.0","0.01"
"2020-10-15T00:00:00.000","1-4 years","24448.0","0.02","27506.0","0.02","33.0","0.0","51987.0","0.04"
"2020-10-15T00:00:00.000","5-9 years","40977.0","0.04","45569.0","0.04","60.0","0.0","86606.0","0.07"
"2020-10-15T00:00:00.000","10-19 years","65939.0","0.06","65953.0","0.06","103.0","0.0","131995.0","0.11"
"2020-10-15T00:00:00.000","20-29 years","97584.0","0.08","73448.0","0.06","158.0","0.0","171190.0","0.15"
"2020-10-15T00:00:00.000","30-39 years","123546.0","0.11","94256.0","0.08","152.0","0.0","217954.0","0.19"
"2020-10-15T00:00:00.000","40-49 years","97313.0","0.08","71757.0","0.06","92.0","0.0","169162.0","0.14"
"2020-10-15T00:00:00.000","50-59 years","79142.0","0.07","56079.0","0.05","76.0","0.0","135297.0","0.12"
"2020-10-15T00:00:00.000","60-69 years","56922.0","0.05","45404.0","0.04","59.0","0.0","102385.0","0.09"
"2020-10-15T00:00:00.000","70-79 years","27976.0","0.02","24460.0","0.02","18.0","0.0","52454.0","0.04"
"2020-10-15T00:00:00.000","80+ years","25469.0","0.02","15405.0","0.01","21.0","0.0","40895.0","0.04"
"2020-10-15T00:00:00.000","Unknown","89.0","0.0","130.0","0.0","90.0","0.0","309.0","0.0"
"2020-10-15T00:00:00.000","All","642645.0","0.55","523727.0","0.45","869.0","0.0","1167241.0","1.0"
"2020-10-18T00:00:00.000","Under 1 year","3293.0","0.0","3814.0","0.0","7.0","0.0","7114.0","0.01"
"2020-10-18T00:00:00.000","1-4 years","25003.0","0.02","28070.0","0.02","37.0","0.0","53110.0","0.04"
"2020-10-18T00:00:00.000","5-9 years","42097.0","0.04","46802.0","0.04","69.0","0.0","88968.0","0.07"
"2020-10-18T00:00:00.000","10-19 years","68262.0","0.06","68479.0","0.06","115.0","0.0","136856.0","0.11"
"2020-10-18T00:00:00.000","20-29 years","99214.0","0.08","74893.0","0.06","172.0","0.0","174279.0","0.15"
"2020-10-18T00:00:00.000","30-39 years","125653.0","0.11","96060.0","0.08","170.0","0.0","221883.0","0.19"
"2020-10-18T00:00:00.000","40-49 years","98961.0","0.08","73196.0","0.06","99.0","0.0","172256.0","0.14"
"2020-10-18T00:00:00.000","50-59 years","80212.0","0.07","57007.0","0.05","76.0","0.0","137295.0","0.12"
"2020-10-18T00:00:00.000","60-69 years","57676.0","0.05","46082.0","0.04","60.0","0.0","103818.0","0.09"
"2020-10-18T00:00:00.000","70-79 years","28292.0","0.02","24729.0","0.02","19.0","0.0","53040.0","0.04"
"2020-10-18T00:00:00.000","80+ years","25685.0","0.02","15580.0","0.01","25.0","0.0","41290.0","0.03"
"2020-10-18T00:00:00.000","Unknown","95.0","0.0","133.0","0.0","99.0","0.0","327.0","0.0"
"2020-10-18T00:00:00.000","All","654445.0","0.55","534846.0","0.45","948.0","0.0","1190239.0","1.0"
"2020-10-19T00:00:00.000","Under 1 year","3313.0","0.0","3835.0","0.0","9.0","0.0","7157.0","0.01"
"2020-10-19T00:00:00.000","1-4 years","25170.0","0.02","28252.0","0.02","36.0","0.0","53458.0","0.04"
"2020-10-19T00:00:00.000","5-9 years","42404.0","0.04","47105.0","0.04","69.0","0.0","89578.0","0.07"
"2020-10-19T00:00:00.000","10-19 years","69005.0","0.06","69235.0","0.06","114.0","0.0","138354.0","0.12"
"2020-10-19T00:00:00.000","20-29 years","99724.0","0.08","75324.0","0.06","175.0","0.0","175223.0","0.15"
"2020-10-19T00:00:00.000","30-39 years","126250.0","0.11","96587.0","0.08","171.0","0.0","223008.0","0.19"
"2020-10-19T00:00:00.000","40-49 years","99441.0","0.08","73663.0","0.06","98.0","0.0","173202.0","0.14"
"2020-10-19T00:00:00.000","50-59 years","80543.0","0.07","57305.0","0.05","76.0","0.0","137924.0","0.12"
"2020-10-19T00:00:00.000","60-69 years","57949.0","0.05","46304.0","0.04","63.0","0.0","104316.0","0.09"
"2020-10-19T00:00:00.000","70-79 years","28403.0","0.02","24835.0","0.02","19.0","0.0","53257.0","0.04"
"2020-10-19T00:00:00.000","80+ years","25754.0","0.02","15622.0","0.01","25.0","0.0","41401.0","0.03"
"2020-10-19T00:00:00.000","Unknown","93.0","0.0","132.0","0.0","98.0","0.0","323.0","0.0"
"2020-10-19T00:00:00.000","All","658051.0","0.55","538200.0","0.45","953.0","0.0","1197204.0","1.0"
"2020-10-20T00:00:00.000","Under 1 year","3340.0","0.0","3865.0","0.0","8.0","0.0","7213.0","0.01"
"2020-10-20T00:00:00.000","1-4 years","25377.0","0.02","28497.0","0.02","33.0","0.0","53907.0","0.04"
"2020-10-20T00:00:00.000","5-9 years","42750.0","0.04","47438.0","0.04","63.0","0.0","90251.0","0.07"
"2020-10-20T00:00:00.000","10-19 years","69787.0","0.06","70031.0","0.06","103.0","0.0","139921.0","0.12"
"2020-10-20T00:00:00.000","20-29 years","100393.0","0.08","75817.0","0.06","167.0","0.0","176377.0","0.15"
"2020-10-20T00:00:00.000","30-39 years","127001.0","0.11","97222.0","0.08","171.0","0.0","224394.0","0.19"
"2020-10-20T00:00:00.000","40-49 years","100004.0","0.08","74136.0","0.06","100.0","0.0","174240.0","0.14"
"2020-10-20T00:00:00.000","50-59 years","80932.0","0.07","57662.0","0.05","78.0","0.0","138672.0","0.12"
"2020-10-20T00:00:00.000","60-69 years","58273.0","0.05","46556.0","0.04","61.0","0.0","104890.0","0.09"
"2020-10-20T00:00:00.000","70-79 years","28533.0","0.02","24979.0","0.02","18.0","0.0","53530.0","0.04"
"2020-10-20T00:00:00.000","80+ years","25828.0","0.02","15678.0","0.01","24.0","0.0","41530.0","0.03"
"2020-10-20T00:00:00.000","Unknown","92.0","0.0","132.0","0.0","99.0","0.0","323.0","0.0"
"2020-10-20T00:00:00.000","All","662312.0","0.55","542014.0","0.45","925.0","0.0","1205251.0","1.0"
"2020-10-21T00:00:00.000","Under 1 year","3364.0","0.0","3890.0","0.0","8.0","0.0","7262.0","0.01"
"2020-10-21T00:00:00.000","1-4 years","25512.0","0.02","28685.0","0.02","32.0","0.0","54229.0","0.04"
"2020-10-21T00:00:00.000","5-9 years","43040.0","0.04","47746.0","0.04","59.0","0.0","90845.0","0.07"
"2020-10-21T00:00:00.000","10-19 years","70521.0","0.06","70834.0","0.06","99.0","0.0","141454.0","0.12"
"2020-10-21T00:00:00.000","20-29 years","100999.0","0.08","76392.0","0.06","155.0","0.0","177546.0","0.15"
"2020-10-21T00:00:00.000","30-39 years","127658.0","0.11","97792.0","0.08","166.0","0.0","225616.0","0.19"
"2020-10-21T00:00:00.000","40-49 years","100520.0","0.08","74610.0","0.06","97.0","0.0","175227.0","0.14"
"2020-10-21T00:00:00.000","50-59 years","81305.0","0.07","58067.0","0.05","78.0","0.0","139450.0","0.11"
"2020-10-21T00:00:00.000","60-69 years","58545.0","0.05","46805.0","0.04","61.0","0.0","105411.0","0.09"
"2020-10-21T00:00:00.000","70-79 years","28650.0","0.02","25085.0","0.02","19.0","0.0","53754.0","0.04"
"2020-10-21T00:00:00.000","80+ years","25918.0","0.02","15745.0","0.01","21.0","0.0","41684.0","0.03"
"2020-10-21T00:00:00.000","Unknown","94.0","0.0","133.0","0.0","101.0","0.0","328.0","0.0"
"2020-10-21T00:00:00.000","All","666128.0","0.55","545785.0","0.45","896.0","0.0","1212809.0","1.0"
"2020-10-22T00:00:00.000","Under 1 year","3382.0","0.0","3912.0","0.0","8.0","0.0","7302.0","0.01"
"2020-10-22T00:00:00.000","1-4 years","25672.0","0.02","28859.0","0.02","33.0","0.0","54564.0","0.04"
"2020-10-22T00:00:00.000","5-9 years","43332.0","0.04","48047.0","0.04","58.0","0.0","91437.0","0.07"
"2020-10-22T00:00:00.000","10-19 years","71413.0","0.06","71715.0","0.06","98.0","0.0","143226.0","0.12"
"2020-10-22T00:00:00.000","20-29 years","101620.0","0.08","76947.0","0.06","158.0","0.0","178725.0","0.15"
"2020-10-22T00:00:00.000","30-39 years","128332.0","0.11","98421.0","0.08","166.0","0.0","226919.0","0.19"
"2020-10-22T00:00:00.000","40-49 years","101088.0","0.08","75079.0","0.06","98.0","0.0","176265.0","0.14"
"2020-10-22T00:00:00.000","50-59 years","81750.0","0.07","58433.0","0.05","82.0","0.0","140265.0","0.11"
"2020-10-22T00:00:00.000","60-69 years","58820.0","0.05","47052.0","0.04","60.0","0.0","105932.0","0.09"
"2020-10-22T00:00:00.000","70-79 years","28786.0","0.02","25192.0","0.02","20.0","0.0","53998.0","0.04"
"2020-10-22T00:00:00.000","80+ years","26009.0","0.02","15810.0","0.01","20.0","0.0","41839.0","0.03"
"2020-10-22T00:00:00.000","Unknown","94.0","0.0","133.0","0.0","101.0","0.0","328.0","0.0"
"2020-10-22T00:00:00.000","All","670300.0","0.55","549601.0","0.45","902.0","0.0","1220803.0","1.0"
"2020-10-25T00:00:00.000","Under 1 year","3452.0","0.0","3989.0","0.0","9.0","0.0","7450.0","0.01"
"2020-10-25T00:00:00.000","1-4 years","26158.0","0.02","29382.0","0.02","34.0","0.0","55574.0","0.04"
"2020-10-25T00:00:00.000","5-9 years","44162.0","0.04","48918.0","0.04","64.0","0.0","93144.0","0.07"
"2020-10-25T00:00:00.000","10-19 years","73855.0","0.06","74319.0","0.06","118.0","0.0","148292.0","0.12"
"2020-10-25T00:00:00.000","20-29 years","103546.0","0.08","78718.0","0.06","183.0","0.0","182447.0","0.15"
"2020-10-25T00:00:00.000","30-39 years","130411.0","0.1","100394.0","0.08","196.0","0.0","231001.0","0.19"
"2020-10-25T00:00:00.000","40-49 years","102832.0","0.08","76604.0","0.06","100.0","0.0","179536.0","0.14"
"2020-10-25T00:00:00.000","50-59 years","83079.0","0.07","59539.0","0.05","90.0","0.0","142708.0","0.11"
"2020-10-25T00:00:00.000","60-69 years","59667.0","0.05","47863.0","0.04","62.0","0.0","107592.0","0.09"
"2020-10-25T00:00:00.000","70-79 years","29166.0","0.02","25511.0","0.02","21.0","0.0","54698.0","0.04"
"2020-10-25T00:00:00.000","80+ years","26433.0","0.02","16046.0","0.01","28.0","0.0","42507.0","0.03"
"2020-10-25T00:00:00.000","Unknown","98.0","0.0","140.0","0.0","104.0","0.0","342.0","0.0"
"2020-10-25T00:00:00.000","All","682861.0","0.55","561424.0","0.45","1009.0","0.0","1245294.0","1.0"
"2020-10-26T00:00:00.000","Under 1 year","3464.0","0.0","4005.0","0.0","9.0","0.0","7478.0","0.01"
"2020-10-26T00:00:00.000","1-4 years","26276.0","0.02","29498.0","0.02","34.0","0.0","55808.0","0.04"
"2020-10-26T00:00:00.000","5-9 years","44331.0","0.04","49107.0","0.04","64.0","0.0","93502.0","0.07"
"2020-10-26T00:00:00.000","10-19 years","74356.0","0.06","74832.0","0.06","119.0","0.0","149307.0","0.12"
"2020-10-26T00:00:00.000","20-29 years","103932.0","0.08","79089.0","0.06","185.0","0.0","183206.0","0.15"
