"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS010-2014041410:00:01-01","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","36","86","2014-04-14T10:00:01.000","239","35","1","6","40","0","5","0"
"DFS010-2014041410:00:01-02","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","36","86","2014-04-14T10:00:01.000","239","5","2","41","45","0","49","5"
"DFS010-2014041410:00:01-03","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","36","86","2014-04-14T10:00:01.000","239","5","3","46","50","1","95","36"
"DFS010-2014041410:00:01-04","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","36","86","2014-04-14T10:00:01.000","239","5","4","51","55","2","72","119"
"DFS010-2014041410:00:01-05","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","36","86","2014-04-14T10:00:01.000","239","5","5","56","60","2","16","67"
"DFS010-2014041410:00:01-06","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","36","86","2014-04-14T10:00:01.000","239","5","6","61","65","2","2","10"
"DFS010-2014041410:00:01-07","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","36","86","2014-04-14T10:00:01.000","239","5","7","66","70","2","0","1"
"DFS010-2014041410:00:01-08","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","36","86","2014-04-14T10:00:01.000","239","5","8","71","75","2","0","0"
"DFS010-2014041410:00:01-09","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","36","86","2014-04-14T10:00:01.000","239","5","9","76","80","2","0","0"
"DFS010-2014041410:00:01-10","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","36","86","2014-04-14T10:00:01.000","239","145","10","81","225","2","0","1"
"DFS010-2015041314:17:02-01","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:17:00.000","87","24","1","6","29","0","0","0"
"DFS010-2015041314:17:02-02","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:17:00.000","87","5","2","30","34","0","1","0"
"DFS010-2015041314:17:02-03","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:17:00.000","87","5","3","35","39","0","4","0"
"DFS010-2015041314:17:02-04","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:17:00.000","87","5","4","40","44","0","37","1"
"DFS010-2015041314:17:02-05","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:17:00.000","87","5","5","45","49","0","25","3"
"DFS010-2015041314:17:02-06","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:17:00.000","87","5","6","50","54","1","15","22"
"DFS010-2015041314:17:02-07","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:17:00.000","87","5","7","55","59","2","3","28"
"DFS010-2015041314:17:02-08","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:17:00.000","87","5","8","60","64","2","2","21"
"DFS010-2015041314:17:02-09","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:17:00.000","87","5","9","65","69","2","0","8"
"DFS010-2015041314:17:02-10","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:17:00.000","87","156","10","70","225","2","0","4"
"DFS010-2015041314:32:02-01","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:32:00.000","89","24","1","6","29","0","1","0"
"DFS010-2015041314:32:02-02","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:32:00.000","89","5","2","30","34","0","0","0"
"DFS010-2015041314:32:02-03","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:32:00.000","89","5","3","35","39","0","4","0"
"DFS010-2015041314:32:02-04","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:32:00.000","89","5","4","40","44","0","26","0"
"DFS010-2015041314:32:02-05","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:32:00.000","89","5","5","45","49","0","45","3"
"DFS010-2015041314:32:02-06","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:32:00.000","89","5","6","50","54","1","11","20"
"DFS010-2015041314:32:02-07","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:32:00.000","89","5","7","55","59","2","2","41"
"DFS010-2015041314:32:02-08","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:32:00.000","89","5","8","60","64","2","0","19"
"DFS010-2015041314:32:02-09","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:32:00.000","89","5","9","65","69","2","0","3"
"DFS010-2015041314:32:02-10","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:32:00.000","89","156","10","70","225","2","0","3"
"DFS010-2015041314:47:02-01","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:47:00.000","87","24","1","6","29","0","1","0"
"DFS010-2015041314:47:02-02","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:47:00.000","87","5","2","30","34","0","1","0"
"DFS010-2015041314:47:02-03","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:47:00.000","87","5","3","35","39","0","9","0"
"DFS010-2015041314:47:02-04","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:47:00.000","87","5","4","40","44","0","29","0"
"DFS010-2015041314:47:02-05","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:47:00.000","87","5","5","45","49","0","41","3"
"DFS010-2015041314:47:02-06","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:47:00.000","87","5","6","50","54","1","3","23"
"DFS010-2015041314:47:02-07","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:47:00.000","87","5","7","55","59","2","3","34"
"DFS010-2015041314:47:02-08","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:47:00.000","87","5","8","60","64","2","0","18"
"DFS010-2015041314:47:02-09","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:47:00.000","87","5","9","65","69","2","0","7"
"DFS010-2015041314:47:02-10","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T14:47:00.000","87","156","10","70","225","2","0","2"
"DFS010-2015041315:02:02-01","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:02:00.000","86","24","1","6","29","0","0","0"
"DFS010-2015041315:02:02-02","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:02:00.000","86","5","2","30","34","0","0","0"
"DFS010-2015041315:02:02-03","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:02:00.000","86","5","3","35","39","0","7","0"
"DFS010-2015041315:02:02-04","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:02:00.000","86","5","4","40","44","0","24","0"
"DFS010-2015041315:02:02-05","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:02:00.000","86","5","5","45","49","0","40","2"
"DFS010-2015041315:02:02-06","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:02:00.000","86","5","6","50","54","1","12","17"
"DFS010-2015041315:02:02-07","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:02:00.000","86","5","7","55","59","2","2","43"
"DFS010-2015041315:02:02-08","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:02:00.000","86","5","8","60","64","2","1","17"
"DFS010-2015041315:02:02-09","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:02:00.000","86","5","9","65","69","2","0","5"
"DFS010-2015041315:02:02-10","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:02:00.000","86","156","10","70","225","2","0","2"
"DFS010-2015041315:17:02-01","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:17:00.000","87","24","1","6","29","0","0","0"
"DFS010-2015041315:17:02-02","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:17:00.000","87","5","2","30","34","0","0","0"
"DFS010-2015041315:17:02-03","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:17:00.000","87","5","3","35","39","0","8","0"
"DFS010-2015041315:17:02-04","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:17:00.000","87","5","4","40","44","0","36","1"
"DFS010-2015041315:17:02-05","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:17:00.000","87","5","5","45","49","0","37","1"
"DFS010-2015041315:17:02-06","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:17:00.000","87","5","6","50","54","1","5","23"
"DFS010-2015041315:17:02-07","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:17:00.000","87","5","7","55","59","2","1","34"
"DFS010-2015041315:17:02-08","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:17:00.000","87","5","8","60","64","2","0","24"
"DFS010-2015041315:17:02-09","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:17:00.000","87","5","9","65","69","2","0","3"
"DFS010-2015041315:17:02-10","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:17:00.000","87","156","10","70","225","2","0","1"
"DFS010-2015041315:32:02-01","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:32:00.000","90","24","1","6","29","0","0","0"
"DFS010-2015041315:32:02-02","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:32:00.000","90","5","2","30","34","0","1","0"
"DFS010-2015041315:32:02-03","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:32:00.000","90","5","3","35","39","0","12","0"
"DFS010-2015041315:32:02-04","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:32:00.000","90","5","4","40","44","0","29","0"
"DFS010-2015041315:32:02-05","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:32:00.000","90","5","5","45","49","0","43","11"
"DFS010-2015041315:32:02-06","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:32:00.000","90","5","6","50","54","1","5","18"
"DFS010-2015041315:32:02-07","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:32:00.000","90","5","7","55","59","2","0","39"
"DFS010-2015041315:32:02-08","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:32:00.000","90","5","8","60","64","2","0","18"
"DFS010-2015041315:32:02-09","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:32:00.000","90","5","9","65","69","2","0","3"
"DFS010-2015041315:32:02-10","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:32:00.000","90","156","10","70","225","2","0","1"
"DFS010-2015041315:47:02-01","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:47:00.000","90","24","1","6","29","0","0","0"
"DFS010-2015041315:47:02-02","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:47:00.000","90","5","2","30","34","0","0","0"
"DFS010-2015041315:47:02-03","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:47:00.000","90","5","3","35","39","0","8","0"
"DFS010-2015041315:47:02-04","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:47:00.000","90","5","4","40","44","0","31","0"
"DFS010-2015041315:47:02-05","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:47:00.000","90","5","5","45","49","0","46","2"
"DFS010-2015041315:47:02-06","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:47:00.000","90","5","6","50","54","1","5","21"
"DFS010-2015041315:47:02-07","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:47:00.000","90","5","7","55","59","2","0","46"
"DFS010-2015041315:47:02-08","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:47:00.000","90","5","8","60","64","2","0","17"
"DFS010-2015041315:47:02-09","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:47:00.000","90","5","9","65","69","2","0","2"
"DFS010-2015041315:47:02-10","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T15:47:00.000","90","156","10","70","225","2","0","2"
"DFS010-2015041316:02:02-01","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T16:02:00.000","89","24","1","6","29","0","0","0"
"DFS010-2015041316:02:02-02","DFS010","Groat Rd NB, South of 107 Ave","NB","50","KPH","25","75","2015-04-13T16:02:00.000","89","5","2","30","34","0","0","0"
