"row_id","site_id","location_description","direction_lane","speed_limit","speed_unit_of_measure","log_from_timestamp","log_to_timestamp","vehicle_count_for_log_interval","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","speed_range_for_bin","bin_over_speed_limit_flag","vehicle_count_for_bin_time","latitude","longitude","location"
"SS00482-WB-20170820-00:29:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:15:00.000","2017-08-20T00:29:59.000","15","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:29:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:15:00.000","2017-08-20T00:29:59.000","15","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:29:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:15:00.000","2017-08-20T00:29:59.000","15","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:44:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:30:00.000","2017-08-20T00:44:59.000","6","1","6","40","35","0","4","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:44:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:30:00.000","2017-08-20T00:44:59.000","6","2","41","45","5","0","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:44:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:30:00.000","2017-08-20T00:44:59.000","6","3","46","50","5","1","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:44:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:30:00.000","2017-08-20T00:44:59.000","6","4","51","55","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:44:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:30:00.000","2017-08-20T00:44:59.000","6","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:44:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:30:00.000","2017-08-20T00:44:59.000","6","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:44:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:30:00.000","2017-08-20T00:44:59.000","6","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:44:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:30:00.000","2017-08-20T00:44:59.000","6","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:44:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:30:00.000","2017-08-20T00:44:59.000","6","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:44:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:30:00.000","2017-08-20T00:44:59.000","6","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:59:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:45:00.000","2017-08-20T00:59:59.000","10","1","6","40","35","0","7","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:59:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:45:00.000","2017-08-20T00:59:59.000","10","2","41","45","5","0","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:59:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:45:00.000","2017-08-20T00:59:59.000","10","3","46","50","5","1","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:59:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:45:00.000","2017-08-20T00:59:59.000","10","4","51","55","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:59:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:45:00.000","2017-08-20T00:59:59.000","10","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:59:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:45:00.000","2017-08-20T00:59:59.000","10","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:59:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:45:00.000","2017-08-20T00:59:59.000","10","7","66","70","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:59:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:45:00.000","2017-08-20T00:59:59.000","10","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:59:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:45:00.000","2017-08-20T00:59:59.000","10","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-00:59:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T00:45:00.000","2017-08-20T00:59:59.000","10","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:14:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:00:00.000","2017-08-20T01:14:59.000","9","1","6","40","35","0","8","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:14:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:00:00.000","2017-08-20T01:14:59.000","9","2","41","45","5","0","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:14:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:00:00.000","2017-08-20T01:14:59.000","9","3","46","50","5","1","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:14:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:00:00.000","2017-08-20T01:14:59.000","9","4","51","55","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:14:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:00:00.000","2017-08-20T01:14:59.000","9","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:14:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:00:00.000","2017-08-20T01:14:59.000","9","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:14:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:00:00.000","2017-08-20T01:14:59.000","9","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:14:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:00:00.000","2017-08-20T01:14:59.000","9","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:14:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:00:00.000","2017-08-20T01:14:59.000","9","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:14:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:00:00.000","2017-08-20T01:14:59.000","9","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:29:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:15:00.000","2017-08-20T01:29:59.000","9","1","6","40","35","0","5","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:29:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:15:00.000","2017-08-20T01:29:59.000","9","2","41","45","5","0","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:29:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:15:00.000","2017-08-20T01:29:59.000","9","3","46","50","5","1","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:29:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:15:00.000","2017-08-20T01:29:59.000","9","4","51","55","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:29:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:15:00.000","2017-08-20T01:29:59.000","9","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:29:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:15:00.000","2017-08-20T01:29:59.000","9","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:29:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:15:00.000","2017-08-20T01:29:59.000","9","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:29:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:15:00.000","2017-08-20T01:29:59.000","9","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:29:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:15:00.000","2017-08-20T01:29:59.000","9","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:29:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:15:00.000","2017-08-20T01:29:59.000","9","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:44:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:30:00.000","2017-08-20T01:44:59.000","13","1","6","40","35","0","6","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:44:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:30:00.000","2017-08-20T01:44:59.000","13","2","41","45","5","0","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:44:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:30:00.000","2017-08-20T01:44:59.000","13","3","46","50","5","1","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:44:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:30:00.000","2017-08-20T01:44:59.000","13","4","51","55","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:44:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:30:00.000","2017-08-20T01:44:59.000","13","5","56","60","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:44:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:30:00.000","2017-08-20T01:44:59.000","13","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:44:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:30:00.000","2017-08-20T01:44:59.000","13","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:44:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:30:00.000","2017-08-20T01:44:59.000","13","8","71","75","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:44:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:30:00.000","2017-08-20T01:44:59.000","13","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:44:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:30:00.000","2017-08-20T01:44:59.000","13","10","81","225","145","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:59:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:45:00.000","2017-08-20T01:59:59.000","17","1","6","40","35","0","13","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:59:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:45:00.000","2017-08-20T01:59:59.000","17","2","41","45","5","0","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:59:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:45:00.000","2017-08-20T01:59:59.000","17","3","46","50","5","1","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:59:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:45:00.000","2017-08-20T01:59:59.000","17","4","51","55","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:59:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:45:00.000","2017-08-20T01:59:59.000","17","5","56","60","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:59:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:45:00.000","2017-08-20T01:59:59.000","17","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:59:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:45:00.000","2017-08-20T01:59:59.000","17","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:59:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:45:00.000","2017-08-20T01:59:59.000","17","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:59:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:45:00.000","2017-08-20T01:59:59.000","17","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-01:59:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T01:45:00.000","2017-08-20T01:59:59.000","17","10","81","225","145","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:14:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:00:00.000","2017-08-20T02:14:59.000","6","1","6","40","35","0","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:14:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:00:00.000","2017-08-20T02:14:59.000","6","2","41","45","5","0","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:14:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:00:00.000","2017-08-20T02:14:59.000","6","3","46","50","5","1","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:14:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:00:00.000","2017-08-20T02:14:59.000","6","4","51","55","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:14:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:00:00.000","2017-08-20T02:14:59.000","6","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:14:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:00:00.000","2017-08-20T02:14:59.000","6","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:14:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:00:00.000","2017-08-20T02:14:59.000","6","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:14:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:00:00.000","2017-08-20T02:14:59.000","6","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:14:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:00:00.000","2017-08-20T02:14:59.000","6","9","76","80","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:14:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:00:00.000","2017-08-20T02:14:59.000","6","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:29:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:15:00.000","2017-08-20T02:29:59.000","4","1","6","40","35","0","3","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:29:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:15:00.000","2017-08-20T02:29:59.000","4","2","41","45","5","0","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:29:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:15:00.000","2017-08-20T02:29:59.000","4","3","46","50","5","1","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:29:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:15:00.000","2017-08-20T02:29:59.000","4","4","51","55","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:29:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:15:00.000","2017-08-20T02:29:59.000","4","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:29:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:15:00.000","2017-08-20T02:29:59.000","4","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:29:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:15:00.000","2017-08-20T02:29:59.000","4","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:29:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:15:00.000","2017-08-20T02:29:59.000","4","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:29:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:15:00.000","2017-08-20T02:29:59.000","4","9","76","80","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:29:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:15:00.000","2017-08-20T02:29:59.000","4","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:44:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:30:00.000","2017-08-20T02:44:59.000","7","1","6","40","35","0","3","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:44:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:30:00.000","2017-08-20T02:44:59.000","7","2","41","45","5","0","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:44:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:30:00.000","2017-08-20T02:44:59.000","7","3","46","50","5","1","3","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:44:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:30:00.000","2017-08-20T02:44:59.000","7","4","51","55","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:44:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:30:00.000","2017-08-20T02:44:59.000","7","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:44:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:30:00.000","2017-08-20T02:44:59.000","7","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:44:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:30:00.000","2017-08-20T02:44:59.000","7","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:44:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:30:00.000","2017-08-20T02:44:59.000","7","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:44:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:30:00.000","2017-08-20T02:44:59.000","7","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-02:44:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T02:30:00.000","2017-08-20T02:44:59.000","7","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
