"row_id","vendor","vehicle_type","instance_id","timestamp","epoch_timestamp","is_reserved_flag","is_disabled_flag","latitude","longitude","point"
"Lime-67803597-5748-4cf3-a66b-3b68ea3fe374","Lime","bike","67803597-5748-4cf3-a66b-3b68ea3fe374","2022-09-13T12:35:03.000","1663094103","0","0","53.5556","-113.5119","POINT (-113.5119 53.5556)"
"Lime-69bbf61f-d2f8-4a07-9ec1-2b8f9f6cf624","Lime","scooter","69bbf61f-d2f8-4a07-9ec1-2b8f9f6cf624","2022-09-13T12:35:03.000","1663094103","0","0","53.5458","-113.4947","POINT (-113.4947 53.5458)"
"Bird-b909aa78-0055-4dd3-a7ea-f333d01b30d8","Bird",,"b909aa78-0055-4dd3-a7ea-f333d01b30d8","2022-09-13T12:35:05.000","1663094105","0","0","53.53734970000001","-113.50739288333334","POINT (-113.50739288333334 53.53734970000001)"
"Lime-285a0d8c-fbd2-4c3d-9414-0cd5f2aed934","Lime","scooter","285a0d8c-fbd2-4c3d-9414-0cd5f2aed934","2022-09-13T12:35:03.000","1663094103","0","0","53.5405","-113.5012","POINT (-113.5012 53.5405)"
"Lime-8c9bf7d3-575f-484b-b30c-9f8facf7ddd8","Lime","scooter","8c9bf7d3-575f-484b-b30c-9f8facf7ddd8","2022-09-13T12:35:03.000","1663094103","0","0","53.5188","-113.4572","POINT (-113.4572 53.5188)"
"Lime-04f72a68-121f-46a8-a216-88c7dddcbdf1","Lime","bike","04f72a68-121f-46a8-a216-88c7dddcbdf1","2022-09-13T12:35:03.000","1663094103","0","0","53.5046","-113.515","POINT (-113.515 53.5046)"
"Lime-37e17618-dda5-488c-a6a3-d80a6a7ea3cc","Lime","scooter","37e17618-dda5-488c-a6a3-d80a6a7ea3cc","2022-09-13T12:35:03.000","1663094103","0","0","53.5057","-113.508","POINT (-113.508 53.5057)"
"Bird-d6882355-2fe5-4223-b9b2-c4a88212669a","Bird",,"d6882355-2fe5-4223-b9b2-c4a88212669a","2022-09-13T12:35:05.000","1663094105","0","0","53.53402183333333","-113.510376","POINT (-113.510376 53.53402183333333)"
"Bird-538d6109-3b7c-4c5e-8368-14c08260bbf0","Bird",,"538d6109-3b7c-4c5e-8368-14c08260bbf0","2022-09-13T12:35:05.000","1663094105","0","0","53.527345","-113.504218","POINT (-113.504218 53.527345)"
"Lime-031f2858-892a-4f2a-be22-006aeda26588","Lime","scooter","031f2858-892a-4f2a-be22-006aeda26588","2022-09-13T12:35:03.000","1663094103","0","0","53.5249","-113.5272","POINT (-113.5272 53.5249)"
