"crse_type_href","heading","crse_dtl_href","id","price","spaces","start_date","end_date","crse_descr","alert_info","day","start","end","location","venue","meeting_id","page_nbr"
"https://movelearnplay.edmonton.ca/COE/public/booking/CourseTypes/GFODSTAIRS","H.I.I.T & Kick - Jen (Virtual)","https://movelearnplay.edmonton.ca/COE/public/booking/CourseDetails/702102","702102","8.50","100","2022-01-06T00:00:00.000","2022-01-06T00:00:00.000",,"Enjoy 45 min of HIIT with Monique","Thursday","5:00 PM","6:00 PM","Multi-Purpose Room 02","Terwillegar Recreation Centre","0","1"
"https://movelearnplay.edmonton.ca/COE/public/booking/CourseTypes/GFODSTAIRS","H.I.I.T. - Monique (Virtual)","https://movelearnplay.edmonton.ca/COE/public/booking/CourseDetails/701979","701979","8.50","98","2021-12-30T00:00:00.000","2021-12-30T00:00:00.000",,"Enjoy 45 min of HIIT with Monique","Thursday","5:00 PM","6:00 PM","Multi-Purpose Room 02","Terwillegar Recreation Centre","0","1"
"https://movelearnplay.edmonton.ca/COE/public/booking/CourseTypes/CTK21215","2 Times the Fun (Ages 3 1/2 - 5)","https://movelearnplay.edmonton.ca/COE/public/booking/CourseDetails/698560","698560","311.00","9","2022-01-10T00:00:00.000","2022-03-21T00:00:00.000",,"What you need to know: (1) This is a non-parented program. (2) All participants must be toilet trained. (3) There is no early drop-off or late pick-up for this program. (4) A $10.00 late fee will be charged to your account for every 15 minutes past pick-up time. (5) Registration forms will be required per camp for each child. Please allow yourself enough time on the first day of the program to ensure that we have all of the required information to ensure each child's safety. (6) Please notify your instructor of any allergies or health concerns relating to your child on the first day (7) Please send your child with a nut-free snack, water, socks, and closed toe shoes (preferably running shoes). Appropriate indoor and outdoor attire is needed for possible weather changes.","Monday","1:00 PM","3:00 PM","Children's Program Room 02","Terwillegar Recreation Centre","0","1"
"https://movelearnplay.edmonton.ca/COE/public/booking/CourseTypes/CTK21215","2 Times the Fun (Ages 3 1/2 - 5)","https://movelearnplay.edmonton.ca/COE/public/booking/CourseDetails/698560","698560","311.00","9","2022-01-10T00:00:00.000","2022-03-21T00:00:00.000",,"What you need to know: (1) This is a non-parented program. (2) All participants must be toilet trained. (3) There is no early drop-off or late pick-up for this program. (4) A $10.00 late fee will be charged to your account for every 15 minutes past pick-up time. (5) Registration forms will be required per camp for each child. Please allow yourself enough time on the first day of the program to ensure that we have all of the required information to ensure each child's safety. (6) Please notify your instructor of any allergies or health concerns relating to your child on the first day (7) Please send your child with a nut-free snack, water, socks, and closed toe shoes (preferably running shoes). Appropriate indoor and outdoor attire is needed for possible weather changes.","Wednesday","1:00 PM","3:00 PM","Children's Program Room 02","Terwillegar Recreation Centre","1","1"
"https://movelearnplay.edmonton.ca/COE/public/booking/CourseTypes/CTK21215","2 Times the Fun (Ages 3 1/2 - 5)","https://movelearnplay.edmonton.ca/COE/public/booking/CourseDetails/698561","698561","311.00","10","2022-01-11T00:00:00.000","2022-03-22T00:00:00.000",,"What you need to know: (1) This is a non-parented program. (2) All participants must be toilet trained. (3) There is no early drop-off or late pick-up for this program. (4) A $10.00 late fee will be charged to your account for every 15 minutes past pick-up time. (5) Registration forms will be required per camp for each child. Please allow yourself enough time on the first day of the program to ensure that we have all of the required information to ensure each child's safety. (6) Please notify your instructor of any allergies or health concerns relating to your child on the first day (7) Please send your child with a nut-free snack, water, socks, and closed toe shoes (preferably running shoes). Appropriate indoor and outdoor attire is needed for possible weather changes.","Tuesday","9:30 AM","11:30 AM","Children's Program Room 02","Terwillegar Recreation Centre","0","1"
"https://movelearnplay.edmonton.ca/COE/public/booking/CourseTypes/CTK21215","2 Times the Fun (Ages 3 1/2 - 5)","https://movelearnplay.edmonton.ca/COE/public/booking/CourseDetails/698561","698561","311.00","10","2022-01-11T00:00:00.000","2022-03-22T00:00:00.000",,"What you need to know: (1) This is a non-parented program. (2) All participants must be toilet trained. (3) There is no early drop-off or late pick-up for this program. (4) A $10.00 late fee will be charged to your account for every 15 minutes past pick-up time. (5) Registration forms will be required per camp for each child. Please allow yourself enough time on the first day of the program to ensure that we have all of the required information to ensure each child's safety. (6) Please notify your instructor of any allergies or health concerns relating to your child on the first day (7) Please send your child with a nut-free snack, water, socks, and closed toe shoes (preferably running shoes). Appropriate indoor and outdoor attire is needed for possible weather changes.","Thursday","9:30 AM","11:30 AM","Children's Program Room 02","Terwillegar Recreation Centre","1","1"
"https://movelearnplay.edmonton.ca/COE/public/booking/CourseTypes/CTK21215","2 Times the Fun (Ages 3 1/2 - 5)","https://movelearnplay.edmonton.ca/COE/public/booking/CourseDetails/698574","698574","311.00","10","2022-01-11T00:00:00.000","2022-03-22T00:00:00.000",,"What you need to know: (1) This is a non-parented program. (2) All participants must be toilet trained. (3) There is no early drop-off or late pick-up for this program. (4) A $10.00 late fee will be charged to your account for every 15 minutes past pick-up time. (5) Registration forms will be required per camp for each child. Please allow yourself enough time on the first day of the program to ensure that we have all of the required information to ensure each child's safety. (6) Please notify your instructor of any allergies or health concerns relating to your child on the first day (7) Please send your child with a nut-free snack, water, socks, and closed toe shoes (preferably running shoes). Appropriate indoor and outdoor attire is needed for possible weather changes.","Tuesday","1:00 PM","3:00 PM","Multi-Purpose Room 1","Clareview Community Recreation Centre","0","1"
"https://movelearnplay.edmonton.ca/COE/public/booking/CourseTypes/CTK21215","2 Times the Fun (Ages 3 1/2 - 5)","https://movelearnplay.edmonton.ca/COE/public/booking/CourseDetails/698574","698574","311.00","10","2022-01-11T00:00:00.000","2022-03-22T00:00:00.000",,"What you need to know: (1) This is a non-parented program. (2) All participants must be toilet trained. (3) There is no early drop-off or late pick-up for this program. (4) A $10.00 late fee will be charged to your account for every 15 minutes past pick-up time. (5) Registration forms will be required per camp for each child. Please allow yourself enough time on the first day of the program to ensure that we have all of the required information to ensure each child's safety. (6) Please notify your instructor of any allergies or health concerns relating to your child on the first day (7) Please send your child with a nut-free snack, water, socks, and closed toe shoes (preferably running shoes). Appropriate indoor and outdoor attire is needed for possible weather changes.","Thursday","1:00 PM","3:00 PM","Multi-Purpose Room 1","Clareview Community Recreation Centre","1","1"
"https://movelearnplay.edmonton.ca/COE/public/booking/CourseTypes/CTK21215","2 Times the Fun (Ages 3 1/2 - 5)","https://movelearnplay.edmonton.ca/COE/public/booking/CourseDetails/698583","698583","311.00","9","2022-01-10T00:00:00.000","2022-03-21T00:00:00.000",,"What you need to know: (1) This is a non-parented program. (2) All participants must be toilet trained. (3) There is no early drop-off or late pick-up for this program. (4) A $10.00 late fee will be charged to your account for every 15 minutes past pick-up time. (5) Registration forms will be required per camp for each child. Please allow yourself enough time on the first day of the program to ensure that we have all of the required information to ensure each child's safety. (6) Please notify your instructor of any allergies or health concerns relating to your child on the first day (7) Please send your child with a nut-free snack, water, socks, and closed toe shoes (preferably running shoes). Appropriate indoor and outdoor attire is needed for possible weather changes.","Monday","9:30 AM","11:30 AM","Multi-Purpose Room 102","The Meadows Community Recreation Centre","0","1"
"https://movelearnplay.edmonton.ca/COE/public/booking/CourseTypes/CTK21215","2 Times the Fun (Ages 3 1/2 - 5)","https://movelearnplay.edmonton.ca/COE/public/booking/CourseDetails/698583","698583","311.00","9","2022-01-10T00:00:00.000","2022-03-21T00:00:00.000",,"What you need to know: (1) This is a non-parented program. (2) All participants must be toilet trained. (3) There is no early drop-off or late pick-up for this program. (4) A $10.00 late fee will be charged to your account for every 15 minutes past pick-up time. (5) Registration forms will be required per camp for each child. Please allow yourself enough time on the first day of the program to ensure that we have all of the required information to ensure each child's safety. (6) Please notify your instructor of any allergies or health concerns relating to your child on the first day (7) Please send your child with a nut-free snack, water, socks, and closed toe shoes (preferably running shoes). Appropriate indoor and outdoor attire is needed for possible weather changes.","Wednesday","9:30 AM","11:30 AM","Multi-Purpose Room 102","The Meadows Community Recreation Centre","1","1"
