"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS104-2017021310:03:54-01","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:03:00.000","73","15","1","6","20","0","18","2"
"DFS104-2017021310:03:54-02","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:03:00.000","73","6","2","21","26","0","3","1"
"DFS104-2017021310:03:54-03","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:03:00.000","73","6","3","27","32","0","11","0"
"DFS104-2017021310:03:54-04","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:03:00.000","73","6","4","33","38","0","17","3"
"DFS104-2017021310:03:54-05","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:03:00.000","73","6","5","39","44","0","16","22"
"DFS104-2017021310:03:54-06","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:03:00.000","73","6","6","45","50","1","8","31"
"DFS104-2017021310:03:54-07","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:03:00.000","73","6","7","51","56","2","0","14"
"DFS104-2017021310:03:54-08","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:03:00.000","73","6","8","57","62","2","0","0"
"DFS104-2017021310:03:54-09","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:03:00.000","73","6","9","63","68","2","0","0"
"DFS104-2017021310:03:54-10","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:03:00.000","73","157","10","69","225","2","0","0"
"DFS104-2017021310:18:54-01","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:18:00.000","59","15","1","6","20","0","15","1"
"DFS104-2017021310:18:54-02","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:18:00.000","59","6","2","21","26","0","3","0"
"DFS104-2017021310:18:54-03","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:18:00.000","59","6","3","27","32","0","9","2"
"DFS104-2017021310:18:54-04","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:18:00.000","59","6","4","33","38","0","9","4"
"DFS104-2017021310:18:54-05","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:18:00.000","59","6","5","39","44","0","17","18"
"DFS104-2017021310:18:54-06","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:18:00.000","59","6","6","45","50","1","5","23"
"DFS104-2017021310:18:54-07","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:18:00.000","59","6","7","51","56","2","1","11"
"DFS104-2017021310:18:54-08","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:18:00.000","59","6","8","57","62","2","0","0"
"DFS104-2017021310:18:54-09","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:18:00.000","59","6","9","63","68","2","0","0"
"DFS104-2017021310:18:54-10","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:18:00.000","59","157","10","69","225","2","0","0"
"DFS104-2017021310:33:54-01","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:33:00.000","67","15","1","6","20","0","26","3"
"DFS104-2017021310:33:54-02","DFS104","85 St SB btwn 90 Av and 82 Av","SB","50","KPH","15","75","2017-02-13T10:33:00.000","67","6","2","21","26","0","2","0"
