"row_id","branch","branch_name","holds","title","authour","date","web_link"
"EPLSPW20211018Cats : nature and nurture / Andy Hirsch","EPLSPW","Sprucewood","34","Cats : nature and nurture / Andy Hirsch","Hirsch Andy \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Cats%20%3A%20nature%20and%20nurture%20%2F%20Andy%20Hirsch"
"EPLSPW20211018End of Men / by Christina  Sweeney-Baird","EPLSPW","Sprucewood","29","End of Men / by Christina  Sweeney-Baird","Sweeney Baird Christina","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=End%20of%20Men%20%2F%20by%20Christina%20%20Sweeney%2DBaird"
"EPLSPW20211018Judge's List / by John  Grisham","EPLSPW","Sprucewood","191","Judge's List / by John  Grisham","Grisham John","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Judge%27s%20List%20%2F%20by%20John%20%20Grisham"
"EPLSPW20211018Never let me go / Kazuo Ishiguro","EPLSPW","Sprucewood","64","Never let me go / Kazuo Ishiguro","Ishiguro Kazuo \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Never%20let%20me%20go%20%2F%20Kazuo%20Ishiguro"
"EPLSPW20211018Sufferance : a novel / Thomas King","EPLSPW","Sprucewood","20","Sufferance : a novel / Thomas King","King Thomas \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Sufferance%20%3A%20a%20novel%20%2F%20Thomas%20King"
"EPLSPW20211018Sunshine girl : a memoir / Julianna Margulies","EPLSPW","Sprucewood","22","Sunshine girl : a memoir / Julianna Margulies","Margulies Julianna \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Sunshine%20girl%20%3A%20a%20memoir%20%2F%20Julianna%20Margulies"
"EPLSPW20211018The collector's daughter : a novel of the discovery of Tutankhamun's tomb / Gill Paul","EPLSPW","Sprucewood","29","The collector's daughter : a novel of the discovery of Tutankhamun's tomb / Gill Paul","Paul Gill \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20collector%27s%20daughter%20%3A%20a%20novel%20of%20the%20discovery%20of%20Tutankhamun%27s%20tomb%20%2F%20Gill%20Paul"
"EPLSPW20211018The Hollywood spy / Susan Elia MacNeal","EPLSPW","Sprucewood","27","The Hollywood spy / Susan Elia MacNeal","Macneal Susan Elia","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Hollywood%20spy%20%2F%20Susan%20Elia%20MacNeal"
"EPLSPW20211018The mystery of right and wrong / Wayne Johnston","EPLSPW","Sprucewood","66","The mystery of right and wrong / Wayne Johnston","Johnston Wayne","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20mystery%20of%20right%20and%20wrong%20%2F%20Wayne%20Johnston"
"EPLSPW20211018The secret to superhuman strength / Alison Bechdel ; with the extremely extensive coloring collaboration of Holly Rae Taylor","EPLSPW","Sprucewood","21","The secret to superhuman strength / Alison Bechdel ; with the extremely extensive coloring collaboration of Holly Rae Taylor","Bechdel Alison \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20secret%20to%20superhuman%20strength%20%2F%20Alison%20Bechdel%20%3B%20with%20the%20extremely%20extensive%20coloring%20collaboration%20of%20Holly%20Rae%20Taylor"
"EPLSTR20211018A slow fire burning / Paula Hawkins","EPLSTR","Strathcona","225","A slow fire burning / Paula Hawkins","Hawkins Paula","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20slow%20fire%20burning%20%2F%20Paula%20Hawkins"
"EPLSTR20211018Beautiful World, Where Are You / by Sally  Rooney","EPLSTR","Strathcona","271","Beautiful World, Where Are You / by Sally  Rooney","Rooney Sally","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Beautiful%20World%2C%20Where%20Are%20You%20%2F%20by%20Sally%20%20Rooney"
"EPLSTR20211018Dressmakers of Auschwitz: the True Story of the Women Who Sewed to Survive / by Lucy  Adlington","EPLSTR","Strathcona","65","Dressmakers of Auschwitz: the True Story of the Women Who Sewed to Survive / by Lucy  Adlington","Adlington Lucy","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dressmakers%20of%20Auschwitz%3A%20the%20True%20Story%20of%20the%20Women%20Who%20Sewed%20to%20Survive%20%2F%20by%20Lucy%20%20Adlington"
"EPLSTR20211018Early morning riser / Katherine Heiny","EPLSTR","Strathcona","97","Early morning riser / Katherine Heiny","Heiny Katherine","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Early%20morning%20riser%20%2F%20Katherine%20Heiny"
"EPLSTR20211018How to avoid a climate disaster : the solutions we have and the breakthroughs we need / Bill Gates","EPLSTR","Strathcona","94","How to avoid a climate disaster : the solutions we have and the breakthroughs we need / Bill Gates","Gates Bill \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=How%20to%20avoid%20a%20climate%20disaster%20%3A%20the%20solutions%20we%20have%20and%20the%20breakthroughs%20we%20need%20%2F%20Bill%20Gates"
"EPLSTR20211018Storyteller: Tales of Life and Music / by Dave  Grohl","EPLSTR","Strathcona","85","Storyteller: Tales of Life and Music / by Dave  Grohl","Grohl Dave","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Storyteller%3A%20Tales%20of%20Life%20and%20Music%20%2F%20by%20Dave%20%20Grohl"
"EPLSTR20211018The heron's cry / Ann Cleeves","EPLSTR","Strathcona","128","The heron's cry / Ann Cleeves","Cleeves Ann","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20heron%27s%20cry%20%2F%20Ann%20Cleeves"
"EPLSTR20211018The nightingale / Kristin Hannah","EPLSTR","Strathcona","116","The nightingale / Kristin Hannah","Hannah Kristin","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20nightingale%20%2F%20Kristin%20Hannah"
"EPLSTR20211018The paper palace / Miranda Cowley Heller","EPLSTR","Strathcona","288","The paper palace / Miranda Cowley Heller","Cowley Heller Miranda","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20paper%20palace%20%2F%20Miranda%20Cowley%20Heller"
"EPLSTR20211018While justice sleeps : a novel / Stacey Abrams","EPLSTR","Strathcona","64","While justice sleeps : a novel / Stacey Abrams","Abrams Stacey","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=While%20justice%20sleeps%20%3A%20a%20novel%20%2F%20Stacey%20Abrams"
"EPLWHP20211018Broken horses : a memoir / Brandi Carlile","EPLWHP","West Henday Promenade (Lewis Estates)","44","Broken horses : a memoir / Brandi Carlile","Carlile Brandi","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Broken%20horses%20%3A%20a%20memoir%20%2F%20Brandi%20Carlile"
"EPLWHP20211018Don't let the pigeon drive the bus! / words and pictures by Mo Willems","EPLWHP","West Henday Promenade (Lewis Estates)","79","Don't let the pigeon drive the bus! / words and pictures by Mo Willems","Willems Mo","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Don%27t%20let%20the%20pigeon%20drive%20the%20bus%21%20%2F%20words%20and%20pictures%20by%20Mo%20Willems"
"EPLWHP20211018Fahrenheit 451 / Ray Bradbury","EPLWHP","West Henday Promenade (Lewis Estates)","28","Fahrenheit 451 / Ray Bradbury","Bradbury Ray \\\\\\ \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Fahrenheit%20451%20%2F%20Ray%20Bradbury"
"EPLWHP20211018Friends forever / Shannon Hale ; artwork by LeUyen Pham ; color by Hilary Sycamore and LeUyen Pham","EPLWHP","West Henday Promenade (Lewis Estates)","54","Friends forever / Shannon Hale ; artwork by LeUyen Pham ; color by Hilary Sycamore and LeUyen Pham","Hale Shannon","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Friends%20forever%20%2F%20Shannon%20Hale%20%3B%20artwork%20by%20LeUyen%20Pham%20%3B%20color%20by%20Hilary%20Sycamore%20and%20LeUyen%20Pham"
"EPLWHP20211018Last night at the Telegraph Club / by Malinda Lo","EPLWHP","West Henday Promenade (Lewis Estates)","38","Last night at the Telegraph Club / by Malinda Lo","Lo Malinda","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Last%20night%20at%20the%20Telegraph%20Club%20%2F%20by%20Malinda%20Lo"
"EPLWHP20211018My book of dinosaurs and prehistoric life / author, Dean Lomax","EPLWHP","West Henday Promenade (Lewis Estates)","32","My book of dinosaurs and prehistoric life / author, Dean Lomax","Lomax Dean R","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=My%20book%20of%20dinosaurs%20and%20prehistoric%20life%20%2F%20author%2C%20Dean%20Lomax"
"EPLWHP20211018Neon Gods / by Katee  Robert","EPLWHP","West Henday Promenade (Lewis Estates)","34","Neon Gods / by Katee  Robert","Robert Katee","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Neon%20Gods%20%2F%20by%20Katee%20%20Robert"
"EPLWHP20211018Scaredy Squirrel goes camping / MÃ©lanie Watt","EPLWHP","West Henday Promenade (Lewis Estates)","56","Scaredy Squirrel goes camping / MÃ©lanie Watt","Watt MÃ‰Lanie \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Scaredy%20Squirrel%20goes%20camping%20%2F%20MÃ©lanie%20Watt"
"EPLWHP20211018The hating game / Sally Thorne","EPLWHP","West Henday Promenade (Lewis Estates)","81","The hating game / Sally Thorne","Thorne Sally \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20hating%20game%20%2F%20Sally%20Thorne"
"EPLWHP20211018The Maidens / Alex Michaelides","EPLWHP","West Henday Promenade (Lewis Estates)","99","The Maidens / Alex Michaelides","Michaelides Alex \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Maidens%20%2F%20Alex%20Michaelides"
"EPLWMC2021101821 things you may not know about the Indian Act : helping Canadians make reconciliation with Indigenous Peoples a reality / Bob Joseph","EPLWMC","Whitemud Crossing","147","21 things you may not know about the Indian Act : helping Canadians make reconciliation with Indigenous Peoples a reality / Bob Joseph","Joseph Robert P C \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=21%20things%20you%20may%20not%20know%20about%20the%20Indian%20Act%20%3A%20helping%20Canadians%20make%20reconciliation%20with%20Indigenous%20Peoples%20a%20reality%20%2F%20Bob%20Joseph"
"EPLWMC20211018Cloud Cuckoo Land / by Anthony  Doerr","EPLWMC","Whitemud Crossing","272","Cloud Cuckoo Land / by Anthony  Doerr","Doerr Anthony","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Cloud%20Cuckoo%20Land%20%2F%20by%20Anthony%20%20Doerr"
"EPLWMC20211018Dark Hours / by Michael  Connelly","EPLWMC","Whitemud Crossing","185","Dark Hours / by Michael  Connelly","Connelly Michael","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dark%20Hours%20%2F%20by%20Michael%20%20Connelly"
"EPLWMC20211018Her turn / Katherine Ashenburg","EPLWMC","Whitemud Crossing","104","Her turn / Katherine Ashenburg","Ashenburg Katherine","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Her%20turn%20%2F%20Katherine%20Ashenburg"
"EPLWMC20211018Sooley / John Grisham","EPLWMC","Whitemud Crossing","171","Sooley / John Grisham","Grisham John","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Sooley%20%2F%20John%20Grisham"
"EPLWMC20211018State of Terror / by Louise  Penny","EPLWMC","Whitemud Crossing","466","State of Terror / by Louise  Penny","Penny Louise","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=State%20of%20Terror%20%2F%20by%20Louise%20%20Penny"
"EPLWMC20211018The sanatorium / Sarah Pearse","EPLWMC","Whitemud Crossing","217","The sanatorium / Sarah Pearse","Pearse Sarah","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20sanatorium%20%2F%20Sarah%20Pearse"
"EPLWMC20211018The Winter wives : a novel / Linden MacIntyre","EPLWMC","Whitemud Crossing","136","The Winter wives : a novel / Linden MacIntyre","Macintyre Linden","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Winter%20wives%20%3A%20a%20novel%20%2F%20Linden%20MacIntyre"
"EPLWMC20211018We were liars / E. Lockhart. --","EPLWMC","Whitemud Crossing","108","We were liars / E. Lockhart. --","Lockhart E","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=We%20were%20liars%20%2F%20E%2E%20Lockhart%2E%20%2D%2D"
"EPLWMC20211018What happened to you? : conversations on trauma, resilience, and healing / Bruce D. Perry, Oprah Winfrey","EPLWMC","Whitemud Crossing","219","What happened to you? : conversations on trauma, resilience, and healing / Bruce D. Perry, Oprah Winfrey","Perry Bruce Duncan \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=What%20happened%20to%20you%3F%20%3A%20conversations%20on%20trauma%2C%20resilience%2C%20and%20healing%20%2F%20Bruce%20D%2E%20Perry%2C%20Oprah%20Winfrey"
"EPLWOO20211018August into Winter / by Guy  Vanderhaeghe","EPLWOO","Woodcroft (Westmount)","104","August into Winter / by Guy  Vanderhaeghe","Vanderhaeghe Guy","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=August%20into%20Winter%20%2F%20by%20Guy%20%20Vanderhaeghe"
"EPLWOO20211018Burnout : the secret to unlocking the stress cycle / Emily Nagoski, PhD, and Amelia Nagoski, DMA","EPLWOO","Woodcroft (Westmount)","135","Burnout : the secret to unlocking the stress cycle / Emily Nagoski, PhD, and Amelia Nagoski, DMA","Nagoski Emily","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Burnout%20%3A%20the%20secret%20to%20unlocking%20the%20stress%20cycle%20%2F%20Emily%20Nagoski%2C%20PhD%2C%20and%20Amelia%20Nagoski%2C%20DMA"
"EPLWOO20211018Cat Kid Comic Club: Perspectives: From the Creator of Dog Man / by Dav  Pilkey","EPLWOO","Woodcroft (Westmount)","97","Cat Kid Comic Club: Perspectives: From the Creator of Dog Man / by Dav  Pilkey","Pilkey Dav","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Cat%20Kid%20Comic%20Club%3A%20Perspectives%3A%20From%20the%20Creator%20of%20Dog%20Man%20%2F%20by%20Dav%20%20Pilkey"
"EPLWOO20211018Girl A : a novel / Abigail Dean","EPLWOO","Woodcroft (Westmount)","93","Girl A : a novel / Abigail Dean","Dean Abigail","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Girl%20A%20%3A%20a%20novel%20%2F%20Abigail%20Dean"
"EPLWOO20211018Klara and the sun / Kazuo Ishiguro","EPLWOO","Woodcroft (Westmount)","212","Klara and the sun / Kazuo Ishiguro","Ishiguro Kazuo \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Klara%20and%20the%20sun%20%2F%20Kazuo%20Ishiguro"
"EPLWOO20211018Not a happy family / Shari Lapena","EPLWOO","Woodcroft (Westmount)","256","Not a happy family / Shari Lapena","LapeÉ´A Shari \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Not%20a%20happy%20family%20%2F%20Shari%20Lapena"
"EPLWOO20211018The Bomber Mafia : a dream, a temptation, and the longest night of the Second World War / Malcolm Gladwell","EPLWOO","Woodcroft (Westmount)","121","The Bomber Mafia : a dream, a temptation, and the longest night of the Second World War / Malcolm Gladwell","Gladwell Malcolm \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Bomber%20Mafia%20%3A%20a%20dream%2C%20a%20temptation%2C%20and%20the%20longest%20night%20of%20the%20Second%20World%20War%20%2F%20Malcolm%20Gladwell"
"EPLWOO20211018Thinking, fast and slow / Daniel Kahneman","EPLWOO","Woodcroft (Westmount)","100","Thinking, fast and slow / Daniel Kahneman","Kahneman Daniel \\\\\\","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Thinking%2C%20fast%20and%20slow%20%2F%20Daniel%20Kahneman"
"EPLWOO20211018Vanderbilt: An American Dynasty / by Anderson  Cooper","EPLWOO","Woodcroft (Westmount)","150","Vanderbilt: An American Dynasty / by Anderson  Cooper","Cooper Anderson","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Vanderbilt%3A%20An%20American%20Dynasty%20%2F%20by%20Anderson%20%20Cooper"
"EPLWOO20211018Verity / Colleen Hoover","EPLWOO","Woodcroft (Westmount)","236","Verity / Colleen Hoover","Hoover Colleen","2021-10-18T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Verity%20%2F%20Colleen%20Hoover"
"EPLABB20211011All systems red : the murderbot diaries / Martha Wells","EPLABB","Abbottsfield - Penny McKee","24","All systems red : the murderbot diaries / Martha Wells","Wells Martha","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=All%20systems%20red%20%3A%20the%20murderbot%20diaries%20%2F%20Martha%20Wells"
"EPLABB20211011Another kind of Eden / James Lee Burke","EPLABB","Abbottsfield - Penny McKee","40","Another kind of Eden / James Lee Burke","Burke James Lee \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Another%20kind%20of%20Eden%20%2F%20James%20Lee%20Burke"
"EPLABB20211011Everyone knows your mother is a witch : a novel / Rivka Galchen","EPLABB","Abbottsfield - Penny McKee","33","Everyone knows your mother is a witch : a novel / Rivka Galchen","Galchen Rivka","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Everyone%20knows%20your%20mother%20is%20a%20witch%20%3A%20a%20novel%20%2F%20Rivka%20Galchen"
"EPLABB20211011Five little pumpkins / illustrated by Lucy Barnard","EPLABB","Abbottsfield - Penny McKee","17","Five little pumpkins / illustrated by Lucy Barnard","Barnard Lucy","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Five%20little%20pumpkins%20%2F%20illustrated%20by%20Lucy%20Barnard"
"EPLABB20211011Inside comedy : the soul, wit, and bite of comedy and comedians of the last five decades / David Steinberg","EPLABB","Abbottsfield - Penny McKee","19","Inside comedy : the soul, wit, and bite of comedy and comedians of the last five decades / David Steinberg","Steinberg David \\\\\\ August \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Inside%20comedy%20%3A%20the%20soul%2C%20wit%2C%20and%20bite%20of%20comedy%20and%20comedians%20of%20the%20last%20five%20decades%20%2F%20David%20Steinberg"
"EPLABB20211011Nine perfect strangers / Liane Moriarty","EPLABB","Abbottsfield - Penny McKee","25","Nine perfect strangers / Liane Moriarty","Moriarty Liane","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Nine%20perfect%20strangers%20%2F%20Liane%20Moriarty"
"EPLABB20211011Pick a pumpkin / Patricia Toht ; illustrated by Jarvis","EPLABB","Abbottsfield - Penny McKee","26","Pick a pumpkin / Patricia Toht ; illustrated by Jarvis","Toht Patricia \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Pick%20a%20pumpkin%20%2F%20Patricia%20Toht%20%3B%20illustrated%20by%20Jarvis"
"EPLABB20211011Red, white & royal blue / Casey McQuiston","EPLABB","Abbottsfield - Penny McKee","85","Red, white & royal blue / Casey McQuiston","Mcquiston Casey","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Red%2C%20white%20%26%20royal%20blue%20%2F%20Casey%20McQuiston"
"EPLABB20211011The final girl support group / Grady Hendrix","EPLABB","Abbottsfield - Penny McKee","66","The final girl support group / Grady Hendrix","Hendrix Grady","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20final%20girl%20support%20group%20%2F%20Grady%20Hendrix"
"EPLABB20211011The sister's tale : a novel / Beth Powning","EPLABB","Abbottsfield - Penny McKee","70","The sister's tale : a novel / Beth Powning","Powning Beth","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20sister%27s%20tale%20%3A%20a%20novel%20%2F%20Beth%20Powning"
"EPLCAL20211011Caste : the origins of our discontents / Isabel Wilkerson","EPLCAL","Calder","105","Caste : the origins of our discontents / Isabel Wilkerson","Wilkerson Isabel","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Caste%20%3A%20the%20origins%20of%20our%20discontents%20%2F%20Isabel%20Wilkerson"
"EPLCAL20211011Centaur's Wife / by Amanda  Leduc","EPLCAL","Calder","61","Centaur's Wife / by Amanda  Leduc","Leduc Amanda","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Centaur%27s%20Wife%20%2F%20by%20Amanda%20%20Leduc"
"EPLCAL20211011Dune / by Frank Herbert","EPLCAL","Calder","120","Dune / by Frank Herbert","Herbert Frank","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dune%20%2F%20by%20Frank%20Herbert"
"EPLCAL20211011Harry Potter and the Order of the Phoenix / J.K. Rowling","EPLCAL","Calder","46","Harry Potter and the Order of the Phoenix / J.K. Rowling","Rowling J K","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Harry%20Potter%20and%20the%20Order%20of%20the%20Phoenix%20%2F%20J%2EK%2E%20Rowling"
"EPLCAL20211011Hooked / by Michael  Moss","EPLCAL","Calder","78","Hooked / by Michael  Moss","Moss Michael","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Hooked%20%2F%20by%20Michael%20%20Moss"
"EPLCAL20211011Scattered minds : a new look at the origins and healing of attention deficit disorder / Gabor MatÃ©","EPLCAL","Calder","41","Scattered minds : a new look at the origins and healing of attention deficit disorder / Gabor MatÃ©","MatÃ‰ Gabor","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Scattered%20minds%20%3A%20a%20new%20look%20at%20the%20origins%20and%20healing%20of%20attention%20deficit%20disorder%20%2F%20Gabor%20MatÃ©"
"EPLCAL20211011Surrounded by idiots : the four types of human behavior and how to effectively communicate with each in business (and in life) / Thomas Erikson ; translated by Martin Pender and Rod Bradbury","EPLCAL","Calder","58","Surrounded by idiots : the four types of human behavior and how to effectively communicate with each in business (and in life) / Thomas Erikson ; translated by Martin Pender and Rod Bradbury","Erikson Thomas \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Surrounded%20by%20idiots%20%3A%20the%20four%20types%20of%20human%20behavior%20and%20how%20to%20effectively%20communicate%20with%20each%20in%20business%20%28and%20in%20life%29%20%2F%20Thomas%20Erikson%20%3B%20translated%20by%20Martin%20Pender%20and%20Rod%20Bradbury"
"EPLCAL20211011The missing sister : a novel / Lucinda Riley","EPLCAL","Calder","47","The missing sister : a novel / Lucinda Riley","Edmonds Lucinda","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20missing%20sister%20%3A%20a%20novel%20%2F%20Lucinda%20Riley"
"EPLCAL20211011The therapist / B.A. Paris","EPLCAL","Calder","85","The therapist / B.A. Paris","Paris B A","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20therapist%20%2F%20B%2EA%2E%20Paris"
"EPLCAL20211011When the body says no : the cost of hidden stress / Gabor MatÃ©","EPLCAL","Calder","71","When the body says no : the cost of hidden stress / Gabor MatÃ©","MatÃ‰ Gabor","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=When%20the%20body%20says%20no%20%3A%20the%20cost%20of%20hidden%20stress%20%2F%20Gabor%20MatÃ©"
"EPLCLV20211011A good girl's guide to murder / Holly Jackson","EPLCLV","Clareview","124","A good girl's guide to murder / Holly Jackson","Jackson Holly \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20good%20girl%27s%20guide%20to%20murder%20%2F%20Holly%20Jackson"
"EPLCLV20211011Dark roads / Chevy Stevens","EPLCLV","Clareview","71","Dark roads / Chevy Stevens","Stevens Chevy","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dark%20roads%20%2F%20Chevy%20Stevens"
"EPLCLV20211011Heron's Cry / by Ann  Cleeves","EPLCLV","Clareview","125","Heron's Cry / by Ann  Cleeves","Cleeves Ann","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Heron%27s%20Cry%20%2F%20by%20Ann%20%20Cleeves"
"EPLCLV20211011It ends with us / Colleen Hoover","EPLCLV","Clareview","336","It ends with us / Colleen Hoover","Hoover Colleen","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=It%20ends%20with%20us%20%2F%20Colleen%20Hoover"
"EPLCLV20211011November 9 / Colleen Hoover","EPLCLV","Clareview","63","November 9 / Colleen Hoover","Hoover Colleen","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=November%209%20%2F%20Colleen%20Hoover"
"EPLCLV20211011The bone code / Kathy Reichs","EPLCLV","Clareview","98","The bone code / Kathy Reichs","Reichs Kathy","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20bone%20code%20%2F%20Kathy%20Reichs"
"EPLCLV20211011The hating game / Sally Thorne","EPLCLV","Clareview","78","The hating game / Sally Thorne","Thorne Sally \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20hating%20game%20%2F%20Sally%20Thorne"
"EPLCLV20211011The Maidens / Alex Michaelides","EPLCLV","Clareview","109","The Maidens / Alex Michaelides","Michaelides Alex \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Maidens%20%2F%20Alex%20Michaelides"
"EPLCLV20211011The plot / Jean Hanff Korelitz","EPLCLV","Clareview","95","The plot / Jean Hanff Korelitz","Korelitz Jean Hanff \\\\\\","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20plot%20%2F%20Jean%20Hanff%20Korelitz"
"EPLCLV20211011The rhyming rabbit / written by Julia Donaldson ; illustrated by Lydia Monks","EPLCLV","Clareview","97","The rhyming rabbit / written by Julia Donaldson ; illustrated by Lydia Monks","Donaldson Julia","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20rhyming%20rabbit%20%2F%20written%20by%20Julia%20Donaldson%20%3B%20illustrated%20by%20Lydia%20Monks"
"EPLCPL20211011Cook for your gut health : quiet your gut, boost fiber, and reduce inflammation / with Alicia A. Romano, MS, RD, LDN, CNSC ; America's Test Kitchen","EPLCPL","Capilano","63","Cook for your gut health : quiet your gut, boost fiber, and reduce inflammation / with Alicia A. Romano, MS, RD, LDN, CNSC ; America's Test Kitchen","Romano Alicia A","2021-10-11T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Cook%20for%20your%20gut%20health%20%3A%20quiet%20your%20gut%2C%20boost%20fiber%2C%20and%20reduce%20inflammation%20%2F%20with%20Alicia%20A%2E%20Romano%2C%20MS%2C%20RD%2C%20LDN%2C%20CNSC%20%3B%20America%27s%20Test%20Kitchen"
