"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS073-2016100313:56:09-01","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T13:56:00.000","81","15","1","6","20","0","21","2"
"DFS073-2016100313:56:09-02","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T13:56:00.000","81","6","2","21","26","0","5","2"
"DFS073-2016100313:56:09-03","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T13:56:00.000","81","6","3","27","32","0","11","0"
"DFS073-2016100313:56:09-04","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T13:56:00.000","81","6","4","33","38","0","8","3"
"DFS073-2016100313:56:09-05","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T13:56:00.000","81","6","5","39","44","0","17","10"
"DFS073-2016100313:56:09-06","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T13:56:00.000","81","6","6","45","50","1","16","20"
"DFS073-2016100313:56:09-07","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T13:56:00.000","81","6","7","51","56","2","3","32"
"DFS073-2016100313:56:09-08","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T13:56:00.000","81","6","8","57","62","2","0","10"
"DFS073-2016100313:56:09-09","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T13:56:00.000","81","6","9","63","68","2","0","1"
"DFS073-2016100313:56:09-10","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T13:56:00.000","81","157","10","69","225","2","0","1"
"DFS073-2016100314:11:09-01","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T14:11:00.000","79","15","1","6","20","0","12","1"
"DFS073-2016100314:11:09-02","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T14:11:00.000","79","6","2","21","26","0","6","2"
"DFS073-2016100314:11:09-03","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T14:11:00.000","79","6","3","27","32","0","9","1"
"DFS073-2016100314:11:09-04","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T14:11:00.000","79","6","4","33","38","0","8","1"
"DFS073-2016100314:11:09-05","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T14:11:00.000","79","6","5","39","44","0","19","5"
"DFS073-2016100314:11:09-06","DFS073","82 Ave @ 95 A St WB","WB","50","KPH","15","75","2016-10-03T14:11:00.000","79","6","6","45","50","1","17","28"
