"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS080-2016111612:21:24-01","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:21:00.000","57","15","1","6","20","0","35","6"
"DFS080-2016111612:21:24-02","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:21:00.000","57","6","2","21","26","0","17","16"
"DFS080-2016111612:21:24-03","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:21:00.000","57","6","3","27","32","0","1","15"
"DFS080-2016111612:21:24-04","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:21:00.000","57","6","4","33","38","0","3","13"
"DFS080-2016111612:21:24-05","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:21:00.000","57","6","5","39","44","0","1","3"
"DFS080-2016111612:21:24-06","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:21:00.000","57","6","6","45","50","1","0","3"
"DFS080-2016111612:21:24-07","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:21:00.000","57","6","7","51","56","2","0","1"
"DFS080-2016111612:21:24-08","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:21:00.000","57","6","8","57","62","2","0","0"
"DFS080-2016111612:21:24-09","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:21:00.000","57","6","9","63","68","2","0","0"
"DFS080-2016111612:21:24-10","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:21:00.000","57","157","10","69","225","2","0","0"
"DFS080-2016111612:36:24-01","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:36:00.000","65","15","1","6","20","0","40","8"
"DFS080-2016111612:36:24-02","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:36:00.000","65","6","2","21","26","0","17","14"
"DFS080-2016111612:36:24-03","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:36:00.000","65","6","3","27","32","0","5","21"
"DFS080-2016111612:36:24-04","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:36:00.000","65","6","4","33","38","0","2","16"
"DFS080-2016111612:36:24-05","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:36:00.000","65","6","5","39","44","0","1","6"
"DFS080-2016111612:36:24-06","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:36:00.000","65","6","6","45","50","1","0","0"
"DFS080-2016111612:36:24-07","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:36:00.000","65","6","7","51","56","2","0","0"
"DFS080-2016111612:36:24-08","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:36:00.000","65","6","8","57","62","2","0","0"
"DFS080-2016111612:36:24-09","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:36:00.000","65","6","9","63","68","2","0","0"
"DFS080-2016111612:36:24-10","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:36:00.000","65","157","10","69","225","2","0","0"
"DFS080-2016111612:51:24-01","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:51:00.000","69","15","1","6","20","0","47","11"
"DFS080-2016111612:51:24-02","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:51:00.000","69","6","2","21","26","0","17","14"
"DFS080-2016111612:51:24-03","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:51:00.000","69","6","3","27","32","0","4","24"
"DFS080-2016111612:51:24-04","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:51:00.000","69","6","4","33","38","0","1","7"
"DFS080-2016111612:51:24-05","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:51:00.000","69","6","5","39","44","0","0","8"
"DFS080-2016111612:51:24-06","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:51:00.000","69","6","6","45","50","1","0","5"
"DFS080-2016111612:51:24-07","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:51:00.000","69","6","7","51","56","2","0","0"
"DFS080-2016111612:51:24-08","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:51:00.000","69","6","8","57","62","2","0","0"
"DFS080-2016111612:51:24-09","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:51:00.000","69","6","9","63","68","2","0","0"
"DFS080-2016111612:51:24-10","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T12:51:00.000","69","157","10","69","225","2","0","0"
"DFS080-2016111613:06:24-01","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:06:00.000","59","15","1","6","20","0","32","9"
"DFS080-2016111613:06:24-02","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:06:00.000","59","6","2","21","26","0","14","5"
"DFS080-2016111613:06:24-03","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:06:00.000","59","6","3","27","32","0","8","17"
"DFS080-2016111613:06:24-04","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:06:00.000","59","6","4","33","38","0","3","17"
"DFS080-2016111613:06:24-05","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:06:00.000","59","6","5","39","44","0","1","6"
"DFS080-2016111613:06:24-06","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:06:00.000","59","6","6","45","50","1","1","4"
"DFS080-2016111613:06:24-07","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:06:00.000","59","6","7","51","56","2","0","1"
"DFS080-2016111613:06:24-08","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:06:00.000","59","6","8","57","62","2","0","0"
"DFS080-2016111613:06:24-09","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:06:00.000","59","6","9","63","68","2","0","0"
"DFS080-2016111613:06:24-10","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:06:00.000","59","157","10","69","225","2","0","0"
"DFS080-2016111613:21:24-01","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:21:00.000","66","15","1","6","20","0","36","4"
"DFS080-2016111613:21:24-02","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:21:00.000","66","6","2","21","26","0","17","6"
"DFS080-2016111613:21:24-03","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:21:00.000","66","6","3","27","32","0","8","22"
"DFS080-2016111613:21:24-04","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:21:00.000","66","6","4","33","38","0","1","7"
"DFS080-2016111613:21:24-05","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:21:00.000","66","6","5","39","44","0","3","19"
"DFS080-2016111613:21:24-06","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:21:00.000","66","6","6","45","50","1","1","7"
"DFS080-2016111613:21:24-07","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:21:00.000","66","6","7","51","56","2","0","1"
"DFS080-2016111613:21:24-08","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:21:00.000","66","6","8","57","62","2","0","0"
"DFS080-2016111613:21:24-09","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:21:00.000","66","6","9","63","68","2","0","0"
"DFS080-2016111613:21:24-10","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:21:00.000","66","157","10","69","225","2","0","0"
"DFS080-2016111613:36:24-01","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:36:00.000","70","15","1","6","20","0","39","9"
"DFS080-2016111613:36:24-02","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:36:00.000","70","6","2","21","26","0","16","7"
"DFS080-2016111613:36:24-03","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:36:00.000","70","6","3","27","32","0","9","26"
"DFS080-2016111613:36:24-04","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:36:00.000","70","6","4","33","38","0","2","11"
"DFS080-2016111613:36:24-05","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:36:00.000","70","6","5","39","44","0","2","9"
"DFS080-2016111613:36:24-06","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:36:00.000","70","6","6","45","50","1","2","6"
"DFS080-2016111613:36:24-07","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:36:00.000","70","6","7","51","56","2","0","1"
"DFS080-2016111613:36:24-08","DFS080","2850 Mill Woods Rd NW","NB","50","KPH","15","75","2016-11-16T13:36:00.000","70","6","8","57","62","2","0","1"
