"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS190-2018091117:45:00-01","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T17:45:00.000","10","15","1","6","20","0","10","5"
"DFS190-2018091117:45:00-02","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T17:45:00.000","10","6","2","21","26","1","0","4"
"DFS190-2018091117:45:00-03","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T17:45:00.000","10","6","3","27","32","2","0","0"
"DFS190-2018091117:45:00-04","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T17:45:00.000","10","6","4","33","38","2","0","1"
"DFS190-2018091117:45:00-05","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T17:45:00.000","10","6","5","39","44","2","0","0"
"DFS190-2018091117:45:00-06","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T17:45:00.000","10","6","6","45","50","2","0","0"
"DFS190-2018091117:45:00-07","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T17:45:00.000","10","6","7","51","56","2","0","0"
"DFS190-2018091117:45:00-08","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T17:45:00.000","10","6","8","57","62","2","0","0"
"DFS190-2018091117:45:00-09","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T17:45:00.000","10","6","9","63","68","2","0","0"
"DFS190-2018091117:45:00-10","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T17:45:00.000","10","157","10","69","225","2","0","0"
"DFS190-2018091118:00:00-01","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:00:00.000","10","15","1","6","20","0","7","1"
"DFS190-2018091118:00:00-02","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:00:00.000","10","6","2","21","26","1","2","5"
"DFS190-2018091118:00:00-03","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:00:00.000","10","6","3","27","32","2","0","3"
"DFS190-2018091118:00:00-04","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:00:00.000","10","6","4","33","38","2","1","1"
"DFS190-2018091118:00:00-05","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:00:00.000","10","6","5","39","44","2","0","0"
"DFS190-2018091118:00:00-06","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:00:00.000","10","6","6","45","50","2","0","0"
"DFS190-2018091118:00:00-07","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:00:00.000","10","6","7","51","56","2","0","0"
"DFS190-2018091118:00:00-08","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:00:00.000","10","6","8","57","62","2","0","0"
"DFS190-2018091118:00:00-09","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:00:00.000","10","6","9","63","68","2","0","0"
"DFS190-2018091118:00:00-10","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:00:00.000","10","157","10","69","225","2","0","0"
"DFS190-2018091118:15:00-01","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:15:00.000","8","15","1","6","20","0","5","1"
"DFS190-2018091118:15:00-02","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:15:00.000","8","6","2","21","26","1","1","3"
"DFS190-2018091118:15:00-03","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:15:00.000","8","6","3","27","32","2","2","3"
"DFS190-2018091118:15:00-04","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:15:00.000","8","6","4","33","38","2","0","1"
"DFS190-2018091118:15:00-05","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:15:00.000","8","6","5","39","44","2","0","0"
"DFS190-2018091118:15:00-06","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:15:00.000","8","6","6","45","50","2","0","0"
"DFS190-2018091118:15:00-07","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:15:00.000","8","6","7","51","56","2","0","0"
"DFS190-2018091118:15:00-08","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:15:00.000","8","6","8","57","62","2","0","0"
"DFS190-2018091118:15:00-09","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:15:00.000","8","6","9","63","68","2","0","0"
"DFS190-2018091118:15:00-10","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:15:00.000","8","157","10","69","225","2","0","0"
"DFS190-2018091118:30:00-01","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:30:00.000","13","15","1","6","20","0","10","3"
"DFS190-2018091118:30:00-02","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:30:00.000","13","6","2","21","26","1","2","5"
"DFS190-2018091118:30:00-03","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:30:00.000","13","6","3","27","32","2","1","4"
"DFS190-2018091118:30:00-04","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:30:00.000","13","6","4","33","38","2","0","1"
"DFS190-2018091118:30:00-05","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:30:00.000","13","6","5","39","44","2","0","0"
"DFS190-2018091118:30:00-06","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:30:00.000","13","6","6","45","50","2","0","0"
"DFS190-2018091118:30:00-07","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:30:00.000","13","6","7","51","56","2","0","0"
"DFS190-2018091118:30:00-08","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:30:00.000","13","6","8","57","62","2","0","0"
"DFS190-2018091118:30:00-09","DFS190","John A. McDougall (10930 107 St)","SB","25","KPH","15","75","2018-09-11T18:30:00.000","13","6","9","63","68","2","0","0"
