"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS079-2016102615:36:18-01","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:36:00.000","68","15","1","6","20","0","10","0"
"DFS079-2016102615:36:18-02","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:36:00.000","68","6","2","21","26","0","7","1"
"DFS079-2016102615:36:18-03","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:36:00.000","68","6","3","27","32","0","12","0"
"DFS079-2016102615:36:18-04","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:36:00.000","68","6","4","33","38","0","18","2"
"DFS079-2016102615:36:18-05","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:36:00.000","68","6","5","39","44","0","17","11"
"DFS079-2016102615:36:18-06","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:36:00.000","68","6","6","45","50","1","3","31"
"DFS079-2016102615:36:18-07","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:36:00.000","68","6","7","51","56","2","0","12"
"DFS079-2016102615:36:18-08","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:36:00.000","68","6","8","57","62","2","1","9"
"DFS079-2016102615:36:18-09","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:36:00.000","68","6","9","63","68","2","0","2"
"DFS079-2016102615:36:18-10","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:36:00.000","68","157","10","69","225","2","0","0"
"DFS079-2016102615:51:18-01","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:51:00.000","68","15","1","6","20","0","4","1"
"DFS079-2016102615:51:18-02","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:51:00.000","68","6","2","21","26","0","3","0"
"DFS079-2016102615:51:18-03","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:51:00.000","68","6","3","27","32","0","12","0"
"DFS079-2016102615:51:18-04","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:51:00.000","68","6","4","33","38","0","18","3"
"DFS079-2016102615:51:18-05","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:51:00.000","68","6","5","39","44","0","18","11"
"DFS079-2016102615:51:18-06","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:51:00.000","68","6","6","45","50","1","10","21"
"DFS079-2016102615:51:18-07","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:51:00.000","68","6","7","51","56","2","3","23"
"DFS079-2016102615:51:18-08","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:51:00.000","68","6","8","57","62","2","0","9"
"DFS079-2016102615:51:18-09","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:51:00.000","68","6","9","63","68","2","0","0"
"DFS079-2016102615:51:18-10","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T15:51:00.000","68","157","10","69","225","2","0","0"
"DFS079-2016102616:06:18-01","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:06:00.000","73","15","1","6","20","0","7","1"
"DFS079-2016102616:06:18-02","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:06:00.000","73","6","2","21","26","0","2","2"
"DFS079-2016102616:06:18-03","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:06:00.000","73","6","3","27","32","0","18","1"
"DFS079-2016102616:06:18-04","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:06:00.000","73","6","4","33","38","0","19","3"
"DFS079-2016102616:06:18-05","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:06:00.000","73","6","5","39","44","0","19","9"
"DFS079-2016102616:06:18-06","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:06:00.000","73","6","6","45","50","1","6","35"
"DFS079-2016102616:06:18-07","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:06:00.000","73","6","7","51","56","2","1","18"
"DFS079-2016102616:06:18-08","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:06:00.000","73","6","8","57","62","2","1","4"
"DFS079-2016102616:06:18-09","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:06:00.000","73","6","9","63","68","2","0","0"
"DFS079-2016102616:06:18-10","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:06:00.000","73","157","10","69","225","2","0","0"
"DFS079-2016102616:21:18-01","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:21:00.000","73","15","1","6","20","0","8","1"
"DFS079-2016102616:21:18-02","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:21:00.000","73","6","2","21","26","0","3","2"
"DFS079-2016102616:21:18-03","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:21:00.000","73","6","3","27","32","0","18","4"
"DFS079-2016102616:21:18-04","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:21:00.000","73","6","4","33","38","0","14","1"
"DFS079-2016102616:21:18-05","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:21:00.000","73","6","5","39","44","0","27","11"
"DFS079-2016102616:21:18-06","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:21:00.000","73","6","6","45","50","1","3","26"
"DFS079-2016102616:21:18-07","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:21:00.000","73","6","7","51","56","2","0","23"
"DFS079-2016102616:21:18-08","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:21:00.000","73","6","8","57","62","2","0","3"
"DFS079-2016102616:21:18-09","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:21:00.000","73","6","9","63","68","2","0","2"
"DFS079-2016102616:21:18-10","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:21:00.000","73","157","10","69","225","2","0","0"
"DFS079-2016102616:36:18-01","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:36:00.000","74","15","1","6","20","0","9","1"
"DFS079-2016102616:36:18-02","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:36:00.000","74","6","2","21","26","0","6","4"
"DFS079-2016102616:36:18-03","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:36:00.000","74","6","3","27","32","0","16","0"
"DFS079-2016102616:36:18-04","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:36:00.000","74","6","4","33","38","0","17","0"
"DFS079-2016102616:36:18-05","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:36:00.000","74","6","5","39","44","0","16","16"
"DFS079-2016102616:36:18-06","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:36:00.000","74","6","6","45","50","1","7","30"
"DFS079-2016102616:36:18-07","DFS079","SB 127 St South of 137 Ave","SB","50","KPH","15","75","2016-10-26T16:36:00.000","74","6","7","51","56","2","2","19"
