"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS040-2016053009:52:23-01","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T09:52:00.000","76","33","1","6","38","0","52","16"
"DFS040-2016053009:52:23-02","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T09:52:00.000","76","4","2","39","42","0","15","12"
"DFS040-2016053009:52:23-03","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T09:52:00.000","76","4","3","43","46","0","6","11"
"DFS040-2016053009:52:23-04","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T09:52:00.000","76","4","4","47","50","1","2","16"
"DFS040-2016053009:52:23-05","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T09:52:00.000","76","4","5","51","54","2","1","13"
"DFS040-2016053009:52:23-06","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T09:52:00.000","76","4","6","55","58","2","0","6"
"DFS040-2016053009:52:23-07","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T09:52:00.000","76","4","7","59","62","2","0","1"
"DFS040-2016053009:52:23-08","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T09:52:00.000","76","4","8","63","66","2","0","1"
"DFS040-2016053009:52:23-09","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T09:52:00.000","76","4","9","67","70","2","0","0"
"DFS040-2016053009:52:23-10","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T09:52:00.000","76","155","10","71","225","2","0","0"
"DFS040-2016053010:07:17-01","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:07:00.000","82","33","1","6","38","0","62","6"
"DFS040-2016053010:07:17-02","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:07:00.000","82","4","2","39","42","0","10","12"
"DFS040-2016053010:07:17-03","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:07:00.000","82","4","3","43","46","0","7","14"
"DFS040-2016053010:07:17-04","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:07:00.000","82","4","4","47","50","1","1","19"
"DFS040-2016053010:07:17-05","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:07:00.000","82","4","5","51","54","2","1","17"
"DFS040-2016053010:07:17-06","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:07:00.000","82","4","6","55","58","2","0","8"
"DFS040-2016053010:07:17-07","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:07:00.000","82","4","7","59","62","2","0","2"
"DFS040-2016053010:07:17-08","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:07:00.000","82","4","8","63","66","2","1","4"
"DFS040-2016053010:07:17-09","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:07:00.000","82","4","9","67","70","2","0","0"
"DFS040-2016053010:07:17-10","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:07:00.000","82","155","10","71","225","2","0","0"
"DFS040-2016053010:22:17-01","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:22:00.000","80","33","1","6","38","0","55","14"
"DFS040-2016053010:22:17-02","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:22:00.000","80","4","2","39","42","0","8","12"
"DFS040-2016053010:22:17-03","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:22:00.000","80","4","3","43","46","0","12","15"
"DFS040-2016053010:22:17-04","DFS040","109 St @ 108 Ave","SB","50","KPH","35","75","2016-05-30T10:22:00.000","80","4","4","47","50","1","5","20"
