"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS046-2016072815:08:23-01","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:08:00.000","36","15","1","6","20","0","25","15"
"DFS046-2016072815:08:23-02","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:08:00.000","36","6","2","21","26","0","2","0"
"DFS046-2016072815:08:23-03","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:08:00.000","36","6","3","27","32","0","6","4"
"DFS046-2016072815:08:23-04","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:08:00.000","36","6","4","33","38","0","1","7"
"DFS046-2016072815:08:23-05","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:08:00.000","36","6","5","39","44","0","2","5"
"DFS046-2016072815:08:23-06","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:08:00.000","36","6","6","45","50","1","0","5"
"DFS046-2016072815:08:23-07","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:08:00.000","36","6","7","51","56","2","0","0"
"DFS046-2016072815:08:23-08","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:08:00.000","36","6","8","57","62","2","0","0"
"DFS046-2016072815:08:23-09","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:08:00.000","36","6","9","63","68","2","0","0"
"DFS046-2016072815:08:23-10","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:08:00.000","36","157","10","69","225","2","0","0"
"DFS046-2016072815:23:23-01","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:23:00.000","30","15","1","6","20","0","11","5"
"DFS046-2016072815:23:23-02","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:23:00.000","30","6","2","21","26","0","2","0"
"DFS046-2016072815:23:23-03","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:23:00.000","30","6","3","27","32","0","9","4"
"DFS046-2016072815:23:23-04","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:23:00.000","30","6","4","33","38","0","2","6"
"DFS046-2016072815:23:23-05","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:23:00.000","30","6","5","39","44","0","3","3"
"DFS046-2016072815:23:23-06","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:23:00.000","30","6","6","45","50","1","2","7"
"DFS046-2016072815:23:23-07","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:23:00.000","30","6","7","51","56","2","1","5"
"DFS046-2016072815:23:23-08","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:23:00.000","30","6","8","57","62","2","0","0"
"DFS046-2016072815:23:23-09","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:23:00.000","30","6","9","63","68","2","0","0"
"DFS046-2016072815:23:23-10","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:23:00.000","30","157","10","69","225","2","0","0"
"DFS046-2016072815:38:23-01","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:38:00.000","28","15","1","6","20","0","15","5"
"DFS046-2016072815:38:23-02","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:38:00.000","28","6","2","21","26","0","5","1"
"DFS046-2016072815:38:23-03","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:38:00.000","28","6","3","27","32","0","5","7"
"DFS046-2016072815:38:23-04","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:38:00.000","28","6","4","33","38","0","1","8"
"DFS046-2016072815:38:23-05","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:38:00.000","28","6","5","39","44","0","2","5"
"DFS046-2016072815:38:23-06","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:38:00.000","28","6","6","45","50","1","0","1"
"DFS046-2016072815:38:23-07","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:38:00.000","28","6","7","51","56","2","0","1"
"DFS046-2016072815:38:23-08","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:38:00.000","28","6","8","57","62","2","0","0"
"DFS046-2016072815:38:23-09","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:38:00.000","28","6","9","63","68","2","0","0"
"DFS046-2016072815:38:23-10","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:38:00.000","28","157","10","69","225","2","0","0"
"DFS046-2016072815:53:23-01","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:53:00.000","37","15","1","6","20","0","20","7"
"DFS046-2016072815:53:23-02","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:53:00.000","37","6","2","21","26","0","5","3"
"DFS046-2016072815:53:23-03","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:53:00.000","37","6","3","27","32","0","7","7"
"DFS046-2016072815:53:23-04","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:53:00.000","37","6","4","33","38","0","4","8"
"DFS046-2016072815:53:23-05","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:53:00.000","37","6","5","39","44","0","0","5"
"DFS046-2016072815:53:23-06","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:53:00.000","37","6","6","45","50","1","1","5"
"DFS046-2016072815:53:23-07","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:53:00.000","37","6","7","51","56","2","0","2"
"DFS046-2016072815:53:23-08","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:53:00.000","37","6","8","57","62","2","0","0"
"DFS046-2016072815:53:23-09","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:53:00.000","37","6","9","63","68","2","0","0"
"DFS046-2016072815:53:23-10","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T15:53:00.000","37","157","10","69","225","2","0","0"
"DFS046-2016072816:08:23-01","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:08:00.000","31","15","1","6","20","0","13","5"
"DFS046-2016072816:08:23-02","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:08:00.000","31","6","2","21","26","0","5","0"
"DFS046-2016072816:08:23-03","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:08:00.000","31","6","3","27","32","0","9","7"
"DFS046-2016072816:08:23-04","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:08:00.000","31","6","4","33","38","0","2","4"
"DFS046-2016072816:08:23-05","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:08:00.000","31","6","5","39","44","0","2","5"
"DFS046-2016072816:08:23-06","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:08:00.000","31","6","6","45","50","1","0","8"
"DFS046-2016072816:08:23-07","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:08:00.000","31","6","7","51","56","2","0","2"
"DFS046-2016072816:08:23-08","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:08:00.000","31","6","8","57","62","2","0","0"
"DFS046-2016072816:08:23-09","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:08:00.000","31","6","9","63","68","2","0","0"
"DFS046-2016072816:08:23-10","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:08:00.000","31","157","10","69","225","2","0","0"
"DFS046-2016072816:23:23-01","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:23:00.000","46","15","1","6","20","0","23","11"
"DFS046-2016072816:23:23-02","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:23:00.000","46","6","2","21","26","0","5","3"
"DFS046-2016072816:23:23-03","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:23:00.000","46","6","3","27","32","0","7","8"
"DFS046-2016072816:23:23-04","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:23:00.000","46","6","4","33","38","0","4","6"
"DFS046-2016072816:23:23-05","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:23:00.000","46","6","5","39","44","0","6","10"
"DFS046-2016072816:23:23-06","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:23:00.000","46","6","6","45","50","1","0","5"
"DFS046-2016072816:23:23-07","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:23:00.000","46","6","7","51","56","2","1","0"
"DFS046-2016072816:23:23-08","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:23:00.000","46","6","8","57","62","2","0","2"
"DFS046-2016072816:23:23-09","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:23:00.000","46","6","9","63","68","2","0","0"
"DFS046-2016072816:23:23-10","DFS046","WB 160 Ave Elizabeth Finch","WB","50","KPH","15","75","2016-07-28T16:23:00.000","46","157","10","69","225","2","0","1"
