"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS171-2018091403:45:00-01","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T03:45:00.000","7","15","1","6","20","0","6","2"
"DFS171-2018091403:45:00-02","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T03:45:00.000","7","6","2","21","26","1","1","0"
"DFS171-2018091403:45:00-03","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T03:45:00.000","7","6","3","27","32","2","0","4"
"DFS171-2018091403:45:00-04","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T03:45:00.000","7","6","4","33","38","2","0","1"
"DFS171-2018091403:45:00-05","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T03:45:00.000","7","6","5","39","44","2","0","0"
"DFS171-2018091403:45:00-06","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T03:45:00.000","7","6","6","45","50","2","0","0"
"DFS171-2018091403:45:00-07","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T03:45:00.000","7","6","7","51","56","2","0","0"
"DFS171-2018091403:45:00-08","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T03:45:00.000","7","6","8","57","62","2","0","0"
"DFS171-2018091403:45:00-09","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T03:45:00.000","7","6","9","63","68","2","0","0"
"DFS171-2018091403:45:00-10","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T03:45:00.000","7","157","10","69","225","2","0","0"
"DFS171-2018091404:00:00-01","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:00:00.000","2","15","1","6","20","0","1","0"
"DFS171-2018091404:00:00-02","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:00:00.000","2","6","2","21","26","1","1","2"
"DFS171-2018091404:00:00-03","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:00:00.000","2","6","3","27","32","2","0","0"
"DFS171-2018091404:00:00-04","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:00:00.000","2","6","4","33","38","2","0","0"
"DFS171-2018091404:00:00-05","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:00:00.000","2","6","5","39","44","2","0","0"
"DFS171-2018091404:00:00-06","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:00:00.000","2","6","6","45","50","2","0","0"
"DFS171-2018091404:00:00-07","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:00:00.000","2","6","7","51","56","2","0","0"
"DFS171-2018091404:00:00-08","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:00:00.000","2","6","8","57","62","2","0","0"
"DFS171-2018091404:00:00-09","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:00:00.000","2","6","9","63","68","2","0","0"
"DFS171-2018091404:00:00-10","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:00:00.000","2","157","10","69","225","2","0","0"
"DFS171-2018091404:15:00-01","DFS171","Ecole Notre Dame - 91 Ave (15425 91 Ave)","WB","25","KPH","15","75","2018-09-14T04:15:00.000","10","15","1","6","20","0","5","0"
