"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS173-2018091011:00:00-01","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:00:00.000","8","15","1","6","20","0","8","2"
"DFS173-2018091011:00:00-02","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:00:00.000","8","6","2","21","26","1","0","3"
"DFS173-2018091011:00:00-03","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:00:00.000","8","6","3","27","32","2","0","2"
"DFS173-2018091011:00:00-04","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:00:00.000","8","6","4","33","38","2","0","1"
"DFS173-2018091011:00:00-05","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:00:00.000","8","6","5","39","44","2","0","0"
"DFS173-2018091011:00:00-06","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:00:00.000","8","6","6","45","50","2","0","0"
"DFS173-2018091011:00:00-07","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:00:00.000","8","6","7","51","56","2","0","0"
"DFS173-2018091011:00:00-08","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:00:00.000","8","6","8","57","62","2","0","0"
"DFS173-2018091011:00:00-09","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:00:00.000","8","6","9","63","68","2","0","0"
"DFS173-2018091011:00:00-10","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:00:00.000","8","157","10","69","225","2","0","0"
"DFS173-2018091011:15:00-01","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:15:00.000","17","15","1","6","20","0","12","1"
"DFS173-2018091011:15:00-02","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:15:00.000","17","6","2","21","26","1","2","5"
"DFS173-2018091011:15:00-03","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:15:00.000","17","6","3","27","32","2","3","7"
"DFS173-2018091011:15:00-04","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:15:00.000","17","6","4","33","38","2","0","4"
"DFS173-2018091011:15:00-05","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:15:00.000","17","6","5","39","44","2","0","0"
"DFS173-2018091011:15:00-06","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:15:00.000","17","6","6","45","50","2","0","0"
"DFS173-2018091011:15:00-07","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:15:00.000","17","6","7","51","56","2","0","0"
"DFS173-2018091011:15:00-08","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:15:00.000","17","6","8","57","62","2","0","0"
"DFS173-2018091011:15:00-09","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:15:00.000","17","6","9","63","68","2","0","0"
"DFS173-2018091011:15:00-10","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:15:00.000","17","157","10","69","225","2","0","0"
"DFS173-2018091011:30:00-01","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:30:00.000","21","15","1","6","20","0","13","1"
"DFS173-2018091011:30:00-02","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:30:00.000","21","6","2","21","26","1","6","5"
"DFS173-2018091011:30:00-03","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:30:00.000","21","6","3","27","32","2","2","12"
"DFS173-2018091011:30:00-04","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:30:00.000","21","6","4","33","38","2","0","3"
"DFS173-2018091011:30:00-05","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:30:00.000","21","6","5","39","44","2","0","0"
"DFS173-2018091011:30:00-06","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:30:00.000","21","6","6","45","50","2","0","0"
"DFS173-2018091011:30:00-07","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:30:00.000","21","6","7","51","56","2","0","0"
"DFS173-2018091011:30:00-08","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:30:00.000","21","6","8","57","62","2","0","0"
"DFS173-2018091011:30:00-09","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:30:00.000","21","6","9","63","68","2","0","0"
"DFS173-2018091011:30:00-10","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:30:00.000","21","157","10","69","225","2","0","0"
"DFS173-2018091011:45:00-01","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:45:00.000","14","15","1","6","20","0","7","2"
"DFS173-2018091011:45:00-02","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:45:00.000","14","6","2","21","26","1","4","4"
"DFS173-2018091011:45:00-03","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:45:00.000","14","6","3","27","32","2","2","3"
"DFS173-2018091011:45:00-04","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:45:00.000","14","6","4","33","38","2","0","2"
"DFS173-2018091011:45:00-05","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:45:00.000","14","6","5","39","44","2","1","3"
"DFS173-2018091011:45:00-06","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:45:00.000","14","6","6","45","50","2","0","0"
"DFS173-2018091011:45:00-07","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:45:00.000","14","6","7","51","56","2","0","0"
"DFS173-2018091011:45:00-08","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:45:00.000","14","6","8","57","62","2","0","0"
"DFS173-2018091011:45:00-09","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:45:00.000","14","6","9","63","68","2","0","0"
"DFS173-2018091011:45:00-10","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T11:45:00.000","14","157","10","69","225","2","0","0"
"DFS173-2018091012:00:00-01","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:00:00.000","15","15","1","6","20","0","4","0"
"DFS173-2018091012:00:00-02","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:00:00.000","15","6","2","21","26","1","4","1"
"DFS173-2018091012:00:00-03","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:00:00.000","15","6","3","27","32","2","6","6"
"DFS173-2018091012:00:00-04","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:00:00.000","15","6","4","33","38","2","0","5"
"DFS173-2018091012:00:00-05","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:00:00.000","15","6","5","39","44","2","1","2"
"DFS173-2018091012:00:00-06","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:00:00.000","15","6","6","45","50","2","0","0"
"DFS173-2018091012:00:00-07","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:00:00.000","15","6","7","51","56","2","0","1"
"DFS173-2018091012:00:00-08","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:00:00.000","15","6","8","57","62","2","0","0"
"DFS173-2018091012:00:00-09","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:00:00.000","15","6","9","63","68","2","0","0"
"DFS173-2018091012:00:00-10","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:00:00.000","15","157","10","69","225","2","0","0"
"DFS173-2018091012:15:00-01","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:15:00.000","19","15","1","6","20","0","9","1"
"DFS173-2018091012:15:00-02","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:15:00.000","19","6","2","21","26","1","5","5"
"DFS173-2018091012:15:00-03","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:15:00.000","19","6","3","27","32","2","3","6"
"DFS173-2018091012:15:00-04","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:15:00.000","19","6","4","33","38","2","0","3"
"DFS173-2018091012:15:00-05","DFS173","Bisset School / Mary Hanley - 37 St SO 33 Ave (3020 37 St)","SB","25","KPH","15","75","2018-09-10T12:15:00.000","19","6","5","39","44","2","2","3"
