"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS007-2015060814:54:24-01","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T14:54:24.000","52","23","1","6","28","0","38","19"
"DFS007-2015060814:54:24-02","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T14:54:24.000","52","4","2","29","32","1","7","15"
"DFS007-2015060814:54:24-03","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T14:54:24.000","52","4","3","33","36","2","3","8"
"DFS007-2015060814:54:24-04","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T14:54:24.000","52","4","4","37","40","2","3","7"
"DFS007-2015060814:54:24-05","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T14:54:24.000","52","4","5","41","44","2","1","1"
"DFS007-2015060814:54:24-06","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T14:54:24.000","52","4","6","45","48","2","0","1"
"DFS007-2015060814:54:24-07","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T14:54:24.000","52","4","7","49","52","2","0","1"
"DFS007-2015060814:54:24-08","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T14:54:24.000","52","4","8","53","56","2","0","0"
"DFS007-2015060814:54:24-09","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T14:54:24.000","52","4","9","57","60","2","0","0"
"DFS007-2015060814:54:24-10","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T14:54:24.000","52","165","10","61","225","2","0","0"
"DFS007-2015060815:09:24-01","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:09:24.000","32","23","1","6","28","0","24","12"
"DFS007-2015060815:09:24-02","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:09:24.000","32","4","2","29","32","1","4","11"
"DFS007-2015060815:09:24-03","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:09:24.000","32","4","3","33","36","2","2","6"
"DFS007-2015060815:09:24-04","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:09:24.000","32","4","4","37","40","2","2","1"
"DFS007-2015060815:09:24-05","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:09:24.000","32","4","5","41","44","2","0","2"
"DFS007-2015060815:09:24-06","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:09:24.000","32","4","6","45","48","2","0","0"
"DFS007-2015060815:09:24-07","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:09:24.000","32","4","7","49","52","2","0","0"
"DFS007-2015060815:09:24-08","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:09:24.000","32","4","8","53","56","2","0","0"
"DFS007-2015060815:09:24-09","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:09:24.000","32","4","9","57","60","2","0","0"
"DFS007-2015060815:09:24-10","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:09:24.000","32","165","10","61","225","2","0","0"
"DFS007-2015060815:24:24-01","DFS007","NB Hemmingway Rd @ 57 Ave","NB","30","KPH","25","65","2015-06-08T15:24:24.000","45","23","1","6","28","0","28","10"
