Site ID,Road Name,Location Description,Direction,From Point,To Point,Speed Limit,Latitude,Longitude,Geo Location
2749,,WB 95 Ave between 158 - 160 St,,,,50,53.53156,-113.59558,"(53.531556239081084, -113.59557877639594)"
2752,,WB 95 Ave between 165 - 167 St,,,,50,53.53170,-113.60892,"(53.53169708278609, -113.60891877232737)"
2753,,EB 95 Ave between 170 - 165 St,,,,50,53.53159,-113.61092,"(53.53159488961687, -113.61092031770549)"
2756,,WB 82 Ave between 91 - 95A St,,,,50,53.51807,-113.47155,"(53.51807393531409, -113.47154944910467)"
2757,,SB 163 St between 99 - 96A Ave,,,,50,53.53571,-113.60275,"(53.53571166825143, -113.60275402414275)"
2765,,EB 95 Ave between 163 - 160 St,,,,50,53.53158,-113.59981,"(53.53158424066625, -113.59980952351272)"
2766,,SB Fort Rd between 131 - 128 Ave,,,,50,53.58826,-113.43633,"(53.58825962817386, -113.43632888520264)"
2769,,EB 40 Ave between 111 - 107 St,,,,50,53.47573,-113.51295,"(53.475732377956675, -113.51295346249019)"
2770,,WB 40 Ave between 107 - 111 St,,,,50,53.47586,-113.51295,"(53.475862508727175, -113.51295287192254)"
2771,,EB 40 Ave between 112A - 111 St,,,,50,53.47570,-113.51982,"(53.47570066575741, -113.519820518637)"
2772,,WB 40 Ave between 111 - 112A St,,,,50,53.47586,-113.51982,"(53.47585720163922, -113.51982179528879)"
2775,,SB 156 St between 109 - 108 Ave,,,,50,53.55339,-113.59038,"(53.55339005965644, -113.59038475494273)"
2778,,SB 104 St between 78 - 76 Ave,,,,50,53.51329,-113.49765,"(53.51329400701608, -113.49764683242655)"
2781,,NB 149 St. Between 80 - 84 Ave,,,,60,53.51583,-113.57790,"(53.51582616874022, -113.57789932650225)"
2782,,EB 87 Ave between 120 - 117 St,,,,50,53.52296,-113.53542,"(53.52295597217655, -113.53541743778709)"
2792,,WB Stony Plain Rd Between 180 - 182 St,,,,60,53.54137,-113.63454,"(53.541367928845716, -113.63454323274686)"
2795,,NB 159 St between Whitemud Dr - 87 Ave,,,,60,53.51603,-113.59670,"(53.51602604411146, -113.59670241492914)"
2796,,SB 159 St between 87 Ave - Whitemud Dr,,,,60,53.51603,-113.59670,"(53.516026885677555, -113.59670240949504)"
2797,,SB Meadowlark Rd between 90 - 88A Ave,,,,50,53.52256,-113.59376,"(53.522562311365846, -113.59376150119178)"
4009,,EB 129B Ave btwn 93 - 91 St,,,,30,53.58871,-113.48343,"(53.58870515638971, -113.48342603974193)"
4014,,EB 132 Ave btwn 88 - 86 St,,,,30,53.59217,-113.47442,"(53.592170557812096, -113.47441623600164)"
4018,,EB 132 Ave btwn 137 - 135 St,,,,30,53.59262,-113.55498,"(53.592623106852706, -113.55497981514613)"
4025,,NB Allard Blvd SW btn  Allard Blvd - Alexander Way SW,,,,30,53.40014,-113.53565,"(53.400144298902624, -113.53565380787127)"
4040,,EB 38 Ave btwn Grand Meadow Cres - W of 55 St,,,,30,53.47312,-113.42754,"(53.473121593061876, -113.42754125443192)"
4042,,EB 40 Ave E of Granlea Crescent - 57 St,,,,30,53.47692,-113.42572,"(53.47692316015591, -113.42572434544937)"
4052,,EB 114 Ave btwn 104 - 102 St,,,,30,53.56423,-113.49740,"(53.56423444127276, -113.49739660483183)"
4055,,NB 106 St btwn 36A - 40 Ave,,,,30,53.47360,-113.50415,"(53.47360028471193, -113.50414839705496)"
4069,,NB Mill Woods Rd btwn 28 Ave - S of Lakewood Rd N,,,,30,53.45994,-113.44814,"(53.45993510577032, -113.44814155060342)"
4076,,EB 104 Ave btwn 161 - 159 St,,,,30,53.54641,-113.59745,"(53.54641245308155, -113.59745087860475)"
4078,,EB 80 Ave btwn 166 - 163 St,,,,30,53.51373,-113.60528,"(53.5137349614367, -113.60527692473087)"
4099,,NB 102 St btwn 114 - 116 Ave,,,,30,53.56577,-113.49556,"(53.56576816265377, -113.49555595365298)"
4103,,WB 93A Ave btwn 58 St - 67A St,,,,30,53.53044,-113.42743,"(53.53043799936681, -113.42743263887124)"
4105,,NB Ottewell Rd btwn 94 - 94B Ave,,,,30,53.53172,-113.43521,"(53.53172388311745, -113.43521286408608)"
4111,,NB 96 St btwn 66 Ave - N of 68 Ave,,,,30,53.50407,-113.47644,"(53.50406950833476, -113.4764431359058)"
4114,,EB 76 Ave btwn 106 - 105 St,,,,30,53.51227,-113.50245,"(53.51227346902059, -113.50245064070845)"
4115,,NB 76 St btwn 38 Ave south of 40 Ave,,,,30,53.47490,-113.45033,"(53.47490073163009, -113.45032619518419)"
4117,,SB 76 St south of 40 - 38 Ave,,,,30,53.47490,-113.45033,"(53.47490073163009, -113.45032619518419)"
4119,,SB 106 St btwn 42 - 40 Ave,,,,30,53.47655,-113.50445,"(53.476547167667015, -113.50444637510853)"
4123,,NB 184 St - N of Dechene Rd - 57 Ave,,,,30,53.48998,-113.64131,"(53.48997543482595, -113.64130603806744)"
4127,,NB 156 St N of 81 - 84 Ave,,,,30,53.51626,-113.59034,"(53.51626415127578, -113.59034063255316)"
4136,,EB Beaumaris Rd Btwn 109 St - W of 161 Ave,,,,30,53.62148,-113.50806,"(53.62148222840696, -113.5080583813322)"
4138,,EB McConachie Dr Btwn McConachie Way - 58 St,,,,30,53.63192,-113.42392,"(53.631920002205185, -113.42392007270138)"
4141,,EB Hermitage Rd Btwn Huffman Cres - Hunt Rd,,,,30,53.58067,-113.38930,"(53.580670804012364, -113.38930261294406)"
4153,,EB 144 Ave btwn 88A -E of 87 St,,,,30,53.60611,-113.47485,"(53.60610709616123, -113.47484695607673)"
4172,,NB 90 St Btwn 132 - 135 Ave,,,,30,53.59404,-113.47973,"(53.59403769067169, -113.4797342132804)"
4173,,SB 90 St Btwn 135 - 132 Ave,,,,30,53.59404,-113.47973,"(53.59403769067169, -113.4797342132804)"
4177,,SB 163 St Btwn 104 - 103 Ave,,,,30,53.54563,-113.60263,"(53.54563480320573, -113.60263290746697)"
4178,,EB 64 Ave Btwn 177-172 St,,,,30,53.50027,-113.62387,"(53.500269484053426, -113.6238699448361)"
4188,,NB 91 St Btwn 86 Ave - S of 88 Ave,,,,30,53.52256,-113.46744,"(53.522557800494795, -113.46744056333924)"
4193,,EB 40 Ave Btwn 119 - 115 A St,,,,30,53.47628,-113.53524,"(53.476279539661796, -113.53524096589928)"
4194,,NB 79 St Btwn 94 - 95 Ave,,,,30,53.53196,-113.44809,"(53.53195597165733, -113.44808664539325)"
4195,,SB 79 St Btwn 95 - 94 Ave,,,,30,53.53196,-113.44809,"(53.53195597165733, -113.44808664539325)"
4196,,WB Griesbach Rd between Griesbach School Rd - 104 St,,,,30,53.60810,-113.49791,"(53.60810333347985, -113.4979080273965)"
4197,,EB Griesbach Rd between Sir Arthur Currie Way - Griesbach School Rd,,,,30,53.60810,-113.49791,"(53.60810333347985, -113.4979080273965)"
4210,,NB Hemingway Rd Btwn Hardy Pt - S of Hodgins Rd,,,,30,53.49094,-113.68196,"(53.49093978008974, -113.68196271459782)"
4215,,WB 76 Ave Btwn 154 - 156 St,,,,30,53.50789,-113.58788,"(53.507890364433415, -113.58788156206104)"
4228,,EB 130 Ave Btwn 78 - W of 75 St,,,,30,53.58915,-113.45928,"(53.58914989389968, -113.45928358590092)"
4229,,WB 130 Ave W of 75 - 78 St,,,,30,53.58915,-113.45928,"(53.58914989389968, -113.45928358590092)"
4236,,NB 54 St Btwn 121 - 122 Ave,,,,30,53.57590,-113.42457,"(53.57589553708274, -113.42457323824965)"
4256,,NB 23 St N of 139 - 142 Ave,,,,30,53.60455,-113.37778,"(53.60455328446333, -113.37777935448912)"
4264,,NB 59A St Btwn 159 - 162 Ave,,,,30,53.62129,-113.43071,"(53.62128533691513, -113.43071336571727)"
4265,,SB 59A St Btwn 162-159 Ave,,,,30,53.62129,-113.43071,"(53.62128533691513, -113.43071336571727)"
4266,,EB McQueen Rd - W of 146 - 142 St,,,,30,53.55622,-113.56883,"(53.556222533317516, -113.56883131368478)"
4269,,WB 150 Ave W of 89A - 94 St,,,,30,53.61093,-113.48258,"(53.61093166552853, -113.48257532342203)"
4270,,WB Lakewood Rd S btwn 79 - 83 St,,,,30,53.45438,-113.45503,"(53.45437707097159, -113.45503272041653)"
4272,,SB 87 St btwn 79 - 77 Ave,,,,30,53.51419,-113.46134,"(53.51418699357125, -113.46134269709607)"
4281,,WB 86 Ave btwn 64 - 68A St,,,,30,53.52116,-113.43059,"(53.52115807767793, -113.43058743660775)"
4285,,EB Millwoods Rd S btwn E of 62 St - W of 54 St,,,,30,53.44549,-113.42762,"(53.44548512191101, -113.42761824856652)"
4289,,EB 11A Ave btwn 60 - 56 St,,,,30,53.44046,-113.42805,"(53.44046389240432, -113.4280482113576)"
4297,,WB Silver Berry Rd btwn 24 - 32 St,,,,30,53.45708,-113.38191,"(53.45708125194659, -113.38191264881955)"
4300,,SB Edwards Dr btwn 83 St SW - 6 Ave SW,,,,30,53.42837,-113.45901,"(53.42837161051172, -113.45901487160225)"
4308,,WB 144 Ave btwn 69 - 72 St,,,,30,53.60547,-113.44888,"(53.60546968579233, -113.44888265451846)"
4313,,SB 139 St btwn 116 - 115A Ave,,,,30,53.56731,-113.56138,"(53.56730962345996, -113.56138397929033)"
7005,,EB Yellowhead Trail @ Anthony Henday Dr,,,,100,53.57357,-113.66019,"(53.5735731656759, -113.66018742546709)"
7013,,EB Anthony Henday Dr @ Ray Gibbon Dr,,,,100,53.59114,-113.64614,"(53.5911385449838, -113.64613646310981)"
7016,,WB Whitemud Dr east of 17 Street,,,,80,53.48261,-113.36275,"(53.48260872136551, -113.36274538644595)"
7017,,SB Anthony Henday Dr. @ Yellowhead Tr.,,,,100,53.57299,-113.66199,"(53.5729852141935, -113.66198873657481)"
7018,,NB Anthony Henday Dr.  @ Yellowhead Tr.,,,,100,53.57429,-113.66124,"(53.574288729218694, -113.66123605661255)"
7034,,EB 100 Ave at Anthony Henday Dr,,,,70,53.53789,-113.65759,"(53.537890673137326, -113.65758505775979)"
7044,,EB Yellowhead Tr at 215 St,,,,100,53.57005,-113.68956,"(53.57004750075467, -113.68955622353262)"
7067,,SB Wayne Gretzky Dr btwn Capilano Bridge-106 Ave,,,,80,53.55183,-113.43783,"(53.55182597727543, -113.43783425733217)"
7075,,WB Yellowhead Tr at 7710 Yellowhead Tr,,,,70,53.58250,-113.45960,"(53.58249771017317, -113.45960451392382)"
7081,,EB Anthony Henday Dr at 97 St,,,,100,53.64668,-113.48928,"(53.64668382716076, -113.48927634261672)"
7082,,WB Anthony Henday Dr at 97 St,,,,100,53.64716,-113.48933,"(53.64716486378753, -113.4893336448136)"
7085,,NB Gateway Blvd - South of Anthony Henday Dr.,,,,90,53.43486,-113.49002,"(53.43486002152614, -113.49002455995429)"
7086,,NB Whitemud Dr between 53 Ave - Fox Dr,,,,80,53.49786,-113.57163,"(53.49785614650408, -113.57162535326819)"
7087,,SB Whitemud Dr between Fox Dr - 53 Ave,,,,80,53.49791,-113.57212,"(53.49791473530298, -113.57211827798595)"
7095,,NB 121 St between Kingsway Ave - Yellowhead Tr,,,,60,53.57687,-113.53053,"(53.57687194294137, -113.53053101357578)"
7117,,NB 170 St between 109 - 110 Ave,,,,60,53.55690,-113.61519,"(53.55689726799364, -113.61519066743405)"
7130,,EB Anthony Henday Dr  at 34 St,,,,100,53.43538,-113.39259,"(53.43537956821957, -113.39259396948836)"
7131,,WB Anthony Henday Dr at 34 St,,,,100,53.43573,-113.39554,"(53.43573053855436, -113.39553672744228)"
7166,,SB 91 St between 23 Ave - Anthony Henday Dr,,,,70,53.44595,-113.46681,"(53.445947572020934, -113.4668104755267)"
7167,,NB 91 St between Anthony Henday Dr - 23 Ave,,,,70,53.44581,-113.46636,"(53.445807349619315, -113.46635873271116)"
7169,,EB Anthony Henday Dr between 66 St - Manning Dr,,,,100,53.64075,-113.41657,"(53.64075388187443, -113.41656547211505)"
7177,,WB 106 Ave between Rowland Rd - 76 St,,,,50,53.54939,-113.44241,"(53.54938881273492, -113.4424127998047)"
7196,,WB Anthony Henday Dr between 18 - 66 St,,,,100,53.63758,-113.40232,"(53.637578811726904, -113.40232134694827)"
7206,,WB Stony Plain Rd between 178 - 182 St,,,,60,53.54140,-113.63192,"(53.541399898107095, -113.63192094542754)"
7219,,SB 104 St Btwn University Ave - 73 Ave,,,,50,53.51047,-113.49768,"(53.510470430849715, -113.49767866621947)"
7220,,SB Sask Dr between 87 - University Ave,,,,50,53.52091,-113.53886,"(53.52090897859258, -113.53885570066637)"
7221,,SB St Albert Tr between 134 - 132 Ave,,,,60,53.59348,-113.56880,"(53.593483072034445, -113.56879548728857)"
