"election_date","city_wide_eligible_voters","reported_at","race_id","contest","ward_name","acclaimed","reporting","yet_to_report","out_of","votes_cast","votes_outstanding","race","candidate_name","votes_received","percent"
"2017-10-16T00:00:00.000","618564","Monday, October 16, 2017 11:13 pm","327","Public School Board Trustee","Ward G","No","34","0","34","16131",,"327","DUCE, Tyler","4762","29.52"
"2017-10-16T00:00:00.000","618564","Monday, October 16, 2017 11:13 pm","327","Public School Board Trustee","Ward G","No","34","0","34","16131",,"327","STIRLING, Bridget","10119","62.73"
