"row_id","site_id","location_description","direction","speed_limit","speed_unit_of_measure","minimum_speed_detection_setting","maximum_speed_detection_setting","log_timestamp","vehicle_count_for_log_interval","speed_range_for_bin","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","bin_over_speed_limit_flag","vehicle_count_at_slowest_speed_detected","vehicle_count_at_highest_speed_detected"
"DFS108-2017030111:00:21-01","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:00:00.000","75","39","1","6","44","0","35","2"
"DFS108-2017030111:00:21-02","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:00:00.000","75","5","2","45","49","0","16","3"
"DFS108-2017030111:00:21-03","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:00:00.000","75","5","3","50","54","0","14","9"
"DFS108-2017030111:00:21-04","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:00:00.000","75","5","4","55","59","0","6","46"
"DFS108-2017030111:00:21-05","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:00:00.000","75","5","5","60","64","1","1","10"
"DFS108-2017030111:00:21-06","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:00:00.000","75","5","6","65","69","2","2","1"
"DFS108-2017030111:00:21-07","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:00:00.000","75","5","7","70","74","2","1","4"
"DFS108-2017030111:00:21-08","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:00:00.000","75","5","8","75","79","2","0","0"
"DFS108-2017030111:00:21-09","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:00:00.000","75","5","9","80","84","2","0","0"
"DFS108-2017030111:00:21-10","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:00:00.000","75","141","10","85","225","2","0","0"
"DFS108-2017030111:15:21-01","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:15:00.000","77","39","1","6","44","0","20","2"
"DFS108-2017030111:15:21-02","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:15:00.000","77","5","2","45","49","0","25","3"
"DFS108-2017030111:15:21-03","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:15:00.000","77","5","3","50","54","0","23","16"
"DFS108-2017030111:15:21-04","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:15:00.000","77","5","4","55","59","0","8","29"
"DFS108-2017030111:15:21-05","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:15:00.000","77","5","5","60","64","1","1","22"
"DFS108-2017030111:15:21-06","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:15:00.000","77","5","6","65","69","2","0","5"
"DFS108-2017030111:15:21-07","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:15:00.000","77","5","7","70","74","2","0","0"
"DFS108-2017030111:15:21-08","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:15:00.000","77","5","8","75","79","2","0","0"
"DFS108-2017030111:15:21-09","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:15:00.000","77","5","9","80","84","2","0","0"
"DFS108-2017030111:15:21-10","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:15:00.000","77","141","10","85","225","2","0","0"
"DFS108-2017030111:30:21-01","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:30:00.000","75","39","1","6","44","0","27","3"
"DFS108-2017030111:30:21-02","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:30:00.000","75","5","2","45","49","0","18","1"
"DFS108-2017030111:30:21-03","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:30:00.000","75","5","3","50","54","0","24","13"
"DFS108-2017030111:30:21-04","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:30:00.000","75","5","4","55","59","0","6","34"
"DFS108-2017030111:30:21-05","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:30:00.000","75","5","5","60","64","1","0","20"
"DFS108-2017030111:30:21-06","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:30:00.000","75","5","6","65","69","2","0","4"
"DFS108-2017030111:30:21-07","DFS108","149 St NB btw Stony Plain Rd and 107 Av","NB","60","KPH","40","90","2017-03-01T11:30:00.000","75","5","7","70","74","2","0","0"
