"year","county","b25106_002e","b25106_006e","b25106_010e","b25106_014e","b25106_018e","b25106_022e","b25106_024e","b25106_028e","b25106_032e","b25106_036e","b25106_040e","b25106_044e","state","county_1"
"2016-01-01T00:00:00.000","Giles County, Virginia","5466","426","254","160","74","31","1824","335","232","17","11","0","51","071"
"2016-01-01T00:00:00.000","Gloucester County, Virginia","11130","625","507","669","587","352","3381","588","359","137","114","0","51","073"
"2016-01-01T00:00:00.000","Goochland County, Virginia","7033","299","252","312","264","195","1144","145","130","62","0","0","51","075"
"2016-01-01T00:00:00.000","Grayson County, Virginia","5294","661","286","87","19","17","1416","380","81","0","0","1","51","077"
"2016-01-01T00:00:00.000","Greene County, Virginia","5546","302","280","328","293","169","1561","171","165","76","68","0","51","079"
"2016-01-01T00:00:00.000","Greensville County, Virginia","2815","378","150","163","44","0","890","277","95","9","0","0","51","081"
"2016-01-01T00:00:00.000","Halifax County, Virginia","10152","1023","661","287","295","19","4112","1059","256","17","47","0","51","083"
"2016-01-01T00:00:00.000","Hanover County, Virginia","30630","1121","1119","1051","1507","1221","7094","1155","1016","533","116","39","51","085"
"2016-01-01T00:00:00.000","Henrico County, Virginia","78606","3971","4446","3949","3961","2191","46872","8406","7493","3770","1642","271","51","087"
"2016-01-01T00:00:00.000","Henry County, Virginia","16253","1633","917","498","157","68","5883","1665","494","44","0","13","51","089"
"2016-01-01T00:00:00.000","Highland County, Virginia","957","64","62","11","0","8","164","25","0","2","0","0","51","091"
"2016-01-01T00:00:00.000","Isle of Wight County, Virginia","10851","644","601","423","537","499","3051","646","321","105","128","11","51","093"
"2016-01-01T00:00:00.000","James City County, Virginia","21308","843","768","894","1205","1151","7044","1099","1125","713","477","151","51","095"
"2016-01-01T00:00:00.000","King and Queen County, Virginia","2214","135","99","167","16","0","593","122","40","0","0","0","51","097"
"2016-01-01T00:00:00.000","King George County, Virginia","6349","291","251","218","347","298","2320","159","265","208","96","1","51","099"
"2016-01-01T00:00:00.000","King William County, Virginia","5100","258","239","295","294","96","966","111","194","62","0","0","51","101"
"2016-01-01T00:00:00.000","Lancaster County, Virginia","3822","389","244","111","155","81","1275","255","89","41","13","27","51","103"
"2016-01-01T00:00:00.000","Lee County, Virginia","6655","656","318","107","39","0","2627","971","72","10","32","0","51","105"
"2016-01-01T00:00:00.000","Loudoun County, Virginia","90656","1826","1759","2474","4473","10828","26417","1776","2668","3077","2904","1195","51","107"
"2016-01-01T00:00:00.000","Louisa County, Virginia","10288","767","446","627","438","200","2858","559","374","182","25","0","51","109"
"2016-01-01T00:00:00.000","Lunenburg County, Virginia","3319","395","194","117","88","13","1351","324","101","33","0","0","51","111"
"2016-01-01T00:00:00.000","Madison County, Virginia","3657","320","323","271","162","73","1385","227","265","4","40","0","51","113"
"2016-01-01T00:00:00.000","Mathews County, Virginia","3246","213","264","34","87","149","591","132","34","68","0","6","51","115"
"2016-01-01T00:00:00.000","Mecklenburg County, Virginia","8660","924","533","314","135","55","3406","759","380","45","13","0","51","117"
"2016-01-01T00:00:00.000","Middlesex County, Virginia","3678","400","186","201","162","111","796","110","107","14","0","0","51","119"
"2016-01-01T00:00:00.000","Montgomery County, Virginia","19130","894","915","697","702","486","16571","5159","2125","628","387","58","51","121"
"2016-01-01T00:00:00.000","Nelson County, Virginia","4649","499","288","198","146","107","1729","298","136","47","15","0","51","125"
"2016-01-01T00:00:00.000","New Kent County, Virginia","6335","153","322","339","393","241","1202","194","18","60","83","0","51","127"
"2016-01-01T00:00:00.000","Northampton County, Virginia","3412","508","152","89","106","53","1663","513","209","47","0","0","51","131"
"2016-01-01T00:00:00.000","Northumberland County, Virginia","4990","323","266","200","284","79","786","232","31","43","8","0","51","133"
"2016-01-01T00:00:00.000","Nottoway County, Virginia","3578","396","180","101","80","11","2098","533","443","92","0","0","51","135"
"2016-01-01T00:00:00.000","Orange County, Virginia","10331","677","450","541","461","304","2914","664","392","234","38","11","51","137"
"2016-01-01T00:00:00.000","Page County, Virginia","6712","487","298","268","186","123","2811","773","253","80","0","0","51","139"
"2016-01-01T00:00:00.000","Patrick County, Virginia","6014","529","344","90","77","0","1791","563","197","3","0","0","51","141"
"2016-01-01T00:00:00.000","Pittsylvania County, Virginia","20094","1918","1178","725","259","147","6233","1559","629","132","0","0","51","143"
"2016-01-01T00:00:00.000","Powhatan County, Virginia","8737","509","510","357","403","365","1129","122","126","67","45","7","51","145"
"2016-01-01T00:00:00.000","Prince Edward County, Virginia","4711","362","277","168","89","63","2583","553","308","35","23","7","51","147"
"2016-01-01T00:00:00.000","Prince George County, Virginia","7667","342","335","362","241","170","3524","569","392","471","296","0","51","149"
"2018-01-01T00:00:00.000","Tazewell County, Virginia","12923","1260","576","311","120","9","4119","703","436","16","42","30","51","185"
"2018-01-01T00:00:00.000","Falls Church city, Virginia","3243","35","85","69","145","592","2019","155","168","160","247","138","51","610"
"2018-01-01T00:00:00.000","Manassas Park city, Virginia","3098","140","220","164","325","260","1608","111","170","186","304","0","51","685"
"2018-01-01T00:00:00.000","Poquoson city, Virginia","3849","183","81","114","216","189","766","47","201","15","25","0","51","735"
"2018-01-01T00:00:00.000","Sussex County, Virginia","2564","303","112","141","36","0","1250","298","247","22","6","0","51","183"
"2018-01-01T00:00:00.000","Waynesboro city, Virginia","5359","525","265","203","138","62","3785","951","710","53","0","0","51","820"
"2018-01-01T00:00:00.000","Roanoke city, Virginia","21783","2147","1642","920","562","144","20254","5832","3219","662","49","41","51","770"
"2018-01-01T00:00:00.000","Salem city, Virginia","6415","493","262","203","181","107","3466","626","481","216","10","0","51","775"
"2018-01-01T00:00:00.000","Norfolk city, Virginia","38029","2963","2350","2371","2531","1309","50126","10614","8698","4311","1728","270","51","710"
"2018-01-01T00:00:00.000","Charlotte County, Virginia","3156","261","91","63","28","46","1387","325","199","23","0","0","51","037"
"2018-01-01T00:00:00.000","Fairfax County, Virginia","268346","6310","7313","6735","12781","26863","126101","10316","10954","10613","15131","8459","51","059"
"2018-01-01T00:00:00.000","Greensville County, Virginia","2698","275","211","80","94","15","990","189","124","17","0","0","51","081"
"2018-01-01T00:00:00.000","James City County, Virginia","21434","878","746","835","1196","1109","7332","1137","1075","704","413","149","51","095"
"2018-01-01T00:00:00.000","Russell County, Virginia","8343","1001","342","235","29","14","2622","776","50","11","0","0","51","167"
"2018-01-01T00:00:00.000","Smyth County, Virginia","9193","818","421","202","120","9","3688","1094","249","2","0","8","51","173"
"2018-01-01T00:00:00.000","Lexington city, Virginia","1050","104","161","19","38","31","934","340","53","37","0","0","51","678"
"2018-01-01T00:00:00.000","Campbell County, Virginia","17271","1456","579","620","378","174","5686","951","825","73","42","0","51","031"
"2018-01-01T00:00:00.000","Henry County, Virginia","15629","1516","724","447","200","44","5969","1731","516","73","19","0","51","089"
"2018-01-01T00:00:00.000","King George County, Virginia","7014","341","195","234","338","475","2089","62","311","150","174","6","51","099"
"2018-01-01T00:00:00.000","Lancaster County, Virginia","3890","272","201","196","138","72","1252","258","86","24","0","10","51","103"
"2018-01-01T00:00:00.000","Lee County, Virginia","6465","749","298","94","20","17","2684","1020","83","1","40","0","51","105"
"2018-01-01T00:00:00.000","Mathews County, Virginia","3406","224","348","20","147","54","502","143","0","63","0","0","51","115"
"2018-01-01T00:00:00.000","Middlesex County, Virginia","3585","434","222","173","183","120","869","80","91","50","13","0","51","119"
"2018-01-01T00:00:00.000","Prince George County, Virginia","7648","289","341","364","404","204","3767","568","336","479","448","25","51","149"
"2018-01-01T00:00:00.000","Rockingham County, Virginia","22832","1210","730","716","872","456","8114","1430","1183","386","162","18","51","165"
"2018-01-01T00:00:00.000","Scott County, Virginia","6833","808","229","111","36","17","1934","551","61","0","12","0","51","169"
"2018-01-01T00:00:00.000","Surry County, Virginia","2121","123","145","115","76","22","639","140","30","50","22","0","51","181"
"2018-01-01T00:00:00.000","Appomattox County, Virginia","4733","257","150","63","50","61","1362","393","168","13","10","0","51","011"
"2018-01-01T00:00:00.000","Franklin County, Virginia","18447","1643","805","685","480","247","4657","1092","658","58","19","12","51","067"
"2018-01-01T00:00:00.000","King and Queen County, Virginia","2362","284","79","116","36","0","464","116","19","0","0","0","51","097"
"2018-01-01T00:00:00.000","Montgomery County, Virginia","19530","900","817","567","585","471","15953","4108","1974","792","367","58","51","121"
"2018-01-01T00:00:00.000","New Kent County, Virginia","6606","260","375","282","376","131","1148","162","34","30","153","19","51","127"
"2018-01-01T00:00:00.000","Cumberland County, Virginia","2892","295","267","57","26","23","1071","117","258","71","7","0","51","049"
"2018-01-01T00:00:00.000","Goochland County, Virginia","7157","492","212","271","248","123","1269","88","161","38","25","0","51","075"
"2018-01-01T00:00:00.000","Halifax County, Virginia","10476","1087","487","324","238","15","3549","886","322","19","30","0","51","083"
"2018-01-01T00:00:00.000","Madison County, Virginia","3714","268","155","222","326","103","1364","233","207","125","15","0","51","113"
"2018-01-01T00:00:00.000","Prince William County, Virginia","102811","2400","3266","4006","6270","9079","37662","3749","4325","4822","4321","1560","51","153"
"2018-01-01T00:00:00.000","Southampton County, Virginia","4771","304","275","327","71","146","1751","331","121","92","5","0","51","175"
"2018-01-01T00:00:00.000","Highland County, Virginia","920","75","26","5","11","8","203","19","0","0","0","0","51","091"
"2018-01-01T00:00:00.000","Brunswick County, Virginia","4336","586","326","85","144","0","1712","411","222","66","0","0","51","025"
"2018-01-01T00:00:00.000","Caroline County, Virginia","8868","435","342","624","555","149","2043","239","134","219","188","0","51","033"
"2018-01-01T00:00:00.000","Gloucester County, Virginia","11261","530","349","534","503","233","3498","638","550","161","161","0","51","073"
"2018-01-01T00:00:00.000","Northampton County, Virginia","3371","412","119","146","73","66","1780","404","204","70","0","0","51","131"
"2018-01-01T00:00:00.000","Patrick County, Virginia","5878","390","222","65","107","36","1807","595","181","0","0","0","51","141"
"2018-01-01T00:00:00.000","Powhatan County, Virginia","9119","454","503","203","434","391","1059","32","57","119","34","0","51","145"
"2018-01-01T00:00:00.000","Rockbridge County, Virginia","7033","508","576","162","220","150","1946","411","240","104","77","7","51","163"
"2018-01-01T00:00:00.000","Shenandoah County, Virginia","12229","771","604","596","508","170","5086","1243","762","316","61","0","51","171"
"2018-01-01T00:00:00.000","Fauquier County, Virginia","19017","730","561","640","1110","1435","5316","577","622","418","235","33","51","061"
"2018-01-01T00:00:00.000","Charles City County, Virginia","2387","260","124","137","40","52","469","112","52","10","10","0","51","036"
"2018-01-01T00:00:00.000","Culpeper County, Virginia","12539","615","444","705","648","460","4364","827","552","482","281","18","51","047"
"2018-01-01T00:00:00.000","Dinwiddie County, Virginia","7900","640","474","268","266","36","2491","548","354","216","9","5","51","053"
"2018-01-01T00:00:00.000","Greene County, Virginia","5898","306","366","285","249","103","1459","117","205","53","63","0","51","079"
"2018-01-01T00:00:00.000","Hanover County, Virginia","31513","945","1040","945","1361","1040","7086","1080","716","469","205","35","51","085"
"2018-01-01T00:00:00.000","Lunenburg County, Virginia","3088","337","221","98","76","3","1243","231","176","49","0","0","51","111"
"2018-01-01T00:00:00.000","Orange County, Virginia","10448","609","442","676","548","357","3005","409","392","313","24","26","51","137"
"2018-01-01T00:00:00.000","Harrisonburg city, Virginia","6398","356","248","394","219","121","10370","2856","1593","468","222","0","51","660"
"2018-01-01T00:00:00.000","Emporia city, Virginia","879","135","60","10","0","11","1240","370","244","65","0","0","51","595"
"2018-01-01T00:00:00.000","Wythe County, Virginia","9112","778","371","226","185","65","2843","591","248","35","17","0","51","197"
"2018-01-01T00:00:00.000","Chesapeake city, Virginia","60083","2595","2623","2689","4104","3192","24147","3774","4071","2795","1514","470","51","550"
"2018-01-01T00:00:00.000","Albemarle County, Virginia","25391","1179","780","769","815","1068","15221","1908","2117","1482","955","122","51","003"
"2018-01-01T00:00:00.000","Bedford County, Virginia","25472","1375","833","832","694","403","5734","1144","777","274","12","0","51","019"
"2018-01-01T00:00:00.000","Botetourt County, Virginia","11353","668","395","373","359","147","1808","319","166","141","27","17","51","023"
"2018-01-01T00:00:00.000","Wise County, Virginia","9980","805","421","133","72","27","5146","1704","305","75","11","0","51","195"
"2018-01-01T00:00:00.000","Bristol city, Virginia","4362","387","263","95","44","0","3040","822","456","97","11","18","51","520"
"2018-01-01T00:00:00.000","Portsmouth city, Virginia","19810","1614","1599","1054","1411","326","16661","3534","3168","1646","377","75","51","740"
"2018-01-01T00:00:00.000","Williamsburg city, Virginia","2301","122","153","57","61","39","2369","531","341","228","69","8","51","830"
"2018-01-01T00:00:00.000","Alleghany County, Virginia","5237","427","221","46","40","53","1504","433","94","64","0","0","51","005"
"2018-01-01T00:00:00.000","Carroll County, Virginia","9526","823","445","224","250","15","2849","727","216","48","0","20","51","035"
"2018-01-01T00:00:00.000","Washington County, Virginia","16799","1388","732","344","138","146","5532","1303","605","31","32","12","51","191"
"2018-01-01T00:00:00.000","Northumberland County, Virginia","4852","419","220","255","236","123","834","172","177","0","8","0","51","133"
"2018-01-01T00:00:00.000","Page County, Virginia","6546","442","330","206","232","118","2792","662","280","191","0","0","51","139"
"2018-01-01T00:00:00.000","Warren County, Virginia","11072","519","472","438","657","315","3307","558","399","244","112","14","51","187"
"2018-01-01T00:00:00.000","Alexandria city, Virginia","29989","631","729","762","1562","2982","39990","3213","3667","4136","4061","1817","51","510"
"2018-01-01T00:00:00.000","Fredericksburg city, Virginia","3829","218","95","81","197","134","6753","946","1079","683","421","107","51","630"
"2018-01-01T00:00:00.000","Hampton city, Virginia","30167","2133","2225","1712","1856","738","23533","4985","3912","2525","882","110","51","650"
"2018-01-01T00:00:00.000","Arlington County, Virginia","45504","1186","1039","842","1474","4260","59212","4255","4316","3618","5918","4200","51","013"
"2018-01-01T00:00:00.000","Hopewell city, Virginia","4572","434","301","305","56","17","4621","1208","545","301","6","18","51","670"
"2018-01-01T00:00:00.000","Buchanan County, Virginia","6925","1071","171","30","61","28","1946","493","200","18","5","0","51","027"
"2018-01-01T00:00:00.000","Frederick County, Virginia","24065","1006","1329","791","1243","603","6908","830","803","556","289","77","51","069"
"2018-01-01T00:00:00.000","Stafford County, Virginia","35289","928","859","982","1823","2164","11039","774","1350","1258","1287","471","51","179"
"2018-01-01T00:00:00.000","York County, Virginia","17676","628","498","706","896","767","6941","576","792","875","817","299","51","199"
"2018-01-01T00:00:00.000","Richmond city, Virginia","37956","3295","2598","2016","1802","983","51890","13335","8829","3864","1244","194","51","760"
"2018-01-01T00:00:00.000","Nelson County, Virginia","4787","373","268","136","125","125","1658","299","159","0","14","0","51","125"
"2018-01-01T00:00:00.000","Pittsylvania County, Virginia","19750","1716","1111","535","272","101","6580","1448","811","90","15","0","51","143"
"2018-01-01T00:00:00.000","Norton city, Virginia","843","78","21","17","9","0","976","409","87","0","0","0","51","720"
"2018-01-01T00:00:00.000","Fluvanna County, Virginia","8256","442","250","383","434","128","1586","188","91","81","27","0","51","065"
"2018-01-01T00:00:00.000","Amelia County, Virginia","4036","341","222","103","189","63","753","133","99","76","24","0","51","007"
"2018-01-01T00:00:00.000","Winchester city, Virginia","4950","209","282","102","186","128","5604","806","1024","799","96","26","51","840"
"2018-01-01T00:00:00.000","Accomack County, Virginia","9093","694","616","203","219","100","4308","863","521","200","10","0","51","001"
"2018-01-01T00:00:00.000","Floyd County, Virginia","5326","396","139","188","159","83","1154","189","126","7","12","0","51","063"
"2018-01-01T00:00:00.000","Grayson County, Virginia","5184","528","206","140","29","0","1358","319","84","10","0","3","51","077"
"2018-01-01T00:00:00.000","Nottoway County, Virginia","3396","265","145","182","57","33","2146","464","316","186","0","0","51","135"
"2018-01-01T00:00:00.000","Buena Vista city, Virginia","1694","335","108","40","30","39","845","171","152","56","0","0","51","530"
"2018-01-01T00:00:00.000","Petersburg city, Virginia","5376","615","577","334","200","58","7898","2287","1394","563","48","0","51","730"
"2018-01-01T00:00:00.000","Fairfax city, Virginia","6066","127","319","107","304","549","2487","285","277","277","207","201","51","600"
"2018-01-01T00:00:00.000","Manassas city, Virginia","8301","286","446","354","620","674","4448","534","682","686","585","58","51","683"
"2018-01-01T00:00:00.000","Suffolk city, Virginia","23001","1345","968","989","1661","1387","10197","2087","1618","809","516","91","51","800"
"2018-01-01T00:00:00.000","Chesterfield County, Virginia","92822","3544","3838","3885","4305","2668","30188","3442","4612","3475","1595","180","51","041"
"2018-01-01T00:00:00.000","Isle of Wight County, Virginia","10692","610","466","321","521","402","3612","646","447","170","100","0","51","093"
"2018-01-01T00:00:00.000","Franklin city, Virginia","1755","257","83","47","122","23","1771","454","383","20","13","0","51","620"
"2018-01-01T00:00:00.000","Charlottesville city, Virginia","8045","385","341","414","365","208","10568","2630","1180","850","299","68","51","540"
"2018-01-01T00:00:00.000","Henrico County, Virginia","79703","3723","4216","3849","3436","2467","47408","7410","7164","4761","1958","222","51","087"
"2018-01-01T00:00:00.000","King William County, Virginia","5321","258","225","316","258","124","849","77","128","35","0","0","51","101"
"2018-01-01T00:00:00.000","Louisa County, Virginia","10818","658","391","483","465","314","2757","644","406","115","31","0","51","109"
"2018-01-01T00:00:00.000","Prince Edward County, Virginia","4808","305","257","225","222","51","2379","603","219","90","25","1","51","147"
"2018-01-01T00:00:00.000","Richmond County, Virginia","2262","257","117","106","113","1","877","154","259","31","9","4","51","159"
"2018-01-01T00:00:00.000","Spotsylvania County, Virginia","33923","1359","1146","1522","1988","1586","9754","1204","1360","1266","875","89","51","177"
"2018-01-01T00:00:00.000","Clarke County, Virginia","4216","204","198","135","178","185","1423","332","256","149","74","0","51","043"
"2018-01-01T00:00:00.000","Mecklenburg County, Virginia","8257","878","449","339","108","35","3558","835","349","26","33","0","51","117"
"2018-01-01T00:00:00.000","Augusta County, Virginia","23110","1620","1169","899","810","383","6187","1141","707","180","170","38","51","015"
"2018-01-01T00:00:00.000","Dickenson County, Virginia","4456","743","226","44","25","11","1385","534","99","0","5","0","51","051"
"2018-01-01T00:00:00.000","Loudoun County, Virginia","97513","1909","1824","2560","4070","10156","27796","1391","2844","2981","3742","1593","51","107"
"2018-01-01T00:00:00.000","Roanoke County, Virginia","28403","1167","1174","945","894","445","9940","1843","1294","404","191","33","51","161"
"2018-01-01T00:00:00.000","Colonial Heights city, Virginia","4484","302","269","215","166","23","2570","573","516","368","35","0","51","570"
"2018-01-01T00:00:00.000","Bland County, Virginia","2087","123","144","24","8","0","436","98","124","0","0","0","51","021"
"2018-01-01T00:00:00.000","Buckingham County, Virginia","4385","496","213","155","57","8","1442","381","111","29","40","9","51","029"
"2018-01-01T00:00:00.000","Covington city, Virginia","1771","164","43","0","0","0","638","150","61","0","0","0","51","580"
"2018-01-01T00:00:00.000","Virginia Beach city, Virginia","108486","4698","5809","5857","7466","5926","60804","6709","8457","8247","5193","1090","51","810"
"2018-01-01T00:00:00.000","Galax city, Virginia","1799","131","166","22","59","0","943","360","69","0","0","0","51","640"
"2018-01-01T00:00:00.000","Westmoreland County, Virginia","5669","603","387","182","239","148","1943","336","337","118","153","0","51","193"
"2018-01-01T00:00:00.000","Pulaski County, Virginia","10507","659","477","223","127","68","4018","864","190","51","0","0","51","155"
"2018-01-01T00:00:00.000","Danville city, Virginia","9878","1075","652","264","75","19","8601","2781","852","163","67","0","51","590"
"2018-01-01T00:00:00.000","Amherst County, Virginia","9349","530","476","235","230","68","2695","571","451","62","0","0","51","009"
"2018-01-01T00:00:00.000","Bath County, Virginia","1443","130","76","88","60","11","556","64","0","0","0","0","51","017"
"2018-01-01T00:00:00.000","Newport News city, Virginia","34043","1995","1859","1962","2086","648","35281","7339","6647","3133","1236","172","51","700"
"2018-01-01T00:00:00.000","Lynchburg city, Virginia","13953","754","863","406","235","278","14116","3579","2628","793","164","62","51","680"
"2018-01-01T00:00:00.000","Martinsville city, Virginia","3283","409","220","71","19","24","2347","706","328","49","0","0","51","690"
"2018-01-01T00:00:00.000","Essex County, Virginia","3108","313","151","98","157","11","1355","218","289","91","6","0","51","057"
"2018-01-01T00:00:00.000","Staunton city, Virginia","5974","481","297","205","142","53","4546","1048","619","224","189","8","51","790"
"2018-01-01T00:00:00.000","Radford city, Virginia","2676","223","86","80","101","50","2762","1033","401","75","41","15","51","750"
"2018-01-01T00:00:00.000","Craig County, Virginia","1636","32","51","10","4","13","630","131","7","0","0","0","51","045"
"2018-01-01T00:00:00.000","Giles County, Virginia","5363","443","214","105","72","59","1624","300","159","13","10","0","51","071"
"2018-01-01T00:00:00.000","Rappahannock County, Virginia","2196","149","94","105","81","66","780","148","154","46","7","0","51","157"
"2011-01-01T00:00:00.000","Dickenson County, Virginia","4835","477","169","41","20","0","1348","508","53","5","0","0","51","051"
"2011-01-01T00:00:00.000","Dinwiddie County, Virginia","7442","646","421","427","381","154","2156","369","240","147","26","7","51","053"
"2011-01-01T00:00:00.000","Essex County, Virginia","3379","338","203","199","156","57","1041","203","195","15","0","0","51","057"
"2011-01-01T00:00:00.000","Fairfax County, Virginia","273783","6641","7784","8917","16765","39394","111787","9919","10705","11359","11286","4958","51","059"
"2011-01-01T00:00:00.000","Fauquier County, Virginia","17983","577","698","754","1075","2077","4905","612","677","409","283","12","51","061"
"2011-01-01T00:00:00.000","Floyd County, Virginia","4757","506","176","159","118","41","1391","209","105","22","0","0","51","063"
"2011-01-01T00:00:00.000","Fluvanna County, Virginia","8109","523","294","589","515","249","1206","200","147","29","37","0","51","065"
"2011-01-01T00:00:00.000","Franklin County, Virginia","18695","1448","1088","916","589","386","4886","1183","369","172","0","0","51","067"
"2011-01-01T00:00:00.000","Frederick County, Virginia","22508","1323","1146","1173","1394","1616","6147","771","1492","337","79","52","51","069"
"2011-01-01T00:00:00.000","Giles County, Virginia","5494","463","242","218","100","36","1560","338","94","6","0","0","51","071"
"2011-01-01T00:00:00.000","Gloucester County, Virginia","11680","626","504","837","1009","465","2212","461","219","98","60","22","51","073"
"2011-01-01T00:00:00.000","Goochland County, Virginia","7257","413","273","358","377","465","565","106","60","0","0","10","51","075"
"2011-01-01T00:00:00.000","Grayson County, Virginia","5412","446","249","96","10","52","1348","331","24","17","0","0","51","077"
"2011-01-01T00:00:00.000","Greene County, Virginia","5439","225","360","337","415","147","1363","87","375","117","0","0","51","079"
"2011-01-01T00:00:00.000","Greensville County, Virginia","2360","268","103","105","48","13","904","156","135","41","0","0","51","081"
"2011-01-01T00:00:00.000","Halifax County, Virginia","11072","1468","659","339","184","116","3461","1245","340","5","0","0","51","083"
"2011-01-01T00:00:00.000","Hanover County, Virginia","30595","1416","1363","1276","1929","1817","5894","850","808","476","268","0","51","085"
"2011-01-01T00:00:00.000","Henrico County, Virginia","81438","3883","5011","5050","5527","3859","41481","7457","7286","3253","865","272","51","087"
"2011-01-01T00:00:00.000","Henry County, Virginia","17041","1718","992","425","330","119","5830","1884","239","32","62","15","51","089"
"2011-01-01T00:00:00.000","Highland County, Virginia","890","70","43","77","0","15","220","41","10","0","0","0","51","091"
"2011-01-01T00:00:00.000","Isle of Wight County, Virginia","10988","630","488","497","752","600","2540","682","219","58","50","0","51","093"
"2011-01-01T00:00:00.000","James City County, Virginia","20000","646","821","978","1533","1486","6356","594","1034","590","269","327","51","095"
"2011-01-01T00:00:00.000","King and Queen County, Virginia","2325","172","243","107","68","9","566","60","74","0","0","0","51","097"
"2011-01-01T00:00:00.000","King George County, Virginia","6133","219","223","156","380","565","2067","252","223","129","82","16","51","099"
"2011-01-01T00:00:00.000","King William County, Virginia","4981","228","295","220","513","171","1004","197","107","52","29","0","51","101"
"2011-01-01T00:00:00.000","Lancaster County, Virginia","4298","378","360","132","228","105","1272","209","128","98","0","3","51","103"
"2011-01-01T00:00:00.000","Lee County, Virginia","7500","891","332","199","46","0","2501","969","15","9","0","0","51","105"
"2011-01-01T00:00:00.000","Loudoun County, Virginia","78987","1292","1539","2462","5512","17202","20774","1512","2132","2306","2235","1147","51","107"
"2011-01-01T00:00:00.000","Louisa County, Virginia","10299","728","521","684","418","345","2914","688","413","50","0","13","51","109"
"2011-01-01T00:00:00.000","Lunenburg County, Virginia","3267","355","240","191","48","67","1204","406","103","10","0","0","51","111"
"2011-01-01T00:00:00.000","Madison County, Virginia","4110","353","160","193","149","90","1075","219","79","15","36","0","51","113"
"2011-01-01T00:00:00.000","Mathews County, Virginia","3146","193","26","188","42","64","642","13","174","57","0","0","51","115"
"2011-01-01T00:00:00.000","Mecklenburg County, Virginia","9346","1083","667","525","256","67","3201","922","329","33","0","0","51","117"
"2011-01-01T00:00:00.000","Middlesex County, Virginia","3539","227","150","227","152","63","800","193","91","40","0","0","51","119"
"2011-01-01T00:00:00.000","Montgomery County, Virginia","19042","1171","830","639","694","455","15549","5915","1934","653","204","40","51","121"
"2011-01-01T00:00:00.000","Nelson County, Virginia","4907","400","169","191","234","216","1632","401","85","127","0","0","51","125"
"2011-01-01T00:00:00.000","New Kent County, Virginia","5953","197","410","336","281","317","599","45","95","59","16","0","51","127"
"2011-01-01T00:00:00.000","Northampton County, Virginia","3607","578","282","92","191","29","1588","395","160","29","0","0","51","131"
"2011-01-01T00:00:00.000","Northumberland County, Virginia","4626","415","288","181","331","142","943","191","194","0","0","0","51","133"
"2011-01-01T00:00:00.000","Nottoway County, Virginia","3771","524","267","199","198","36","1800","472","364","116","4","0","51","135"
"2011-01-01T00:00:00.000","Orange County, Virginia","9622","690","778","681","550","267","2992","511","340","169","73","0","51","137"
"2011-01-01T00:00:00.000","Page County, Virginia","7183","623","509","225","209","151","2355","701","326","50","0","0","51","139"
"2011-01-01T00:00:00.000","Patrick County, Virginia","5738","381","360","148","42","1","1453","430","101","0","0","0","51","141"
"2011-01-01T00:00:00.000","Pittsylvania County, Virginia","20960","2372","1487","686","489","157","5365","1493","360","20","10","0","51","143"
"2011-01-01T00:00:00.000","Powhatan County, Virginia","8406","526","219","473","408","525","1062","204","52","137","9","0","51","145"
"2011-01-01T00:00:00.000","Prince Edward County, Virginia","4817","506","345","191","75","88","2517","796","347","0","12","0","51","147"
"2011-01-01T00:00:00.000","Prince George County, Virginia","8141","430","340","389","286","313","2584","196","343","342","31","0","51","149"
"2011-01-01T00:00:00.000","Prince William County, Virginia","94336","2410","3302","4166","7813","15496","32834","2962","4301","4084","3318","991","51","153"
"2011-01-01T00:00:00.000","Pulaski County, Virginia","10798","977","599","388","386","115","4086","1317","362","80","0","0","51","155"
"2011-01-01T00:00:00.000","Rappahannock County, Virginia","2486","153","121","116","120","148","824","103","171","33","0","0","51","157"
"2011-01-01T00:00:00.000","Richmond County, Virginia","2297","172","136","95","84","17","612","119","19","16","0","16","51","159"
"2011-01-01T00:00:00.000","Roanoke County, Virginia","29266","1389","1365","1532","1182","851","8709","1462","1330","158","214","0","51","161"
"2011-01-01T00:00:00.000","Rockbridge County, Virginia","6833","554","476","335","382","138","2458","652","171","56","38","0","51","163"
"2011-01-01T00:00:00.000","Rockingham County, Virginia","22697","1299","1332","1296","984","729","7014","1479","823","155","9","26","51","165"
"2011-01-01T00:00:00.000","Russell County, Virginia","8666","603","507","102","163","21","2636","1196","54","0","0","0","51","167"
"2011-01-01T00:00:00.000","Scott County, Virginia","7571","830","250","69","58","85","2130","579","29","3","26","0","51","169"
"2011-01-01T00:00:00.000","Shenandoah County, Virginia","12062","817","574","724","721","366","5090","1229","773","245","52","0","51","171"
"2011-01-01T00:00:00.000","Smyth County, Virginia","9055","953","523","164","100","57","3626","889","170","35","0","0","51","173"
"2011-01-01T00:00:00.000","Southampton County, Virginia","4884","581","341","267","138","106","1734","376","247","57","9","0","51","175"
"2011-01-01T00:00:00.000","Spotsylvania County, Virginia","32204","1279","1356","1578","2735","2933","9078","1221","1109","1119","694","77","51","177"
"2011-01-01T00:00:00.000","Stafford County, Virginia","32086","895","833","1167","2604","4398","8605","738","1020","1250","704","171","51","179"
"2011-01-01T00:00:00.000","Surry County, Virginia","1888","136","81","118","62","84","659","59","77","31","0","0","51","181"
