"dateupdated","gender","totalcases","confirmedcases","probablecases","totalcaserate","totaldeaths","confirmeddeaths","probabledeaths"
"2022-05-13T00:00:00.000","Male","364060","326044","38016","20930","5565","4595","970"
"2022-05-12T00:00:00.000","Female","408984","367095","41889","22399","5325","4319","1006"
"2022-05-12T00:00:00.000","Male","363046","325117","37929","20872","5547","4580","967"
"2022-05-11T00:00:00.000","Female","407882","366088","41794","22339","5325","4319","1006"
"2022-05-11T00:00:00.000","Male","362194","324342","37852","20823","5547","4580","967"
"2022-05-10T00:00:00.000","Female","406510","364768","41742","22264","5325","4319","1006"
"2022-05-10T00:00:00.000","Male","361171","323369","37802","20764","5547","4580","967"
"2022-05-09T00:00:00.000","Female","405433","363840","41593","22205","5319","4316","1003"
"2022-05-09T00:00:00.000","Male","360308","322598","37710","20714","5545","4579","966"
"2022-05-06T00:00:00.000","Female","402910","361448","41462","22067","5318","4316","1002"
"2022-05-06T00:00:00.000","Male","358246","320673","37573","20596","5545","4579","966"
"2022-05-05T00:00:00.000","Female","402012","360537","41475","22018","5311","4309","1002"
"2022-05-05T00:00:00.000","Male","357556","319965","37591","20556","5536","4572","964"
"2022-05-04T00:00:00.000","Female","401208","359804","41404","21974","5311","4309","1002"
"2022-05-04T00:00:00.000","Male","356927","319377","37550","20520","5536","4572","964"
"2022-05-03T00:00:00.000","Female","400614","359306","41308","21941","5310","4308","1002"
"2022-05-03T00:00:00.000","Male","356487","319017","37470","20495","5534","4570","964"
"2022-05-02T00:00:00.000","Female","399603","358429","41174","21886","5308","4307","1001"
"2022-05-02T00:00:00.000","Male","355757","318392","37365","20453","5532","4569","963"
"2022-04-29T00:00:00.000","Female","398473","357367","41106","21824","5308","4307","1001"
"2022-04-29T00:00:00.000","Male","354821","317519","37302","20399","5531","4568","963"
"2022-04-28T00:00:00.000","Female","397864","356802","41062","21790","5304","4307","997"
"2022-04-28T00:00:00.000","Male","354350","317095","37255","20372","5525","4562","963"
"2022-04-27T00:00:00.000","Female","397147","356137","41010","21751","5304","4307","997"
"2022-04-27T00:00:00.000","Male","353824","316625","37199","20342","5523","4561","962"
"2022-04-26T00:00:00.000","Female","396577","355641","40936","21720","5304","4307","997"
"2022-04-26T00:00:00.000","Male","353347","316220","37127","20314","5523","4561","962"
"2022-04-25T00:00:00.000","Female","395957","355096","40861","21686","5303","4306","997"
"2022-04-25T00:00:00.000","Male","352888","315821","37067","20288","5520","4559","961"
"2022-04-22T00:00:00.000","Female","394833","354062","40771","21624","5303","4306","997"
"2022-04-22T00:00:00.000","Male","352000","315003","36997","20237","5520","4559","961"
"2022-04-21T00:00:00.000","Female","394182","353465","40717","21589","5301","4304","997"
"2022-04-21T00:00:00.000","Male","351487","314562","36925","20207","5514","4556","958"
"2022-04-20T00:00:00.000","Female","393707","353031","40676","21563","5300","4303","997"
"2022-04-20T00:00:00.000","Male","351095","314215","36880","20185","5513","4555","958"
"2022-04-19T00:00:00.000","Female","393123","352528","40595","21531","5296","4299","997"
"2022-04-19T00:00:00.000","Male","350667","313833","36834","20160","5505","4548","957"
"2022-04-18T00:00:00.000","Female","392456","351910","40546","21494","5296","4299","997"
"2022-04-18T00:00:00.000","Male","350179","313386","36793","20132","5505","4549","956"
"2022-04-15T00:00:00.000","Female","391390","350983","40407","21436","5296","4299","997"
"2022-04-15T00:00:00.000","Male","349330","312664","36666","20083","5505","4549","956"
"2022-04-14T00:00:00.000","Female","390736","350410","40326","21400","5295","4298","997"
"2022-04-14T00:00:00.000","Male","348796","312197","36599","20052","5502","4547","955"
"2022-04-13T00:00:00.000","Female","390511","350185","40326","21388","5295","4298","997"
"2022-04-13T00:00:00.000","Male","348620","312021","36599","20042","5502","4547","955"
"2022-04-12T00:00:00.000","Female","390133","349850","40283","21367","5294","4297","997"
"2022-04-12T00:00:00.000","Male","348309","311749","36560","20024","5502","4547","955"
"2022-04-11T00:00:00.000","Female","389786","349571","40215","21348","5291","4295","996"
"2022-04-11T00:00:00.000","Male","348032","311510","36522","20009","5499","4545","954"
"2022-04-08T00:00:00.000","Female","388789","348707","40082","21293","5290","4294","996"
"2022-04-08T00:00:00.000","Male","347238","310824","36414","19963","5499","4545","954"
"2022-04-07T00:00:00.000","Female","388410","348350","40060","21273","5288","4292","996"
"2022-04-07T00:00:00.000","Male","346948","310560","36388","19946","5495","4541","954"
"2022-04-06T00:00:00.000","Female","387997","347972","40025","21250","5288","4293","995"
"2022-04-06T00:00:00.000","Male","346648","310288","36360","19929","5495","4541","954"
"2022-04-05T00:00:00.000","Female","387739","347753","39986","21236","5288","4292","996"
"2022-04-05T00:00:00.000","Male","346455","310117","36338","19918","5493","4539","954"
"2022-04-04T00:00:00.000","Female","387494","347535","39959","21222","5282","4287","995"
"2022-04-04T00:00:00.000","Male","346277","309958","36319","19908","5485","4535","950"
"2022-04-01T00:00:00.000","Female","386798","346924","39874","21184","5282","4287","995"
"2022-04-01T00:00:00.000","Male","345749","309496","36253","19877","5485","4535","950"
"2022-03-31T00:00:00.000","Female","386539","346689","39850","21170","5281","4286","995"
"2022-03-31T00:00:00.000","Male","345519","309293","36226","19864","5483","4535","948"
"2022-03-30T00:00:00.000","Female","386162","346326","39836","21149","5283","4285","998"
"2022-03-30T00:00:00.000","Male","345161","308948","36213","19843","5484","4536","948"
"2022-03-29T00:00:00.000","Female","385915","346107","39808","21136","5283","4285","998"
"2022-03-29T00:00:00.000","Male","344956","308770","36186","19832","5484","4536","948"
"2022-03-28T00:00:00.000","Female","385713","345930","39783","21125","5276","4278","998"
"2022-03-28T00:00:00.000","Male","344800","308626","36174","19823","5471","4526","945"
"2022-03-25T00:00:00.000","Female","385241","345563","39678","21099","5276","4278","998"
"2022-03-25T00:00:00.000","Male","344372","308267","36105","19798","5471","4526","945"
"2022-03-24T00:00:00.000","Female","385024","345374","39650","21087","5274","4277","997"
"2022-03-24T00:00:00.000","Male","344178","308095","36083","19787","5458","4517","941"
"2022-03-23T00:00:00.000","Female","384783","345190","39593","21074","5271","4275","996"
"2022-03-23T00:00:00.000","Male","343985","307942","36043","19776","5457","4517","940"
"2022-03-22T00:00:00.000","Female","384580","344993","39587","21063","5273","4275","998"
"2022-03-22T00:00:00.000","Male","343796","307786","36010","19765","5457","4517","940"
"2022-03-21T00:00:00.000","Female","384335","344793","39542","21049","5264","4268","996"
"2022-03-21T00:00:00.000","Male","343610","307632","35978","19754","5447","4511","936"
"2022-03-18T00:00:00.000","Female","384083","344548","39535","21036","5260","4264","996"
"2022-03-18T00:00:00.000","Male","343396","307430","35966","19742","5445","4509","936"
"2022-03-17T00:00:00.000","Female","383919","344407","39512","21027","5238","4247","991"
"2022-03-17T00:00:00.000","Male","343257","307305","35952","19734","5427","4495","932"
"2022-03-16T00:00:00.000","Female","383709","344221","39488","21015","5238","4247","991"
"2022-03-16T00:00:00.000","Male","343104","307171","35933","19725","5427","4495","932"
"2022-03-15T00:00:00.000","Female","383559","344096","39463","21007","5237","4246","991"
"2022-03-15T00:00:00.000","Male","342954","307052","35902","19717","5426","4494","932"
"2022-03-14T00:00:00.000","Female","383403","343977","39426","20998","5229","4243","986"
"2022-03-14T00:00:00.000","Male","342830","306947","35883","19709","5414","4485","929"
"2022-03-11T00:00:00.000","Female","383059","343672","39387","20980","5228","4242","986"
"2022-03-11T00:00:00.000","Male","342496","306627","35869","19690","5408","4480","928"
"2022-03-10T00:00:00.000","Female","382891","343557","39334","20970","5216","4232","984"
"2022-03-10T00:00:00.000","Male","342336","306534","35802","19681","5387","4462","925"
"2022-03-09T00:00:00.000","Female","382719","343395","39324","20961","5214","4231","983"
"2022-03-09T00:00:00.000","Male","342232","306438","35794","19675","5383","4459","924"
"2022-03-08T00:00:00.000","Female","382560","343256","39304","20952","5204","4221","983"
"2022-03-08T00:00:00.000","Male","342072","306301","35771","19666","5375","4451","924"
"2022-03-07T00:00:00.000","Female","381936","342634","39302","20918","5178","4203","975"
"2022-03-07T00:00:00.000","Male","341513","305747","35766","19634","5352","4431","921"
"2022-03-04T00:00:00.000","Female","380496","341167","39329","20839","5179","4195","984"
"2022-03-04T00:00:00.000","Male","340235","304454","35781","19560","5352","4423","929"
"2022-03-03T00:00:00.000","Female","380255","340972","39283","20826","5168","4187","981"
"2022-03-03T00:00:00.000","Male","340062","304318","35744","19550","5335","4411","924"
"2022-03-02T00:00:00.000","Female","379959","340680","39279","20810","5165","4185","980"
"2022-03-02T00:00:00.000","Male","339767","304027","35740","19533","5335","4411","924"
"2022-03-01T00:00:00.000","Female","379853","340585","39268","20804","5145","4168","977"
"2022-03-01T00:00:00.000","Male","339656","303936","35720","19527","5314","4396","918"
"2022-02-28T00:00:00.000","Female","379758","340500","39258","20799","5146","4169","977"
"2022-02-28T00:00:00.000","Male","339596","303878","35718","19524","5312","4395","917"
"2022-02-25T00:00:00.000","Female","379248","340070","39178","20771","5143","4166","977"
"2022-02-25T00:00:00.000","Male","339182","303530","35652","19500","5310","4391","919"
"2022-02-24T00:00:00.000","Female","379021","339882","39139","20758","5133","4159","974"
"2022-02-24T00:00:00.000","Male","339000","303374","35626","19489","5298","4380","918"
"2022-02-23T00:00:00.000","Female","378834","339790","39044","20748","5132","4158","974"
"2022-02-23T00:00:00.000","Male","338786","303277","35509","19477","5294","4377","917"
"2022-02-22T00:00:00.000","Female","378554","339559","38995","20733","5102","4135","967"
"2022-02-22T00:00:00.000","Male","338569","303104","35465","19465","5260","4347","913"
"2022-02-21T00:00:00.000","Female","378380","339425","38955","20723","5102","4135","967"
"2022-02-21T00:00:00.000","Male","338426","302996","35430","19456","5260","4347","913"
"2022-02-18T00:00:00.000","Female","377759","338847","38912","20689","5096","4131","965"
"2022-02-18T00:00:00.000","Male","337855","302469","35386","19423","5250","4339","911"
"2022-02-17T00:00:00.000","Female","377148","338320","38828","20656","5090","4127","963"
"2022-02-17T00:00:00.000","Male","337275","301947","35328","19390","5223","4317","906"
"2022-02-16T00:00:00.000","Female","376850","338243","38607","20639","5088","4125","963"
"2022-02-16T00:00:00.000","Male","337028","301881","35147","19376","5219","4312","907"
"2022-02-15T00:00:00.000","Female","375856","337241","38615","20585","5091","4108","983"
"2022-02-15T00:00:00.000","Male","336226","301076","35150","19330","5218","4291","927"
"2022-02-14T00:00:00.000","Female","375119","336595","38524","20545","5066","4088","978"
"2022-02-14T00:00:00.000","Male","335696","300608","35088","19299","5183","4259","924"
"2022-02-11T00:00:00.000","Female","374351","335918","38433","20503","5066","4088","978"
"2022-02-11T00:00:00.000","Male","335020","300001","35019","19260","5183","4259","924"
"2022-02-10T00:00:00.000","Female","373732","335496","38236","20469","5045","4070","975"
"2022-02-10T00:00:00.000","Male","334477","299608","34869","19229","5163","4242","921"
"2022-02-09T00:00:00.000","Female","373176","335000","38176","20438","5043","4068","975"
"2022-02-09T00:00:00.000","Male","334025","299216","34809","19203","5160","4239","921"
"2022-02-08T00:00:00.000","Female","372633","334549","38084","20409","5021","4049","972"
"2022-02-08T00:00:00.000","Male","333556","298828","34728","19176","5126","4208","918"
"2022-02-07T00:00:00.000","Female","371930","333932","37998","20370","5022","4050","972"
"2022-02-07T00:00:00.000","Male","332946","298315","34631","19141","5126","4208","918"
"2022-02-04T00:00:00.000","Female","370795","332965","37830","20308","5020","4048","972"
"2022-02-04T00:00:00.000","Male","331989","297463","34526","19086","5128","4210","918"
"2022-02-03T00:00:00.000","Female","370111","332428","37683","20270","4996","4030","966"
"2022-02-03T00:00:00.000","Male","331412","297027","34385","19053","5076","4171","905"
"2022-02-02T00:00:00.000","Female","368760","331149","37611","20196","4996","4030","966"
"2022-02-02T00:00:00.000","Male","330316","296001","34315","18990","5076","4170","906"
"2022-02-01T00:00:00.000","Female","367815","330340","37475","20145","4991","4025","966"
"2022-02-01T00:00:00.000","Male","329492","295274","34218","18943","5074","4169","905"
"2022-01-31T00:00:00.000","Female","367138","329799","37339","20108","4958","4002","956"
"2022-01-31T00:00:00.000","Male","328944","294803","34141","18911","5041","4145","896"
"2022-01-28T00:00:00.000","Female","365388","328190","37198","20012","4944","3992","952"
"2022-01-28T00:00:00.000","Male","327383","293411","33972","18821","5030","4142","888"
"2022-01-27T00:00:00.000","Female","363969","326907","37062","19934","4902","3959","943"
"2022-01-27T00:00:00.000","Male","326145","292292","33853","18750","4995","4117","878"
"2022-01-26T00:00:00.000","Female","362398","325502","36896","19848","4899","3953","946"
"2022-01-26T00:00:00.000","Male","324717","291006","33711","18668","4991","4112","879"
"2022-01-25T00:00:00.000","Female","360969","324241","36728","19770","4837","3906","931"
"2022-01-25T00:00:00.000","Male","323362","289804","33558","18590","4925","4060","865"
"2022-01-24T00:00:00.000","Female","358934","322853","36081","19658","4838","3906","932"
"2022-01-24T00:00:00.000","Male","321614","288677","32937","18490","4925","4060","865"
"2022-01-21T00:00:00.000","Female","352682","317010","35672","19316","4839","3905","934"
"2022-01-21T00:00:00.000","Male","315943","283318","32625","18164","4919","4054","865"
"2022-01-20T00:00:00.000","Female","350312","314830","35482","19186","4795","3870","925"
"2022-01-20T00:00:00.000","Male","313907","281424","32483","18047","4877","4021","856"
"2022-01-19T00:00:00.000","Female","347785","312615","35170","19048","4792","3867","925"
"2022-01-19T00:00:00.000","Male","311665","279455","32210","17918","4867","4012","855"
"2022-01-18T00:00:00.000","Female","345170","310269","34901","18904","4749","3834","915"
"2022-01-18T00:00:00.000","Male","309555","277578","31977","17796","4804","3965","839"
"2022-01-17T00:00:00.000","Female","342857","308344","34513","18778","4743","3830","913"
"2022-01-17T00:00:00.000","Male","307625","275960","31665","17686","4800","3962","838"
"2022-01-14T00:00:00.000","Female","334384","300514","33870","18314","4745","3830","915"
"2022-01-14T00:00:00.000","Male","300320","269187","31133","17266","4800","3962","838"
"2022-01-13T00:00:00.000","Female","329626","296451","33175","18053","4698","3797","901"
"2022-01-13T00:00:00.000","Male","296397","265830","30567","17040","4733","3918","815"
"2022-01-12T00:00:00.000","Female","324419","292230","32189","17768","4698","3797","901"
"2022-01-12T00:00:00.000","Male","292051","262356","29695","16790","4733","3918","815"
"2022-01-11T00:00:00.000","Female","320503","288701","31802","17553","4696","3795","901"
"2022-01-11T00:00:00.000","Male","288720","259374","29346","16599","4728","3914","814"
"2022-01-10T00:00:00.000","Female","316696","285175","31521","17345","4679","3780","899"
"2022-01-10T00:00:00.000","Male","285789","256629","29160","16430","4687","3882","805"
"2022-01-07T00:00:00.000","Female","299480","268935","30545","16402","4679","3780","899"
"2022-01-07T00:00:00.000","Male","271872","243485","28387","15630","4687","3881","806"
"2022-01-06T00:00:00.000","Female","293872","263355","30517","16095","4636","3746","890"
"2022-01-06T00:00:00.000","Male","267498","239129","28369","15379","4634","3840","794"
"2022-01-05T00:00:00.000","Female","288975","259120","29855","15827","4636","3746","890"
"2022-01-05T00:00:00.000","Male","263615","235774","27841","15155","4634","3840","794"
"2022-01-04T00:00:00.000","Female","283240","253835","29405","15513","4632","3743","889"
"2022-01-04T00:00:00.000","Male","259113","231572","27541","14897","4631","3837","794"
"2022-01-03T00:00:00.000","Female","277292","249501","27791","15187","4609","3726","883"
"2022-01-03T00:00:00.000","Male","254490","228176","26314","14631","4590","3804","786"
"2021-12-30T00:00:00.000","Female","264150","237430","26720","14467","4588","3707","881"
"2021-12-30T00:00:00.000","Male","244109","218649","25460","14034","4561","3781","780"
"2021-12-29T00:00:00.000","Female","259947","233736","26211","14237","4588","3707","881"
"2021-12-29T00:00:00.000","Male","240632","215614","25018","13834","4562","3782","780"
"2021-12-28T00:00:00.000","Female","255862","230007","25855","14013","4587","3706","881"
"2021-12-28T00:00:00.000","Male","237229","212455","24774","13638","4558","3779","779"
"2021-12-27T00:00:00.000","Female","252778","227475","25303","13844","4563","3687","876"
"2021-12-27T00:00:00.000","Male","234573","210269","24304","13486","4529","3754","775"
"2021-12-23T00:00:00.000","Female","245065","220522","24543","13422","4551","3678","873"
"2021-12-23T00:00:00.000","Male","227654","204032","23622","13088","4515","3740","775"
"2021-12-22T00:00:00.000","Female","243287","218953","24334","13324","4551","3678","873"
"2021-12-22T00:00:00.000","Male","226035","202618","23417","12995","4516","3741","775"
"2021-12-21T00:00:00.000","Female","241526","217329","24197","13228","4549","3676","873"
"2021-12-21T00:00:00.000","Male","224441","201140","23301","12903","4516","3740","776"
"2021-12-20T00:00:00.000","Female","238329","214604","23725","13053","4533","3666","867"
"2021-12-20T00:00:00.000","Male","221648","198730","22918","12743","4498","3726","772"
"2021-12-17T00:00:00.000","Female","235156","211552","23604","12879","4511","3650","861"
"2021-12-17T00:00:00.000","Male","218621","195858","22763","12569","4480","3713","767"
"2021-12-16T00:00:00.000","Female","234438","210960","23478","12840","4511","3650","861"
"2021-12-16T00:00:00.000","Male","217904","195247","22657","12527","4480","3713","767"
"2021-12-15T00:00:00.000","Female","233380","210071","23309","12782","4511","3650","861"
"2021-12-15T00:00:00.000","Male","216876","194383","22493","12468","4480","3713","767"
"2021-12-14T00:00:00.000","Female","232511","209323","23188","12734","4509","3649","860"
"2021-12-14T00:00:00.000","Male","216040","193661","22379","12420","4480","3713","767"
"2021-12-13T00:00:00.000","Female","230989","208134","22855","12651","4498","3641","857"
"2021-12-13T00:00:00.000","Male","214583","192503","22080","12336","4463","3702","761"
"2021-12-10T00:00:00.000","Female","227086","206606","20480","12437","4499","3642","857"
"2021-12-10T00:00:00.000","Male","210587","190967","19620","12107","4462","3701","761"
"2021-12-09T00:00:00.000","Female","225436","205066","20370","12347","4486","3631","855"
"2021-12-09T00:00:00.000","Male","208992","189465","19527","12015","4449","3690","759"
"2021-12-08T00:00:00.000","Female","224086","204058","20028","12273","4486","3631","855"
"2021-12-08T00:00:00.000","Male","207688","188482","19206","11940","4449","3690","759"
"2021-12-07T00:00:00.000","Female","223704","203742","19962","12252","4486","3631","855"
"2021-12-07T00:00:00.000","Male","207296","188135","19161","11918","4449","3690","759"
"2021-12-06T00:00:00.000","Female","222695","202847","19848","12197","4481","3627","854"
"2021-12-06T00:00:00.000","Male","206393","187369","19024","11866","4434","3678","756"
"2021-12-03T00:00:00.000","Female","219868","200093","19775","12042","4481","3627","854"
"2021-12-03T00:00:00.000","Male","203768","184795","18973","11715","4434","3678","756"
"2021-12-02T00:00:00.000","Female","219431","199719","19712","12018","4470","3619","851"
"2021-12-02T00:00:00.000","Male","203346","184429","18917","11690","4429","3674","755"
"2021-12-01T00:00:00.000","Female","218605","198891","19714","11973","4470","3619","851"
"2021-12-01T00:00:00.000","Male","202551","183626","18925","11645","4429","3674","755"
"2021-11-30T00:00:00.000","Female","218010","198376","19634","11940","4467","3616","851"
"2021-11-30T00:00:00.000","Male","202055","183191","18864","11616","4428","3673","755"
"2021-11-29T00:00:00.000","Female","217554","197941","19613","11915","4450","3602","848"
"2021-11-29T00:00:00.000","Male","201604","182760","18844","11590","4404","3654","750"
"2021-11-26T00:00:00.000","Female","216368","196791","19577","11850","4450","3602","848"
"2021-11-26T00:00:00.000","Male","200482","181668","18814","11526","4405","3654","751"
"2021-11-24T00:00:00.000","Female","215434","195951","19483","11799","4450","3602","848"
"2021-11-24T00:00:00.000","Male","199532","180792","18740","11471","4405","3654","751"
"2021-11-23T00:00:00.000","Female","214999","195542","19457","11775","4445","3598","847"
"2021-11-23T00:00:00.000","Male","199135","180408","18727","11448","4398","3647","751"
"2021-11-22T00:00:00.000","Female","214612","195200","19412","11754","4445","3598","847"
"2021-11-22T00:00:00.000","Male","198756","180080","18676","11427","4398","3647","751"
"2021-11-19T00:00:00.000","Female","213538","194156","19382","11695","4444","3597","847"
"2021-11-19T00:00:00.000","Male","197776","179129","18647","11370","4396","3645","751"
"2021-11-18T00:00:00.000","Female","213081","193739","19342","11670","4436","3591","845"
"2021-11-18T00:00:00.000","Male","197368","178748","18620","11347","4388","3640","748"
"2021-11-17T00:00:00.000","Female","212702","193369","19333","11649","4436","3591","845"
"2021-11-17T00:00:00.000","Male","197003","178399","18604","11326","4388","3640","748"
"2021-11-16T00:00:00.000","Female","212265","192947","19318","11625","4434","3590","844"
"2021-11-16T00:00:00.000","Male","196601","178012","18589","11303","4382","3637","745"
"2021-11-15T00:00:00.000","Female","211973","192686","19287","11609","4434","3590","844"
"2021-11-15T00:00:00.000","Male","196348","177785","18563","11288","4382","3637","745"
"2021-11-12T00:00:00.000","Female","210847","191608","19239","11548","4432","3589","843"
"2021-11-12T00:00:00.000","Male","195297","176763","18534","11228","4367","3623","744"
"2021-11-11T00:00:00.000","Female","210623","191401","19222","11535","4432","3589","843"
"2021-11-11T00:00:00.000","Male","195067","176544","18523","11215","4367","3623","744"
"2021-11-10T00:00:00.000","Female","210342","191163","19179","11520","4432","3589","843"
"2021-11-10T00:00:00.000","Male","194813","176312","18501","11200","4367","3623","744"
"2021-11-09T00:00:00.000","Female","210033","190903","19130","11503","4430","3587","843"
"2021-11-09T00:00:00.000","Male","194553","176087","18466","11185","4366","3622","744"
"2021-11-08T00:00:00.000","Female","209878","190759","19119","11495","4427","3584","843"
"2021-11-08T00:00:00.000","Male","194405","175960","18445","11176","4353","3611","742"
"2021-11-05T00:00:00.000","Female","209407","190334","19073","11469","4427","3584","843"
"2021-11-05T00:00:00.000","Male","193942","175524","18418","11150","4353","3611","742"
"2021-11-04T00:00:00.000","Female","209239","190178","19061","11460","4421","3579","842"
"2021-11-04T00:00:00.000","Male","193792","175377","18415","11141","4345","3606","739"
"2021-11-03T00:00:00.000","Female","209027","189995","19032","11448","4421","3579","842"
"2021-11-03T00:00:00.000","Male","193572","175188","18384","11129","4345","3606","739"
"2021-11-02T00:00:00.000","Female","208824","189810","19014","11437","4421","3579","842"
"2021-11-02T00:00:00.000","Male","193385","175021","18364","11118","4345","3606","739"
"2021-11-01T00:00:00.000","Female","208620","189611","19009","11426","4417","3576","841"
"2021-11-01T00:00:00.000","Male","193175","174818","18357","11106","4339","3601","738"
"2021-10-29T00:00:00.000","Female","208210","189216","18994","11403","4416","3575","841"
"2021-10-29T00:00:00.000","Male","192749","174399","18350","11081","4338","3600","738"
"2021-10-28T00:00:00.000","Female","208007","189025","18982","11392","4409","3569","840"
"2021-10-28T00:00:00.000","Male","192529","174204","18325","11069","4332","3595","737"
"2021-10-27T00:00:00.000","Female","207771","188800","18971","11379","4410","3570","840"
"2021-10-27T00:00:00.000","Male","192319","174011","18308","11057","4332","3595","737"
"2021-10-26T00:00:00.000","Female","207588","188629","18959","11369","4410","3570","840"
"2021-10-26T00:00:00.000","Male","192163","173867","18296","11048","4332","3595","737"
"2021-10-25T00:00:00.000","Female","207450","188498","18952","11362","4404","3565","839"
"2021-10-25T00:00:00.000","Male","192045","173754","18291","11041","4325","3589","736"
"2021-10-22T00:00:00.000","Female","207014","188073","18941","11338","4404","3565","839"
"2021-10-22T00:00:00.000","Male","191591","173312","18279","11015","4325","3589","736"
"2021-10-21T00:00:00.000","Female","206762","187853","18909","11324","4396","3560","836"
"2021-10-21T00:00:00.000","Male","191397","173129","18268","11004","4315","3579","736"
