"connecticut_care_4_kids","none"
"ABINGTON",
"AMSTON","10"
"ANDOVER","9"
"ANSONIA","247"
"ASHFORD","16"
"AVON","14"
"BALLOUVILLE",
"BALTIC","21"
"BANTAM",
"BARKHAMSTED","7"
"BEACON FALLS","16"
"BERLIN","38"
"BETHANY","7"
"BETHEL","74"
"BETHLEHEM",
"BLOOMFIELD","191"
"BOLTON","6"
"BOZRAH","10"
"BRANFORD","92"
"BRIDGEPORT","2320"
"BRIDGEWATER",
"BRISTOL","456"
"BROAD BROOK","71"
"BROOKFIELD","29"
"BROOKLYN","49"
"BURLINGTON","12"
"CANAAN","13"
"CANTERBURY","22"
"CANTON","14"
"CENTERBROOK",
"CENTRAL VILLAGE","5"
"CHAPLIN",
"CHESHIRE","42"
"CHESTER",
"CLINTON","36"
"COBALT","0"
"COLCHESTER","71"
"COLLINSVILLE",
"COLUMBIA","7"
"CORNWALL BRIDGE",
"COS COB","9"
"COVENTRY","22"
"CROMWELL","46"
"DANBURY","567"
"DANIELSON","83"
"DARIEN","6"
"DAYVILLE","55"
"DEEP RIVER","8"
"DERBY","150"
"DURHAM","7"
"EAST BERLIN",
"EAST CANAAN",
"EAST GRANBY","14"
"EAST HADDAM","9"
"EAST HAMPTON","34"
"EAST HARTFORD","710"
"EAST HARTLAND",
"EAST HAVEN","177"
"EAST KILLINGLY",
"EAST LYME","12"
"EAST NORWALK",
"EAST WINDSOR","26"
"EAST WOODSTOCK",
"EASTFORD",
"EASTON",
"ELLINGTON","42"
"ENFIELD","332"
"ESSEX",
"FAIRFIELD","67"
"FALLS VILLAGE",
"FARMINGTON","30"
"FORESTVILLE",
"FRANKLIN","0"
"GALES FERRY","25"
"GAYLORDSVILLE",
"GLASTONBURY","67"
"GOSHEN",
"GRANBY","11"
"GREENWICH","73"
"GRISWOLD","27"
"GROSVENORDALE",
"GROTON","231"
"GUILFORD","29"
"HADDAM","8"
"HADDAM NECK",
"HADLYME",
"HAMDEN","400"
"HAMPTON",
"HANOVER",
"HARTFORD","2580"
"HARWINTON","12"
"HEBRON","12"
"HIGGANUM","10"
"HUNTINGTON",
"IVORYTON","11"
"JEWETT CITY","52"
"KENSINGTON","12"
"KENT","6"
"KILLINGLY","0"
"KILLINGWORTH","6"
"LAKESIDE","0"
"LAKEVILLE",
"LEBANON","22"
"LEDYARD","40"
"LISBON","9"
"LITCHFIELD",
"LYME",
"MADISON","16"
"MANCHESTER","542"
"MANSFIELD","14"
"MANSFIELD CENTER",
"MARION",
"MARLBOROUGH","11"
"MASHANTUCKET","0"
"MERIDEN","788"
"MIDDLEBURY","7"
"MIDDLEFIELD","8"
"MIDDLETOWN","369"
"MILFORD","142"
"MILLDALE",
"MONROE","29"
"MONTVILLE",
"MOODUS","6"
"MOOSUP","37"
"MORRIS","5"
"MYSTIC","27"
"N GROSVENORDALE","22"
"NAUGATUCK","226"
"NEW BRITAIN","1003"
"NEW CANAAN","14"
"NEW FAIRFIELD","30"
"NEW HARTFORD","10"
"NEW HAVEN","2093"
"NEW LONDON","380"
"NEW MILFORD","91"
"NEW PRESTON",
"NEWINGTON","126"
"NEWTOWN","11"
"NIANTIC","27"
"NOANK",
"NORFOLK","9"
"NORTH BRANFORD","24"
"NORTH CANAAN",
"NORTH FRANKLIN",
"NORTH GRANBY",
"NORTH HAVEN","56"
"NORTH SHERMAN",
"NORTH STONINGTON","11"
"NORTH WINDHAM","11"
"NORTHFIELD",
"NORTHFORD","8"
"NORWALK","508"
"NORWICH","434"
"OAKDALE","26"
"OAKVILLE","36"
"OLD GREENWICH","0"
"OLD LYME","10"
"OLD SAYBROOK","19"
"ONECO",
"ORANGE","13"
"OXFORD","14"
"PAWCATUCK","60"
"PINE MEADOW",
"PLAINFIELD","59"
"PLAINVILLE","76"
"PLANTSVILLE","47"
"PLYMOUTH","5"
"POMFRET",
"POMFRET CENTER","11"
"PORTLAND","25"
"PRESTON","14"
"PROSPECT","15"
"PUTNAM","93"
"QUAKER HILL","5"
"QUINEBAUG","0"
"REDDING",
"RIDGEFIELD","11"
"RIVERSIDE","15"
"RIVERTON",
"ROCKFALL",
"ROCKVILLE","27"
"ROCKY HILL","68"
"ROGERS","6"
"ROXBURY",
"SALEM","8"
"SALISBURY",
"SANDY HOOK","14"
"SCOTLAND",
"SEYMOUR","74"
"SHARON",
"SHELTON","132"
"SHERMAN",
"SIMBURY",
"SIMSBURY","14"
"SOMERS","24"
"SOMERSVILLE",
"SOUTH GLASTONBURY",
"SOUTH KENT",
"SOUTH MERIDEN",
"SOUTH NORWALK","11"
"SOUTH WINDHAM",
"SOUTH WINDSOR","62"
"SOUTH WOODSTOCK","0"
"SOUTHBURY","16"
"SOUTHINGTON","103"
"SOUTHPORT",
"STAFFORD","11"
"STAFFORD SPRINGS","50"
"STAMFORD","580"
"STERLING","12"
"STONINGTON","10"
"STORRS","13"
"STRATFORD","356"
"SUFFIELD","18"
"TACONIC","0"
"TAFTVILLE","28"
"TARIFFVILLE","12"
"TERRYVILLE","37"
"THOMASTON","31"
"THOMPSON","17"
"TOLLAND","33"
"TORRINGTON","258"
"TRUMBULL","41"
"UNCASVILLE","51"
"UNION","0"
"UNIONVILLE","14"
"VERNON","231"
"VERNON ROCKVILLE",
"VOLUNTOWN","8"
"WALLINGFORD","221"
"WARREN","0"
"WASHINGTON","0"
"WASHINGTON DEPOT",
"WATERBURY","1804"
"WATERFORD","55"
"WATERTOWN","37"
"WAUREGAN","13"
"WEATOGUE","5"
"WEST CORNWALL",
"WEST DERBY","0"
"WEST HARTFORD","215"
"WEST HARTLAND",
"WEST HAVEN","608"
"WEST REDDING",
"WEST SIMSBURY",
"WEST SUFFIELD","8"
"WESTBROOK","19"
"WESTON",
"WESTPORT","13"
"WETHERSFIELD","95"
"WILLIMANTIC","288"
"WILLINGTON","20"
"WILTON",
"WINCHESTER",
"WINDHAM","22"
"WINDSOR","228"
"WINDSOR LOCKS","84"
"WINSTED","75"
"WOLCOTT","52"
"WOODBRIDGE","7"
"WOODBURY","14"
"WOODSTOCK","9"
"WOODSTOCK VALLEY",
"YALESVILLE",
