"run_id","direction","date","peak"
"401","SB","2016-07-18T00:00:00.000","AM"
"402","NB","2016-07-18T00:00:00.000","AM"
"502","NB","2016-07-18T00:00:00.000","PM"
"601","SB","2016-07-19T00:00:00.000","AM"
"602","NB","2016-07-19T00:00:00.000","AM"
"701","SB","2016-07-19T00:00:00.000","PM"
"702","NB","2016-07-19T00:00:00.000","PM"
"801","SB","2016-07-25T00:00:00.000","AM"
"802","NB","2016-07-25T00:00:00.000","AM"
"901","SB","2016-07-25T00:00:00.000","PM"
"902","NB","2016-07-25T00:00:00.000","PM"
