"unnamed_column","record_type","state_cd","fsystem_cd","rural_urban","station_id","direction","lane","year","month","day","day_of_week","week_day","hours","veh_count","restrictions"
"22427927","3","10","3","R","008076","5","2","17","11","20","2","Weekday","22:00","45","0"
"22427928","3","10","3","R","008076","5","2","17","11","20","2","Weekday","23:00","46","0"
"22427929","3","10","3","R","008076","5","2","17","11","22","4","Weekday","00:00","40","0"
"22427930","3","10","3","R","008076","5","2","17","11","22","4","Weekday","01:00","27","0"
"22427931","3","10","3","R","008076","5","2","17","11","22","4","Weekday","02:00","14","0"
"22427932","3","10","3","R","008076","5","2","17","11","22","4","Weekday","03:00","6","0"
"22427933","3","10","3","R","008076","5","2","17","11","22","4","Weekday","04:00","18","0"
"22427934","3","10","3","R","008076","5","2","17","11","22","4","Weekday","05:00","51","0"
"22427935","3","10","3","R","008076","5","2","17","11","22","4","Weekday","06:00","161","0"
"22427936","3","10","3","R","008076","5","2","17","11","22","4","Weekday","07:00","375","0"
"22427937","3","10","3","R","008076","5","2","17","11","22","4","Weekday","08:00","533","0"
"22427938","3","10","3","R","008076","5","2","17","11","22","4","Weekday","09:00","472","0"
"22427939","3","10","3","R","008076","5","2","17","11","22","4","Weekday","10:00","519","0"
"22427940","3","10","3","R","008076","5","2","17","11","22","4","Weekday","11:00","661","0"
"22427941","3","10","3","R","008076","5","2","17","11","22","4","Weekday","12:00","674","0"
"22427942","3","10","3","R","008076","5","2","17","11","22","4","Weekday","13:00","657","0"
"22427943","3","10","3","R","008076","5","2","17","11","22","4","Weekday","14:00","663","0"
"22427944","3","10","3","R","008076","5","2","17","11","22","4","Weekday","15:00","675","0"
"22427945","3","10","3","R","008076","5","2","17","11","22","4","Weekday","16:00","661","0"
"22427946","3","10","3","R","008076","5","2","17","11","22","4","Weekday","17:00","587","0"
"22427947","3","10","3","R","008076","5","2","17","11","22","4","Weekday","18:00","443","0"
"22427948","3","10","3","R","008076","5","2","17","11","22","4","Weekday","19:00","352","0"
"22427949","3","10","3","R","008076","5","2","17","11","22","4","Weekday","20:00","304","0"
"22427950","3","10","3","R","008076","5","2","17","11","22","4","Weekday","21:00","257","0"
"22427951","3","10","3","R","008076","5","2","17","11","22","4","Weekday","22:00","180","0"
"22427952","3","10","3","R","008076","5","2","17","11","22","4","Weekday","23:00","118","0"
"22427953","3","10","3","R","008076","5","2","17","11","23","5","Weekday","00:00","66","0"
"22427954","3","10","3","R","008076","5","2","17","11","23","5","Weekday","01:00","39","0"
"22427955","3","10","3","R","008076","5","2","17","11","23","5","Weekday","02:00","13","0"
"22427956","3","10","3","R","008076","5","2","17","11","23","5","Weekday","03:00","13","0"
"22427957","3","10","3","R","008076","5","2","17","11","23","5","Weekday","04:00","11","0"
"22427958","3","10","3","R","008076","5","2","17","11","23","5","Weekday","05:00","34","0"
"22427959","3","10","3","R","008076","5","2","17","11","23","5","Weekday","06:00","76","0"
"22427960","3","10","3","R","008076","5","2","17","11","23","5","Weekday","07:00","111","0"
"22427961","3","10","3","R","008076","5","2","17","11","23","5","Weekday","08:00","188","0"
"22427962","3","10","3","R","008076","5","2","17","11","23","5","Weekday","09:00","235","0"
"22427963","3","10","3","R","008076","5","2","17","11","23","5","Weekday","10:00","338","0"
"22427964","3","10","3","R","008076","5","2","17","11","23","5","Weekday","11:00","460","0"
"22427965","3","10","3","R","008076","5","2","17","11","23","5","Weekday","12:00","454","0"
"22427966","3","10","3","R","008076","5","2","17","11","23","5","Weekday","13:00","454","0"
"22427967","3","10","3","R","008076","5","2","17","11","23","5","Weekday","14:00","385","0"
"22427968","3","10","3","R","008076","5","2","17","11","23","5","Weekday","15:00","317","0"
"22427969","3","10","3","R","008076","5","2","17","11","23","5","Weekday","16:00","261","0"
"22427970","3","10","3","R","008076","5","2","17","11","23","5","Weekday","17:00","267","0"
"22427971","3","10","3","R","008076","5","2","17","11","23","5","Weekday","18:00","328","0"
"22427972","3","10","3","R","008076","5","2","17","11","23","5","Weekday","19:00","444","0"
"22427973","3","10","3","R","008076","5","2","17","11","23","5","Weekday","20:00","427","0"
"22427974","3","10","3","R","008076","5","2","17","11","23","5","Weekday","21:00","409","0"
"22427975","3","10","3","R","008076","5","2","17","11","23","5","Weekday","22:00","311","0"
"22427976","3","10","3","R","008076","5","2","17","11","23","5","Weekday","23:00","203","0"
"22427977","3","10","3","R","008076","5","2","17","11","24","6","Weekday","00:00","156","0"
"22427978","3","10","3","R","008076","5","2","17","11","24","6","Weekday","01:00","105","0"
"22427979","3","10","3","R","008076","5","2","17","11","24","6","Weekday","02:00","70","0"
"22427980","3","10","3","R","008076","5","2","17","11","24","6","Weekday","03:00","46","0"
"22427981","3","10","3","R","008076","5","2","17","11","24","6","Weekday","04:00","42","0"
"22427982","3","10","3","R","008076","5","2","17","11","24","6","Weekday","05:00","85","0"
"22427983","3","10","3","R","008076","5","2","17","11","24","6","Weekday","06:00","227","0"
"22427984","3","10","3","R","008076","5","2","17","11","24","6","Weekday","07:00","369","0"
"22427985","3","10","3","R","008076","5","2","17","11","24","6","Weekday","08:00","407","0"
"22427986","3","10","3","R","008076","5","2","17","11","24","6","Weekday","09:00","541","0"
"22427987","3","10","3","R","008076","5","2","17","11","24","6","Weekday","10:00","771","0"
"22427988","3","10","3","R","008076","5","2","17","11","24","6","Weekday","11:00","876","0"
"22427989","3","10","3","R","008076","5","2","17","11","24","6","Weekday","12:00","914","0"
"22427990","3","10","3","R","008076","5","2","17","11","24","6","Weekday","13:00","935","0"
"22427991","3","10","3","R","008076","5","2","17","11","24","6","Weekday","14:00","847","0"
"22427992","3","10","3","R","008076","5","2","17","11","24","6","Weekday","15:00","733","0"
"22427993","3","10","3","R","008076","5","2","17","11","24","6","Weekday","16:00","665","0"
"22427994","3","10","3","R","008076","5","2","17","11","24","6","Weekday","17:00","857","0"
"22427995","3","10","3","R","008076","5","2","17","11","24","6","Weekday","18:00","597","0"
"22427996","3","10","3","R","008076","5","2","17","11","24","6","Weekday","19:00","440","0"
"22427997","3","10","3","R","008076","5","2","17","11","24","6","Weekday","20:00","325","0"
"22427998","3","10","3","R","008076","5","2","17","11","24","6","Weekday","21:00","273","0"
"22427999","3","10","3","R","008076","5","2","17","11","24","6","Weekday","22:00","165","0"
"22428000","3","10","3","R","008076","5","2","17","11","24","6","Weekday","23:00","119","0"
"22428001","3","10","3","R","008076","5","2","17","11","25","7","Weekend","00:00","58","0"
"22428002","3","10","3","R","008076","5","2","17","11","25","7","Weekend","01:00","32","0"
"22428003","3","10","3","R","008076","5","2","17","11","25","7","Weekend","02:00","18","0"
"22428004","3","10","3","R","008076","5","2","17","11","25","7","Weekend","03:00","11","0"
"22428005","3","10","3","R","008076","5","2","17","11","25","7","Weekend","04:00","13","0"
"22428006","3","10","3","R","008076","5","2","17","11","25","7","Weekend","05:00","52","0"
"22428007","3","10","3","R","008076","5","2","17","11","25","7","Weekend","06:00","106","0"
"22428008","3","10","3","R","008076","5","2","17","11","25","7","Weekend","07:00","237","0"
"22428009","3","10","3","R","008076","5","2","17","11","25","7","Weekend","08:00","383","0"
"22428010","3","10","3","R","008076","5","2","17","11","25","7","Weekend","09:00","457","0"
"22428011","3","10","3","R","008076","5","2","17","11","25","7","Weekend","10:00","618","0"
"22428012","3","10","3","R","008076","5","2","17","11","25","7","Weekend","11:00","709","0"
"22428013","3","10","3","R","008076","5","2","17","11","25","7","Weekend","12:00","761","0"
"22428014","3","10","3","R","008076","5","2","17","11","25","7","Weekend","13:00","700","0"
"22428015","3","10","3","R","008076","5","2","17","11","25","7","Weekend","14:00","711","0"
"22428016","3","10","3","R","008076","5","2","17","11","25","7","Weekend","15:00","755","0"
"22428017","3","10","3","R","008076","5","2","17","11","25","7","Weekend","16:00","668","0"
"22428018","3","10","3","R","008076","5","2","17","11","25","7","Weekend","17:00","595","0"
"22428019","3","10","3","R","008076","5","2","17","11","25","7","Weekend","18:00","466","0"
"22428020","3","10","3","R","008076","5","2","17","11","25","7","Weekend","19:00","371","0"
"22428021","3","10","3","R","008076","5","2","17","11","25","7","Weekend","20:00","293","0"
